DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1
1,0.25,0.465923,1.63775,4.5390275,1.075555833325,1.1045675,0.03247306165,-12.438975,9.00895,0.2677314601,-0.82133372125,0.723,0.705,0.67,90.26477192625,81.602825,405.2038932375,-12.3425,0.09075,0,1.6255,285.09515,307.725,6.28665065045,-0.0207301,1.3722463336,1.1235390514,0.6242219157,2.078,0.464938463725,0.33725,1.1025,2.40525,3.58075,4.4665,5.17875,5.602
1,0.75,0.478532,1.58525,4.43183,1.1232966667,1.09589,0.0256666667,-10.6351475,9.117105,0.2490689162,-0.7997770075,0.725,0.705,0.67,89.034982677,81.6004,405.1376040975,-11.22025,0.10075,0,1.6710016,289.1,308.9253575,6.2140207435,-0.01639375,1.229888097425,1.070506787725,0.57914940765,1.966,0.4697211939,0.33725,1.1025,2.40525,3.58075,4.4665,5.17875,5.602
1,1.25,0.49843943025,1.5995,4.59438,1.07554777775,1.080485,0.0383055556,-13.433225,9.6742975,0.2520763392,-0.82045558125,0.726,0.706,0.669,87.417703884,81.5756,404.90847488,-11.47,0.08025,0,1.61475,292.65,307.95,6.168166739575,-0.0290614,1.265016399875,1.078708994675,0.622294196875,1.9325,0.4969708241,0.335,1.10075,2.39625,3.5685,4.44075,5.176,5.590125
1,1.75,0.4501915,1.4465,4.56756,1.2068,1.38834,0.02970138885,-16.6665,11.223225,0.321943431925,-0.8319209335,0.726,0.706,0.669,88.2255559825,81.5578,404.46780412,-11.420588875,0.1005,0,1.68025,292.15,309.125,6.1892445173,-0.0295836,1.265885202225,1.122052303525,0.579390394425,1.7045,0.4567450054,0.33275,1.099,2.38725,3.55625,4.415,5.17325,5.57825
1,2.25,0.4589475,0.988,4.57106,1.2006725,1.2264625,0.0405902778,-12.59435,8.8154,0.2840452232,-0.79406505525,0.725,0.706,0.669,88.1891982625,81.5353,404.40304026,-10.51075,0.088,0,1.76475,291.025,309.05,6.0464371228,-0.00559789,1.2509253385,1.096136943825,0.592009631525,1.275,0.4620173157,0.33325,1.102625,2.380625,3.5585,4.413375,5.166125,5.573625
1,2.75,0.5070055,0.72725,4.42042,1.085893888925,1.09604,0.0423888889,-13.2796,11.77225,0.2992874819,-0.802516167,0.725,0.707,0.67,89.046022858,81.5664,404.4778203025,-9.545456275,0.103,0,1.64175,290.275,309.125,5.8598346831,-0.0258014,1.2677065907,1.1330489839,0.6428460158,1.2925,0.443510992,0.33375,1.10625,2.374,3.56075,4.41175,5.159,5.569
1,3.25,0.504469,0.596,4.4286475,1.1073555556,1.15268,0.034513888875,-12.970175,9.612515,0.296664853475,-0.70727409825,0.7265,0.7125,0.67,89.5739489295,81.575575,404.86033305,-9.5605,0.087,0,1.6205,289.5,309.5,5.843830681225,-0.01228255,1.21287055755,1.015643228425,0.591553341825,1.075,0.44313683875,0.3275,1.103,2.37725,3.555625,4.4215,5.164625,5.581625
1,3.75,0.483369,0.5705,4.4992025,1.131626388875,1.09877,0.0519166667,-10.680525,11.881825,0.230154692325,-0.7638328745,0.727,0.706,0.67025,89.7724328885,81.5598,404.647304085,-11.32551625,0.092,0,1.59757,290.25,308.8,5.774711901875,-0.020963925,1.3334879077,1.113633692,0.6122327989,1.188,0.47850232885,0.32125,1.09975,2.3805,3.5505,4.43125,5.17025,5.59425
1,4.25,0.46258575,0.763,4.35148,1.21556222225,1.239595,0.0353888889,-14.0052,10.5566,0.30851738675,-0.820277898,0.72675,0.7135,0.671,90.557429118,81.54245,405.1771715325,-9.71851025,0.085,0,1.609,290,309.2,5.766326869675,-0.02924585,1.226322971325,1.102567158275,0.609611647425,1.52525,0.5251859001,0.321625,1.057875,2.37375,3.5485,4.430875,5.168125,5.585125
1,4.75,0.475917116375,0.8815,4.364785,1.227143888925,1.1900275,0.03645833335,-15.1827,8.044585,0.2179799575,-0.8175473695,0.727,0.7145,0.671,90.013432305,81.536375,404.78884314,-11.268,0.092,0,1.641,291.40035,309.15,5.79040805125,-0.03342115,1.2591703618,1.0726369376,0.6189442624,1.693859,0.444442518125,0.322,1.016,2.367,3.5465,4.4305,5.166,5.576
1,5.25,0.4816905,1.103,4.41709,1.211541944475,1.2200975,0.0350972222,-15.75175,10.4214,0.1996291597,-0.822610548,0.7275,0.71475,0.67125,90.197008222,81.53985,404.97045738,-12.4905,0.101,0,1.736,288.85,309.75,5.8430759825,-0.0395925,1.2272530301,1.0653872535,0.5837747853,1.7665,0.503960618825,0.3235,1.04625,2.3695,3.54925,4.426875,5.160375,5.568
1,5.75,0.484323,1.09,4.474285,1.17139666665,1.140395,0.055125,-14.306575,8.43004,0.282854967,-0.806378311,0.7285,0.7155,0.67125,91.097925159,81.51695,405.44339245,-9.1739207,0.101,0,1.5525766,289.7,309.45,5.9122018418,-0.0368696,1.252134171475,1.100868564725,0.6199601491,1.733,0.450433721625,0.325,1.0765,2.372,3.552,4.42325,5.15475,5.56
1,6.25,0.475431,1.1805,4.5935225,1.2277844444,1.277245,0.03519444445,-14.117575,11.5427,0.183705610525,-0.77930126725,0.72875,0.71625,0.67125,91.130230323,81.5098,405.56462145,-9.6915,0.096,0,1.613,290.63925,309.5,5.7530918329,-0.0127743,1.26255065315,1.0925747029,0.610742930175,1.7585,0.5130920041,0.324625,1.0805,2.3735,3.55775,4.426375,5.15525,5.56275
1,6.75,0.4529915,1.059,4.617395,1.1287775,1.109495,0.0285347222,-14.1045744425,9.447205,0.3138270084,-0.7878419115,0.72925,0.717,0.67125,91.3335282175,81.51655,406.59588751,-11.3015,0.092,0,1.709,291.4,309.5,5.75923050195,-0.036525125,1.27878265535,1.0641440446,0.5806429584,1.689,0.45838241335,0.32425,1.0845,2.375,3.5635,4.4295,5.15575,5.5655
1,7.25,0.46234875,1.1095,4.807585,1.14492305555,1.1851825,0.037527777775,-15.649675,8.9847025,0.4231421357,-0.5682722875,0.73025,0.71725,0.67225,91.2914428255,81.51425,406.0996673575,-8.61,0.103,0,1.657,290.9,308.766905,5.891527182,-0.0265983,1.2956158578,1.1471547989,0.57364052135,1.696,0.52192368715,0.319375,1.04775,2.35175,3.54625,4.4205,5.167375,5.5745
1,7.75,0.440354,0.891,4.818425,1.083703333375,1.0558025,0.049923611075,-14.31375732,8.92116,0.1485633418,-0.545906174,0.73125,0.718,0.67175,90.840878017,81.538075,405.8783977875,-10.72,0.392,0,1.786,291.5022,309.5,5.78836932825,-0.0335039,1.254109136,1.14388836185,0.580129655,1.732,0.4977673851,0.3145,1.011,2.3285,3.529,4.4115,5.179,5.5835
1,8.25,0.4258925,1.092,4.8631275,1.1696566667,1.14924,0.045888888925,-12.8007,9.75494,0.1851975208,-0.497094667,0.7325,0.718,0.67175,90.3792231665,81.545075,405.77589279,-9.092,14.32,5.11835795,5.533,291.1,309.3,5.7727165825,-0.02973595,1.3200533606,1.1111012348,0.60208463855,1.763,0.52767248135,0.31975,1.041125,2.34975,3.54275,4.423625,5.18575,5.60025
1,8.75,0.4662705,0.9265,4.60987,1.2465269444,1.24544,0.0299444444,-11.6357,10.2148,0.276605016375,-0.555058942,0.7335,0.71875,0.6725,88.4310939725,81.57805,405.60151992,-2.405,64.09,26.325,21.26,292.85,310.2,5.988755051475,-0.0276662,1.27968990685,1.220178830825,0.626485531725,1.664,0.4658255253,0.325,1.07125,2.371,3.5565,4.43575,5.1925,5.617
