DOY2,HR2,H,SH,LE,SLE,FC,SC,TAU,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,USTAR,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT
1,6.75,15.581275,7.42423,17.15824,1.5467475,1.20759875,0.092108,0.0645100000000001,403.333318945,2.6212670074,10.9434725,0.3053966065,1.68061,1.217463,0.654908975,6.78579675,0.53174925,12.0901825,1.381164,11.846,89.77,86.59,8.5299965302,6.664925,6.8867,7.13845,-3.81574685,-6.35071535,1.63888,0.423753000000001,-4.78192500000001,1.720445,0.1142783
1,7.25,13.888594513,5.90996175,14.27178,1.9764385,1.126914,0.1655333,0.0860075,403.778685585,4.0638746391,10.8060825,0.410334338399998,1.68088175,1.371462,0.590702325,6.82035099999999,0.48551996,11.64074175,2.04927075,11.4425,91.36,86.59,7.9037546345,6.44625,6.7997,7.0491,-1.248481325,-7.145458325,16.755244,3.9090629,-3.45900000000001,37.8455015,6.84740400000001
1,7.75,18.75832,6.5873025,23.0413225,2.49605,1.386552,0.081125,0.050595,404.077375,5.55430880825,11.18452,0.499247355274999,1.716646,1.43391925,0.528579575,6.07905239995,0.455731,11.232473,1.710561,11.84825,92.3475,86.69,7.96419,6.049275,6.341525,7.33764999999999,3.03639199999993,-5.8188434,160.5938,46.3632850000001,124.92775,536.203025000001,56.960246
1,8.25,54.8004,9.70747199999999,62.4684974999999,3.143642,0.709779849999997,0.1457767,0.0392499999999999,404.48719712,4.902952598,11.2373,0.6522532466,1.8687655,1.543942,0.5687864,6.32598125,0.5627712,11.6688075,1.2169645,13.65,91.4,86.6925,8.506084707625,7.14475,6.2882,7.33464999999999,3.03341492499999,-2.3018594,226.034675,59.5982725,278.71,424.03,71.7939425
1,8.75,76.002675,9.425686,46.5984949999999,4.3106975,0.600656,0.3209078,0.0466125,404.4645,6.6915712975,11.72379,0.609826369875,1.76476875,1.510457,0.619893475,6.5510295,0.582766625,12.21008,1.42066125,13.3275,90.515,86.7,10.164482975,8.558,9.99,8.1408,15.82146125,6.99098800000002,321.26325,75.458585,388.604,675.1276225,91.09997
1,9.25,109.46695,10.1311975,54.4882,4.29491875,1.03730909999999,0.1865897,0.0674749999999998,405.35233098,4.38303064000002,11.46285,0.62338428825,1.81599625,1.50105675,0.654895149999999,6.498511,0.65407975,13.64951,0.933648174999998,13.5035,86.57,86.7,11.08035337,11.99625,13.9775,8.18125,32.8862175,25.081168,407.5627,83.60175,480.3565,802.0775225,109.22
1,9.75,145.966175,9.43652125,58.472825,9.8531785,0.865205849999996,0.167683325,0.0226875,404.769176675,7.66216669835,11.518425,1.7966943608,1.93572875,1.4547325,0.705624875,6.8702675,0.64900815,14.19227,0.858361375,14.17875,86.74,86.8,11.722658784,15.85175,17.55075,8.44975,56.146574,35.232425,516.0534,105.130745,560.409,1020.58845,138.122495
1,10.25,175.8043,8.1667725,89.2397875,6.29331624999999,0.992191049999993,0.230346825,0.0440625,404.602374915,14.381106462,11.42305,1.10357536812499,1.91698375,1.532495,0.725601625,7.2913575,0.667291,14.478845,0.8465085,14.834,80.992,86.7925,12.378490246,19.5195,20.5165,9.22425,80.67410925,48.20116675,564.12188,119.785,610.558,1157.32205,158.0085
1,10.75,212.4049,8.603848,94.8687549999999,5.59553999999999,0.792224749999993,0.189994,0.0533150000000002,404.66776868,4.10502840069997,11.6953625,0.698206037,1.8095095,1.7107885,0.75895075,7.90521199999999,0.68708965,14.96668,0.8832549,15.315,83.26,86.79,13.09522153375,22.649,22.604,10.176,104.26857,55.128208,610.7842975,132.071,660.55,1240.699175,175.743
1,11.25,240.76575,7.517325,136.77435,3.78697,0.49124699425,0.1099642,0.0287375,405.56591204,3.96670162772501,11.4172125,0.634740984099999,1.81890575,1.83999175,0.7687174,8.0216935,0.707563825,15.5067425,0.84936995,16.154,80.55975,86.7,13.56958247125,24.405,25.0975,11.6315,126.417375,63.107875,649.4615,141.9825,682.99,1314.3146,189.5395
1,11.75,263.165075,7.21688575,98.5913599999998,2.3964325,0.2866036,0.505106,0.0497125,405.889073065,5.38119905525002,11.197635,0.645932158375,1.99729125,1.78011875,0.79468775,8.11150225,0.7197125,15.96823,0.8592965,16.7545,85.88,86.6875,14.3102799745,26.42675,26.40075,15.15675,140.69765,69.9695,681.1845,148.68225,691.92,1370.6745,198.8955
1,12.25,256.148775,6.87483275,111.5758,1.70237325,0.357596299999999,0.316074674999999,0.07293,404.550803355,1.566094029325,11.13259,0.4177512932,1.838911,2.013687,0.8579159,8.47566,0.761654625,16.3899675,0.869654,17.17375,82.54,86.6,14.6666,27.28125,28.4675,17.07675,153.1416375,72.40175,688.037275,152.179,682.725,1387.1449,204.07
1,12.75,273.0792,5.759418,114.258125,3.84498,0.31862045,0.1040732,0.06924,404.9335233275,3.28348139675001,11.184695,0.546820274299993,2.033801,1.986759,0.8928962,8.51545375,0.780014525,16.80247,0.8694368,17.764,81.925,86.6,15.46424856025,27.16975,30.06725,20.77725,163.51758,74.8031875,679.571,151.37725,664.755,1369.15,203.971
1,13.25,278.7074,4.95003,102.4833,2.21983725,0.206814779099998,0.111131225,0.072275,405.0891156625,5.63806152312502,11.05635,0.715025746849998,2.17280225,2.1160815,0.907495675,9.026511,0.7865148,17.2021325,0.878131175,18.26025,75.775,86.5875,16.1501552125,27.84775,31.3675,21.539,169.445215,75.722377,656.7485,148.0015,627.43,1320.14,196.605
1,13.75,266.6066,4.4973,102.349275,2.63209,0.535701374999996,0.128104,0.0692074999999999,406.109325,12.386953419,10.944365,0.724680515099994,2.1388575,2.12872125,0.970539025,9.2479305,0.863008199999999,17.618555,0.857191175,18.61525,78.94,86.5,16.8825019925,28.27225,32.06025,21.31075,170.14738,71.079788,619.75039,140.881,579.11,1237.36,185.63825
1,14.25,235.32525,3.9791315,93.28593,3.810654,0.166595296875,0.0765024999999999,0.152180525,404.71506859,3.14733757799993,10.6474875,0.552271570825,2.17056625,2.0400395,0.9818616,9.68097775,0.86582675,18.040735,0.7886007,18.9805,81.5,86.5,17.7168824975,27.93325,29.95,22.549,168.17266,68.95758,570.18315,130.567,514.985,1133.01,171.862
1,14.75,229.023325,4.11990575,103.72445,2.86731724999999,0.855015,0.184899049999998,0.07354,404.54173999,8.38649090889987,10.954075,0.6523654558,2.2970145,2.13904425,0.955497625,10.31734,0.897949025,18.29663,0.759929275,19.128,81.145,86.5,18.426975735,27.133,27.29575,24.22975,162.79078,71.237506,501.433945,116.91875,431.65,995.275,151.77925
1,15.25,183.18195,3.24908,76.826035,6.13964325,0.647137449999997,0.0941858999999997,0.0810999999999999,406.0029,23.936552361,10.9836875,1.37289440304999,2.16164,2.00862,0.998603849999999,9.67938575,0.843192125,18.6381975,0.68476035,19.4325,83.75,86.5,18.712388575,25.7025,25.7585,23.16675,154.3469,64.23874875,419.6225,99.313725,354.395,836.353,127.32925
1,15.75,144.15455,2.96770125,67.421155,3.479945,0.2896372,0.0914349999999999,0.027535,404.2684849875,4.01533310522498,10.66974,0.717538830799997,2.20410575,2.0173755,1.035083875,9.67304399999999,0.8482925,18.47104,0.571494725,19.6725,82.42,86.5,19.0144462945,24.4575,23.05,22.265,138.98296,51.5489575,336.9284,80.218975,271.1375,659.82791,99.89365
1,16.25,102.18475,2.42602,49.54248,2.32880375,0.444293800000001,0.434902375,0.0269400000000001,404.520550845,3.49980512249999,11.0603125,0.646408280849998,2.09608375,1.7493235,0.942874275,9.1654515,0.7990583,18.389115,0.459739175,19.1715,82.175,86.5,18.517414298,22.0925,22.0225,21.2525,118.9229525,35.087862,242.9205,62.609625,202.215,464.389,72.65705
1,16.75,63.23592,1.8389235,40.775445,2.859698,0.4808582,0.258975324999999,0.011135,404.376026015,5.1781195298,10.81115,0.71189244,1.9626885,1.59973825,0.859892125,8.392857,0.760326625,17.8149975,0.4595249,18.7575,84.81,86.5,18.07453659175,20.2585,19.646,20.2085,99.48826475,20.680125,153.2189125,46.1933,113.2625,282.596,51.2781
1,17.25,30.7153200000001,0.903623999999998,25.82298,3.59969949999999,0.54091075,0.106989125,0.039,405.20895,1.8237376805,10.5959375,0.47237123115,1.82081,1.31086,0.794379,7.7754985,0.671645375,17.151405,0.625729,17.425,85.5,86.5,17.683104764,19.1325,17.6725,16.5675,75.9202525,4.3915457,69.84345,32.1544,-1.94175,112.88975,31.0075
1,17.75,13.40275,0.557053199999999,19.1865625,3.308695,0.855343875,0.310230049999999,0.0394,405.36978496,2.15076384599999,10.94746,0.4267585025,1.77049,1.3543475,0.6948945,7.1950655,0.5476479,16.517655,0.818548,16.045,87.5,86.59,16.5976036175,17.3025,15.87025,15.12,49.696988,-2.97215979000002,8.0035975,4.60647,-10.3345,13.563425,3.35123
1,18.25,11.953325,0.463381,17.70834,3.59836275,1.316468,0.09641,0.0515049999999998,407.42735,2.20627483555,11.13873,0.3497035955,1.8251305,1.391965,0.748351825,7.428243,0.5982671,15.548435,1.028163,15.1425,89.545,86.59,14.1702126755,15.4045,14.52775,14.181,18.908672,-6.22044600000002,0.0530653749999999,0.00261625,-10.5435,0.0773788249999999,-0.081460431
1,18.75,14.22236,0.666515,18.55815,3.8245165,1.136775,0.0624774999999999,0.03735,404.4223,7.27645671134999,11.372725,0.359847252,1.691533,1.276993,0.7533819,7.51852325,0.597827249999999,15.3554875,1.150726,14.5805,89.5975,86.59,13.2274545665,13.67375,13.143,13.5285,1.5646898,-4.6891951,0.0306565482499999,-0.00758959,-11.805,0.009683396225,-0.097322839
1,19.25,10.43084,3.929209,21.2411875,3.265165,1.64369075,0.0626399999999999,0.0503049999999998,407.386475,6.4738412479499,11.2717875,0.5684622945,1.7637125,1.35228975,0.720814825,6.89893625,0.638695,14.64006,1.33229775,14.2755,88.76,86.6,12.853481943,12.61975,12.31725,12.82475,0.1219198975,-6.3928039,0.01603734175,-0.00887393,-13.8405,0.010034166675,-0.088201983
1,19.75,19.29874,3.69759199999999,16.553185,2.5169595,1.14895525,0.05163,0.0259199999999999,403.492028115,3.20101941704997,11.0614375,0.3292849284,1.764588,1.314776,0.7136638,7.29853175,0.636422525,14.8773825,1.348859,14.45475,87.9875,86.6,12.15279588475,11.861,11.57,12.13925,0.143989125000002,-9.71606640000001,0.012490462,-0.0112298,-12.225,0.010643846925,-0.08868413
1,20.25,7.127984,5.39381449999999,18.4347575,5.59299,1.6432705,0.065015,0.0216625,404.36505313,2.27786155385,11.3191375,0.235121250775,1.84964875,1.32786125,0.74520575,7.27568575,0.59386425,14.569345,1.257095,14.1405,87.825,86.6,11.9675156075,11.43575,10.76925,11.613,-1.2578054,-11.4352697,0.0106032085,-0.00892425,-12.271,0.010726385275,-0.097652687
1,20.75,11.0170875,4.043035,13.3586775,2.4609285,1.285988,0.0737475,0.0507125,403.13657253,3.04630001355,11.124425,0.350990414924999,1.9817475,1.4671925,0.7752165,7.64424750000001,0.58600325,14.2766675,1.3677775,13.6965,86.8375,86.6,12.1427045125,11.08475,10.283,11.374,-0.863819800000004,-11.719081,0.0075880162,-0.009901,-10.3915,0.012233083425,-0.086304332
1,21.25,13.77121,4.07649625,18.4247875,3.29833224999999,1.585412,0.0790524999999999,0.0236625,402.712342245,2.2526705215,10.8471,0.363301215549999,2.00197,1.3680775,0.704852625,6.11500525,0.515104,14.1145785,1.313405,13.2205,88.2125,86.69,11.880286065,10.92925,9.8655,10.8905,-3.1091272,-11.9108,0.0122843115,-0.00965919,-11.463,0.011613904,-0.094601474
1,21.75,13.49181,4.5136675,14.8643375,3.118593,1.24394,0.160625799999999,0.0376,403.44192055,2.88119046919997,10.8171375,0.341484880199999,2.098244,1.429584,0.7471318,6.482341,0.599200375000001,14.54011,1.254346,13.002,87.305,86.69,11.93457191575,10.52575,9.37975,10.28675,-3.9064894,-12.3087,0.010143007275,-0.00718419999999999,-10.879,0.01196977475,-0.090574002
1,22.25,11.5295,5.214656,14.37176,2.22840625,1.057526,0.13708185,0.03112,403.99833642,3.41252694399998,10.7378,0.409018464849997,1.867948,1.382504,0.7637246,6.7014845,0.66169515,14.2060095,1.436854,12.78275,87.2,86.69,11.291951294,10.11675,9.164,10.091,-2.20813094999999,-11.656644,0.0057204969,-0.0105401,-12.7545,0.01250250325,-0.093513789
1,22.75,8.003856,4.26158799999999,24.58004,2.46094075,1.357486,0.1089349,0.035625,403.71557825,2.56369522739999,10.6741125,0.378463973400001,1.86846875,1.36589375,0.667661125,6.27040825,0.5638985,13.89178125,1.372635,12.61825,88.2,86.6,11.0730709405,9.7375,8.70075,9.78475,-2.50940317500001,-9.2449494,0.00457236637499999,-0.0105394,-12.905,0.01335553675,-0.0943441
1,23.25,24.520495,4.024324,19.3576399999999,3.11706324999999,1.02851975,0.147252875,0.03972,403.278012,2.42534528339999,11.165225,0.433436410624996,1.994836,1.538738,0.6894328,6.701561196325,0.60650195,13.6552825,1.254572,13.503,87.6125,86.6,10.643641468,9.457,8.58375,9.646,-2.75934842500001,-9.02881460000001,0.00396695085,-0.0120196,-10.953,0.0135600465,-0.090208601
1,23.75,13.51251,4.04955000000001,15.06115,3.48725025,1.50326025,0.100165175,0.0392549999999999,403.45644887,3.47655476229999,11.1461125,0.508609244,1.6970975,1.2712215,0.6416273,6.878373152975,0.5722817,13.45073075,1.4954165,12.4895,89.625,86.6,10.32859780925,9.3355,8.5755,9.4005,-2.359065175,-9.15805730000002,0.00433157732499999,-0.0091182,-9.026,0.01326867275,-0.0944885
2,0.25,22.6805,3.6060255,14.8126,3.1452185,1.167057,0.386826750000002,0.0623650000000001,405.586,3.82213066,12.7474125,0.59081427865,1.6935365,1.3887525,0.7416709,7.692243,0.650131175,17.09022,1.3765085,14.612,85.62,85.9725,13.4157245005,12.4095,10.68925,13.55,-1.6650796,-8.69847000000001,0.00130592875,-0.00944754500000002,-13.51325,0.022799062,-0.0974922
2,0.75,19.1475,4.3323565,22.35815,8.8427875,1.03711055,0.086095,0.0451500000000001,405.019,2.37075916,12.89525,0.35817142565,1.775435,1.3022945,0.7234525,7.1869975,0.5933085,17.1053175,1.244206,14.504,87.315,85.9,12.7696844075,12.0275,10.7375,13.00125,-1.6155476,-8.74963000000001,0.0018824375,-0.01317095,-13.330375,0.0250972162499999,-0.10169779
2,1.25,11.9950775,3.7555695,23.3156375,2.9763365,1.30398875,0.08769,0.0527374999999998,404.978725,3.51013303030001,12.6067,0.799960256974997,1.9022765,1.49873675,0.72628285,7.32536,0.607229,17.32995,1.481584,14.21425,84.8475,85.9,13.6065597285,11.6735,10.27575,12.61825,-1.9793734,-7.58798250000001,0.00183035,-0.01094602,-13.3281,0.021037502,-0.093947268
2,1.75,15.593825,4.63559199999999,29.0580875,3.64800449999999,1.33786325,0.111533425,0.0567825,404.62205,3.311993821025,12.64687,0.652056324274995,1.80672275,1.5382305,0.7075457,7.4981,0.6402575,16.85355,1.3479425,14.09725,84.9299999999999,85.9,12.943553062,11.3305,9.82799999999999,12.33075,-1.9033988,-7.47977490000001,0.002098638875,-0.0123512,-11.714425,0.022376573,-0.0913819610000001
2,2.25,10.1669155,5.011323,24.1596575,2.78061625,1.130937,0.295398899999996,0.0520324999999999,404.793625,4.363544503425,12.84532,0.573947506974996,1.74171175,1.332117,0.710922649999999,6.712325,0.591926,16.46945,1.4648605,14.0605,85.21,85.9,13.039660331,11.29225,10.271,12.112,-1.58214,-7.22994,0.00144545,-0.01198415,-8.74695000000002,0.0233577555,-0.095669614
2,2.75,8.83633149999995,3.88815475,11.9067025,4.10506849999998,1.2801475,0.1767517,0.0549024999999998,405.44205,3.768284188875,12.8988,0.630928259325,1.711499,1.3583945,0.6451415,6.373515,0.5903,15.8011,1.53905,13.90125,87.7275,85.9,12.67949503,10.97575,10.132,11.89125,-0.664919750000004,-6.598505,0.0010508625,-0.0091509,-9.090775,0.0213813275,-0.090431618
2,3.25,12.9495575,4.76935325,15.38038,2.8634665,1.222223,0.525527849999994,0.0324375,405.68885,5.58522394672501,12.90569,0.949160304699999,1.7062395,1.282288,0.689838075,6.608185,0.558944,16.13745,1.53479525,14.14075,88.3075,85.9,12.4496207715,11.0715,9.911,11.7645,-0.242166909000005,-5.68649095,0.00107383125,-0.0110294,-7.48215000000002,0.023259579,-0.0920135000000001
2,3.75,9.39384050000001,5.90429924999999,10.91401,2.35096,1.233084,0.283735899999999,0.030535,405.8735,3.843969988775,13.43752,0.3331304447,1.77814425,1.2312745,0.692526025,6.6247,0.538166,15.4986,1.23494575,13.8435,86.35,85.9,12.3151491755,11.1805,10.14375,11.6065,-1.1152019,-5.84342250000001,0.00059475625,-0.01063614,-8.22470000000001,0.0246527655,-0.087393905
2,4.25,13.1021,4.92089599999999,26.4504025,2.751549,1.48685725,0.146589174999999,0.0539624999999997,405.780875,3.002410171325,13.62411,0.634287210724997,1.489368,1.38278425,0.701504149999999,6.92196,0.5306365,15.66785,1.376158,13.25625,88.305,85.9725,12.2036401685,10.70425,10.11825,11.56,-1.09106537000001,-5.29133750000001,0.000833522,-0.00854429000000001,-8.41185,0.02037647925,-0.101508015
2,4.75,18.2852225,5.64908524999998,11.233845,3.191612,1.0744195,0.254690199999998,0.0507324999999999,406.329275,3.099197561875,13.67171,0.683533674699996,1.76375375,1.45734475,0.58552335,6.299815,0.532847,15.6005,1.5440565,13.2905,87.3525,85.9725,11.72340674375,11.04575,9.82599999999999,11.48425,-1.719453075,-4.7939975,-0.0001686425,-0.01044675,-7.93737500000001,0.02076032275,-0.0944889
2,5.25,13.4002325,5.89974899999998,14.7385725,3.684485,0.887297849999999,0.3136115,0.0377675,405.633575,2.954606400775,13.67154,0.484774823199999,1.64697725,1.2341005,0.586873775,6.29467,0.47382,15.5842,1.68249725,13.30975,86.6975,85.9725,11.71675,10.611,9.01425,11.519,-1.736442,-5.533014375,-0.0005313175,-0.01198685,-7.84905,0.01913055175,-0.0944823775
2,5.75,22.0786450000001,5.42950824999999,14.7285775,3.99880599999999,1.53679975,0.1341524,0.0713849999999998,406.066375,3.987690029,13.61493,0.484329108374997,1.59701125,1.28329475,0.596275524999999,5.84658,0.530375,15.14956,1.649668,13.1675,88.13,85.9725,11.9936938825,10.48825,9.24,11.393,-1.893954,-5.04629000000001,-0.00069389,-0.01256595,-8.68722500000001,0.02218125,-0.0934568
2,6.25,14.468185,5.20693225,19.7799575,2.4402945,1.130346,0.169313024999999,0.0441249999999999,406.724275,4.25760535295,12.93137,0.615764755024996,1.544081,1.259383,0.6150975,5.97826,0.5293755,14.88549,1.6009855,12.6965,90.83,85.9725,11.697752472,10.589,9.1345,11.161,-1.5575632,-4.8850325,0.362280625,0.0444562854999997,-9.62320000000001,0.504317749999999,-0.0531009255
2,6.75,14.9977475,5.20385374999999,21.3944349999999,2.11607925,1.92778,0.439015074999999,0.0441674999999999,407.04975,8.51502344117502,13.12608,1.2675606299,1.66235525,1.5344115,0.601132225,6.1972058955,0.5753605,14.86719,1.497284,12.64175,90.4,85.9725,10.79373748125,10.36575,8.7775,11.16725,-0.949630000000002,-4.828975,9.960736875,2.27637905,-9.14165000000001,24.928575,3.79232
2,7.25,23.6970999999999,5.33252974999999,23.895235,3.953266,2.005042,0.139233024999999,0.0495874999999999,408.4705,10.2063950128998,12.916625,1.2803104352,1.599703,1.3007845,0.614120825,6.567035,0.5350575,14.74162,1.658611,12.718,89.065,85.9725,11.560028546,10.3115,9.03524999999999,11.19675,0.778707999999998,-3.91737000000001,99.6164125,23.30806,57.401,170.001,22.20465
2,7.75,44.4852625,7.238986,37.71444,3.24947025,2.4314175,0.251719399999999,0.0364699999999999,406.79475,17.5699237775001,13.1444,1.0365779365,1.6722375,1.17769725,0.650945125,6.90606,0.6059505,14.919485,1.274703,14.11,88.67,86.0725,10.893632775,10.32675,9.24749999999999,11.21225,1.9975,-1.14594925000001,218.488855,44.79395,241.546,414.01785,47.410075
2,8.25,90.1341475,9.95174174999999,47.6156525,3.531985,3.080874,0.326942499999998,0.0636999999999998,406.9225,16.76177670875,13.96061,1.23000651,1.85961675,1.3767975,0.691713374999999,7.266258051,0.61697105,15.87805,1.3443135,16.6855,87,86.0725,12.2132667165,11.461,12.1845,11.292,8.22272,6.26069999999999,321.289,62.674575,351.05,641.235,76.95642025
2,8.75,120.90503149,11.4343925,56.643955,9.168025,0.97179,0.1628063,0.0567724999999999,406.586,6.06431166502502,13.69308,1.45367079839999,1.94625825,1.487999,0.76478115,7.742425,0.7292129,16.3886,0.937966299999999,17.1415,88.215,86.145,14.982185825,14.063,17.3815,11.621,24.647172,13.680075,432.52002,84.8382,450.21,870.994,110.14675
2,9.25,164.664025,10.3274795,69.111445,7.859513,0.657997108199998,0.20068525,0.03071,406.751625,3.71415998197501,13.29836,0.619190706099999,1.88294,1.577204,0.8114706,8.654125,0.7413535,17.2149,0.850183299999999,18.065,85.6775,86.15,15.902619412,18.8745,21.541,12.295,48.9903745,28.53035,527.242455,107.61775,535.06,1078.37375,141.70075
2,9.75,198.33375,8.76129799999999,93.0459899999999,4.704797,0.597807624999998,0.1564231,0.0437799999999999,406.853775,5.99236528300001,13.2429125,0.841136407299995,2.062338,1.905775,0.9135338,8.64737275,0.790064325,17.8414,0.891073799999999,18.859,83.205,86.1775,16.26588885375,20.6605,24.91125,14.673,75.6191,46.78425,612.16472,126.5465,605.68,1255.5327,169.0015
2,10.25,248.45505,7.622042,112.833725,2.903622,1.03682155,0.371900099999998,0.0476799999999998,407.3345,8.875468549625,13.5974525,1.445169900175,2.097605,1.932818,0.9261252,9.0825835,0.809074025,18.6064575,0.8727912,19.512,89.31,86.175,17.47986023925,25.752,28.3745,15.795,101.3158505,57.840475,683.3621,141.141,657.15,1412.23555,192.45275
2,10.75,283.8935,8.164549,161.895,3.339095,0.782027779549996,0.160820275,0.0467099999999998,407.509,3.841850333,13.64322,1.2512213616,2.267464,2.11739475,0.924451475,9.149865,0.8108595,19.1068,0.899597525,20.35125,84.6125,86.175,18.754824824,28.301,31.254,18.389,125.1017675,68.867025,736.1296,154.614,693.0125,1536.741775,209.81
