DOY2,HR2,H,LE,FC,SC,USTAR,WS,PA,RH,CO2,H2O,NETRAD,PPFD_IN,PPFD_BC_IN,TA_1_1_1,TA_1_2_1,TA_1_3_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,NEE
6,7.75,94.341,49.0575,-3.288,-0.574,0.44978,3.095,98.71,73,370.576,9.943,247.871,713.486,40.916,12.301,12.3385,11.831,5.825,3.497,1.853,-0.107,0.114,8.236,4.997,5.825,0.379,0.026,-4.27765
6,8.25,126.371,62.736,-3.9306,-0.4555,0.477,3.175,98.74,68,369.1945,9.88095,290.4,814.85,48.878,13.292,13.404,12.993,6.504,3.746,1.853,-0.107,0.114,8.818,5.139,5.985,0.379,0.026,-4.6457
6,8.75,164.5235,75.1685,-4.551,-0.341,0.532,3.42,98.78,62,367.9355,9.76965,347.855,924.831,60.12,13.739,14.073,13.776,7.217,3.87,1.853,-0.107,0.114,9.32,5.503,6.165,0.379,0.015,-4.95125
6,9.25,214.51,91.8185,-5.032,-0.242,0.560035,3.59,98.78,59.5,367.224,9.6602,398.053,1078.643,70.086,14.296,14.592,14.6475,7.7475,3.994,1.853,-0.107,0.114,11.5435,5.624,6.345,0.357,0.026,-5.15635
6,9.75,229.374,99.1715,-5.156,-0.223,0.58643,3.59,98.78,56,366.42,9.5184,447.125,1196.057,87.5585,15.0915,15.442,15.4975,8.547,4.323,1.896,-0.107,0.114,12.6475,6.025,6.762,0.357,-0.019,-5.48105
6,10.25,260.54,113.076,-5.318,-0.153,0.6045,3.775,98.78,53,366.3185,9.4911,487.08,1304.5,99.137,15.442,15.9945,16.179,9.3965,4.528,1.938,-0.107,0.114,14.2025,6.285,7.217,0.2955,0.026,-5.5782
6,10.75,273.632,113.596,-5.302,-0.114,0.619,3.75,98.78,50,365.7085,9.33395,541.049,1472.372,100.097,15.7185,16.142,16.436,10.106,4.834,1.9595,-0.107,0.114,14.24,6.504,7.453,0.3,-0.019,-5.41105
6,11.25,277.804,118.186,-5.18,-0.085,0.6065,3.85,98.75,48,365.3315,9.22525,558.36,1468.262,101.6205,16.289,16.51,16.8955,10.943,5.1185,2.0475,-0.107,0.114,14.37,7.019,7.806,0.2955,0.0035,-5.44235
6,11.75,284.25,120.134,-5.1225,-0.063,0.6275,3.8,98.765,46,365.282,9.09875,528.204,1407.65,127.508,16.657,17.061,17.446,11.265,5.422,2.088,-0.107,0.114,14.407,7.374,8.119,0.269,0.004,-5.26975
6,12.25,283.295,118.127,-5.147,-0.047,0.63937,3.905,98.765,45,365.175,9.0931,561.256,1469.6255,131.694,17.1895,17.666,18.234,11.718,5.624,2.151,-0.107,0.114,18.5,7.6495,8.236,0.256,0.026,-5.22965
6,12.75,279.94,116.157,-4.684,-0.054,0.6265,3.91,98.75,44,365.221,9.1092,535.062,1410.142,115.06,17.538,17.9225,18.5455,12.694,5.905,2.279,-0.107,0.114,17.538,8.236,8.5165,0.256,0.026,-4.8721
6,13.25,246.4805,115.8665,-4.6624,-0.0405,0.61404,3.98,98.745,43,364.9415,8.98435,469.779,1196.253,112.865,17.831,18.308,19.004,13.4595,6.305,2.321,-0.107,0.114,17.171,8.663,8.857,0.2735,0.026,-4.7324
6,13.75,260.314,116.933,-4.4955,-0.008,0.64596,3.84,98.745,42.5,364.822,9.0093,445.877,1155.7,121.16,17.941,18.418,19.04,13.925,6.584,2.448,-0.107,0.114,16.767,9.243,8.9245,0.291,0.026,-4.47955
6,14.25,248.7505,111.661,-4.27785,0.011,0.622,4.02,98.735,41,365.095,9.01575,431.381,1091.167,104.475,18.2895,18.8755,19.4525,14.11,7.019,2.575,-0.107,0.114,18.2275,9.397,9.166,0.2955,0.026,-4.4104
6,14.75,221.74,105.494,-4.1775,-0.001,0.6455,3.87,98.73,40,364.973,9.0158,389.978,973.753,102.214,18.3445,18.7655,19.407,14.1825,7.217,2.617,-0.107,0.114,18.0235,9.493,9.262,0.339,0.026,-4.35195
6,15.25,212.6065,106.7105,-3.8175,0.005,0.6275,3.93,98.75,41,365.0895,8.86995,373.1735,727.575,95.375,18.6005,18.967,19.443,14.11,7.374,2.681,-0.107,0.114,16.3885,9.819,9.243,0.423,0.026,-3.71745
6,15.75,184.649,92.316,-3.636,0.013,0.606,3.955,98.75,40,364.9175,8.8461,336.303,621.511,91.129,18.601,18.8575,19.297,14.073,7.532,2.828,-0.107,0.114,15.866,9.819,9.493,0.379,0.026,-3.4257
6,16.25,179.6405,86.8855,-3.202,0.024,0.604,3.935,98.78,40,364.954,8.9908,313.6495,702.9185,90.3695,18.839,18.9855,19.26,13.732,7.61,2.87,-0.107,0.114,15.829,9.704,9.512,0.423,0.026,-3.21055
6,16.75,151.8545,79.96,-2.7761,0.044,0.606,3.925,98.78,41.5,364.944,8.99965,266,763.974,70.874,18.747,18.821,19.004,13.217,7.63,2.975,-0.107,0.114,15.516,9.685,9.55,0.467,0.026,-3.08285
6,17.25,115.2735,69.3915,-2.3915,0.07,0.5725,3.87,98.78,41,365.0345,8.9401,213.576,600.377,58.624,18.637,18.747,18.821,12.919,7.571,3.059,-0.107,0.114,14.999,9.666,9.589,0.467,0.026,-2.49535
6,17.75,86.932,59.514,-2.011,0.1225,0.54909,3.82,98.745,43,364.782,9.0931,165.226,514.665,48.988,18.491,18.6005,18.601,12.657,7.5515,3.122,-0.107,0.129,14.333,9.512,9.589,0.467,0.026,-2.2324
6,18.25,55.174,47.612,-1.409,0.187,0.5085,3.68,98.72,43.5,364.774,9.2429,118.3,409.1875,38.9025,18.335,18.1795,18.271,12.357,7.414,3.163,-0.107,0.114,14.036,9.32,9.608,0.532,-0.019,-1.59205
6,18.75,25.805,39.335,-0.938,0.236,0.4845,3.555,98.705,45,364.9675,9.40325,75.1455,293.535,29.029,18.014,17.904,17.776,11.793,7.532,3.247,-0.107,0.114,13.618,9.204,9.627,0.598,-0.019,-0.879485
6,19.25,4.7635,32.456,-0.2255,0.347,0.443,3.41,98.685,46,365.1105,9.5257,47.113,220.12,23.6045,17.7765,17.428,17.098,11.227,7.453,3.247,-0.107,0.114,13.1055,8.934,9.512,0.598,-0.019,0.069169
6,19.75,-3.873,22.8605,0.012,0.553,0.374,3.045,98.68,48,365.5685,9.63205,14.25,136.5915,16.82,17.171,16.51,16.032,10.7245,7.2905,3.2875,-0.107,0.114,12.5635,8.74,9.512,0.598,0.0035,0.665855
6,20.25,-10.386,13.5765,0.309,0.738,0.295,2.93,98.74,51,365.5,9.80445,-8.022,76.71,11.654,16.694,15.553,14.851,10.106,7.098,3.268,-0.107,0.114,11.944,8.6045,9.32,0.642,0.026,1.67505
6,20.75,-11.905,6.52,0.505,0.822,0.2125,2.89,98.75,54,366.242,9.9309,-29.884,30.046,7.438,16.068,14.4255,13.627,9.666,6.901,3.247,-0.107,0.114,11.378,8.391,9.204,0.642,-0.0075,2.75325
6,21.25,-12.4815,3.878,0.8,0.8495,0.18,3.075,98.785,57,367.3295,10.00255,-42.493,6.262,4.224,15.553,13.4505,12.057,9.0305,6.663,3.247,-0.107,0.114,10.848,8.0605,8.973,0.686,0.026,3.71325
6,21.75,-13.734,2.9745,0.971,0.832,0.19,3.245,98.78,59,368.116,10.0469,-45.515,-0.783,3.27,14.7955,12.545,11.397,8.585,6.464,3.205,-0.107,0.114,10.392,7.845,8.74,0.686,0.026,3.6687
6,22.25,-16.68,2.6725,1.228,0.8265,0.206,3.3,98.775,62,368.807,10.08225,-44.8535,-1.174,2.8595,14.2025,11.831,10.639,7.962,6.265,3.163,-0.107,0.114,9.915,7.453,8.469,0.686,0.026,3.5841
6,22.75,-15.664,1.982,1.2245,0.7105,0.186,3.305,98.755,64,370.217,10.0775,-41.4665,-1.566,2.927,13.534,11.378,9.934,7.374,5.985,3.153,-0.107,0.114,9.4735,7.177,8.216,0.686,0.026,3.49
6,23.25,-16.804,1.4605,1.207,0.525,0.2,3.29,98.75,66,370.883,9.976,-41.033,-1.566,2.826,12.993,10.81,9.281,6.782,5.744,3.08,-0.107,0.114,9.1465,6.782,7.923,0.686,0.026,3.33385
6,23.75,-17.351,1.03,1.3561,0.532,0.198,3.31,98.75,67,371.6165,9.7843,-39.1135,-1.174,2.826,12.395,10.125,8.663,6.325,5.4825,2.996,-0.107,0.114,8.779,6.544,7.689,0.686,0.004,3.26185
7,0.25,-15.911,1.032,1.9715,0.939,0.1855,3.29,99.08,72,369.3785,12.5796,-36.392,-1.566,2.9615,15.589,13.292,12.1505,10.07,9.781,7.6275,3.4555,1.337,10.411,9.8,10.7015,2.954,-0.196,4.6957
7,0.75,-16.333,0.468,2.2165,1.0265,0.187,3.27,99.11,73,370.156,12.44985,-35.64,-0.783,2.91,15.073,12.807,11.906,9.73,9.589,7.553,3.497,1.337,10.062,9.589,10.468,2.891,-0.196,4.6778
7,1.25,-17.212,0.619,2.333,0.864,0.191,3.25,99.11,75.5,370.533,12.44665,-34.225,-0.783,2.9,14.814,12.47,11.416,9.474,9.358,7.492,3.497,1.337,9.896,9.358,10.2265,2.871,-0.196,4.5679
7,1.75,-16.3325,0.551,2.098,0.9365,0.1825,3.17,99.12,76,371.968,12.3516,-34.128,-0.783,2.898,14.481,12.057,10.886,9.145,9.088,7.374,3.497,1.337,9.512,9.166,10.0555,2.87,-0.196,4.48075
7,2.25,-15.731,0.259,2.262,0.65,0.181,3.2,99.115,78,372.908,12.47725,-33,-1.174,2.886,14.221,11.567,10.392,8.857,8.973,7.296,3.455,1.337,9.204,8.857,9.8265,2.87,-0.196,4.39745
7,2.75,-17.214,0.133,2.286,0.7085,0.181,3.24,99.12,79,374.2375,12.3841,-30.1455,-0.783,2.858,13.906,11.227,10.087,8.547,8.8565,7.217,3.4955,1.348,8.973,8.6045,9.589,2.87,-0.196,4.4266
7,3.25,-17.819,0.023,2.1305,0.539,0.187,3.215,99.14,80,374.715,12.1349,-29.595,-0.783,2.918,13.794,10.962,9.8955,8.352,8.702,7.138,3.494,1.337,8.9145,8.43,9.404,2.807,-0.196,4.3576
7,3.75,-16.955,-0.093,2.162,0.506,0.198,3.14,99.13,81,376.568,12.0028,-27.558,0,3.098,13.59,10.734,9.742,8.158,8.516,7.059,3.536,1.337,8.5465,8.216,9.238,2.828,-0.152,4.3783
7,4.25,-14.584,-0.1975,2.202,0.181,0.1845,3.18,99.135,82,376.909,11.8366,-22.59,7.045,4.09,13.143,10.81,9.32,7.845,8.313,6.94,3.518,1.337,8.313,8.041,9.077,2.786,-0.152,3.99035
7,4.75,-14.898,-0.214,2.001,-0.203,0.198,3.05,99.13,82.5,377.938,11.83845,-10.285,32.093,6.744,13.031,10.848,9.281,7.649,8.158,6.822,3.5595,1.337,8.158,7.9035,8.942,2.786,-0.163,2.85315
7,5.25,-14.763,0.3345,2.281,-0.677,0.223,2.97,99.135,84,378.072,11.8981,4.843,77.493,10.173,12.844,11.114,9.704,7.645,8.08,6.724,3.539,1.337,8.236,7.806,8.8065,2.744,-0.196,1.4497
7,5.75,-12.161,1.8835,2.1725,-1.64,0.254,2.805,99.135,86,377.861,12.26065,30.9425,160.466,13.9445,12.919,11.793,10.696,7.962,7.923,6.663,3.5805,1.337,8.313,7.767,8.691,2.702,-0.152,-0.15659
7,6.25,-1.494,11.684,1.664,-2.668,0.3185,2.72,99.11,85,376.3395,12.5884,64.957,251.266,18.264,13.571,12.7505,11.6235,8.255,7.884,6.601,3.58,1.337,8.508,7.806,8.702,2.681,-0.196,-1.62715
7,6.75,12.9295,21.521,0.965,-2.84,0.351,2.69,99.055,84,375.031,13.0291,117.801,376.1165,22.673,14.296,13.776,12.769,8.508,7.942,6.56,3.601,1.337,8.9125,7.845,8.6435,2.597,-0.152,-2.709
7,7.25,41.055,35.363,-0.852,-2.266,0.38354,2.69,99.015,81,371.371,13.28525,167.6055,517.796,28.239,15.221,15.11,13.841,9.011,8.002,6.532,3.5595,1.337,9.4355,8.119,8.779,2.619,-0.152,-3.91625
7,7.75,71.1955,49.588,-2.21205,-1.784,0.4125,2.76,98.98,78,367.331,13.7283,213.277,626.599,33.466,15.958,15.9765,15.073,9.666,8.08,6.504,3.58,1.337,10.1725,8.391,9.011,2.577,-0.152,-4.62775
7,8.25,111.421,68.65,-3.2013,-1.278,0.4525,2.87,98.995,74,365.7365,13.86245,287.85,813.8745,40.137,16.767,16.84,16.436,10.297,8.1775,6.464,3.58,1.337,11.246,8.702,9.262,2.535,-0.152,-5.0866
7,8.75,146.841,85.886,-4.311,-0.957,0.47,3.04,99.01,69,363.161,13.7444,343.253,962.795,49.637,17.354,17.648,17.189,10.9335,8.3945,6.479,3.58,1.337,12.113,9.104,9.608,2.492,-0.152,-5.48465
7,9.25,185.1525,100.06,-4.86,-0.75,0.511,3.17,99.025,65,361.483,12.98395,399.083,1089.201,57.15,17.9045,18.308,18.051,11.492,8.663,6.504,3.601,1.337,13.739,9.512,9.972,2.513,-0.152,-5.7548
7,9.75,206.602,108.4975,-5.415,-0.474,0.522,3.195,99.045,60,360.2695,12.8035,454.571,1194.1005,67.148,18.564,18.894,18.894,12.169,8.857,6.544,3.601,1.337,15.1335,9.896,10.278,2.324,-0.152,-6.02785
7,10.25,229.881,126.69,-5.551,-0.38,0.566,3.46,99.025,57,359.821,12.6698,478.281,1251.242,78.942,19.15,19.553,19.48,12.9745,9.166,6.584,3.497,1.337,16.574,10.278,10.772,2.3865,-0.152,-6.07755
7,10.75,241.803,134.343,-5.3795,-0.324,0.574,3.53,98.995,55,359.193,12.5651,518.76,1343.216,86.272,19.516,20.0845,20.3225,13.785,9.531,6.623,3.476,1.3265,16.326,10.772,11.265,2.321,-0.174,-5.9245
7,11.25,265.1285,133.91,-5.576,-0.19,0.585,3.525,98.97,51,358.895,12.5586,538.56,1412.123,86.712,20.066,20.469,20.652,14.685,9.794,6.703,3.58,1.38,16.7485,11.152,11.68,2.429,-0.152,-6.1395
7,11.75,249.829,131.14,-5.573,-0.165,0.589,3.6,98.95,49.5,357.892,12.0898,526.144,1380.77,108.587,20.304,20.909,21.019,15.11,10.1025,6.742,3.539,1.34,16.914,11.775,12.0005,2.281,-0.196,-5.9673
7,12.25,278.88,145.152,-5.52445,-0.1215,0.612,3.585,98.98,49,357.723,11.9828,524.404,1384.7,121.63,20.579,21.349,21.606,15.479,10.392,6.822,3.539,1.337,19.187,12.207,12.245,2.282,-0.196,-5.89325
7,12.75,277.487,147.206,-5.486,-0.092,0.616,3.575,98.975,47,357.5325,12.0382,517.681,1333.432,100.715,20.909,21.68,22.01,16.179,10.772,6.94,3.539,1.38,20.103,12.844,12.47,2.2815,-0.196,-5.77085
7,13.25,277.7145,143.56,-5.016,-0.089,0.616,3.55,98.95,45.5,357.458,11.7418,471.551,1225.0195,103.056,21.1105,21.845,22.0285,16.914,11.076,7.059,3.536,1.337,19.59,13.404,12.582,2.366,-0.196,-5.53715
7,13.75,251.105,143.228,-4.564,-0.058,0.63,3.75,98.98,44,357.295,11.5774,433.17,1156.919,96.8345,21.239,21.79,22.01,17.226,11.378,7.177,3.518,1.337,19.187,14.0175,12.7505,2.301,-0.196,-5.0789
7,14.25,243.22,128.791,-4.249,-0.074,0.602,3.7,98.98,44,357.0415,11.6806,429,1071.598,92.471,21.349,21.937,22.305,17.575,11.68,7.256,3.539,1.337,19.361,14.259,12.919,2.3645,-0.196,-4.9403
7,14.75,212.584,119.693,-4.1085,-0.0285,0.628,3.87,99.01,43,356.5415,11.6612,390.956,987.256,96.3775,21.4775,21.8815,22.1115,17.685,11.869,7.414,3.539,1.38,19.956,14.333,13.124,2.492,-0.152,-4.5217
7,15.25,207.29,113.934,-3.6855,-0.007,0.639,3.745,99,43,356.468,11.7297,372.516,729.655,85.52,21.496,21.937,22.2125,17.538,12.019,7.492,3.455,1.343,19.26,14.259,13.236,2.535,-0.196,-3.88575
7,15.75,180.603,109.229,-3.445,-0.006,0.5925,3.77,98.99,43,356.5155,11.7708,320.5265,666.52025,76.5725,21.7715,21.716,21.9185,17.318,12.132,7.61,3.497,1.337,18.326,14.259,13.255,2.598,-0.196,-3.6184
7,16.25,158.2275,94.599,-3.3115,0,0.588,3.665,99.01,43,356.296,11.8014,283.419,711.92,77.76,21.606,21.496,21.606,17.134,12.207,7.728,3.549,1.38,18.033,14.0915,13.217,2.64,-0.174,-3.66505
7,16.75,128.514,89.353,-2.5815,0.023,0.574,3.62,98.995,43,356.305,11.63865,230.852,618.3805,71.3245,21.6245,21.753,21.698,16.657,12.245,7.844,3.539,1.38,17.941,13.999,13.236,2.702,-0.196,-3.1283
7,17.25,111.93,79.1865,-2.18,0.116,0.549,3.59,99.005,45,356.482,11.71405,193.4385,573.763,57.0455,21.551,21.514,21.5875,16.252,12.245,7.923,3.539,1.38,17.556,13.887,13.2735,2.66,-0.152,-2.53905
7,17.75,78.207,71.789,-1.567,0.174,0.5215,3.49,99.04,45.5,356.516,11.81425,154.44,472.004,44.344,21.386,21.019,20.872,15.995,12.1965,8.002,3.494,1.337,17.1525,13.702,13.217,2.786,-0.174,-1.8764
7,18.25,48.405,56.11,-0.824,0.2645,0.48,3.32,99.035,46,356.8565,11.7587,111.959,385.7315,37.425,21.349,20.799,20.652,15.663,12.207,8.08,3.539,1.337,16.501,13.478,13.18,2.85,-0.196,-1.0016
7,18.75,23.956,44.8385,-0.316,0.4635,0.4425,3.18,99.01,46,357.2555,11.97335,73.771,274.163,26.851,21.056,20.542,20.322,15.324,12.057,8.119,3.497,1.337,16.1215,13.292,13.105,2.8705,-0.174,-0.28485
7,19.25,3.201,30.192,0.175,0.596,0.4025,3.04,98.98,48,357.4955,11.9093,34.32,193.146,20.401,20.634,19.846,19.6815,14.814,11.944,8.119,3.497,1.337,15.801,13.031,12.993,2.891,-0.196,0.81328
7,19.75,-5.2345,21.2825,0.54,0.992,0.328,2.84,98.975,51,357.773,12.22415,6.6,122.11,14.43,20.212,19.2235,18.821,14.4625,11.812,8.119,3.518,1.38,15.451,12.844,12.807,2.9335,-0.196,1.72785
7,20.25,-10.205,12.388,0.805,1.178,0.26146,2.86,98.98,54,358.629,12.3266,-17.055,62.621,9.734,19.809,18.381,17.795,13.9895,11.6615,8.119,3.5285,1.3585,14.7215,12.4135,12.657,2.9755,-0.196,2.893
7,20.75,-11.4215,6.292,0.9625,1.316,0.225,2.92,99.04,56.5,359.271,12.5312,-35.736,21.135,5.9115,19.114,17.336,16.62,13.38,11.435,8.119,3.58,1.337,14.0825,12.057,12.47,3.037,-0.152,4.20565
7,21.25,-13.296,3.6705,1.2205,1.587,0.187,3.02,99.05,60,360.4655,12.4603,-42.36,2.348,4.049,18.564,16.1975,15.257,12.769,11.189,8.08,3.579,1.38,13.255,11.718,12.32,3.037,-0.174,5.10025
7,21.75,-12.769,2.3555,1.471,1.593,0.1755,3.12,99.08,62,362.2,12.52155,-42.901,-0.783,3.0585,17.886,15.368,14.6475,12.2125,10.962,8.041,3.58,1.337,12.732,11.3595,11.963,3.037,-0.152,5.0152
7,22.25,-14.572,2.307,1.86,1.112,0.182,3.245,99.08,63,363.345,12.55215,-41.382,-0.783,2.959,17.318,14.7585,13.98,11.68,10.734,8.002,3.58,1.337,12.169,10.943,11.718,3.079,-0.152,4.9458
7,22.75,-15.937,1.4855,2.058,1.038,0.194,3.27,99.09,66,365.31,12.56205,-39.226,-1.566,2.9,16.804,14.3975,13.366,11.189,10.468,7.962,3.622,1.337,11.756,10.658,11.454,3.121,-0.152,4.8553
7,23.25,-16.286,1.587,2.263,1.035,0.1925,3.29,99.1,69.5,366.76,12.6178,-38.28,-1.566,2.959,16.436,13.813,12.844,10.81,10.239,7.884,3.622,1.337,11.284,10.43,11.227,3.121,-0.152,4.8088
7,23.75,-17.635,1.249,2.111,1.065,0.184,3.255,99.11,71,367.944,12.7117,-36.825,-0.783,2.914,16.032,13.478,12.657,10.43,10.01,7.845,3.622,1.38,10.848,10.201,10.954,3.121,-0.152,4.75025
8,0.25,-18.4,0.08168,2.517,0.796,0.214,3.29,99.14,78,368.701,12.5409,-33.007,-1.566,2.66,13.85,11.605,10.753,10.01,10.392,9.185,6.114,3.968,9.934,10.055,10.15,4.44,0.8385,4.64685
8,0.75,-19.488,0.0295,2.694,0.827,0.228,3.28,99.155,79,369.9855,12.5602,-31.843,-0.783,2.746,13.478,11.454,10.468,9.781,10.163,9.127,6.145,3.994,9.5885,9.896,9.947,4.441,0.817,4.67435
8,1.25,-18.723,-0.379795,2.796,0.453,0.2185,3.26,99.18,80,370.9055,12.34435,-30.864,-0.783,2.6445,13.255,11.057,10.2205,9.589,10.0295,9.05,6.114,3.962,9.358,9.742,9.756,4.441,0.86,4.57565
8,1.75,-20.76,-0.28543,2.694,0.5,0.231,3.345,99.175,81,372.255,12.2896,-27.72,-0.783,2.534,13.031,10.829,9.838,9.416,9.857,9.011,6.114,3.953,8.9615,9.589,9.589,4.405,0.86,4.5512
8,2.25,-20.4325,-0.29671,2.732,0.382,0.2385,3.295,99.175,82,373.304,12.3298,-26.216,-0.783,2.536,12.769,10.734,9.5505,9.1465,9.723,8.973,6.145,3.994,8.71,9.358,9.397,4.405,0.86,4.4137
8,2.75,-18.268,-0.2425,2.532,0.415,0.22,3.23,99.175,82,373.511,12.2219,-24.092,-0.783,2.524,12.507,10.392,9.435,8.973,9.531,8.895,6.145,3.994,8.531,9.127,9.204,4.382,0.86,4.4399
8,3.25,-16.7225,-0.276,2.867,0.384,0.226,3.28,99.18,83,374.433,12.18,-22.44,-1.566,2.866,12.395,10.335,9.4545,8.7595,9.3775,8.895,6.145,3.994,8.5275,8.895,9.05,4.3615,0.86,4.40785
8,3.75,-16.928,-0.398,2.722,0.469,0.22091,3.255,99.185,83.5,375.654,12.1309,-19.534,-0.783,2.914,12.094,10.22,9.166,8.566,9.246,8.818,6.145,3.9885,8.342,8.702,8.934,4.323,0.86,4.34125
8,4.25,-15.333,-0.3195,2.60645,0.276,0.209,3.19,99.175,85,376.567,12.0157,-19.8,-0.783,2.874,11.9535,10.01,9.011,8.469,9.166,8.779,6.145,3.994,8.08,8.624,8.847,4.3435,0.871,4.2532
8,4.75,-16.639,-0.337,2.759,0.141,0.203,3.205,99.195,84,378.138,11.89,-17.055,0.783,3.47,11.756,10.182,8.9535,8.313,9.0575,8.702,6.145,3.9735,8.2745,8.469,8.799,4.282,0.86,4.01335
8,5.25,-15.986,-0.23103,2.439,-0.095,0.2085,3.185,99.2,85,378.518,11.83765,-7.959,13.307,5.0155,11.756,10.239,9.088,8.236,9.011,8.663,6.145,3.968,8.236,8.391,8.663,4.282,0.86,3.3583
8,5.75,-15.507,0.028,2.6495,-0.628,0.2495,3.06,99.195,85,378.933,11.9802,2.745,54.4015,8.8205,11.643,10.373,9.32,8.275,8.857,8.547,6.145,3.968,8.275,8.361,8.5275,4.282,0.882,1.9853
8,6.25,-10.655,2.0535,2.624,-1.394,0.279,2.88,99.18,86,377.6375,12.267,23.621,118.98,12.614,11.831,10.658,9.934,8.391,8.857,8.469,6.145,3.994,8.469,8.352,8.508,4.282,0.904,0.120355
8,6.75,-6.02,5.587,2.3151,-2.036,0.30725,2.8,99.14,86,378.61,12.53205,55.1,205.866,17.298,12.245,11.416,10.81,8.585,8.818,8.391,6.145,3.9885,8.973,8.508,8.547,4.2585,0.86,-1.22735
8,7.25,7.202,15.495,1.2003,-2.739,0.384,2.92,99.125,84,376.1705,12.6875,99.2655,337.7635,22.298,12.9,12.1505,11.567,8.992,8.895,8.3815,6.145,3.994,9.416,8.74,8.624,4.241,0.86,-2.54375
8,7.75,32.5375,30.1295,-0.25751,-2.3585,0.428,2.99,99.095,83.5,371.748,13.22965,147.809,469.2645,28.302,13.478,12.881,12.5445,9.397,8.915,8.352,6.135,3.983,9.9625,8.934,8.718,4.235,0.86,-3.7572
8,8.25,59.028,52.312,-1.9985,-1.914,0.456315,3.14,99.09,80,368.172,13.688,189.357,550.476,36.218,14.379,13.813,13.59,9.819,9.0305,8.313,6.145,3.994,10.493,9.088,8.857,4.235,0.86,-4.6101
8,8.75,86.883,60.6625,-3.28,-1.483,0.492,3.225,99.11,77,365.762,13.78545,242.606,689.612,43.959,15.368,14.777,14.629,10.392,9.127,8.313,6.145,3.994,11.227,9.204,9.127,4.2,0.86,-5.2708
8,9.25,125.361,79.65,-4.456,-1.236,0.534,3.44,99.115,74,363.235,13.8652,275.496,794.697,51.947,16.142,15.294,15.257,10.85,9.204,8.275,6.114,3.994,11.7745,9.474,9.397,4.2,0.86,-5.7905
8,9.75,138.5345,91.9025,-4.814,-0.9165,0.551905,3.52,99.14,69,361.681,13.6107,336.601,915.6335,60.074,16.694,15.847,15.995,11.341,9.397,8.313,6.105,3.994,12.694,9.704,9.768,4.2,0.86,-5.9272
8,10.25,169.8285,102.761,-5.634,-0.616,0.5865,3.695,99.145,65,360.132,13.4423,339.807,884.91,66.5335,17.0795,16.381,16.7855,12.0215,9.6275,8.313,6.114,3.9885,13.534,9.934,10.068,4.2,0.86,-6.2591
8,10.75,189.853,111.042,-5.402,-0.443,0.58972,3.8,99.155,60,358.345,13.0645,373.9765,960.838,68.3245,17.5565,16.951,17.208,12.619,9.896,8.352,6.105,3.994,14.37,10.278,10.3445,4.2,0.86,-6.14435
8,11.25,193.879,114.7645,-5.869,-0.284,0.6025,3.845,99.15,57,357.7045,12.69235,373.011,975.319,75.264,17.941,17.4825,17.831,13.096,10.163,8.43,6.073,4.035,14.333,10.8005,10.696,4.2,0.86,-6.2321
8,11.75,216.783,119.2225,-5.483,-0.2495,0.64,3.89,99.14,55,357.082,12.34275,376.353,985.12,87.277,18.3625,17.978,18.271,13.779,10.43,8.469,6.089,3.994,14.888,11.378,11.012,4.197,0.86,-6.16145
8,12.25,215.6745,129.495,-5.8185,-0.167,0.637,4.09,99.14,52.5,356.6945,12.0898,385.6275,994.105,88.933,18.564,18.0875,18.491,14.221,10.696,8.566,6.105,4.035,15.737,11.624,11.341,4.2,0.86,-6.03605
8,12.75,204.1185,129.194,-5.95,-0.1415,0.65666,3.965,99.11,51.5,356.463,12.0155,356.278,910.35,83.7255,18.8755,18.381,18.747,14.888,10.962,8.585,6.095,3.994,15.7925,11.982,11.567,4.2,0.86,-5.99405
8,13.25,197.8505,129.33,-5.62975,-0.08,0.655,3.92,99.11,52,356.257,12.0479,349.511,895.8685,80.9275,18.656,18.527,18.93,15.4975,11.2875,8.663,6.065,3.994,16.4175,12.357,11.68,4.2205,0.86,-5.793
8,13.75,189.229,127.51,-5.527,-0.0355,0.6355,4.005,99.105,50,356.466,11.9915,350.337,879.822,77.168,18.93,18.894,19.132,15.737,11.529,8.74,6.069,3.994,16.877,12.807,11.831,4.235,0.867,-5.7599
8,14.25,188.1905,119.03,-5.192,-0.044,0.6405,4.07,99.1,49,356.304,11.803,328.5525,812.309,76.2405,19.077,19.004,19.2785,15.995,11.756,8.864,6.073,3.994,16.62,13.068,11.944,4.241,0.86,-5.2215
8,14.75,185.02,111.577,-4.5805,-0.024,0.649,4.14,99.1,48.5,355.848,11.90855,332.3865,644.994,70.612,19.26,19.04,19.2965,16.252,11.869,9,6.065,4.0145,16.399,13.1985,12.057,4.282,0.904,-4.46525
8,15.25,147.32,107.7025,-4.1775,0,0.62,3.965,99.11,48,355.774,11.919,269.252,590.5925,66.403,19.315,19.15,19.407,16.032,12.038,9.088,6.065,3.994,16.462,13.068,12.169,4.2995,0.904,-4.1784
8,15.75,133.49,98.952,-3.635,0,0.623,3.96,99.11,48,356.0365,11.96815,243.098,633.2545,59.358,19.516,19.132,19.333,15.958,12.169,9.204,6.105,4.035,15.9645,13.18,12.357,4.3335,0.882,-3.9515
