DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CH4_1_1_1,CH4_1_3_1,CH4_1_4_1,CH4_1_5_1
1,0.25,6.63901281920075,-0.113694427972632,0.696428978076849,0.858971876227601,0.0980640867603343,0.73967793700935,25.3621178657862,1.19735459494897,0.946509663086101,-22.5309020028094,4.99709422672252,2.40628050007724,5.06,2.99,1.3525,1.56,0.53375,0.369,-0.013375,0.404675,-1.773575,-2.609625,72.9354675,57.3275,3.633375,-2.82,-3.445,-3.035,-1.78,1.4,-2.6325,2.8,0.8275,245.4,307.3,293.45,300.925,0.5,0.4,0.2075,0.32,0.18,0.34,0,0.03,0.11,-0.92175,-0.62225,0.08825,0.06825,0.62475,0.842,0.77525,-0.40625,-0.18625,0.085,0.28875,0.75125,1.522,1.827,2.71925,3.419,-0.38825,-0.46125,-0.10275,0.37075,0.504,0.7695,1.27375,1.36175,2.08125,-0.156,-0.773,-0.226,-0.20875,0.4185,0.7905,1.188,1.58575,-0.907,-0.87225,-0.989,0.0615,0.447,0.7515,1.079,1.308,-0.294,-1.956,-1.09825,-62.025,3.22956433080766,3.04251429880565,3.07248589685497,3.10898746882941,3.15952934666943,3.41712721798627,413.450147608709,417.636810946934,418.93827779158,417.695168926677,419.616808562541,418.16045108492,419.362677470982,418.731460679606,417.684991369725,420.309666572354,419.877697162049,1979.49696368905,1971.26454794108,1974.41616166956,1969.4238102643
1,0.75,7.00473174203742,0.018342970033757,0.706476768227862,0.775268385859916,0.0828426683032104,0.675538474540516,19.3292311690858,0.918009738735944,0.943277206305745,-25.7520138397766,2.17254393910174,2.55379489013801,5.66,3.2775,1.4175,1.64,0.5324,0.513,0.187825,0.8417,-0.9816,-2.1158,72.9207425,55.385,3.5223,-2.645,-3.585,-3.07,-1.6275,1.475,-2.9325,2.8,0.8275,239.3,309.25,291.8,300.775,0.49,0.3975,0.2,0.3175,0.22,0.3325,0,0.03,0.11,-0.92325,-0.6135,0.08075,0.06775,0.62475,0.84125,0.7745,-0.4215,-0.19525,0.08425,0.288,0.75125,1.517,1.826,2.7185,3.418,-0.4035,-0.47975,-0.1035,0.37525,0.50375,0.7695,1.273,1.36075,2.08125,-0.154,-0.76725,-0.241,-0.209,0.48625,0.79,1.1985,1.585,-0.90675,-0.87775,-0.9945,0.0565,0.441,0.75125,1.07975,1.30925,-0.283,-2.005,-1.3385,-63.705,3.27490760010063,3.0279669929255,3.06486898736327,3.03678460545435,3.16133651701653,3.34897974833195,413.601921156949,417.906809653121,419.024494076993,417.690076039517,418.954544853111,417.859875720448,418.785761820268,418.745094217542,419.480485453079,420.062493617899,419.399369849337,1974.4205844389,1974.12764839104,1974.15451198634,1969.30053220791
1,1.25,6.34027234977393,0.117022482234105,0.618402147529958,0.843606612074744,0.124649079251983,0.769174552960834,23.382827432842,1.4334189878547,0.914205271081936,-29.129856767672,4.86246838966785,2.55393289199654,5.155,3.0025,1.38,1.6675,0.095925,0.26275,0.01615,0.513875,-1.2508,-2.292325,72.91681,55.64,3.642475,-2.5925,-3.5225,-3.135,-1.745,1.4,-2.925,2.8,0.9175,241.575,308.9,293.6,301.025,0.5,0.39,0.1975,0.3175,0.19,0.3425,0,0.03,0.11,-0.9565,-0.61425,0.07225,0.06675,0.62475,0.83975,0.774,-0.4155,-0.2025,0.0835,0.288,0.75125,1.514,1.82525,2.7175,3.418,-0.39875,-0.48,-0.105,0.37325,0.503,0.77175,1.27275,1.36075,2.07275,-0.15225,-0.799,-0.258,-0.20975,0.44,0.7895,1.1975,1.578,-0.91375,-0.885,-1.00675,0.05425,0.43975,0.751,1.079,1.3105,-0.28575,-1.97425,-1.16475,-60.3425,3.20058160426442,2.93856675970344,3.0115406917869,3.02115069250208,3.09314891310304,3.46613192459726,413.528977720994,417.835666876515,417.805494259806,417.88258400171,417.002831392566,417.961039711015,418.149272760558,418.882138450937,418.711334139474,419.289500042427,420.234413327609,1975.79027421314,1971.6549665091,1970.72177371779,1968.12204971452
1,1.75,6.60583393126822,-0.135718691831442,0.618369342927266,0.833544297046095,0.0587828204020962,0.738342120835693,24.979659129262,1.08534980333748,0.915939442449331,-34.7121219632179,4.25650159595945,2.54844387423596,5.285,3.04,1.365,1.5975,0.22065,0.03575,0.001875,0.610575,-1.2251,-2.148,72.91673,54.7025,3.7475,-2.66,-3.555,-3.125,-1.75,1.4,-2.9,2.8,0.87,241.35,307.675,293.675,301.125,0.495,0.39,0.21,0.3175,0.2175,0.34,0,0.03,0.11,-0.983,-0.61825,0.065,0.0665,0.626,0.839,0.77475,-0.4015,-0.21,0.08275,0.288,0.75125,1.50975,1.825,2.71675,3.43275,-0.35575,-0.48075,-0.10575,0.37275,0.50125,0.767,1.27175,1.3545,2.0725,-0.151,-0.81275,-0.266,-0.20975,0.4375,0.788,1.1965,1.568,-0.9465,-0.92525,-1.017,0.053,0.4375,0.75075,1.08,1.31175,-0.344,-2.0385,-1.326,-61.615,3.13259243895249,2.9060595492557,3.00007575411741,2.99790061752608,3.12920966144866,3.33840144370481,413.358657269491,418.138459920335,419.108968841664,418.077773598972,419.159077191592,418.196565474284,418.180796906241,418.321577693673,418.15285328957,419.385771716078,419.792977631659,1973.12332080067,1974.01312964419,1970.10193490371,1969.26685650932
1,2.25,6.58099686363357,-0.128389713224067,0.580472675803395,0.872037466343434,0.0626081628045891,0.805784892338215,24.716831240309,1.70316495289656,0.941018736046942,-32.9472400350436,4.1341385756186,2.50128061540932,5.0975,2.995,1.345,1.715,0.2328,0.0195,0.07985,0.276075,-1.35995,-1.81315,72.921285,53.9525,3.6705,-2.5625,-3.37,-3.1525,-1.63,1.375,-2.96,2.775,0.87,239.075,307.375,292.25,301.45,0.495,0.3975,0.2075,0.31,0.2675,0.33,0,0.03,0.11,-0.93025,-0.616,0.05425,0.06625,0.626,0.83675,0.773,-0.393,-0.21625,0.0815,0.2865,0.75125,1.50975,1.8235,2.71575,3.432,-0.371,-0.48675,-0.1065,0.3655,0.5005,0.767,1.27175,1.35425,2.086,-0.1485,-0.82325,-0.26675,-0.21,0.43525,0.78575,1.184,1.567,-0.974,-0.9725,-1.02325,0.05125,0.4355,0.75125,1.074,1.31425,-0.343,-2.063,-1.28175,-63.75,3.06542519456818,2.86139908654571,2.93073415573972,2.9701397957316,3.12509165932759,3.29352244039476,412.573789501672,418.063018297316,418.48906070212,418.23482919217,417.479551052996,418.162722060685,417.334171284513,418.495618768916,418.692385543344,419.53856030458,420.08952296917,1975.09820281928,1973.97513870292,1969.69836068969,1965.74617438454
1,2.75,6.48875056793561,-0.040909200902803,0.658668417319045,0.937042887243629,0.122268785645803,0.757576604216329,26.8015337977183,1.0679482587233,0.946253030250533,-32.2192923954711,4.08689248839269,2.66746998212334,4.78,2.99,1.35,1.63,-0.1337,-0.095,-0.129975,0.35045,-1.1607,-2.2093,72.905135,54.35,3.599125,-2.72,-3.41,-3.03,-1.7,1.4,-2.875,2.8,0.94,239,306.5,291.4,300.8,0.49,0.3975,0.21,0.31,0.22,0.335,0,0.03,0.11,-0.979,-0.636,0.033,0.062,0.622,0.827,0.773,-0.447,-0.222,0.077,0.282,0.749,1.499,1.809,2.709,3.416,-0.431,-0.543,-0.108,0.361,0.484,0.767,1.27,1.352,2.059,-0.167,-0.861,-0.273,-0.216,0.4765,0.783,1.1765,1.563,-1.054,-1.008,-1.0275,0.038,0.431,0.746,1.068,1.3085,-0.329,-2.093,-1.38725,-65.7575,3.08150593870262,3.02538193619534,3.04522029535756,3.06741169067556,3.17627829618752,3.36101804027609,412.559075536702,417.876771490003,417.979985978581,417.791841663017,418.740402894699,418.062602285421,418.254638100692,418.41200695623,417.406681866076,419.45165575033,417.502718916772,1975.13498135084,1973.57451359297,1970.82950267325,1967.69337871669
1,3.25,6.41539340008227,-0.517607684007103,0.625854985941362,0.838244495923294,0.0649845616257368,0.741312956118727,21.649359781082,1.03619463491429,0.964452888804387,-34.638056197834,4.29520202193851,2.59251061837414,5.16,2.91,1.335,1.7325,-0.661325,-0.5015,-0.5309,0.7627,-1.348625,-1.874325,72.89123,54.2425,3.61945,-2.66,-3.2475,-2.9375,-1.6275,1.4,-2.74,2.7,0.9275,242.25,307.425,292.075,301.25,0.49,0.3975,0.2075,0.31,0.2725,0.33,0,0.03,0.11,-0.96275,-0.59125,0.04225,0.06625,0.624,0.836,0.772,-0.39275,-0.22025,0.07975,0.28575,0.7505,1.50775,1.8225,2.71475,3.4325,-0.4425,-0.50225,-0.109,0.364,0.498,0.769,1.27,1.35875,2.085,-0.1555,-0.837,-0.26875,-0.21625,0.474,0.786,1.188,1.57625,-1.02325,-1.02125,-1.03275,0.0465,0.43175,0.751,1.074,1.3115,-0.3755,-2.093,-1.18425,-64.16,3.13491759894666,3.15608961161402,3.12629287784136,3.16268200763507,3.2616431909982,3.39642275740872,412.533183144082,417.652585546351,418.291416672682,417.609691967323,417.799463157429,417.681159447674,417.009809794392,417.981497896999,417.68279477422,419.181242136942,419.583871784089,1973.20014279735,1971.49807974535,1970.74615290772,1966.67835524153
1,3.75,6.48863710753792,-0.554723715516104,0.716089662929632,0.994244185292487,0.0979152803557084,0.854155752281625,25.5282953682064,1.2141440886075,0.893026521896509,-34.4818396748065,4.23455920953777,2.58143306188487,5.03,2.96,1.2875,1.6875,-0.90145,-0.43975,-0.5787,0.9188,-1.507225,-2.2355,72.873725,55.23,3.5099,-2.595,-3.125,-2.945,-1.6875,1.4,-2.8725,2.8,0.8875,241.4,307.15,292.875,300.9,0.49,0.39,0.2,0.31,0.2725,0.3325,0,0.03,0.11,-0.9545,-0.588,0.03575,0.068,0.62325,0.83575,0.774,-0.40225,-0.221,0.079,0.285,0.7505,1.507,1.8215,2.714,3.43225,-0.45075,-0.52075,-0.11,0.364,0.49725,0.76575,1.26975,1.35875,2.084,-0.15825,-0.85675,-0.2705,-0.211,0.47075,0.78425,1.193,1.579,-1.0455,-1.01925,-1.04025,0.0445,0.43125,0.75075,1.074,1.3115,-0.368,-2.09025,-1.42075,-57.11,3.20306114638175,2.96576947193025,3.00713982146377,2.98974682431635,3.12187054496341,3.27649873073395,412.605302076984,418.001703368545,418.024887872712,417.932769396847,417.308047296595,418.042179126159,417.904246308341,418.198032724602,418.177795857245,419.281814574387,419.009187224749,1971.88441389292,1969.41599472994,1969.52981016282,1964.87948228409
1,4.25,6.35334547099445,-0.713277590022301,0.674753571569598,0.989049296590971,0.109801036337193,0.867669591458081,25.7203814217341,3.07000139040932,0.931577999378533,-30.7689004844927,3.9762044226768,2.55603105455451,4.96,2.9075,1.3075,1.76,-0.94535,-0.54175,-0.95095,0.755675,-1.7603,-2.100275,72.87705,53.6875,3.513,-2.4475,-3.2325,-2.9175,-1.7325,1.4,-2.78,2.8,0.8675,239.05,307.325,292.175,300.425,0.49,0.3875,0.21,0.32,0.215,0.35,0,0.03,0.11,-0.94625,-0.59625,0.03,0.068,0.623,0.83275,0.77275,-0.41125,-0.2215,0.07825,0.28425,0.7505,1.50625,1.82075,2.713,3.43075,-0.45075,-0.55,-0.11,0.364,0.49575,0.765,1.269,1.346,2.09,-0.164,-0.88575,-0.27225,-0.21925,0.468,0.784,1.186,1.5715,-1.0875,-1.0005,-1.053,0.0425,0.4305,0.7505,1.0795,1.3115,-0.374,-2.0485,-1.43325,-60.0025,3.22348475224784,3.02633920691351,3.04720774148986,3.0673184593242,3.07829972949594,3.26274024530295,412.654601817072,417.591168948542,418.347713906462,417.464467655744,419.017299315242,417.346100888214,418.052124271682,417.903527775902,417.739428916188,419.069511105822,419.002327073798,1969.49205009175,1970.69226294035,1968.43742711939,1969.17623351303
1,4.75,6.6948213305473,-0.612573434374369,0.625078391989446,0.900835480972935,0.116176244384853,0.738456045544536,22.0917264925106,1.70727750883003,0.909539106914813,-27.1708809139805,3.48766118379048,2.50877145924856,5.255,2.9675,1.3325,1.755,-0.766875,-0.34025,-0.74805,0.407125,-1.661425,-2.071825,72.864445,53.9175,3.497025,-2.62,-3.36,-3.0325,-1.915,1.4,-2.9,2.775,0.895,237.825,307,291.125,299.725,0.49,0.3875,0.21,0.3175,0.205,0.33,0,0.03,0.11,-0.93725,-0.598,0.02425,0.068,0.622,0.83275,0.77275,-0.419,-0.22175,0.07725,0.28175,0.7505,1.509,1.81975,2.712,3.4285,-0.459,-0.554,-0.11125,0.364,0.49475,0.765,1.268,1.345,2.089,-0.15825,-0.896,-0.27825,-0.222,0.4655,0.78325,1.179,1.571,-1.0885,-1.0005,-1.06,0.03975,0.42975,0.7505,1.081,1.313,-0.36,-2.0495,-1.35825,-66.1275,3.28163056953386,3.10604730013192,3.13267980394293,3.15434977679655,3.25301633313222,3.26663051564503,412.608117559153,417.671943391063,418.044660043134,417.590991745713,417.694166631017,417.486291464998,416.365310595212,417.826496816858,417.981363641382,419.261818181396,418.400139006471,1975.41534928299,1970.77187963692,1968.22768805669,1968.69458485006
