DOY2,HR2,H,SH,LE,SLE,FC,SC,TAU,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,USTAR,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT
1,5.25,-5.129845,-0.6219625,0.0707,-0.02875,0.0307,0.00016585,-0.00422,392.071,0.58624308,5.827195,0.049132824,0.521003,0.443584,0.131308,2.17283,0.1143645,5.31664,0.366666,2.98,44.905,85.6,4.306526079,0.261,-0.3645,2.5295,-19.124,-21.227515,-0.001680122,-0.04260778,-56.9665,-0.000112011,-0.14074
1,5.75,-6.37077,-0.258617,0.168641,-0.0419,0.0327,-0.00163,-0.006015,392.1445,0.682453155,5.73202,0.048941424,0.4866555,0.461879,0.131238,2.13709,0.109149,5.05542,0.4285115,3.008,45.42,85.6,4.271152307,-0.0475,-0.6655,2.3585,-19.868405,-21.09788,-0.001700877,-0.043112,-56.6265,-0.000128956,-0.13834
1,6.25,-5.74736,-0.577507,0.153064,0.0464,0.0506,-0.00251,-0.00559,391.828,0.67190508,5.72072,0.049242067,0.514272,0.47105,0.132879,2.24035,0.11946,4.96397,0.40623,2.9745,45.88,85.6,4.0863814115,-0.128,-0.862,2.2475,-19.88023,-20.820785,-0.0014312,-0.04282954,-56.6625,0.0004346,-0.13961
1,6.75,-5.958585,-0.414566,0.0928,-0.0688,0.0459,-0.0017,-0.004235,391.793,0.6896708,5.762225,0.046529641,0.522608,0.464629,0.129026,2.221025,0.110192,4.888945,0.4235465,2.95,46.11,85.6,4.199723853,-0.1795,-0.9105,2.0185,-19.01989,-20.770535,0.17853,0.019748,-55.58,0.34919,-0.08512642
1,7.25,-6.09066,-0.6675005,0.0561,-0.0153,0.0327,-0.00169,-0.00661,391.81,0.67448265,5.72598,0.048531415,0.5609545,0.510006,0.1313295,2.051905,0.123337,4.493827,0.401045,2.879,46.48,85.7,4.114427595,-0.377,-1.055,1.797,-19.2039,-19.3095,7.103648,1.4742,-48.6105,18.986,2.338158
1,7.75,-4.76137,-0.325112,0.3794395,0.05595,0.021719,0.00338,-0.0094,391.8855,0.67946708,5.81767,0.062353445,0.5558835,0.4945545,0.1345005,2.09816,0.1197725,4.17576,0.4402875,3.1995,46,85.7,3.9476,-0.263,-1.046,1.674,-17.40601,-17.71308,69.201,22.001,6.76,131.2706,19.41416
1,8.25,5.5094,0.32106,5.49984,0.0906,-0.166377,0.0134,-0.0254,392.381,0.686074174,5.99124,0.090940077,0.57245,0.545468,0.17402,1.58125,0.164899,4.58845,0.460122,4.7685,43.24,85.7,4.0298674335,0.307,-0.52,1.6035,-12.09257,-14.50169,172.0501,39.05825,86.15,333.5214,38.10329
1,8.75,32.50875,2.43896,9.00682,0.52431,-0.415738,0.0361,-0.0347,392.682,0.601133605,6.06612,0.0774959115,0.5654865,0.589728,0.247193,1.489061042,0.1926875,5.39624,0.381973,5.9135,39.905,85.7,4.7654725475,1.441,2.1,1.92,-1.1407035,-6.2035,258.1808,53.49209,158.5,523.044,61.121
1,9.25,60.52795,3.274815,13.0935,0.2769875,-0.5372215,0.05795,-0.04625,392.934,0.66099035,6.11271,0.079406911,0.6037895,0.626026,0.3032885,1.7785,0.216702,5.94394,0.416923,6.646,37.55,85.7,5.39409752,3.027,4.167,2.2825,11.29617,3.075507,355.5,68.71098,230.935,707.288,86.13966
1,9.75,91.24,3.082485,16.9502,0.0967965,-0.673546,0.0398,-0.0578,393.089,0.77137872,6.105965,0.081350994,0.6855075,0.697468,0.3457245,1.85775,0.231119,6.47742,0.4876815,6.8635,35.99,85.7,5.697049537,4.605,5.5915,2.535,30.07478,8.2533165,428.015,85.4883,294.4,872.34405,109.43775
1,10.25,115.5305,2.4244,20.86725,-0.01555,-0.797271,0.03165,-0.06885,393.228,0.8836938,6.221555,0.0816553975,0.7136935,0.7948125,0.3834185,2.00271,0.258815,7.09833,0.5673345,7.668,34.53,85.7,6.114718954,6.6145,6.9045,2.873,44.44974,18.352,481.0404,99.89588,348.8,982.3671,128.8872
1,10.75,140.339,2.5491,21.29615,-0.0569,-0.862684,0.0267,-0.07405,393.285,0.95565195,6.16029,0.078735324,0.8227255,0.8513365,0.410602,2.12605,0.267664,7.82161,0.610456,8.29,32.67,85.7,6.5616531055,8.64,8.31,3.371,54.52694,27.6,543.535,112.0121,383,1109.7215,145.7896
1,11.25,159.233,2.69981,24.231,-0.118547,-0.89453,0.019,-0.092,393.6135,1.02737298,6.080805,0.0816688405,0.897826,0.9094475,0.438969,2.205295,0.285892,8.377445,0.64354,9.095,30.085,85.7,7.114014501,10.46,9.91,3.9025,63.076135,36.2655,579.1407,120.03,403.3,1189.175,157.07145
1,11.75,175.8675,2.487215,24.5381,-0.174447,-1.030371094,0.0154,-0.116671,393.6385,1.07830222,5.992312195,0.091632619,0.980527,1.011245,0.456988,2.30783,0.3304805,9.210415,0.68756,9.875,28.475,85.7,7.7732,12.555,11.985,4.5175,65.67315,41.3065,590.22,124.56035,421.8,1203.728,164.33975
1,12.25,185.0305,2.578465,25.995,-0.213891,-1.17991,0.01265,-0.110158,393.5415,1.1207493865,5.97132,0.081635133,1.02351,1.06584,0.459275,2.29757,0.3233555,9.88465,0.695263,10.735,27.09,85.6,8.536419978,14.055,13.06,5.1645,67.461055,52.797515,585.62,126.2957,422.3,1196.599,165.59
1,12.75,188.255,2.31377,26.0786,-0.228714,-1.14256,0.00155,-0.127071,393.444,1.120030575,5.91157,0.087480146,1.13449,1.15053,0.469252,2.383305,0.3487435,10.4198,0.705332,11.2,25.27,85.55,9.225627637,15.74,14.015,6.017,66.15141,58.74233,590.97,127.47085,420,1187.7,166.9045
1,13.25,194.989,2.04799,22.8889,-0.1992275,-1.2237,-0.00177,-0.1253155,393.494,1.12217066,5.794185977,0.0803046575,1.149215,1.15298,0.478504,2.378885,0.345941,10.8306,0.7090855,11.635,24.32,85.5,9.803538509,16.86,14.95,7.0265,62.54979,58.0676,548.55,122.01245,395,1107.469,159.8138
1,13.75,184.403,1.75433,21.7128,-0.105555,-1.16776,-0.00975,-0.1326805,393.463,1.0918744,5.82603,0.075847441,1.138525,1.16852,0.472031,2.502714854,0.367663,11.31875,0.684834,12.06,23.6,85.5,10.091528665,17.68,15.35,7.8785,59.5571,54.05767,530.08,115.93555,365,1059.5,151.46025
1,14.25,168.95,1.65847,18.15885,-0.1689525,-1.118005,-0.005795,-0.130775,393.313,1.01948144,5.749295,0.0812414135,1.1671,1.174385,0.459532,2.664075,0.3699505,11.57305,0.6465035,12.4,22.5,85.45,10.557836625,18.375,15.405,8.905,59.68263,49.123,473.45,105.1706,325.5,947.17,134.7393
1,14.75,150.2255,1.38085,18.5178,-0.178389,-1.06261,-0.0114,-0.132612,393.125,0.93716584,5.74794,0.0808265325,1.143205,1.13457,0.4512705,2.896225,0.364984,11.8718,0.5844555,12.565,21.455,85.45,10.83784603,18.09,15.34,9.75,51.78481,43.876,396.84,91.66117,270.7,727.7144,114.84975
1,15.25,120.6985,0.949977,14.9504,-0.011875,-0.840572,-0.0172,-0.1244825,393.088,0.817878,5.77154,0.069747147,1.087895,1.06908,0.430575,2.917635,0.348405,12.1446,0.507282,12.79,21.29,85.4,11.03326866,17.44,14.835,10.35,37.5527,30.9075,321.53,76.478145,214.1,631.9462,94.717075
1,15.75,87.4808,0.751107,11.2605,-0.113047,-0.702653,-0.0145,-0.1091185,393.101,0.68719326,5.82393,0.071999272,1.001725,0.993931,0.393852,2.80078,0.327666,12.0887,0.4034405,12.68,21.63,85.4,11.17736393,16.39,13.56,10.74,31.08025,19.437,236.15,60.665095,147.45,458.73,69.296735
1,16.25,50.18,0.363523,8.28156,0.02295,-0.407983,-0.01675,-0.0951,392.966,0.49035796,5.775045,0.062235768,0.916969,0.869243,0.360852,2.840265,0.300152,12.11828,0.29353,12.5,21.845,85.4,11.15260128,15.07,12.85,11.03,18.000425,9.0359,152.131,45.431695,74.2,284.34,49.150645
1,16.75,13.7487,-0.125348,4.7783,0.0773,-0.164517,-0.0134,-0.0811,392.932,0.341636795,5.738749978,0.056567438,0.7876265,0.7303505,0.3123725,2.830985,0.278653,11.946975,0.213495,11.95,22.64,85.45,10.914520795,14.065,11.97,10.945,5.7739435,-0.79241,74.991675,32.689,2.33,142.48325,35.00745
1,17.25,-1.39078,-1.34189,0.964878,0.190538,0.00877066,-0.01835,-0.0362,392.794,0.410289555,5.848574642,0.056296798,0.647057,0.574789,0.220648,2.5444371665,0.1978055,11.2603,0.27293,10.88,24.82,85.5,10.26633966,12.22,10.05,10.69,-5.195585,-7.1814,16.748195,11.98709,-55.575,27.964585,9.731797
1,17.75,-4.017755,-2.63853,0.1206785,0.237782,0.0506429,-0.0208,-0.0241,392.7585,0.49668383,5.83725,0.046272382,0.554079,0.547362,0.171203,2.794525,0.163791,10.20755,0.34197,9.48,27.625,85.5,9.3259635105,10.31,7.972,9.88,-12.46143,-13.82845,0.4482583,0.14228,-77.305,0.5236251,0.05082533
1,18.25,-9.89027,-3.13773,0.439525,0.130145,0.100332,-0.0253,-0.02395,392.604,0.582061985,5.8581736835,0.050628669,0.5527215,0.509593,0.181597,2.969405,0.157203,9.528665,0.3625265,7.8805,30.66,85.5,8.1729737855,8.165,6.0525,9.125,-16.77914,-18.33,0.000131242,-0.040933,-75.016,0.0014158105,-0.1324
1,18.75,-12.5584,-2.71806,0.67329,0.0679,0.192577,-0.0192,-0.0199,392.5575,0.66448909,5.847925,0.051364815,0.529028,0.458843,0.188794,3.17514,0.157919,9.314705,0.423678,7.118,32.47,85.5,7.2219630485,7.133,5.2365,8.485,-19.34973,-20.775,-0.0018225485,-0.04308648,-72.2,-0.000250749,-0.13598
1,19.25,-11.6239,-1.16962,0.579728,0.0056,0.179246,-0.0129,-0.01935,392.427,0.71267489,5.794585,0.051860938,0.511846,0.449923,0.193049,3.421155,0.1510595,9.026165,0.416074,7.061,33.22,85.5,6.836076729,6.295,4.9035,7.8115,-21.548795,-22.13318,-0.0017339415,-0.04177789,-70.261,-0.0002400915,-0.13833
1,19.75,-10.8953,-0.7680055,0.544871,0.004795,0.1419315,-0.01215,-0.0204,392.2495,0.67848226,5.75972,0.049916899,0.512768,0.46678,0.177796,3.36862,0.147773,9.07181,0.422503,6.959,33.71,85.5,6.507973344,5.92,4.5885,7.2815,-20.80476,-21.941,-0.00172975,-0.04213035,-68.57,-0.0001756,-0.1371347
1,20.25,-12.27215,-0.5191505,0.6306005,0.0514,0.185817,-0.0096,-0.02015,392.398,0.6983077,5.783245,0.045462745,0.517635,0.450873,0.171874,3.381995,0.144638,8.853195,0.460232,6.729,33.935,85.6,6.418,5.384,4.056,6.835,-20.95685,-21.82525,-0.00171752,-0.04235663,-67.194,-0.0001206375,-0.13714
1,20.75,-9.751075,-0.5587255,0.43721,0.127425,0.131427,-0.00815,-0.0153,392.305,0.76155261,5.78948,0.0489335365,0.4715835,0.430901,0.1633805,3.326385,0.139426,8.61906,0.4832605,6.4425,35.105,85.5,6.202218029,5.052,3.7475,6.3345,-20.70515,-21.129,-0.0016631815,-0.040457,-66.244,-4.3e-05,-0.1359907
1,21.25,-10.8676,-0.7429575,0.53846331,0.08075,0.177963,-0.00498,-0.01875,392.043,0.746574284,5.88645,0.048216305,0.4954275,0.4557395,0.166698,3.333865,0.142295,8.244125,0.4635395,6.0695,36.26,85.6,6.2507,4.473,3.387,5.9505,-19.84325,-21.00616,-0.0016637455,-0.04116254,-65.258,-0.0001146545,-0.13124
1,21.75,-10.09311,-0.6082415,0.3172315,0.0706,0.1577975,-0.00503,-0.0174,392.182,0.72271848,5.90153,0.045597017,0.493832,0.45413,0.162941,3.27287,0.14203,8.275745,0.437998,6.3455,37.29,85.6,6.162099772,4.1195,2.9875,5.603,-19.36981,-20.766,-0.001653262,-0.04188922,-64.175,-0.000127802,-0.13719
1,22.25,-11.65005,-0.291638,0.39573,0.0198,0.169732,-0.0029,-0.0142,392.375,0.7565902,5.90111,0.050824189,0.501143,0.433574,0.168087,3.270865,0.123093,8.029007,0.474227,5.9285,38.175,85.6,6.066091616,3.714,2.857,5.3235,-19.49124,-20.47536,-0.001669452,-0.04189048,-64.03,-7.525e-05,-0.136
1,22.75,-12.05165,-0.8031825,0.398752,0.02285,0.146852,-0.00246,-0.0133,392.143,0.703667704,5.942595,0.048782155,0.4955375,0.4749165,0.1674265,3.304105,0.1359655,7.97414,0.443759,5.6695,37.655,85.5,5.8513755245,3.525,2.7925,5.0205,-19.29524,-20.927,-0.001634575,-0.04117063,-63.389,-5.615e-05,-0.13597
1,23.25,-10.319,-0.731523,0.298818,0.0449,0.1071795,-0.00437,-0.0139,391.94,0.672329333,5.9406,0.0473845525,0.495961,0.479923,0.169242,3.236475,0.14566865,7.713283,0.441399,5.7035,38.775,85.6,5.642802052,3.316,2.5205,4.7925,-18.893815,-20.622,-0.001597118,-0.04164742,-62.489,-7.4067e-05,-0.13361
1,23.75,-8.81789,-0.655485,0.159818,0.00762,0.104653,-0.001085,-0.0125,391.88,0.6659025,5.913235,0.046258938,0.492949,0.439168,0.156708,3.10163,0.133517,7.344125,0.419448,5.476,39.26,85.6,5.588099826,2.918,2.1235,4.6245,-18.55152,-19.994,-0.001556403,-0.041417,-61.652,-6.695e-05,-0.13952
2,0.25,-10.913,-0.962592,0.500893,0.105574,0.133477,-0.00286,-0.0223,390.783,0.7059906,6.19134,0.048696906,0.552334,0.476164,0.18009,3.285935,0.159188,9.307455,0.442167,7.775,33.605,85.3,6.3155,6.232,4.719,7.8355,-17.889,-22.3715,-0.001526646,-0.042597,-63.1565,-0.00023531,-0.14543
2,0.75,-12.5035,-0.598843,0.335469,0.0176,0.150374,-0.00411,-0.0215,390.866,0.68615181,6.226815,0.048288706,0.516245,0.499425,0.180872,3.11009,0.159735,9.20467,0.411776,7.5535,33.32,85.3,6.3533,5.889,4.774,7.67,-18.106,-21.8285,-0.0015212305,-0.04354468,-61.989,-0.000197035,-0.141901
2,1.25,-10.2276,-0.631001,0.382843,0.0967,0.1214076855,0.000776,-0.01655,390.9525,0.73716392,6.28875,0.045789837,0.4969625,0.4670015,0.168559,3.13823,0.148272,8.81291,0.4562545,7.218,34.76,85.3,6.0705,5.719,4.455,7.462,-17.692,-21.5795,-0.0015426295,-0.04306472,-62.236,-0.000228005,-0.1391787
2,1.75,-10.0626,-0.522794,0.09895,-0.00882,0.145678,-0.002385,-0.0153,390.928,0.73037668,6.340223664,0.0467994645,0.502513,0.4606535,0.1646595,3.07303,0.147842,8.76033,0.434241,7.0135,34.78,85.3,5.989075548,5.419,3.859,7.2995,-18.151,-21.13108,-0.001503867,-0.042857,-61.444,-0.0002289565,-0.14309
2,2.25,-10.94195,-0.5403365,0.384767,0.0281,0.130464,-0.00304,-0.0148,390.763,0.690197555,6.37573,0.047321417,0.527981,0.458714,0.1668575,3.16381,0.138088,8.78375,0.407299,6.888,35.225,85.3,5.7513709,5.1585,3.7235,6.9805,-17.427,-21.4735,-0.00153755,-0.04355666,-60.9775,-0.000179075,-0.1403921
2,2.75,-10.2679,-0.8884595,0.181483,0.08245,0.1331535,-0.000927,-0.0174,390.834,0.702589615,6.35276,0.051372948,0.5265025,0.455668,0.169006,3.09031,0.141752,8.69712,0.4263195,6.638,36.14,85.3,5.737692074,4.887,3.6095,6.768,-17.0075,-20.8935,-0.001516791,-0.042598,-61.067,-0.000198125,-0.1431184
2,3.25,-9.317455,-0.724022,0.289862,0.0996295,0.101819,-0.00276,-0.01585,390.885,0.700314185,6.311609236,0.052388353,0.516005,0.4339885,0.162319,3.080539551,0.141993,8.48859,0.41657,6.2735,36.745,85.3,5.67055703,4.615,3.2525,6.707,-17.169,-21.217,-0.0014862995,-0.04345405,-59.909,-0.00021009,-0.1407734
2,3.75,-8.159795,-0.221711,0.139356,0.145,0.0792,-0.00195,-0.01405,390.7715,0.679684995,6.338581336,0.051138582,0.532853,0.459917,0.149021,2.79059,0.137566,8.28314,0.423778,6.528,36.37,85.3,5.629429798,4.378,3.0795,6.4915,-17.18593,-21.5575,-0.001521538,-0.042606,-59.59,-0.00021136,-0.14189
2,4.25,-7.27554,-0.501881,0.1850075,0.162388,0.0946,-0.00144,-0.0121,390.7,0.67047304,6.24513,0.0466727245,0.514767,0.4831985,0.146181,2.77238,0.13035,8.20494,0.411561,6.2675,36.84,85.3,5.4622,4.0645,3.0315,6.2905,-16.97986,-21.222,-0.0015133665,-0.043073,-59.384,-0.00019824,-0.13842
2,4.75,-8.161255,-0.7930265,0.25697,0.0289,0.102746,0.000376,-0.0105,390.9815,0.648307105,6.18892,0.045018073,0.503964,0.466285,0.148251,2.77602,0.121254,7.86323,0.4010345,6.09,38.36,85.3,5.2520754355,3.8035,2.612,6.1065,-17.265,-20.685,-0.0015468135,-0.042605,-59.164,-0.000239925,-0.1368479
2,5.25,-7.970375,-0.6632545,0.155042023,0.0266,0.120758,-0.003225,-0.00991,390.8685,0.70917196,6.28534,0.0489074905,0.55977,0.4530885,0.1505785,2.75259,0.124942,7.57259,0.405084,5.836,38.51,85.3,5.156913951,3.4455,2.2725,5.896,-17.33599,-20.68,-0.00156925,-0.041647,-58.642,-0.00022806,-0.13835
2,5.75,-10.4753,-0.500992,0.2370136915,0.0424,0.09175,0.0010075,-0.010045,390.624,0.6962995175,6.29622,0.0440420585,0.542131,0.5000045,0.152317,2.69155,0.135216,7.23127,0.412781,5.774,38.745,85.3,5.13815,3.1895,1.8875,5.7545,-17.29754,-20.903,-0.001481233,-0.04332313,-58.5315,-0.00020899,-0.1407398
2,6.25,-8.523095,-0.6008135,0.207715215,0.0956,0.0753,-0.00147,-0.0114,390.672,0.67511465,6.32713,0.047438868,0.5397395,0.4707585,0.152446,2.6297,0.129912,7.20069,0.395497,5.619,39.055,85.3,4.825825702,2.9975,1.6725,5.565,-17.455,-20.442,0.0058640305,-0.03735558,-57.4405,0.014780915,-0.13133
2,6.75,-8.6404,-0.401257,0.179811,0.009425,0.0934,0.000325,-0.0114,390.797,0.709251125,6.34733,0.044908076,0.5354565,0.485161,0.149472,2.61136,0.126279,6.98777,0.4099045,5.5565,41.455,85.3,4.7687948895,2.912,1.698,5.3265,-16.99268,-20.783,2.084611,0.4217995,-54.1815,4.30895,0.54043
2,7.25,-7.59934,-0.3573655,0.335988,0.00142,0.0622,0.002135,-0.01245,390.7695,0.67843,6.34296,0.0529065,0.541251,0.4717305,0.1482585,2.49493,0.132891,6.90837,0.417658,5.3985,42.06,85.3,4.5211,2.8725,1.686,5.1645,-15.8945,-20.211,26.249475,6.517276,-26.505,52.929035,7.666
2,7.75,-0.8872685,0.248207,3.48057,0.08795,-0.0515,0.00682,-0.021,391.06,0.668028975,6.36173,0.085882546,0.603987,0.5365145,0.1690125,2.15097,0.155518,7.15051,0.4700785,6.343,38.18,85.3,4.7546588885,3.013,2.062,5.0825,-12.854,-16.831,135.49,31.63031,60.42,237.85,29.871
2,8.25,26.12625,1.75403,8.42183,0.347152,-0.279129,0.0322,-0.04225,391.391,0.5669724,6.41738,0.1017724815,0.6782765,0.633295,0.2499105,1.56963,0.216087,7.75882,0.408503,7.867,35.06,85.4,5.5978,3.832,4.12,5.315,-6.444216,-9.90255,235.27,47.4945,142,442.0264,53.351
2,8.75,56.9543,3.66573,13.86995,0.256766,-0.519872,0.0501,-0.052,391.6645,0.656689982,6.42694,0.081492482,0.667871,0.679244,0.3135895,1.75068,0.245551,8.48507,0.4055755,8.94,32.23,85.4,6.21305,5.96,7.842,5.596,5.592197,1.9769,340.31,64.7796,220.3,657.04,81.482785
2,9.25,90.67925,2.979635,18.33139029,0.0281,-0.660202,0.04515,-0.0721,391.8075,0.77064828,6.43858,0.086369866,0.727896,0.757665,0.361418,2.144918475,0.270706,9.09654,0.485984,9.7,30.405,85.4,6.9192,7.929,10.85,5.821,19.319,15.67,435.92,85.7035,298.55,861.88,112.935
2,9.75,126.7775,2.64128,21.3809,0.162607,-0.8164255,0.0334,-0.0931,392.028,0.90481564,6.465915,0.089598056,0.836359,0.880419,0.410653,2.467470523,0.2994335,9.761485,0.579612,10.41,29.2,85.4,7.4458385905,10.085,13.215,6.198,30.02696,29.278,519.42,104.7158,361.8,1027.626,138.58
2,10.25,160.9215,2.61674,26.4937,-0.077,-0.976952,0.0254,-0.117363,392.29,1.024849235,6.423365,0.093892641,0.940352,1.02998,0.440582,2.527715,0.335979,10.3447,0.655975,11.36,26.53,85.4,8.0482470045,12.1,15.65,6.682,42.434005,38.914,586.37,120.6898,424.7,1177.8985,161.76
2,10.75,190.267,2.78491,27.4116,-0.227234,-1.18977,0.0236,-0.126837,392.372,1.10764588,6.30357,0.093620152,1.0178,1.091845,0.467047,2.78562,0.346601,11.0861,0.706211,12.13,24.935,85.4,8.767,14.37,18.22,7.143,53.517295,46.6385,637.56,131.8725,452.2,1290.5305,178.4621
2,11.25,210.759,2.39971,27.0972,-0.410678,-1.29492,0.0212,-0.1438785,392.618,1.19984844,6.17474,0.09351322,1.12172,1.175715,0.4952415,2.85003,0.374975,11.5336,0.7565525,12.58,23.315,85.4,9.1851392345,16.405,19.205,7.664,57.62,53.0655,680.83,142.4597,487.45,1377.216,192.9154
2,11.75,230.932,2.316925,28.4635,-0.2648325,-1.485375,0.013,-0.1740025,392.853,1.27242934,6.07001,0.095692628,1.240865,1.274985,0.5209295,3.10779,0.410316,12.1935,0.8020035,13.455,21.5,85.4,9.88285,18.495,20.565,8.275,58.93126,57.0335,711.1589,150.0283,509.95,1442.623,204.14
2,12.25,246.855,2.395025,27.8182,-0.3485495,-1.68544,0.007525,-0.1848825,393.005,1.30457301,6.01689,0.104273955,1.29495,1.354595,0.5330485,3.538112083,0.421518,12.7158,0.822752,14.035,20.57,85.3,10.76120973,20.27,21.85,9.15,59.321715,59.7055,718.92,151.942,514.75,1447.4,204.815
2,12.75,249.567,2.111805,26.6613,-0.281403,-1.639705,-0.0012185,-0.200514,392.896,1.309781,6.02786,0.0990994305,1.3871,1.39235,0.547281,3.74771,0.441245,13.1379,0.8366525,14.61,19.765,85.3,11.258,21.555,21.805,9.89,61.48615,58.679,712.19,151.6398,504.15,1439.8995,204.05
2,13.25,249.406,1.83945,24.5113,-0.2469745,-1.69133,-0.00502,-0.2315955,392.82,1.30944512,5.95843,0.106032172,1.471345,1.47951,0.5555445,4.25555,0.469233,13.5817,0.826163,15.155,19.335,85.2,11.936,22.62,21.77,10.87,58.5332,58.7255,696.2949,149.84,482,1388.25,202.13
2,13.75,248.406,1.8032,24.47355,-0.188476,-1.76884,-0.00274,-0.2228305,392.704,1.28533815,5.975275,0.097523135,1.443045,1.50502,0.553595,3.896585,0.4660595,14.03625,0.812425,15.525,18.58,85.2,12.3225,23.67,22.835,11.72,64.88,54.586,648.9494,141.935,450.55,1304.8,189.6696
2,14.25,226.845,1.522675,20.7626,-0.2569475,-1.58429,-0.008675,-0.2276915,392.693,1.2189071845,5.95929,0.0931363065,1.4686,1.501625,0.554431,3.988265,0.4685915,14.34785,0.771728,15.735,17.785,85.2,12.735,24.03,22.31,12.675,65.331,51.5675,603.55,132.7071,403.7,1192.2,176.37
2,14.75,205.551,1.24998,18.9907,-0.187009,-1.5461,-0.0095,-0.248057,392.419,1.14561459,5.79592,0.083453771,1.46918,1.48066,0.551445,4.23642,0.4917345,14.54905,0.722854,15.85,17.09,85.2,12.880074145,24.34,22.215,13.685,62.28,45.7465,537.425,117.8494,354.5,1049.5,155.24945
