DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1
1,5.25,427.3104,20.9081,422.8788,16.313625,1946.9689,427.85685,20.665225,421.3722,16.212275,1946.6289,429.15805,20.77955,422.0925,16.19935,1945.7571,431.27255,20.50015,426.8328,15.703625,1933.24365,448.17795,20.5073,437.822525,16.165275,1908.099875,494.3679,20.3666,447.034575,16.30715,1898.25,5.3098,18.0413,1.3267,423.272725,17.46465,3.485375,1.4305,2.9112,53.596525,24.466625,0.6175,-2.0098,23.2752499999999,1.3064,3.978,2.468,0.992,0.761,0.6905,17.23455,17.046125,15.9922,14.67555,12.6558,12.24865,11.8914,83.794625,99.17675,17.59555,13.723,13.162,13.5025,13.1825,13.21875,2,0.02,3.105,-0.368,2.86375,389.055,386.885,12.101,400.035,389.1225,0.891,0.37,0.18,0.442,0.1805,0.2505,0.1,0.15,0.05,1.265,-0.39,-0.3794,-0.2515
1,5.75,428.242625,21.22475,423.6931,18.14605,1950.41135,428.012125,20.98585,423.4821,18.61815,1948.8749,429.2878,20.83475,423.92145,18.290125,1958.333,435.44485,20.6275,424.3262,16.062,1934.1694,450.246625,20.72935,445.103175,17.91755,1907.056875,474.06925,20.5029,468.9164,17.4357,1896.0008,4.76032499999999,18.106075,1.212325,423.154425,17.360275,3.5946,1.91175,6.44997499999999,90.6176,24.512425,0.736325,10.2527,19.22445,1.609175,3.758,2.675,1.05,0.81,0.75,17.0012,16.947375,15.97315,14.50895,12.678775,12.1724,11.897475,83.8092,99.174,17.4508,13.7855,13.2665,13.5725,13.2525,13.2525,2.105,0.0639999999999992,3.3,-0.437,3.137,390.315,386.705,12.109,400.2275,388.475,0.8905,0.3605,0.18,0.45075,0.1705,0.26,0.11525,0.14225,0.05,1.29,-0.3642,-0.540925000000001,-0.457299999999999
1,6.25,428.17665,20.341625,423.0276,16.553875,1944.64775,429.776,21.2358,422.43615,16.520725,1942.80265,430.9471,20.29035,422.265,17.351,1940.13605,433.1556,20.673075,422.3156,16.9592,1930.54425,457.97765,20.787875,449.49545,16.2207,1895.7791,464.54475,20.481375,464.5383,16.5545,1885.8661,4.4729,18.52545,1.70325,423.393875,17.127,3.253,1.6054,3.170075,49.383,38.656375,0.63405,20.192275,21.7183999999999,1.4868,4.1235,2.685,1.054,0.812,0.7205,17.3419,17.233625,16.4166,14.67425,12.9947,12.38635,11.769525,83.8284,99.127,17.70525,13.6775,13.316,13.5485,13.2145,13.24175,2.005,0.01875,3.205,-0.349,2.679,391.84,385.72,12.173,399.7825,388.23,0.8915,0.37,0.18,0.4505,0.1705,0.26,0.11525,0.15,0.06,1.3105,-0.235425000000001,-0.166399999999999,-0.0218499999999983
1,6.75,428.307825,20.3882,422.161075,18.5827,1939.381175,429.840475,21.3587,422.9375,18.74605,1940.274875,430.666925,20.3949,425.7522,18.3883,1943.500825,435.2229,20.2159,428.13915,17.056825,1930.0952,450.257,20.30235,444.53755,18.0457,1907.695,473.958875,20.2703,460.3729,17.31925,1889.7507,4.8959,18.176625,1.62675,421.62025,16.9065,3.430375,1.389125,4.1106,73.201125,24.24885,0.516775,-1.05965,21.985,1.460575,4.151,2.545,1.0425,0.8615,0.74,17.45885,17.198375,16.721,14.72205,13.09215,12.547575,11.93075,83.85295,99.277,17.590825,13.824,13.302,13.63775,13.112,13.0875,3.505,1.04375,4.705,1.168,3.4125,392.84,384.525,13.06225,399.5075,387.275,6.717,5.8875,3.791,2.061,0.93075,0.5105,0.41525,0.25225,0.16825,1.33575,-0.242,0.672799999999979,0.508625
1,7.25,428.135,20.26345,422.75425,17.115775,1956.523175,427.4,19.843,421.623,17.873875,1957.22525,428.371175,20.019675,421.5038,17.874825,1945.14325,428.808,19.9375,427.3544,17.7605,1940.0066,447.687,20.0612,439.016,16.208675,1928.1151,463.676,20.09485,448.76045,16.5982,1922.327575,4.5777,18.3038,1.1415,423.567,16.8291,3.1428,1.1818,4.190875,77.1826,31.55935,0.622099999999998,17.9355,25.28615,1.1824,4.20225,2.615,1.043,0.87,0.721,17.12395,17.539125,16.31645,15.172025,12.969025,12.52765,12.1071,83.8783,98.843,17.2755,13.93725,13.34225,13.8535,13.2265,13.39,36.14,53.548,39.82,48.254,15.96475,393.3975,387.79,38.00225,400.4225,386.8575,90.4435,95.9995,73.52625,21.24975,11.5505,5.362,5.64675,1.96875,1.4295,2.91675,0.0582500000000021,0.548049999999986,0.462849999999992
1,7.75,427.071375,21.0887,421.2547,18.5835,1947.361675,426.95835,21.092,418.877375,18.364275,1951.7185,425.954375,21.04605,418.8815,18.341425,1949.39735,426.4327,20.899275,419.43255,18.05965,1943.4535,444.467875,20.85145,443.5408,17.70205,1897.80445,462.2615,20.70365,467.56465,18.2245,1889.703,4.50985,18.91905,1.2993,421.2758,17.39845,4.65075,0.1633,1.75219999999999,85.09475,56.8346999999999,0.60195,34.970575,45.78785,1.32815,4.3,2.665,1.094,0.87,0.65,18.0972,19.39505,18.013325,16.875975,13.9457,12.5556,12.17695,83.8972,98.961,18.832,14.74525,13.49,13.90525,13.304,13.635,86.19,175.8475,132.25,159.447,27.9775,392.5625,394.56,113.8175,400.175,386.6125,362.1385,352.58025,288.418,61.036,35.9,16.032,14.4135,5.55475,4.2565,6.8425,-0.5288,-0.578775,-0.56265
1,8.25,426.7081,21.24645,421.0605,17.8033,1951.585,426.0225,20.94025,419.622,18.084625,1952.71715,425.18625,21.15515,418.579075,18.11465,1958.03655,426.697375,20.91295,419.0727,18.27495,1935.98875,434.3795,20.9929,436.44755,16.4659,1908.4841,467.829125,20.7491,457.9795,16.824,1868.44025,4.7438,19.630575,0.916325,420.8372,17.833,-0.776975000000002,0.56485,-1.4516,232.722775,56.313975,0.8007,97.493225,39.61695,1.5126,4.101,2.4385,1.09225,0.74375,0.581,18.7017,20.4659,18.7794,18.7175,16.4052,12.643375,12.249225,83.9268,99.0545,19.581225,16.6825,13.597,13.9125,13.382,13.72375,157.515,325.99125,269.21,286.02,35.27425,393.41,406.6,246.435,400.71,387.2625,642.923,648.071,571.2625,111.16425,55.844,24.734,22.849,23.56075,10.681,12.935,-0.483575,-0.356450000000001,-0.311999999999999
1,8.75,434.13985,21.262375,416.821425,18.728,1943.8895,433.794525,21.33475,415.6556,19.8756,1954.31555,432.512,21.2185,416.5529,18.532275,1953.19455,425.258,21.2934,417.29175,18.2605,1957.2506,442.185,21.12925,436.043575,18.98795,1948.6682,462.971525,20.8953,466.0625,18.6898,1904.9315,4.6893,20.0951,0.927275,420.9081,18.5365,-0.565350000000002,0.750375,-1.56155,273.313525,83.083,0.75155,164.661375,33.298625,1.70615,4.1085,2.8035,1.1005,0.67975,0.5505,18.75795,20.10025,18.8738,19.028,18.08105,13.77585,12.521525,83.95585,98.961,19.2784,18.677,13.866,14.14675,13.723,13.78,245.955,439.8505,393.75,409.243,44.506,397.215,413.715,325.878,401.69,390.15,876.0245,846.0075,792.982,162.3985,79.051,35.7785,29.43975,16.5345,15.898,19.71,0.186999999999991,0.942450000000006,0.693399999999987
1,9.25,434.3863,21.28065,417.5078,17.9699,1962.6941,433.521,21.57175,416.5229,18.6355,1962.7669,434.119375,21.33145,416.32,18.3821,1956.2815,433.5324,21.582725,414.396375,19.47995,1944.4613,440.889,21.843,417.90375,17.64535,1949.344575,453.4031,21.153325,446.3644,17.731625,1942.146625,4.9124,20.30825,0.8075,419.719575,18.74135,-1.9098,1.2238,-2.8972,274.744575,53.65225,0.8104,230.3805,27.066125,1.58105,3.66125,2.725,1.162,0.7945,0.5605,19.229825,20.0163,19.424675,19.421375,18.847375,15.54465,12.8603,83.9786,99.48,19.5458,19.525,14.9515,14.6375,14.2045,16.462,295.12,555.098,502.945,523.871,53.2315,397.56,418.845,431.70475,401.09,396.93,1096.68325,1056.5595,1010.537,193.8835,109.833,55.1495,34.89625,28.37,166.875,24.62,0.3985,1.33,0.9885
1,9.75,432.292,21.54465,415.374525,19.211075,1946.3603,431.8866,21.48395,415.6206,19.227,1955.726625,431.77,21.4166,413.6571,18.8311,1954.0245,432.314,21.550275,413.31665,19.453475,1962.169,434.95395,22.085725,412.097,20.25225,1941.9542,445.403,21.5649,432.5356,19.464,1926.58705,4.705275,20.83915,0.7431,419.2824,18.758,-3.058975,0.508049999999999,-3.321,297.7386,61.6065,0.780875,256.311625,26.65355,1.442725,4.0115,2.69,1.1315,0.79225,0.5715,19.77005,20.2089,20.039025,20.1047,19.813825,17.4594,13.49535,83.97825,98.97225,20.38175,20.847,16.19375,15.38325,14.33475,19.63,352.82,661.36425,615.3675,627.952,59.19075,401.3225,424.375,493.47875,405.12,408.61,1294.2005,1243.56675,1210.045,259.36325,148.2335,67.4445,40.0205,35.23,117.5905,34.88,0.733625,1.65959999999999,1.7264
1,10.25,431.65995,21.6968,416.36225,18.82355,1964.2061,431.9177,21.4348,411.3837,19.244,1961.8189,431.88295,21.576,412.143,19.43955,1954.569,431.6491,22.332,412.68645,20.14885,1944.2598,434.0726,22.258925,414.40665,18.495375,1952.85255,445.2086,22.20015,428.5118,18.5618,1942.22645,4.8274,20.8265,0.8357,419.21645,19.5673,-3.783375,0.449649999999999,-4.405,347.105299999999,68.4965999999997,0.875099999999999,329.837725,23.17575,1.8068,4.073,2.65075,1.13,0.8435,0.571,19.9225,20.1465,20.2442,20.31845,20.21635,18.84235,14.719275,83.972,99.05,19.25775,21.6055,17.6495,16.6705,14.7005,21.838,415.65,752.602,710.61,719.11225,64.687,402.79,427.425,563.211,411.14,422.32,1468.1485,1419.7865,1340.7655,319.3455,163.279,75.9065,44.753,43.14,188.3135,384.2505,1.2008,2.245425,2.1277
1,10.75,427.0548,21.699625,414.4702,19.738,1944.2747,427.87935,21.72525,413.9026,19.682125,1956.889825,427.856425,21.6449,414.44915,19.5569,1956.0525,427.351,22.014875,412.846425,20.16505,1959.3488,427.6074,22.14675,410.813525,21.248,1949.93325,436.977,22.423,420.2365,20.59225,1942.808,5.162,21.0042,0.875,418.749575,20.11825,-3.7121,0.8135,-3.742,345.031449999999,60.476875,0.936,382.765,21.9698,1.65,3.634,2.75,1.1505,0.89075,0.61,20.17895,20.468125,20.53245,20.755275,20.58135,19.470625,15.91355,83.9532,99.19325,19.33175,21.11525,18.48275,18.62925,15.903,19.46625,440.925,826.241,791.7,791.547,69.8325,408.51,430.52,654.564,416.51,432.22,1608.444,1559.918,1477.4165,670.27675,188.9195,412.0435,48.77775,409.65,996.566999999999,222.85375,1.07435,2.512125,2.1692
1,11.25,432.609,21.705075,412.77225,19.755,1958.030075,432.625125,22.01185,411.5737,19.77385,1959.151625,431.726025,21.92615,409.37635,19.920625,1955.3896,431.8613,22.05885,411.91145,19.648575,1943.7178,434.5951,22.46275,414.187125,19.3905,1955.88625,438.461,22.285125,422.73,19.8119,1953.492125,5.6216,20.9364,0.9742,419.041125,20.0268,-4.4274,0.822749999999999,-4.3979,424.893,53.73425,0.91,424.774525,26.859825,1.8494,3.736,2.748,1.1945,0.976,0.593,20.177025,20.61985,20.53465,20.6976,21.04245,20.15475,16.86055,83.926,99.33875,19.6958,21.383,18.7115,19.16075,18.39675,19.271,463.805,879.19825,850.895,852.165,72.31825,407.645,432.9975,697.3405,417.84,423.36,1724.0205,1674.1255,1599.946,522.49175,215.015,496.92,51.3335,309.28575,261.485,178.18,1.204275,3.4765,2.3806
1,11.75,434.8746,21.4945,412.3876,19.3752,1947.213675,433.68715,21.8722,412.7561,19.354,1959.1156,434.01475,21.9011,413.9813,19.2379,1958.445225,433.374375,22.1319,410.4196,19.554325,1953.8281,434.638,22.261575,408.35575,20.55575,1951.7375,437.318275,22.2784,414.122625,20.150675,1945.1416,5.82425,21.02125,0.96275,418.811825,19.65375,-3.26225,0.910975,-3.47245,358.3222,73.9231999999999,0.9925,416.857225,22.190625,1.905,3.74,2.7425,1.15,1.002,0.603,20.18235,20.41725,20.55115,20.7947,21.12475,20.4727,18.251575,83.8884,99.529,20.0964,21.60125,18.9035,19.1595,21.899,18.99425,504.54,919.369,893.15,894.02875,74.5465,407.725,434.165,730.8765,420.5225,413.2525,1805.313,1776.8945,1349.69125,660.315,210.699,513.606,52.88575,129.0825,32.3655,53.9,2.0944,4.38,3.449625
1,12.25,434.7411,22.1628,413.2222,19.138325,1954.75,434.05445,21.92955,408.78115,19.6726,1954.8393,433.7227,22.08385,407.3131,18.965875,1953.75225,433.486325,22.40865,410.201875,19.3835,1950.57825,434.54905,22.6244,412.24395,19.644375,1957.8445,436.456375,22.63235,416.871625,20.2817,1954.356625,5.494,21.021,0.9645,418.520975,19.60815,-3.6418,0.651,-2.78219999999999,447.2188,60.57515,0.9655,465.3226,20.7875,1.79875,3.813,2.8065,1.141,0.9305,0.61,20.2301,20.4165,20.43835,20.74675,21.04115,20.7113,18.282425,83.84695,99.50575,17.4112,21.3695,19.1615,19.075,17.83175,19.4725,481.7,940.4525,902.625,910.761,74.074,404.95,434.645,764.5015,423.235,415.71,1874.602,1822.887,825.545,740.3205,194.0195,100.0845,55.64875,105.03525,29.778,262.835,2.551975,4.5864,3.74959999999999
1,12.75,432.4465,22.1,411.319375,19.5258,1950.6712,432.494,22.067,409.5509,19.7405,1958.5601,432.4864,21.964,410.337575,19.87145,1959.462,431.5222,22.6157,410.500625,19.338325,1954.3591,431.94665,22.421,406.7275,19.722125,1953.13925,442.1818,22.424,412.8596,20.1194,1939.06555,5.391575,20.92845,0.91355,416.71035,20.2613,-2.76155,1.0565,-3.044,381.0237,57.81535,0.9144,402.8161,15.7784,1.820025,3.465,2.645,1.19075,0.929999999999999,0.59625,19.8989,20.21685,19.9736,20.2143,20.5159,20.4414,18.337125,83.804425,99.598,17.11705,21.374,19.232,19.05,17.35875,20.768,509.91,934.264,908.97,905.57,73.903,409.27,432.41,773.094,424.35,420.63,1860.09,1819.84,1545.867,987.604,195.62,95.13875,57.42925,116.48275,28.944,262.205,3.6296,5.40325,5.1286
1,13.25,430.4552,22.2507,411.0235,20.096375,1952.50515,430.6411,22.4294,407.895,20.2005,1951.9186,430.47315,22.67185,407.535,19.549625,1950.9588,430.5137,22.83485,410.3297,19.8365,1947.7455,430.9955,22.8373,410.713,21.14275,1956.807925,436.92475,22.83785,419.9847,21.64275,1941.22375,5.075725,20.6208,0.936825,416.39905,20.1728,-2.6648,0.79195,-2.17075,277.272075,48.26395,0.8675,411.806375,18.2745,1.745825,3.66125,2.89,1.2125,0.962,0.6075,19.6979,19.93845,19.935875,20.233225,20.441625,20.0718,18.0795,83.776,99.5495,16.404775,21.42375,19.233,18.75,17.235,20.38325,491.0125,911.2795,887.2375,884.712,71.101,407.27,431.68,731.598,422.8675,420.2,1794.516,1773.049,1095.49,781.47725,188.61,93.311,59.834,56.6732499999999,44.194,72.363,3.4958,5.98895,5.3402
1,13.75,429.6867,22.3256,408.5482,19.7456,1947.159,429.508,22.41155,407.9193,19.9874,1960.1414,429.163925,22.5215,407.866325,19.70885,1958.8276,428.17245,22.4051,407.53265,19.8045,1950.79635,429.16505,22.8529,407.2652,19.80225,1950.96755,435.934925,22.5698,416.0527,21.075575,1938.1655,5.329375,20.699125,0.909875,415.358125,19.9621,-2.6288,0.933583333333333,-1.84403333333333,327.8152,40.93785,0.99,421.45045,16.63585,2.011875,3.55375,2.49,1.252,0.902,0.632,19.5054,19.680025,19.726875,19.83935,20.0616,19.76675,17.91495,83.7522,99.565,15.609375,21.1,19.08,18.923,17.457,19.0325,443.64,872.32725,845.68,856.095,67.88025,404.94,429.375,693.487,419.875,414.4,1710.211,1717.0525,800.7185,870.08,190.246,99.87525,59.5,37.954,26.846,294.226,3.967,6.657925,6.2419
