DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.89831025,10.07136515,38.249055,419.135186,10.443963025,0.53829482525,7.728652,96.269682,85.30986025,5.94241333,7.19091612,-7.5084133,8.63729074,0.257874649999999,321.759624,3.5870155,340.143941
1,0.75,0.9021665,9.629122915,38.5296582499999,419.26634425,10.367249375,0.583774358499999,8.0045835,96.825914,85.32446675,5.989568265,7.53027695999999,-6.951292,8.6407243,0.20743768,318.510244,3.514840555,337.138765
1,1.25,0.943173,11.2143046,49.5729079999999,419.8795775,10.288359,0.54463997,7.729635,96.425036,85.3322465,6.07636154,7.05392867,-7.17836610250002,8.63206406,0.23029331,318.1985525,3.30944733,337.194831
1,1.75,0.924465,8.9682157825,42.5954485499999,420.43066,10.10432475,0.56535540575,7.53178375,96.395732,85.33139,5.8761330925,6.9839688,-7.54631857500001,8.60093692,0.199455017,318.100681,3.57756228,337.1352065
1,2.25,0.94938,10.1674044,37.847542625,420.561302,10.221076825,0.592665177,7.13268675,95.930374,85.3487965,5.90891815,7.1370938125,-5.25295839,8.59710052,0.1262743125,317.065645,3.45350006,335.283731
1,2.75,1.00267,10.91406945,55.0736685,420.2988695,10.1737104,0.5992445055,7.11860399999999,96.42124,85.3575275,5.78300811,7.240161025,-5.454143435,8.61087268,0.154746992249999,317.993832,3.4159364,335.3921855
1,3.25,1.0499675,11.2402455,43.559571,419.966343,10.02941835,0.5534396225,7.24024,96.090376,85.34575425,5.5251102,7.049179675,-3.980732795,8.6129951,0.209507993,319.3481805,3.40990508,335.1575055
1,3.75,1.04016,11.331797,47.0350698,419.32007625,10.108494625,0.550529939,6.75842125,95.77511475,85.344758,5.51425834,7.157377675,-4.178763545,8.61543089,0.244610029999999,322.23682375,3.157057775,334.79702925
1,4.25,1.08944,10.4133359,32.597134625,418.9708715,10.25349825,0.552215437,6.93363875,96.296656,85.348273,5.163230025,7.10514977250001,-4.216135965,8.62098144,0.2059056,318.1702415,3.2309936,333.638159
1,4.75,0.98281375,8.28573893999999,36.27846065,420.2363425,10.0849117,0.5209093525,6.78284349999999,96.447728,85.355744,4.88786736,6.94342132000001,-4.0173735575,8.5978443,0.150165712499999,320.8561005,3.42425208,330.809407
1,5.25,1.0159045,9.8022183875,42.5664837999999,420.028277,10.0367247,0.5145309095,6.06534799999999,96.345892,85.379894,4.74206606,6.5495805175,-3.60066808000001,8.60280666,0.234833854,318.6660865,3.34389274,331.1023155
1,5.75,1.0732375,11.36948,45.8428651999999,420.00962275,10.0749466,0.58094637,6.175164,96.22344,85.386972,4.80564394,6.39833127,-3.033032915,8.60469044,0.30962063,320.16187,3.3177729,330.8831425
1,6.25,1.0307875,11.4045145,36.507286625,420.070134,10.163321125,0.532285646,6.091424,97.35455,85.40084,4.42765256,5.93096312,-3.68487129000001,8.59338108,0.252643749999999,322.5526695,3.3479788,331.363705
1,6.75,1.0603,11.94461825,42.7919209999999,421.77422075,9.98052928,0.502198716,6.31508624999999,97.04081525,85.41371325,4.3037916,5.791747105,-3.093939325,9.03273297,0.520599920499999,317.3737605,3.453000695,330.83729
1,7.25,1.197865,12.44138435,44.8077854499999,423.44658,9.9110870225,0.526605213,6.24365175,97.403382,85.434946,4.1096115225,6.41067057749998,0.172313610999995,63.39513625,36.280675,317.9423665,4.88052985,330.18458975
1,7.75,1.030245,22.2586232500001,33.842277925,423.352845,10.028825785,0.5171967625,6.02842075,97.29364325,85.4580985,4.175104455,6.319693,19.64716705,223.01778775,118.3880775,317.4862375,41.9363484,332.6479445
1,8.25,1.1592,34.95848565,62.2631793,422.58157475,10.4801152,0.5144330265,6.89831399999999,96.717088,85.46017,4.8430314625,6.0760449,68.8416305,393.6139,208.688995,318.391653,65.305729375,336.9718885
1,8.75,1.337915,48.44348295,78.8123848,423.6366,10.3908493,0.5437753545,7.82777375,95.529218,85.485743,6.24369051,6.731917825,143.728561,582.735672,306.761,324.7245275,85.02598705,349.087507
1,9.25,1.432785,61.8080397000001,113.437532,423.773796,10.5016265,0.60776338,9.04258625,94.54615,85.496584,7.15654365,7.2906611675,211.4227265,741.816324,386.45585225,328.221086,104.568948,359.4509435
1,9.75,1.4445,67.311194,144.822738,424.096987,10.641570975,0.6196150095,9.6345275,93.125684,85.506133,7.838561095,7.778216315,262.197228,906.050384,470.73448,328.7249325,126.446788,371.919577
1,10.25,1.46725,75.501326525,169.767292,423.92166125,10.70392375,0.6523840175,10.5936345,91.05828875,85.49362125,8.668285835,8.0641411,309.853676,1038.752625,544.0192695,331.498306,140.33765575,387.88732125
1,10.75,1.399585,70.8206216,198.2064365,421.76320625,10.7221319,0.6358576255,11.47539875,89.86675,85.459663,9.878013345,8.2581,353.16230225,1145.69844,602.97408,329.97353225,154.319586,401.5352825
1,11.25,1.42684,86.2344379749997,216.45958,422.93566925,10.341803875,0.6859156915,12.5068,86.959766,85.410656,11.152601,8.5306780725,380.149098,1232.23276,652.35916,329.063008,166.234894,411.605098
1,11.75,1.42868,89.2851476,237.102304,422.982262,10.2539995,0.6904461915,13.24571,85.630392,85.34844,12.099392,8.8180255725,396.747104,1278.827,679.898516,325.8832225,173.316372,421.533131
1,12.25,1.4360125,87.8748336999999,244.5417725,420.819571,10.2124087,0.73376935,13.92462,83.20736,85.294747,12.926359,8.99982401,399.8870025,1297.47076,690.03652,324.4181405,174.742838,425.417257
1,12.75,1.282935,94.690874625,237.77382875,420.208481,9.96616453,0.7598422555,14.2090345,82.1714,85.250092,13.614637275,9.181478885,397.004046,1289.2817,690.340954,326.3728755,176.110042,433.399892
1,13.25,1.358975,90.0956616,237.8817975,418.86998875,10.0208832,0.759162579,14.68129975,79.270704,85.196988,13.894395275,9.4794078,375.68633,1259.24106,666.1482875,328.072779,169.23449,433.065352
1,13.75,1.11922,85.4590359999999,222.4637275,418.48238875,10.09174725,0.772543849,15.1313315,80.69059025,85.150089,14.588704,9.2665387075,361.5522345,1188.26486,630.371482,326.5243155,157.504452,432.221296
1,14.25,1.103165,75.8132556,196.1108175,418.568444,10.262487375,0.77100854,15.4514925,81.26393725,85.13709425,14.779012,9.3508741675,314.109,1081.1010475,573.48887725,322.155435,145.6147155,424.9284175
1,14.75,1.091625,67.5301821499999,171.92513775,417.70862375,10.2823464,0.76591557375,15.850625,80.008304,85.123034,15.22989445,9.41523628,278.780391,962.376814,503.723526,325.7424875,127.290558,417.31348125
1,15.25,0.986278000000001,57.97990125,138.633925,418.25214025,10.59857625,0.7438884295,15.9729285,78.18339475,85.1144145,15.436978,9.5156840425,237.2551875,814.05439475,420.644642,326.34629075,110.905128,412.2861625
1,15.75,0.911923,44.5655114,108.490835,418.240638,10.62263315,0.781193174,16.3583915,82.4271289999999,85.101485,15.1713939,9.64382675000001,180.93515,644.149455,332.9261675,327.46118975,91.802405175,404.59579275
1,16.25,0.97429875,55.799409375,63.641562875,417.7203695,10.84565295,0.7350636955,15.9601235,82.96086575,85.10788725,15.41130545,9.3026104875,79.9590395499998,452.116416,231.12878,327.4262845,69.027548425,392.110554
1,16.75,0.6404275,37.8656175999998,20.097958725,417.88062,10.489466675,0.6892732525,15.111279,88.6606,85.113649,14.080559575,8.72744844,28.10138,245.591618,130.9290525,327.1701165,45.576207,379.781783
1,17.25,0.658543999999999,18.4678366,8.77164372,418.77583175,10.3916431,0.6061183915,14.05094,91.57100275,85.12149,12.398306075,7.7288361425,8.81904249999986,72.340031775,42.7216745,327.37421825,17.897166,369.81771975
1,17.75,0.6976485,13.1004262,35.5944475499999,418.37077625,10.818220975,0.5763153005,12.79487825,91.9222745,85.15197,11.060560825,6.8757255725,-7.67785213999999,12.32177275,0.889849918,326.0520595,2.276210945,360.91093275
1,18.25,0.601598,12.928312275,43.83398025,418.853336,10.7938825,0.547481519,11.49695275,92.696164,85.19922925,9.997352715,6.5919280875,-8.68364873,8.78248694,0.375139,325.726893,2.74671292,357.0983585
1,18.75,0.624935,10.7769155,52.1960815,418.54952,10.622689,0.55619501875,11.0672145,92.824404,85.22065,9.14599543999999,6.43126426,-8.617036975,8.69694118,0.37840475,325.2983385,2.94649335,355.930053
1,19.25,0.60743075,11.13494855,38.717791375,418.33686125,10.3779723,0.5302130745,10.557536,93.360016,85.217225,9.27036853,6.38104873,-7.66138983750001,8.67599816,0.24833025,327.8939425,3.11542612,352.18994
1,19.75,0.6587525,11.6745935,36.6460118,419.774407,10.32967705,0.53461126875,10.1604205,93.157006,85.234275,8.8245946325,6.29378,-7.71778271500001,8.6662581,0.309303,325.395219,3.1535066,350.8426335
1,20.25,0.62561375,10.8389252,27.5653512499999,418.50299975,10.367413,0.52910496,10.2641275,94.1018,85.237475,8.945744165,6.372262575,-7.0880957525,8.66318656,0.186283439999998,324.3735195,3.2349196,348.2552525
1,20.75,0.676835,10.19509895,39.92081045,418.6608335,10.3535128,0.551656732,10.431377,94.348652,85.25081075,8.47388930249999,6.42108199,-6.9903367475,8.62176242,0.294223104,324.464463,3.58250605,347.8409495
1,21.25,0.597491999999999,9.1563252875,35.4407378,418.226544,10.280783025,0.5235378615,9.93595,94.699358,85.261428,8.0108579,6.104445995,-5.401499275,8.60879718,0.2361795,323.662297,3.41675746,346.831074
1,21.75,0.70975,12.5495594,47.8084927,418.9846775,10.239934675,0.53705970725,9.29871249999999,95.032316,85.2556485,7.744283835,5.83091179,-5.95696746749999,8.61107208,0.2524397075,320.595208,3.48141592,346.323733
1,22.25,0.987764499999998,11.9252122,40.05863025,419.0224625,10.36981295,0.564906408,9.057995,94.376872,85.26029025,7.32499224,6.3195006,-5.88151436000005,8.6175567,0.251389,321.094829,3.469817675,342.923087
1,22.75,0.784086,9.82241137,39.0651568,419.28061275,10.545078125,0.555376997999999,8.795235,95.107488,85.27546275,7.108247155,6.67227509,-7.73845016000002,8.6114471,0.265001,320.896937,3.3496238075,341.771936
1,23.25,0.805216,11.34266045,41.7975297999999,419.0738575,10.4379699,0.58757,8.73043,95.27713,85.300925,6.86943027,6.65733452,-5.5162688875,8.61476278,0.20086837,319.759214,3.56610525,341.077584
1,23.75,0.78501275,10.741266,45.3093668499997,418.8085185,10.264815625,0.588679149,8.611,95.189465,85.304745,6.626862135,6.79896949,-5.87832487500002,8.62095548,0.380195885,321.469254,3.676317525,340.78919
2,0.25,0.530048,11.567721575,43.9230905749999,418.180731,11.291119725,0.590770235,11.561355,93.8663795,84.97248875,10.5208063,6.81411852,-6.4720836,8.5528701025,0.143651315,329.299221,3.3959128,353.95575025
2,0.75,0.658510999999999,10.4025215,47.3743082249999,418.45162125,11.153642,0.5467487365,11.689272,94.533044,84.981575,10.0077875225,6.734460115,-5.7933177,8.5934157525,0.122198855,327.5913865,3.1316168,353.482156
2,1.25,0.932644000000002,9.81334872,40.648681525,417.4848465,10.79160395,0.56037996525,11.10687925,94.35861475,84.98330125,10.1604257,6.5199334,-6.5442892,8.5724346475,0.217119245,326.60096125,3.4387102,352.84358575
2,1.75,0.786572999999999,8.85100102999998,37.5265621,417.26968725,10.570750225,0.55224127975,10.232819,94.84684575,84.98696125,9.243691415,6.93406156,-7.3018015,8.5702650525,0.105935652,324.392395,3.3806504,348.6982625
2,2.25,0.6791175,8.228120675,44.9806484999999,417.9159945,10.4096882,0.518334737,10.03765,93.61305425,84.97984,9.0690186075,6.62204373999999,-5.3175201,8.5835993,0.1886713955,320.16668,3.53764752,347.3963375
