DOY2,HR2,CO2,H2O,CH4,FC,SC,FCH4,SCH4,H,SH,LE,SLE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN_1_1_1,SW_OUT,SW_IN_2_1_1,TS_1_1_1,TS_3_1_1,G_1_1_1,G_3_1_1,TAU,U_SIGMA,USTAR,W_SIGMA,V_SIGMA,WS
1,0.25,425.294,4.5733675,2064.88,0.663782,0.455544987746216,3.1591,2.96140374931385,-1.77747,1.68986964926876,7.06729025,1.19770079903809,98.3583,80.45965,-0.281822,-0.6680465,1.5219225,291.761,302.476,-6.89801149999998,-0.37883075,0.824703,0.0850101,0.322917,0.46750025,-2.805945,-4.1870625,-0.019391875,1.0456975,0.41580775,0.59123075,0.85414725,4.33967
1,0.75,426.279,4.4919275,2061.37,0.584755,0.447350724426671,5.57489,3.17991297310626,-1.808235,0.338427661911384,6.88267,0.98027797198597,98.3843,79.95235,-0.30960975,-0.77879125,1.50031,291.759,300.781,-6.75928134999999,-0.397458,0.82154225,0.06102855,0.31875,0.45062525,-2.7602425,-4.185255,-0.0162465,1.16046196033329,0.4682305,0.60331475,0.88357575,4.2514325
1,1.25,425.28,4.391275,2064.97,0.450816925,0.241389394671469,2.46777,1.90415142027591,-1.5735125,0.892512108491282,6.262615,0.923663702972541,98.4172,80.61015,-0.28899625,-0.906967,1.533655,292.03925,300.37275,-7.42157449999999,-0.3815085,0.85982725,0.079221425,0.30625,0.42,-2.7345575,-4.2093575,-0.01925455,1.0514475,0.4321365,0.54129125,0.84558225,4.3240425
1,1.75,425.476,4.360935,2068.5675,0.562108,0.286624460689455,1.9447725,1.49059749251356,-1.7338925,1.69395684606683,5.8111,0.830845491493235,98.5043,80.60315,-0.56321025,-1.0972475,1.5431175,290.794,301.34975,-6.97509624999999,-0.38872675,0.760544,0.076905975,0.240208,0.4225,-3.05331,-4.202885,-0.02168155,1.095575,0.40870675,0.550193,0.814175709344515,4.24611
1,2.25,425.4155,4.276255,2071.665,0.638567,0.415571615970198,3.84295,3.97697937773933,-1.08719,0.873525109243564,5.3798575,0.881407027001333,98.5298,81.075725,-0.652554,-1.12926,1.61809,291.30025,300.759,-7.66593025000002,-0.42342,0.73256175,0.103203,0.24041675,0.40812475,-3.38203,-4.19743,-0.0138056,1.1059325,0.41223175,0.54183075,0.825981654899171,4.1766075
1,2.75,426.111,4.2865875,2073.97,0.595747,0.615283877660837,2.294011,3.34333981135214,-1.15197,1.11178100976886,5.6888075,0.891042001878276,98.5235,82.086275,-0.735845,-1.19357,1.61705,287.53475,300.21525,-8.62252900000001,-0.44041725,0.88698925,0.079882925,0.2325,0.40500025,-3.5546325,-4.195535,-0.0168197,1.01311136033451,0.4289745,0.5728765,0.81431925,4.285335
1,3.25,426.439,4.252035,2074.0925,0.524106,0.426075495613826,2.3108175,1.76105516439575,-1.62583,1.99297126369264,5.1971345,0.607851715356589,98.5381,82.51555,-0.859,-1.38267,1.50965,287.706,297.83575,-8.36173189999998,-0.4618385,0.78208625,0.1013835,0.2729165,0.40312525,-3.658555,-4.2077925,-0.0163877,1.00816,0.418647,0.541148,0.80325,4.57338
1,3.75,425.96975,4.24675,2070.975,0.8510015,0.488270958303559,2.7518175,2.76547479414416,-1.7535,1.21673132216461,5.423605,1.00306677468997,98.4957,82.7815,-1.05916,-1.867,1.496225,287.15275,298.748,-7.4950725,-0.466379,0.897058,0.067478725,0.23166675,0.40062475,-3.8823425,-4.2076325,-0.0110186,0.993135,0.428165,0.542427,0.868243629403637,4.55274
1,4.25,427.244,4.1868475,2068.69,1.040635,0.409030636045722,3.97096,2.71675446169108,-1.5087325,0.739548322036377,5.634855,0.944050852465278,98.455,82.7093,-1.1209825,-1.755155,1.505765,286.04025,296.43625,-8.50915274999996,-0.4099155,0.897409,0.08798705,0.2595835,0.40125025,-3.808305,-4.190405,-0.01767085,0.989583,0.40394275,0.5670265,0.84379275,4.3225025
1,4.75,426.558,4.12529,2072.4325,0.66503975,0.529673757623478,2.370659,2.1826317165083,-0.974455,1.48057991459805,7.102735,0.811268747402753,98.4589,82.2455,-1.18749,-1.99145,1.556465,283.803,296.609,-8.08459135,-0.406772,0.91181,0.0807099,0.2654165,0.40125025,-3.72687,-4.20149,-0.0150489,1.04878,0.435692,0.562302,0.849738,4.3744
1,5.25,426.41,4.028765,2069.445,0.9640185,0.81031326727284,2.420071,2.99907711092859,-1.012886,2.80466608810253,5.586702,1.21093043323324,98.44665,82.69365,-1.4602925,-2.0050325,1.45983,286.85825,298.932,-6.90950175000001,-0.38209075,0.85198225,0.075748175,0.2695835,0.4,-3.863095,-4.192275,-0.012528275,1.0300425,0.4498165,0.55982025,0.8502925,4.3712975
1,5.75,426.559,4.08631,2072.33,0.8486055,0.458930072785391,4.6981545,4.39259425204036,-0.9021005,3.79345004821901,5.043185,0.986461277716696,98.41375,82.2419,-1.493845,-1.87894,1.43116,286.4195,299.459,-7.00290500000001,-0.402814,0.97432975,0.078725225,0.27375,0.4,-3.89552,-4.2111675,-0.01115845,1.00213856847937,0.4197345,0.5699365,0.885141260355045,4.41805
1,6.25,427.19775,4.252435,2076.81,0.62783875,0.476549207093432,2.54964,2.46119843590197,-0.6656405,2.41755940513139,6.2908,1.30861719406307,98.4208,82.1408,-1.54875,-2.007905,1.43519,286.86725,299.492,-7.2850451,-0.407005,0.949275,0.0645018,0.2583335,0.4,-3.9191175,-4.2601525,-0.009267865,0.9991155,0.3745145,0.49441,0.792666373267703,4.202175
1,6.75,427.0985,4.26787,2069.83,0.7992955,0.612329695110973,2.3548,1.71790074384963,-0.441033,2.62780960994627,6.131635,1.05885318590383,98.364675,82.745475,-1.41545,-1.99405,1.4782875,288.73,299.3015,-6.74032075000001,-0.37440675,0.9602805,0.083852325,0.33124975,0.40625,-4.1378025,-4.2871975,-0.0140769,0.947794,0.391847,0.499103,0.746072,4.18704
1,7.25,427.7205,4.24459,2070.97,0.800993,0.433121690648272,1.2951445,4.39833073579914,-0.433789,2.16079015817682,5.8799625,0.911990388119431,98.3618,82.68155,-1.593,-2.10075,1.47209,287.81725,299.17075,-7.27763999999999,0.83589675,2.083415,1.5189325,0.32543125,0.40312525,-4.2091925,-4.2904875,-0.0109349,0.983677,0.412486,0.5143,0.783607,4.34736
1,7.75,428.4525,4.23187,2074.6375,0.7431074,1.0968563168061,3.54023875,2.15965999073562,0.74448,3.31965041547635,6.2047225,1.15853129973791,98.33835,84.686175,-1.624,-2.15721,1.482045,287.25325,298.53825,-1.13132575,24.51515,12.06395,16.6004,0.32625025,0.40125025,-4.335155,-4.29444,-0.0208572,1.09702780274704,0.416633,0.544435,0.834218,4.36789
1,8.25,428.547,4.266175,2074.275,0.959661,0.421955877062949,6.57718,3.83250939027491,2.25346,5.43592622334095,5.855091,1.41946239669754,98.447975,81.94,-1.56983,-2.17398,1.490495,286.8915,299.3495,18.1442,99.797875,35.1365,50.670425,0.3075,0.4,-4.4460525,-4.2966075,-0.0241425,1.07722328233287,0.441459,0.529197,0.818638,4.55007
1,8.75,428.6705,4.2814225,2072.47,0.91408,0.346602507459837,5.652815,3.51521474618961,8.7611525,9.07225639567641,9.5048725,2.47829058448056,98.53335,80.9117,-1.4347,-1.94816,1.568375,285.0395,302.765,57.9981,186.54575,76.412975,122.99725,0.309167,0.4,-4.459815,-4.3020425,-0.02591895,1.047515,0.450353,0.5661605,0.7999555,4.461015
1,9.25,427.63025,4.3272225,2075.35,0.571996825,0.361407431474691,3.90662,3.48428403132542,15.2914,13.2314203338743,12.3627,1.96081820292836,98.353175,81.5778,-1.00891,-1.550325,1.613135,287.71125,305.35525,78.888325,233.54475,120.03375,161.2025,0.276875,0.425,-4.1992425,-4.203105,-0.044189875,1.12634383932975,0.4809295,0.6105425,0.83875025,4.7235975
1,9.75,427.4875,4.35994,2061.33,0.559569,0.197548364199357,3.931675,3.04012352679205,23.842495,17.3636363671655,12.9806,2.39394756329305,98.4102,79.886625,-0.5698215,-0.85235275,1.8306,289.6435,308.39525,94.05125,306.33475,159.84025,231.135,0.255833,0.4,-4.02811,-4.19488,-0.048555375,1.1666505175968,0.49332475,0.66757725,0.94472825,4.89464
1,10.25,427.5965,4.44211,2063.11,0.57928775,0.274367607965439,4.53761,2.06779435583641,30.44165,15.1553360916916,16.762805,3.01555786699297,98.4826,78.44775,-0.32761125,-0.232,1.89223,289.446,310.3225,102.357,356.5875,198.17,267.239,0.254583,0.4,-3.838375,-4.188485,-0.074560125,1.23396828651069,0.49678675,0.65054225,0.93578575,5.00057
1,10.75,427.4355,4.689395,2053.8075,0.107633,0.228438817174,1.90711,0.763934313713996,36.31725,17.1225659217848,17.0806,2.75369834796263,98.534,76.72775,0.083,0.16304475,2.05522,290.8855,312.97025,107.1865,408.787,230.02225,274.84675,0.25375,0.4,-3.77388,-4.19329,-0.0655216,1.24607,0.523526,0.703809,1.06224,5.05932
1,11.25,424.10375,4.771385,2060.22,0.107713625,0.193272467961816,3.2612,2.91136291264389,51.0977,17.1715359066557,20.39328,2.39381131361924,98.5589,75.75545,0.267308,0.844664,2.175835,292.7015,314.414,108.729,439.7905,253.2535,362.351,0.25625,0.4,-3.419775,-4.187935,-0.10158,1.29275,0.580083,0.74729,1.08245,5.27409
1,11.75,423.624,4.773995,2056.82,-0.328452,0.279961291814773,1.71872,1.23604096744699,52.33625,12.5589174806498,22.53895,2.47482036112314,98.3247,76.0913,0.43318,0.634095,2.31074,291.311,315.5445,113.01,454.2335,268.433,383.251,0.255,0.4,-3.346805,-4.17329,-0.0843234,1.28183072205342,0.599374,0.729287,1.02039,5.36541
