DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1
1,13.75,0.89775,8.055,3.86375,1.44025,1.611,0.11925,172.1065,43.682,0.681,6.06625,67.575,101.9,405.02,5.29,214.275,774.125,395.825,56.235,304.075,350.575
1,14.25,0.8815,8.3325,3.75775,1.364,1.551,0.214,139.535,32.654,0.99175,6.09325,67.845,101.9,405.3655,5.3575,175.675,669.725,345.025,53,303,350.5
1,14.75,0.84875,8.1575,3.6315,1.707,1.529,0.25075,103.9475,28.4985,1.0765,6.11275,69.2225,101.9,405.306,5.3375,132.075,543.1,282.65,44.28,306.025,348.05
1,15.25,0.8365,8.18,3.6985,1.549,1.466,0.2815,62.843,22.131,1.036,6.071,69.1675,101.9,405.139,5.355,78.35,402.675,214.35,37.425,307.55,345.65
1,15.75,0.7655,7.8675,3.387,1.624,1.22275,0.44625,30.9545,18.282,0.84425,6.055,69.1125,101.9,405.38925,5.26,30.2325,268.05,148.025,28.7,305.725,342.475
1,16.25,0.713,7.485,3.23275,1.655,1.258,0.59175,3.78775,11.361,0.41225,5.995,71.55,102,405.6985,4.8075,-2.53075,124.5,68.75,14.9,306.375,339.175
1,16.75,0.6275,6.78925,2.92375,2.01175,1.373,0.7125,-5.4725,6.78875,-0.1325,5.92075,74.225,102,406.02675,4.265,-14.1175,36.915,19.15,4.9785,305.7,334.15
1,17.25,0.5505,5.97975,2.56475,2.02675,1.194,0.90925,-6.7315,4.8515,-0.78175,5.83075,74.925,101.95,406.21375,3.83,-18.3375,3.3,1.476,2.2,304.7,330.4
1,17.75,0.51675,5.33575,2.3525,1.85475,1.069,0.9395,-5.9605,3.64,-1.51375,5.76,75.75,102,406.721,3.475,-15.9875,0.03,0,2.18525,304.275,326.875
1,18.25,0.512,4.88225,2.29725,1.936,1.066,0.878,-6.0905,3.01075,-2.43525,5.66,78.8,102.025,407.807,3.215,-14.8325,0,0,2.24925,304.225,324.375
1,18.75,0.5065,4.5595,2.25125,1.7935,1.2375,0.795,-7.119,3.281,-2.987,5.59,79.4,102.1,408.65925,3.01,-14.78,0,0,2.25675,303.825,323.525
1,19.25,0.519,4.44925,2.355,1.672,1.2334275,0.75975,-7.106,3.72775,-3.25375,5.4725,78.95,102.1,408.936,2.91,-13.62,0.00825,0,2.2905,303.425,323.05
1,19.75,0.5245,4.13275,2.3845,1.8305,1.25675,0.739,-8.0605,3.03625,-3.59175,5.4305,80.025,102.1,409.62375,2.7975,-16.06725,0.005,0,2.3,303.025,322.9
1,20.25,0.5155,4.01525,2.39425,1.543,1.156,0.65775,-6.49,3.238,-3.70075,5.3825,81.475,102.1,409.7645,2.66,-14.8625,0.001,0,2.3,300.825,322.125
1,20.75,0.537,3.8155,2.4825,1.60175,1.228,0.683,-6.26975,2.75975,-3.837,5.364,83.325,102.1,410.555,2.635,-15.52,0.00925,0,2.293,298.825,321.775
1,21.25,0.491,3.59925,2.34,1.63175,1.11825,0.5545,-6.4515,3.52125,-4.0305,5.2905,85,102.1,410.93975,2.5125,-14.2575,0.013,0,2.25075,302.05,320.6
1,21.75,0.5355,3.4025,2.446,1.591,1.313,0.6305,-6.23975,3.088,-4.059,5.248,85.3,102.1,411.71575,2.4625,-13.395,0.01,0,2.20375,303.35,320.875
1,22.25,0.5455,3.40925,2.4935,1.82525,1.3325,0.63775,-5.7145,3.17,-4.22275,5.2075,86.4,102.1,412.02975,2.34,-13.2075,0.00325,0,2.2,299.625,319.475
1,22.75,0.551,3.26475,2.56625,1.668,1.2475,0.57,-7.47775,2.96075,-4.23,5.19,87.825,102.1,412.58,2.27,-12.5975,0.0095,0,2.3,298.85,318.8
1,23.25,0.5835,3.22025,2.6805,1.704,1.3605,0.4785,-6.82525,2.807,-4.30625,5.1825,87.575,102.1,413.6775,2.235,-13.5675,0.0015,0,2.28925,298.75,317.725
1,23.75,0.522,2.86725,2.713,1.583,1.18575,0.468,-8.04,2.67625,-4.4035,5.2,86.325,102,412.7195,2.12,-13.8975,0.001,0,2.1,300.05,318.75
2,0.25,0.6035,1.98925,2.79825,1.6975,1.28475,0.5055,-7.76125,2.0345,-3.29375,3.6625,85.2,101.9,412.091,2.4925,-17.09,0.0075,0,2.2,308.075,323.925
2,0.75,0.6015,1.75775,2.67975,2.033,1.36,0.4515,-5.665,3.34275,-3.35175,3.59325,85.325,101.9,411.692,2.4175,-17.485,0.00625,0,2.195,309.35,323.65
2,1.25,0.574,1.48575,2.704,1.622,1.289,0.48325,-7.675,2.895,-3.38525,3.57775,86.175,101.9,411.997,2.3225,-15.9425,0.004,0,2.2,307.075,323.1
2,1.75,0.585,1.443,2.753,1.692,1.2745,0.49825,-8.15225,2.4995,-3.3935,3.49375,87.275,101.9,412.33075,2.22,-15.6025,0.0065,0,2.2,308.8,321.8
2,2.25,0.5865,1.1675,2.71975,1.649,1.42075,0.51175,-7.606,1.859,-3.39,3.40975,86.65,101.9,412.488,2.2025,-13.77,0.00325,0,2.2,304.45,321.075
2,2.75,0.578,1.13175,2.62425,1.616,1.2045,0.4305,-7.696,1.8275,-3.3965,3.37125,87.375,101.9,411.889,2.1775,-16.4375,0.00325,0,2.24275,304.75,319.275
2,3.25,0.544,1.10575,2.686,1.45,1.212,0.448,-7.70975,2.46575,-3.422,3.3845,87.825,101.9,411.391,2.0725,-15.955,0.00225,0,2.2865,306.15,318.65
2,3.75,0.5475,1.06525,2.587,1.5335,1.243,0.5225,-7.7065,1.8975,-3.4905,3.3305,87.825,101.9,410.82025,1.99,-18.2975,0.013,0,2.11575,305.6,318.1
2,4.25,0.541,1.04825,2.5465,1.5455,1.14,0.539,-7.21025,1.712,-3.56175,3.29175,88.6,101.9,411.429,1.89,-17.835,0.006,0,2.14475,304.825,317.325
2,4.75,0.542,0.8615,2.60775,1.63025,1.305,0.4885,-8.52225,1.796,-3.5465,3.26275,88.725,101.9,412.239,1.895,-16.075,0.00725,0,2.18575,304.8,316.825
2,5.25,0.53775,0.7645,2.6175,1.606,1.298,0.44875,-9.74275,1.9075,-3.59,3.25075,89.35,101.9,412.6145,1.93,-17.2075,0.01,0,2.2,305.05,316.075
2,5.75,0.5245,0.7555,2.6745,1.7715,1.40125,0.496,-7.88025,2.098,-3.611,3.20975,89.625,101.95,412.13725,1.9075,-17.4575,0.0055,0,2.189,306.3,318.025
2,6.25,0.53475,0.733,2.6435,1.699,1.343,0.458,-7.017,2.233,-3.62675,3.20125,89.825,102,412.335,1.8725,-14.585,0.20125,0.1,2.225,306.25,317
2,6.75,0.53775,0.8995,2.572,1.9125,1.4935,0.571,-7.318,2.893,-3.60575,3.19025,90.3,102,413.6795,1.82,-13.305,13.39,6.8,3.5,306.4,317.275
2,7.25,0.59075,1.08775,2.608,1.935,1.8885,0.3575,-1.0035,4.846,-3.621,3.1945,90,102.05,413.057,1.8825,-2.4355,89.825,52.085,14.125,306.725,317.875
2,7.75,0.6935,1.7485,2.8345,1.98025,2.24525,0.1115,30.1555,11.999,-3.57625,3.19425,88.525,102.1,412.6115,2.0875,24.91,227.4,124.625,27.0225,308.2,322.95
2,8.25,0.769,2.41125,3.282,1.815,2.31225,-0.139,77.2985,21.234,-3.48375,3.22325,87.55,102.1,412.00425,2.37,77.875,404.225,212.4,37.45,309.675,326.775
2,8.75,0.848,3.1005,3.54175,1.5945,2.268,-0.2085,126.649,29.809,-3.4805,3.34625,84.425,102.1,409.56175,2.825,134.1,576.35,299.775,49.1,311.05,328.425
2,9.25,0.916,4.04,3.765,1.62525,2.15825,-0.206,165.3,43.48725,-3.37175,3.474,77.6,102.1,408.14475,3.2825,191.4,736.75,377.55,56.8,313.575,334.65
2,9.75,0.935,4.97325,3.8655,1.24775,1.919,-0.261,203.7675,44.513,-3.294,3.63,77.525,102.1,407.0905,3.69,240.75,874.65,448.725,65.0555,313.85,338.975
2,10.25,0.9465,5.2845,3.90575,1.66975,2.102,-0.103,225.017,45.41775,-3.16325,3.7935,74.2,102,406.567,3.9825,285.05,1013.5,511.375,73.27,312.7,341.85
2,10.75,0.968,6.1505,3.9735,1.698,1.84725,-0.071,256.1885,55.191,-2.78275,3.965,71.05,102,405.926,4.5175,328.375,1097.775,551.725,80.2,313.7,348.675
2,11.25,0.951,6.51,4.16475,1.5755,1.9405,-0.122,269.9545,52.5125,-2.39375,4.185,67.4125,101.95,405.6485,4.9125,350.275,1165.65,591.4,86.69,314.9,352.725
2,11.75,0.9455,6.84325,4.2165,1.6785,1.72775,0.022,279.7445,59.9195,-1.07725,4.3615,64.69325,101.9,405.713,5.1875,367.55,1202.5,610.825,87.6,316.75,355.65
2,12.25,0.97075,7.355,4.15825,1.76575,1.861,0.05025,282.1975,63.201,-0.218,4.51,63.55,101.9,405.1875,5.575,371.2,1216.5,613.8,88.8,316.5,357.975
2,12.75,0.959,7.5975,4.23875,1.707,1.9335,0.116,261.187,60.1935,0.589,4.6725,59.145,101.9,405.07,5.7975,361.025,1200.325,610.85,87.275,316.725,359.8
2,13.25,0.97075,7.76,4.18075,1.718,1.866,0.10275,263.079,59.6785,1.451,4.84625,57.1,101.8005,404.8925,6.1525,345.925,1138.85,577,82.825,314.15,361.625
2,13.75,0.9655,7.87,4.229,1.6565,1.74,0.10375,231.81775,53.92,1.91225,4.92725,59.82,101.8,404.775,6.36,314.325,1060.475,536.7,79.3,314.6,361.6
2,14.25,0.918,7.975,4.122,1.884,1.691,0.18125,210.709,47.519,2.6895,5.02075,58.045,101.8,404.6425,6.4025,276.725,959.5,485.2,72.975,313.2,362.6
2,14.75,0.925,7.97,4.10075,1.68125,1.80425,0.217,164.8515,41.24925,3.00475,5.0885,59.0025,101.8,404.6655,6.4625,225.975,816.775,420.4,62.07,313.875,360.475
2,15.25,0.92375,7.98,4.10725,1.8505,1.773,0.174,127.93,34.339,3.0405,5.1705,59.36,101.8,404.707,6.375,162.05,661.975,344.825,52.12,312.15,359.85
2,15.75,0.85025,7.705,4.0195,1.76025,1.755,0.34075,85.881,29.953,2.7495,5.13225,60.525,101.8,404.635,6.35,98.625,493.325,261.85,42.39,311.475,356.025
2,16.25,0.8225,7.345,3.71425,1.813,1.49175,0.372,39.9855,21.099,2.54925,5.11,61.8475,101.8,404.7125,6.115,32.1125,315.175,175.525,31.475,310.7,355.6
2,16.75,0.7525,7.105,3.44675,1.9375,1.497,0.5275,5.3375,14.585,1.874,5.015,62.31,101.8,404.942,5.715,-1.57725,161.9,91.175,19.8,311.4,350.075
2,17.25,0.627,6.55075,3.03975,2.062,1.20825,0.7995,-6.6865,9.752,1.44625,4.89875,64.24775,101.8,405.554,5.1875,-15.95,48.33,25.5425,6.775,311.15,347.025
2,17.75,0.58,5.81375,2.7365,2.33825,1.3485,1.02225,-7.0205,5.646,0.60025,4.7855,65.9525,101.8,406.0785,4.7475,-19.83,4.6,2.031,2.3,311.8,343.75
2,18.25,0.55025,5.5135,2.6845,2.03,1.097,0.8885,-8.213,5.39275,-0.044,4.60125,68.9225,101.8,406.767,4.355,-19.64,0.0515,0,2.19275,312.7,340.375
2,18.75,0.56625,5.037,2.76325,2.145,1.3095,0.78575,-8.915,4.854,-0.904,4.53625,70.95,101.82575,407.27775,3.9925,-19.6425,0,0,2.25625,312.925,337.65
2,19.25,0.56825,4.63475,2.6405,1.9595,1.252,0.7785,-7.53,5.36,-1.3905,4.4405,71.975,101.9,407.95,3.725,-17.8725,0,0,2.2,312.6,335.525
2,19.75,0.571,4.1175,2.74975,2.1475,1.3055,0.75025,-9.1705,4.13,-2.12375,4.35225,73.55,101.9,408.68275,3.52,-17.1575,0,0,2.2,309.8,334.25
2,20.25,0.55325,3.707,2.8375,1.845,1.219,0.7195,-8.34925,4.0485,-2.513,4.26,75.175,101.9,408.68375,3.33,-17.4975,0.0055,0,2.1,310.275,331.325
2,20.75,0.5545,3.40125,2.7995,2.041,1.489,0.6205,-8.718,3.105,-2.759,4.22025,78.2,101.9,409.44325,3.18,-18.155,0.00125,0,2.14,310.525,329.9
2,21.25,0.599,3.37975,2.8185,1.91,1.406,0.55,-8.38,3.27225,-2.8335,4.13375,78.9,101.9,409.545,3.0125,-19.0225,0.00325,0,2.2,310.6,328.65
2,21.75,0.559,3.14975,2.6885,1.80525,1.3715,0.5145,-8.7535,3.465,-2.91,4.008,79.525,101.9,409.774,2.89,-20.2575,0,0,2.17775,308.875,326.4
2,22.25,0.566,2.922,2.69675,1.9745,1.343,0.46275,-9.213,2.4,-2.95375,3.94475,81.35,101.9,410.5935,2.775,-18.41,0,0,2.26825,308.55,326.75
2,22.75,0.61625,2.4095,2.73575,1.81125,1.4455,0.495,-10.16925,3.41775,-3.019,3.89125,81.275,101.9,411.175,2.77,-16.9625,0,0,2.236,306.975,325.675
2,23.25,0.6175,2.24175,2.768,1.988,1.461,0.52225,-8.52,3.09225,-3.1165,3.80575,83.4,101.9,412.2395,2.7,-16.24,0,0,2.295,308.55,324.6
2,23.75,0.5755,2.08925,2.9355,1.6265,1.322,0.5015,-7.91425,2.55,-3.215,3.761,84.825,101.9,411.8825,2.61,-17.425,0,0,2.294,308.375,323.65
3,0.25,0.5195,6.465,2.4985,1.779,1.42725,0.4445,-8.44075,4.284,-0.77325,6.645,89.475,102.1,407.6685,3.37,-17.1675,0.0015,0,2.3,331.475,347.325
3,0.75,0.529,6.3485,2.41025,1.597,1.36725,0.42525,-9.5345,3.509,-0.9565,6.54325,90.025,102.1,407.62175,3.2825,-16.605,0.00175,0,2.25925,334.65,346.275
3,1.25,0.52575,6.23625,2.3875,1.65125,1.3375,0.48275,-8.54925,2.9625,-1.1825,6.45575,90.9,102.1,407.934,3.1675,-19.98,0,0,2.25175,334.75,345.525
3,1.75,0.522,6.1675,2.377,1.651,1.25275,0.446,-9.09575,2.639,-1.2515,6.39075,91.05,102.1,407.97075,2.9825,-18.7725,0.007,0,2.29625,334.4,345.775
3,2.25,0.47725,5.9825,2.378,1.6245,1.26175,0.49625,-9.2205,2.57125,-1.35025,6.33925,91.2,102.1,408.599,2.8625,-17.6725,0.00875,0,2.237,333.525,345.6
3,2.75,0.5005,6.0975,2.32625,1.7785,1.468,0.439,-8.751,2.69525,-1.419,6.25325,91.525,102.1,408.97775,2.75,-18.175,0.017,0,2.188,332.65,344.075
3,3.25,0.4875,5.8965,2.29625,1.743,1.493,0.46775,-10.335,2.401,-1.4465,6.11325,91.825,102.1,408.49575,2.6975,-18.245,0.00325,0,2.3,330.35,344.5
3,3.75,0.479,5.4045,2.336,1.6105,1.386,0.4145,-9.596,2.4325,-1.5315,6.0605,91.65,102.1,408.29425,2.5725,-18.7725,0,0,2.3,333.375,345.1
3,4.25,0.506,5.53425,2.301,1.626,1.3945,0.4295,-9.705,1.841,-1.7065,6.073,91.55,102.1,407.8385,2.595,-18.005,0.00175,0,2.312,332.875,345.125
3,4.75,0.484,5.663,2.26475,1.651,1.2735,0.44425,-9.82225,2.269,-1.68575,6.0775,91.5,102.1,408.54025,2.4125,-16.5225,0.00925,0,2.32475,332.525,343.825
3,5.25,0.4915,5.82125,2.259,1.66675,1.292,0.492,-9.88575,2.604,-1.8545,6.01775,91.8,102.10025,409.2045,2.305,-17.7525,0.035,0,2.4,334.4,344.9
3,5.75,0.4965,5.76225,2.23125,1.748,1.33175,0.502,-7.857,3.734,-1.87625,6.00025,92.225,102.101,409.04175,2.2725,-17.525,3.0605,1.6175,2.5955,334.975,344.5
3,6.25,0.529,5.96175,2.27575,1.82775,1.5285,0.405,-0.9675,7.00075,-1.86025,5.9775,92.1,102.2,409.642,2.375,-8.755,42.72,23.14,5.948,332.975,345.225
3,6.75,0.60475,6.19325,2.35125,1.825,1.92725,0.234,21.02175,13.8155,-2.01075,5.97075,92.4,102.2,409.584,2.5125,11.5125,159.7,90.25,17.55,334.25,346.525
3,7.25,0.70125,6.5885,2.523,1.633,2.084,0.03,70.00525,28.646,-1.906,6.0275,92.3,102.2,409.275,2.8975,63.3225,335.75,183.175,29.25,334.4,348.425
3,7.75,0.79075,7.21,2.96475,1.2465,1.919,-0.27675,129.706,41.904,-1.56175,6.13225,91.925,102.2,407.89175,3.4325,129.82575,521.125,275.25,38.2,336.575,352.575
3,8.25,0.8715,8.0925,3.17375,1.306,1.73375,-0.292,183.581,49.4885,-1.00025,6.324,89.325,102.2,405.697,4.11,194.725,708.25,363.475,48.575,331.8,358.4
3,8.75,0.894,8.8825,3.3185,1.012,1.41775,-0.212,228.3215,56.08,-0.254,6.5825,83.55,102.2,404.75325,4.65,264.775,897.325,452.9,57.825,335.8,366.075
3,9.25,0.921,9.79,3.5395,1.128,1.6115,-0.175,268.442,67.146,0.61425,6.88725,80.3,102.2,404.46675,5.2825,331.825,1069.85,541.85,68.46,337.95,373.1
3,9.75,0.9465,10.37,3.61175,0.9685,1.413,-0.2465,304.871,77.60625,1.8385,7.22475,75.8,102.101,403.63225,5.92,389.525,1209.825,605.95,78.605,338.8,378.5
3,10.25,0.962,11.175,3.80675,1.3145,1.4995,-0.16175,334.066,79.9675,3.34625,7.46475,71.75,102.101,403.658,6.5525,438.2,1335.275,667.825,87.045,342.05,384.95
3,10.75,0.9775,11.6825,3.87475,0.95125,1.456,-0.1305,363.897,88.419,4.75225,7.8225,67.8675,102.1,403.59025,7.11,467.55,1416.025,705.875,92.6,342,390.425
3,11.25,0.95275,12.0925,3.99625,0.8705,1.141,-0.131,361.739,89.176,6.09825,8.0555,64.175,102.1,403.022,7.8125,484.9,1457.2,735.1,95.125,344.5,396.25
3,11.75,0.991,12.4575,4.02825,0.845,1.039,-0.03525,374.811,85.4865,8.1555,8.246,61.3725,102.1,402.481,8.505,498.525,1503.25,751.925,97.14,346.55,399.65
3,12.25,0.984,12.9675,3.99225,1.134,1.2155,-0.025,347.4545,74.095,9.574,8.55425,59.71,102,402.36,9.0225,492.35,1482.575,745.55,93.7,345.675,403.325
3,12.75,0.962,13.1675,4.0405,0.9755,1.1005,0.0315,341.633,78.199,10.60825,8.8545,57.45,102,402.163,9.47,491.65,1459.3,735.45,92.8,348.125,405.35
3,13.25,0.969,13.4275,4.09825,1.068,1.1485,0.037,331.022,76.169,11.538,8.892,56.825,101.975,402.0895,9.805,456.5,1394.225,704.5,88.65,347.2,406.425
3,13.75,0.971,13.5725,4.14175,1.3495,1.3845,0.0925,300.826,80.218,11.92075,9.03425,56.7875,102,402.2825,10.06,426.675,1303.425,663.05,84.3,348.3,408.425
3,14.25,0.961,13.6325,4.0855,1.30875,1.25275,0.09,263.54075,63.326,11.973,9.02825,58.0575,102,401.6745,9.9725,378.975,1192.85,601.05,78.3,348.55,406.375
3,14.75,0.93075,13.91,4.1235,1.359,1.396,0.092,222.238,66.373,12.12625,9.17825,58.7525,101.95,401.5695,9.9425,325.2,1062.2,533.775,73.5,347.625,404.325
3,15.25,0.95075,13.84,3.87175,1.27475,1.35375,0.185,182.5405,54.483,12.16075,9.10025,59.1325,101.975,401.2965,9.9525,258.85,896.45,452.625,64.3175,345.65,400.875
3,15.75,0.90125,13.7375,3.84175,1.6305,1.4795,0.223,133.301,51.5355,11.538,9.13475,59.4625,102,401.447,9.6925,189.7,717.05,371.275,53.44,339.525,396
3,16.25,0.86875,13.6325,3.7825,1.702,1.52,0.33625,71.297,36.132,10.64325,9.016,59.59,102,401.793,9.4,116.15,541.8,283.675,42.375,338.45,391.45
3,16.75,0.8195,12.945,3.5565,1.65825,1.3995,0.499,31.4,26.6105,9.86225,8.875,63.965,102,401.9935,8.815,33.9775,349.3,189.5,30.7,335.125,387
3,17.25,0.68625,12.4025,3.207,2.072,1.513,0.65625,0.311,22.3335,8.70275,8.5865,66.51,102,402.291,8.0925,-4.0495,187.6,103.375,18.7075,332.95,381.35
3,17.75,0.64225,11.6625,2.936,2.334,1.6325,0.7975,-7.9765,15.26475,7.48775,8.3925,70.5,102,403.02,7.3775,-20.915,62.4,32.4,6.475,334.475,375.05
3,18.25,0.6035,10.9925,2.81125,2.383,1.465,1.026,-9.6025,9.53425,6.2645,8.23125,74.175,102,403.544,6.575,-27.335,5.975,2.825,2.0975,329.225,368.375
3,18.75,0.589,10.05,2.66175,2.27525,1.45525,0.984,-10.801,6.7995,4.81875,8.071,76.925,102,403.5475,6.03,-25.9575,0.06125,0,2.1325,328.875,362.45
3,19.25,0.549,9.3675,2.57625,2.24725,1.383,0.935,-10.047,5.7895,3.732,7.9,78.775,102.1,404.1835,5.685,-25.0175,0,0,2.247,327.475,358.875
3,19.75,0.54975,8.9,2.643,2.14625,1.5155,0.798,-7.534,7.005,3.065,7.76025,80.575,102.1,405.0455,5.245,-25.115,0,0,2.281,326.8,357.2
3,20.25,0.561,8.555,2.5745,2.026,1.51,0.653,-10.159,5.21625,2.205,7.65025,82.35,102.1,405.4245,4.86,-25.395,0,0,2.291,328.875,354.375
3,20.75,0.531,8.23,2.611,2.0235,1.502,0.604,-8.701,5.6105,1.569,7.553,82.95,102.101,405.808,4.7,-24.835,0,0,2.3,328.475,352.5
3,21.25,0.558,8.0925,2.59675,1.9655,1.60525,0.4895,-9.1475,5.3315,0.75475,7.3735,83.65,102.101,405.8185,4.5025,-21.7475,0,0,2.25575,328.775,352
3,21.75,0.556,7.715,2.555,1.8275,1.4255,0.453,-8.354,3.686,0.3105,7.26225,85.375,102.2,405.9345,4.245,-21.695,0,0,2.2,327.4,353.125
3,22.25,0.5485,7.4375,2.513,2.07275,1.514,0.514,-7.854,4.0265,0.06725,7.1945,86.575,102.101,406.41,3.9925,-18.9475,0,0,2.15975,328.15,352
3,22.75,0.531,7.2925,2.4675,1.888,1.386,0.5085,-8.272,3.85025,-0.133,7.0925,87.2,102.101,407.024,3.875,-17.655,0.00175,0,2.261,328.6,350.3
3,23.25,0.53075,7.003,2.4745,2.042,1.519,0.5695,-8.75275,4.574,-0.39025,7.04,88.7,102.101,407.9555,3.685,-17.5325,0,0,2.28025,330.325,349.075
3,23.75,0.481,6.934,2.47075,1.85225,1.38625,0.581,-8.718,3.358,-0.68275,6.935,89.325,102.1,407.81125,3.605,-17.8275,0,0,2.24675,331.025,348.425
