DOY2,HR2,CO2,H2O,FC,SC,NEE,G_1_1_1,G_1_2_1,G_1_3_1,H,LE,SH,SLE_1_1_1,SLE_2_1_1,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,SW_IN_1_1_1,SW_IN_2_1_1,SW_OUT,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,5.25,389.24525425,1.06609,0.132108,-0.0232265,0.1375445,-4.07855,-5.7171,-2.920525,-16.6100205,-0.325452,-0.74333575,-0.13270275,-0.1431405,100.2275025,74.11863475,-18.888007,0.135,-18.46700075,1.0845305,194.2975235,226.929428,0,0,0,0,0,-0.087805,0.34135425,0.29344475,0.111965,0.08661525,1.07892575,-1.7941,-1.5255,-0.831205,0.11225,1.74595,2.572025,3.581475,6.138625,7.53035,1.063575,1.359325,1.4055,2.011,3.08375,4.1165,4.9763,6.92085,7.63,-3.9321,-3.25075,-2.1014,-0.6051775,1.565875,-0.35999,0.19237,1.11005,1.849925,2.97365
1,5.75,389.5705105,1.0429675,0.136063,-0.020669,0.133308,-4.075625,-5.74,-2.91335,-16.817499,-0.32224225,-0.7982485,-0.1367195,-0.15537525,100.209999,74.27624725,-19.10025225,0.13006425,-18.49125025,1.05132625,190.1788485,226.378441,0,0,0,0,0,-0.096279,0.3453585,0.3081365,0.1075385,0.083543,1.065336,-1.799025,-1.525125,-0.858905,0.13275,1.744875,2.57425,3.5795,6.1246,7.53,1.035225,1.3485,1.387675,2.0133,3.0716,4.106325,4.99115,6.9402,7.62505,-3.9525,-3.29715,-2.095675,-0.6054775,1.569475,-0.348245,0.197195,1.10475,1.8469,2.975625
1,6.25,389.588867,1.03452675,0.120675,-0.0204875,0.154183,-4.0774,-5.73255,-2.9181,-16.8563,-0.33127275,-0.669714,-0.14270775,-0.157389,100.209999,74.4524995,-19.202751,0.13387925,-18.59525,1.04548825,194.1901855,225.6892855,0,0,0,0,0,-0.093669,0.3411135,0.307486,0.110611,0.081199,1.097597,-1.821875,-1.5768,-0.8770325,0.1225,1.7428,2.584625,3.585,6.1276,7.54045,1.0317,1.34515,1.397825,2.00375,3.089225,4.105525,4.98375,6.936025,7.6324,-3.98515,-3.3002,-2.10685,-0.61067,1.5668,-0.33625,0.19155,1.1173,1.852275,2.97835
1,6.75,389.91948725,0.99594,0.102599,-0.0162915,0.142405,-4.076025,-5.73325,-2.91355,-15.946975,-0.293007,-0.699624,-0.14575525,-0.14912,100.23499875,74.2822475,-18.8819945,0.1361895,-18.741,1.0136715,191.749687,226.276184,0,0,0,0,0,-0.08996125,0.3338685,0.30497475,0.101,0.08138075,1.08431225,-1.82575,-1.570325,-0.86925,0.13175,1.735875,2.57415,3.56775,6.116775,7.53,1.04075,1.35395,1.4025,2.01275,3.05875,4.101675,4.997375,6.9235,7.6387,-3.9697,-3.31915,-2.0816,-0.60299,1.57135,-0.3409725,0.1928475,1.10085,1.8474,2.970625
1,7.25,389.920242,0.98846025,0.076267,-0.015014,0.114215,-4.07245,-5.7381,-2.913125,-15.572,-0.29533825,-0.7228045,-0.145976,-0.13356325,100.255001,74.3901675,-18.8629975,0.133736,-18.915,0.99664325,195.238495,224.843628,0,0,0,0,0,-0.090473,0.3392145,0.29451825,0.1031535,0.079947,1.0695405,-1.807775,-1.58005,-0.893945,0.09225,1.72875,2.572975,3.577,6.1319,7.5501,1.02145,1.3575,1.3914,2.0071,3.066175,4.1157,4.97825,6.926,7.622775,-3.9428,-3.33745,-2.09495,-0.5867125,1.565025,-0.32956,0.192135,1.12195,1.84075,2.970275
1,7.75,390.7590105,0.97885775,0.1068585,-0.02369625,0.1279085,-4.0733,-5.74835,-2.9133,-15.385475,-0.245795,-0.73984625,-0.15788725,-0.14612775,100.260002,73.61027925,-19.2125,0.131742,-18.70050075,0.98997075,194.227341,223.904243,0,0.7166825,1.773,2.967225,2.774325,-0.09391225,0.34571525,0.308462,0.103602,0.085231,1.0554145,-1.87325,-1.6068,-0.88005,0.13725,1.732975,2.559825,3.56825,6.1254,7.5312,1.045,1.3478,1.398525,2.0116,3.0711,4.094775,4.983425,6.92005,7.629,-3.9519,-3.3348,-2.148325,-0.59785,1.56415,-0.3378,0.1995075,1.11525,1.84225,2.956425
1,8.25,391.24700925,1.02710025,0.109389,-0.040155,0.125479,-4.068125,-5.745,-2.905325,-18.2662995,-0.44516125,-0.48353475,-0.08724675,-0.12388775,100.269997,72.778515,-19.4750005,0.142193,-18.47324925,1.040348,197.9671175,227.594261,27.252577,18.257999,17.745,16.20400025,12.7105,-0.0806365,0.3555815,0.3286925,0.1128725,0.0872355,1.143269,-1.8331,-1.587425,-0.91464,0.06325,1.72615,2.58945,3.56405,6.120725,7.53,1.054975,1.3505,1.38355,2.01075,3.066375,4.09045,4.9833,6.923975,7.63885,-3.9795,-3.38085,-2.18385,-0.6056575,1.565325,-0.3341,0.190905,1.09275,1.850075,2.9657
1,8.75,392.1188965,1.118602,0.17477125,-0.084353,0.146806,-4.0729,-5.7065,-2.913425,-16.23535,-0.104759,-0.039413,-0.048135,-0.07346875,100.2774985,71.4217525,-18.9109985,0.142,-17.34925075,1.14591275,199.348671,234.4704285,75.210846,45.09026025,39.14500125,37.75000075,28.82425,-0.1007175,0.3826945,0.35686875,0.125963,0.095684,1.2569675,-1.863275,-1.585225,-0.9078925,0.127,1.73065,2.5691,3.54965,6.110275,7.52205,1.027825,1.342,1.39735,2.0025,3.0748,4.0898,4.9793,6.918,7.63,-3.95735,-3.34345,-2.16635,-0.5889475,1.566225,-0.3392725,0.1954625,1.09765,1.848775,2.96795
1,9.25,390.127502,1.18819875,0.216169,-0.1190935,0.1739575,-4.0844,-5.72955,-2.9175,-13.954375,0.903665,0.22382425,-0.059869,-0.00879325,100.2875005,69.2845575,-17.4085,0.147,-16.09900075,1.1886285,200.3707045,240.847481,124.28717,83.4250015,64.33000225,63.10400075,46.9267505,-0.10600225,0.432,0.394871,0.1473135,0.1089785,1.446212,-1.825425,-1.557875,-0.9312875,0.11675,1.7346,2.570825,3.57435,6.10965,7.53,1.04395,1.347325,1.4038,1.98225,3.065625,4.101875,4.9785,6.91655,7.630675,-3.96815,-3.3317,-2.183625,-0.60903,1.552725,-0.3390525,0.196525,1.1159,1.839525,2.97275
1,9.75,389.59249875,1.24432425,0.22938225,-0.1271315,0.18886025,-4.0888,-5.7515,-2.9204,-11.7675,1.18138,0.30665225,-0.056285,-0.02528275,100.269997,66.649616,-16.66599125,0.153158,-15.40325,1.24963975,196.9820405,244.582184,173.599625,111.7724975,86.55875175,88.9977515,63.70224975,-0.11382,0.4527065,0.431833,0.159322,0.116963,1.799155,-1.829925,-1.558,-0.9187375,0.105,1.7331,2.57615,3.578,6.13945,7.54355,1.04,1.365475,1.386975,2.00575,3.0739,4.11005,4.9757,6.9114,7.6406,-4.0063,-3.3606,-2.175425,-0.64004,1.55005,-0.34206,0.1963125,1.12075,1.856825,2.97975
1,10.25,388.997009,1.2988115,0.25666725,-0.09800925,0.20864275,-4.08205,-5.70325,-2.930125,-9.9545525,1.294775,0.3878515,-0.06990575,-0.0273,100.2774985,63.96430775,-15.662497,0.15920925,-14.635,1.3124845,190.9625245,248.1187365,233.851685,140.792496,108.60000225,114.04749825,79.05924775,-0.117918,0.4881225,0.46652,0.168808,0.1252115,1.753246,-1.81425,-1.56455,-0.9192125,0.14059,1.741,2.572125,3.5709,6.13485,7.53535,1.05275,1.346775,1.39805,1.999,3.04855,4.07655,4.97435,6.9159,7.64,-3.89305,-3.30135,-2.1744,-0.64235,1.552425,-0.338255,0.18602,1.11715,1.843125,2.96765
1,10.75,389.256989,1.31829425,0.24642625,-0.067117,0.21717975,-4.073725,-5.75745,-2.942525,-7.084495,1.4986,0.387201,-0.06811075,-0.010894,100.255001,62.5812505,-15.1262485,0.172,-13.9655,1.331656,188.633072,252.7436675,253.102066,161.7049945,127.1350005,130.16999825,86.59424925,-0.1202175,0.503712,0.4982045,0.18151,0.12772,1.892962,-1.84185,-1.581925,-0.9423875,0.1055,1.740275,2.566675,3.5502,6.10935,7.5207,1.02865,1.352075,1.38525,1.99615,3.06465,4.104,4.9979,6.9033,7.62865,-3.884,-3.2524,-2.178575,-0.6340475,1.55545,-0.32045,0.1896575,1.11535,1.843075,2.97065
1,11.25,388.62874625,1.3093915,0.217469,-0.05535925,0.196816,-4.067525,-5.727475,-2.932825,-6.24764,1.685025,0.2932185,-0.0641905,-0.01691175,100.230003,60.39700575,-14.0714935,0.16629775,-13.404,1.332951,188.359749,256.426712,286.862885,178.1629715,135.324997,149.1550065,97.5,-0.123751,0.518562,0.512949,0.1817735,0.13497325,2.0053765,-1.83225,-1.547375,-0.919795,0.114,1.734925,2.5705,3.58275,6.10365,7.53755,1.026125,1.34975,1.37745,2.0213,3.0596,4.087775,4.96915,6.91415,7.62845,-3.8841,-3.2489,-2.171225,-0.643715,1.5451,-0.33434,0.170855,1.11185,1.834975,2.98295
1,11.75,388.79674525,1.351298,0.2193125,-0.05297,0.199097,-4.0707,-5.7519,-2.93685,-5.33254,2.116425,0.274352,-0.076092,-0.0395755,100.209999,58.8565005,-13.43598775,0.174002,-12.826,1.366825,185.1123885,258.4648285,308.961922,189.093353,163.100006,159.777504,103.9349975,-0.135892,0.5287695,0.542832,0.191266,0.139322,1.99628,-1.7906,-1.5345,-0.90754,0.102,1.7275,2.58335,3.5496,6.1057,7.5254,1.0391,1.3555,1.3996,2.01625,3.06855,4.0969,4.98075,6.9055,7.63,-3.85435,-3.2134,-2.17975,-0.653285,1.52975,-0.35855,0.16318,1.0964,1.824,2.97685
1,12.25,388.15425875,1.3874,0.254122,-0.04539,0.2479685,-4.072,-5.728475,-2.9283,-5.3164305,2.2181775,0.208311,-0.0804735,-0.0540095,100.190002,57.2023545,-13.02275675,0.1712315,-12.5445,1.401481,186.7419435,260.052261,305.31137825,191.76819225,149.100006,155.77499775,101.027498,-0.130582,0.5731145,0.580603,0.198974,0.1441535,2.11002875,-1.78465,-1.52535,-0.924,0.0985,1.733,2.5795,3.56075,6.098175,7.525675,1.0663,1.34965,1.3997,2.0108,3.073,4.08215,4.96315,6.89925,7.63,-3.849,-3.2067,-2.207725,-0.635675,1.5464,-0.35803,0.1651,1.10825,1.82495,2.979675
1,12.75,388.150497,1.417852,0.2317355,-0.0424505,0.2229505,-4.07285,-5.7549,-2.936175,-6.39638,2.16276,0.1537795,-0.05583625,-0.0437455,100.160004,56.789499,-12.7054885,0.175,-12.268,1.432393,186.4389265,261.0696105,313.31127175,183.425003,142,149.34250275,102.0349995,-0.14116775,0.58252025,0.591598,0.20698,0.15020275,2.121464,-1.75385,-1.50565,-0.8945,0.112,1.7085,2.5687,3.5575,6.11705,7.5307,1.01935,1.3315,1.4182,2.012125,3.0624,4.09495,4.96325,6.904925,7.63,-3.79385,-3.1922,-2.215275,-0.64857,1.55165,-0.3347225,0.18057,1.10975,1.81645,2.9792
1,13.25,387.64357775,1.454343,0.229423,-0.03836175,0.216885,-4.0699,-5.7331,-2.943325,-7.25986,2.269344,0.15533325,-0.052844,-0.0420515,100.1225015,56.2701855,-12.18276075,0.1675225,-11.98875,1.46829375,186.28076175,261.625786,289.6037905,173.259995,128.9174955,140.485001,91.05400075,-0.133817,0.59650025,0.58592325,0.202798,0.14502025,2.14103375,-1.72845,-1.4905,-0.9064325,0.13325,1.733225,2.5802,3.566,6.116,7.52225,1.0225,1.357,1.3772,2.0164,3.0746,4.112,4.9807,6.895925,7.6346,-3.8055,-3.2096,-2.235325,-0.63827,1.546375,-0.3329925,0.18686,1.11725,1.8196,2.9756
1,13.75,388.3034975,1.47651025,0.19873875,-0.03609,0.20029425,-4.0743,-5.738525,-2.92325,-9.05147625,2.3205375,0.0009655,-0.06256275,-0.04995125,100.1225015,55.4662495,-12.01474575,0.159,-11.74975,1.49405175,184.35894,261.347916,259.2428285,156.119995,112.21249925,124.2999995,86.155247,-0.13885425,0.59058675,0.571236,0.20652375,0.149987,2.159422,-1.73075,-1.48805,-0.895985,0.14925,1.74525,2.563825,3.562225,6.1075,7.53,1.0494,1.3496,1.3895,2.011,3.087575,4.08775,4.97,6.909975,7.64,-3.7304,-3.2487,-2.231,-0.64246,1.537925,-0.3308475,0.18178,1.10995,1.820825,2.9711
1,14.25,387.74224125,1.43995125,0.2110905,-0.03231225,0.2072325,-4.0827,-5.732925,-2.9546,-11.12041125,2.01714,-0.071877,-0.07378875,-0.069915,100.10249875,55.34574425,-11.6,0.15002675,-11.52575,1.4582325,182.755676,260.132599,218.695297,130.440002,92.300003,107.11749875,70.47949825,-0.1328255,0.5902655,0.585554,0.206839,0.150357,2.1475685,-1.712,-1.491,-0.89685,0.1335,1.7313,2.57,3.5681,6.117725,7.5314,1.0329,1.345,1.37745,1.99325,3.0536,4.0747,4.964,6.8907,7.6187,-3.662275,-3.218075,-2.2465,-0.6511625,1.5388,-0.309905,0.1865075,1.12435,1.82245,2.9787
1,14.75,387.43576075,1.44265175,0.168959,-0.023722,0.15342175,-4.0852,-5.7322,-2.9425,-12.972694,1.05568,-0.088085,-0.0839895,-0.079296,100.110001,54.47954875,-11.460501,0.14322675,-11.354,1.46311525,180.93605025,258.44077275,167.0334705,102.699997,72.699997,86.232502,56.82500075,-0.13085175,0.572201,0.558887,0.197766,0.14971075,2.16253,-1.70585,-1.4708,-0.8986675,0.08325,1.732875,2.56275,3.5639,6.10055,7.5135,1.01,1.34355,1.379325,2,3.062725,4.08815,4.969475,6.8972,7.6132,-3.64965,-3.193,-2.2504,-0.6555775,1.5376,-0.31739,0.19698,1.11105,1.813225,2.9664
1,15.25,387.01249675,1.45421275,0.1654205,-0.01706,0.1659625,-4.100125,-5.7504,-2.93235,-16.1468,0.652683,-0.262704,-0.0843445,-0.1066635,100.1125015,55.32093125,-11.150747,0.133854,-11.377,1.47288125,180.058075,255.28033475,113.6493835,70.061996,51.470001,63.4464985,41.90474925,-0.1146705,0.520087,0.5200525,0.1904245,0.14112125,2.1384105,-1.710275,-1.4675,-0.903,0.1375,1.712,2.59055,3.579,6.09035,7.53,1.032625,1.348575,1.3932,1.987,3.063275,4.098325,4.969675,6.9096,7.6193,-3.657825,-3.159425,-2.2316,-0.647615,1.5392,-0.3123475,0.205115,1.117675,1.8225,2.973
1,15.75,387.8244935,1.46799975,0.180848,-0.012279,0.197363,-4.0922,-5.7503,-2.953225,-17.674001,0.268293,-0.500821,-0.071426,-0.084257,100.139999,55.8905005,-11.2349925,0.1256895,-11.3785,1.4813435,180.65788275,251.4765965,60.04963975,38.549999,24.84,37.16,25.23225,-0.110474,0.49612275,0.467093,0.174926,0.133534,1.928416,-1.70225,-1.4676,-0.879765,0.095,1.72885,2.5505,3.54225,6.0925,7.512025,1.0535,1.353,1.384825,2.008,3.0582,4.0821,4.953025,6.908525,7.615175,-3.667125,-3.130975,-2.199075,-0.643105,1.54615,-0.32152,0.1831575,1.091175,1.8263,2.95765
1,16.25,387.83500675,1.4393215,0.107669,-0.004288,0.13996,-4.0958,-5.7511,-2.9354,-20.18407525,-0.055366,-0.636193,-0.096909,-0.114956,100.150002,57.32950125,-11.2525085,0.123916,-11.887,1.4690445,178.9302175,247.04435725,17.316,12.475,5.323,14.591,8.63415,-0.097746,0.44616,0.395742,0.15299675,0.116137,1.82310225,-1.7046,-1.44595,-0.9058925,0.108,1.7325,2.55585,3.55555,6.0874,7.52255,1.034,1.33875,1.378325,1.993,3.0478,4.083825,4.950175,6.8945,7.62,-3.665125,-3.10785,-2.2175,-0.6314425,1.536325,-0.31435,0.1772475,1.109175,1.8352,2.955675
1,16.75,389.390015,1.3984,0.08709,-0.0003235,0.1134,-4.0781,-5.7218,-2.925275,-21.8636,-0.17069025,-1.06154325,-0.131401,-0.17375575,100.155003,59.6625005,-11.705,0.125465,-12.4975,1.414627,181.723549,244.1932905,0,0,0,1.47695,1.164625,-0.09599425,0.3915895,0.3431255,0.12820475,0.0980845,1.525727,-1.6985,-1.4316,-0.87946,0.09075,1.70945,2.54855,3.53875,6.09455,7.52125,1.0313,1.3515,1.3901,2.003475,3.05895,4.09835,4.966425,6.899,7.6191,-3.684625,-3.088875,-2.2023,-0.630685,1.533975,-0.3152675,0.170315,1.0947,1.8413,2.95785
1,17.25,389.58023875,1.396626,0.075326,-0.001033,0.120102,-4.0726,-5.7433,-2.9263,-20.801272,-0.240888,-1.5187075,-0.135374,-0.18626875,100.18,62.3459985,-12.348502,0.140546,-12.911,1.413167,182.429619,241.981575,0,0,0,0,0,-0.081816,0.3403325,0.3206555,0.1113015,0.0836105,1.367468,-1.6839,-1.4209,-0.880045,0.0875,1.72645,2.5484,3.55205,6.087,7.519975,1.01895,1.347,1.3775,2,3.06155,4.0727,4.9514,6.89475,7.625,-3.699,-3.0894,-2.1885,-0.62308,1.5477,-0.3125375,0.1730825,1.081125,1.8325,2.9472
1,17.75,390.261993,1.387997,0.04877875,-0.009261,0.09982075,-4.07385,-5.7231,-2.92395,-21.516475,-0.262505,-1.482523,-0.138146,-0.194085,100.199997,64.080002,-13.1745055,0.1369315,-13.5255,1.399519,178.86056875,239.426857,0,0,0,0,0,-0.0848435,0.34026,0.298,0.1003375,0.07903675,1.1781335,-1.6874,-1.45715,-0.902795,0.09875,1.725,2.55695,3.5485,6.067,7.51,1.0025,1.344,1.352,1.99225,3.0641,4.07565,4.9702,6.89485,7.6203,-3.670625,-3.066875,-2.154,-0.620445,1.5439,-0.323755,0.1776325,1.092625,1.8399,2.957875
1,18.25,390.17924475,1.348821,0.07189875,-0.015983,0.10441025,-4.0752,-5.7327,-2.94025,-19.57545,-0.2801175,-1.376298,-0.17173,-0.194039,100.204998,65.4857255,-13.65975075,0.13646175,-13.945,1.366862,180.94709,238.03138,0,0,0,0,0,-0.09095775,0.33560475,0.30265925,0.095,0.080738,1.1540675,-1.7157,-1.4308,-0.883865,0.119,1.7233,2.5518,3.5469,6.0878,7.525,1.04825,1.3435,1.3872,1.9898,3.0274,4.08405,4.94275,6.89315,7.6213,-3.709775,-3.0185,-2.1328,-0.631195,1.5543,-0.315725,0.1752075,1.08475,1.8392,2.9574
1,18.75,390.515991,1.317965,0.07554475,-0.020419,0.10246825,-4.068775,-5.7378,-2.9513,-20.3807365,-0.2306895,-1.2242275,-0.20172625,-0.2149515,100.2400015,66.7125205,-14.553015,0.1376735,-14.441,1.335645,181.5669405,235.782921,0,0,0,0,0,-0.08247225,0.32291625,0.29787,0.096954,0.079921,1.09801175,-1.71955,-1.4423,-0.877145,0.1155,1.7382,2.562,3.5522,6.097625,7.53765,1.04455,1.345,1.3715,1.98525,3.0559,4.0755,4.967225,6.9063,7.61105,-3.749125,-3.053025,-2.1627,-0.648295,1.5464,-0.325825,0.1830325,1.0946,1.83535,2.9632
1,19.25,390.414993,1.300301,0.079474,-0.0246765,0.103126,-4.0729,-5.73745,-2.946875,-19.7499495,-0.315645,-1.1602055,-0.21091,-0.2220795,100.244999,67.742729,-14.700003,0.13633375,-15.062,1.322989,181.3889085,234.5462495,0,0,0,0,0,-0.092259,0.328536,0.29857575,0.09193675,0.079941,0.998471,-1.73,-1.4275,-0.863235,0.0905,1.7173,2.54675,3.55275,6.09125,7.52,1.0691,1.343625,1.3629,2.0025,3.0632,4.07625,4.9578,6.9039,7.63,-3.745975,-3.0743,-2.1732,-0.6398,1.545475,-0.32375,0.191495,1.0938,1.83875,2.9599
