DOY2,HR2,USTAR,TA_1,WS,FC,H,LE,G_1_2_1,RH_1,PA,VPD,NETRAD,PPFD_IN,H2O_1
5,13.75,0.559,17.171,2.8305,-7.972,303.9995,200.8085,30.191,41.8035,86.72,12.605,643.46,1704,9.374
5,14.25,0.547,17.4835,2.781,-7.646,287.4675,190.18,33.87,41.661,86.709,12.46,588.81,1586.7,9.238
5,14.75,0.523,17.363,2.7625,-7.272,254.99,179.071,35.468,41.672,86.693,12.16,532.79,1456.75,9.1975
5,15.25,0.5225,17.0795,2.6455,-6.413,237.1895,167.6345,34.591,42.9405,86.6815,11.45,463.06,1309.4,9.3645
5,15.75,0.489,16.967,2.472,-5.9075,192.723,146.46,31.925,42.586,86.677,11.56,386.24,1137.6,9.385
5,16.25,0.471,16.714,2.351,-4.875,145.58,124.929,27.532,44.113,86.671,11.14,301.43,934.94,9.447
5,16.75,0.443,16.445,2.202,-3.77,98.012,112.42,23.754,45.469,86.662,10.88,226.05,748.46,9.438
5,17.25,0.379,15.8525,1.988,-2.406,57.151,84.104,20.099,47.6375,86.6575,10.41,143.16,553.1085,9.399
5,17.75,0.3165,15.361,1.6985,-1.052,18.1175,57.9665,17.1105,49.6065,86.652,9.695,63.803,351.9,9.662
5,18.25,0.232,14.717,1.3355,0.135,-3.404,28.874,14.9885,53.036,86.655,8.69,4.118,177.233,9.828
5,18.75,0.113,13.635,0.908,0.4885,-3.635,4.483,12.4945,58.9885,86.652,7.71,-46.982,50.3645,10.108
5,19.25,0.074,12.5925,0.7405,0.36,-2.406,0.662,10.072,64.2355,86.655,6.39,-64.625,5.9305,10.072
5,19.75,0.075,11.6235,0.79,0.3255,-1.921,0.048,7.7655,66.4465,86.657,5.84,-63.326,0.0185,9.907
5,20.25,0.074,11.0865,0.823,0.171,-1.329,0.0725,5.8905,68.4755,86.663,5.355,-59.922,-0.0075,9.7385
5,20.75,0.07,10.729,0.817,0.2015,-1.3465,-0.08,4.044,71.795,86.671,5.01,-58.1025,-0.004,9.84
5,21.25,0.075,10.3025,0.8675,0.145,-2.278,-0.0285,2.6485,72.67,86.681,4.665,-56.729,-0.005,9.609
5,21.75,0.093,10.1575,0.9915,0.265,-4.556,0.3125,1.1335,72.2335,86.677,4.68,-56.19,-0.005,9.628
5,22.25,0.1085,10.109,1.124,0.4785,-6.269,0.34,-0.1195,71.292,86.6725,4.7,-55.547,-0.004,9.4515
5,22.75,0.109,9.7705,1.043,0.378,-6.186,0.44,-1.2145,70.656,86.663,4.88,-56.652,-0.006,9.3635
5,23.25,0.116,9.753,1.11,0.484,-6.986,0.4675,-2.184,69.274,86.6585,4.96,-56.412,-0.005,9.18
5,23.75,0.109,9.752,1.0735,0.416,-7.1,0.182,-2.899,68.837,86.649,4.81,-55.464,-0.0105,9.096
6,0.25,0.098,13.432,1.055,0.241,-6.1895,0.274,-5.062,63.066,86.606,6.88,-58.9975,0,11.258
6,0.75,0.092,13.2625,1.092,0.2505,-4.988,0.372,-5.872,62.106,86.601,6.675,-58.5965,0,10.975
6,1.25,0.105,13.2015,1.129,0.409,-6.7405,0.3445,-6.543,61.0205,86.592,6.665,-58.3405,0,10.641
6,1.75,0.102,12.954,1.1655,0.2795,-5.1535,0.429,-7.037,59.612,86.579,6.97,-58.1895,0,10.402
6,2.25,0.0945,12.786,1.154,0.252,-4.431,0.178,-7.411,59.537,86.572,6.91,-57.786,0,10.1475
6,2.75,0.1,12.733,1.115,0.282,-4.0245,0.358,-7.763,57.777,86.5595,7.165,-57.6045,0,9.9615
6,3.25,0.099,12.5785,1.125,0.259,-4.124,0.461,-8.068,57.151,86.557,7.025,-57.62,0,9.812
6,3.75,0.095,12.608,1.125,0.2425,-4.582,0.191,-8.392,57.264,86.5605,7.19,-57.044,0,9.665
6,4.25,0.095,12.5515,1.076,0.225,-4.353,0.1575,-8.681,55.612,86.5565,7.235,-56.042,0.7715,9.4375
6,4.75,0.096,12.543,1.037,0.128,-4.6235,0.114,-8.99,54.9355,86.563,7.265,-49.506,19.3625,9.267
6,5.25,0.104,12.552,1.084,0.203,-4.534,0.377,-9.271,54.5425,86.5675,7.46,-13.539,116.83,9.25
6,5.75,0.1195,12.921,1.135,0.0965,-8.117,1.284,-9.402,53.777,86.5785,7.68,47.6845,272.35,9.3935
6,6.25,0.149,13.8515,1.1025,0.06,-9.8375,17.584,-9.265,54.802,86.5925,7.9,114.84,467.14,9.833
6,6.75,0.192,15.169,1.0895,-0.397,-0.047,70.5115,-8.763,53.683,86.6135,8.815,190.795,664.85,10.6335
6,7.25,0.225,16.702,1.079,-3.565,25.529,122.91,-7.543,48.6965,86.6315,10.35,268.375,866.51,11.0365
6,7.75,0.264,17.887,1.337,-5.649,49.151,149.8385,-4.544,43.289,86.659,12.18,346.63,1057.8,10.667
6,8.25,0.305,18.666,1.469,-7.092,85.591,176.321,-0.797,39.1795,86.6755,13.125,423.62,1232.4,10.383
6,8.75,0.352,19.5035,1.792,-8.057,123.352,205.8,2.806,37.0765,86.683,14.2,494.465,1392.7,9.9295
6,9.25,0.381,19.847,1.9625,-8.146,161.362,231.285,6.31,36.719,86.6885,14.73,561.075,1541.3,9.8045
6,9.75,0.424,20.0845,2.1985,-8.712,201.666,250.178,8.4,36.311,86.697,14.99,617.95,1663.45,10.095
6,10.25,0.457,20.28,2.372,-9.085,229.071,258.2385,9.1875,36.396,86.702,15.345,663.87,1756.8,10.28
6,10.75,0.4865,20.64,2.535,-8.99,256.11,259.529,9.191,36.886,86.71,15.39,696.37,1833,10.65
6,11.25,0.516,20.756,2.654,-9.3785,279.867,272.374,9.4165,37.65,86.712,15.32,718.19,1882.2,10.688
6,11.75,0.5175,20.9095,2.697,-9.89,294.99,281.564,10.903,37.538,86.7055,15.77,727.11,1905.5,10.906
6,12.25,0.519,21.072,2.82,-9.473,300.49,278.5945,16.322,37.8625,86.7,15.83,728.215,1924.7,10.9115
6,12.75,0.525,21.286,2.849,-9.4765,303.527,278.865,23.5395,38.395,86.696,16.09,721.535,1914.1,11.021
6,13.25,0.526,21.269,2.827,-8.766,300.42,272.2915,31.0335,38.183,86.692,15.97,701.97,1868.6,10.99
6,13.75,0.516,21.435,2.849,-8.634,289.342,264.742,36.022,37.842,86.695,16.06,666.435,1799,11.04
6,14.25,0.522,21.458,2.784,-7.9975,268.288,249.82,39.375,37.393,86.695,16.07,621.696,1689,11.101
6,14.75,0.492,21.3325,2.674,-7.577,247.57,239.9915,39.7105,37.841,86.6785,16.31,566.69,1566,11.1305
6,15.25,0.489,21.263,2.631,-7.388,219.2235,221.592,38.635,37.428,86.668,16.22,503.28,1427.1,11.094
6,15.75,0.462,21.1895,2.4625,-6.5925,185.72,209.868,34.8905,37.3995,86.66,15.99,432.705,1267.5,10.814
6,16.25,0.442,20.95,2.376,-5.615,148.381,179.698,29.227,37.549,86.654,15.95,354.8,1086.6,10.808
6,16.75,0.407,20.838,2.232,-4.341,103.151,157.764,24.767,37.759,86.642,15.63,276.63,888.66,10.79
6,17.25,0.3665,20.45,2.0425,-3.237,62.616,130.593,20.9585,38.937,86.641,15.12,194.72,687.99,11.077
6,17.75,0.314,20.0225,1.781,-1.8285,25.012,96.772,17.946,41.3265,86.6435,14.57,115.73,482.06,11.1575
6,18.25,0.244,19.457,1.402,-0.429,-0.938,58.508,15.387,44.6465,86.6435,13.33,42.341,299.4,11.6245
6,18.75,0.149,18.6795,0.9615,0.2595,-4.757,20.1125,12.574,48.9275,86.6385,11.865,-25.32,142.51,12.075
6,19.25,0.08,17.5945,0.674,0.252,-2.247,3.098,9.93,53.28,86.6345,10.6,-62.198,31.1445,12.07
6,19.75,0.0705,16.469,0.629,0.232,-1.3335,0.9885,7.588,56.2735,86.641,9.36,-66.6255,2.2595,11.9935
6,20.25,0.064,15.566,0.6515,0.141,-1.097,0.211,5.213,59.111,86.647,8.38,-63.898,0,11.999
6,20.75,0.065,14.87,0.672,0.015,-0.725,-0.097,3.315,62.47,86.659,7.38,-63.066,-0.001,11.977
6,21.25,0.064,14.418,0.719,0.013,-0.61,0.052,1.346,64.286,86.668,6.97,-60.923,-0.001,11.979
6,21.75,0.071,14.2435,0.852,0.1375,-0.826,0.014,-0.21,63.7515,86.6565,6.77,-60.8655,0,11.786
6,22.25,0.081,14.012,0.942,0.085,-2.408,-0.11,-1.452,63.238,86.646,6.555,-59.5175,0,11.76
6,22.75,0.0885,13.8645,0.9915,0.19,-2.705,0.287,-2.612,63.1795,86.6355,6.72,-58.8655,0,11.7165
6,23.25,0.093,13.812,1.042,0.22,-4.51,0.291,-3.658,62.5185,86.625,6.695,-58.887,0,11.6545
6,23.75,0.096,13.75,1.044,0.17,-4.274,0.232,-4.566,62.597,86.618,6.74,-58.9155,0,11.446
7,0.25,0.083,16.8625,0.888,0.097,-3.025,0.038,-4.4995,54.31,86.797,9.925,-55.1525,-0.0015,11.7325
7,0.75,0.088,16.691,0.949,0.1225,-3.923,0.0815,-4.962,53.883,86.786,9.8,-54.962,-0.002,11.634
7,1.25,0.079,16.467,0.9435,0.043,-2.5305,-0.0405,-5.392,53.279,86.777,9.725,-55.26,-0.001,11.536
7,1.75,0.077,16.429,0.92,-0.013,-2.091,-0.123,-5.847,52.441,86.768,9.87,-54.508,-0.002,11.386
7,2.25,0.083,16.223,1.026,0.0445,-2.2865,0.103,-6.182,52.189,86.757,10.005,-53.837,-0.001,11.216
7,2.75,0.08,16.191,0.971,0.0505,-2.602,0.0415,-6.461,51.419,86.753,10.08,-53.502,-0.001,10.927
7,3.25,0.084,16.182,1.023,0.0185,-2.763,0.0645,-6.781,49.892,86.75,9.96,-53.429,-0.001,10.7595
7,3.75,0.08,16.061,0.997,0.06,-2.9645,0.0505,-7.061,48.543,86.753,10.085,-53.372,-0.002,10.514
7,4.25,0.084,15.981,1.038,0.0055,-3.259,0.029,-7.268,48.483,86.756,10.22,-53.124,0.003,10.266
7,4.75,0.078,15.877,1.006,0.0095,-1.9545,0.119,-7.487,49.116,86.766,10.365,-49.621,6.073,10.284
7,5.25,0.081,15.7755,0.975,-0.02,-2.608,0.026,-7.678,48.5575,86.777,10.19,-31.594,53.7085,10.2075
7,5.75,0.0855,16.042,1.01,-0.0525,-3.9435,0.566,-7.721,48.575,86.788,10.22,22.9015,174.05,10.518
7,6.25,0.1035,16.507,1.069,-0.122,-6.726,3.8695,-7.7005,51.112,86.801,10.42,88.6915,383.155,11.1535
7,6.75,0.1415,17.6415,0.919,-0.31,-6.328,40.362,-7.3605,52.41,86.818,10.885,159.81,579.795,12.0175
7,7.25,0.185,19.254,0.991,-2.1485,4.4945,117.9345,-6.6745,49.7175,86.8485,12.315,236.95,780.97,12.698
7,7.75,0.221,20.836,0.997,-6.135,28.543,166.764,-4.793,45.164,86.875,14.51,316.09,975.83,12.453
7,8.25,0.2625,21.896,1.2895,-7.477,48.943,191.957,-1.238,39.796,86.896,16.45,394.82,1156.2,11.923
7,8.75,0.301,22.607,1.5545,-8.564,76.945,223.551,1.7905,36.5145,86.9,17.68,469.31,1321.85,11.502
7,9.25,0.345,23.209,1.842,-9.085,106.44,251.036,4.223,34.4405,86.909,18.88,535.325,1471.1,11.1725
7,9.75,0.399,23.62,2.061,-9.634,143.164,268.75,5.869,33.0715,86.9145,19.24,595.58,1603.2,11.2625
7,10.25,0.425,23.918,2.207,-10.0725,166.84,281.661,7.0095,31.9505,86.923,19.81,644.355,1704.9,11.017
7,10.75,0.449,24.193,2.319,-10.087,187.5995,304.857,7.782,32.329,86.929,20.1,682.01,1787.5,11.167
7,11.25,0.465,24.479,2.394,-10.486,213.735,310.2015,7.944,32.269,86.922,20.35,704.855,1842.8,11.4425
7,11.75,0.467,24.6935,2.381,-10.595,223.4755,314.2065,8.876,32.55,86.923,20.43,719.41,1873.45,11.584
7,12.25,0.481,24.86,2.493,-10.527,245.7705,324.304,11.917,32.46,86.915,20.85,723.78,1890.3,11.574
7,12.75,0.489,24.967,2.541,-10.61,242.263,325.65,18.5875,31.855,86.902,21.27,716.41,1884.35,11.507
7,13.25,0.494,25.074,2.559,-10.2605,239.974,314.452,25.064,31.433,86.9,21.42,701.665,1852.5725,11.522
7,13.75,0.4985,25.132,2.513,-10.0645,238.71,320.6005,29.619,30.772,86.899,21.765,668.82,1785.1,11.33
7,14.25,0.474,25.2325,2.517,-9.511,215.53,297.4665,32.9585,30.216,86.8965,22.09,623.336,1688.9,11.328
7,14.75,0.4735,25.251,2.464,-8.687,203.824,285.565,34.861,30.4355,86.885,22.07,572.76,1571.9,11.242
7,15.25,0.469,25.137,2.3595,-8.475,177.321,263.143,34.545,30.3635,86.875,22.05,511.2,1427.9,11.055
7,15.75,0.447,24.9365,2.336,-7.4055,150.771,242.419,31.2215,30.996,86.863,21.935,440.065,1263.35,11
7,16.25,0.4125,24.735,2.172,-6.5095,114.908,215.7225,26.383,31.2135,86.848,21.675,359.6,1089,11.0565
7,16.75,0.385,24.486,2.046,-5.581,78.281,192.191,21.8095,31.918,86.839,20.81,283.03,898.995,11.182
7,17.25,0.339,24.093,1.891,-4.0195,43.0235,148.715,18.184,32.602,86.8275,20.28,200.995,701.53,11.444
7,17.75,0.29,23.86,1.611,-2.2925,11.491,102.878,15.377,34.3445,86.827,19.44,119.21,494.02,11.657
7,18.25,0.22,23.195,1.255,-0.891,-4.569,61.0345,12.972,37.2195,86.824,17.99,46.199,305.86,12.1865
7,18.75,0.108,22.111,0.83,-0.158,-3.032,18.322,10.6525,42.706,86.821,15.715,-22.0505,148.36,12.903
7,19.25,0.07,20.7935,0.605,0.0105,-2.164,2.394,8.5615,46.604,86.8145,13.92,-59.243,33.3055,13.131
7,19.75,0.061,19.7645,0.637,0.0615,-1.403,0.4995,6.4745,49.395,86.812,12.63,-63.123,2.179,12.859
7,20.25,0.06,18.577,0.583,-0.068,-0.5545,-0.19,4.5795,52.8355,86.822,11.47,-61.754,-0.007,12.8975
7,20.75,0.06,17.9635,0.61,-0.228,0.147,-0.439,2.699,54.6955,86.8335,10.44,-60.739,-0.023,12.924
7,21.25,0.0585,17.425,0.668,-0.1795,0.152,-0.095,1.2045,56.151,86.8335,9.96,-58.6055,-0.1215,12.679
7,21.75,0.067,17.4185,0.743,-0.217,-0.113,-0.222,-0.0865,55.587,86.826,9.71,-56.594,-0.063,12.428
7,22.25,0.076,17.3625,0.8025,-0.14,-1.058,-0.302,-1.155,54.576,86.8215,9.68,-56.0535,-0.0315,12.382
7,22.75,0.079,17.293,0.9395,0.003,-2.3595,-0.1665,-2.1325,53.858,86.8205,9.905,-55.43,-0.012,12.108
7,23.25,0.083,17.164,0.9795,0.09,-4.4225,-0.052,-3.0145,53.4785,86.8105,9.865,-55.5915,-0.009,12.0245
7,23.75,0.085,17.097,0.96,0.066,-3.504,0.015,-3.681,53.163,86.798,9.97,-54.6805,-0.007,11.843
8,0.25,0.086,16.67,0.956,0.1525,-4.5435,0.158,-4.274,48.4875,86.82,11.105,-55.566,-0.0375,10.4155
8,0.75,0.084,16.432,0.922,0.077,-2.4795,0.013,-4.6525,48.0005,86.807,11.01,-55.285,-0.027,10.35
8,1.25,0.077,16.358,0.88,0.0465,-2.8355,0.1,-5.047,47.5195,86.798,10.94,-55.264,-0.042,10.192
8,1.75,0.078,16.345,0.899,0.0085,-1.7435,-0.008,-5.334,47.1495,86.7895,10.945,-54.58,-0.028,10.0915
8,2.25,0.08,16.256,0.901,0.07,-2.402,0.0605,-5.6385,45.6445,86.784,10.98,-54.279,-0.028,9.935
8,2.75,0.078,16.048,0.866,0.088,-2.078,0.057,-5.8715,45.7235,86.7825,10.955,-54.103,-0.025,9.805
8,3.25,0.078,16.076,0.948,0.005,-2.1635,0.03,-6.094,45.265,86.777,11.06,-54.877,-0.017,9.8185
8,3.75,0.0725,16.063,0.9145,0.044,-2.071,0.013,-6.3145,44.9275,86.779,11.08,-54.364,-0.016,9.597
8,4.25,0.078,15.927,0.969,0.026,-2.68,0.036,-6.49,44.5765,86.7815,11.14,-53.327,-0.013,9.3685
8,4.75,0.078,15.885,0.9685,0.061,-1.787,0.063,-6.696,44.366,86.7895,11.18,-53.045,0.051,9.26
8,5.25,0.08,15.8,0.9815,0.042,-2.195,0.058,-6.825,43.6365,86.797,11.2,-47.683,9.297,9.186
8,5.75,0.078,15.8,0.957,0.008,-2.671,0.083,-6.92,43.371,86.8075,11.1,-31.436,63.985,9.277
8,6.25,0.084,16.129,0.967,-0.016,-4.36,0.616,-6.956,44.832,86.825,11.255,33.4395,225.97,9.5145
8,6.75,0.1025,16.8005,0.952,-0.3355,-5.906,8.7315,-6.809,45.9265,86.837,11.48,99.7805,431.88,10.1425
8,7.25,0.147,18.3675,0.838,-2.098,-1.07,64.739,-6.148,47.1935,86.861,12.325,176.79,639.02,11.4705
8,7.75,0.202,20.111,0.872,-5.6535,22.8985,136.0365,-4.272,44.0645,86.887,14.405,258.18,842.24,11.677
8,8.25,0.239,21.3385,1.145,-7.447,53.318,166.067,-2.611,37.6805,86.899,16.84,340.25,1035.1,11.1645
8,8.75,0.327,22.296,1.5475,-8.331,82.875,194.1085,-1.0605,33.013,86.9,18.6,417.13,1211.85,10.52
8,9.25,0.377,22.962,1.826,-9.32,121.97,222.555,0.056,30.517,86.917,19.685,484.39,1363.85,10.12
8,9.75,0.415,23.474,2.057,-9.3935,158.6005,228.608,1.037,29.042,86.921,20.54,544.43,1506.7,9.91
8,10.25,0.449,23.77,2.1965,-9.829,202.74,245.177,2.7025,28.2915,86.9285,21.135,595.11,1615.5,9.642
8,10.75,0.475,24.136,2.344,-9.833,233.65,249.2125,4.053,27.9575,86.932,21.59,636.34,1698.8,9.936
8,11.25,0.492,24.394,2.439,-10.1495,251.12,253.281,4.976,27.796,86.928,21.94,661.425,1758.25,10.09
8,11.75,0.519,24.585,2.446,-10.083,281.21,269.93,5.715,28.4195,86.923,22.41,673.9,1778.87,10.249
8,12.25,0.521,24.7705,2.513,-9.986,293.282,274.796,7.354,27.9125,86.914,22.98,673.64,1793.4675,10.237
8,12.75,0.532,24.876,2.58,-9.895,289.051,273.3,13.078,27.716,86.911,22.73,667.06,1783.3,10.1175
8,13.25,0.526,25.024,2.615,-9.57,285.295,256.904,18.924,27.695,86.904,23.08,649.84,1740.75,10.142
8,13.75,0.532,25.11,2.5835,-8.7895,278.37,253.908,25.234,27.486,86.896,23.01,619.73,1672.4,10.17
8,14.25,0.529,25.226,2.511,-8.655,257.2865,242.46,28.703,27.257,86.882,23.025,577.26,1570.35,10.0985
8,14.75,0.515,25.0945,2.488,-8.0895,242.27,227.291,29.9435,27.368,86.865,22.9,524.925,1446.4,10.003
8,15.25,0.491,24.964,2.4215,-7.368,207.362,211.867,28.2215,27.744,86.8515,22.875,461.45,1295.9,9.983
8,15.75,0.473,24.828,2.354,-6.9845,171.5145,190.4325,26.206,27.929,86.846,22.57,384.06,1127.55,10.1535
8,16.25,0.431,24.663,2.155,-5.743,127.887,170.6685,22.644,28.413,86.836,22.17,302.85,942.3,10.1145
8,16.75,0.394,24.294,1.984,-4.7185,78.725,139.896,18.783,28.732,86.83,21.435,221.78,746.445,10.2475
8,17.25,0.3405,23.9,1.743,-3.163,34.3775,105.982,15.186,29.938,86.824,20.49,140.64,546.775,10.435
8,17.75,0.263,23.338,1.4425,-1.601,2.863,65.1935,12.583,32.693,86.813,19,55.674,349.385,10.85
8,18.25,0.1535,22.2505,0.9875,-0.365,-4.8575,25.3205,10.2885,36.065,86.809,17.26,-17.08,166.73,11.193
8,18.75,0.075,21.162,0.658,0.041,-2.055,3.501,8.2255,39.908,86.8065,15.8,-56.3955,39.238,11.49
8,19.25,0.062,19.8485,0.6445,-0.002,-0.854,0.167,6.2695,43.6275,86.807,13.995,-64.142,2.902,11.349
8,19.75,0.059,18.695,0.623,-0.038,-0.419,0.218,4.489,45.578,86.8195,12.765,-63.97,-0.046,11.2815
8,20.25,0.06,17.963,0.573,-0.116,-0.022,-0.0635,2.844,47.594,86.828,11.95,-61.92,-0.0945,11.277
8,20.75,0.061,17.375,0.628,-0.037,0.091,-0.091,1.33,49.529,86.839,11.31,-60.328,-0.1625,11.306
8,21.25,0.0625,17.056,0.728,-0.044,-0.253,-0.182,0.063,49.739,86.836,11.18,-58.976,-0.1475,11.158
8,21.75,0.07,17.052,0.749,-0.069,-0.721,-0.1485,-0.877,49.2505,86.833,11.285,-57.299,-0.1185,10.939
8,22.25,0.072,17.025,0.842,-0.061,-1.567,0.016,-1.742,48.691,86.828,11,-56.85,-0.09,10.815
8,22.75,0.078,16.908,0.846,0.046,-2.734,0.29,-2.594,48.612,86.834,11.15,-56.591,-0.077,10.785
8,23.25,0.084,16.839,0.959,0.089,-3.242,0.14,-3.177,48.4765,86.828,11.2,-55.948,-0.061,10.533
8,23.75,0.082,16.7265,0.873,0.0695,-3.765,0.1345,-3.761,48.458,86.826,10.99,-55.478,-0.053,10.3845
9,0.25,0.098,15.8275,1.044,0.1545,-6.626,0.116,-4.672,45.209,86.659,11.01,-54.8555,-0.0265,8.9555
9,0.75,0.097,15.733,1.02,0.178,-6.509,0.077,-4.971,45.086,86.659,10.88,-54.558,-0.021,8.795
9,1.25,0.097,15.697,1.011,0.174,-6.5805,0.073,-5.206,43.523,86.653,11.05,-54.166,-0.022,8.631
9,1.75,0.0935,15.745,1.0195,0.1225,-5.984,0.1915,-5.56,42.937,86.646,10.9,-53.89,-0.032,8.419
9,2.25,0.091,15.487,0.945,0.1245,-5.348,0.152,-5.865,43.169,86.64,11.03,-54.109,-0.033,8.202
9,2.75,0.0945,15.46,0.98,0.132,-5.405,0.1405,-6.1,43.283,86.635,11.125,-53.607,-0.027,8.098
9,3.25,0.0985,15.39,1.02,0.18,-6.915,0.2505,-6.247,42.103,86.628,10.9,-53.848,-0.034,7.93
9,3.75,0.099,15.266,1.054,0.132,-5.6935,0.101,-6.337,41.498,86.623,10.8,-53.713,-0.03,7.785
9,4.25,0.095,15.217,1.091,0.138,-5.704,0.145,-6.463,41.24,86.623,10.85,-53.336,-0.032,7.761
9,4.75,0.095,15.163,1.0495,0.1405,-5.779,0.193,-6.594,41.631,86.628,10.95,-53.603,-0.021,7.699
9,5.25,0.101,15.041,1.1005,0.1595,-7.106,0.2505,-6.679,41.118,86.637,10.85,-52.497,0.138,7.549
9,5.75,0.104,14.906,1.151,0.085,-6.862,0.202,-6.703,40.986,86.647,10.675,-46.539,13.582,7.632
9,6.25,0.102,14.769,1.1175,0.035,-7.461,0.633,-6.804,41.59,86.662,10.57,-14.101,90.293,7.775
9,6.75,0.122,15.393,1.1005,-0.223,-11.7285,3.425,-6.818,42.204,86.69,10.97,44.858,281.94,8.144
9,7.25,0.166,16.414,1.1225,-1.412,-7.856,26.745,-6.572,42.816,86.712,11.6,116.99,491.01,8.95
9,7.75,0.2225,17.7685,1.146,-3.921,9.952,79.717,-5.982,41.2375,86.7275,13.09,191.795,689.13,9.4095
9,8.25,0.255,19.059,1.137,-5.9775,54.406,117.246,-5.206,36.697,86.736,14.53,270.61,880.56,9.482
9,8.75,0.297,20.201,1.3975,-6.83,89.5815,140.748,-4.042,32.567,86.756,16.33,346.55,1057.6,8.805
9,9.25,0.347,21.348,1.643,-7.347,137.2915,160.502,-2.665,30.558,86.766,17.46,414.07,1214.6,8.746
9,9.75,0.405,21.972,1.869,-7.377,177.098,169.6905,-1.201,29.41,86.784,18.725,474.73,1341,8.582
9,10.25,0.4415,22.492,2.1105,-7.396,225.588,178.679,0.098,29.045,86.789,19.28,523.16,1454.8,8.508
9,10.75,0.478,22.746,2.218,-7.454,253.727,186.4285,1.317,28.707,86.784,19.555,557.08,1532.6,8.837
9,11.25,0.502,23.15,2.3685,-7.52,283.488,189.534,2.368,28.226,86.769,19.77,580.01,1572.6,8.85
9,11.75,0.521,23.24,2.506,-7.4215,293.061,191.0535,3.741,27.89,86.76,20.23,590.31,1603,8.848
9,12.25,0.5355,23.378,2.513,-7.6395,309.253,194.3475,5.525,28.494,86.756,20.415,590.67,1611.1,8.925
9,12.75,0.533,23.59,2.5105,-7.335,308.1995,192.972,10.153,27.761,86.747,20.89,578.12,1585.2,9.05
9,13.25,0.5375,23.505,2.507,-6.797,305.05,184.311,15.965,27.414,86.735,20.9,555.55,1523.6,9.057
9,13.75,0.538,23.589,2.591,-6.3915,292.71,173.201,20.934,27.751,86.723,20.77,530.86,1433.9,9.144
9,14.25,0.526,23.5145,2.5075,-6.127,260.906,163.117,22.9825,28.0695,86.7095,20.8,479.42,1309.55,9.2195
9,14.75,0.502,23.4115,2.485,-5.681,226.615,152.0235,21.108,27.855,86.697,20.46,416.305,1166.7,9.3075
9,15.25,0.483,23.197,2.342,-5.362,190.1385,139.509,18.0975,28.2805,86.6915,20.485,344.09,1003.25,9.2775
9,15.75,0.442,22.9635,2.196,-4.5315,142.461,118.694,15.4745,28.988,86.68,19.915,263.625,825.38,9.2435
9,16.25,0.405,22.7025,2.058,-3.606,91.7955,101.5435,13.1595,29.477,86.672,19.475,182.13,634.53,9.228
9,16.75,0.354,22.257,1.792,-2.37,43.386,73.356,11.361,31.2065,86.669,18.73,105.1,438.175,9.439
9,17.25,0.276,21.4865,1.4795,-0.874,5.865,43.5465,10.0065,33.31,86.665,17.62,33.6125,252.785,9.794
9,17.75,0.153,20.554,1.021,-0.1605,-4.936,14.6625,8.383,36.002,86.659,16.235,-32.207,100.46,10.124
9,18.25,0.082,19.4865,0.669,0.119,-2.3775,1.54,6.5635,39.485,86.656,14.67,-63.153,14.422,10.2765
9,18.75,0.0685,18.532,0.64,0.096,-1.4775,0.182,5.085,41.577,86.659,13.16,-64.828,0.161,10.175
9,19.25,0.063,17.724,0.725,0.131,-1.217,0.164,3.4865,43.571,86.6685,12.2,-62.556,-0.083,10.179
9,19.75,0.067,17.095,0.744,-0.039,-0.744,-0.092,1.836,46.166,86.676,11.47,-60.684,-0.1135,10.149
9,20.25,0.068,16.61,0.7185,-0.012,-0.326,-0.017,0.65,46.997,86.679,10.94,-59.324,-0.116,10.0415
9,20.75,0.074,16.313,0.787,0,-1.327,0.0555,-0.501,48.2815,86.6785,10.73,-57.818,-0.1055,9.8715
9,21.25,0.078,16.166,0.8565,-0.008,-2.57,0.0015,-1.3015,47.2835,86.674,10.44,-56.924,-0.0915,9.7985
9,21.75,0.089,16.1155,0.9425,0.0935,-4.535,0.044,-2.0975,47.2505,86.671,10.41,-56.1275,-0.0805,9.634
9,22.25,0.096,15.994,0.9475,0.207,-5.658,0.137,-2.7645,46.62,86.6675,10.59,-55.542,-0.059,9.492
9,22.75,0.104,15.894,1.019,0.0975,-6.642,0.2675,-3.3815,45.751,86.6705,10.75,-55.275,-0.055,9.4855
9,23.25,0.102,15.685,1.0155,0.2,-7.031,0.208,-3.854,45.5295,86.6665,10.49,-55.3125,-0.038,9.2635
9,23.75,0.107,15.661,1.048,0.19,-7.582,0.301,-4.3675,45.9525,86.661,10.23,-55.3695,-0.0345,9.056
10,0.25,0.11,11.7755,1.042,0.119,-5.993,0.147,-5.8455,46.975,86.724,8.53,-54.657,-0.002,7.393
10,0.75,0.1,11.484,1.04,0.1235,-7.2475,0.0965,-6.14,46.856,86.718,8.04,-54.498,-0.005,7.337
10,1.25,0.107,11.65,1.054,0.189,-9.168,0.217,-6.3905,46.6515,86.712,8.02,-54.097,-0.002,7.201
10,1.75,0.114,11.541,1.053,0.23,-9.2865,0.263,-6.5705,45.3475,86.7,8.27,-54.137,-0.002,7.0925
10,2.25,0.112,11.5265,1.086,0.133,-8.313,0.3315,-6.752,45.0795,86.689,8.435,-54.199,-0.002,7.109
10,2.75,0.112,11.0075,1.068,0.2115,-8.176,0.2075,-6.929,43.7895,86.676,8.125,-53.306,-0.001,6.8805
