DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1
1,0.25,0.0436954748,-12.19,0.2412778921,-5.317058000175,-5.3493745,-0.15205590285,-127.615435165,-12.50187,-1.07161199235,-23.75035721525,-3.533,-3.84095,-4.6835,44.677481602,84.2627655,383.756065125,-104.238,0,0,0,177.38,240.2,1.89326584,-0.5986305,0.2899908555,0.26992774175,0.0772542105,-12.7935,0.1293427864,-4.04,-2.6,-1,1.47,3.4,6.57,-3.665,-2.5,-0.83,1.585,3.785,7
1,0.75,0.0646551175,-12.189,0.2787885301,-4.566538889,-4.5412875,-0.10316625,-111.23696226,-6.254501,-0.7388937475,-26.2537292485,-3.58575,-3.97685,-4.854325,47.59975018425,84.261164,384.91880387,-104.04445,0,0,0,177.4725,238.7675,1.86512239085,-0.590467875,0.31411357825,0.25531182075,0.075922602,-12.77,0.13617241495,-4.12,-2.63,-1,1.4,3.4,6.57,-3.815,-2.5,-0.83,1.585,3.77,7
1,1.25,0.0447369675,-12.57,0.3074262004,-4.5598099999,-4.5421,-0.146483889,-130.7694,-10.4486925,-1.356673145725,-26.65985031225,-3.74165,-4.09845,-4.9863,48.3563242755,84.2784145,384.91932726,-103.489925,0,0,0,177.77,237.1425,1.8233168642,-0.57515775,0.2759744934,0.255297672,0.0676979572,-12.9792,0.1041343965,-4.1625,-2.66625,-1,1.4,3.4,6.5675,-3.88125,-2.51625,-0.8,1.5675,3.78375,7
1,1.75,0.044917815,-11.486,0.217465,-4.97420499995,-5.64420375,-0.212656180525,-109.9095,-12.287685,-0.89539719455,-26.076106882,-3.933875,-4.27125,-5.03895,47.691790564,84.29525275,384.54137699,-103.5156,0,0,0,180.48,237.52,1.65212416275,-0.59701545,0.27544505225,0.2541837891,0.078339152175,-12.1911875,0.12339427715,-4.29625,-2.7,-0.96625,1.43375,3.4,6.5675,-3.93,-2.6,-0.8,1.6,3.7675,7
1,2.25,0.054066955,-11.972,0.27773965,-5.92025311115,-5.850705,-0.329879167,-121.887125,-10.62507,-1.04189454735,-24.1601507805,-3.885375,-4.1945,-5.113,46.481039036,84.29917275,384.67658772,-104.7302,0,0,0,180.5,239.56,1.6781822577,-0.57566465,0.296090134775,0.273616794625,0.066899123725,-12.59896625,0.1331007256,-4.34625,-2.7325,-0.96625,1.4,3.4,6.5675,-4.06375,-2.6325,-0.8,1.58375,3.7675,7.03375
1,2.75,0.0583875725,-11.67,0.345541625,-5.796717986075,-5.756385,-0.207391667,-110.15695,-12.9340625,-1.73994399555,-27.517785875,-3.9672,-4.428,-5.20975,49.41983054125,84.293535,385.323159415,-104.58275,0,0,0,180.8,240.525,1.5356501728,-0.4755654,0.2828468525,0.27697571575,0.08443115325,-12.426494,0.13289729285,-4.44625,-2.79875,-0.9325,1.4,3.4,6.5675,-4.165,-2.7,-0.8,1.58375,3.7675,7
1,3.25,0.04228574,-11.8025,0.3271812,-5.390220833,-5.38889675,-0.296339424725,-123.1176,-10.628175,-0.611383357625,-25.33481652625,-3.9984,-4.4603,-5.298,49.1556270325,84.3127325,385.86075184,-104.9335,0,0,0,180.45,241.65,1.665689546,-0.5463545,0.2695189314,0.23463938035,0.078524123925,-12.57676,0.1142005709,-4.53,-2.89875,-0.9325,1.4,3.4,6.5675,-4.26625,-2.7325,-0.8,1.6,3.75,7
1,3.75,0.0443287,-12.67875,0.37564785,-5.4881569442,-5.5093515,-0.216810278,-120.26675,-7.84819,-1.1548292439,-26.44241998875,-4.0544,-4.545,-5.401625,50.67987159375,84.30606925,386.3621403525,-104.275813375,0,0,0,179.4375,240.7875,1.8943433508,-0.579285375,0.2808828031,0.2673153978,0.068508431,-13.6438175,0.1265609769,-4.58,-2.9325,-0.9325,1.4,3.4,6.5675,-4.3325,-2.7325,-0.8,1.5675,3.7675,7
1,4.25,0.05937653,-12.9815,0.405582293675,-4.704263124875,-4.50021375,-0.1229373613,-98.3013775,-11.5247175,-1.606595637225,-26.754969503,-4.0858,-4.616425,-5.4432,50.7206725835,84.280475,386.92898656,-103.4484,0,0,0,179.47,238.43,1.7028945092,-0.595871,0.2536836891,0.257204581,0.0676144965,-13.40207275,0.128601323625,-4.68,-3,-0.94875,1.4,3.4,6.5675,-4.44875,-2.765,-0.8,1.58375,3.78375,7
1,4.75,0.0457359675,-12.856,0.2675358,-3.4994314999,-3.45626275,-0.1868916664,-99.092125,-11.13799,-1.7503195665,-25.891669579,-4.1917,-4.625725,-5.4762,48.831127667,84.2776,386.894043475,-102.8095,0,0,0,179.11,239.045,1.604181759775,-0.66897235,0.3009644528,0.2456967227,0.0785923743,-13.08376,0.10016316135,-4.73,-3,-0.9325,1.4,3.4,6.5675,-4.465,-2.765,-0.8,1.5675,3.78375,7
