DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,T_SONIC,TA_1_1_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,WS_2_1_1
1,0.25,2372.09753417969,453.60400390625,0.822813987731934,12.4619998931885,8.68772983551025,0.11399850063026,0.893804743885994,-4.19620895385742,-1.56581997871399,2.96658754348755,0.258445993065834,0.317920006811619,102.44877243042,100,6.02001333236694,6.23932957649231,1.1323059797287,337.159431457519,341.652389526367,-0.444949306547642,0.368197008967399,0.386869743466377,0.00957425008527934,0,5.43659842014313,5.49710726737976,5.60820174217224,6.1008049249649,-0.00299559999257326,0.669443786144257,0.220945999026299,0.623526275157928,0.29223296046257,2.30198258161545,1.71570003032685
1,0.75,2417.919921875,453.509254455567,0.920248478651047,11.186099767685,8.85075473785401,0.148937754333019,2.42853009700775,-4.11748468875885,-0.853334009647369,2.77168250083923,0.177293501794338,0.19607450440526,102.460426330567,100,6.02425527572632,6.16343176364899,1.05887880921363,338.382858276367,341.29916381836,-0.0143356323242188,0.312213502824307,0.369342997670173,0,0,5.47274899482727,5.53749442100525,5.5947037935257,6.10119819641113,-0.00498117750976235,0.793750509619713,0.276589751243591,0.594792440533638,0.344370052218437,2.42208343744278,2.09904503822326
1,1.25,2475.15002441407,455.636993408203,0.739606514573097,13.6667499542237,8.7723650932312,0.134900745004415,1.68946003913879,-4.0951726436615,-0.914024978876114,3.60496997833252,0.246688507497311,0.178828503936529,102.452802658081,100,6.18573904037476,6.22657883167267,0.928588092327117,338.028907775879,340.692764282226,-0.256271362304688,0.33925274759531,0.316118247807026,0.0476512489840388,0,5.44910478591919,5.51926612854004,5.58318090438843,6.04245519638062,-0.00440787011757493,0.761553958058357,0.245571751147509,0.634635776281357,0.325102418661117,2.45702356100083,2.01351004838943
1,1.75,2431.66491699218,449.577262878418,0.732279986143112,9.80596494674684,8.66656994819641,0.0797428488731384,1.06673747301102,-4.16750037670135,-1.46140751242638,3.11301505565643,0.345477014780045,0.245509006083011,102.436847686768,100,6.18399953842163,6.2510701417923,0.966534987092019,337.302665710449,340.978912353516,-0.235244750976562,0.385032251477242,0.353442996740341,0.00317700009327382,0,5.41960918903351,5.5269227027893,5.60269665718078,6.0650645494461,-0.0039670099504292,0.728068098425865,0.25067574903369,0.629244148731232,0.333569072186947,2.31105774641037,1.947350025177
1,2.25,2459.52752685547,452.768005371094,0.706489026546478,13.2677502632142,8.61910724639893,0.0777218490839005,0.971394509077072,-4.13434445858002,-0.63510650396347,3.38432991504669,0.393315263092518,0.318802997469902,102.415925979614,100,6.05300283432007,6.40585017204285,0.928484231233597,337.738121032715,341.592308044434,-0.452674865722656,0.36421974748373,0.354212500154972,0.0487252501770854,0,5.38958978652954,5.48205506801605,5.61899483203888,6.065709233284,-0.00455595494713634,0.719819962978363,0.231306999921798,0.591499775648117,0.30606397986412,2.29731017351151,2.04083496332168
1,2.75,2441.1650390625,452.040008544922,0.835408002138137,12.8992750644683,8.43555974960327,0.0736703258007765,1.63385009765625,-4.07844245433807,-1.04106998443603,3.43123006820678,0.335570991039276,0.153757501393557,102.410175323486,100,6.20599508285522,6.398761510849,0.980643868446351,338.174850463867,340.824691772461,-0.366499200463295,0.278888508677482,0.352967508137226,0.00635325000621379,0,5.35794496536255,5.51092755794525,5.61539697647095,6.07367026805878,-0.00321484997402876,0.756868198513984,0.275117985904217,0.64519190788269,0.340987518429756,2.61104655265808,2.1911924481392
1,3.25,2465.31994628907,448.835250854493,0.913659259676933,10.4942998886108,8.54718255996704,0.0811870992183685,1.69530001282692,-4.05916082859039,-1.07184994220734,5.0307424068451,0.369754001498222,0.38426598906517,102.404022216797,100,6.23598623275757,6.49029242992401,0.963965192437171,337.818817138672,341.456604003906,-0.505744934082031,0.287213496863842,0.353226758539677,0,0,5.35697436332703,5.49647688865662,5.59945952892304,6.08740603923798,-0.00336267246166244,0.81657212972641,0.267607003450394,0.659818887710571,0.328904241323471,2.52083206176758,2.12046003341675
1,3.75,2419.26745605469,449.851501464844,0.891234993934632,8.22172498703003,8.49983525276184,0.0846513975411653,1.30342251062393,-4.05453646183014,-1.16417998075485,4.44789004325867,0.248000752180815,0.283203989267349,102.420122146607,100,6.23549795150756,6.47984087467194,0.895785138010979,337.05818939209,340.813575744629,-0.385505676269531,0.312188506126404,0.378234244883061,0,0,5.38417816162109,5.48535239696503,5.58881688117981,6.06201791763306,-0.00329796993173659,0.768740117549896,0.239950001239777,0.600926339626312,0.309529975056648,2.4476997256279,2.10522997379303
1,4.25,2451.05755615234,451.002006530762,0.792628020048141,9.08760547637941,8.79912996292114,0.0719036497175694,2.70354503393173,-4.01409590244293,-0.715918496251106,3.52950996160508,0.422397002577782,0.315294995903969,102.407276153564,100,6.25325155258179,6.48231947422027,0.985855624079704,337.672698974609,341.217880249023,-0.278573714196682,0.337688490748406,0.369163505733013,0.0195979999843985,0,5.39709198474884,5.44229698181152,5.60805940628051,6.07917213439941,-0.00448995502665639,0.766301110386849,0.268664009869098,0.592002958059311,0.317726269364357,2.30332499742507,1.96986997127533
1,4.75,2464.32250976562,449.860992431641,0.907743260264397,14.9231004714966,8.77976036071777,0.0979583226144314,1.05218744277955,-3.96718037128448,-0.880156978964806,3.71269011497498,0.262935996055603,0.255817994475365,102.39049911499,100,6.46373891830445,6.42892789840699,0.975383594632149,338.670845031738,341.406562805175,-0.27166748046875,0.241426005959511,0.379017241299152,0.0259559997357428,0,5.36234748363495,5.4320318698883,5.59887981414795,6.07585835456848,-0.003109369892627,0.78147591650486,0.301440753042698,0.690487340092659,0.376125983893871,2.58568918704986,2.25341749191284
