DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
1,8.25,0.999224999999998,4.2083,4.92597499999998,1.85515,1.69395,0.516275000000001,10.81475,29.06405,15.211625,5.7274,-1.3038,0.635375,0.964375,97.365,78.998,396.7165,6.46125,96.1199999999999,294.98,206.95,5.41954999999997,41.253,316.39,321.42,8.0305,196.455
1,8.75,1.02515,4.97325,5.20629999999999,1.69965,1.688475,0.549149999999998,47.5775,37.28415,21.64615,6.7676,-1.44525,0.648375,0.965,97.3625,79.038,396.1965,6.81375,186.07,577.855,337.38,82.695,64.314,315.58,326.43,8.05075,310.6
1,9.25,1.048175,6.0395,5.244775,2.3432,1.76165,0.6263,95.816475,35.443975,33.5386,8.2068,-1.517,0.649,0.965375,97.4625,79.0745,397.55925,7.5475,249.83,803.24,425.84,167.455,93.28,315.42,329.68,8.13935,365.48
1,9.75,1.15255,7.217375,5.2407,2.71327499999999,2.4363,1.18275,150.2547,32.7725,39.828775,10.14795,-0.81,0.65,0.964375,97.5625,79.101,397.6051,8.2525,290.665,945.4,498.99,205.46,118.98,315.64,336.67,8.3634,403.78
1,10.25,1.130825,8.246,5.48125,2.6284,3.1282,1.3234,200.82245,28.70365,46.82875,10.097,-1.2805,0.661125,0.964625,97.425,79.1105,397.27655,8.8705,349.32,1169.7,580.72,300.165,160.04,316.04,344.76,8.637025,524.6
1,10.75,1.0969,8.648,5.093,2.603625,2.811125,2.296375,215.495125,27.1027499999999,52.72585,8.98867499999999,-1.15025,1.13885,0.96375,97.42,79.1165,397.7086,9.1425,389.0875,1258.6,637.7225,348.885,188.1675,320.9225,353.4825,9.131,536.9825
1,11.25,1.177375,9.3315,5.2408,2.2611,2.2737,0.611600000000001,267.231825,26.1337,60.555075,8.144375,-0.0949500000000009,2.97585,0.96375,97.5,79.10325,397.04,9.46375,436.1325,1357.975,682.0775,348.7,183.4325,320.835,361.2225,8.597425,595.7075
1,11.75,1.2499,9.63625,5.948,2.24919999999999,2.324,0.449175,301.684725,19.777925,72.431575,5.93389999999999,0.770349999999999,3.6383,0.96375,97.5,79.07325,394.1414,9.96675,476.095,1433.525,722.0625,348.8,194.5375,320.78,367.415,8.98959999999999,652.0925
1,12.25,1.212525,10.438,5.6888,1.7015,1.89485,0.289575,306.33465,16.9614,72.4919,6.767375,1.024975,3.907875,0.964275,96.54,79.01625,393.4176,10.419,514.049999999999,1486.3,756.225,348.975,198.175,323.965,374.505,8.414925,700.79
1,12.75,1.151,11.05475,4.94515,1.7978,1.9331,0.4238,294.429375,14.959375,84.297375,7.23375,3.52465,5.8175,1.021025,95.1725,78.978,392.374125,10.746,502.8975,1474.6,757.7125,349.06,198.73,318.2025,375.4525,8.3642,693.1625
1,13.25,1.329925,11.324,5.57365,2.10625,2.105,0.472224999999999,301.927375,17.1175,89.062125,8.06385,3.45585,5.58484999999999,1.262125,96.915,78.958,392.301375,11.092,480.265,1439.55,736.345,348.6,184.7825,318.67,374.8975,8.4856,603.9275
1,13.75,1.2204,11.1515,5.193525,1.78525,1.7394,0.560424999999998,274.9846,11.8658,71.2988,6.725875,4.08657499999999,5.21289999999999,1.564175,97.215,78.935,392.74935,11.338,466.8775,1379.275,712.2825,310.0875,164.35,318.8825,374.26,8.20575,596.0475
1,14.25,1.2555,11.4265,5.59787499999999,1.6706,1.58135,0.502599999999998,254.9198,7.9428,71.3745,9.77389999999999,5.33379999999999,5.02017499999999,1.83992499999999,97.1725,78.926,392.066725,11.44175,435.56,1320.575,662.235,289.455,158.225,318.045,371.915,8.24525,594.65
1,14.75,1.208175,11.5615,5.48385,1.7075,1.80125,0.371625,240.6818,7.51339999999999,63.540475,9.2822,7.065,5.0431,2.09405,97.155,78.923,391.495975,11.46825,375.74,1190,592.34,222.3275,136.44,316.295,369.03,8.209425,516.429999999999
1,15.25,1.24715,11.82,4.99365,1.3488,1.246,0.3896,199.02415,4.3089,61.2524,5.480675,7.39105,4.94349999999999,2.32574999999999,97.3725,78.923,391.5066,11.2935,312.5475,1027.1,498.3125,176.2525,109.635,316.7875,363.2125,8.176575,452.895
1,15.75,1.061375,11.816,4.598875,1.4986,1.539,0.587,155.84825,3.39479999999998,43.004,5.3918,8.555,4.71032499999999,2.519375,97.255,78.92975,391.90115,11.5175,254.16,876.8,421.48,161.62,84.515,316.475,356.11,8.184375,348.53
1,16.25,1.099375,11.155,4.715525,1.3978,1.3912,0.593475,103.424525,1.96465,38.3509,6.2182,7.9918,4.27295,2.661875,97.705,78.946,392.031325,11.127,166.8,618.59,312.065,91.63,61.3585,317.015,348.31,8.233225,283.27
1,16.75,1.050575,10.41,4.848625,1.419625,1.507925,0.73175,51.4755,-0.3385,25.917,10.219675,7.41539999999999,3.795775,2.751025,98.11,78.953,392.000375,10.202,68.229,360.38,195.955,8.86349999999995,37.6385,315.83,344.17,8.3095,172.44
1,17.25,0.987275,9.18,4.535,1.47305,1.467975,0.972974999999999,11.57,-1.1,22.12375,8.65509999999998,6.7246,3.2059,2.78985,98.01,78.936,392.04245,9.171,7.20529999999988,131.35,70.1445,0,14.5895,316.9,340.28,8.3324,79.553
1,17.75,0.904225,7.6845,4.650125,1.959875,1.747875,1.120075,1.5655,-1.3305,15.63675,7.06325,5.8126,2.60335,2.78435,98.01,78.918,392.701775,8.12,0.449999999999995,19.841,5.77615,0,3.3818,316.62,334.51,8.3569,18.874
1,18.25,1.0049,6.403,4.3648,1.9225,1.819825,1.385025,2.926,-0.359,15.236675,7.2176,5.3434,2.136925,2.72445,97.91,78.924,393.638075,7.42199999999999,-0.197500000000002,1.742,0.0146,0,3.41255,316.295,330.32,8.3969,0.7507
1,18.75,1.02875,5.88705,5.12435,2.405725,2.06384999999999,1.98009999999999,3.59725000000001,0.979075000000001,16.425,3.86025,5.1323,1.699375,2.6206,97.6575,78.934,394.6199,7.60575,-0.193400000000004,1.7412,0.1141,0,3.94185,316.045,327.025,8.4207,0.7255
1,19.25,1.06035,5.40765,4.885,3.07417499999999,2.287925,2.60879999999998,3.557075,5.6622,17.298,4.838,4.247825,1.2318,2.48905,97.8,78.93,396.711575,7.34,0.362299999999996,1.7401,0.00464999999999974,0,4.3321,316.075,327.125,8.5933,0.735
1,19.75,1.01025,5.54634999999999,5.41795,2.0804,2.0056,1.32479999999999,3.186825,7.014275,15.05875,5.1705,3.7074,0.9949,2.33035,97.9,78.937,396.4282,7.32025,-0.141400000000001,1.7423,0.0927999999999998,0,4.21045,315.94,326.805,8.235425,0.729
1,20.25,1.0469,5.353075,5.60285,2.313025,2.29385,1.009725,5.541725,7.12317500000001,14.0035,3.2355,3.4325,0.748799999999997,2.159675,97.9,78.937,397.0088,7.08499999999999,-0.398200000000009,1.7331,0.17835,0,4.0015,315.505,326.255,8.1617,0.7326
1,20.75,1.2696,5.41865,5.86429999999999,2.4948,2.6305,0.995949999999997,2.85222499999999,8.80842499999999,13.154475,4.37202499999999,3.3304,0.733199999999998,1.9995,98,78.937,397.3902,7.1665,0.187699999999999,1.7492,0.20725,0,4.61315,316.415,326.845,7.985575,0.7368
1,21.25,1.2828,5.35225,5.48,2.2524,2.24065,0.871049999999999,2.722875,10.103025,15.63285,3.81225,3.2759,0.710774999999998,1.868375,98.1575,78.946,396.0503,7.05175,-0.317200000000009,1.7653,0.2178,0,4.4181,316.085,326.405,7.840225,0.741
1,21.75,1.1865,5.2455,5.08025,2.6377,2.6154,0.683049999999999,4.27835,11.851175,13.113125,4.474,3.75919999999998,0.660975,1.725575,98.205,78.949825,396.0005,6.90799999999999,-0.744000000000013,1.754,0.109,0,4.37345,315.43,326.175,7.812325,0.746
1,22.25,1.2325,5.319675,5.0508,2.28245,2.32315,0.884574999999997,3.638175,11.73855,13.6014,7.08675,3.06899999999999,0.66065,1.583075,98.1525,78.953,396.2857,7.327,-0.410400000000011,1.762,0.50805,0,4.32655,315.425,328.05,7.725125,0.758
1,22.75,1.06635,5.254825,5.04199999999999,2.5054,2.494425,0.738324999999999,17.343725,13.05245,15.709375,6.24045,2.19279999999999,0.66065,1.5017,98.1,78.9603,395.6012,7.589,-0.698000000000016,1.7635,0.5805,0,4.6038,313.975,328.035,7.619725,0.7503
1,23.25,1.0743,5.147425,4.90375,2.27935,2.29375,0.728449999999999,7.03859999999999,12.37235,18.89495,4.942425,1.63039999999999,0.659975,1.3966,98.1525,78.943,396.9529,7.305,-0.0523000000000007,1.7418,0.19715,0,4.4794,313.505,328.41,7.561825,0.7386
1,23.75,1.13665,5.0671,5.20875,2.601,2.73825,0.686549999999997,5.341225,10.252425,12.70705,5.75515,1.2764,0.6557,1.2867,98.155,78.9365,398.26175,7.1325,0.0113999999999738,1.76,0.2913,0,4.6105,312.565,326.28,7.550325,0.745199999999999
2,0.25,1.062925,5.62675,5.0759,2.798125,2.769775,0.555,4.833975,10.134075,24.2744,5.222,0.247499999999998,0.585050000000002,1.39405,96.8,78.789,397.1082,7.66275,-0.700449999999999,1.711275,-0.0707250000000011,0,4.737725,310.26,331.9025,7.46955,0.72565
2,0.75,1.11285,4.85345,4.697,2.84125,2.796725,0.627975,4.04107499999999,8.50872499999999,15.4488,6.90519999999999,1.517825,0.518500000000001,1.297575,97.57,78.782,397.098225,7.298,-0.459399999999998,1.7141,0.0724249999999995,0,4.70325,307.3425,331.63,7.57035,0.744025
2,1.25,0.947275,5.45215,4.3316,2.472625,2.337175,0.365275,3.53017499999999,13.975275,18.2016,5.375,0.4767,0.478275,1.202775,97.435,78.775,397.409425,7.35275,-0.107924999999999,1.712,0.0901499999999993,0,4.86355,307.3025,330.91,7.65575,0.746275
2,1.75,1.0182,5.8022,4.17475,2.41475,2.419025,0.500475,3.757825,11.437025,17.697,5.09165,0.172975,0.479275,1.1014,97.135,78.775,398.012025,7.32025,0.0974750000000012,1.717,0.0207249999999994,0,4.98315,307.8425,328.825,7.59045,0.73
2,2.25,0.946725,6.16965,4.3769,2.389325,2.387425,0.443175,5.02934999999998,10.733975,22.3764,4.938425,0.136999999999999,0.47855,1.00245,97.235,78.782,398.407875,7.2455,-0.0958499999999989,1.72075,0.0655249999999995,0,4.858675,309.415,325.88,7.55675,0.746275
2,2.75,0.993775,5.9742,4.3332,2.540575,2.5367,0.54605,6.96754999999999,13.88425,18.3954,5.3978,0.1462,0.47365,0.916975000000003,97.435,78.763,398.244525,7.064,0.0942000000000003,1.7313,0.302974999999997,0,4.536775,309.015,327.7275,7.5382,0.752
2,3.25,0.961724999999999,5.745625,4.54625,2.4332,2.766725,0.4814,6.04852499999999,13.291275,12.4448,5.13259999999999,0.1053,0.473375,0.841725000000002,97.24,78.743,397.799025,7.288,1.4886,1.723,0.0699999999999997,0,4.849825,307.9175,323.845,7.3245,0.7547
2,3.75,0.912325,5.699375,4.181125,2.39525,2.2808,0.569925,4.5152,13.4562,15.4186,5.7438,1.450575,0.473375,0.767225000000002,97.505,78.73,397.44045,7.55825,-0.0472499999999965,1.717275,-0.0492250000000003,0,4.6425,306.505,322.6125,7.36525,0.741
2,4.25,0.95405,5.62125,4.3345,2.609275,2.7079,0.595175,2.6548,10.912,16.3612,6.11899999999999,0.465375,0.473375,0.698100000000001,97.45,78.71,397.8046,7.392,0.0558750000000017,1.70765,-0.00190000000000003,0,4.602775,307.2175,325.7825,7.2961,0.738025
2,4.75,0.940499999999999,5.1925,4.075125,2.219425,2.555375,0.37805,6.00507499999998,11.70625,18.6458,4.96859999999999,0.1546,0.47265,0.664550000000001,97.7,78.7,397.75645,7.24125,-0.520724999999996,1.729275,-0.0604500000000005,0,4.13935,307.955,324.2725,7.17045,0.752
2,5.25,0.849875,5.0225,4.10425,2.065075,2.1155,0.6443,4.23855,9.59849999999999,12.4618,4.776475,0.1147,0.4731,0.633475,97.7125,78.693,397.693875,7.266,-0.0210749999999986,1.734,0.0124749999999998,0,4.539725,308.1075,326.325,7.06345,0.759375
2,5.75,0.943625,5.04125,4.198125,2.4192,2.338175,0.5859,5.32622499999997,11.733025,15.968,5.49079999999999,0.1179,0.47455,0.62855,97.6125,78.703,397.628775,7.28025,0.528000000000002,1.735375,0.0224999999999995,0,4.564075,308.4,325.9125,7.0297,0.75365
2,6.25,0.933174999999999,4.748125,4.189375,2.3318,2.290575,0.4818,6.34754999999999,9.091225,11.714,5.83199999999999,0.10555,0.47555,0.629275,97.4125,78.713,399.266275,7.0785,0.327325000000005,1.739275,-0.0920500000000003,0,4.25225,308.9,317.545,7.089,0.74765
2,6.75,0.950824999999999,4.978,4.5525,2.49875,2.26835,0.82,2.4548,10.5793,16.981,3.783,1.33355,0.47555,0.629,97.1375,78.72,398.984975,6.97,-0.199799999999997,6.722025,1.493175,0,4.8128,307.4175,317.5275,6.93245,5.559275
2,7.25,0.961975,4.793625,4.3445,2.273325,2.223125,0.768974999999999,6.77359999999997,15.277325,15.6308,6.37959999999999,0.331825,0.47555,0.629,97.0375,78.743,398.7754,6.85025,4.99947500000002,103.5225,62.8335,0,23.45825,304.7775,320.5775,7.2397,59.534
2,7.75,1.06325,5.660625,4.621125,2.762625,2.89505,0.498575,12.0953,29.941275,21.8492,5.672525,0.12325,0.474275,0.62855,97.4125,78.773,398.821,7.29225,105.055,334.465,183.805,6.011375,58.9967499999999,307.8,325.8275,7.30035,177.02
2,8.25,1.177075,6.5705,4.665,2.5438,2.5844,0.6772,45.049075,36.366925,28.4872,7.06159999999998,0.112825,0.47555,0.62955,96.9375,78.81,399.6727,7.661,186.58,588.085,310.3125,97.11,75.9487499999999,309.56,328.4025,7.3504,306.555
2,8.75,1.12125,7.8575,4.978875,1.9504,1.933,0.408,95.937775,38.88095,46.5274,7.56605,0.1121,0.477275,0.630275,96.405,78.84275,398.6421,8.18275,248.895,830.65,418.905,174.3,95.4825,307.5575,338.2525,7.2937,411.3875
2,9.25,1.21,8.729,5.26545,2.544625,1.9722,0.488349999999999,159.913375,32.3257,63.5142,6.02945000000001,0.08055,0.479,0.631275,96.37,78.87275,398.9276,9.0175,335.235,1139.4,531.8225,223.5125,129.135,311.6225,348.32,7.1748,460.8
2,9.75,1.24725,9.4745,5.1812,2.5832,2.4832,1.105,212.2038,29.85025,73.92745,5.578675,1.3103,0.713850000000002,0.630275,95.97,78.88275,397.20965,9.63925,377.9925,1231,617.0325,338.59,174.0025,312.235,355.32,6.990175,516.1135
2,10.25,1.238,10.33,4.9975,2.908,3.2884,1.1874,278.6998,25.5824,77.005025,5.590925,0.4068,1.17625,0.629,95.315,78.89275,396.7242,10.08475,454.51,1358.6,716.325,367.95,213.665,312.915,363.025,6.933775,575.06
2,10.75,1.210075,11.3135,5.24,2.09475,2.73425,1.06975,297.8662,24.1442,78.2755,8.39515,0.735425,1.67805000000001,0.629275,95.165,78.90275,394.315725,10.287,518.24,1543.9,777.265,434.475,229.07,311.58,373.43,6.990725,716.3675
2,11.25,1.2386,11.91875,5.295,2.3265,2.28975,0.17025,368.30625,27.34795,120.252775,12.3115,2.214525,2.26537500000001,0.63155,95.1625,78.89325,393.42525,11.038,558.19,1638.975,835.2,491.395,244.605,305.145,384.075,6.802,774.73
2,11.75,1.2768,12.34125,5.261225,2.628925,2.7325,0.1534,389.3682,20.04675,94.0352,10.49535,4.76715,4.21037500000001,0.6364,95.385,78.88,392.3553,12.053,591.2025,1728.55,876,522.71,260.263475,313.1325,393.8525,6.879875,808.9
2,12.25,1.2924,12.64675,5.2891,2.16025,2.2434,0.134,387.9049,23.25125,101.0816,8.793275,6.5473,5.15560000000001,0.766550000000001,96.125,78.863,391.407725,12.423,612.015,1772.1,897.05,522.4625,256.51,314.805,396.56,6.84554999999999,825
2,12.75,1.3264,12.89925,5.5849,2.327,2.392125,0.197749999999999,421.78035,13.319275,95.3526,8.40319999999997,13.642,5.52485000000001,1.03325,95.52,78.83,391.3098,12.71,612.5125,1715.475,886.1,517.672925,250.2975,312.66,399.3625,6.900125,832
2,13.25,1.3646,13.1755,5.7501,2.7368,2.7162,0.214,426.54915,12.58,109.38825,7.634875,16.638,7.89982500000001,1.320675,95.7875,78.8,391.462375,13.372,612.955,1729.2,888.15,455.255,240.945,313.45,402.42,6.9742,812.2
2,13.75,1.384825,13.3,5.3536,2.684,2.60595,0.3146,421.1784,13.7076,126.64245,12.43775,23.4522500000001,7.16845,1.640075,95.3175,78.76,391.4304,13.287,591.805,1667.65,853.225,437.5,220.26,312.065,398.02,6.9838,766.819999999999
2,14.25,1.327875,13.2155,5.7995,3.0806,3.1704,0.3206,398.260325,9.511075,96.872125,7.789,23.4455000000001,6.59322500000001,2.022725,93.115,78.75,391.4397,13.243,573.74,1591.55,799.5175,365.025,210.125,313.0575,394.525,6.9076,706.13
2,14.75,1.3712,13.5295,5.919375,2.7738,2.8322,0.2346,325.42865,7.4836,98.19175,7.689,27.3492500000002,7.875225,2.32825,94.595,78.753,391.0754,13.126,509.115,1492.825,736.97,346.86,172.4225,311.305,388.135,6.9316,663.6
2,15.25,1.37975,13.334,5.5249,2.849975,2.8988,0.3065,288.5217,7.07995,85.5356,11.4436,31.8375000000003,8.04475,2.566525,96.68,78.7555,390.836,13.176,447.785,1349.2,651.925,276.18,147.55,310.045,383.8625,7.089875,598.5575
2,15.75,1.23275,13.325,5.3324,2.5704,2.6438,0.3248,246.79435,6.42995000000001,88.0295999999999,14.4454,32.9959999999999,7.8516,2.76219999999999,95.1299999999999,78.7555,390.65305,12.90325,387.0575,1167.55,550.3525,187.2275,117.92,313.7075,379.1575,7.101375,466.4475
2,16.25,1.23325,13.157,4.9866,2.289125,2.234875,0.4225,172.7674,4.10405,62.99475,13.021375,42.29625,7.688,2.882875,95.4699999999999,78.76275,391.1452,12.844,283.6975,945.275,435.2675,173.1575,90.8425,314.56,374.4425,7.4009,367.4725
2,16.75,1.2015,12.829,4.9498,2.5514,2.513625,0.5416,124.67935,7.82567499999998,59.873125,11.295,37.53675,7.226375,3.0131,95.77,78.76,391.1149,12.15175,191.4725,680.385,322.45,125.09,68.51025,315.3175,367.9125,7.7684,307.7525
2,17.25,1.1742,12.173,5.1411,2.45795,2.41795,0.62955,54.0822749999999,0.211699999999989,39.681375,10.485625,24.58075,6.403025,3.139625,96.55,78.7655,391.1507,11.7055,79.94975,396.1075,197.9125,42.32075,43.86975,315.4225,358.1125,7.688,189.9
2,17.75,1.0358,10.852,4.9357,2.568125,2.337575,0.7336,7.07645,-0.477149999999995,33.1845,11.641375,15.84975,5.764975,3.18715,97.33,78.77,391.139,11.13675,6.476425,140.97,72.94325,0,17.3305,315.4025,352.37,7.7226,83.8775
2,18.25,1.071475,9.86325,4.772775,2.6428,2.6624,0.913,0.950650000000001,-0.605624999999998,23.4344,12.882275,13.854,5.08935,3.1752,97.2325,78.7555,391.3515,10.3955,-1.130625,19.73925,3.88472499999999,0,3.2717,314.9125,343.6,7.7069,18.73775
2,18.75,1.004275,8.95525,4.02525,2.3154,2.439375,1.0934,1.4302,0.0147999999999987,20.16575,9.647375,10.626,4.3167,3.1067,97.4925,78.76275,392.3506,9.4005,-0.931449999999995,1.6934,0.00114999999999961,0,3.2587,312.8625,338.9375,7.6024,0.718
2,19.25,1.0074,8.62475,4.304525,2.4204,2.3638,1.626225,2.3383,4.75125,20.74325,7.762625,7.721075,3.64425,2.99027500000001,97.525,78.77,393.2396,8.87475,-0.2018,1.6934,-0.00682500000000006,0,4.2946,314.4175,337.605,7.6859,0.718
2,19.75,0.97315,8.288,4.438725,2.888275,2.6789,0.8893,2.3736,2.6634,25.467125,7.572,6.127825,3.0911,2.83797500000001,97.6925,78.7655,394.9514,8.79275,-0.460449999999999,1.711925,0.0232749999999992,0,4.7585,311.32,336.025,7.6216,0.71365
2,20.25,1.01095,7.78205,4.10275,2.443925,2.539975,0.79565,1.8536,4.4784,11.911375,6.2895,3.658925,2.605925,2.701425,97.595,78.77,395.8437,8.56225,-0.441474999999999,1.71865,-0.183025000000001,0,4.927125,311.2075,333.5875,7.5148,0.718
2,20.75,1.0016,7.274725,4.71355,2.39835,2.211125,0.964124999999998,3.25877499999999,7.13329999999999,13.751875,4.807125,2.21335,2.301475,2.5896,98.13,78.78,396.6919,8.5585,-0.412274999999998,1.695375,-0.00695000000000002,0,5.126675,306.8825,331.6175,7.5141,0.708375
2,21.25,1.009325,7.032375,4.659025,3.031375,2.8013,0.714875,5.86915,6.945725,13.821125,5.46825,1.789575,2.16465,2.47915,98.0625,78.79,397.3139,8.35975,-0.745174999999999,1.713375,-0.10215,0,5.09225,307.7475,330.61,7.4763,0.718
2,21.75,1.027825,7.0615,4.54315,2.200975,2.221025,1.09955,3.71294999999999,9.96652499999999,16.1825,5.751625,1.697075,2.101,2.376925,96.63,78.78825,397.2955,8.3305,-1.09327499999999,1.709025,0,0,5.3829,305.085,332.06,7.4347,0.724
2,22.25,0.9682,6.7199,4.3557,2.548525,2.58545,0.8704,6.2828,10.7326,21.556875,5.00075,0.947499999999999,1.9491,2.284025,96.8325,78.7955,398.4977,7.833,-1.193725,1.716275,0,0,5.129425,307.41,334.0075,7.4544,0.71965
2,22.75,0.943699999999999,6.59079999999999,4.37212499999999,2.739775,2.51515,1.050025,9.61864999999999,8.074425,16.420375,6.423,0.454799999999998,1.6252,2.1978,97.03,78.80275,396.9002,7.9705,-1.112875,1.71475,0.000649999999999778,0,5.0912,309.54,331.9325,7.5137,0.724
2,23.25,1.034075,5.98687499999999,4.841125,2.514425,2.49175,0.612999999999999,4.441125,10.38765,21.9445,5.1405,0.254799999999995,1.31765,2.111375,96.8275,78.80275,397.7732,8.0085,-0.783074999999999,1.709475,-0.0279750000000004,0,4.877025,306.265,330.515,7.5292,0.73665
2,23.75,1.117575,6.1799,4.93515,2.867075,2.70785,0.538,10.8914,11.50335,21.138125,5.142125,0.1474,1.15165,2.020925,96.9325,78.79825,397.2168,7.66575,-0.508824999999999,1.7164,-0.0417250000000011,0,4.77375,308.2975,330.3575,7.4561,0.73
3,0.25,0.9938,9.46599999999999,4.4015,2.851525,2.859275,0.375574999999999,4.40349999999999,7.73902499999999,22.7851749999999,7.46154999999999,-1.8905,5.9995,7.22075,96.8275,78.772,395.97185,10.04925,-2.766075,1.74895,0.0697499999999992,0,4.29155,306.5775,333.255,8.4053,0.708375
3,0.75,1.0234,9.2885,4.6395,3.522525,3.46729999999999,1.0207,6.971875,11.57435,21.9029,10.431425,-1.247325,5.855975,6.9818,96.765,78.7955,395.85755,9.994,-3.31204999999999,1.744275,0.0976499999999993,0,4.239975,315.165,333.4325,8.1274,0.718
