DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,NEE,TAU_1_1_1,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,CO2_SIGMA_1_1_1,WS_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SG_1_1_1,SG_2_1_1
1,0.25,0.37133,-9.4165,2.831,0.42087,-0.0733709092900101,0.239152066578409,423.275748301797,5.06828384674115,0.0354483265024332,0.603663940493276,2.787797,0.692889655183236,0.530780124876572,0.299196905006631,98.491455,85.14516,0.5915,-0.55142,0.002289545,0.009639027,0,0.5737872,270.312,305.4414,-27.20548,8.527036,0.2446794,2.121959,2.0441205,2.522354,-9.103445,-8.935968,-8.6958345,-10.008,-0.455166293510583,-0.574296062837869
1,0.75,0.3356,-10.192,2.3053,0.411995,-0.0856165750417411,0.248426357119942,424.250703785644,5.04033007470742,0.0349873315532922,0.575432380353767,2.818493,0.643467503822202,0.534693964716702,0.308569844301699,98.47261,85.24587,0.52017,-0.87544,0.00335617,0.01147299,0,0.5499535,270.8214,305.5942,-25.62716,8.288343,0.2319739,2.10131,2.01327,2.488339,-9.333391,-9.064213,-8.722507,-10.04692,-0.686319450789672,-0.831743923619291
1,1.25,0.3829,-9.2621,2.5728,0.42653,-0.0772888257034761,0.246504286625655,423.939798249332,4.96443396325292,0.0353696302346471,0.630336122095798,2.805225,0.651713665663752,0.568143018322036,0.307529789833543,98.46918,85.43179,0.52302,-0.893605,0.004403651,0.01285029,0,0.5458938,272.3888,305.3092,-23.39093,8.316467,0.22702045,2.110378,2.002261,2.479257,-9.538656,-9.095321,-8.744581,-10.04033,-0.740624008661811,-0.604101405448362
1,1.75,0.362505,-11.143,2.0102,0.36534,-0.0807491185692014,0.247117169209808,423.963774827292,5.08043830790232,0.0357952693962418,0.592379798277348,2.93239,0.654196010275815,0.550264935177855,0.317838175366172,98.48528,84.98051,0.50066,-0.802035,0.0033301855,0.01284822,0,0.47308475,277.3333,304.9102,-24.29756,8.255564,0.2267142,2.108936,1.999186,2.471871,-9.522809,-9.083009,-8.873058,-10.18822,-0.76942279551019,-0.775589802806552
1,2.25,0.372545,-10.71,2.7672,0.38487,-0.0793987094257976,0.245784964844258,423.72421222636,5.11626257381795,0.0369631208307875,0.586041554441589,2.95038,0.663500504605294,0.579955656232701,0.29719844192159,98.5043,85.046075,0.49358,-0.91274,0.003536463,0.01138816,0,0.54005265,278.9695,304.7052,-22.94386,8.2212695,0.2256764,2.090753,1.979808,2.470055,-9.593955,-9.149652,-8.869276,-10.26234,-0.352406102007096,-0.377506106979346
1,2.75,0.35867,-8.78825,2.2615,0.38796,-0.0905652743823779,0.269794488216974,423.743840141013,5.07772678812708,0.0355652880357989,0.595678713558121,3.005703,0.658495647271372,0.555762058147085,0.307050362470515,98.5056,85.26024,0.44113,-1.24255,0.0040758105,0.011887595,0,0.4989949,275.0363,304.5756,-23.79194,7.692864,0.2196664,2.113016,1.960737,2.444702,-9.580935,-9.157523,-8.866449,-10.28687,-1.00905755056144,-0.893039404818929
1,3.25,0.38357,-9.6193,3.0924,0.45929,-0.0854792160885393,0.257308178874648,423.685103314701,5.11721806348985,0.0374401308710268,0.587010636007313,3.097646,0.678163510836876,0.543439982138989,0.318439519462431,98.50533,85.561745,0.46459,-1.1762,0.006242413,0.008718332,0,0.440506,270.6042,304.2563,-25.69669,7.992494,0.2206825,2.098355,2.049112,2.436514,-9.511313,-9.149627,-8.877577,-10.24256,-0.746255258779227,-0.688344839935971
1,3.75,0.47235,-8.8137,2.49465,0.45453,-0.0861435427706753,0.258018059743558,423.520688606721,5.07545219941226,0.0379971400216573,0.580855560502036,2.882374,0.678657864116696,0.516769356230965,0.32696860498705,98.49502,87.116585,0.448865,-1.2111,0.0054283035,0.01055803,0,0.5085296,270.8328,304.54805,-24.27687,8.3130085,0.22204185,2.0749365,2.049376,2.4549975,-9.643983,-9.239923,-8.9022215,-10.137855,-0.866800782002798,-0.790137512248579
1,4.25,0.42675,-8.099,2.7611,0.42675,-0.0936496219335672,0.272134021376027,423.495174376958,4.98348185167552,0.0371897136437438,0.574629314689684,3.0622585,0.676649670053893,0.576873635474814,0.328882638929042,98.51556,86.68593,0.369885,-1.1918,0.006708341,0.01170116,0,0.5061518,271.69855,303.58265,-21.65472,8.174089,0.22274155,2.079133,2.039209,2.447217,-9.7938935,-9.2628945,-8.9344075,-10.236105,-0.829361384017761,-0.876456461308945
1,4.75,0.38455,-7.52595,2.517,0.37128,-0.0893068037548802,0.263918277264462,424.177279661754,4.97721215811123,0.0379746487059675,0.626378114220858,3.07812,0.693957306668549,0.576861265148816,0.321953645151606,98.51244,86.33488,0.37644,-1.3656,0.0064791815,0.013035545,0,0.4587729,271.61145,303.53975,-22.3117,7.791288,0.2302967,2.0728565,2.0224795,2.437447,-9.803842,-9.299794,-8.989802,-10.23477,-0.891008785749826,-0.897210887692543
