DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2,TS_1,TS_2
1,11.75,0.51893808125,2.21442,-2.25934,8.925,-10.0875,-3.628,77.01,0.19562,90.875,9.19,-7.275,20.7465,21.28525,-3.09175,3.8265,-4.236625,-3.255375,-3.0265,-3.575,-3.814,-2.7125,414.3,-7.07275,-6.5665
1,12.25,0.5375539825,2.49936733225,-1.21862,12.295,-10.18,-3.645,77.3675,0.2245597485,90.8,12.435,-7.632,28.4145,29.771125,-3.05525,3.65,-4.2285,-3.2365,-3.0335,-3.587,-3.811,-2.7065,413.9,-7.10975,-6.58025
1,12.75,0.6223969155,3.11273,-1.3189727435,15.3175,-10.42,-3.6725,76.9925,0.19387822975,90.8,14.94,-8.02,32.99,34.687,-3.123,3.729,-4.195875,-3.243125,-3.037,-3.605,-3.811,-2.703,414.1,-7.12975,-6.58325
1,13.25,0.5621897705,2.2298725,-1.9706075,16.32,-10.34,-3.6775,77.1425,0.21059125,90.8,15.55,-8.135,34.303,37.94125,-3.148,3.931,-4.176625,-3.239125,-3.02125,-3.607,-3.81,-2.6975,414.3,-7.11825,-6.545
1,13.75,0.589437274,2.343945,-1.144634932,14.925,-10.6225,-3.7265,77.04,0.21124,90.8,14.03,-8.45,29.6649,35.20155,-3.15625,3.915,-4.169,-3.2285,-3.00175,-3.59575,-3.80275,-2.6925,414.1,-7.222,-6.46675
1,14.25,0.627787185,2.375,-1.47355,10.14,-10.4825,-3.6475,77.08,0.2033093555,90.8,10.44,-6.9875,22.2855,27.1755,-3.1265,4.023,-4.143625,-3.25525,-3.0015,-3.59925,-3.81075,-2.692125,414.05,-7.246,-6.54325
1,14.75,0.62542214425,2.28000826175,-3.3721,6.096,-10.4875,-3.614,76.195,0.21138725,90.8,7.006,-8.36,14.2825,18.52095,-3.11,4.16,-4.120375,-3.241125,-3.0125,-3.63475,-3.82675,-2.67575,413.9,-7.2225,-6.5455
1,15.25,0.5958751665,2.3368446775,-2.368605,2.984,-10.19,-3.453,76.86,0.2107778085,90.8,3.96975,-8.5625,8.8848625,11.143,-2.9125,4.13425,-4.1235,-3.195,-2.965,-3.595,-3.727,-2.648,413.9,-7.22825,-6.5065
1,15.75,0.569480716,2.668280715,-2.51119,0.77375,-10.155,-3.416,77.165,0.2121529145,90.8,1.707,-7.56775,3.72445,4.98355,-2.91675,3.9465,-4.134,-3.162,-2.968,-3.6045,-3.7225,-2.6535,414.4,-7.205,-6.45575
1,16.25,0.57,2.6205756285,-3.297555,0,-10.435,-3.299,77.345,0.20134025,90.8,0.68175,-8.425,1.9532,2.12262,-2.8365,3.919,-4.12825,-3.1865,-2.9735,-3.5975,-3.724,-2.652,414.6,-7.21675,-6.44625
1,16.75,0.532597015,3.1128017475,-2.326645386,0,-10.26,-3.239,77.095,0.202562,90.8,0.43975,-7.18075,1.857975,1.8767,-2.74325,3.89175,-4.06025,-3.1295,-3.0085,-3.5875,-3.7435,-2.6275,414,-7.256,-6.47175
1,17.25,0.53402260825,3.01329391725,-3.1239125,0,-10.185,-3.177,77.105,0.198897779,90.8,0.3955,-7.666,1.8091025,1.8552,-2.73875,3.8755,-4.01825,-3.15825,-3.0325,-3.5995,-3.68,-2.6285,413.8,-7.28,-6.46275
1,17.75,0.665181002,2.543335,-2.29175,0,-10.15,-3.129,77.34,0.2019566735,90.8,0.4005,-7.14675,1.8155675,1.8579,-2.7805,3.93175,-3.99675,-3.1555,-3.0375,-3.609,-3.6965,-2.6445,414.5,-7.27175,-6.415
1,18.25,0.575340793,2.69974125075,-2.4000938715,0,-10.265,-3.121,77.24,0.208455363,90.8,0.38375,-6.6595,1.831315,1.858675,-2.73375,3.94225,-4.00025,-3.15875,-3.05175,-3.606,-3.69575,-2.648,414.125,-7.2215,-6.4115
1,18.75,0.581184799,2.403177444,-2.4771325,0,-10.24,-3.138,76.77,0.197395,90.775,0.37025,-6.5645,1.835075,1.853,-2.7045,3.88875,-4.057,-3.14325,-3.068,-3.6305,-3.6695,-2.612,414.225,-7.246,-6.39275
1,19.25,0.57,2.2455975,-1.2532875,0,-10.17,-3.1405,76.71,0.21319467925,90.8,0.34425,-7.0835,1.8488,1.8594,-2.696,3.927,-4.06,-3.136,-3.059,-3.625,-3.665,-2.575,414.1,-7.25725,-6.51425
1,19.75,0.551900724,2.17928,-1.99053004425,0,-9.96,-3.152,76.65,0.207538442,90.8,0.3765,-7.3525,1.854195,1.85675,-2.62575,3.891,-4.043,-3.131,-3.084,-3.645,-3.61,-2.585,413.65,-7.2255,-6.53275
1,20.25,0.530971991,2.52198097425,-2.3678,0,-10.19,-3.109,76.5875,0.21569,90.8,0.333,-5.814,1.85241,1.8554175,-2.7055,3.853,-4.045375,-3.13075,-3.082,-3.624,-3.574,-2.597,413.825,-7.205,-6.40925
1,20.75,0.531885027,2.49196,-0.700205797,0,-10.1775,-3.153,76.4375,0.212452,90.8,0.366,-6.7155,1.82289,1.858,-2.7035,3.83,-4.101875,-3.146125,-3.0915,-3.6225,-3.60475,-2.587,413.4,-7.23725,-6.37975
1,21.25,0.532378784,2.4263825,-1.12799,0,-10.275,-3.352,76.585,0.20968081775,90.8,0.1795,-5.026,0.087165,0.205987,-2.85175,3.8895,-4.187,-3.17875,-3.10475,-3.63275,-3.67175,-2.64275,414.25,-7.204,-6.3845
1,21.75,0.54514063875,2.18192,-1.10441,0,-10.33,-3.46,76.4,0.19683,90.8,0.22475,-5.115,0.02292725,0.226724,-2.9435,3.9075,-4.20675,-3.197,-3.125,-3.68,-3.6985,-2.62,414,-7.24675,-6.39125
1,22.25,0.547451641,2.77808426475,-4.172345,0,-10.395,-3.5355,76.85,0.21136,90.8,0.192,-6.457,0.00955985,0.2332245,-3.057,3.8365,-4.19575,-3.2025,-3.098,-3.668,-3.7285,-2.6215,413.75,-7.25075,-6.426
1,22.75,0.57660960125,2.37281,0.9297735455,0,-10.625,-3.62,76.6475,0.198396,90.8,0.237,-4.435,0,0.21225825,-3.0845,3.822,-4.171375,-3.187875,-3.095,-3.66725,-3.77025,-2.62,412.825,-7.22175,-6.45725
1,23.25,0.5897992825,2.4386022305,-2.9965,0,-10.05,-3.6635,76.98,0.21462525,90.875,0.20475,-5.40375,0,0.210349,-3.12425,3.837,-4.157125,-3.1895,-3.10775,-3.6665,-3.83525,-2.59925,412.9,-7.1835,-6.4745
1,23.75,0.584451707,2.122885,-0.67346613675,0,-10.1475,-3.6525,77.4075,0.19781,90.85,0.193,-4.137,0,0.212452,-3.103,3.82,-4.1615,-3.175,-3.097,-3.658,-3.836,-2.607,412.95,-7.16325,-6.54425
2,0.25,0.351252861,2.02451508,-1.700885,0,-9.525,-5.945,78.5,0.2129825,90.8,0.293,-7.228,0.58655,0.6364125,-6.104,4.2,-2.901375,-2.277,-2.1635,-2.848,-2.763,-1.786,413.9,-12.8775,-12.195
2,0.75,0.4137915245,1.5665675,-1.97361139,0,-9.23,-5.999,78.21,0.21336,90.8,0.213,-6.538,0,0.186729,-6.108,4.235,-2.736125,-2.270375,-2.127,-2.791,-2.7375,-1.7435,414.5,-12.9925,-12.3025
2,1.25,0.45,1.7825775,-1.598196,0,-9.67,-5.977,78.145,0.20311,90.8,0.228,-6.83925,0,0.16790625,-6.181,4.114,-2.759875,-2.225,-2.202,-2.922,-2.7845,-1.751,413.975,-13.1875,-12.47
2,1.75,0.406673584,1.2549675,-3.03114120075,0,-9.895,-5.973,78.55,0.2078175,90.8,0.2225,-7.05075,0,0.18274775,-6.177,4.351,-2.782875,-2.250625,-2.2445,-2.9285,-2.8275,-1.7495,413.85,-13.13,-12.4325
2,2.25,0.438991204,1.668332874,-3.5588725,0,-9.535,-5.963,78.175,0.20834535775,90.8,0.179,-6.599,0,0.175624,-6.178,4.295,-2.858375,-2.26975,-2.2615,-2.9775,-2.8455,-1.753,413.9,-13.07,-12.3825
2,2.75,0.31609970825,1.8640425,-2.5516,0,-9.66,-6,78.04,0.21389799025,90.8,0.1995,-6.7495,0,0.203014,-6.148,4.349,-2.93125,-2.28575,-2.275,-2.9905,-2.867,-1.7515,413.825,-13.09,-12.39
2,3.25,0.328222089,1.89964,-2.082625,0,-9.77,-6.029,77.83,0.194067063,90.8,0.209,-6.688,0,0.1751595,-6.115,4.203,-2.9315,-2.2935,-2.335,-2.9885,-2.8715,-1.7845,414.45,-13.1375,-12.4525
2,3.75,0.439261058,2.0516625,-3.213435,0,-10,-5.989,77.66,0.19798,90.8,0.236,-7.15475,0,0.19829775,-6.077,4.248,-2.969125,-2.314,-2.351,-2.984,-2.883,-1.808,414.175,-13.15,-12.445
2,4.25,0.34323815475,2.06147,-2.5996,0,-9.645,-5.927,77.46,0.210115,90.8,0.2515,-6.3425,0,0.185218,-6.172,4.483,-2.986875,-2.29475,-2.377,-2.9925,-2.8875,-1.813,414.65,-13.165,-12.48
2,4.75,0.39483157475,1.9433093525,-1.98066156525,0,-9.77,-5.955,77.945,0.20175,90.8,0.2265,-7.208,0,0.17167625,-6.055,4.566,-3.005125,-2.27875,-2.3845,-2.9905,-2.878,-1.8085,414.875,-13.1325,-12.4225
2,5.25,0.481601186,2.140825,-2.769932063,0,-9.47,-6.031,78,0.2134779685,90.8,0.181,-8.05,0,0.1569055,-6.061,4.315,-3.03775,-2.31325,-2.4135,-2.9775,-2.8585,-1.819,415.2,-13.1175,-12.425
2,5.75,0.43639860075,1.8767875,-3.54677,0,-9.575,-6.071,77.9875,0.1996370995,90.8,0.202,-7.766,0,0.1917115,-6.1,3.94525,-3.06375,-2.31325,-2.408,-2.98,-2.877,-1.818,414.7,-13.1125,-12.4525
2,6.25,0.375331245,1.272360722,-3.414012833,0,-9.485,-6.088,77.4925,0.2002491455,90.8,0.217,-8.0375,0,0.1511895,-6.173,4.102,-3.082125,-2.31225,-2.3965,-2.9925,-2.881,-1.8105,414.575,-13.1025,-12.5425
2,6.75,0.39432923775,1.0990820515,-3.0872595435,0,-9.165,-6.011,77.68,0.221472348,90.8,0.2025,-7.7925,0,0.19245175,-6.142,4.0985,-3.093375,-2.311625,-2.378,-3.012,-2.9,-1.8055,414.6,-13.02,-12.55
2,7.25,0.38957949825,1.3572,-1.358608631,0,-9.355,-6.017,77.925,0.20866375,90.8,0.2205,-7.767,0,0.16545875,-6.182,4.246,-3.057875,-2.30825,-2.363,-3.0175,-2.8665,-1.8015,414.65,-13.025,-12.495
2,7.75,0.511490914,1.2598,-4.280805,0,-9.215,-5.999,77.745,0.200948,90.8,0.319,-8.625,0.1529615,0.34406,-6.143,4.082,-3.0355,-2.316375,-2.3485,-3.0195,-2.8705,-1.8,414.3,-13.14,-12.5425
2,8.25,0.4589075495,1.6061375,-2.792947999,0.3475,-9.895,-5.961,77.815,0.194055,90.8,0.817,-7.941,1.66477,1.5170625,-6.14,4.119,-3.026875,-2.32425,-2.336,-3.0285,-2.847,-1.7965,414.9,-13.0825,-12.535
2,8.75,0.382325268,1.155310365,-2.423475,3.328,-10.12,-5.96,78.06,0.20735005975,90.8,3.799,-7.825,11.681825,10.108725,-6.106,4.062,-3.01,-2.312375,-2.325,-3.033,-2.8575,-1.783,414.6,-13.1475,-12.655
2,9.25,0.370180418,1.1703825,-1.5668957245,12.335,-9.635,-5.982,78.03,0.1957045445,90.8,12.235,-7.307,34.42785,30.79445,-6.072,4.361,-3.023875,-2.32625,-2.315,-3.0315,-2.865,-1.7865,414.5,-13.075,-12.6775
2,9.75,0.4573682915,1.890905,-1.948163143,32.66,-9.83,-6.012,78.055,0.2046,90.8,26.48,-7.591,68.7108,63.2188,-6.22,4.363,-3.027625,-2.319,-2.301,-3.0545,-2.8435,-1.778,414.1,-13.0425,-12.6525
2,10.25,0.361146079,1.8579539065,-3.150578973,56.0825,-9.8,-6.101,78.16,0.20863425,90.8,47.28,-7.49075,110.5965,111.555,-6.225,4.374,-3.0105,-2.304875,-2.306,-3.0825,-2.845,-1.7715,414.2,-13.0375,-12.935
2,10.75,0.41786624725,1.8891825,-3.0044475,89.85,-9.58,-6.145,77.935,0.2189475,90.8,70.89,-6.51575,161.986,161.26025,-6.251,4.509,-3.013875,-2.322,-2.314,-3.0925,-2.8405,-1.779,414.2,-13.1825,-13.0675
2,11.25,0.44912721875,2.038480333,-1.9019590115,111.85,-9.7175,-6.1395,77.8725,0.2140675,90.8,88.7,-5.2535,207.716,208.46125,-6.19175,4.386,-3.049,-2.321,-2.33775,-3.11075,-2.80425,-1.78225,415.2,-13.2525,-13.15
2,11.75,0.44626874725,2.0581271355,-2.83923,130.6,-9.3225,-6.1555,77.165,0.215326793,90.8,107.6,-5.7005,237.668,248.1305,-6.291,4.29,-3.0855,-2.3315,-2.372,-3.13,-2.804,-1.826,414.8,-13.3975,-13.1475
2,12.25,0.432712556,2.8898125,-3.343188962,143.625,-9.14,-6.179,77.63,0.213694,90.8,120.2,-5.51525,269.15,280.755,-6.432,4.395,-3.1235,-2.327,-2.39625,-3.1275,-2.79675,-1.836,414.1,-13.36,-13.0775
2,12.75,0.43946497225,3.33370203075,-2.50037,149.975,-8.995,-6.204,76.985,0.220412,90.8,127.05,-6.31225,285.414,293.832,-6.346,4.4965,-3.125625,-2.32125,-2.37525,-3.10725,-2.76075,-1.835,413.825,-13.3475,-12.78
2,13.25,0.388170638,2.77863,-0.954921309,151.275,-8.815,-6.198,77.01,0.2126841655,90.8,129.225,-5.3945,285.555,302.17,-6.33225,4.63275,-3.108,-2.311,-2.365,-3.091,-2.7895,-1.839,413.75,-13.5175,-12.755
2,13.75,0.519845918,3.683655,-0.93178,145.7,-8.46,-6.14275,77.1175,0.2045925,90.8,124.6,-7.4025,286.39,298.16425,-6.385,4.481,-3.14525,-2.309,-2.357,-3.094,-2.854,-1.818,413.7,-13.3675,-12.7825
2,14.25,0.42474422025,2.90118,-1.05638666925,137.5,-8.61,-6.113,76.825,0.19275,90.825,117.4,-7.1575,271.083,277.75875,-6.264,4.3775,-3.13325,-2.285125,-2.3495,-3.1115,-2.83475,-1.82,413.5,-13.4225,-12.9175
2,14.75,0.4686790685,3.1374075,-2.3253252165,130.55,-8.7025,-5.9705,76.7775,0.2063525,90.875,111.175,-7.49,244.2135,254.8025,-6.20125,4.309,-3.079,-2.254,-2.2855,-3.1195,-2.81025,-1.81175,413.3,-13.36,-12.7275
2,15.25,0.4435877875,2.4453540155,-1.0142575,110.2,-8.86,-6.006,76.54,0.204598,90.9,96.2,-7.04775,199.3,214.806,-6.09,4.458,-3.0735,-2.2205,-2.234,-3.08,-2.76125,-1.7465,413.1,-13.2725,-12.67
2,15.75,0.436098579,3.33362,-1.176805,86.3,-8.85,-5.857,76.75,0.2048225,90.9,77.22,-7.17575,151.9125,166.91475,-5.9815,4.4965,-3.039625,-2.208375,-2.267,-3.04,-2.736,-1.73,412.7,-13.0675,-12.685
2,16.25,0.538627905,2.28317,-1.4625780005,60.285,-9.105,-5.81925,76.8825,0.20852,90.9,52.3775,-8.9,103.469,114.73,-5.90825,4.392,-3.0385,-2.205625,-2.2565,-3.05175,-2.76825,-1.74725,413.275,-13.0925,-12.6225
2,16.75,0.5069340115,2.1697275,-1.403711947,32.35,-8.875,-5.69175,76.575,0.19501225,90.9,28.7525,-7.5575,64.2158,64.5835,-5.76925,4.4815,-3.0265,-2.209,-2.21825,-3.037,-2.7875,-1.726,414.7,-13.1475,-12.5475
2,17.25,0.486367337,2.11255,-0.283936124,11.5,-9.15,-5.667,77.31,0.2058,90.9,10.51,-6.62175,28.74305,27.55815,-5.757,4.5205,-3.0205,-2.2105,-2.213,-3.044,-2.808,-1.719,413.7,-13.1425,-12.47
2,17.75,0.461122832,1.27274118025,-0.25096,2.363,-9.25,-5.65025,77.685,0.1932855,90.9,2.927,-6.181,8.169925,7.875325,-5.77925,4.4085,-3.0345,-2.21525,-2.211,-3.03275,-2.8165,-1.7475,414,-13.1375,-12.38
2,18.25,0.403933011,1.94348,-2.2154620055,0.223,-9.745,-5.677,77.885,0.1914604165,90.9,0.695,-6.77825,2.1778,2.1698,-5.82425,4.273,-3.0295,-2.217375,-2.21275,-2.983,-2.766,-1.722,414.35,-13.3025,-12.52
2,18.75,0.312382051,1.577955,-1.45142,0,-9.74,-5.67875,78.01,0.186909,90.825,0.449,-5.4435,1.8922,1.869505,-5.8075,4.2965,-3.0055,-2.211,-2.23025,-2.96,-2.74275,-1.7025,414.6,-13.3875,-12.605
2,19.25,0.41721408675,1.9297975,-2.62606182475,0,-9.59,-5.6955,78.26,0.199836,90.8,0.394,-5.685,1.85103,1.8527,-5.847,4.2015,-2.97625,-2.23025,-2.209,-2.957,-2.73,-1.725,414.2,-13.3475,-12.6525
2,19.75,0.43503381175,1.3281,-2.2923250775,0,-9.65,-5.63,77.88,0.180390587,90.8,0.4215,-5.959,1.8659,1.8523,-5.878,3.998,-2.9765,-2.196,-2.2225,-2.956,-2.72675,-1.709,414.35,-13.14,-12.585
2,20.25,0.351741935,1.3028318155,-2.0530236895,0,-9.4925,-5.65225,77.9,0.19496,90.8,0.40625,-5.803,1.869,1.85599,-5.8525,4.012,-3.00025,-2.197,-2.2415,-2.9655,-2.7185,-1.7235,414,-13.315,-12.555
2,20.75,0.42533337,1.462330048,-0.874316022,0,-9.595,-5.65075,77.6525,0.1953185,90.8,0.402,-5.91325,1.8457,1.8547,-5.876,4.151,-3.0045,-2.2715,-2.217,-2.95225,-2.741625,-1.70675,414,-13.3925,-12.5975
2,21.25,0.36141134625,1.1152925,-2.93541885,0,-9.815,-5.81825,77.6625,0.198259208,90.8,0.20025,-6.147,0.0771925,0.1761005,-6.00025,3.92975,-3.0215,-2.2435,-2.2665,-2.942,-2.7985,-1.791,414.15,-13.3625,-12.6225
2,21.75,0.3664280745,1.3118025,-1.75031,0,-9.6875,-5.91475,77.925,0.197463611,90.8,0.1995,-5.702,0.014798825,0.1911235,-6.075,4.177,-3.054,-2.2545,-2.265,-2.927,-2.81475,-1.78,413.9,-13.4875,-12.7375
2,22.25,0.3372878055,1.3823675,-3.04533090675,0,-9.68,-5.985,77.915,0.211305,90.8,0.171,-6.935,0,0.166861,-6.131,4.07275,-3.0515,-2.246,-2.272,-2.9345,-2.833,-1.7945,413.8,-13.3375,-12.605
2,22.75,0.426557679,1.4439175,-1.35876,0,-9.59,-6.015,78.055,0.19488,90.8,0.223,-6.677,0,0.169453,-6.189,4.19975,-3.041,-2.244,-2.269,-2.958,-2.821,-1.794,413.575,-13.3825,-12.6375
2,23.25,0.30945653025,1.37179,-1.7045479535,0,-9.535,-5.99,77.9,0.208773,90.8,0.206,-6.05125,0,0.155448,-6.22,3.996,-3.0125,-2.2455,-2.2485,-2.939,-2.82,-1.779,413.775,-13.385,-12.625
2,23.75,0.318672,1.2333,-1.0924305495,0,-9.3925,-6.001,77.835,0.19870225,90.8,0.2215,-7.876,0,0.178718,-6.17525,4.2145,-2.9965,-2.2395,-2.24625,-2.9195,-2.7675,-1.7665,413.575,-13.32,-12.57
3,0.25,0.375151045,0.5891325015,-2.498659823,0,-10.175,-6.446,76.88,0.169155,90.7,0.2845,-13.32,0.537315,0.617035,-6.573,3.4525,-2.45125,-2.06225,-1.61,-2.4125,-2.54625,-1.42,416.15,-12.46,-12.3825
3,0.75,0.463131812,1.081749773,-2.95082145375,0,-10.515,-6.478,76.85,0.1692135,90.7,0.2215,-13.01,0,0.1458705,-6.637,3.6345,-2.364,-1.99025,-1.565,-2.345,-2.4805,-1.4,416.075,-12.54,-12.45
3,1.25,0.4364563885,1.23293,-1.183871121,0,-10.405,-6.502,76.835,0.17931,90.8,0.2745,-13.5125,0,0.1562725,-6.779,3.675,-2.29225,-1.95425,-1.66,-2.4595,-2.5465,-1.434,416.1,-12.5475,-12.435
3,1.75,0.339181122,1.324845,-1.60693742375,0,-10.205,-6.458,77.485,0.172004,90.7,0.238,-13.52,0,0.141424,-6.759,3.7275,-2.42775,-1.99325,-1.7005,-2.539,-2.5685,-1.449,416.45,-12.5125,-12.3925
3,2.25,0.36,1.2318767155,-2.7248225,0,-10.46,-6.459,77.045,0.176295,90.7,0.25275,-11.41,0,0.15481225,-6.72,3.798,-2.439,-1.9995,-1.7305,-2.5725,-2.5855,-1.479,416.5,-12.4775,-12.3675
3,2.75,0.39,0.90069,-2.1439375,0,-10.465,-6.447,77.07,0.17253709675,90.7,0.233,-10.7075,0,0.15886225,-6.693,3.7015,-2.452,-2.02,-1.728,-2.5745,-2.621,-1.491,416.55,-12.4425,-12.37
3,3.25,0.44971455375,0.85272,-1.6489598965,0,-10.49,-6.4345,77.365,0.1617159155,90.7,0.216,-9.78,0,0.1582135,-6.66475,3.54275,-2.45775,-2.016375,-1.739,-2.5875,-2.614,-1.5025,416.4,-12.405,-12.3425
3,3.75,0.33276134225,1.038975,-1.66756438,0,-10.265,-6.38875,77.3425,0.16813556,90.7,0.23875,-10.2775,0,0.1307555,-6.6525,3.6765,-2.468875,-2.009,-1.7415,-2.59275,-2.6,-1.481,415.975,-12.37,-12.34
3,4.25,0.4131411985,0.9765828135,-2.5142575,0,-10.645,-6.4735,77.2375,0.17770651,90.7,0.22975,-9.615,0,0.1582165,-6.70075,3.78275,-2.48375,-1.99975,-1.7525,-2.59225,-2.611,-1.48325,416.4,-12.4525,-12.3425
