DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,PA,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,TS_2_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
1,0.25,-0.337916,-67.52055,-17.33406,-4.04135875,-3.67204875,-2.621409,-2.574155,0.199372,0.03,-12.998,95.97275,391.84535,2.116012,0.142571,0.14056,0.0228,0.0378,-13.9760125,51.9190125,-88.3597875,-4.6054425,-0.344064125,174.86375,240.95625,-0.094084625,-0.071125,-0.170273875,-12.988125,-14.0284625,-19.815
1,0.75,-0.3485265,-62.96375,-11.25617,-7.9539715,-4.522319,-3.605936,-2.00665725,0.261556,0.03315,-13.26625,96.00935,389.90085,2.134417,0.114114,0.179421,0.0223,0.04415,-14.18505,53.2574375,-88.3952375,-4.698755,-0.236796625,176.869625,241.005375,-0.0842375,-0.075125,-0.17348475,-12.9468625,-13.9681625,-19.815
1,1.25,-0.3178415,-53.06445,-11.9217875,-5.927903,-3.176985,-2.6627505,-2.228296,0.339833,0.02985,-13.64165,96.0028,390.79285,2.14632875,0.154344,0.1684385,0.02375,0.02985,-14.6206625,54.5266125,-89.0965,-4.59384125,-0.4721605,181.729875,239.248875,-0.0831875,-0.0778125,-0.17934775,-13.004275,-13.950625,-20.4875
1,1.75,-0.41328465,-52.03964,-6.7208175,-8.60303,-3.04368025,-2.996183,-1.95211875,0.3027051,0.03196,-14.1438575,96.00943,380.55035,2.14771925,0.12083905,0.1624517,0.021635,0.035865,-15.1472,52.76908,-90.37996,-4.22968,-0.4156348,179.8758,238.4296,-0.1027764,-0.08022,-0.1834902,-13.17954,-14.00626,-21.188
1,2.25,-0.37099265,-64.309025,-9.43065875,-5.9762075,-3.82909475,-88.155925,-1.2409215,0.28320925,0.03974,-14.284615,95.92944,379.36925,1.92877,0.15915,0.15860215,0.02528,0.04162,-15.33788,54.59826,-89.15404,-4.46284,-0.3462252,176.225,240.3948,-0.09422,-0.08566,-0.1875362,-13.27528,-14.00204,-19.868
1,2.75,-0.3463825,-53.35625,-13.467575,-23.19724,-3.34141,-8.68134649999999,-1.425572,0.1695725,0.03685,-14.37835,96.04245,378.609,2.0241575,0.165558,0.1426725,0.0317,0.0341,-15.58906,55.72396,-88.26436,-4.469426,-0.3531326,173.6226,242.75,-0.07966,-0.09178,-0.188682,-13.27116,-14.10016,-19.77
1,3.25,-0.3420058,-61.89684,-22.42198,-6.2888755,-3.28365,-10.2222355,-1.316738,0.2620092,0.030865,-14.42199,96.059465,392.043025,1.9107525,0.17670435,0.18912835,0.02553,0.039565,-15.78908,56.1851,-87.75486,-4.36739,-0.2643286,172.672,241.1084,-0.0753,-0.09542,-0.1922826,-13.19666,-14.09302,-20.218
1,3.75,-0.2995391,-65.2476275,-7.80910625,-15.88555,-4.124851,-27.5719375,-2.4337115,0.1296315,0.0370075,-15.1209925,96.04772,392.595,1.968875,0.178489775,0.1751072,0.0318025,0.0363875,-16.2798,56.9293,-88.01384,-4.40907,-0.5814486,172.1282,238.915,-0.07794,-0.1013926,-0.1940432,-13.08982,-14.06712,-21.01
1,4.25,-0.30111625,-64.53382,-11.1551275,-5.161946,-3.1248115,-3.26554375,-1.3326546,0.2583601,0.041285,-14.944125,96.07305,393.58235,2.0108625,0.1650628,0.15438775,0.026515,0.03783,-15.97198,57.19818,-87.94712,-4.311454,-0.5054766,174.57,240.2506,-0.0844,-0.111032,-0.1970952,-13.3484,-14.02614,-20.572
1,4.75,-0.3467888,-55.0406725,-12.955285,-10.879735,-3.4079975,-5.3426965,-3.9348135,0.2442908,0.03616,-15.65302,96.06264,395.597775,1.9527125,0.1711356,0.1620628,0.02842,0.03362,-16.83808,55.98504,-88.4082,-4.302612,-0.4585726,171.8716,239.9766,-0.07974,-0.1180394,-0.1977476,-13.42506,-14.07884,-20.398
