DOY2,HR2,USTAR,TA,WS,NEE,FC,H,LE,TS_1_1_1,TS_1_2_1,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,SC,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1
1,10.75,0.380455,-10.4255,1.75175,0.1216275,0.38512,14.026,-0.1287225,0.3555,0.4375,73.8655,97.5555,390.94,52.736,187.67,92.23425,20.58275,234.5,279,2.238,-0.5762775,0.675,1,1.85,2.3,4.3,5.8
1,11.25,0.390805,-9.983225,1.80535,0.066517,0.33727,21.1635,0.323,0.3655,0.4330825,72.30925,97.5625,390.634,66.05,222.911911075,108.875,23.6935,237.39,280.76,2.262,-0.60217,0.664585,0.9979175,1.8417,2.3,4.3,5.8
1,11.75,0.409815,-9.712975,1.86745,0.13898,0.363,30.569,0.783515,0.3525,0.4270825,70.492,97.5405,390.148,76.25075,247.7135,119.98,26.3945,235.305,283.03,2.261,-0.56941,0.6729175,1,1.85,2.3,4.295825,5.8
1,12.25,0.453,-9.46425,2.0005,0.022,0.27274,34.056,0.9465,0.3725,0.44167,68.306,97.508,389.991,77.295,259.575,123.8105,26.3155,235.61,285.0475,2.215,-0.5935,0.670835,1.00835,1.854,2.3,4.3,5.8
1,12.75,0.44858,-9.29325,2.0013,0.1074525,0.40948,36.824,1.3204,0.375,0.4354975,66.57625,97.4765,389.828,83.087,257.27334925,124.6225,26.615,232.34,284.745,2.1747,-0.5467725,0.664585,1,1.856225,2.3,4.295825,5.8
1,13.25,0.4495425,-9.076,2.01505,0.058979,0.2712675,36.25175,1.42245,0.384,0.4354975,65.2615,97.46,389.769,73.96175,236.481555775,116.317,24.178,236.1625,285.51,2.1654,-0.499545,0.679165,1,1.847925,2.3,4.3,5.791675
1,13.75,0.44748,-8.857725,2.0134,0.18233,0.36633,33.224,1.3474,0.386,0.44167,64.302,97.438,389.688,67.9735,222.39125,109.21625,23.0745,234.585,285.5275,2.2079,-0.39008,0.679165,1.006225,1.847925,2.3,4.3,5.77915
1,14.25,0.47425,-8.84615,1.972125,0.164,0.33836,28.86775,1.2085,0.382,0.433,63.52675,97.4225,389.781,62.44625,208.635,101.78,21.1655,237.395,285.8975,2.186,-0.386845,0.6916675,1,1.85,2.3,4.3,5.77915
1,14.75,0.458795,-8.707475,2.0047,0.18616,0.33544,23.65825,1.191225,0.383,0.4417525,63.9245,97.424,389.958,47.3775,169.55,82.515,17.8245,234.95,285.98625,2.1936,-0.29103,0.66667,1.006225,1.85,2.3,4.295825,5.77915
1,15.25,0.4554,-8.708,2.04015,0.201,0.22374,16.837,0.6399375,0.4025,0.4417525,63.58325,97.4265,389.89475,36.7365,144.2335,71.135,14.6695,235.985,285.6975,2.1685,-0.24974,0.679165,1,1.85,2.3,4.3,5.7833
1,15.75,0.4217375,-8.6666,1.9538,0.26733,0.286,8.834175,0.234815,0.3835,0.444,64.24875,97.4505,390.03225,20.6185,101.915997425,49.34,10.8285,235.455,285.18,2.17985,-0.165885,0.6812475,0.9979175,1.85,2.3,4.3,5.795825
1,16.25,0.39905,-8.62425,1.860125,0.268105,0.1993775,-1.6116,-0.41288,0.395,0.433,64.95525,97.4525,389.90475,1.861,61.31475,31.5975,7.05485,234.09,284.48275,2.218925,-0.03903,0.68333,1,1.85,2.3,4.3,5.795825
1,16.75,0.33376,-8.8307,1.8038,0.2901975,0.185785,-9.696,-0.60229,0.4005,0.425,65.6295,97.4765,390.12475,-21.399,27.1015,13.19925,3.25665,235.45,283.3835,2.20375,-0.02058775,0.679165,1,1.85,2.3,4.3,5.77915
1,17.25,0.306,-9.268,1.775675,0.24755,0.08512725,-16.618,-0.92316,0.3935,0.434,66.82025,97.4795,390.294,-44.7475,5.18885,1.48335,0.8424975,232.377,282.505,2.21725,-0.00466332,0.68333,0.9979175,1.85,2.3,4.3,5.779225
1,17.75,0.2738075,-9.309525,1.76575,0.28388,0.1164025,-21.05925,-0.9808725,0.4055,0.425,68.4745,97.495,390.38325,-52.207,0.124405,-1.0235275,0.2582675,232.35,281.465,2.1745,0.01203075,0.66667,0.9958325,1.85,2.3,4.3,5.779225
1,18.25,0.25084,-9.523825,1.7489,0.320185,0.1135,-22.615,-0.965615,0.399,0.43333,69.62125,97.5115,390.4115,-53.765,0.00994095,-1.7495,0.17956,229.82,279.82,2.1585,0.008773675,0.68542,0.99375,1.85,2.3,4.295825,5.7667
1,18.75,0.2574975,-9.6425,1.8043,0.262,0.10921,-23.41375,-1.155975,0.3895,0.43333,70.51025,97.5385,390.394,-49.712,0.007,-1.656,0.156195,233.748,280.9925,2.20885,-0.077641,0.679165,0.9958325,1.85,2.3,4.295825,5.795825
1,19.25,0.24769,-9.729475,1.843,0.263405,0.10525,-22.1235,-1.026,0.3895,0.44167,70.6305,97.5315,390.4075,-48.462,0.008,-1.6634,0.125975,234.1035,279.53,2.2326,-0.074712,0.679165,0.99375,1.85,2.3,4.3,5.7667
1,19.75,0.25275,-9.71165,1.91525,0.287,0.083386,-22.1735,-1.1078,0.3985,0.433,70.47525,97.543,390.48875,-44.6035,0.008,-1.5677,0.12468,238.8835,278.32,2.213,-0.043433,0.68333,0.99375,1.85,2.2915,4.3,5.762525
1,20.25,0.2525,-9.766825,1.91025,0.23063,0.10475,-22.0975,-1.314075,0.391,0.442,71.66675,97.524,390.695,-42.571,0.0085993,-1.45335,0.1325075,238.19,277.904,2.21705,-0.031118,0.679165,0.9979175,1.847925,2.3,4.3,5.75835
1,20.75,0.231875,-9.85625,1.913,0.244105,0.097886,-22.9515,-1.184375,0.383,0.434,71.953,97.5245,390.749,-46.3985,0.007,-1.61245,0.12496,240.225,279.3325,2.23935,-0.1063,0.6958325,0.99375,1.85,2.3,4.295825,5.77915
1,21.25,0.243,-9.90255,1.8699,0.2860425,0.12511,-23.806,-1.1718,0.375,0.4332475,72.37775,97.5315,390.857,-38.71675,0.008,-1.4155,0.1193975,238.012,278.46,2.25375,-0.0737775,0.68542,0.99375,1.85,2.3,4.295825,5.7667
1,21.75,0.24795,-10.05575,1.9149,0.1859975,0.121,-24.313,-1.29075,0.3735,0.43333,73.28375,97.52,390.9125,-42.706,0.00725,-1.4305,0.1189,235.65025,277.546,2.25615,-0.175335,0.68333,0.99375,1.8417,2.3,4.3,5.77915
1,22.25,0.2501,-10.16175,1.92025,0.26953,0.1706425,-25.19525,-1.0797,0.369,0.442,73.09925,97.5145,390.79375,-47.08125,0.008,-1.5895,0.12,235.6255,276.8045,2.255625,-0.08818125,0.68542,0.9916675,1.8417,2.3,4.295825,5.77915
1,22.75,0.25936,-10.24325,2.015,0.268865,0.1905625,-26.94975,-1.038575,0.379,0.448,73.427,97.4945,390.879,-48.2935,0.008012475,-1.6111,0.12155,232.825,276.5375,2.2435,-0.1293375,0.6812475,0.99375,1.841925,2.275,4.3,5.774975
1,23.25,0.2476,-10.373,1.9729,0.2595675,0.151745,-23.76025,-0.95475,0.3755,0.4419175,72.835,97.48675,390.471,-45.4485,0.008,-1.4285,0.1201225,235.742,275.805,2.1888,-0.15626,0.6812475,0.99375,1.8333,2.3,4.3,5.77915
1,23.75,0.266345,-10.481,2.0097,0.304,0.1275,-26.469,-1.2324,0.3435,0.4479175,73.4085,97.467,390.22,-51.7405,0.009,-1.57995,0.12076,233.974,275.5525,2.2126,-0.092314,0.679165,0.99375,1.839525,2.2915,4.295825,5.7667
2,0.25,0.2199225,-10.7815,1.99675,0.0956825,0.038815,-30.491,-1.3767,-0.0075,0.091667,70.45525,97.70825,391.148,-66.671,0.007,-2.25135,0.15,212.859,273.89,2.1208,-0.16959,0.3,0.56667,1.225,1.6,3.3833,4.733
2,0.75,0.2179925,-10.94,1.97775,0.110255,0.06304475,-28.311,-1.1782,0.017,0.084,71.437,97.69,390.556,-65.3275,0.007,-2.2398,0.13876,214.4675,273.59,2.133,-0.13561,0.3,0.55833,1.2125,1.6,3.3833,4.7333
2,1.25,0.219,-11.2385,2.0276,0.2273525,0.096763,-29.2835,-1.148,0.017,0.091667,71.40375,97.68125,390.65,-66.1205,0.007,-2.21735,0.1587375,215.3625,273.637,2.1506,-0.10998,0.3,0.55833,1.2167,1.6,3.375,4.73315
2,1.75,0.20331,-11.5645,1.959,0.2094075,0.06831675,-29.1085,-1.216,0.02,0.084,71.85275,97.6795,390.946,-65.775,0.008,-2.1245,0.17468,213.81,273.465,2.1142,-0.08421675,0.3,0.554165,1.2125,1.6,3.3833,4.733
2,2.25,0.207,-11.6325,1.991,0.182,0.106635,-29.517,-1.260125,0.011,0.091667,72.7915,97.6745,391.22325,-63.269,0.008,-2.145,0.1306225,216.875,272.825,2.10775,-0.2004275,0.3,0.56667,1.2083,1.6,3.37515,4.72485
2,2.75,0.2005925,-11.8005,2.047425,0.16793,0.068368,-31.68425,-1.09295,0.022,0.091667,73.15525,97.6785,391.1705,-67.2755,0.008,-2.1121,0.135615,216.24,271.0325,2.08945,-0.1600225,0.3,0.55833,1.22085,1.6,3.3833,4.7167
2,3.25,0.212985,-11.9005,1.97525,0.16266,0.0842675,-29.711,-1.177,0.016,0.083333,73.20825,97.63925,391.1035,-64.95675,0.007,-2.215,0.1434575,218.255,272.69,2.07255,-0.11196,0.3,0.5625,1.2125,1.6,3.39165,4.7167
2,3.75,0.20825,-12.093,2.021325,0.234,0.109,-31.23925,-1.2345,0.014,0.092,73.88525,97.623,391.0875,-61.857,0.00953545,-2.081,0.132165,217.6195,271.49,2.07675,-0.1632225,0.3,0.55833,1.2125,1.6,3.3833,4.73315
2,4.25,0.216715,-12.141,1.972,0.259265,0.087,-30.4335,-1.224,0.01,0.084,74.12075,97.62075,391.4795,-64.768,0.007,-2.168225,0.1114925,216.518,270.3775,2.08005,-0.0882485,0.3,0.5625,1.2125,1.6165,3.367,4.725
2,4.75,0.20645,-12.18225,2.01825,0.1944,0.080334,-29.7295,-1.33945,0.002,0.091667,74.32875,97.62075,391.5305,-63.018,0.008986,-1.94795,0.1557975,217.44125,269.8275,2.071,-0.10929,0.30833,0.55833,1.2167,1.6,3.3833,4.72485
2,5.25,0.2075175,-12.40875,2.04055,0.200295,0.1165,-28.318,-1.099,0.006,0.084,74.24675,97.629,391.5255,-61.748,0.00840975,-2.0765,0.11834,216.5575,270.1475,2.05275,-0.097893,0.3,0.5625,1.225,1.6,3.3667,4.72485
2,5.75,0.2020475,-12.378,1.966425,0.25432,0.094,-29.89425,-0.9663575,0.011,0.084,75.212,97.63275,391.59325,-62.283,0.00885595,-2.182,0.123545,217.84,269.795,2.068675,-0.092117,0.3,0.55833,1.2083,1.6,3.3667,4.7167
2,6.25,0.19735,-12.399,2.030975,0.251435,0.092,-28.13575,-0.9503875,0.006,0.084,76.26625,97.62625,391.72425,-59.491,0.009,-1.936,0.13446,220.45,270.8725,2.0832,-0.12577,0.3,0.554165,1.2083,1.6,3.39165,4.7167
2,6.75,0.209,-12.36575,1.98,0.15919,0.07242825,-31.2775,-1.283,0.019,0.084,76.65875,97.61875,391.831,-59.4465,0.011,-1.903475,0.1355575,218.76275,270.895,2.083,-0.142,0.3,0.55833,1.2167,1.6,3.3833,4.7167
2,7.25,0.19235,-12.4595,2.0264,0.1659975,0.0703025,-30.1155,-1.0555,0.013,0.091667,77.218,97.61475,391.561,-58.372,0.044,-1.416475,0.16808,221.88375,269.3925,2.069,-0.15724,0.3,0.558335,1.2125,1.6,3.3833,4.72485
2,7.75,0.21,-12.48075,2.0301,0.179805,0.1155,-28.593,-1.0832,0.013,0.091667,76.89,97.63175,391.2595,-49.26875,3.6116832165,0.93675,0.8127125,221.54,270.265,2.04625,-0.17354,0.3,0.554165,1.2083,1.6,3.35,4.7167
2,8.25,0.23345,-12.307,1.992,0.14553,0.1475,-20.8625,-1.1755,0.008,0.084,76.102,97.66975,391.206,-15.944,27.7595,13.082,3.73825,223.395,271.08,2.029,-0.322195,0.3,0.5625,1.2167,1.6,3.375,4.725
2,8.75,0.2808575,-12.31,1.8765,0.12493,0.262965,-10.697,-0.87709,0.007,0.083333,75.567,97.69375,391.298,8.66485,77.31625,36.909,8.514825,224.013,271.3875,2.084,-0.497325,0.3,0.55833,1.2083,1.6,3.3585,4.7167
2,9.25,0.317,-12.0795,1.8577,0.032278,0.3717,0.11284675,-1.155,-0.007,0.083333,74.29375,97.6915,391.886,33.8945,138.9075,67.609,13.76975,218.11,272.76,2.14,-0.72437,0.3,0.55833,1.2167,1.6,3.375,4.70835
2,9.75,0.3726075,-11.6055,1.888725,0.054493,0.41529,12.893,-0.3755,-0.019,0.08383325,71.71875,97.71025,391.723,58.7585,201.72,99.254,20.36725,217.6395,275.2875,2.181,-0.9589,0.3,0.55833,1.2167,1.6,3.37515,4.7167
2,10.25,0.408,-11.12625,1.966,0.006,0.425885,28.209,0.2665,-0.026,0.08975025,69.44925,97.718,391.13575,82.677,268.86675,132.021,28.65325,215.98,278.1525,2.212025,-1.104025,0.3,0.55833,1.2125,1.6,3.3833,4.7
2,10.75,0.46028,-10.64575,2.01785,-0.058234,0.358765,42.2645,1.84895,-0.023,0.084,66.30625,97.6925,390.6605,104.03,338.179168475,163.031,34.901,218.5425,280.06,2.199625,-1.064775,0.3,0.554165,1.2083,1.6,3.36685,4.7167
2,11.25,0.488945,-10.0271,2.0555,-0.076862,0.28225,55.451,1.94075,-0.019,0.084,62.535,97.695,390.6645,120.4145,390.196829675,186.4,39.8835,217.788,282.8785,2.15915,-0.9887275,0.304165,0.55833,1.20835,1.6,3.3833,4.7
2,11.75,0.51,-9.450475,2.1288,0.0303905,0.3428725,67.471,2.4421,-0.022,0.08975025,59.68425,97.68275,390.57675,140.76,428.5225,209.17,45.41825,219.2685,284.34,2.1315,-0.8842175,0.3,0.5625,1.20415,1.6,3.3667,4.70835
2,12.25,0.53575,-9.15105,2.206125,-0.003,0.37031,81.352,4.351,-0.003,0.091667,58.0615,97.70725,390.533,150.525,472.77275,224,47.091,220.215,285.6175,2.1147,-0.726275,0.3,0.55833,1.20835,1.6,3.35,4.7
2,12.75,0.52484,-8.901925,2.207875,-0.058321,0.315,80.72425,3.7909,0.015,0.084,56.01225,97.6675,390.503,149.635,475.13475,227.093,49.5185,218.1275,286.26,2.031,-0.750675,0.3,0.554165,1.2167,1.6,3.3667,4.733
2,13.25,0.55,-8.65785,2.27695,0.05476675,0.3409825,81.03525,4.409,0.015,0.0791665,55.13425,97.632,390.427,141.002,459.4637834,214.104,46.65775,217.77,287.85,2.0138,-0.6177725,0.3,0.55833,1.2083,1.6,3.36685,4.7
2,13.75,0.55576,-8.3427,2.2907,0.04519975,0.3345,76.604,4.013,0.008,0.0878335,53.9885,97.6175,390.30025,135.31,430.165,208.25,43.788,220.0375,287.43,1.96025,-0.58022,0.304165,0.55833,1.2083,1.6,3.375,4.7
2,14.25,0.55372,-8.416525,2.3369,0.06712425,0.2498075,74.64925,3.6893,0.016,0.083333,54.0725,97.6205,390.553,122.13,398.0405,189.38,40.172,222.276,286.7725,2.0776,-0.4787075,0.3,0.56667,1.2083,1.6,3.3667,4.7
2,14.75,0.54507,-8.225,2.352175,0.2284775,0.36039,64.237,3.5518,0.018,0.08591675,53.39375,97.59175,390.604,105.52,342.2725,167.3,36.4975,225.91,287.3075,2.049325,-0.3513725,0.304165,0.55833,1.2083,1.6,3.367,4.72485
2,15.25,0.535,-8.11025,2.3025,0.19105,0.2979625,53.4405,2.71225,0.037,0.084,52.8725,97.605,390.4815,83.348,288.95,142.32,29.6255,225.53,287.22,2.043925,-0.3367,0.3,0.5625,1.2125,1.6,3.3667,4.7
2,15.75,0.533675,-8.16815,2.35825,0.281,0.272045,43.164,2.482,0.028,0.083333,53.35175,97.626,390.15625,65.4765,238.99625,116.79,25.412,227.02475,286.305,2.0485,-0.20252,0.3,0.5625,1.2125,1.6,3.35,4.7
2,16.25,0.5092425,-8.262725,2.36625,0.1758225,0.265,27.7725,0.9167225,0.063,0.083333,53.411,97.60225,389.897,39.7965,165.4405,83.42025,18.71575,223.899,286.11,2.0786,-0.15989,0.3,0.55833,1.2083,1.6,3.3333,4.7167
2,16.75,0.4812475,-8.584475,2.296075,0.32733,0.21739,14.87,0.22325,0.066,0.091667,54.1625,97.599,390.394,13.9075,106.01625,51.296,10.88225,223.7775,284.765,2.09,0.007130125,0.3,0.55833,1.2083,1.6,3.3667,4.7
2,17.25,0.4252925,-8.755125,2.16725,0.32908,0.242495,0.5379,-0.4069475,0.075,0.075,54.91925,97.608,390.4715,-10.636,51.89425,25.10375,5.9342,223.89,284.94,2.088625,0.098552,0.3,0.5625,1.2083,1.6,3.3585,4.70835
2,17.75,0.372,-8.9824,2.033,0.287,0.15606,-10.52425,-0.93632,0.072,0.084,57.121,97.628,390.561,-45.7665,13.45150267,5.4124,1.813875,220.8675,282.8,2.147,0.11714,0.3,0.55833,1.20415,1.6,3.35,4.7167
2,18.25,0.317,-9.128,1.94385,0.31,0.035,-19.575,-1.08935,0.062,0.083333,59.18,97.642,390.706,-69.6105,0.59706,-0.72284,0.4185,220.78,281.33,2.113,0.15944,0.3,0.554165,1.2083,1.6,3.35835,4.7167
2,18.75,0.289,-9.4792,1.923,0.33898,0.111,-23.8405,-1.0053,0.052,0.09191675,62.008,97.678,390.967,-73.119,0.016,-2.5731,0.17739,221.27,280.04,2.1477,0.098029,0.3,0.55833,1.2083,1.6,3.35,4.7167
2,19.25,0.26175,-9.6778,1.92975,0.2797625,0.10548,-22.647,-0.98686,0.052,0.091667,62.926,97.694,390.355,-71.01125,0.0056331,-2.7052,0.18535,220.49125,278.68,2.1565,0.0463785,0.3,0.55833,1.20415,1.6,3.35835,4.7
2,19.75,0.25385,-9.785,1.8944,0.25575,0.0548895,-23.54475,-1.03065,0.049,0.091667,64.545,97.701,390.311,-72.12,0.006,-2.611,0.1568775,219.8675,277.5275,2.1682,0.0249795,0.304165,0.5625,1.2083,1.6,3.367,4.70835
2,20.25,0.26225,-9.9676,1.980425,0.244785,0.062,-24.824,-1.0035,0.033,0.084,65.975,97.707,390.347,-72.10025,0.005940016,-2.519,0.16478,219.955,276.36,2.159,-0.0262565,0.3,0.5625,1.20415,1.6,3.36685,4.7
2,20.75,0.231,-10.024,1.948,0.1578325,0.067879,-27.42525,-1.148,0.037,0.084,66.469,97.723,390.502,-70.989,0.006,-2.39515,0.15783,215.975,275.4325,2.14,-0.0455675,0.3,0.55833,1.20415,1.6,3.3585,4.7167
2,21.25,0.2375625,-10.263,1.976175,0.2449425,0.12625,-27.483,-1.14775,0.037,0.084,67.929,97.73,390.634,-68.294,0.007,-2.382,0.18603,217.406,276.235,2.136,-0.0430715,0.3,0.56667,1.2083,1.6,3.36665,4.7
2,21.75,0.222495,-10.309,2.03505,0.2370225,0.103105,-29.32725,-1.09095,0.024,0.08975025,68.666,97.718,391.078,-69.81975,0.007,-2.389,0.187275,214.4325,275.029,2.104,-0.0418825,0.3,0.56667,1.2083,1.6,3.35835,4.70835
2,22.25,0.22013,-10.272,2.032,0.2161875,0.12014,-26.791,-1.177625,0.026,0.084,69.074,97.71,391.334,-68.028,0.007174025,-2.29025,0.1524525,213.585,274.26,2.118,-0.11268,0.3,0.56667,1.2,1.6,3.35835,4.7
2,22.75,0.22355,-10.259,2.01035,0.21347,0.07512525,-28.6595,-1.298075,0.022,0.083333,69.664,97.698,391.38,-68.089,0.007,-2.2433,0.149,217.0915,274.955,2.122,-0.1000185,0.3,0.554165,1.20835,1.6,3.3667,4.7
2,23.25,0.2220625,-10.465,1.99695,0.23399,0.092571,-29.335,-1.1906,0.019,0.083333,70.09975,97.693,391.1575,-70.123,0.007,-2.3121,0.1654025,213.975,274.82,2.123,-0.11022,0.3,0.55833,1.20415,1.6,3.367,4.7165
2,23.75,0.22175,-10.683,2.047425,0.198,0.079388,-29.04425,-1.246,-0.0095,0.08349975,70.7315,97.7065,391.231,-67.64225,0.006899525,-2.3005,0.1624,213.5675,274.465,2.1143,-0.12629,0.3,0.55833,1.2167,1.6,3.37085,4.7
3,0.25,0.20101,-5.76495,2.0709,0.35394,0.1764125,-32.03525,-1.032,0.2255,0.0583335,64.053,97.971,393.49,-84.05525,0.0058062,-3.2814,0.28051,208.665,290.03,2.7769,-0.11989,0.270835,0.4667525,1.093775,1.34165,2.75,4.020775
3,0.75,0.215,-5.87935,2.0701,0.337,0.17745,-33.45775,-1.2,0.238,0.041667,64.731,97.966,393.973,-85.4455,0.0057365,-3.3104,0.2485,209.385,289.701,2.7732,-0.13367,0.2416675,0.448,1.047925,1.3,2.75,4
3,1.25,0.2078875,-6.0955,2.11925,0.31902,0.182,-33.69275,-1.226,0.225,0.04791675,64.7905,97.9695,393.877,-83.4085,0.006,-3.2599,0.26474,209.5,289.345,2.8094,-0.13523,0.23333,0.456,1.06045,1.3,2.75,4
3,1.75,0.201,-6.2534,2.125,0.25617,0.13111,-33.19925,-1.401675,0.233,0.0416665,65.2025,97.957,393.917,-83.9635,0.006,-3.211625,0.2158925,209.33,289.35,2.7296,-0.1491025,0.229,0.4539175,1.056225,1.3,2.75,4
3,2.25,0.1838,-6.2846,2.139,0.26374,0.13704,-31.984,-1.21045,0.24,0.041667,65.858,97.9575,394.04875,-81.2765,0.00655915,-3.1671,0.1885075,208.9,288.085,2.72595,-0.09852425,0.22475,0.448,1.047925,1.3,2.75,4
3,2.75,0.19425,-6.424125,2.107,0.36927,0.18418,-32.85425,-1.37995,0.25075,0.05,66.175,97.954,393.898,-82.98625,0.006,-3.20785,0.21632,209.175,288.75,2.7445,-0.126135,0.23333,0.45,1.070825,1.3,2.75,4
3,3.25,0.1961,-6.4576,2.2127,0.3075175,0.1595,-31.864,-1.07545,0.237,0.041667,66.5135,97.941,394.4835,-81.2675,0.006,-3.190425,0.187735,208.73,287.32625,2.755,-0.134395,0.2145025,0.45,1.06045,1.3,2.7667,4
