DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,G_1,G_2,TS_1,TS_2
1,5.75,0.003225,2.19399,8.37475,0.881258,4.8414225,0.27112475,1.7607325,419.2465,3.66177,1.0065015,0.82279875,0.37670925,0.181752,-0.424800525,0.791673975,305.473825,314.86735,-0.59,88.31,-2.51025,-2.77525,0.87425,0.83575
1,6.25,-6.24999999999998e-05,1.65853,11.2471,0.826367,4.5598325,0.295714,1.78366,419.832,3.64946,1.08552,0.80576075,0.395284,0.181209,-0.165611625,0.9776031,303.550525,313.604525,-0.6725,87.42,-2.504,-2.78675,0.88825,0.827
1,6.75,-0.002735,1.40895,10.183125,0.69311275,4.5901275,0.27293175,1.9226425,419.24825,3.9048,0.98145025,0.853896,0.369883,0.17011275,0.366619425,1.32821775,302.5381,313.867675,-0.7675,88.49,-2.497,-2.79025,0.90975,0.777
1,7.25,-0.00192,2.79221,9.4523725,0.50648825,4.91509,0.291644,2.052585,420.20625,3.86775,1.03073,0.838919,0.406907,0.18429725,0.0672263625,2.2455365,301.753775,313.968725,-0.88,88.215,-2.63975,-2.79875,0.91025,0.7515
1,7.75,-9e-05,5.4901975,9.4008725,0.59508075,4.6613425,0.31858225,2.0742875,420.1845,3.8051575,1.13345,0.88433925,0.431059,0.188186,0.388317025,2.1531915,302.224475,314.6037,-0.925,88.4075,-2.59575,-2.8095,0.8225,0.72425
1,8.25,0.00588,5.96821,10.8359,0.6340345,5.05099,0.305339,2.101335,419.7845,3.86178,1.15746,1.00842,0.413682,0.190875,0.497214875,2.1606965,303.973025,313.205675,-0.9675,88.5775,-2.5,-2.79075,0.87125,0.7065
1,8.75,-0.00669,8.95932,12.9744,0.82134275,4.90262,0.317382,2.12267,419.30775,3.88618,1.05143,0.966204,0.410716,0.2590255,19.883195,17.2042425,303.79545,314.0983,-0.9675,87.6775,-2.45975,-2.7685,0.8865,0.7065
1,9.25,-0.0125,11.2191,13.4081,0.578657,4.89434,0.344033,2.243815,420.615,3.92141,1.06364,0.909611,0.409418,0.22576925,63.280715,47.0624675,305.66425,315.6699,-0.595,87.97,-2.456,-2.73075,0.76525,0.6925
1,9.75,-0.0214,15.2696,15.7496,0.361804,4.91853,0.325635,2.48867,420.509,3.95423,1.14934,0.949471,0.422332,0.233539,111.8488,81.3140075,304.946225,316.661675,-0.435,88.0225,-2.41475,-2.68275,0.754,0.69425
1,10.25,-0.022325,22.027925,19.996,0.36689525,4.8886725,0.33734475,2.6993575,419.35,3.91606,1.138475,0.9932065,0.392017,0.249364,180.9892,130.2058,308.536,317.7797,-0.245,87.34,-2.389,-2.619,0.719,0.6035
1,10.75,-0.03105,20.35655,22.6885,0.21274475,5.10096,0.34570125,2.72981,419.35125,3.91575,1.1546325,1.02681575,0.431191,0.260892,231.6843,133.6624,307.07965,318.445,-0.1,86.345,-2.326,-2.5065,0.7475,0.63
1,11.25,-0.0399,26.904025,22.99785,0.33288625,5.458635,0.35305,3.07684,420.296,3.94151,1.20119,1.02561,0.415437,0.24436575,268.9432,165.3829,306.4858,319.96835,0.285,86.115,-2.251,-2.381,0.777,0.671
1,11.75,-0.038775,27.5326,30.1006,0.559861,5.58049,0.3679665,3.26535,418.124,3.94208,1.3012675,1.1421925,0.44329375,0.27111375,296.1606,172.3988,307.9585,320.88215,0.495,85.96,-1.974,-2.142,0.769,0.631
1,12.25,-0.05305,25.1968,29.407425,0.467447,5.35283,0.3912185,3.06929,417.244,4.0048475,1.278245,1.0971125,0.46404475,0.211205,326.6664,191.5953,307.61765,322.1226,0.49,85.865,-1.433,-1.6975,0.76,0.648
1,12.75,-0.0366,28.7549,31.2378,0.23302575,5.6855075,0.417723,3.16484,416.794,4.11721,1.2149,1.15992,0.466438,0.2319615,314.9129,181.4092,308.44435,321.7621,0.82,85.35,-0.8215,-1.4545,0.834,0.7265
1,13.25,-0.0316,28.0615,29.7474,0.27170025,5.315,0.407241,3.2793425,417.09725,4.27515,1.2288,1.12012,0.448558,0.2157345,313.95315,171.536425,309.859925,321.932225,1.4475,85.8125,-0.20025,-0.741,0.96275,0.829
1,13.75,-0.038625,22.0222,29.60305,0.199142,5.385225,0.3805535,3.47971,417.116,4.214895,1.273475,1.0967525,0.4491315,0.228566,345.00445,149.094025,309.064075,324.08165,1.8,85.5775,0.198,-0.92975,1.0425,0.894
1,14.25,-0.0217,23.3563,26.942525,0.44487,5.0228,0.370386,3.2754575,416.66375,4.20283,1.17725,1.06845,0.435784,0.2047375,266.916625,117.1824,310.312025,324.32995,2.1475,85.145,0.18875,-0.35675,1.11275,0.98025
1,14.75,-0.04085,19.83445,27.69635,0.3745575,5.075395,0.3935365,3.0086,417.14425,4.194435,1.321765,1.01543,0.4447585,0.19894075,274.85505,106.276825,313.01145,323.195175,2.0175,84.3475,0.35075,0.028,1.14025,1.05675
1,15.25,-0.03525,15.7853,22.0861,0.497856,4.666235,0.3683755,3.317715,418.46,4.38445,1.16963,1.0623,0.412624,0.2368755,219.958175,87.4933525,312.598275,322.8371,1.745,83.3175,0.347,0.02225,1.147,1.131
1,15.75,-0.0306,7.9714275,21.3235,0.5786125,4.394455,0.348342,3.3609375,416.9175,4.25036,1.1006,0.9656355,0.4005805,0.21276,181.0658,80.62141,311.842,323.8838,1.48,83.12,0.338,0.001,1.192,1.277
1,16.25,-0.00649,1.63947,14.711225,0.46774575,4.647705,0.315223,3.407655,416.95525,4.4657425,1.11349,0.969981,0.377398,0.235744,168.4092,51.579795,310.2683,322.26075,1.36,83.77,0.3365,0.032,1.2845,1.512
1,16.75,-0.00435,0.4367645,14.0282,0.627525,4.756345,0.312119,3.338595,416.7315,4.33674,1.1817,0.9079265,0.3963255,0.185093,107.42185,31.58832,311.83655,321.190025,1.3025,84,0.323,-0.012,1.388,1.55825
1,17.25,-0.010525,-0.204096,10.67415,0.827929,4.44258,0.2784485,3.2632375,416.678,4.27065,1.187455,0.855154,0.394751,0.18926675,53.55284,19.13071,312.6571,319.8739,1.135,82.0275,-0.2965,-0.06225,1.47475,1.5755
1,17.75,-0.000475,-0.119321,8.2817,0.56293025,4.857465,0.308513,3.1666875,416.552,4.273005,1.13185,0.9391475,0.396085,0.196887,17.66745,8.179939,311.1357,319.0938,0.955,83.8825,-0.78925,-0.9985,1.58675,1.5395
1,18.25,0.00402,0.2441895,9.9499975,0.754234,4.79293,0.3113885,2.964655,415.4355,4.271515,1.16865,0.886212,0.425105,0.185315,1.96401,1.9502425,309.733725,317.861375,0.6425,84.255,-0.8755,-1.405,1.5235,1.43875
1,18.75,0.00196,-0.03757975,8.5794,0.797814,4.92658,0.317419,2.989065,415.8,4.18524,1.13049,0.89035725,0.4388885,0.19131475,-0.57761095,0.98604655,309.919075,317.93485,0.5525,85.475,-1.26325,-1.5445,1.489,1.38475
1,19.25,-0.000665,-0.1742865,8.306505,0.903689,5.071565,0.3285565,2.71097,416.7995,4.09422,1.192815,0.947143,0.4282225,0.203781,-0.582039,0.89149955,310.423925,317.53955,0.4025,86.145,-1.563,-1.62225,1.32625,1.30425
1,19.75,0.0052025,0.18725875,8.717065,0.790159,5.042235,0.3452465,2.34497,417.289,3.81796,1.190495,0.902785,0.4303275,0.228192,-0.5640406,0.75007145,309.09615,317.45575,0.2825,85.945,-1.81475,-1.887,1.26275,1.12725
1,20.25,-0.0011035,-0.1703535,12.153125,1.01109025,5.0936375,0.31835575,2.832745,416.80325,3.7180575,1.2049,0.9054485,0.449301,0.229325,-0.52249625,0.74101135,307.03125,317.16625,0.13,84.7575,-1.8045,-1.98775,1.19475,1.03725
1,20.75,-0.00411,0.481941,9.42314,0.8735445,5.31098,0.319741,2.446085,417.6395,3.650375,1.24696,0.883094,0.428222,0.193482,-0.48109985,0.80360085,306.888925,317.1211,0.2425,83.8925,-1.789,-2.03175,1.1305,0.95975
1,21.25,0.005405,-0.23858125,7.7265375,0.87337125,5.12329,0.32266875,2.54273,417.9515,3.66162,1.2074525,0.920096,0.4293015,0.2336895,-0.4690975,0.8307319,307.85945,317.211125,0.0125,84.725,-1.7705,-2.1875,1.0905,0.92225
1,21.75,-0.008995,-0.386754,10.1234975,0.78921375,5.205785,0.344083,2.11409,418.224,3.73404,1.201955,0.90207225,0.44609825,0.208659,-0.4419667,0.81906385,308.381975,316.751,-0.035,85.315,-1.91675,-2.4525,1.018,0.85475
1,22.25,0.009285,0.346537,8.93179,0.6900955,5.1322325,0.3296185,2.04993,417.4465,3.73782,1.150295,0.8887855,0.4365665,0.201171,-0.44576195,0.7532618,308.0846,317.08585,-0.2025,85.7425,-2.06825,-2.61875,1.0145,0.8495
1,22.75,0.002345,1.122155,9.4603,0.7450985,5.201175,0.3291205,2.373305,416.747,3.78346,1.22392,0.8115415,0.4216495,0.1848895,-0.4638083,0.74437705,307.49205,316.932725,-0.2075,85.83,-2.55575,-3.01925,0.985,0.82375
1,23.25,-0.00129,-0.243061,8.1595025,0.81010725,4.422495,0.320501,2.2590425,417.23975,3.775985,1.122285,0.815368,0.383919,0.2029295,-0.47791025,0.63397755,307.581175,317.053125,-0.095,86.2625,-2.41075,-2.908,0.9255,0.7885
1,23.75,-0.010345,0.5614825,9.66811,0.8579495,4.7941525,0.30306225,2.062245,418.34,3.667465,1.11372,0.82028975,0.42374525,0.2175155,-0.4423116,0.76824855,307.392275,317.07675,-0.2,86.33,-2.42,-2.975,0.90475,0.74475
2,0.25,-5e-04,0.581484,7.8633825,0.86084325,4.191015,0.27534275,1.95738,421.771,3.8235975,0.9021285,0.7212645,0.37402875,0.2241085,-0.378192225,0.947138425,299.771525,314.91015,-0.735,88.285,-2.60325,-2.58475,0.60225,0.3445
2,0.75,0.0021625,0.3005965,5.079985,0.91876975,4.075475,0.28404175,1.154975,422.8445,3.889,0.93847625,0.7660675,0.3559835,0.248805,-0.240495575,0.927997825,300.112525,313.314725,-1.045,88.2825,-2.605,-2.58375,0.54525,0.3505
2,1.25,0.005035,0.758974,5.61405,0.801021,4.08738,0.2900065,1.42511,423.2315,3.87582,0.9508345,0.7380015,0.3569635,0.2474365,-0.20170195,0.8662645,299.403875,312.4511,-1.1075,87.67,-2.604,-2.58325,0.5485,0.36375
2,1.75,-0.007845,0.166114,8.6891775,0.822133,4.20774,0.2862505,1.505,422.46975,3.84156,0.936242,0.792667,0.380251,0.254677,-0.1959788,0.859105125,300.665075,310.920025,-0.9325,87.395,-2.593,-2.586,0.56,0.358
2,2.25,-2.50000000000001e-05,0.60480725,7.10181,0.693388,4.16969,0.30536875,1.58464,422.265,3.985015,0.97184675,0.801645,0.367837,0.2402005,-0.262540225,0.84850685,301.7603,309.515475,-0.7475,87.6225,-2.5615,-2.592,0.57175,0.34325
2,2.75,0.00327,0.238524,8.95578,0.912822,4.22589,0.294954,1.6731275,419.574,3.78235,0.964525,0.779575,0.372814,0.259268,-0.0837582125,0.63695,301.191175,309.9991,-0.7775,87.8875,-2.55625,-2.59925,0.5445,0.34375
2,3.25,-0.007465,0.86443,7.1087125,0.812585,4.246305,0.28387325,1.66708,419.501,3.726955,0.8981875,0.7675765,0.34584825,0.275736,-0.276567325,0.770262125,300.94915,309.2958,-0.82,88.27,-2.58225,-2.607,0.55,0.34525
2,3.75,-0.00418,0.906183,8.1961525,0.86757,4.31673,0.287486,1.694605,420.85,3.6532375,0.96509175,0.75064,0.373905,0.227028,-0.2081977,0.6520207,302.7172,309.0306,-0.7925,88.785,-2.575,-2.6305,0.5425,0.34875
2,4.25,-0.0100425,1.2214075,6.4055,0.93064675,4.191385,0.245389,1.56899,422.97775,3.6258,0.93147025,0.72931525,0.3344065,0.2235065,-0.261749475,0.6451919,302.916575,308.589425,-0.7225,88.5775,-2.59925,-2.63675,0.558,0.35925
2,4.75,0.00271,1.2504075,8.07272,0.9448315,4.187065,0.274158,1.49583,422.278,3.71747,0.938433,0.798319,0.351783,0.25113175,-0.273699825,0.8375544,302.43565,308.367675,-0.6375,88.6075,-2.61525,-2.64375,0.54675,0.3655
2,5.25,0.00543,0.609066,7.2105625,0.88666075,4.01154,0.267038,1.0578875,420.1,3.6493475,0.890055,0.713237,0.344954,0.2030325,-0.285738975,0.97092605,302.521275,308.3877,-1.0875,88.46,-2.60675,-2.64625,0.5695,0.362
2,5.75,-0.0063975,1.2212175,8.1123425,0.9049865,4.1892075,0.24558075,1.13713,421.0915,3.4698125,0.8683785,0.8010305,0.3538595,0.2314135,-0.19264305,1.0022175,299.637925,308.32535,-1.4375,88.285,-2.60025,-2.65025,0.538,0.3465
2,6.25,0.0025125,0.9337975,7.06872,1.2694,4.1227075,0.2850555,1.07939,421.1705,3.417385,0.9559545,0.76845725,0.3383515,0.22587775,0.7812871,1.3808505,298.21945,307.7482,-1.58,87.95,-2.59625,-2.6545,0.53325,0.3385
2,6.75,-0.00867,-0.760348,8.71465,0.76934525,3.95337,0.269376,1.0892425,421.43975,3.356505,0.931607,0.742773,0.356324,0.2461185,2.42585365,3.134346,296.20205,306.53675,-1.98,87.7325,-2.572,-2.6215,0.5355,0.35175
2,7.25,-0.007355,3.5068425,7.9009275,0.7175305,4.29724,0.25578875,1.0274415,421.005,3.4025625,0.870059,0.7637265,0.35470225,0.212467,7.595293075,3.96861775,299.016225,306.119775,-1.705,87.5725,-2.581,-2.623,0.54275,0.35725
2,7.75,0.0030375,3.3292475,10.7267,0.860285,4.1716,0.25997975,1.085225,421.9205,3.44664,0.94550225,0.79210875,0.36133525,0.239472,11.1932785,7.36638575,299.19015,306.637075,-2.095,87.445,-2.5875,-2.6235,0.54975,0.35525
2,8.25,-0.002255,6.1329125,10.66865,0.6840335,4.40292,0.2637105,1.19328,421.4615,3.471525,0.893768,0.778429,0.351435,0.2413235,27.1264325,33.7419475,299.18185,306.119775,-1.92,87.5675,-2.588,-2.625,0.55225,0.35475
2,8.75,-0.008015,10.184865,16.8704,0.6962475,4.59552,0.29783075,1.18189,422.353,3.647605,1.0240975,0.86073125,0.38777325,0.25560475,77.6156625,73.9071725,298.55525,307.43475,-1.67,86.845,-2.58925,-2.62575,0.5405,0.33175
2,9.25,-0.01125,9.09008,13.11305,0.4151785,4.662745,0.303874,1.30307,421.2315,3.751235,1.00821,0.9308065,0.4063155,0.264881,121.340475,108.27385,299.13125,310.720575,-1.32,87.34,-2.591,-2.62775,0.462,0.29325
2,9.75,-0.0136,17.34555,22.0761,0.48417275,4.839175,0.356019,1.772805,420.4385,3.81952,1.156865,0.9734095,0.415953,0.259082,193.913375,153.630325,300.714725,313.375525,-1.115,85.4,-2.59625,-2.63075,0.408,0.26675
2,10.25,-0.0178,22.3951,23.38515,0.622784,4.936575,0.3761615,1.9540375,420.106,3.991105,1.19028,1.0317235,0.440969,0.261715,257.765325,202.49805,298.8716,315.3874,-1.0475,82.8225,-2.588,-2.63025,0.34475,0.25825
2,10.75,-0.0313,24.96155,25.35605,0.27709775,5.064155,0.379407,2.111915,419.9565,3.97572,1.198745,1.074225,0.4421585,0.2772,327.457475,241.8647,296.892725,316.38405,-0.9375,81.4725,-2.56525,-2.62175,0.415,0.28875
2,11.25,-0.03055,27.804625,28.0166,0.2094605,5.22226,0.3760445,2.36329,419.60975,4.12927,1.2272675,1.0841925,0.44814075,0.277059,371.765025,267.14665,302.008875,316.9989,-0.5725,80.1625,-2.4635,-2.56475,0.41225,0.31475
2,11.75,-0.03115,28.63815,30.4343,0.103791,5.26,0.3714445,2.192325,419.3735,4.050255,1.2311225,1.12628,0.45293875,0.27693075,413.76945,291.6817,300.787375,317.87645,-0.295,77.9725,-2.402,-2.563,0.436,0.283
2,12.25,-0.01955,28.9904,33.03025,0.1821385,5.44812,0.389546,2.5150225,420.036,4.1826925,1.22902,1.160915,0.437344,0.302416,432.854575,315.326425,303.864575,319.1723,0.1175,76.285,-2.316,-2.54625,0.4205,0.3
2,12.75,-0.030575,33.28865,32.8447,0.1741935,5.31127,0.36084,2.807625,419.973,4.210955,1.2577125,1.1509325,0.46907325,0.2931605,465.931475,311.2931,304.01745,320.1308,0.13,75.2825,-2.29825,-2.54675,0.44675,0.30325
2,13.25,-0.022675,28.238525,38.271075,0.22386425,5.46649,0.374405,3.0182925,419.883,4.33358,1.2749725,1.0799075,0.49138525,0.26762225,500.086375,275.6192,303.423425,321.296975,0.455,76.065,-2.24125,-2.5335,0.453,0.3235
2,13.75,0.006985,21.583475,33.0814,0.1671855,5.35185,0.36794775,2.999955,419.101,4.2418,1.32024,1.148275,0.46490975,0.26807,514.37325,291.3092,301.6661,322.0417,0.6025,75.455,-2.15925,-2.5155,0.4895,0.325
2,14.25,0.005825,18.447375,28.09615,0.496843,5.357055,0.36925925,3.08234,419.206,4.2101125,1.304515,1.10146,0.463301,0.268612,466.40285,263.05545,300.04225,322.5227,0.7125,74.725,-2.1635,-2.504,0.48225,0.33
2,14.75,-0.0283,16.096575,30.21315,0.40171175,4.955925,0.39296425,3.08946,418.823,4.25247,1.40654,1.1400275,0.4482315,0.23112075,423.633675,204.66855,299.1969,322.60795,0.795,74.695,-2.1745,-2.462,0.4995,0.366
2,15.25,-0.0052275,10.849575,28.1534,0.477108,5.209185,0.377601,3.14026,419.568,4.24864,1.2524175,1.080645,0.473165,0.2055435,376.648675,197.472525,302.8199,322.067275,0.815,74.2425,-2.196,-2.454,0.5275,0.38575
2,15.75,-0.0115,7.82044,27.125625,0.528015,5.094115,0.3638235,3.0906,419.08925,4.2636425,1.270065,1.016425,0.4701265,0.2175585,355.285,154.40045,303.99785,322.339075,0.825,74.325,-2.218,-2.36675,0.5565,0.40125
2,16.25,-0.0121,3.36554,23.83015,0.468971,5.014885,0.372165,3.05835,418.86,4.2477875,1.31361,1.04663,0.454736,0.207301,289.2141,133.759875,304.39995,321.979675,0.715,75.0025,-2.22475,-2.3685,0.57,0.4175
2,16.75,0.0166325,3.20969,20.513125,0.52318925,4.8624225,0.35315475,3.04966,418.8525,4.3223925,1.2011875,0.95178675,0.4422475,0.221471,232.17515,119.7189,303.61435,321.14445,0.6775,75.3925,-2.24425,-2.4435,0.591,0.4085
2,17.25,-0.00751,-0.250994,18.4062,0.72468,4.360165,0.354542,2.9993075,419.156,4.243415,1.18398,0.999297,0.404742,0.197543,153.1121,74.28528,303.1315,319.488925,0.525,76.405,-2.25575,-2.446,0.5895,0.40225
2,17.75,0.004745,-0.805939,15.450225,0.7407565,4.419735,0.32509775,2.91501,419.0615,4.261,1.13107,0.8982925,0.410883,0.2029185,75.87027,43.81568,302.06895,318.5557,0.5375,78.4175,-2.2985,-2.46625,0.604,0.42325
2,18.25,0.0034,-0.022376,8.72188,0.79685475,4.0866775,0.29875625,2.6984575,420.7185,4.25735,1.02348325,0.76432275,0.37793425,0.26181125,36.102555,22.785255,300.90735,317.511725,0.455,78.92,-2.31025,-2.461,0.62125,0.436
2,18.75,0.0022625,-1.446225,8.851055,0.926222,3.6907675,0.263536,2.7816025,420.73,4.200575,0.96945625,0.75357575,0.36959075,0.280065,6.5565875,4.675374,301.226675,317.2027,0.325,83.8575,-2.335,-2.49225,0.716,0.4935
2,19.25,0.00587,-2.654075,8.4633,0.875656,4.34223,0.266804,2.862655,421.256,4.27917,1.01473,0.8007095,0.352533,0.28635775,-0.30069505,1.0752685,301.958525,316.6177,0.115,85.2475,-2.43975,-2.516,0.7505,0.47625
2,19.75,0.002105,-0.54565,7.550375,1.12221,4.316195,0.29046,2.55441,421.267,4.3183,0.910264,0.7714545,0.359996,0.30345775,-0.3295081,0.8964909,302.065825,316.3539,0.0175,86.3325,-2.49025,-2.5215,0.683,0.43675
2,20.25,0.005935,0.201257,6.164625,0.783292,4.037595,0.3104195,2.492115,421.532,4.28055,1.005165,0.7798135,0.356354,0.29598625,-0.32161515,0.90365475,302.903125,316.732825,-0.4625,86.4225,-2.52075,-2.5475,0.60975,0.406
2,20.75,0.00161,-0.367074,7.458665,0.73255,3.9707525,0.28371125,2.507205,422.29575,4.1468175,0.9220525,0.7846725,0.36169575,0.309245,-0.3394683,0.9620358,304.395225,316.42395,-0.4275,86.6575,-2.5205,-2.55,0.59325,0.39575
2,21.25,0.00173,0.16942,7.842165,0.736607,3.8139675,0.283579,2.18277,421.7795,4.13483,0.907171,0.727325,0.336754,0.2772625,-0.25607455,0.94461835,304.98975,315.68775,-0.5325,86.895,-2.52125,-2.55,0.58,0.37525
2,21.75,0.004675,-0.48481875,5.91945,0.76922275,3.96496,0.281213,2.09653,422.526,4.1898,0.95480175,0.754364,0.3650715,0.26754925,-0.1838443,0.78664685,305.295325,315.496475,-0.5225,86.88,-2.5935,-2.554,0.595,0.3745
2,22.25,0.010095,0.274509,7.068495,0.867503,4.116935,0.2832445,1.874455,421.339,4.0594875,0.9008605,0.7658485,0.369384,0.266807,-0.23365555,0.93466065,305.815075,314.9147,-0.615,86.66,-2.58825,-2.556,0.5835,0.36925
2,22.75,0.00653,0.101449,7.40353,0.67343,4.033565,0.2780055,1.779105,421.0455,4.044975,0.879444,0.758128,0.357139,0.27041725,-0.2744403,0.94849865,305.161875,315.6546,-0.6675,87.4375,-2.5805,-2.5545,0.5975,0.36275
2,23.25,0.00233,0.1643375,5.7790825,0.75419525,4.10994,0.27068,1.984715,422.38025,4.1180075,0.913722,0.72448,0.3759885,0.282968,-0.3070728,1.0430155,300.389525,314.90605,-0.75,87.9675,-2.57425,-2.555,0.62375,0.36125
2,23.75,-0.003055,0.191058,8.51509,0.8562,4.16409,0.269377,1.44691,423.281,4.0046875,0.8683135,0.782737,0.364843,0.23795275,-0.2366432,0.9659296,300.03055,315.6843,-0.8025,87.605,-2.56875,-2.55575,0.58625,0.3545
3,0.25,0.00608,-1.09173,9.1981975,1.12757,3.79906,0.266916,5.88184,423.55,6.588435,0.879125,0.752022,0.340137,0.29825,-0.793374775,1.8509865,322.1956,332.31825,3.4725,83.19,-2.422,-2.00525,4.773,4.4995
3,0.75,0.00787,-0.807,7.50671,1.40956,4.03534,0.237534,6.57914,425.388,6.95919,0.923509,0.748378,0.347292,0.299704,-0.733110675,1.70967175,319.903175,332.427,3.3975,84.9275,-2.6325,-2.463,4.673,4.46575
3,1.25,0.00411,-0.30754875,9.172395,1.421505,3.9271675,0.26584125,6.000885,424.1005,6.6214,0.8349715,0.710392,0.355681,0.27754175,-0.644951125,1.8407305,324.402675,332.676475,3.51,84.4175,-2.621,-2.63975,4.43925,4.26425
3,1.75,0.00729,-0.443736,10.438,1.15381,3.88653,0.287798,6.00466,425.897,6.7064,0.958402,0.738913,0.394461,0.258885,-0.682188575,1.797604,327.088875,333.316825,3.4775,82.95,-2.608,-2.62675,4.2855,4.11875
3,2.25,0.0109,-1.00959,7.63761,1.71195,4.18301,0.306934,6.07771,425.958,6.72696,0.897518,0.798033,0.364711,0.23859,-0.61619045,1.946215,327.246475,334.699375,3.345,85.935,-2.67125,-2.64325,4.17975,4.059
3,2.75,0.00976,-0.404463,7.17091,1.19517,4.16294,0.273728,6.06333,425.427,6.57776,0.89169,0.75074,0.3972,0.2508015,-0.548585025,1.76355675,326.388625,333.814,3.1825,86.475,-2.84275,-2.89925,4.146,3.985
3,3.25,0.0164,-0.440361,9.8002225,1.18567,3.86962,0.313971,5.71437,427.483,6.3036075,0.937788,0.893817,0.406575,0.23899175,-0.53229575,1.80450525,325.841825,333.8362,3.19,86.3075,-3.22675,-2.9295,4.11825,3.92175
3,3.75,0.00846,-0.192435,14.7379,1.25121,3.87837,0.274193,6.2131,425.822,6.37575,1.04586,0.825311,0.392623,0.207814,-0.556595275,1.7950425,325.311225,333.615475,3.2275,87.385,-3.00925,-3.11725,4.105,3.8905
3,4.25,0.00705,-0.5334,12.964125,1.10006,4.0877,0.271677,5.43098,425.555,6.4053125,1.03981,0.840875,0.383885,0.21751425,-0.552209325,1.800686,326.049275,333.0941,3.2525,87.3025,-2.678,-3.01625,4.04975,3.84875
3,4.75,0.00909,-0.00566,10.50695,1.75752,3.59566,0.289077,5.11183,426.864,6.413755,0.973571,0.818805,0.369751,0.222826,-0.44032795,1.702599,327.29475,332.783275,3.2325,87.5475,-3.2305,-3.054,3.99875,3.8065
3,5.25,0.0108,0.0335,9.3752,1.495,3.37613,0.27748,4.95689,430.299,6.3193225,0.97421,0.765279,0.364406,0.213536,-0.50770755,1.8655365,326.404975,331.38365,2.825,86.905,-3.06375,-3.18725,3.9515,3.7565
3,5.75,0.00839,-0.571315,10.607925,0.97915725,3.61958,0.250394,4.84335,427.686,6.29255,0.933098,0.801137,0.405487,0.226784,-0.625928125,1.825596,325.16925,331.310275,2.8,86.45,-3.36,-3.21525,3.96875,3.74975
