DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,5.97364403280263,-11.8383236238363,0.199918607071896,0.180601622519688,0.0199986058752759,0.209666962428257,-0.276547511965375,-0.0335631661628209,0.257604217055254,-17.4942152930549,-0.404726640195313,0.6474015009165,5.31,4.49,1.795,-13.323,-10.9515,-12.65385,-13.3624,-12.1157,94.65121,80.67,0.3772,-9.21,-8.035,-7.25,0.1,-1.45,0.9,-0.8,-0.025,239.25,266.2,264.9,282.2,0.2,-0.07,-0.13,-0.1,0.3,-0.02,-0.12,0.03,-2.5085,-1.8475,-1.0695,-0.5265,0.144,0.79,3.471,4.31,-4.1205,-3.7875,-3.2105,-2.7145,-1.4035,0.2725,1.8245,3.297,3.964,-1.731,-1.075,-0.7445,-0.262,0.223,1.281,2.327,3.8155,4.279,-2.7405,-2.47,-1.733,-1.2005,-0.458,0.8645,2.15,3.722,4.462,-3.358,-2.962,-1.759,-1.137,-0.1575,1.1585,2.5105,3.704,4.5785,-2.831,-4.1445,-4.515,-31.65,2.76079965651662,2.70711834143428,2.82952383324118,2.71219251126212,2.991105360183,2.71541161957816,3.04333339662941,2.65360550251433,2.86669425980326,418.816460561233,419.641457850548,421.492444042048,419.680947754866,421.287267113007,419.379178463762,421.515542876649,420.012421946617,422.364025341988,2038.55818734456,2038.19712908997,2043.16122706367,2038.0604914302
1,0.75,6.18198945686208,-12.5544905389017,0.216482517424407,0.174341659258529,0.000259673657367921,0.193177050799552,-0.404331779738117,-0.0408844209375286,0.270636829181162,-17.4330657264336,-0.185196860074444,0.632651026749008,5.36,4.48,1.68,-13.2513,-10.895,-12.041,-13.2872,-12.0082,94.63071,80.935,0.36605,-9.125,-7.88,-7.45,0.1,-1.435,0.9,-0.82,-0.035,239.9,266.3,263.7,282.3,0.2,-0.08,-0.12,-0.11,0.3,-0.025,-0.13,0.03,-2.5555,-1.8345,-1.066,-0.5305,0.141,0.791,3.47,4.31,-4.122,-3.798,-3.2145,-2.7185,-1.404,0.272,1.8235,3.295,3.9635,-1.718,-1.075,-0.7415,-0.262,0.223,1.277,2.326,3.814,4.277,-2.753,-2.4855,-1.726,-1.191,-0.4565,0.8655,2.1495,3.7205,4.459,-3.368,-2.947,-1.7605,-1.138,-0.157,1.1545,2.5085,3.702,4.5775,-2.716,-4.0135,-4.508,-36.55,2.66563138377742,2.63092400050897,2.82607147453882,2.63790979245708,2.83680165726298,2.63110197522571,2.70503370411639,2.52987819249253,2.60381834552863,418.891567438419,419.87075839579,421.947809295807,420.139785293529,421.845294613539,419.61720821517,422.38800869181,419.967082647846,422.496275790466,2037.79496780268,2037.14503239823,2035.47408959847,2037.65152346121
1,1.25,5.86732730331189,-12.7561302728566,0.21063166246449,0.177171142928563,0.00604755526810848,0.17421306581242,-0.0944463007125889,-0.0154056778399817,0.284517606232913,-17.5925954748841,-0.3844647487575,0.691629572218974,5.29,4.19,1.73,-13.09805,-11.2835,-12.1711,-12.7917,-11.9984,94.60258,80.325,0.3585,-9.19,-7.915,-7.81,0.1,-1.465,0.9,-0.825,-0.065,239.55,265.8,264.8,282.6,0.2,-0.07,-0.13,-0.11,0.3,-0.03,-0.13,0.04,-2.614,-1.851,-1.053,-0.5345,0.1375,0.7905,3.4695,4.309,-4.118,-3.8075,-3.2185,-2.7225,-1.405,0.2715,1.8225,3.2945,3.963,-1.715,-1.076,-0.721,-0.2615,0.223,1.274,2.325,3.815,4.277,-2.7595,-2.489,-1.717,-1.1815,-0.455,0.864,2.149,3.72,4.452,-3.3485,-2.9425,-1.7655,-1.141,-0.157,1.1485,2.5075,3.7005,4.5765,-2.81,-4.147,-4.4765,-33.12,2.7073613542969,2.39007627818537,2.85788800198091,2.40171611129317,2.89160718022804,2.41801985281221,2.73861395402312,2.42409012538297,2.82215540598315,418.650421807747,419.722796534448,421.939930241407,419.951380311961,421.975175433761,419.509630979177,421.840964924364,420.107119897693,422.103224006015,2044.22910171235,2037.79637416149,2041.70875543554,2040.04226933165
1,1.75,5.70994283201517,-12.8180445034657,0.206226685623577,0.162305007850647,-0.000275421069017206,0.168865677328074,-0.377625646443483,0.013029471429136,0.25021656691564,-16.4816136267403,-0.229929699839461,0.638458053411304,5.275,4.11,1.575,-13.4834,-11.345,-12.46005,-12.1677,-12.062,94.57117,80.73,0.3452,-8.89,-8.015,-7.53,0.15,-1.43,1,-0.82,-0.065,240.8,265.75,265.6,283,0.2,-0.07,-0.12,-0.11,0.3,-0.02,-0.13,0.04,-2.586,-1.89,-1.068,-0.5385,0.135,0.8005,3.469,4.308,-4.121,-3.821,-3.223,-2.733,-1.4055,0.2705,1.8215,3.2935,3.962,-1.75,-1.093,-0.724,-0.2615,0.223,1.269,2.323,3.813,4.276,-2.7535,-2.4885,-1.707,-1.1795,-0.4545,0.865,2.148,3.7185,4.451,-3.378,-2.904,-1.7735,-1.1405,-0.1565,1.143,2.5055,3.6995,4.575,-2.8495,-3.8355,-5.097,-27.615,2.71213306884888,2.50338764118654,2.61290929643055,2.50119020918726,2.64613038707093,2.4873412455992,2.76383681393646,2.44487083447223,2.65821429828883,418.387976661478,419.833150960964,422.229608405866,419.891639863314,422.033956770199,419.51303350095,422.429281491383,420.010795833694,422.781531996411,2042.75706830486,2040.32876563412,2042.13598355365,2041.47531404688
1,2.25,5.79524233409473,-12.0113218972544,0.195496639092221,0.161338138600273,-0.00159346871295103,0.159178450239859,-0.109862154073555,0.0194154982873104,0.275270827399818,-14.4462906351542,0.00644599914405707,0.675283786491496,5.07,4.175,1.585,-13.6314,-11.3105,-12.9293,-12.4157,-11.66095,94.57418,80.53,0.3422,-9.045,-7.95,-7.65,0.1,-1.32,0.9,-0.79,-0.02,242,266.15,265.8,283.4,0.2,-0.07,-0.12,-0.11,0.3,-0.02,-0.13,0.035,-2.567,-1.9485,-1.078,-0.5395,0.1315,0.8005,3.468,4.3075,-4.103,-3.842,-3.227,-2.7435,-1.4055,0.2705,1.82,3.292,3.9615,-1.748,-1.112,-0.726,-0.2615,0.223,1.268,2.321,3.811,4.278,-2.7585,-2.4945,-1.6835,-1.184,-0.454,0.8625,2.1465,3.717,4.45,-3.3275,-2.883,-1.775,-1.143,-0.158,1.1415,2.5035,3.6985,4.574,-2.8265,-3.999,-4.762,-28.97,2.82724147298256,2.50555051051847,2.58131038469187,2.50578274483051,2.70189379714886,2.44889096629815,2.59042753458572,2.46893500611246,2.46212058236204,418.274112122437,419.469421660994,421.864262323857,419.833371204572,421.681714322808,419.191229515948,421.709141889306,419.84636790397,422.04013135781,2044.37539441433,2044.61614944594,2046.96823657575,2048.69616533949
1,2.75,6.06349198213384,-11.8328919564406,0.188827341745873,0.21465753653873,0.0075136880138727,0.211682110897045,-0.175677062939164,0.00758433761907799,0.25837074159863,-12.0850624050386,-0.0379880710346255,0.709201164659649,5.005,4.175,1.545,-13.3274,-11.222,-12.8812,-12.6139,-11.03895,94.56396,80.5,0.3365,-9.135,-7.895,-7.5,0.1,-1.24,0.8,-0.815,-0.05,240.25,266.45,269.3,283.6,0.2,-0.07,-0.12,-0.11,0.3,-0.02,-0.13,0.04,-2.599,-1.959,-1.074,-0.54,0.1285,0.8005,3.4675,4.3065,-4.0975,-3.834,-3.231,-2.754,-1.405,0.269,1.819,3.291,3.9605,-1.748,-1.128,-0.728,-0.2595,0.223,1.268,2.317,3.809,4.277,-2.789,-2.496,-1.679,-1.178,-0.455,0.863,2.1455,3.716,4.4485,-3.373,-2.875,-1.779,-1.1475,-0.162,1.1395,2.5015,3.697,4.573,-2.747,-3.692,-4.8255,-27.135,2.82545264940707,2.52479297286445,2.759230754855,2.49493945011858,2.73598283089308,2.49287648725606,2.36579487978281,2.51167328962736,2.39764705516098,418.279959044185,419.490214806259,421.62440016525,419.69642059694,421.66374880343,419.317428171363,422.020624193227,419.737837156338,421.634888561025,2041.9646518542,2042.8946262528,2040.529426752,2040.71200622388
1,3.25,6.22847290528279,-11.4372500289364,0.181510164306749,0.19589429750157,0.0166406261702211,0.201911255962156,-0.343323431950881,-0.0412185678925522,0.258423007261665,-14.0364360349093,-0.315188624361305,0.695064459354095,5.195,4.29,1.55,-12.9359,-10.818,-12.7367,-11.9009,-10.9403,94.54003,80.705,0.3364,-9.26,-7.845,-7.64,0.2,-1.145,1.1,-0.785,-0.045,239.2,266.65,269.2,283,0.2,-0.07,-0.13,-0.11,0.3,-0.02,-0.13,0.04,-2.5975,-1.9505,-1.0715,-0.539,0.1265,0.8005,3.466,4.3055,-4.1075,-3.832,-3.244,-2.759,-1.4035,0.269,1.8175,3.29,3.96,-1.736,-1.1325,-0.724,-0.258,0.223,1.268,2.317,3.809,4.275,-2.8015,-2.473,-1.67,-1.172,-0.4545,0.864,2.146,3.7155,4.448,-3.424,-2.8745,-1.7785,-1.145,-0.165,1.138,2.499,3.6955,4.572,-2.927,-4.0645,-4.852,-20.725,2.5190125996865,2.50078499427963,2.68218048083276,2.4999869656499,2.71894750997052,2.4867987026225,2.60115850713578,2.4689293574546,2.7680317394212,418.487029060678,419.382441622696,421.822060572162,419.24650849112,422.193190422815,419.109430950824,421.569111034073,419.287497447855,421.758217436338,2048.48704740332,2042.70331904839,2044.44816328055,2045.00544155133
1,3.75,5.9856349341176,-11.5622383251458,0.185191851430837,0.218369057807052,0.00503895254585596,0.204467623101463,0.124713782866224,-0.0877630051094066,0.25456049072396,-11.7560834907442,-0.48592572408537,0.673283916442031,5.05,4.22,1.495,-12.5692,-11.138,-11.26155,-11.7682,-10.9529,94.54779,80.66,0.33245,-8.945,-7.8,-7.29,0.1,-1.295,0.9,-0.785,-0.08,240.65,266.4,268.8,283.9,0.2,-0.07,-0.13,-0.11,0.3,-0.02,-0.14,0.04,-2.5845,-1.9415,-1.061,-0.5365,0.1235,0.795,3.4655,4.305,-4.1545,-3.821,-3.232,-2.7635,-1.4035,0.269,1.816,3.289,3.9595,-1.73,-1.1255,-0.725,-0.258,0.2255,1.268,2.315,3.809,4.276,-2.806,-2.474,-1.6615,-1.1755,-0.4555,0.8645,2.146,3.7145,4.4465,-3.4095,-2.93,-1.7805,-1.1455,-0.1685,1.136,2.4975,3.6945,4.5715,-2.9535,-4.001,-5.08,-25.86,2.66006294327491,2.44569807941708,2.69527523253035,2.47758299910309,2.55400009123663,2.44697880060169,2.76322587297931,2.42268908148666,2.6488682023343,418.543212660056,419.698751343712,422.0516533398,420.526576243294,422.21572598543,419.742519266914,421.936172815533,420.425576751239,422.711109932185,2042.31143920559,2039.5248817757,2045.22775483952,2045.30680350668
1,4.25,6.07412003636004,-11.3625217492129,0.229178896898997,0.171435304717672,0.0124346843764125,0.17345710789227,0.115397756666798,-0.0316120990643266,0.270942594345187,-15.1018449965359,-0.512393753039865,0.696850137965931,5.39,4.44,1.52,-12.678,-10.5185,-11.17615,-11.82675,-11.1865,94.54563,80.69,0.3248,-9.055,-7.92,-7.43,0.1,-1.335,0.8,-0.79,-0.05,242,266.4,268.3,283.6,0.2,-0.07,-0.13,-0.11,0.305,-0.02,-0.14,0.04,-2.481,-1.9325,-1.072,-0.533,0.1215,0.796,3.465,4.304,-4.166,-3.8245,-3.239,-2.769,-1.4035,0.2685,1.8155,3.2875,3.9585,-1.73,-1.1155,-0.728,-0.258,0.225,1.267,2.314,3.807,4.276,-2.795,-2.4835,-1.6605,-1.189,-0.456,0.865,2.1455,3.714,4.4455,-3.424,-2.9445,-1.7845,-1.144,-0.1715,1.136,2.496,3.6935,4.5705,-2.895,-3.954,-5.095,-25.11,2.85117331187276,2.53790373611613,2.52578953687653,2.51263829296719,2.68503517508791,2.50023081543564,2.64998283127488,2.49273806251011,2.52275864147565,418.626607423789,419.7126441037,422.001493088552,420.409692980039,421.623122464719,419.471129421011,421.695967496487,420.270293847183,422.319534662643,2043.71610364619,2043.49376231755,2049.1637418567,2041.59827012174
1,4.75,6.21328678589605,-11.040619653928,0.192843717152391,0.168796699544103,0.00183521989941902,0.19378828888861,0.177471458187731,-0.145083597862918,0.270008650118327,-12.2821805149331,-0.452326893997132,0.684570144443821,5.36,4.445,1.73,-12.6414,-10.78,-10.65275,-12.1253,-11.2319,94.534375,80.95,0.317,-9.025,-7.635,-7.09,0.1,-1.13,1,-0.785,-0.04,244.75,268.25,267.3,283.3,0.2,-0.08,-0.13,-0.11,0.31,-0.025,-0.14,0.04,-2.4575,-1.9225,-1.0725,-0.531,0.167,0.797,3.4635,4.3035,-4.1755,-3.828,-3.233,-2.7735,-1.403,0.2675,1.814,3.2865,3.9575,-1.728,-1.114,-0.736,-0.2585,0.222,1.268,2.312,3.806,4.275,-2.841,-2.5105,-1.6615,-1.206,-0.456,0.862,2.1435,3.7125,4.445,-3.421,-2.9435,-1.7895,-1.1375,-0.174,1.1315,2.494,3.6925,4.5695,-2.947,-4.024,-5.157,-20.915,2.75866902720654,2.50087046600211,2.72265598417265,2.48525403870354,2.64821495128311,2.50689290144678,2.59690912530492,2.49748409065832,2.50067511690238,418.193235478895,419.342341180243,422.317846711126,419.938845234359,422.571019955411,419.344578729056,422.268551852767,419.883260792107,422.182675173966,2043.07840983975,2047.77607045648,2044.81541961515,2045.30359639223
1,5.25,6.57374983519454,-11.0402601408687,0.197990533423469,0.163680066804764,0.007882744039086,0.196377337297661,-0.132881499978106,-0.130108848383858,0.262991646011187,-9.89721047023421,-0.262377333320133,0.705651473911971,5.74,4.72,1.81,-12.1538,-11.023,-11.0951,-11.93475,-11.0238,94.54262,80.97,0.3374,-8.785,-7.58,-7.59,0.1,-1.18,0.9,-0.8,-0.04,242.7,269.45,261.7,284,0.19,-0.07,-0.12,-0.11,0.305,-0.025,-0.13,0.035,-2.51,-1.8985,-1.0735,-0.5295,0.17,0.8,3.4625,4.303,-4.18,-3.8275,-3.1945,-2.778,-1.404,0.267,1.813,3.2855,3.9575,-1.734,-1.131,-0.74,-0.259,0.219,1.269,2.311,3.807,4.274,-2.907,-2.5645,-1.6655,-1.23,-0.4575,0.862,2.1435,3.7105,4.4445,-3.4065,-2.916,-1.794,-1.131,-0.176,1.1315,2.493,3.6915,4.5695,-2.887,-4.142,-4.866,-23.77,2.59380715971897,2.51583334439542,2.61192991318561,2.51386758591592,2.54146354939667,2.52940799026294,2.54843155860333,2.46410756992694,2.55091141535119,418.817884772297,419.817764700598,422.430492534891,419.211077967762,422.422015084443,419.121239369211,421.796312084108,419.920818317226,422.129755252533,2040.73148308671,2038.07590434327,2049.66292272133,2045.91631318355
