DOY2,HR2,CO2,CO2_SIGMA,FC,SC,H2O,H2O_SIGMA,H,SH,LE,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_1_1_1,G_1_2_1,G_1_3_1,G_1_4_1,TS_1_1_1,TS_1_2_1,CH4,FCH4,SCH4
1,5.25,438.5665,13.73606725,3.31002,0.17425275,17.31295,0.283331103,-1.801145,0.2119585,8.492035,0.18361475,101.858,99,15.7405,18.7277,0.327978658,1.0906775,0.06463671,-9.29006225,0,1.48093975,380.21425,392.234,-0.00855,0.223518,0.572796,0.460298816,0.269443872,1.7632025,2.7832025,-6.4623275,-5.7331325,-5.067415,18.3844175,18.4006975,1888.45,-0.136545,0.056625
1,5.75,445.79725,14.3274202025,3.448685,0.26711075,16.86465,0.33350304425,-2.292335,0.113282,4.656195,0.12583375,101.877,99,15.5625,18.4545,0.358088505,1.0023435,0.0463,-10.56055,0,1.5055725,378.8325,391.68975,-0.009125,0.217111,0.5262821135,0.446795174,0.2464400555,1.73585,2.200585,-6.808285,-5.725535,-4.926495,18.3725,18.4225,1885.6825,-0.12597025,-0.0276
1,6.25,437.788,17.444095695,3.75508,0.237873,16.58685,0.460524699,-2.72262,0.1307295,6.57044,0.281221,101.88725,99.0855,15.22325,18.009175,0.329710785,1.0639025,0.05765763,-9.5528425,0,1.5260895,378.097,391.365325,-0.0089625,0.20819975,0.523436317,0.47560430225,0.25626325,1.68608,2.0338125,-7.0535025,-5.958195,-4.938465,18.31175,18.38425,1886.1875,-0.0125525,0.03465
1,6.75,438.5015,9.181320809,3.59752,0.2158995,16.358525,0.2791814265,-3.05429,0.236786,5.6622125,0.304597,101.92325,99,15.357,17.827775,0.3377493535,1.15177,0.1321345,-8.3871375,0,1.512221,375.34175,388.42175,-0.0102,0.218468,0.58128340575,0.42146567925,0.24225913175,1.701744608,1.381065,-6.9209225,-6.052352,-5.330505,18.2295,18.33875,1881.555,-0.62879875,0.11623025
1,7.25,436.536,11.56252757,3.1361525,0.1575705,15.856925,0.359730322,-1.1690075,0.305114,6.47948,0.30697375,101.91075,99.2403,15.05825,17.707425,0.3372557865,1.1096575,10.3427,-6.06144,2.633174,2.14522675,372.1805,388.7735,-0.007025,0.226524,0.55315285475,0.4467015,0.26429975,1.7654648915,1.0708645,-7.089045,-6.5221075,-5.4132215,18.20225,18.2925,1880.2675,0.07718475,0.0863
1,7.75,439.812,13.0094646475,3.0644825,0.230553,15.982,0.4645234915,-1.18365,1.0243875,13.0621,0.995135,101.9415,99.2477,15.046,17.4639,0.3649772675,1.23547,125.4306925,12.304915,47.152005,11.236395,374.39385,388.93175,-0.0089975,0.23490175,0.570037,0.46607359175,0.27305625,1.820265,0.848998,-6.98454,-6.49676,-5.15491,18.185,18.224,1880.9,0.0127005,0.3603365
1,8.25,436.193,5.819802489,2.353515,-0.05755,16.5703,0.61988989425,8.1786525,2.86933,34.6399,2.760955,101.9825,99.02968,15.9085,18.462,0.58574275,1.71404,341.8639,65.58228,131.53775,29.18545,374.8213,395.53075,-0.0232,0.28548825,0.71297499275,0.573757,0.319811926,2.08315,2.21334,-6.594855,-6.2079875,-5.18159,18.13475,18.106,1885.97,4.14276,0.96666
1,8.75,418.51525,5.76713356,-0.474267,-0.126653,17.8068,0.504014486,31.108175,3.49798,67.112225,3.1818875,102.0105,98,17.04875,19.9951,0.68079237375,2.56283,564.0583,127.935975,236.865475,48.565125,379.740925,404.2499,-0.039225,0.333987,0.8536681345,0.709958317,0.37956825,2.31154,4.527505,-6.5532675,-5.681275,-5.044005,18.12925,18.0056025,1896.51,12.0544,1.08881
1,9.25,411.054,3.880117589,-2.18596,-0.10862625,18.496175,0.46137815825,60.7431,3.79766,96.85495,2.3219,102.04025,94.752105,18.22725,21.073825,0.657810824,4.1486675,773.8297,199.333875,334.46725,61.638875,378.78975,412.771125,-0.063225,0.3719165,0.91675636575,0.84437171625,0.41910186325,2.5677875,8.04808,-5.3364875,-5.546125,-4.740265,18.1205,18.007485,1910.82,21.4653,1.11487
1,9.75,404.8025,3.234899259,-4.317665,-0.063,18.2368,0.460417701,90.6712,3.52198,117.53525,1.19178,102.067,89.557225,20.0235,22.6669,0.700269234,5.95178,966.159,277.44335,440.0962,78.73425,378.6085,424.7478,-0.0757,0.413281,1.057648335,0.992129,0.466361448,2.83657,12.8575,-3.167645,-4.143435,-3.67625775,18.28259,18.105705,1925.5725,33.143175,1.0307725
1,10.25,399.95625,2.643252068,-6.3054575,-0.00761,18.5237,0.437737402,127.975,2.871915,125.7055,0.9129025,102.085,82.775,21.54625,24.4765,0.7460412115,7.45564,1134.6895,344.961,531.918,92.33265,377.72345,434.6375,-0.0942,0.4481175,1.1087083085,1.117274468,0.5075328845,3.055759363,19.35709,-1.0708765,-2.33195,-2.3176775,18.46508,18.243,1937.025,44.56485,0.8400765
1,10.75,399.5605,2.694566831,-7.510965,0.0355,18.566,0.417044653,157.89075,2.4128775,135.16325,0.85799175,102.0765,77.8875,22.5875,25.64375,0.81305225075,8.9386625,1268.962,404.63,603.349,101.1205,375.88035,443.818,-0.1125,0.4639115,1.17303695925,1.1823478195,0.524243336,3.3714875,27.663535,3.4283235,-0.8946575,-1.0268215,18.513085,18.35711,1943.385,50.6299,0.6915545
1,11.25,398.5475,2.90482163725,-8.73203,0.017375,18.19815,0.445067081,183.006,1.8998825,153.567,0.88771475,102.04425,74.375,23.479,26.163475,0.8741109965,10.1016,1369.734725,448.5465,662.1739,108.8825,378.3071,450.457,-0.11876425,0.4847415,1.20418134575,1.203865,0.52754582875,3.362895,35.346995,6.9351995,1.318305,0.234492,18.730855,18.424,1944.2675,62.7895,0.551222
1,11.75,398.601,2.952129485,-8.32999,0.05925,18.218475,0.47810893,192.47225,1.788275,161.004,0.689515,102.0045,71.58775,24.19575,26.7875,0.9174972515,11.560975,1459.9284,486.36275,716.2146,115.8177,384.82055,457.67385,-0.11635325,0.47166625,1.2311196335,1.26479645875,0.51971984475,3.331765,40.6927,11.31424,4.142465,2.7367335,19.026395,18.487,1946.145,63.79685,0.5035
1,12.25,398.80625,3.0408959115,-8.8531025,0.0606,18.2883,0.4891410725,206.284,1.428045,164.5045,0.5477305,101.96,69.1953375,24.78775,27.299,0.937230495,12.6044,1504.709925,508.89785,741.7599,118.7382,391.2945,462.047,-0.12996,0.465278,1.25198,1.253630727,0.528209239,3.443505,44.67241,14.8042,6.964858,5.74934925,19.34612,18.5495,1948.0525,70.4495,0.421154
1,12.75,400.7815,3.1012258805,-8.441995,0.0503,18.6636,0.523073321,200.8635,1.288545,170.088,0.39171475,101.895,66.73165,25.07725,27.77,0.93656825,13.128825,1502.11225,508.83585,747.18835,119.26845,390.7307,462.3341,-0.12693775,0.48034775,1.2356295555,1.260132474,0.53727753525,3.38536,49.25665,17.2272,9.183045,7.48193925,19.755735,18.709745,1954.73,69.98775,0.346961
1,13.25,402.36575,2.98212514925,-8.10974,0.0669,17.992,0.53515945,193.547,1.0188825,166.013,0.372449,101.837,65.4975,25.085,27.7865,0.886762651,14.469,1440.347225,496.4839,738.21215,118.834,391.8335,464.42475,-0.112496,0.463181,1.246948275,1.272053458,0.527737624,3.30692,50.9661,18.23915,10.764165,9.361355,20.25186,18.8085,1954.465,68.9296,0.225477
1,13.75,401.503,2.896075801,-7.799945,0.0719,17.9032,0.50193587,180.656,0.90000375,158.323,0.42655575,101.799,64.2225,25.47775,28.149,0.858584,14.7615,1394.145,475.175975,709.5685,114.07225,392.650225,464.077775,-0.0947,0.461324,1.202056571,1.237626761,0.510130376,3.367453769,51.4296,19.437425,13.06626,11.212455,20.586275,18.98999,1956.39,60.0826,0.19268475
1,14.25,402.657,2.748588098,-7.08032,0.062175,17.85745,0.50945982975,157.65875,0.765408,156.28125,0.256206,101.777,64.3672,25.33175,28.1145,0.786772,14.9469,1280.2505,437.27725,654.7345,106.92555,393.3075,465.21315,-0.108338,0.453406,1.18748394675,1.22801911125,0.515735,3.31514555725,49.3187,21.0299775,13.441425,11.868725,20.9875,19.446785,1955.44,58.618,0.237226
1,14.75,402.704,2.5383201035,-5.983365,0.0638,17.9058,0.4814315855,137.66025,0.662746,140.7995,0.329995,101.755,63.131,25.42825,28.187,0.7246952615,15.1969,1155.29,394.787,603.666475,99.3083125,390.2995,459.745025,-0.094825,0.43776075,1.16766963275,1.1597325,0.49126254525,3.2368475,46.26245,20.409245,13.5408,12.310295,21.2805,19.778,1963.6125,49.697875,0.185469
1,15.25,403.757,2.389878346,-5.159735,0.0467,18.02185,0.4565195855,109.092,0.521369,126.26,0.49817125,101.753,63.465,25.422,28.278,0.6046325,15.53315,980.72,326.44345,524.4565,88.2066,391.8525,455.976,-0.0934,0.4298265,1.192672046,1.1228088565,0.497227906,3.29118,42.6403425,21.177275,13.2242225,12.124165,21.44475,19.81375,1963.0675,40.159425,0.071775
1,15.75,403.53375,2.215490832,-3.988165,0.0682,18.020825,0.41769505725,81.9992,0.19799475,110.565,0.5166335,101.75025,65.2098,25.14525,28.17975,0.5084889655,15.065975,801.3828,261.84025,441.588425,76.253425,386.7275,454.11775,-0.0805,0.42306875,1.1514248675,1.0889641465,0.5109545,3.22593057125,38.634375,20.0015,12.919825,11.720215,21.6065,19.8385,1963.89,32.6197,0.104649
1,16.25,406.144,1.920798229,-2.5702125,0.0665,18.045425,0.40692292625,42.89465,-0.102234,89.0808,0.427307,101.75725,66.5386,25.1155,27.9365,0.38955333975,14.552375,594.372375,180.8701,334.40875,59.09175,385.260525,446.4759,-0.06285,0.41823225,1.115383259,0.99169643525,0.477120505,3.119165,34.6257,18.072445,11.67955,11.37308,21.726,19.86425,1961.78,17.428275,-0.00922
1,16.75,407.138,1.4640526175,-1.3440625,0.071775,17.917,0.3724721035,14.3691,-0.2764885,61.340175,0.6203955,101.765,67.477925,24.5615,27.27,0.314322,13.9676,394.505675,112.503,235.22495,41.5053375,382.94775,439.57875,-0.0487,0.380472,1.015460487,0.889296351,0.451101,2.95615,30.235595,14.7335625,10.6561,10.52055,21.7485,19.9535,1955.99,7.719905,-0.00304
1,17.25,407.737,1.522298456,0.365216,0.124955,17.8028,0.29787963125,-5.42083,-0.85461625,36.253675,1.262465,101.80025,69.5825,23.875,26.388,0.4045395225,12.681025,187.923195,24.2012,117.5854,19.3656525,380.8405,431.04045,-0.0235,0.3358325,0.9188155,0.74880375,0.393049048,2.60925427275,26.0883,11.960285,9.640075,9.5931175,21.6715,19.9725,1945.7,1.2855425,-0.2511315
1,17.75,414.444,3.072520081,1.80283,0.23498525,17.50615,0.25943225,-4.740925,-1.43362,20.998675,0.999068,101.811,74.19745,22.7275,25.197,0.6305382225,10.2859,45.963645,-12.7432,32.31603,6.000258,377.043,420.95,-0.01,0.2988395,0.8159936975,0.5816146115,0.342756622,2.27132,22.6341,8.69459,8.29767,8.68457,21.527,20.021,1932.6,-0.8299225,-0.3813165
1,18.25,416.7505,3.82660288,2.6542075,0.3263685,17.6224,0.214369929,-3.83884,-1.56837,9.61831,0.5905365,101.836,79.58,21.4415,23.795,0.549137,8.43592,3.08222475075,-30.5991,0.01757313,1.113976,373.641,412.202,-0.00498,0.227673,0.631265,0.463572,0.270273,1.856935,17.9864,6.24631,6.58814,7.36547,21.411,19.935,1928.7425,-1.13907,-0.4261535
1,18.75,419.79575,5.5816078015,3.00862,0.316918,17.5394,0.194531841,-3.724745,-1.02026,8.838555,0.595484,101.876,82.793125,20.4875,22.6675,0.541989141,6.819025,0.0428943925,-35.4304,0,0.977146,368.9452,406.747,-0.004385,0.2210535,0.550696994,0.425393338,0.256042314,1.86024,14.548,3.765777,4.818822,5.959126,21.203,19.784,1921.325,-1.354355,-0.31300425
1,19.25,427.1955,7.6587661225,3.116465,0.273351,17.696225,0.179931788,-5.604145,-0.728682,8.6635675,0.3931215,101.88925,86.15935,19.9775,22.09875,0.518997439,5.884075,0.038675,-35.2385,0,1.151515,371.37,404.764,-0.0065675,0.19802025,0.550579403,0.4537256585,0.237643,1.6438075,12.0735,1.77605,3.1619,4.16988,20.881,19.669,1914.795,-1.95525,-0.22089025
1,19.75,423.695,7.038452983,2.90246,0.221126,18.0602,0.224257337,-4.38896,-0.45007825,7.40428,0.379998,101.90975,88,19.4475,22.008925,0.42423865075,5.31447,0.04167587,-29.1132975,0,1.1300575,367.629525,402.5536,-0.00577,0.20184525,0.52544356275,0.429915572,0.23306734225,1.527181116,9.363535,0.259987,1.256045,2.8563775,20.6135,19.56725,1914.2425,-1.676665,-0.12580025
1,20.25,424.902,6.43059717225,3.14825,0.20779275,18.0841,0.187349378,-4.88864,-0.245367,7.43389,0.574096,101.94,90.5,18.9455,21.445,0.404186,4.58664,0.045008945,-25.9190275,0,1.44675,369.1905,401.691275,-0.00614,0.188278,0.507594326,0.395412443,0.222261108,1.548448649,7.40397,-1.337525,-0.25513,1.4991875,20.386,19.48825,1918.0475,-1.2583925,-0.053625
1,20.75,426.87525,7.51374997125,3.29939,0.247029,18.391575,0.175873243,-3.43098,-0.220352,6.47679,0.38099475,101.96175,92.5,18.5635,20.83175,0.41739144125,3.8819825,0.0476199075,-28.03249,0,1.503945,369.22525,399.7943,-0.005275,0.20625225,0.50075916975,0.46776626825,0.23945240875,1.587135,6.577965,-2.607449,-1.15552,0.1744802,20.21875,19.43325,1910.51,-0.917401,-0.108238
1,21.25,430.8785,6.28286811075,3.40142,0.343398,18.05255,0.22841052375,-3.13048,-0.229152,6.87328,0.3219455,101.97525,93.577575,18.19525,21.00725,0.3790341755,3.5892675,0.04145,-26.1212475,0,1.60046825,373.573175,398.8023,-0.0056225,0.22153225,0.625240518,0.4883324,0.24471718725,1.66909451425,5.9725485,-3.2482025,-1.7871625,-0.84253425,20.08675,19.38125,1906.245,-0.5252895,-0.074625
1,21.75,425.7405,7.477985137,3.14854,0.206411,17.8119,0.20419661225,-3.426065,-0.23117,6.97849,0.357353,101.986,94.6428,18.14375,20.4419,0.368655666,3.06362,0.04665,-22.822475,0,1.57180775,370.0245,398.673925,-0.006,0.223376,0.603485,0.492357,0.269714,1.71228,5.3356525,-3.6201875,-2.532023,-1.9097975,19.9315,19.26675,1904.16,-0.8255865,-0.057625
1,22.25,424.0965,9.5103639495,3.47148,0.1608095,18.01615,0.23727317925,-3.234235,-0.187357,8.459915,0.1263425,101.995,94.4823,17.96,20.474675,0.36373892225,2.6832975,0.047033905,-20.922005,0,1.436629,372.36155,396.622025,-0.005215,0.19682275,0.5464685555,0.43512889375,0.23909317025,1.61138250625,4.83179,-4.1068775,-3.1673835,-2.61642625,19.7975,19.1225,1905.72,-0.485089,0.007275
1,22.75,423.0165,8.476417572,3.42787,0.2213185,17.7952,0.214422993,-3.87174,-0.0551,9.0164975,0.24205,102.01825,95.1921,17.516,19.9235,0.37207069475,2.416005,0.0503214225,-18.42825,0,1.42453,369.3255,395.153275,-0.00503,0.21193775,0.55677190425,0.45278049625,0.2481775,1.64328369825,4.13995,-4.691345,-3.63597675,-3.16215,19.64575,19.019,1903.04,-1.556765,0.059
1,23.25,426.175,7.57705070925,2.994215,0.1805205,17.1511,0.1905107735,-3.2006,-0.0571,6.8047,0.223522,102.001,95.928375,17.20625,19.1302,0.36284,2.09497,0.0488815375,-19.174,0,1.497605,372.70825,394.4902,-0.00557,0.194741,0.520662079,0.456441672,0.235372046,1.5563211025,3.40515,-5.0405865,-3.947685,-3.76330075,19.4915,18.89425,1894.42,-0.672824,0.04705
1,23.75,434.383,11.779281925,3.21022,0.27955,17.843325,0.2086226415,-3.2415,0.60833075,5.265755,0.140839,101.9585,96.3,17.109,19.4394,0.311387492,3.401465,0.0205,-21.04118,0,1.4652805,369.958,393.251025,-0.00491,0.19432,0.4821138505,0.424041,0.232744253,1.55686,2.7807875,-6.07108675,-4.86201075,-4.1880715,19.3775,18.9525,1894.39,-0.65411,-0.131965
2,0.25,452.002,7.85769912775,3.20619,0.169122,20.43315,0.2021998475,-1.57883,-0.1574855,1.103825,0.443374,101.996,96.7064,19.392,22.32315,0.365797639,2.08289,0.08022376,-20.95611,0,1.2764585,378.719,406.63405,-0.00434,0.182585,0.501361742,0.4238779445,0.2124127915,1.46157,2.519363,-4.0846805,-1.812675,-1.3949575,21.598,20.648,2046.5,3.3498925,0.44128075
2,0.75,456.79,9.79118424625,3.5515175,0.39260575,20.42985,0.2819244905,-2.0059125,-0.0184,1.47452,0.394385,101.969,96.9893,19.12,22.098725,0.353044392,1.75369,0.07758549,-18.7103,0,1.1943465,380.7625,405.926,-0.0044025,0.18471775,0.49840725,0.41760874025,0.221602996,1.4848575,2.381705,-4.61587,-2.455334,-1.68637,21.42059,20.5985,2058.4975,2.40553,0.55117375
2,1.25,458.166,12.36500842,3.61004,0.269361,20.077575,0.233311306,-1.9940375,0.0175,2.64914,0.351721,101.97125,97.5,18.758,21.4614,0.3312069485,1.5634425,0.0761,-18.35345,0,1.2628,380.83575,404.632,-0.0042725,0.184974,0.4800559195,0.44115975075,0.216383871,1.495025,2.201518,-5.113275,-2.800215,-2.15185675,21.3195,20.50525,2092.435,2.935125,1.1074475
2,1.75,458.8775,8.416622391,3.39965,0.269084,20.05215,0.232664882,-2.4024375,0.02285,2.86624,0.3703955,101.953,98,18.547,21.5225,0.3091904585,1.3511875,0.07711417,-17.3435175,0,1.1862775,381.77965,405.52325,-0.00493,0.191402,0.4962819955,0.451676623,0.23727592925,1.55830167925,1.821355,-5.1989275,-3.2267275,-2.612162,21.2265,20.4195,2103.17,6.907305,0.64205375
2,2.25,464.0585,7.97980962125,3.3665675,0.17793,20.0204,0.25229844275,-1.75895,0.1345125,2.6415825,0.477083,101.946,98.24529,18.475,21.439,0.335242,1.42024,0.0742285,-14.0547975,0,1.18601475,381.48375,403.78025,-0.00436,0.189973,0.5049396,0.428045558,0.233463,1.56157,1.6495575,-5.467172,-3.640605,-2.876992,21.118,20.3625,2090.74,2.73855,0.676353
2,2.75,476.80525,9.8426046,3.732345,0.3629105,19.9059,0.300034118,-1.984,0.0834,2.7959975,0.322386,101.934,98.3264,18.265,21.229,0.315436206,1.2416,0.07422696,-12.86195,0,1.11935,382.87125,404.61605,-0.00409,0.1929,0.488703387,0.434384622,0.236220236,1.50975,1.3889625,-5.88921,-3.688815,-3.251085,20.9735,20.253,2131.45,2.20422825,0.5189675
2,3.25,474.76225,7.509538168,3.6410025,0.16634175,19.84825,0.2721634035,-1.706275,0.0945,2.7656425,0.292952,101.9195,98.6767,18.08,21.0155,0.2919750095,1.05868,0.07158495,-13.746115,0,1.141449,384.378,405.05825,-0.004515,0.188689,0.471430168,0.426877541,0.218059914,1.48107,1.5164,-6.45853775,-4.120695,-3.389002,20.86931,20.15012,2164.34,0.166111,1.2009925
2,3.75,483.524,9.62807456225,3.816735,0.283406,19.71695,0.278386945,-2.04112,0.0949,1.04851,0.33765575,101.926,98.8518,18.1975,20.989,0.3075065,0.9864515,0.0785418,-13.0641,0,1.10142075,388.80735,405.0815,-0.0053275,0.18907325,0.4920512,0.43565425,0.2194069575,1.505365,1.570507,-6.7950425,-4.34163125,-3.5884,20.82269,20.08416,2154.385,0.14714825,0.773956
2,4.25,484.4555,9.09336496275,3.8140425,0.255435,19.7365,0.334888367,-1.725655,0.258723,3.879505,0.5191145,101.915,99,18.24425,21.052,0.3075865,0.942387,0.07687733,-11.567575,0,1.2058925,391.3375,405.12525,-0.00514,0.204768,0.517596671,0.43435097,0.234236,1.5854,1.5949575,-6.738285,-4.5610825,-3.807925,20.753,19.990485,2144.1425,0.967995,0.709641
2,4.75,478.4515,7.865545692,3.68203,0.19754175,19.7662,0.263027617,-1.41318,0.2954275,3.08132,0.54966,101.9215,99,18.0655,21.1145,0.31248917,0.984338,0.07518116,-9.7246475,0,1.16534275,390.23705,405.255,-0.00649,0.2112085,0.536106014,0.457517714,0.238856446,1.62579,1.3903675,-6.40488225,-4.65823125,-3.910235,20.643,19.899045,2105.825,1.80072775,0.463332
2,5.25,475.04,8.925381082,3.41519,0.1942315,19.707575,0.278418623,-1.2663675,0.207502,2.96846,0.41984975,101.916,99.079575,17.971,20.9555,0.29707111925,0.9714925,0.07423004,-8.415895,0,1.1406725,392.830975,404.698,-0.0051125,0.19502325,0.511641486,0.44653790725,0.230921893,1.55219050925,1.23910175,-6.15834225,-4.7511475,-3.92179,20.530935,19.844415,2102.29,0.6919235,0.854444
2,5.75,476.311,8.3678970955,3.73536,0.20932975,19.7313,0.24712128375,-1.82825,0.250273,3.2252,0.437108,101.912,99.1566,17.984,20.991,0.295465734,0.928118,0.07302852,-8.5163075,0,1.1053805,393.95575,405.5445,-0.00774,0.196654,0.51167177,0.425834475,0.216183,1.465585,0.92532175,-6.0410175,-4.6669925,-4.05312,20.48817,19.789,2104.735,-0.19375125,0.4631295
2,6.25,476.5685,9.498862949,3.46568,0.2184855,19.6427,0.33361415625,-1.80765,0.2158005,2.7131,0.3402595,101.946,99.29257,18.02,20.892,0.288790582,0.787185,0.07782253,-8.435198,0,1.1283865,393.856975,404.7635,-0.00567,0.190795,0.50406944,0.446261,0.23558438,1.530825,1.3924475,-6.19538825,-4.7729575,-4.16807,20.41008,19.741705,2103.66,0.62164375,2.1349
2,6.75,476.35175,12.2487030225,3.753255,0.2715625,19.56185,0.295349385,-1.87565,0.338459,2.050355,0.56744225,101.96175,99.244055,18.129,20.758,0.31060327425,0.8745205,1.23614,-7.628116,0,1.25934125,394.61275,404.16025,-0.00738,0.1989875,0.515230616,0.44104340525,0.236110911,1.549275,1.68212325,-6.4269325,-4.5488475,-4.30002,20.3355,19.72044,2189.5925,1.66641,0.5567615
2,7.25,473.027,10.0743557165,3.37175,0.29484025,19.8621,0.304628529,-0.98125,0.375563,5.31451,0.591194,101.976,99.1561,18.172,20.736,0.284077454,0.97614,40.6041,1.4047215,19.99235,5.0366075,396.29675,405.544,-0.00648,0.202827,0.535258816,0.463352997,0.245153013,1.610155,1.9721975,-6.2532825,-4.567115,-4.291224,20.2725,19.68656,2183.565,2.36894,0.926588
2,7.75,485.752,9.191220176,2.94387,0.047,20.10745,0.54856958775,4.022005,1.772,19.622425,2.31292,102.022,99.08005,18.39825,21.32125,0.5399836985,1.09731,213.7254,44.8423675,93.3233925,20.95565,397.96315,408.3455,-0.0146,0.227696,0.5916629365,0.5257282195,0.274859302,1.69985,3.114998,-5.8772055,-4.16636475,-4.22564,20.190665,19.653,2060.98,-0.0896,0.291259
2,8.25,440.059,6.423131522,1.83482,-0.119279,21.2323,0.52340127725,19.0642,3.2924875,48.2681,3.601405,102.0435,98.93905,19.364,22.50515,0.600108237,1.86595,437.9151,105.48655,184.155825,38.665775,396.89875,415.3103,-0.03265,0.2786775,0.7056515795,0.5955822535,0.323596646,2.0981,4.798097,-4.9583075,-3.9322475,-4.173956,20.182,19.673,2046.975,1.18732975,0.9638525
