DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD
1,0.25,-0.812641510452226,-0.449134610918984,-2.75078046224709,-4.98376149847374,0.0502872534193568,-122.119150815063,-17.8584908051869,0.171885685101123,412.134660989201,0.0820365299953535,410.867345682521,0.436976109733649,412.908090532261,0.65832775899189,413.636397924412,0.411329493688406,414.707760478743,0.800893757396717,411.410336580889,0.350494927702455,413.644676286165,0.497888544418084,411.586331401502,0.307604416674439,413.556884646554,0.453406078375928,412.770979261321,0.284484833452699,414.150938647915,0.425735082644032,0.469714380971608,-34.2798856431084,0.0678115994316561,0.32225,0.222,0.16,0.07,-37.2960375,-36.915525,-38.21138,-38.9725125,-38.043475,-40.012055,95.283872,56.71975,0.07979,-32.815,-31.53125,-32.095,-31.4015,0,-3.86675,0.1975,-1.5905,-1.94025,148.8975,168.74,225.575,222.35,0.0575,-0.12,-0.2575,-0.01,-0.12,0.04975,-0.04,-0.14,-0.27025,-14.121275,-13.547625,-6.8818,-3.79355,-1.7471,0.093125,0.1039,-0.129,-0.16405,-22.81405,-22.153975,-14.250975,-7.8439,-2.7658,-1.443875,-0.711525,-0.12345,0.11035,-20.590675,-17.943925,-9.868675,-4.186025,-1.5327,-0.45075,-0.0976,-0.071,-0.194025,-14.321575,-13.01105,-9.851725,-6.780475,-5.410825,-4.54815,-3.557425,-2.4459,-1.40025,-18.291325,-13.97605,-8.66835,-2.21685,-3.34255,-2.13375,-1.18265,-0.269825,-0.15915,-18.339,-6.626175,-56.20725
1,0.75,-0.930928116236238,-1.11426969628323,-5.44197479815678,-4.2960045183542,0.0464596603631841,-107.593043691862,-18.9218814144336,0.176113834759696,409.903579412468,0.0800493395929516,412.715475334187,0.427303728810045,412.679441290841,0.614296112059084,414.01308674411,0.379299318898911,418.281418883635,0.488530434831926,413.07448007176,0.340389406472558,413.03890886883,0.46347146412583,413.373024301747,0.296584028080759,413.551826054337,0.449296985743798,415.415926883929,0.272528380410886,414.2081171722,0.533669887420972,0.508725746141188,-34.1586994751197,0.0539116150916175,0.40225,0.248,0.16625,0.078,-36.3454875,-36.2336,-37.437805,-39.214575,-38.0869375,-39.62499,95.3111455,55.37325,0.086525,-32.48,-31.06,-31.955,-31.4545,0,-3.7625,0.1,-1.602,-1.9705,149.8675,170.3875,225.4825,221.765,0.05,-0.11,-0.24,-0.01,-0.12,0.05,-0.04,-0.13025,-0.27,-14.169275,-13.60305,-6.8896,-3.801375,-1.7434,0.0896,0.104,-0.129075,-0.16405,-22.87195,-22.19915,-14.3141,-7.859125,-2.765975,-1.4424,-0.711525,-0.1235,0.11035,-20.64545,-17.983325,-9.930875,-4.19485,-1.530975,-0.4504,-0.0986,-0.07005,-0.194025,-14.3612,-12.9623,-9.83195,-6.796875,-5.418525,-4.54615,-3.55785,-2.4479,-1.40225,-18.369375,-14.039175,-8.6491,-2.222575,-3.34415,-2.1338,-1.18265,-0.2705,-0.1611,-18.407175,-6.8094,-53.0725
1,1.25,-0.466016776629227,-0.748743001371049,-8.26755650773515,-2.90385531652201,0.0570162705200471,-98.060397730845,-19.0125003996272,0.17601523426906,409.163614348793,0.0999118055499477,410.774373689769,0.4439352003232,412.450583494258,0.517550077773934,414.324180422334,0.392164367388479,415.167707104688,0.572475055422345,410.955695230591,0.363881780069033,413.174205808013,0.591099476863814,411.599923722037,0.329980452700821,413.312174706289,0.404030651108727,413.485794310933,0.274137694064636,413.971087217338,0.385063922467281,0.587634070512972,-33.5001880339294,0.0727519650804348,0.3245,0.232,0.14,0.09,-36.33225,-35.698475,-37.919705,-38.57615,-38.082775,-39.6294325,95.347568,60.82775,0.08733,-32.08,-30.8275,-32.0195,-31.3645,0,-3.783,0.2,-1.4935,-2.04,150.075,170.1675,225.295,221.375,0.06,-0.11,-0.24,-0.02,-0.12,0.05,-0.04,-0.14,-0.27025,-14.24405,-13.65795,-6.907025,-3.809275,-1.7397,0.09095,0.103925,-0.129075,-0.16405,-22.88935,-22.207625,-14.329075,-7.869425,-2.7661,-1.44145,-0.711525,-0.123975,0.110675,-20.592875,-17.9141,-10.007175,-4.22895,-1.533,-0.449975,-0.0986,-0.071,-0.193025,-14.3124,-12.9078,-9.809175,-6.814225,-5.4262,-4.5447,-3.55785,-2.449125,-1.40425,-18.45655,-14.1034,-8.6207,-2.229025,-3.345275,-2.133375,-1.18265,-0.27025,-0.16115,-17.450025,-6.810875,-52.969
1,1.75,-2.39006327620104,-0.638280352637335,-2.49762900996372,-2.55765876896593,0.0419331766815575,-87.0511350192427,-17.7008677074825,0.151556367712593,408.670180985914,0.108448788569003,411.115603350497,0.425198227120835,413.416327099032,0.63519251410157,412.550452639811,0.363652313709414,415.969106686455,0.554647622433594,411.604117144031,0.314961230291119,413.380322559972,0.543185574322096,412.364428546787,0.290019481876535,413.074208159918,0.534430257996434,413.900953664376,0.263561355531732,414.613954040031,0.513898984822237,0.42097339950642,-33.9213623504635,0.0871814096331019,0.33225,0.214,0.15,0.07775,-35.485775,-35.20625,-36.474995,-37.821005,-37.871575,-39.237885,95.36282125,64.558,0.0908575,-32.01,-30.9725,-31.98425,-31.107,0,-3.73,0.2,-1.51075,-2.03325,150.0975,171.37,225.385,220.875,0.06,-0.12,-0.25,-0.02,-0.12,0.04,-0.04,-0.14,-0.27025,-14.3795,-13.71755,-6.930175,-3.8172,-1.735475,0.0681,0.103975,-0.129075,-0.164025,-22.910425,-22.2276,-14.29145,-7.873675,-2.76675,-1.44045,-0.71205,-0.1245,0.11035,-20.500525,-17.8179,-10.06645,-4.261725,-1.535125,-0.449975,-0.0996,-0.071,-0.19305,-14.258025,-12.858175,-9.783375,-6.8335,-5.435825,-4.5427,-3.55685,-2.450125,-1.40625,-18.508525,-14.161775,-8.587,-2.235475,-3.346925,-2.13395,-1.18265,-0.27125,-0.1611,-18.504,-5.59035,-51.725
1,2.25,-0.874270064583477,-0.434147038497585,-2.09576896032368,-3.4767061341358,0.0392023200316119,-96.895958377766,-18.2853168495344,0.152601394241132,407.811031762278,0.103226703423779,412.98268155856,0.426543680359486,414.105088715514,0.50905421407884,413.293405950444,0.355503100121789,415.276840390388,0.441624907111586,414.202499169169,0.325479726268932,414.659922875465,0.485512504063104,414.430353529608,0.285413982003916,414.804125596168,0.527604797785017,416.220227074118,0.246452854207543,416.27010214,0.376919018128323,0.38200541040266,-33.5855808734915,0.0824579597523132,0.338,0.218,0.14875,0.07775,-35.6982125,-35.251275,-36.62012,-37.37176,-37.9688875,-38.872885,95.3623725,63.4665,0.091625,-31.87,-30.8525,-32.00375,-30.6135,0,-3.8725,0.1,-1.35075,-1.93025,149.9,172.935,225.39,220.6025,0.06,-0.129,-0.24,-0.01,-0.12,0.04975,-0.04,-0.14,-0.27,-14.394225,-13.8195,-6.962125,-3.825175,-1.731625,0.092275,0.104,-0.12905,-0.164025,-22.951075,-22.166925,-14.322,-7.901975,-2.766925,-1.438975,-0.711525,-0.124975,0.11065,-20.4033,-17.69145,-10.0308,-4.273475,-1.53945,-0.4499,-0.099625,-0.071,-0.194025,-14.2037,-12.8067,-9.758525,-6.85275,-5.443525,-4.540475,-3.5559,-2.45135,-1.412675,-18.552825,-14.21995,-8.554275,-2.24165,-3.34805,-2.134,-1.18275,-0.27225,-0.16205,-18.588,-6.4386,-52.8405
1,2.75,-2.72230794640413,-0.733068998452124,-2.77914902945458,-2.37517354891676,0.0522495717674851,-118.568044145825,-26.913772031995,0.165410991841577,407.03918203927,0.0958389394974481,411.21837064805,0.457989568872503,412.505747655058,0.504918434449524,411.77050186854,0.384235403008258,413.33710529125,1.01719904916223,411.801456823937,0.330157097481627,413.89685923786,0.366632898456343,411.868978696085,0.282984394080167,414.968384701247,0.34063406358059,412.916385147245,0.255229421952807,416.413061999159,0.310774602691792,0.390505821374401,-33.9505545773683,0.102882234274602,0.28675,0.23,0.14875,0.078,-35.759305,-35.63695,-36.7177575,-36.807585,-37.44375,-38.91945,95.3441785,63.28575,0.09154,-31.48,-30.41625,-31.84525,-30.209,0,-4.128,0.1,-1.3025,-1.9205,149.6975,172.3475,225.29,220.2175,0.06,-0.1195,-0.25,-0.01,-0.11,0.05,-0.04,-0.14025,-0.27,-14.4741,-13.891225,-6.9873,-3.839,-1.727775,0.09145,0.104,-0.12805,-0.164025,-23.1303,-22.311975,-14.298325,-7.917175,-2.767575,-1.437975,-0.71205,-0.124975,0.11035,-20.475125,-17.66095,-9.983175,-4.2589,-1.54065,-0.4496,-0.1006,-0.071,-0.194,-14.182625,-12.839175,-9.73275,-6.871025,-5.452175,-4.538475,-3.55585,-2.45335,-1.414675,-18.5769,-14.27935,-8.527375,-2.24855,-3.349225,-2.133575,-1.18275,-0.273275,-0.162025,-18.6345,-6.84955,-51.6415
1,3.25,-3.04991445926382,-0.381448754413754,-4.34914506057854,-2.50230206331576,0.0428105729931286,-120.326250299528,-19.1708237972521,0.193699359187643,406.262550521748,0.0889913532231107,411.520191867859,0.425540033339928,413.35233292981,0.558383956981899,412.036952471405,0.395276717953808,417.615705390755,0.477092896069935,411.462694143304,0.339630090809602,413.540379737422,0.438879923835422,412.05919281749,0.304118392896311,412.994122661301,0.438956001953856,413.104620085611,0.251194226570853,413.072786339129,0.515200906670391,0.383242951736302,-34.2419315338569,0.0924364981909008,0.349,0.28425,0.167,0.078,-35.79125,-35.052875,-36.333975,-37.9054325,-37.38265,-38.9932225,95.324364,58.2365,0.09424,-31.515,-30.58375,-32.00525,-29.7905,0,-3.829,0.2,-1.3005,-1.99125,149.4975,172.515,225.0925,219.9475,0.06,-0.1195,-0.24,-0.01,-0.1275,0.05,-0.04,-0.14,-0.27025,-14.456575,-13.889125,-6.9999,-3.855725,-1.723925,0.09175,0.104,-0.13,-0.165,-23.0646,-22.48615,-14.28555,-7.8869,-2.76775,-1.435975,-0.71205,-0.1255,0.110675,-20.538025,-17.716975,-9.95335,-4.243025,-1.5419,-0.44955,-0.100625,-0.072,-0.193025,-14.2574,-12.882625,-9.72455,-6.890275,-5.460875,-4.537025,-3.55585,-2.45905,-1.4189,-18.584075,-14.320425,-8.504425,-2.25545,-3.350875,-2.13415,-1.18275,-0.274275,-0.16105,-18.6835,-6.76825,-50.625
1,3.75,-2.12357182738369,-0.560748921403984,-2.50713269082299,-1.43270363590364,0.0511810664424977,-92.9608900845332,-17.7759385588935,0.220642582089729,405.635428853399,0.0833065529253782,411.588963509815,0.432986285945956,413.062199583643,0.495991412053399,412.753526728201,0.38335643794784,415.640780489683,0.430992829557601,412.312869589425,0.346014180500002,413.500339112254,0.55908471889864,412.81015096668,0.303784205112113,413.327645942372,0.390378303635028,413.905622628541,0.243064897113416,414.070364201005,0.317734882475332,0.630700306420849,-34.0306815348243,0.0784840284395071,0.38225,0.2685,0.1485,0.07,-35.1608125,-34.617775,-35.8018675,-35.6619025,-35.156405,-38.934705,95.313085,53.74025,0.09756,-31.21,-30.173,-31.85,-29.41025,0,-3.822,0.1975,-1.3815,-1.97075,149.2875,173.0825,224.7975,219.775,0.05875,-0.1295,-0.26,-0.01,-0.12,0.04975,-0.04,-0.14,-0.28,-14.46965,-13.94365,-6.9765,-3.8723,-1.720075,0.068,0.104,-0.128025,-0.164025,-22.953825,-22.36915,-14.3758,-7.876275,-2.7684,-1.436025,-0.71205,-0.125975,0.1107,-20.613725,-17.777125,-9.967875,-4.2271,-1.53955,-0.44955,-0.1016,-0.070025,-0.19305,-14.318325,-12.9191,-9.768,-6.909525,-5.4695,-4.535025,-3.555425,-2.4619,-1.4186,-18.354275,-14.3614,-8.477575,-2.261625,-3.352,-2.133725,-1.18265,-0.27525,-0.162025,-18.7315,-6.9012,-52.038
1,4.25,-1.12089602748185,-0.486833852902779,-5.04691369275125,-2.13709348012754,0.0524021614164745,-69.3937213539252,-15.4063169575088,0.200958767619451,406.229140594044,0.0867095927238896,412.007320668698,0.431788430085112,412.636016051954,0.662059920677945,414.275103388675,0.364782500061848,414.477913646343,0.623415931579634,414.96501112289,0.349901183637743,413.444561093146,0.586804107810958,413.536053424167,0.301807304532168,413.588093596488,0.507355266761538,415.834721857804,0.242057356806052,413.946898842082,0.528710622866128,0.452224123496176,-34.373419551138,0.0944278525689546,0.30225,0.24425,0.14875,0.07825,-35.66692,-35.697675,-36.4138425,-35.3665,-35.57955,-38.9123,95.29280075,62.59775,0.08934,-30.58,-30.31625,-31.015,-29.4315,0,-3.895,0.195,-1.49025,-1.92225,148.7975,172.5975,224.5,219.4,0.05,-0.12,-0.2475,-0.01,-0.13,0.05,-0.04,-0.14,-0.27025,-14.496125,-14.0223,-6.9219,-3.8868,-1.716225,0.0665,0.104,-0.12805,-0.164025,-22.820725,-22.2067,-14.42015,-7.87385,-2.768575,-1.43455,-0.71205,-0.125975,0.1104,-20.70385,-17.847925,-9.989225,-4.21015,-1.540475,-0.450375,-0.102575,-0.070025,-0.19305,-14.3881,-12.94295,-9.81235,-6.9202,-5.478175,-4.533475,-3.55445,-2.464875,-1.4184,-18.15805,-14.393775,-8.441025,-2.26825,-3.35365,-2.13325,-1.183325,-0.276275,-0.1611,-18.164875,-6.902,-53.845
1,4.75,-1.23082517915287,-0.44782984327403,-2.22614663075733,-2.76545691412623,0.0537764775772699,-112.748076586314,-16.3408059659105,0.200224504438227,405.843143611141,0.0941167463469589,412.069460982809,0.429295384884948,412.763671434837,0.507155505411492,414.309582930035,0.353708142325662,416.030544751457,0.418953452419646,413.273871845333,0.323635148165121,413.334252893109,0.370927604883467,413.602431549901,0.300979826777831,413.162888621769,0.557541467464499,414.592788042393,0.233751607568313,413.8763592103,0.351144688305592,0.495101086362619,-34.1782054306533,0.0770989830358946,0.34,0.2445,0.17875,0.07825,-35.80843,-35.2355,-35.7267075,-35.41698,-35.5366,-38.8329925,95.271898,63.641,0.08925,-30.225,-30.0525,-30.81725,-29.5255,0,-3.84,0.2975,-1.34125,-1.90425,148.99,173.0875,224.3,219.9775,0.06,-0.12,-0.25,-0.01,-0.13,0.05,-0.04,-0.14,-0.27025,-14.481,-14.090475,-6.8585,-3.901175,-1.7114,0.066575,0.104,-0.128025,-0.164025,-22.917125,-22.245925,-14.314075,-7.818225,-2.769225,-1.432025,-0.71205,-0.126975,0.1104,-20.77465,-17.91575,-10.015475,-4.193125,-1.54135,-0.45,-0.1026,-0.071,-0.19305,-14.455825,-12.9813,-9.85565,-6.911925,-5.48585,-4.533825,-3.5544,-2.46405,-1.4248,-18.073125,-14.3908,-8.397675,-2.275325,-3.354825,-2.132825,-1.183325,-0.27725,-0.1591,-17.9495,-6.199875,-50.45125
