DOY2,HR2,LE,H,FC,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS_1_1_1,PPFD_IN,SW_IN
1,0.25,18.544270351296,-4.95690361987842,2.32013867401875,-9.9711,-1.43280659152581,-5.639604,-1.66307809471061,-20.227555,-5.8371,-6.66017,82.7697847119119,1.57104000261103,66.17034,1.117432,17.91374,409.076591329742,3.82650701622971,-5.22262425,0.0208028675,0.0162098333333334
1,0.75,17.4313705024563,-4.65184127116498,2.19914564925522,-9.8354225,-1.37237186365978,-5.16055925,-1.48893976514414,-19.67338,-5.97571,-6.5828825,83.1401349133593,1.56453838849891,66.15184,1.11431975,18.3233,407.352754341769,3.85112783155051,-5.268236,0.0207225475,0.0138744166666667
1,1.25,14.9353896281689,-5.09497682098217,1.9458600602583,-9.9063815,-1.40579981965358,-5.46955825,-1.57315418948375,-17.1407,-6.02620775,-6.685563,83.2215856849174,1.50840033565094,66.1526425,1.12969775,18.1780475,408.005258856704,3.79864648824063,-5.302038,0.0212397675,0.01514425
1,1.75,16.6182816282102,-4.20441458399196,1.89021559146337,-10.01398,-1.45674990360975,-5.3401685,-1.6693146389616,-18.28048,-5.994456,-6.6630925,83.1187235697921,1.5518856919368,66.168545,1.12285,18.10689,407.550010483627,3.84156055084047,-5.340801,0.0197448925,0.0150993333333333
1,2.25,15.3203528698083,-5.22428942199166,2.38295372990402,-9.886731,-1.48415020369951,-5.45196475,-1.7190764833707,-17.73839,-5.995357,-6.681837,82.9222720127215,1.53618421402098,66.1792725,1.1290405,18.1786,408.57901948056,3.80057626616149,-5.354389,0.020822435,0.0152675
1,2.75,13.8317546284701,-6.40335400956229,2.62451240153997,-9.52063475,-1.47977489611273,-5.2196815,-1.75678231166418,-15.12614,-6.179639,-6.540105,82.6454642431286,1.45777611174478,66.17516,1.1262485,18.20593,407.374855922443,3.84096218244778,-5.376134,0.02139274,0.0152799166666667
1,3.25,14.6287091705019,-5.68573198541052,2.60553015076917,-8.9634055,-1.49122130365593,-4.55586225,-1.7469060152223,-17.84517,-6.261454,-6.4627085,82.8397576094339,1.41844015085755,66.17639,1.1217435,18.39265,407.964566461522,3.87203893317306,-5.427469,0.02042979,0.0167845833333333
1,3.75,16.0660079717713,-5.78478383170806,1.83612384658207,-8.559526,-1.51270065628961,-4.45578325,-1.79143128411395,-17.52621,-6.06945475,-6.5592875,83.0708332103515,1.46484694975352,66.1494025,1.13458875,18.51281,407.856787398036,3.94020789948719,-5.547971,0.02040918,0.0152245
1,4.25,15.98291031749,-6.95220867567726,2.14046335180637,-8.8962215,-1.53810732388273,-4.81291275,-1.85810047257038,-18.30066,-5.9258335,-6.381973,82.7067656317658,1.47908476581228,66.12793,1.148951,18.580405,407.635181912423,3.90130483145579,-5.569605,0.0209819925,0.0175315833333334
1,4.75,16.6255389497831,-5.78398147701492,1.72772043984479,-8.8453595,-1.57491821195824,-4.58555,-1.8675920797563,-16.57978,-5.8862335,-6.429298,82.5580346089885,1.46773603068022,66.13173,1.1559145,18.37037,407.55881976327,3.93117813227114,-5.604692,0.0204932925,0.0160173333333333
1,5.25,16.551502522166,-5.65551229967111,2.07596722234493,-8.7516035,-1.57701594070093,-4.564665,-2.00958861699467,-16.69856,-6.02864925,-6.469981,82.3143310905624,1.48352911662079,66.1412275,1.1597415,18.3503025,407.66068884017,3.84881673035161,-5.590065,0.0201075775,0.0173359166666667
1,5.75,15.5219885809327,-6.75806981796151,1.94654658419297,-8.74662,-1.53719501236616,-4.586924,-2.07441573574473,-17.28019,-6.11746,-6.549586,81.9465846289195,1.4387767376431,66.1449,1.139574,18.690835,407.212620134372,3.88045824725149,-5.605922,0.0212568275,0.01668275
1,6.25,16.9244496878338,-4.69916504068019,1.84397035278861,-8.801192,-1.52711883533411,-4.45939225,-2.09532811927712,-16.67781,-6.14378075,-6.52723675,82.4776666266306,1.42923918593824,66.155405,1.147967,18.26639,407.483699424841,3.82109952354707,-5.64304,0.0216273125,0.0159059166666667
1,6.75,17.0192992712947,-5.61799537984208,2.36872585841603,-8.68253975,-1.54054372460287,-4.7976465,-2.0580217759802,-17.10198,-5.980384,-6.6226295,82.4701190123669,1.40314320690794,66.1765275,1.1480975,18.1985875,407.343311940582,3.83387302528311,-5.694798,0.12184815,0.391331416666667
1,7.25,16.98403156537,-5.09430946470982,2.14767334623213,-8.163161,-1.46169258145107,-4.412501,-1.9701366121439,-17.65677,-5.934526,-6.6011605,82.2715609165426,1.39711255010497,66.19417,1.104398,18.2873,407.597028840483,3.83583686215919,-5.705761,9.98941025,13.8613918333333
1,7.75,18.5583204788,-2.37009752929919,2.44825475580981,-6.73132825,-1.42590593774391,-3.5566565,-1.79587126254009,-5.9627775,-6.11236975,-6.58717075,82.6974994610885,1.44937309357331,66.20164,1.1544155,18.03793,407.531431645533,3.84826801694534,-5.781859,80.3002825,83.6348375
1,8.25,22.3883613099088,3.19736352897256,2.52798101754634,-3.232648,-1.24308001592398,-1.53294875,-0.852433424750538,2.602767,-5.80602,-6.46286275,82.2390836217139,1.51765103852949,66.21857,1.1703245,18.21846,408.071139778942,3.88738344848,-5.84836525,237.293275,182.002233333333
1,8.75,28.3200856562356,13.5365202894045,2.61081868155645,1.921064,-0.589052575265374,1.3776225,0.429293388928096,22.177705,-5.5290545,-6.14216225,81.6947816709025,1.54426914826657,66.24386,1.1466095,17.851445,408.044682978328,3.90929232045929,-5.87095625,426.712325,270.2211
1,9.25,31.0550943979429,26.9686621246698,3.07661821326662,12.199595,-0.224625018416023,6.4587315,1.54692148095872,54.36284,-5.41591425,-5.812196,81.1884321023957,1.65019122345662,66.259415,1.1305935,18.0171675,407.838887162979,3.89859204964758,-5.875988,595.511975,350.017859583333
