DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,H2O,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,G_1_1_1,U_SIGMA,W_SIGMA,V_SIGMA
2,12.25,-1.1535,-1.098,21.9255,5.71625,0.28475,-0.056,426.8805,3.822,62.922,520.2,240.35075,90.9685,216.2375,299.04075,-5.55375,61.155,2.81,98.46925,-0.696,-0.3985,-0.45425,1.11625,-4.53375,0.8715,0.3676,0.9022
2,12.75,-0.99375,-1.0135,23.577,6.019,0.274,-0.021,426.905,3.774,65.48525,597.1,221.08875,84.991,226.49025,299.938,-5.7475,61.1675,2.92325,98.4485,-0.63875,-0.3875,-0.44075,1.1165,-4.0575,0.8274,0.363,0.9205
2,13.25,-0.867,-0.8915,23.8155,6.8335,0.237,-0.05225,427.212,3.92675,62.21125,541.9,218.2385,83.6895,227.17025,300.92,-5.55575,59.84,2.9975,98.416,-0.58925,-0.37625,-0.42425,1.1165,-3.82475,0.9043,0.3604,0.9236
2,13.75,-0.716,-0.85475,22.0225,5.85325,0.25375,-0.05975,426.73125,3.8975,45.3645,459,166.92,69.25875,229.553,298.2225,-5.4185,58.5925,2.802,98.403,-0.52725,-0.36675,-0.40625,1.11675,-3.55475,0.9105,0.3813,0.9657
2,14.25,-0.784,-0.814,19.7085,2.659,0.252,-0.051,426.196,3.94,35.01175,407.3,163.83675,62.1585,230.0565,298.761,-5.47625,59.095,2.85075,98.399,-0.47775,-0.358,-0.39,1.11675,-2.922,0.8173,0.365,0.899675
2,14.75,-0.78575,-0.7345,18.5815,2.74475,0.2445,-0.031,425.981,3.9425,28.2605,354.7,152.665,59.22475,229.19975,297.43825,-5.2515,59.52,2.587,98.399,-0.44525,-0.351,-0.376,1.11625,-2.8305,0.845,0.3733,0.876
2,15.25,-0.801,-0.888,14.3455,-1.785,0.21975,-0.04625,425.67275,3.907,20.0665,291,121.388,48.8625,228.2,294.6705,-5.18575,60.0525,2.631,98.3955,-0.4175,-0.345,-0.36325,1.117,-2.52925,0.874,0.367,0.7916
2,15.75,-0.763,-0.67325,11.551,-4.51225,0.2315,-0.058,426.1585,3.8335,7.4165,235.9,98.197,35.3655,222.942,292.9285,-5.106,60.32,2.603,98.37575,-0.39325,-0.33875,-0.35125,1.11725,-2.54725,0.7847,0.3602,0.7756
2,16.25,-0.62975,-0.689,10.90975,-7.772,0.212,-0.044,425.795,3.764,-8.796,176.2,59.11,25.6625,227.9135,287.842,-5.526,62.6025,2.324,98.381,-0.37375,-0.33475,-0.3395,1.11725,-2.421,0.7338,0.3401,0.7292
2,16.75,-0.436,-0.417,7.94925,-15.667,0.1795,-0.07025,425.65575,3.888,-32.6965,93,27.308,14.822,223.9725,284.715,-5.51075,62.6225,2.333,98.395,-0.367,-0.337,-0.32875,1.11675,-3.08375,0.6921,0.3346,0.7026
2,17.25,-0.091,-0.133,4.63975,-19.374,0.201,-0.03325,425.47575,3.851,-54.595,34.0025,8.8175,4.1735,227.6705,283.613,-5.71,64.9525,1.984,98.394,-0.357,-0.352,-0.32025,1.1165,-3.40925,0.6246,0.2878,0.7253
2,17.75,-0.158,-0.11,1.46925,-27.487,0.18,-0.06925,425.7,3.839,-75.0125,0,-0.81,0.2285,231.359,282.8285,-6.19675,67.0575,1.971,98.397,-0.346,-0.35775,-0.31675,1.11625,-4.17325,0.5568,0.2535,0.6362
2,18.25,-0.02525,-0.02975,0.198,-23.35025,0.16725,-0.08525,425.695,3.773,-72.89,0,-2.6015,-0.1455,223.6915,280.9985,-6.558,67.77,1.797,98.4035,-0.3525,-0.3515,-0.316,1.12025,-4.509,0.5036,0.2159,0.5169
2,18.75,-0.015,-0.001,0.00875,-23.567,0.1425,-0.0625,425.764,3.86925,-74.22375,0,-2.5745,-0.1385,223.17625,280.1345,-6.717,69.11,1.47,98.454,-0.361,-0.354,-0.317,1.119,-5.473,0.3708,0.1634,0.3968
2,19.25,-0.03,-0.02,0.449,-27.4835,0.142,-0.04375,425.077,3.8375,-70.727,0,-2.54,-0.144,228.414,280.7985,-6.8475,69.605,1.419,98.459,-0.3775,-0.3425,-0.31475,1.11775,-5.61625,0.391,0.1808,0.4814
2,19.75,-0.01025,-0.04,0.026,-22.53075,0.1165,-0.03025,425.08825,3.89425,-72.772,0,-2.4505,-0.116,223.9815,280.6185,-6.84525,70.2625,1.51825,98.544,-0.40875,-0.3425,-0.309,1.117,-6.31125,0.353825,0.138475,0.440225
2,20.25,0.03525,0.028,0.20475,-25.6905,0.107,-0.038,425.5785,3.908,-72.9705,0,-2.561,-0.171,218.9325,277.851,-7.032,69.5775,1.579,98.5775,-0.4535,-0.35175,-0.3135,1.1155,-6.6405,0.375675,0.1238,0.39315
2,20.75,0.019,-0.00575,-0.00875,-29.6245,0.0905,-0.0535,425.242,3.89875,-73.151,0,-2.572,-0.2155,222.441,278.649,-7.1845,69.77,1.56,98.599,-0.48125,-0.356,-0.32425,1.1145,-7.5335,0.371325,0.16205,0.4029
2,21.25,-0.049,-0.032,-0.055,-29.831,0.11,-0.0585,425.5625,3.883,-75.5875,0,-2.511,-0.219,216.9355,278.969,-7.47075,70.0825,1.199,98.58925,-0.52125,-0.35925,-0.3325,1.1145,-7.92725,0.2915,0.143775,0.3533
2,21.75,-0.053,-0.07275,-0.151,-27.745,0.09675,-0.02375,425.87825,3.833,-71.572,0,-2.3275,-0.172,219.748,278.787,-7.69275,68.635,1.23575,98.5855,-0.56875,-0.36325,-0.3425,1.1145,-8.1535,0.327,0.14895,0.340025
2,22.25,-0.012,-0.052,-0.05275,-28.0325,0.10775,-0.0355,425.695,3.807,-66.7895,0,-2.2405,-0.262,217.631,276.562,-7.72475,69.8225,1.375,98.558,-0.61225,-0.369,-0.34725,1.11425,-8.24275,0.32755,0.16195,0.34775
2,22.75,-0.071,-0.073,-0.1435,-27.9755,0.121,-0.05575,424.5285,3.87525,-68.839,0,-2.3365,-0.2125,215.6195,275.7775,-7.9395,68.23,1.191,98.59225,-0.6475,-0.37575,-0.3495,1.1125,-8.4115,0.327275,0.156275,0.358625
2,23.25,-0.147,-0.09575,-0.305,-25.425,0.10575,-0.05,424.7575,3.865,-71.1915,0,-2.58,-0.2555,210.971,274.817,-8.125,69.2525,1.1825,98.6085,-0.6725,-0.38025,-0.351,1.11175,-8.487,0.323,0.1607,0.4407
2,23.75,-0.01775,-0.00575,-0.46025,-27.518,0.126,-0.0455,425.339,3.65725,-66.943,0,-2.553,-0.283,214.0145,275.543,-8.49,69.9825,1.26,98.64,-0.71225,-0.38125,-0.35325,1.11125,-8.773,0.3488,0.1851,0.4017
3,0.25,-0.223,-0.671,-0.32875,-26.7675,0.07975,-0.04325,426.117,4.6045,-88.501,0,-2.787,-0.091,222.43,300.979,-2.607,66.9175,1.1175,98.69925,0.382,0.501,1.0055,1.63,-14.048,0.2982,0.1378,0.363475
3,0.75,0.184,0.14175,0.28,-26.2585,0.10025,-0.026,426.52125,4.7395,-85.854,0,-2.821,-0.068,217.602,299.363,-2.526,65.86,1.16675,98.688,0.3565,0.465,0.973,1.638,-14.693,0.3124,0.1542,0.3254
3,1.25,0.16175,0.1295,0.472,-29.106,0.087,-0.039,426.9915,4.74625,-82.803,0,-2.857,-0.027,218.322,301.438,-2.692,67.2025,1.089,98.64375,0.3345,0.434,0.937,1.644,-14.15,0.31035,0.16295,0.38835
3,1.75,0.0435,0.026,0.06,-25.67075,0.07425,-0.052,426.745,4.684,-84.688,0,-2.916,-0.085,223.049,299.204,-2.907,68.235,0.95,98.6255,0.315,0.406,0.909,1.646,-14.47675,0.329825,0.127175,0.375725
3,2.25,0.0765,0.048,-0.039,-22.28975,0.0675,-0.0525,426.9705,4.706,-83.953,0,-2.8,-0.064,221.816,299.692,-2.925,68.3525,0.7665,98.6295,0.298,0.381,0.884,1.635,-14.91975,0.23765,0.1176,0.35955
3,2.75,0.1265,0.10525,-0.0385,-22.457,0.082,-0.0335,427.091,4.75,-81.938,0,-2.894,-0.043,220.477,298.832,-3.019,67.805,0.953,98.67,0.2825,0.358,0.8605,1.623,-14.4225,0.2771,0.141925,0.32455
3,3.25,0.053,-0.06,0.1485,-18.943,0.068,-0.055,426.716,4.805,-82.497,0,-2.987,-0.074,217.183,297.856,-3.16,68.805,0.924,98.656,0.269,0.35,0.8395,1.612,-14.0255,0.295275,0.12315,0.341
3,3.75,0.0765,-0.041,0.058,-19.371,0.063,-0.03175,427.1175,4.814,-81.67,0,-2.82,-0.016,219.158,297.329,-2.945,70.7825,0.6415,98.629,0.256,0.344,0.82,1.601,-13.473,0.318125,0.092,0.33875
3,4.25,0.0575,-0.00625,-0.1515,-17.845,0.066,-0.038,427.32,4.798,-78.653,0,-2.766,-0.028,224.482,297.932,-3.162,70.66,0.653,98.694,0.244,0.339,0.8015,1.589,-13.17075,0.27525,0.0957,0.30195
3,4.75,-0.06575,-0.14125,-0.366,-18.31375,0.07025,-0.03475,427.732,4.4795,-78.5,0,-2.691,-0.036,222.696,295.447,-3.253,71.76,0.719,98.63125,0.232,0.334,0.785,1.577,-13.032,0.2842,0.109175,0.305825
3,5.25,0.039,-0.003,-0.0945,-17.7065,0.08025,-0.0395,427.491,4.5785,-74.364,0,-2.675,-0.04,223.371,295.432,-3.4755,71.865,0.81275,98.60175,0.221,0.29675,0.73875,1.55675,-13.23575,0.28305,0.133475,0.36445
3,5.75,0.0575,0.00625,-0.238,-15.09875,0.081,-0.0545,427.056,4.185,-74.63975,0,-2.41325,-0.016,236.23025,296.9725,-3.4995,71.275,1.11325,98.61575,0.20475,0.27225,0.72025,1.5475,-13.401,0.30125,0.124925,0.339575
3,6.25,-0.014,-0.06775,-0.1995,-16.122,0.097,-0.0525,427.558,4.2065,-73.36025,0,-1.01675,0.1265,228.699,296.245,-3.61525,73.655,0.927,98.7,0.1895,0.2495,0.70275,1.53875,-13.298,0.2981,0.144,0.33585
3,6.75,-0.129,-0.06775,-0.10225,-18.682,0.08475,-0.038,427.46925,3.92925,-39.386,6.258,4.8375,1.3455,231.573,296.37075,-3.6405,74.9925,1.127,98.708,0.17125,0.23,0.68275,1.53025,-13.551,0.3137,0.1496,0.3663
3,7.25,-0.35225,-0.5255,0.092,-11.209,0.112,-0.086,427.4575,4.08825,0.85325,41.13,23.05025,3.99675,234.50375,300.08475,-3.547,69.6825,1.2785,98.7,0.1515,0.2145,0.69475,1.52275,-12.06825,0.3531,0.168075,0.375125
3,7.75,-0.4655,-0.763,3.127,-11.789,0.12075,-0.077,427.739,4.304,13.013,89.2,53.30825,9.358,236.55975,306.80175,-3.2505,68.3,1.25425,98.64025,0.13675,0.20625,0.72375,1.5195,-9.3735,0.422175,0.192825,0.470925
3,8.25,-0.348,-0.36725,11.19225,-5.068,0.1805,-0.097,428.13525,4.2395,42.92625,157.7,90.512,15.274,227.85425,310.16075,-2.75375,65.595,1.6785,98.703,0.1305,0.1995,0.70675,1.51575,-8.327,0.57665,0.2853,0.57505
3,8.75,-0.77,-0.865,25.96675,1.17625,0.226,-0.0685,428.5245,4.2265,68.1645,255.3,144.6455,21.86625,226.07925,314.04325,-2.233,60.0075,1.7455,98.699,0.12575,0.1935,0.6765,1.51275,-6.279,0.73135,0.331075,0.782425
3,9.25,-0.3615,-1.3855,31.858,2.1435,0.2425,-0.06725,428.393,4.243,83.29125,308.3,181.77975,32.95275,225.45525,317.77675,-1.746,59.7875,2.03,98.69575,0.12375,0.18975,0.66,1.509,-5.62825,0.71365,0.35835,0.84645
3,9.75,-0.88725,-1.031,33.5415,14.70025,0.23775,-0.06625,428.2855,4.293,130.93425,481.6,242.16425,36.13075,226.30075,321.36875,-1.41375,58.4925,2.115,98.66125,0.133,0.1925,0.64875,1.49625,-5.189,0.7906,0.37235,0.87175
3,10.25,-0.501,-0.45975,39.00875,17.14,0.23825,-0.1,427.4945,4.441,124.71925,510.4,243.0435,40.1005,231.16675,324.18475,-0.9805,56.785,2.2015,98.616,0.151,0.19025,0.63025,1.48425,-4.745,0.8163,0.38245,0.8543
3,10.75,-0.49675,-0.28775,43.972,26.1765,0.268,-0.106,427.718,4.579,135.88,593.725,232.37575,44.6035,236.41175,323.7055,-0.82975,56.0125,2.0485,98.61375,0.195,0.23825,0.6135,1.47325,-4.13425,0.7761,0.36665,0.865
3,11.25,-0.593,-0.6835,54.0335,25.26625,0.251,-0.064,427.52625,4.702,129.1195,588.5,257.4945,50.94525,238.31475,325.58725,-0.41525,53.995,2.1475,98.596,0.2645,0.30325,0.5975,1.465,-2.89075,0.8068,0.36875,0.868
3,11.75,-0.479,-0.4955,58.12025,29.674,0.267,-0.13025,427.1695,4.6575,161.36075,616.3,271.3295,46.811,241.63075,328.00725,-0.19825,55.4375,2.3285,98.502,0.27325,0.333,0.63925,1.458,-2.34075,0.8932,0.3841,0.8992
3,12.25,-0.90425,-0.656,80.768,29.766,0.286,-0.07475,426.8675,4.44075,179.92575,587.6,269.51475,55.53175,235.34325,330.4745,-0.1295,54.61,2.3985,98.525,0.3075,0.58925,0.74925,1.45325,-1.611,0.8604,0.4067,0.9137
3,12.75,-0.53875,-1.286,71.375,33.45525,0.296,-0.074,426.99775,4.89525,175.97725,673,277.534,54.73825,241.01,333.24325,0.00675000000000001,54.23,2.63,98.51,0.41675,0.612,0.84375,1.451,-0.6855,0.93265,0.41625,0.9501
3,13.25,-0.456,-0.57175,69.59275,36.706,0.301,-0.048,426.864,4.9405,165.834,678.275,274.365,62.837,241.40325,332.345,-0.36525,54.99,2.696,98.499,0.7175,0.6245,0.84175,1.44975,-0.07025,0.9014,0.41515,0.9306
3,13.75,-0.39325,-0.5895,62.445,26.78025,0.29975,-0.08075,426.94325,4.689,163.59025,633,281.835,51.61575,239.08925,332.68325,-0.4435,51.015,2.73,98.46175,0.84325,0.84825,0.843,1.44925,0.17075,0.89635,0.451675,0.941175
3,14.25,-0.51325,-0.82,53.843,25.07275,0.28975,-0.0425,426.8075,5.222,109.68425,510.4,219.6605,45.258,235.1875,332.1405,-0.21425,52.6025,2.924,98.40475,0.931,1.5145,0.91725,1.4495,2.87575,0.920975,0.43,0.886225
3,14.75,-0.033,-0.359,54.9655,15.7635,0.289,-0.052,426.8995,4.862,91.22925,377.1,165.033,35.22575,238.93875,330.124,0.1425,52.1525,2.998,98.40325,0.9345,1.9995,1.034,1.45125,3.61975,0.86025,0.434,0.932125
3,15.25,-0.11975,0.01625,53.797,13.543,0.29,-0.033,427.1225,4.782,67.03275,353.7,155.4915,28.0465,236.21625,327.235,-0.06625,51.2825,2.81725,98.3995,1.02825,2.0605,1.03525,1.45525,3.20975,0.879675,0.418025,0.906675
3,15.75,-0.2645,-0.22175,46.268,11.825,0.281,-0.028,427.1645,4.6055,57.4885,338.275,131.709,21.341,243.6965,326.46,0.10475,50.3725,2.62325,98.403,1.0585,2.0945,1.08875,1.4615,0.24675,0.917875,0.38815,0.936275
3,16.25,-0.0685,-0.099,50.86725,5.581,0.257,-0.032,427.0025,4.91675,35.04275,219,77.124,16.94025,233.7985,323.89125,0.04575,50.7725,2.399,98.403,1.06425,2.383,1.109,1.47375,-0.10875,0.8255,0.37155,0.86345
3,16.75,-0.053,-0.0995,47.782,2.4165,0.24125,-0.0535,426.847,4.49,8.9245,162.7,64.3805,13.25975,230.30425,319.22075,-0.027,51.96,2.27,98.46825,1.0685,2.17125,1.1235,1.4885,-2.247,0.7976,0.36625,0.79205
3,17.25,0.09,0.153,28.022,-7.4985,0.227,-0.061,426.6405,4.69,-14.8085,106.775,40.1235,8.16675,230.4675,316.987,-0.0455,54.31,2.1785,98.5005,1.0705,1.71275,1.12325,1.5065,-2.99275,0.6762,0.32795,0.709
3,17.75,0.141,0.175,19.4215,-12.332,0.1865,-0.056,426.131,4.40475,-49.7915,56.03,13.24425,2.59325,228.16725,313.8445,-0.3015,55.01,1.8365,98.5215,1.07075,1.71875,1.12275,1.52775,-7,0.549,0.2687,0.6033
3,18.25,0.187,0.18775,12.449,-16.921,0.179,-0.053,426.687,4.522,-88.059,11.9,-0.544,0.397,232.53675,310.91,-0.78775,56.795,1.615,98.56375,1.0705,1.71175,1.14825,1.5515,-11.56275,0.507,0.2521,0.5416
3,18.75,0.262,0.24,7.6155,-20.79525,0.13575,-0.05575,426.28075,4.6115,-93.12575,0,-3.02575,-0.11975,225.59175,308.67525,-1.1555,57.825,1.4175,98.57075,0.943,1.5975,1.16525,1.57375,-14.46625,0.45255,0.22265,0.50875
3,19.25,0.26025,0.2345,4.355,-24.4045,0.1385,-0.0275,426.307,4.53775,-91.2665,0,-2.89,-0.1075,223.60475,308.208,-1.384,59.5025,1.34175,98.5425,0.916,1.495,1.17225,1.5995,-18.27225,0.47345,0.22355,0.4794
3,19.75,0.17625,0.1855,2.6585,-21.04075,0.119,-0.042,425.921,4.5665,-86.62025,0,-2.83525,-0.0865,227.278,307.4735,-1.749,63.43,1.391,98.5595,0.86975,1.3045,1.1695,1.62725,-19.0275,0.379925,0.17385,0.41965
3,20.25,0.247,0.243,2.488,-26.8265,0.105,-0.01225,426.36,4.68075,-86.1265,0,-2.853,-0.07425,231.20425,307.2365,-1.7215,64.22,1.146,98.6,0.80675,1.18425,1.16125,1.65475,-17.90725,0.3194,0.1642,0.426325
3,20.75,0.20175,0.1945,2.48925,-25.1865,0.1095,-0.024,426.375,4.5095,-83.39925,0,-2.662,-0.08925,230.2645,305.97225,-1.853,66.045,1.18125,98.67,0.73975,1.01825,1.1485,1.68025,-16.10825,0.3373,0.183675,0.4341
3,21.25,0.1905,0.194,0.3115,-27.139,0.0875,-0.039,426.3695,4.50775,-85.24825,0,-2.651,-0.1205,230.76425,305.82475,-1.93875,67.57,1.236,98.7085,0.67225,0.9015,1.1325,1.706,-15.5865,0.3364,0.1634,0.4162
3,21.75,0.211,0.125,1.5355,-25.696,0.092,-0.02525,426.16175,4.742,-82.1135,0,-2.638,-0.06875,234.285,305.2155,-1.9995,67.7425,1.076,98.72475,0.60925,0.84725,1.11425,1.715,-15.16325,0.3164,0.1667,0.4056
3,22.25,0.184,0.16525,1.19475,-28.165,0.109,-0.048,426.604,4.786,-82.86025,0,-2.74775,-0.0795,233.3,303.9885,-1.9795,68.8425,1.067,98.6535,0.5785,0.81775,1.1065,1.71275,-14.836,0.3751,0.1837,0.4648
3,22.75,0.14425,0.1545,0.162,-26.631,0.10675,-0.0435,426.777,4.684,-82.6115,0,-2.6375,-0.087,230.09275,303.37075,-2.0195,66.945,1.398,98.69975,0.5575,0.7785,1.09675,1.71025,-14.29875,0.31445,0.1909,0.4015
3,23.25,0.202,0.19225,0.911,-24.7795,0.105,-0.0325,425.5845,4.509,-82.27125,0,-2.68525,-0.102,227.004,301.9135,-1.97125,67.185,1.349,98.6635,0.5245,0.713,1.07425,1.706,-14.5455,0.313275,0.1745,0.3769
3,23.75,0.039,0.088,0.211,-26.356,0.1,-0.033,425.72225,4.7925,-84.84975,0,-2.82325,-0.06,226.22975,302.29525,-1.993,66.5675,1.2255,98.70025,0.4865,0.66175,1.053,1.70125,-14.37975,0.3133,0.1493,0.3663
4,0.25,-0.117,-0.53075,-0.751,-25.989,0.086,-0.057,429.91,6.5365,-71.874,0,-2.6345,-0.15175,254.4345,320.3255,1.864,75.13,1.091,98.319,5.05,4.677,6.402,5.57,-16.2465,0.3533,0.157,0.3593
4,0.75,0.574,0.5035,0.391,-20.94,0.09825,-0.0705,429.84075,6.3465,-66.2215,0,-2.607,-0.11,270.859,319.854,1.539,77.39,0.979,98.302,4.84275,4.42875,6.24,5.57025,-16.5185,0.363,0.1639,0.4232
4,1.25,0.579,0.49075,0.0155,-20.518,0.09625,-0.0705,429.773,6.37225,-66.72625,0,-2.502,-0.101,251.457,318.515,1.38925,77.69,1.071,98.29025,4.75575,4.304,6.13525,5.566,-15.145,0.36565,0.145475,0.426425
4,1.75,0.50725,0.3365,-0.12525,-20.575,0.09175,-0.026,430.376,5.978,-66.6995,0,-2.48875,-0.069,262.8,319.316,1.41975,79.26,1.18025,98.268,4.696,4.17475,6.04325,5.55825,-14.4425,0.4007,0.171175,0.403475
4,2.25,0.37875,0.388,1.305,-24.747,0.098,-0.145,429.6535,6.13375,-67.76075,0,-2.5035,-0.093,250.127,316.548,1.4135,75.29,1.153,98.29375,4.58775,4.07725,5.974,5.55,-14.435,0.333725,0.164525,0.3554
4,2.75,0.485,0.338,-0.177,-21.9385,0.076,-0.062,429.802,6.079,-64.38425,0,-2.55825,-0.104,260.317,315.36,1.4495,81.4,1.15625,98.28,4.57175,3.9805,5.92025,5.54075,-14.30075,0.34295,0.15805,0.3548
4,3.25,0.50425,0.506,-0.104,-24.36225,0.096,-0.0735,430.9525,6.30425,-66.3785,0,-2.5005,-0.046,259.465,317.428,1.12575,79.78,0.8895,98.3165,4.61475,3.846,5.8845,5.53075,-14.01075,0.349275,0.1606,0.36495
4,3.75,0.503,0.493,-0.091,-27.53325,0.09675,-0.058,431.09425,6.507,-68.912,0,-2.47475,-0.089,264.31,319.278,1.24075,79.79,0.9705,98.30325,4.66625,3.755,5.8555,5.54075,-14.181,0.341825,0.15165,0.387225
4,4.25,0.496,0.52125,-0.1815,-28.25625,0.0795,-0.0945,430.6825,6.316,-64.56375,0,-2.4915,-0.026,265.999,321.736,1.30425,79.44,0.95775,98.2945,4.71025,3.64525,5.779,5.5495,-14.499,0.319325,0.144525,0.348825
4,4.75,0.5765,0.447,0.06225,-22.59425,0.09925,-0.09375,430.75725,6.2955,-59.0355,0,-2.204,-0.063,274.673,318.659,1.222,83.6,0.9115,98.2995,4.75,3.5205,5.71075,5.55375,-14.9745,0.346075,0.145225,0.33195
4,5.25,0.531,0.548,-0.001,-25.8485,0.077,-0.064,430.705,6.36,-67.1815,0,-1.8955,0.064,270.097,318.827,1.127,82,0.911,98.302,4.76,3.4205,5.6765,5.5175,-15.243,0.3532,0.1522,0.35785
4,5.75,0.504,0.512,-5e-04,-21.679,0.0925,-0.0775,430.778,6.579,-36.874,0.27675,2.4145,0.62,272.669,319.237,1.0965,79.73,0.8925,98.319,4.64575,3.36075,5.6505,5.46525,-14.48725,0.3226,0.15045,0.35855
4,6.25,0.3285,0.39075,0.591,-18.3315,0.0945,-0.07,430.5735,6.6955,-4.637,31.585,19.636,2.956,271.829,321.343,1.0805,80.2,0.9805,98.316,4.65175,3.31725,5.602,5.41875,-13.47575,0.3503,0.17925,0.36865
4,6.75,-0.066,-0.30625,7.591,-12.53275,0.1325,-0.135,430.329,6.649,18.66225,89.925,51.979,9.159,257.482,325.482,2.25125,76.71,1.088,98.30375,4.74475,3.32075,5.5745,5.40475,-10.7125,0.39845,0.20785,0.4151
4,7.25,-0.96025,-0.9105,3.67125,-1.135,0.17,-0.1575,429.674,6.84,48.17425,173.575,91.63175,15.439,257.02,333.83,2.98725,73.64,1.18575,98.302,5.00025,3.284,5.6105,5.39125,-8.24125,0.484,0.25145,0.482125
4,7.75,-1.495,-2.65675,26.8435,9.2325,0.1755,-0.15,428.817,7.13925,57.33175,289.9,85.25725,12.598,245.822,340.26,3.13675,70.21,1.463,98.299,5.261,3.357,5.6955,5.51475,-7.16125,0.5827,0.27655,0.631025
4,8.25,-2.212,-2.8225,41.256,18.8775,0.1865,-0.1725,428.4825,6.87175,89.1935,361.625,143.99225,20.123,249.576,348.357,3.2155,71.06,1.61225,98.297,5.70775,3.72675,5.8125,5.552,-5.271,0.61425,0.30535,0.6646
4,8.75,-2.918,-2.903,49.10325,37.8075,0.186,-0.139,428.15725,6.91825,148.9475,478.525,218.49175,30.67,249.616,350.194,3.329,70.98,1.777,98.2965,6.3885,4.519,6.1635,5.54875,-2.4745,0.6883,0.33025,0.7388
4,9.25,-2.36,-2.8875,64.742,48.94425,0.237,-0.0795,427.977,6.978,166.99325,512.3,253.5575,37.795,253.829,353.4,3.8065,63.97,2.0115,98.29525,6.99275,4.91375,6.5975,5.54125,-2.7155,0.83875,0.365325,0.817575
4,9.75,-3.334,-2.8725,63.79425,67.7285,0.2275,-0.102,427.60875,6.9945,202.268,603.65,299.8165,41.83,261.143,358.649,4.0805,67.1,2.42375,98.2845,7.591,4.9255,7.0435,5.53025,-5.13975,0.806125,0.38005,0.84895
4,10.25,-2.96575,-2.89,77.60125,81.34775,0.2435,-0.09575,427.308,6.877,189.60875,728.5,279.636,41.83,260.899,358.465,4.548,61.98,2.59775,98.2825,8.21,5.5825,7.19875,5.5185,-5.1335,0.8397,0.3964,0.903825
4,10.75,-2.55575,-4.08125,80.31225,80.67125,0.24075,-0.1185,427.325,6.58275,193.255,741.675,290.188,41.83,261.918,361.237,4.697,56.49,2.611,98.2375,9.17,6.02,7.3,5.499,-5.782,0.83595,0.4068,0.8879
4,11.25,-3.031,-4.20825,87.164,82.286,0.2385,-0.086,427.426,6.7335,158.964,726.95,235.47,35.039,262.669,361.501,4.849,58.84,2.467,98.219,9.555,6.077,7.644,5.484,-6.54,0.857,0.4137,0.8574
4,11.75,-2.82,-2.35775,93.625,83.13675,0.249,-0.0995,428.2895,6.505,199.957,796.375,309.596,41.83,265.69375,365.46675,5.047,57.43,2.695,98.2395,9.755,6.254,8.0325,5.469,-6.305,0.8733,0.4247,0.9844
4,12.25,-2.6055,-2.6385,89.93325,84.32525,0.25575,-0.146,427.5725,6.769,185.29,793.35,275.564,41.4575,265.86525,368.445,5.341,53.9,2.992,98.24025,9.995,6.499,8.4,5.455,-7.366,0.890125,0.445475,0.994
4,12.75,-1.65375,-0.792,84.202,81.278,0.25675,-0.136,426.90625,6.92025,205.358,627.575,292.497,41.83,270.69575,369.82525,4.978,56.69,2.871,98.25425,10.025,6.802,8.825,5.443,-6.38,0.8865,0.439,0.9741
4,13.25,-2.051,-3.69525,77.05425,90.9905,0.2555,-0.0025,428.058,6.63775,216.256,653.425,284.568,41.196,268.696,367.92275,5.316,56.13,2.96475,98.28675,10.16,7.156,9.105,5.434,-9.854,0.8869,0.448275,0.9675
4,13.75,-2.278,-2.30675,87.369,94.838,0.28375,-0.074,427.118,6.558,198.682,729.375,292.275,41.83,271.55875,374.0455,5.767,54.62,2.943,98.28425,10.325,7.516,9.11,5.425,-4.183,0.926925,0.44695,0.9797
4,14.25,-1.563,-3.013,78.37125,76.097,0.254,-0.09075,426.33975,7.031,196.9445,617.875,274.029,38.433,280.053,372.714,5.7585,53.8875,2.8455,98.209,10.365,7.795,9.0375,5.4515,-1.0705,0.88505,0.4426,0.991575
4,14.75,-1.4,-2.9645,66.14425,54.3505,0.27,-0.05075,426.50725,6.575,115.874,548.95,185.8335,32.537,277.026,366.39,5.9185,50.85,2.565,98.232,10.3425,7.782,9.3075,5.5015,-2.899,0.8818,0.44295,0.98905
4,15.25,-2.04,-2.262,72.17375,51.2035,0.269,-0.054,425.788,6.90575,85.5235,414.325,130.40875,21.425,281.763,360.828,6.0105,51.0925,2.589,98.264,10.525,8.03325,9.51,5.61575,-4.262,0.91645,0.432875,0.91155
4,15.75,-2.058,-1.759,48.56375,35.968,0.26075,-0.05,425.9275,6.4,69.9975,349.5,128,22.652,280.554,356.177,6.02975,49.7625,2.465,98.219,10.4,8.3075,9.5525,5.648,-8.93475,0.8097,0.4234,0.8679
4,16.25,-0.5355,-1.48725,45.362,19.34,0.234,-0.07225,425.86,6.414,60.53125,272.2,100.457,16.565,273.521,353.4,5.66375,53.48,2.15175,98.209,10.23,8.5175,9.5875,5.6695,-7.1575,0.7464,0.3667,0.823975
4,16.75,-0.406,-0.2745,45.492,15.05625,0.213,-0.0785,426.5,6.67775,34.9685,186.725,63.73,9.327,272.3175,353.4,5.403,53.5175,2.1255,98.21,10.35,8.5625,9.63,5.7095,-13.2545,0.7132,0.3514,0.740375
