DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1
1,0.25,0.17168175,-4.3195,1.83096,0.369979389,0.40178425,-0.042194444,-42.11085,-5.05232,-0.25425068275,-1.473715689,-0.2895,0,-0.3745,59.47222034,80.56705,392.589695975,-68.722946775,0,0,0.5895,212.975,274.45,3.596938982,-0.209887,0.589995763,0.542176171,0.213020422,-3.986,0.17195890975,-0.274,0.431,1.77725,2.93725,3.82,4.56675,4.9875
1,0.75,0.1826225,-4.334,2.087625,0.366363667,0.3965515,-0.042777778,-42.2213,-3.90313,-0.338378535,-1.506758171,-0.288,-0.001,-0.3745,60.7814789975,80.562,392.1426897,-67.9145,0,0,0.636,213.1,275.35,3.57481972325,-0.21623575,0.625835908,0.55279948825,0.2280983735,-4.015,0.18532419325,-0.274,0.431,1.77725,2.93725,3.82,4.56675,4.9875
1,1.25,0.1895835,-4.3555,1.99785,0.319875778,0.359714,-0.035583333,-43.3869,-4.326905,-0.2001957905,-1.500069327,-0.286,-0.001,-0.3745,60.2045705075,80.5599,392.4657183,-68.153,0,0,0.702,211.725,274.8,3.526687741,-0.203336,0.60116772925,0.55462398725,0.22556520175,-3.9945,0.168128883,-0.2785,0.43475,1.78425,2.944,3.821375,4.567875,4.99125
1,1.75,0.1902685,-4.2825,1.84225,0.353159167,0.397934,-0.03339583325,-43.2789,-4.97443,-0.2123703785,-1.494815147,-0.288,-0.001,-0.3735,58.9980028,80.56125,391.139150875,-70.8535303,0,0,0.7591863,210.625,273.55,3.62116866225,-0.204597,0.611990692,0.54920709725,0.22032225775,-3.90225,0.1760703415,-0.283,0.4385,1.79125,2.95075,3.82275,4.569,4.995
1,2.25,0.19090275,-4.40475,1.8557425,0.384209778,0.38692675,-0.0357777775,-41.56515,-5.3563025,-0.2984687835,-1.480349466,-0.2905,-0.001,-0.375,59.182567345,80.56345,391.47104005,-69.16025,0,0,0.64025,212.725,273.225,3.56623404,-0.1998295,0.59031227675,0.5520191605,0.22133239775,-4.17025,0.180608513,-0.294125,0.442125,1.803125,2.95275,3.819875,4.563375,4.989375
1,2.75,0.18326975,-4.7695,1.79918,0.332877278,0.32871675,-0.04375,-42.475,-4.64761,-0.314555529,-1.508659698,-0.2935,-0.001,-0.375,59.44107899,80.5527,391.696931225,-67.715,0,0,0.63275235,211.739775,274.511205,3.621189029,-0.196039,0.591948478,0.537520232,0.220081576,-4.48825,0.1714621445,-0.30525,0.44575,1.815,2.95475,3.817,4.55775,4.98375
1,3.25,0.1933785,-4.778,1.81568,0.3553496665,0.3571635,-0.0324722225,-41.755075,-4.73822,-0.296242792,-1.4917940295,-0.29375,-0.0015,-0.3765,59.97103236,80.555375,391.9733969,-69.794,0,0,0.602,211.8,274.8,3.67980149825,-0.205724,0.556318281,0.569799569,0.23047138325,-4.53775,0.172873943,-0.299375,0.441375,1.8035,2.948,3.81325,4.55675,4.981625
1,3.75,0.18900275,-4.816,1.735015,0.37993650975,0.416256426,-0.030090278,-42.344575,-5.4141475,-0.2696678305,-1.49595689275,-0.29175,-0.00125,-0.378,60.38276757,80.55585,391.815699,-69.889,0,0,0.575,212.9,274.8,3.49041488975,-0.2268935,0.591576707,0.567433697,0.222775223,-4.573,0.165332393,-0.2935,0.437,1.792,2.94125,3.8095,4.55575,4.9795
1,4.25,0.187572,-4.974,1.731435,0.35436888925,0.385904,-0.03990972225,-41.87635,-5.9253775,-0.312435417,-1.50380650375,-0.29125,-0.00125,-0.381,60.95315633,80.5497,392.41004995,-67.7966623,0,0,0.651498,213.7,274.2,3.4941083715,-0.193569,0.597547889,0.523257573,0.23525194375,-4.815,0.173325705,-0.2945,0.4385,1.78825,2.946125,3.80575,4.556375,4.9795
1,4.75,0.181932,-4.92,1.7417075,0.408021111,0.41702925,-0.03388194425,-40.373,-5.18349,-0.31323735625,-1.5023748225,-0.29175,-0.002,-0.38275,61.19795831,80.5562,392.473463625,-72.306,0,0,0.638,214.3,275.1,3.594472415,-0.210958,0.5797007685,0.54432019325,0.224863736,-4.59475,0.16446185,-0.2955,0.44,1.7845,2.951,3.802,4.557,4.9795
1,5.25,0.1940455,-5.158,1.8284,0.4947734445,0.4849115,-0.0396180555,-47.139225,-5.564305,-0.427542955,-1.481638935,-0.29175,-0.00125,-0.3835,59.88859398,80.5706,392.2995689,-71.314,0,0,0.563,212.3,274.8,3.62462089475,-0.213844,0.60347328,0.543029465,0.218476315,-4.842,0.172791377,-0.29475,0.441375,1.7845,2.954875,3.8,4.558125,4.973625
1,5.75,0.1985765,-5.321,1.792235,0.505441944,0.487491,-0.031208333,-44.7235,-5.2268375,-0.283013886,-1.49527012525,-0.29225,-0.00125,-0.385,59.8671339,80.579,392.227640475,-71.349,0,0,0.548,213,273.9,3.556608164,-0.205151,0.598301681,0.544834616,0.2193098925,-4.982,0.1597989775,-0.294,0.44275,1.7845,2.95875,3.798,4.55925,4.96775
1,6.25,0.18965,-5.24,1.64824,0.48814650025,0.492192,-0.032375,-45.134225,-6.8038,-0.2619627815,-1.491680736,-0.293,-0.0015,-0.3865,60.61737695,80.58805,392.6488302,-71.43,0,0,0.54,212.7,273.8,3.48109274,-0.202302,0.6118412795,0.56200160275,0.220075739,-4.97675,0.16120763325,-0.295875,0.441625,1.777625,2.94225,3.7965,4.556375,4.97025
1,6.75,0.183222,-5.035,1.72706,0.4731616665,0.468757,-0.0462777775,-42.88145,-6.76103,-0.306430644,-1.52112499975,-0.293,-5e-04,-0.3875,60.31829096,80.579725,392.708624325,-70.075,0,0,0.569,215.1,273.51192,3.46690292425,-0.19887025,0.65240166125,0.5567808625,0.24353346375,-4.751,0.162745665,-0.29775,0.4405,1.77075,2.92575,3.795,4.5535,4.97275
1,7.25,0.178569,-4.907,1.7516,0.416277778,0.4479515,-0.04943749975,-39.81575,-6.0712,-0.237278096,-1.52922826975,-0.2935,-0.001,-0.389,60.117711,80.5801,392.416285325,-70.181,0,0,0.592,215.3,273.8,3.481686923,-0.184634,0.613932123,0.57321192,0.23029224625,-4.68875,0.1702587125,-0.299125,0.4365,1.762625,2.924125,3.79675,4.552,4.961125
