DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU
1,0.25,520.40181755,12.804115975,5096.6501584,3.14432442499999,134.8330306,19.617327,37.258952,4.35302745,0.688573849999999,1.06554385,0.7607028,103.0468,99.0111,11.6315,3.69255034999999,21.2884823,1.094975425,9.96716695,9.94716695,9.9953331,10.18175,10.932,11.9596,0.435002449999999,0.208333,0.212766,0.217391,2.846154,365.79057555,370.74952715,0.0070595
1,0.75,523.940477825,12.8030396,4857.401544,2.9845363,103.3566495,22.272039025,35.5732003,4.60940105,0.7013454,1.1677882,0.7965335,103.02505,99.2,11.6489,3.65111115,21.27788125,1.1530015,9.97049995,9.95,10.00100005,10.186,10.932,11.9596,-0.0750684500000009,0.208333,0.212766,0.072464,2.55470775,366.3468216,370.37528435,0.00653549999999998
1,1.25,527.89164,12.6663864,4657.24964175,4.5946295,109.5061086,7.821387575,39.9664758,4.77398374999999,0.7270577,1.1654916,0.7911113,103.053475,99.2,11.567,3.64570805,21.37311905,1.19742,9.96349995,9.9476669,10.0053331,10.18025,10.932,11.9596,-0.0964608000000073,0.208333,0.212766,0,2.60589,365.77442795,370.78191405,0.011428
1,1.75,519.15446445,12.83397195,4509.21121225,3.66233475,246.2001286,11.5634372,40.1520128999999,5.1499748,0.725392849999999,1.1652485,0.797120549999999,103.068625,99.215,11.6675,3.52375699999999,21.2626176,1.0877772,9.966333,9.9438331,10.016667,10.1745,10.932,11.9596,0.251113599999996,0.208333,0.212766,0.072464,2.67153965,365.04195055,369.9414198,0.0087986
1,2.25,543.67084945,12.766206675,4661.421604475,2.36753775,90.593115,10.1527952,50.503625,5.1477308,0.6956484,1.1746166,0.8452864,103.081675,99.4,11.62,3.4895592,21.2101688,1.03011725,9.9700002,9.9533334,10.0046664,10.174,10.932,11.9596,0.451045799999999,0.0677082249999976,0.212766,0.231883799999999,2.411452,365.5669892,369.777566,0.00714614999999999
1,2.75,516.487951949999,12.6317656,4930.9191871,2.41931555,272.534939,13.3262617,44.47224,5.0885546,0.7205142,1.1450056,0.850596,103.078225,99.42,11.6484,3.3650348,21.3777234,0.97341735,9.966,9.953333,10.0039998,10.171,10.932,11.9596,0.155081799999999,0.208333,0.212766,0.144928,2.59078,365.6933314,370.1182656,0.00625035
1,3.25,534.7488651,12.6870113,4715.81717524999,3.083444,260.4625255,9.95140575,44.3013918,4.7410728,0.7486978,1.153676,0.8452912,103.0678,99.5,11.489,3.63219749999999,21.2333712,0.9505535,9.942999925,9.941500075,9.998917,10.158375,10.920116925,11.9596,0.379462274999999,0.208333,0.212766,0.161232174999998,2.404591625,366.8948077,369.552158475,0.00799144999999998
1,3.75,519.371524925,12.9583909,4824.481363,3.2904137,131.899756975,7.902086925,34.9747826,4.77778834999999,0.710021924999999,1.10772855,0.818690074999998,103.0564,99.4,11.13275,3.13270012499999,21.01712425,1.09152755,9.9445,9.93408315,10.006667,10.158375,10.920116925,11.9596,0.607908899999999,0.208333,0.212766,0.289855,2.481015,366.478785975,368.401025575,0.007773775
1,4.25,529.65641575,13.460957825,4830.57210795,2.4719296,78.9175185000001,8.36137539999998,75.938337825,4.68435622499999,0.750001124999999,1.127441425,0.843156899999999,103.0537,99.5,10.791375,2.94055839999998,20.8932504,1.0177312,9.95041685,9.93633315,10.00816685,10.163375,10.907675,11.9596,0.416367724999995,0.208333,0.212766,0.451087174999998,2.538462,365.25094415,367.1647765,0.00839212500000001
1,4.75,533.108475175,13.0348559,4494.74859475,2.8198704,119.80478745,7.18579607499998,46.92953535,4.872988925,0.686501899999999,1.149297225,0.823375,103.0754,99.5,10.8615,2.98626617499999,20.98985575,1.11187315,9.947625075,9.94408315,10.007416925,10.16135,10.912625,11.9596,0.667684999999992,0.208333,0.0478723499999927,0.322463799999995,2.41485355,364.92936315,367.272673275,0.00831570000000001
