DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,441.82092425,10.56535125,3674.66674925,2.012938,1.077114,-1.2264,-9.598185,4.9435855,2.3125715,0.1751985,0.011161,0.60244,0.22647125,102.35,95.868,9.7382,1.518888,10.84206425,0.526195,8.828775,9.048475,9.3057,9.004,9.112975,-3.20963,1.285848,0,-0.23468,1.947,354.721273,358.57640575
1,0.75,440.150774,10.44461775,3750.958223,1.96157075,2.4676225,-0.982075,-7.482506,4.9435855,2.2230935,0.1789115,0.007786,0.607846,0.2275965,102.335,96.23,9.6525,1.37258,10.83006325,0.53516625,8.796725,8.883675,9.224775,9.008825,9.122725,-2.8008575,1.285848,0,-0.274245,2.011225,354.9398755,358.6262905
1,1.25,440.279947,10.337205,3675.783102,1.90809,1.496744,-0.624315,-6.6701845,6.970785375,2.37946525,0.241135,0.00786525,0.6084545,0.2689795,102.345,96.0345,9.593,1.392414,10.51292875,0.6653655,8.712225,8.820075,9.15885,9.005675,9.131275,-2.325235,1.285848,0,-0.356385,1.89225,351.2129385,358.57719775
1,1.75,446.777293,10.487986,3463.50388525,1.77212375,2.49644775,-0.64896375,-10.341269,8.99798525,2.3745965,0.2286975,0.00839225,0.61074325,0.257448,102.355,95.933,9.4655,1.3239065,10.49467125,0.66938775,8.715575,8.8705,9.084775,9.0061,9.112425,-0.534688,1.285848,0,-0.2273,1.89195,353.860208,358.4408445
1,2.25,443.81101825,10.66633475,3355.802845,1.313712,2.813051,-0.7633625,-20.966476,7.722228,2.2311115,0.209207,0.005801,0.59881825,0.24703975,102.36,96.3865,9.3957,1.202041,10.5124455,0.47959875,8.734475,8.922075,9.0161,9.005875,9.1394,-0.450508,1.285848,0,-0.18013,1.8181,354.412284,358.67131975
1,2.75,445.4690715,10.60847925,3998.69616475,1.876744,0.191847,1.0470025,-21.150986,11.300824,2.33336325,0.20565025,0.00458,0.614537,0.25892225,102.365,96.162,9.4296,1.2149075,10.818698,0.5206765,8.708025,8.906575,8.95575,8.999725,9.13255,2.0123625,1.2793115,0,-0.153255,1.763225,353.2510385,359.414023
1,3.25,439.145369,10.351831,4012.066564,1.915568,3.093791,0.74011125,-17.414155,14.87942,2.46752975,0.22443325,0.00627675,0.620246,0.29398925,102.36,96.3165,9.11235,1.185579,10.9583955,0.597265,8.76435,8.893125,8.9098,8.9902,9.13945,0.067955,1.272781,0,-0.18297,1.97785,352.230648,359.29563375
1,3.75,445.69248,10.29663675,3314.666583,2.56508325,1.095694,1.119565,-8.15172425,15.667483,2.41706925,0.22121375,0.00538,0.60141575,0.2819475,102.355,96.304,9.0627,1.1585185,10.45120575,0.5866255,9.007575,8.99135,8.88115,8.9803,9.16305,0.911219,1.285848,0,-0.166305,1.849425,352.2444685,359.3647715
1,4.25,446.4601295,10.30008725,3184.3955615,2.53091575,1.2424015,1.05301,-7.076878,4.918993,2.15038525,0.21592475,0.009764,0.574648,0.258777,102.35,96.3705,8.99985,1.1083495,10.1867045,0.62925975,8.99275,9.027025,8.863075,8.955,9.174675,0.6752415,1.285848,0,-0.195565,1.867475,351.9068695,357.714184
1,4.75,443.52363825,10.34542375,3152.5355545,1.94347,0.0725465,1.575965,-17.225647,7.6631145,2.12667775,0.20574275,0.006097,0.61632175,0.27542,102.345,96.1575,9.0909,1.1521145,10.67637975,0.58353825,9.019425,9.057025,8.84095,8.9454,9.168825,3.5541835,1.285848,0,-0.17358,2.0302,351.7971485,357.639973
1,5.25,436.4056325,10.4169495,3109.69586825,1.788717,0.565541,0.32007125,-7.187726,18.049542,2.09417,0.198558,0.00463,0.658393,0.272691,102.355,96.752,9.07855,1.186293,10.208433,0.54304525,9.023575,9.05905,8.83575,8.929525,9.160175,1.428205,1.285848,0,-0.1468,2.07195,351.162034,357.3265195
1,5.75,434.74124725,10.203403,3463.685027,2.127311,2.15960875,-0.24607875,-18.486393,19.082906,2.417451,0.224068,0.00920025,0.600378,0.253416,102.375,96.555,9.003,1.3004225,10.062036,0.468775,9.0013,9.080825,8.84105,8.92085,9.155125,0.32103,1.2793115,0,-0.1988,2.002575,351.6671605,356.42862425
1,6.25,439.040966,10.448456,3717.6642085,1.5909985,-1.796152,-1.34388875,-6.84676925,28.1834895,2.247433,0.196096,0.007446,0.646872,0.249474,102.405,96.919,8.7982,1.2891585,9.931934,0.55367875,8.756425,9.088225,8.86485,8.908475,9.1572,0.499,1.285848,0,-0.26809,1.892,350.5729,355.103677
1,6.75,439.721442,10.12681,3385.83846425,1.9459925,-0.5517015,-1.38062875,-9.721983,15.04623275,2.1757435,0.21698175,0.009649,0.62515125,0.26922325,102.425,97.0655,8.73005,1.2208115,9.73905075,0.6365185,8.69,8.968575,8.8683,8.906575,9.156675,0.779426,1.285848,0,-0.17648,1.984,350.455458,354.07261275
1,7.25,434.90481975,9.9081825,3426.08365625,1.1675735,0.2956915,-0.89463,-5.51444625,1.908976,2.379445,0.209261,0.005727,0.66445,0.259987,102.44,96.876,8.72055,1.0753035,9.6989,0.533364,8.8553,9.007,8.83225,8.909525,9.147925,5.327241,3.2396795,0.37988,2.886,3.1218,351.9918105,356.3765065
1,7.75,442.046293,10.063195,3110.0295175,1.48478525,0.2918215,-1.05087875,-17.121395,22.470903,2.445885,0.219418,0.00643125,0.572308,0.265175,102.46,97.086,8.79705,1.113249,9.894695,0.520013,8.83645,9.030775,8.8172,8.911175,9.1429,19.283305,89.1659595,5.23065,32.181,9.1268,351.881942,358.2261975
1,8.25,439.319549,10.073699,2987.68927425,1.646483,3.345364,-0.42381125,-3.37075,43.03283,2.439012,0.238713,0.004048,0.579074,0.263303,102.475,96.7975,9.40385,1.36091,10.34651,0.4967985,8.879475,8.98075,8.82795,8.905575,9.174425,52.991288,220.6255475,18.07625,86.6635,19.099,351.493032,358.559075
1,8.75,436.367037,10.8706905,2824.572584,1.417119,6.307602,0.0176275,14.6182195,60.7332125,2.411199,0.218581,0.00119325,0.640676,0.284179,102.49,95.936,9.64845,1.5463885,10.617275,0.415766,8.989925,9.014975,8.825,8.913125,9.2074,115.870566,370.8325005,32.4875,167.105,29.406,353.2347005,359.41269625
