DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,FC,NEE,H,LE,USTAR,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A
1,5.25,8.18175,1.100525,0.1412,0.02015,61.5846,102.9133,-13.85295,0.1353,533.89345,1.9269,-0.0683,-0.0683,0,0.03685,0.347,0.6039,230.58825,234.8505,0,0.0024,-6.459675,-7.090125,-3.158475,-6.155025,-8.354225,-8.46385,-8.849475,-8.593325,-11.0012,-7.6416,-12.85515,-9.96605,-8.63545,-9.4476,-10.23675,-10.36535,-6.87685,-10.67105,-9.2457,-7.9478,-8.5466,-8.85095
1,5.75,8.0203,1.0497,0.134775,0.00455,60.546925,102.9044,-12.816525,0.0875,533.74875,1.8596,-0.00695,-0.00695,0,0.7243,0.3419,0.92835,229.65325,234.76975,0,0.0013,-6.4678,-6.9726,-3.204125,-6.1241,-8.360775,-8.47605,-8.858025,-8.6113,-11.0123,-7.6416,-12.84215,-9.9762,-8.6355,-9.44355,-10.23865,-10.36195,-6.88465,-10.68255,-9.24625,-7.9494,-8.5412,-8.8511
1,6.25,7.8741,0.96675,0.132075,0.00435,56.6536,102.88915,-12.40085,0.07985,533.72675,0.9571,0.008375,0.008375,0,0.1136,0.363375,0.662475,228.79625,234.25975,0,0.0039,-6.351425,-7.063525,-3.1977,-6.04235,-8.3671,-8.484725,-8.86195,-8.61555,-11.01675,-7.64485,-12.8449,-9.984,-8.63345,-9.44835,-10.2416,-10.36735,-6.88855,-10.69315,-9.24825,-7.9665,-8.5532,-8.85285
1,6.75,7.8752,1.053675,0.122275,0.0053,51.525725,102.9094,-12.134625,0.061325,534.22585,1.78245,0.053675,0.053675,0,0.279,0.322075,0.852475,227.87525,233.767,0,0.0026,-6.4019,-7.06765,-3.104475,-6.146,-8.369175,-8.499625,-8.880275,-8.61745,-11.01505,-7.6406,-12.8251,-9.9876,-8.6365,-9.449,-10.2431,-10.3787,-6.8881,-10.7094,-9.2532,-7.963,-8.5552,-8.8536
1,7.25,8.1033,0.95505,0.094575,0.0092,57.3374,102.9218,-12.3977,0.0645,534.7871,1.9291,0.06885,0.06885,0,0.83525,0.3307,0.669225,227.07575,233.071,0,0.0013,-6.458675,-7.102025,-3.2425,-6.085075,-8.37675,-8.488125,-8.898775,-8.6199,-11.01885,-7.6421,-12.81775,-9.9899,-8.63735,-9.4488,-10.2395,-10.36575,-6.8918,-10.7185,-9.2531,-7.9679,-8.5552,-8.8528
1,7.75,8.2808,0.947425,0.0595,0.0021,56.3166,102.868525,-12.5461,0.0707,533.4417,2.032175,0.09385,0.09385,0,0.67845,0.3121,0.5003,227.29825,232.76325,0,0.0026,-6.476275,-7.212975,-3.2216,-6.036575,-8.387775,-8.48645,-8.905375,-8.62305,-11.0197,-7.6416,-12.81425,-9.99395,-8.64335,-9.45125,-10.2453,-10.37615,-6.896,-10.7374,-9.26155,-7.9737,-8.5558,-8.85625
1,8.25,8.827275,1.063075,0.1009,0,57.554525,102.877175,-13.38445,0.0526,533.433975,1.82065,0.07115,0.07115,0,0.0337,0.34955,0.571225,227.06275,232.3735,0,0.0022,-6.5498,-7.0849,-3.0931,-5.97825,-8.40615,-8.504675,-8.917425,-8.63095,-11.0117,-7.64845,-12.8036,-9.9905,-8.6508,-9.44595,-10.25135,-10.3703,-6.8987,-10.73585,-9.2646,-7.984,-8.5623,-8.86105
1,8.75,8.7081,1.291025,0.14615,0.01185,57.7209,102.887475,-12.82035,0.062575,533.37825,1.6011,0.061775,0.061775,0,3.284525,0.3636,0.5939,227.83675,232.46225,0,0.0013,-6.5185,-7.088175,-3.1812,-6.011075,-8.41115,-8.515875,-8.933375,-8.63825,-11.01065,-7.6492,-12.8012,-10.0021,-8.6463,-9.44305,-10.25905,-10.36495,-6.9,-10.7556,-9.27025,-7.9876,-8.5646,-8.8635
1,9.25,8.784975,1.507875,0.1313,0.00885,56.58715,102.8999,-12.411,0.0615,533.400975,1.8754,0.36695,0.36695,0,2.22995,0.3878,0.435325,227.46675,232.393,0,0.0026,-6.605425,-7.26775,-3.187125,-6.026775,-8.404775,-8.5074,-8.928825,-8.640375,-11.0033,-7.651,-12.7839,-10.0031,-8.6495,-9.44155,-10.26255,-10.36115,-6.90705,-10.7727,-9.26365,-7.9955,-8.5656,-8.86775
1,9.75,8.93895,1.373,0.14455,0.026425,56.677425,102.89975,-12.99225,0.1014,533.64675,1.7124,0.654725,0.654725,0,1.5761,0.415875,0.5744,226.93625,232.26075,0,0.0022,-6.670475,-7.0759,-3.174025,-5.934075,-8.397675,-8.51695,-8.928375,-8.647275,-11.0023,-7.6533,-12.7986,-10.0019,-8.65345,-9.43925,-10.25875,-10.3573,-6.91045,-10.78055,-9.2697,-7.9987,-8.5688,-8.87005
1,10.25,9.0789,1.28235,0.162,0.0234,56.6325,102.94055,-13.4291,0.0789,542.25695,1.655925,0.1343,0.1343,0,1.0763,0.4209,0.71115,228.2655,232.0625,0.005725,0.01195,-6.59,-7.098025,-3.2496,-5.925725,-8.394025,-8.53385,-8.9288,-8.662425,-10.99925,-7.6579,-12.8004,-10.00635,-8.65465,-9.43215,-10.26045,-10.3556,-6.9107,-10.79395,-9.27075,-8.0039,-8.5659,-8.871
1,10.75,9.469425,1.3316,0.16555,0.0216,52.0979,102.9261,-13.0583,0.06265,537.0139,2.021,0.4167,0.4167,0,4.715,0.4625,0.6193,226.113,232.62025,0.0782,0.120525,-6.609775,-7.07795,-3.266775,-5.878,-8.391275,-8.55535,-8.9293,-8.66975,-10.9993,-7.6584,-12.80705,-10.0112,-8.6535,-9.4312,-10.2619,-10.35675,-6.91625,-10.80245,-9.2705,-8.002,-8.5685,-8.8718
1,11.25,9.276225,1.37305,0.123,2e-04,65.30995,102.9673,-13.16025,0.0731,536.2375,2.2399,0.256175,0.256175,0,0.0208,0.44645,0.874625,229.62075,233.06325,0.6085,0.7452,-6.501575,-6.857075,-3.2042,-5.8667,-8.390075,-8.5603,-8.929075,-8.667025,-10.9971,-7.6616,-12.8031,-10.0069,-8.6585,-9.42575,-10.26815,-10.3492,-6.91425,-10.80885,-9.27145,-8.0077,-8.5598,-8.8729
1,11.75,9.5089,1.5568,0.134675,0.01565,57.405125,102.9272,-13.301675,0.09155,534.655225,2.51765,0.14755,0.14755,0,0.92,0.358975,1.9917,230.088,233.9435,1.56365,2.337175,-6.582375,-7.006125,-3.191125,-5.866625,-8.388725,-8.568625,-8.9347,-8.66535,-10.98925,-7.65565,-12.79855,-10.0037,-8.66,-9.4289,-10.26985,-10.35925,-6.9211,-10.8229,-9.27705,-8.0092,-8.5594,-8.8685
1,12.25,9.584,1.86515,0.15635,0.004,57.45075,102.907125,-12.0005,0.0956,534.2093,2.77085,0.49905,0.49905,0,0.28535,0.41965,3.121975,227.8,233.71425,3.6702,4.6716,-6.451475,-6.87345,-3.2521,-5.7895,-8.388225,-8.579125,-8.9398,-8.663725,-10.9949,-7.66555,-12.7862,-10.00655,-8.6569,-9.4284,-10.27365,-10.3611,-6.9276,-10.8378,-9.2769,-8.009,-8.5462,-8.86965
1,12.75,9.4411,1.2711,0.0593,3e-04,59.879725,102.89135,-12.0276,0.0782,533.9554,2.6996,0.25395,0.25395,0,1.4109,0.489075,4.1737,227.8005,233.87575,5.98905,7.0816,-6.39475,-6.89095,-3.183675,-5.7629,-8.38775,-8.585075,-8.938125,-8.6629,-10.99645,-7.8076,-12.7939,-10.0009,-8.66215,-9.4239,-10.27385,-10.36865,-6.9342,-10.84855,-9.2797,-8.0116,-8.5592,-8.8669
1,13.25,9.4866,1.4965,0.0705,0.0133,60.258625,102.908,-12.54675,0.1801,534.7214,2.90085,-0.10755,-0.10755,0,5.47315,0.36625,5.1649,226.40975,233.1295,7.6435,9.102,-6.507425,-6.7578,-3.22155,-5.824925,-8.3908,-8.587075,-8.941525,-8.664225,-11.0055,-7.80725,-12.7917,-10.0043,-8.6645,-9.4226,-10.2799,-10.37515,-6.9351,-10.8655,-9.2818,-8.0154,-8.5406,-8.86775
1,13.75,9.349625,1.3561,0.075725,0.007,58.64395,102.8869,-12.665275,0.0873,535.6772,2.7442,0.215525,0.215525,0,2.0766,0.3924,5.357625,227.09825,233.535,8.2381,9.5701,-6.4771,-6.70205,-3.15995,-5.69945,-8.4035,-8.618075,-8.99155,-8.677275,-11.00805,-7.814,-12.78925,-10.0082,-8.6662,-9.42295,-10.2769,-10.38315,-6.93685,-10.87615,-9.2812,-8.0197,-8.5348,-8.8648
1,14.25,9.1948,1.548975,0.24035,0.0117,59.0102,102.8635,-12.809,0.126375,534.558675,2.812825,0.1397,0.1397,0,1.0949,0.34465,5.0761,226.78825,234.41775,7.22275,8.27745,-6.488425,-6.7775,-3.195075,-5.708,-8.402825,-8.615175,-8.992175,-8.683525,-11.01875,-7.8086,-12.7833,-10.0043,-8.6593,-9.43075,-10.2709,-10.3817,-6.94695,-10.8876,-9.2801,-8.015,-8.5388,-8.86335
1,14.75,9.20755,1.49105,0.083125,0.0162,63.4094,102.8605,-12.9391,0.268475,534.436525,2.81615,0.05095,0.05095,0,0.9553,0.4017,4.04245,225.417,234.208,4.941775,6.0477,-6.3821,-6.7127,-3.1734,-5.6179,-8.3822,-8.6018,-8.9738,-8.6585,-11.0229,-7.8138,-12.7723,-10.0391,-8.66445,-9.4511,-10.26615,-10.39265,-6.9389,-10.89605,-9.3746,-8.0192,-8.5308,-8.86005
1,15.25,8.612,1.2719,0.1031,0.0118,61.3822,102.851,-12.343225,0.075375,535.2096,3.04365,-0.0286,-0.0286,0,1.424275,0.3834,3.020675,225.82,233.39,2.87965,3.559275,-6.454,-6.5987,-3.1532,-5.6451,-8.3615,-8.6017,-8.9593,-8.6618,-11.0322,-7.8104,-12.77695,-10.04055,-8.666,-9.4513,-10.2612,-10.3931,-6.94445,-10.91315,-9.36945,-8.0195,-8.5289,-8.86005
1,15.75,8.52075,1.2013,0.1322,0.0148,58.88495,102.8458,-12.578025,0.09025,536.0845,2.7702,1.3211,1.3211,0,0.5447,0.38595,1.6753,226.259,233.969,1.118,1.50495,-6.3476,-6.6496,-3.1399,-5.6516,-8.3518,-8.5971,-8.953,-8.663,-11.0402,-7.8163,-12.78145,-10.042,-8.66985,-9.45035,-10.2681,-10.38525,-6.9509,-10.91195,-9.3734,-8.0268,-8.5318,-8.8623
1,16.25,8.9502,1.2001,0.18545,0.03535,62.74575,102.868,-14.07625,0.0871,534.0906,2.536825,0.08425,0.08425,0,0.25845,0.40065,0.78045,226.512,234.232,0.3157,0.463575,-6.4404,-6.7094,-3.1769,-5.653,-8.353,-8.5915,-8.9474,-8.6679,-11.03935,-7.81195,-12.78585,-10.0391,-8.6684,-9.44785,-10.2784,-10.39495,-6.9535,-10.9162,-9.3682,-8.0269,-8.5206,-8.8585
1,16.75,8.9421,1.361275,0.1922,0.02825,60.046075,102.8247,-13.66015,0.07035,535.204725,2.5013,-0.081525,-0.081525,0,0.6123,0.439575,0.6239,225.576,234.347,0.03115,0.0473,-6.372,-6.6029,-3.1315,-5.607,-8.356,-8.5889,-8.9402,-8.6751,-11.0565,-7.8193,-12.7807,-10.0406,-8.6618,-9.44545,-10.2919,-10.39075,-6.95885,-10.9304,-9.36465,-8.0326,-8.5152,-8.85915
1,17.25,8.91725,1.19005,0.09555,0.016625,56.6247,102.8013,-11.477,0.0631,535.3265,2.552075,0.186675,0.186675,0,1.892325,0.4056,0.6124,224.406,234.268,0.0013,0.0053,-6.3835,-6.6012,-3.0907,-5.6343,-8.3548,-8.591,-8.9395,-8.6796,-11.0566,-7.8206,-12.77565,-10.03935,-8.66305,-9.44605,-10.30405,-10.38465,-6.9617,-10.9333,-9.36055,-8.0371,-8.506,-8.8598
1,17.75,9.12515,1.34255,0.11,0.0162,61.287875,102.8699,-11.290275,0.091925,535.5339,2.769375,-0.16445,-0.16445,0,1.5345,0.4188,0.7553,224.842,234.487,0,0.0026,-6.3749,-6.6695,-3.156,-5.6369,-8.3517,-8.5923,-8.928,-8.6849,-11.06535,-7.82035,-12.77755,-10.0325,-8.66855,-9.455,-10.3126,-10.38915,-6.96035,-10.9404,-9.3559,-8.0399,-8.5041,-8.86065
1,18.25,9.03345,1.2359,0.10725,0.011925,61.699,102.8837,-11.31905,0.07245,534.33245,2.4287,0.07305,0.07305,0,0.4315,0.386775,0.726525,223.624,233.765,0,0.0026,-6.3396,-6.7769,-3.1967,-5.5722,-8.354,-8.583,-8.9153,-8.6821,-11.06565,-7.81815,-12.7912,-10.0217,-8.6668,-9.45835,-10.32085,-10.39205,-6.9656,-10.94765,-9.3549,-8.0404,-8.5001,-8.8622
1,18.75,8.65705,1.191575,0.1392,0.008725,63.3912,102.8848,-12.0364,0.08575,533.78535,2.7343,0.3703,0.3703,0,0.1087,0.4267,0.859,225.389,234.725,0,0.001525,-6.3561,-6.7214,-3.137,-5.5897,-8.3534,-8.5765,-8.9072,-8.6744,-11.06595,-7.81215,-12.80415,-10.013,-8.67115,-9.4683,-10.3235,-10.3955,-6.96485,-10.95625,-9.35325,-8.0359,-8.5068,-8.8623
1,19.25,8.96715,1.19405,0.1323,0.0173,63.7318,102.8816,-13.5744,0.07365,532.829475,2.45315,-0.0201,-0.0201,0,1.9912,0.379,0.54085,228.409,235.249,0,0.0022,-6.3676,-6.6855,-3.1046,-5.6307,-8.3552,-8.5669,-8.8982,-8.6596,-11.07245,-7.8225,-12.7951,-10.0075,-8.6747,-9.4735,-10.3248,-10.39775,-6.97095,-10.96655,-9.3479,-8.0261,-8.5046,-8.86155
1,19.75,7.81115,1.00585,0.1125,0.013,61.1972,102.881,-13.333425,0.0558,532.829475,2.812125,0.12975,0.12975,0,0.91285,0.337625,0.840575,227.978,235.539,0,0.001525,-6.3073,-6.7384,-3.1933,-5.6869,-8.3577,-8.5445,-8.8793,-8.6388,-11.0747,-7.8114,-12.77575,-10.01345,-8.67605,-9.46925,-10.3293,-10.39965,-6.96855,-10.9666,-9.3424,-8.0192,-8.5072,-8.8626
1,20.25,9.12645,1.2011,0.057675,0.010275,61.50895,102.8833,-11.79725,0.0768,535.2442,2.9449,0.4212,0.4212,0,0.7453,0.393775,0.6988,228.136,234.93,0,0.0022,-6.3612,-6.8289,-3.1892,-5.6804,-8.3605,-8.5376,-8.864,-8.6404,-11.0771,-7.81105,-12.77235,-10.0217,-8.67295,-9.46975,-10.3292,-10.3987,-6.97195,-10.9842,-9.3421,-8.0192,-8.5042,-8.8638
1,20.75,9.1392,1.09495,0.1066,0.0211,59.30875,102.88845,-12.0076,0.14955,534.47515,2.47985,0.57845,0.57845,0,1.4031,0.3507,0.81555,227.802,235.12,0,0.0022,-6.3408,-6.7687,-3.157,-5.6851,-8.3709,-8.5306,-8.8572,-8.6452,-11.07815,-7.8017,-12.7871,-10.02905,-8.6746,-9.4678,-10.33025,-10.3961,-6.9703,-10.98655,-9.3374,-8.0044,-8.5042,-8.86535
1,21.25,8.470325,0.9374,0.107925,0.003275,63.4259,102.90745,-12.646775,0.0942,532.1867,2.769675,0.8181,0.8181,0,1.7498,0.30905,0.7525,228.359,235.14,0,0.0022,-6.3792,-6.8884,-3.1221,-5.6651,-8.3875,-8.5047,-8.8501,-8.6316,-11.08255,-7.8039,-12.7809,-10.03135,-8.67635,-9.47525,-10.32635,-10.40425,-6.9762,-10.99875,-9.33495,-8.0083,-8.5076,-8.86415
1,21.75,8.459625,0.885725,0.1767,0.0092,59.2243,102.9158,-10.633225,0.0912,534.389825,2.4572,0.4052,0.4052,0,0.37375,0.3364,0.725125,228.283,234.565,0,0.00175,-6.2817,-6.6312,-3.0985,-5.6719,-8.401,-8.4902,-8.8367,-8.6177,-11.07115,-7.80175,-12.77745,-10.0336,-8.6683,-9.4704,-10.324,-10.40045,-6.97615,-11.00195,-9.3346,-8.0045,-8.5002,-8.86525
1,22.25,8.1542,0.9369,0.1164,0.011675,52.8809,102.9236,-10.932175,0.0752,535.04,2.2561,0.8835,0.8835,0,1.2189,0.345775,0.61235,227.856,234.991,0,0.0013,-6.2893,-6.8031,-3.0896,-5.6503,-8.4188,-8.4865,-8.8374,-8.6158,-11.0684,-7.79795,-12.7809,-10.03715,-8.6686,-9.47085,-10.32115,-10.4069,-6.9805,-11.0114,-9.34265,-8.0125,-8.5029,-8.86195
1,22.75,8.31695,0.99905,0.141775,0.01055,54.5658,102.9822,-11.421425,0.1708,533.1334,2.12625,0.331075,0.331075,0,2.0495,0.3332,0.5253,227.594,235.206,0,0.0022,-6.2798,-6.7706,-3.124,-5.7164,-8.4202,-8.484,-8.828,-8.6113,-11.07445,-7.7883,-12.78145,-10.0547,-8.667,-9.4707,-10.32125,-10.40845,-6.9789,-11.02815,-9.3409,-8.0127,-8.503,-8.86155
1,23.25,8.821875,1.1251,0.10605,0.0039,59.64315,102.9874,-12.43085,0.11725,536.0774,2.466,0.8023,0.8023,0,-0.0073,0.351525,0.612075,227.923,235.685,0,0.0022,-6.382,-6.8191,-3.2165,-5.7467,-8.4097,-8.4784,-8.8237,-8.6081,-11.0695,-7.78755,-12.77815,-10.05815,-8.66915,-9.47095,-10.3159,-10.40825,-6.98515,-11.03035,-9.3439,-8.0105,-8.513,-8.8607
1,23.75,8.69165,0.9071,0.135125,0.0033,58.95835,102.9882,-12.5689,0.1659,536.23385,2.3497,0.127425,0.127425,0,0.58845,0.3523,0.58705,228.232,235.661,0,0.000325,-6.4524,-6.8407,-3.1253,-5.7684,-8.4135,-8.4911,-8.8206,-8.605,-11.07845,-7.78795,-12.7745,-10.06435,-8.67075,-9.46955,-10.31015,-10.40215,-6.9885,-11.04685,-9.3467,-8.0015,-8.5114,-8.86015
2,0.25,9.07675,1.1635,0.3442,0.08425,48.586825,102.7304,3.70875,0.0721,544.55975,3.3158,0.3743,0.3743,0,1.0064,0.44275,0.5635,239.402,245.719,0,0.013,-3.4068,-3.6955,-1.7106,-3.284,-9.099,-9.0579,-9.3895,-9.1712,-11.86585,-8.9172,-12.3533,-10.67955,-8.81245,-9.58515,-10.3676,-11.48105,-8.57585,-11.03655,-10.1693,-8.456,-9.1943,-9.9905
2,0.75,8.8923,1.1351,0.325225,0.0887,49.0581,102.71015,4.366475,0.073075,544.266125,3.3834,0.184525,0.184525,0,1.63015,0.423075,0.70435,239.36,246.465,0,0.0124,-3.6092,-3.632,-1.782,-3.3909,-9.0961,-9.0488,-9.3964,-9.1733,-11.86085,-8.91685,-12.3608,-10.67755,-8.8196,-9.59385,-10.36705,-11.48525,-8.5823,-11.02975,-10.1756,-8.4532,-9.2,-9.9896
2,1.25,8.9013,1.146325,0.2742,0.074175,48.900325,102.71445,4.764575,0.05715,539.109875,3.5673,0.1774,0.1774,0,0.0483,0.40815,0.7335,236.159,245.048,0,0.01065,-3.6092,-3.5423,-1.685,-3.3269,-9.1063,-9.0585,-9.3738,-9.1878,-11.8578,-8.92175,-12.366,-10.6779,-8.8222,-9.59915,-10.3663,-11.4898,-8.5771,-11.02765,-10.18625,-8.4531,-9.2024,-9.9878
2,1.75,8.9237,1.2377,0.25965,0.07575,48.61105,102.7143,5.0794,0.063175,536.01895,3.451,0.1054,0.1054,0,0.2844,0.40665,0.6786,234.836,244.119,0,0.00685,-3.5327,-3.8088,-1.7012,-3.2056,-9.1113,-9.0393,-9.3838,-9.1881,-11.8544,-8.91635,-12.36515,-10.68,-8.81625,-9.6078,-10.3647,-11.49315,-8.58465,-11.0425,-10.1815,-8.4502,-9.205,-9.98855
2,2.25,8.89885,1.19535,0.2646,0.0897,48.547525,102.71485,4.76845,0.0633,535.5563,3.433475,0.3548,0.3548,0,0.260275,0.4121,0.664825,235.169,245.123,0,0.0124,-3.5064,-3.5329,-1.6824,-3.1831,-9.1271,-9.0317,-9.3877,-9.1915,-11.86055,-8.917,-12.36245,-10.6763,-8.8195,-9.61615,-10.3654,-11.491,-8.58715,-11.03785,-10.18545,-8.4477,-9.2068,-9.9883
2,2.75,8.9503,1.0731,0.30355,0.0903,48.839825,102.6883,4.950175,0.091075,534.3373,3.5288,0.35685,0.35685,0,0.0953,0.407375,0.91675,235.961,246.657,0,0.0195,-3.5398,-3.6898,-1.8048,-3.1788,-9.1376,-9.0248,-9.3719,-9.2009,-11.8612,-8.9178,-12.36255,-10.66485,-8.81885,-9.6295,-10.36225,-11.49565,-8.58575,-11.02355,-10.185,-8.4411,-9.2195,-9.98355
2,3.25,9.29225,1.1268,0.2829,0.0841,49.26585,102.6664,3.92775,0.0693,532.446475,3.5795,0.371225,0.371225,0,0.02765,0.408375,0.4941,238.176,246.002,0,0.0131,-3.4179,-3.6194,-1.7867,-3.1715,-9.1488,-9.0269,-9.4031,-9.2199,-11.87755,-8.9204,-12.36025,-10.6467,-8.8161,-9.63265,-10.3553,-11.48535,-8.58005,-11.0123,-10.1849,-8.4383,-9.2159,-9.98675
2,3.75,9.2827,1.2498,0.30655,0.0865,48.5245,102.649225,3.96935,0.06335,533.17725,3.8306,0.3158,0.3158,0,0.313075,0.4312,0.7572,238.025,246.683,0,0.0111,-3.4849,-3.6013,-1.8151,-3.1538,-9.1556,-9.0349,-9.3798,-9.2372,-11.882,-8.91525,-12.3512,-10.6532,-8.8221,-9.63855,-10.35285,-11.48595,-8.5806,-11.0156,-10.18065,-8.4392,-9.2203,-9.983
2,4.25,9.167,1.1013,0.251,0.0872,48.56235,102.713025,4.45425,0.057825,532.14755,3.8661,0.300025,0.300025,0,0.0218,0.434675,0.4832,235.394,246.223,0,0.013025,-3.418,-3.5629,-1.7109,-3.2033,-9.1502,-9.0506,-9.3842,-9.2503,-11.8738,-8.91285,-12.33915,-10.6424,-8.8174,-9.64365,-10.3578,-11.47855,-8.5835,-11.0162,-10.1787,-8.4391,-9.2226,-9.97545
