DOY2,HR2,FC,LE,H,FCH4,CO2,H2O,CH4,USTAR,WS,T_SONIC,TA,RH,PA,TS_1_1_1,PPFD_IN,FCH4_1_1_1,FCH4_1_1_2,CH4_1_1_1,CH4_1_1_2,SW_IN,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,SW_OUT,LW_IN,LW_OUT,NETRAD
9,0.25,1.493683,1.997058,-17.869945,67.085,411.387841,15.740816,2159.31,0.1154795,0.4296,13.21367,11.83,98.05,96.290186,14.77,0,54.465,64.185,2205.1,2078.878,-0.594,15.155,14.455,14.025,13.755,11.375,7.8745,1.313,363.5846013,380.0725965,-13.31
9,0.75,1.268162,3.294238,-15.475602,63.046,411.56946,15.1464,2142.375,0.109036,0.464334,13.038115,11.715,98.3,96.303581,14.765,0,59.3985,64.595,2198.894,2078.776,-0.455,15.15,14.45,14.025,13.75,11.375,7.8765,1.315,366.1532521,378.5557973,-11.885
9,1.25,1.2718315,1.759073,-14.7486365,64.8335,411.310811,15.3385425,2142.64,0.1115735,0.455747,12.8708315,11.51,98.6,96.298218,14.745,0.002,58.5035,62.228,2213.63,2080.444,-0.504,15.145,14.455,14.025,13.755,11.375,7.8805,1.3,363.2251053,377.2435638,-11.89
9,1.75,1.239577,1.145092,-15.995759,74.8895,410.84,15.2493315,2123.7045,0.1173855,0.4645085,12.7323295,11.29,98.8,96.296123,14.72,0.003,55.157,59.329,2225.543,2079.6165,-0.598,15.15,14.46,14.025,13.755,11.375,7.8815,1.3525,361.3161761,376.85193815,-11.97
9,2.25,1.369151,1.1420095,-14.318735,66.7155,411.233924,15.16485,2144.35,0.112888,0.452882,12.609092,11.21,98.7,96.2978605,14.705,0.003,65.5835,64.147,2242.9465,2085.8865,-0.3315,15.15,14.465,14.025,13.76,11.375,7.881,1.3165,363.04845485,376.9289456,-11.03
9,2.75,1.263097,1.924216,-11.733526,66.925,412.01433,15.1997305,2181.405,0.1163295,0.4657025,12.460519,11.015,99,96.3029185,14.7,0.004,66.883,64.402,2274.611,2087.0815,-0.533,15.15,14.465,14.02,13.76,11.38,7.88,1.431,362.3503485,378.1466966,-11.45
9,3.25,1.335524,0.071736,-12.9829055,72.901,413.532498,14.9397315,2178.06,0.118336,0.502611,12.38436,10.805,99.15,96.306158,14.7,0.003,60.484,53.144,2273.125,2087.5885,-0.367,15.145,14.465,14.02,13.765,11.38,7.88,1.378,362.89962955,377.5928082,-10.42
9,3.75,1.280188,0.441687,-13.6195605,66.981,414.278,15.0378975,2151.978,0.110224,0.4557765,12.159271,10.75,99.3,96.3104655,14.69,0.004,64.794,60.435,2254.849,2093.4475,-0.4345,15.145,14.465,14.02,13.765,11.38,7.8805,1.258,364.01236195,376.82699925,-11.4
9,4.25,1.245556,1.576384,-13.647954,69.488,414.860081,14.8260495,2150.587,0.113584,0.476432,12.196134,10.69,99.3,96.3158,14.68,0.003,60.9425,47.633,2273.5005,2088.3505,-0.5135,15.145,14.465,14.02,13.76,11.38,7.882,1.238,364.2486813,377.06314285,-10.57
9,4.75,1.3644445,0.8152725,-11.877058,64.83,416.5864605,14.8831785,2155.17,0.116648,0.4549345,12.326234,10.725,99.5,96.320854,14.68,0.007,61.059,60.352,2247.2665,2085.825,-0.371,15.145,14.465,14.02,13.76,11.375,7.8845,1.258,364.58835,376.1029928,-9.62
9,5.25,1.270408,2.326053,-12.851547,74.038,415.6524855,15.261058,2159.85,0.118486,0.5152315,12.117605,10.71,99.4,96.32748,14.67,0.2125,65.751,60.354,2262.532,2095.007,-0.2,15.14,14.465,14.02,13.76,11.38,7.8855,1.291,364.98931185,376.2178271,-9.14
9,5.75,1.14975,1.564738,-14.308952,61.287,412.849089,15.3813085,2147.396,0.118269,0.535965,12.179867,10.48,99.55,96.344335,14.67,3.742,62.2945,61.741,2211.752,2092.878,2.1905,15.145,14.47,14.02,13.76,11.38,7.8865,1.732,362.2725813,376.81686545,-6.517
9,6.25,0.6540395,2.786035,-10.926921,61.378,415.792967,15.367755,2157.6355,0.118348,0.552098,12.232532,10.44,99.65,96.345232,14.675,25.187,58.069,56.029,2238.7645,2093.363,16.63,15.145,14.47,14.025,13.76,11.385,7.886,3.456,361.52674135,375.76503895,1.459
9,6.75,0.173761,5.801071,-10.097878,62.8735,412.382224,15.083858,2135.1955,0.1302805,0.6711695,12.657,10.7,99.25,96.356784,14.665,59.955,61.014,63.645,2242.2405,2099.11,36.41,15.145,14.47,14.015,13.76,11.385,7.887,5.5045,360.81372015,377.28086415,14.77
9,7.25,-0.6762285,14.323062,-5.3298775,63.477,408.389525,15.513,2094.3315,0.145274,0.806721,13.279838,11.31,97.4,96.368179,14.655,99.7,58.078,62.2915,2227.662,2083.638,53.57,15.15,14.47,14.02,13.76,11.385,7.8885,6.9345,365.48625645,380.46802075,29.765
9,7.75,-1.568787,24.9340275,4.913429,59,404.61,15.475579,2036.85,0.161136,0.988498,14.23091,12.125,94.8,96.372194,14.655,139.66297105,59.7,60.285,2172.339,2081.186,69.89,15.15,14.475,14.02,13.76,11.385,7.889,8.325,365.78195225,382.59120315,41.05
9,8.25,-2.76322,47.401151,19.94159,62.26,400.368534,15.674877,2017.407,0.182376,1.155839,15.2733385,13.15,90.1,96.372939,14.64,215.785183,59.549,61.246,2134.346,2074.386,79.835,15.15,14.475,14.02,13.76,11.385,7.8895,8.94,362.8679304,385.07340465,44.01
9,8.75,-3.3150855,68.217249,35.138142,70.372,397.470115,15.521809,1999.5935,0.1978585,1.28353,16.290012,14.39,82.45,96.3829235,14.63,337.6,58.8095,64.619,2085.106,2069.8545,134.85,15.155,14.48,14.02,13.76,11.385,7.89,16.32,360.70006095,388.6883449,108.5
9,9.25,-3.931593,95.526576,55.297577,70.9,393.557241,15.44673,1979.731,0.210963,1.418347,17.098151,15.34,77.415,96.383594,14.625,625.4,55.971,63.1105,2070.487,2059.174,425.3,15.155,14.475,14.025,13.76,11.385,7.891,51.84,355.7778535,395.8677717,351.5
9,9.75,-4.214215,124.107538,77.524058,70.6395,391.6765575,15.5087985,1973.538,0.2232285,1.541477,17.917858,16.26,73.74,96.385315,14.61,812,58.6975,64.7995,2077.907,2063.308,499.5,15.155,14.475,14.03,13.76,11.385,7.893,69.325,350.61084775,402.03044815,390.2
9,10.25,-4.5663365,147.953791,83.8316,68.718,389.495649,15.5449,1969.197,0.242698,1.651394,18.398,16.77,70.66,96.371737,14.63,962,60.167,69.789,2066.7545,2060.273,513.85,15.155,14.47,14.025,13.76,11.385,7.892,72.235,344.35218195,405.0281321,406.25
9,10.75,-4.65824,167.70294,91.664881,70.614,388.2972785,15.614547,1957.684,0.258696,1.7046475,18.965759,17.275,67.815,96.362142,14.65,1065,55.5115,61.6095,2062.69,2054.863,568.1,15.16,14.47,14.025,13.765,11.39,7.89,79.38,344.0670822,408.0263996,439.35
9,11.25,-4.804664,190.43795,97.9964305,67.6018,387.233071,15.58252,1953.893,0.255906,1.729339,19.4546035,17.72,65.235,96.360165,14.68,1124,60.432,65.03,2042.766,2052.216,607.4,15.16,14.47,14.025,13.76,11.385,7.8885,81.5,347.29745195,410.3945176,471
9,11.75,-4.56089,191.6316875,94.679894,68.101,386.463458,15.128666,1947.245,0.2628985,1.729169,19.75,18.22,64.43,96.356099,14.68,1140,61.96,70.577,2026.238,2054.467,581.75,15.16,14.475,14.025,13.765,11.39,7.889,83,349.1422725,413.0646003,459.9
9,12.25,-4.72209,200.78046,98.126649,70.47,385.373282,15.29862,1942.83,0.26044,1.709923,20.2296095,18.585,62.445,96.346731,14.675,1161,59.5825,71.6165,2023.083,2049.022,601.5,15.16,14.475,14.02,13.77,11.395,7.889,85.9,351.8557108,417.2194018,501.9
9,12.75,-4.397848,205.52466,94.737921,70.4135,385.2578015,15.4375795,1939.83,0.2698635,1.755029,20.538538,18.865,60.28,96.328576,14.67,1105.916514,61.68,67.145,2038.8975,2047.694,610.3,15.16,14.48,14.03,13.77,11.395,7.888,86,353.6378998,421.7107329,484.3
9,13.25,-4.2464415,196.80311,92.7684985,69.871,384.994,15.0185415,1936.449,0.261,1.667198,20.755825,19.36,59.545,96.315357,14.67,1074.55,56.7375,64.0045,2027.046,2034.2215,532.2,15.16,14.47,14.025,13.76,11.39,7.884,75.81,352.4054258,422.0876288,425.7
9,13.75,-4.048549,186.936229,86.093043,67.311,384.539308,15.076961,1940.6455,0.26741,1.721446,20.871161,19.54,57.965,96.29716,14.665,1016.5,59.934,68.785,2016.321,2041.8975,536.6,15.16,14.465,14.02,13.755,11.39,7.8835,78.94,360.4860099,422.2279558,390
9,14.25,-3.774566,173.7746,76.2638995,66.215,384.247273,14.76215,1936.357,0.2610555,1.7046145,20.9257755,19.56,57.925,96.2793945,14.66,926.219672,62.363,69.769,2001.6835,2038.625,469.8,15.16,14.46,14.02,13.755,11.39,7.8845,73.69,361.9879414,423.9156598,362.25
9,14.75,-3.5132145,155.433816,64.614379,65.60785,383.623,14.9318155,1939.957,0.250531,1.617589,21.212,19.815,56.77,96.277224,14.66,827.5,61.628,69.661,2015.797,2031.291,413.7,15.155,14.455,14.015,13.755,11.39,7.8865,65.17,362.0549472,423.5887921,288.5
9,15.25,-3.3125675,144.61247,52.6695365,70.1465,384.48233,14.8603635,1938.021,0.237856,1.624702,21.193567,19.805,57.58,96.25394,14.655,686.462115,58.6585,65.608,1999.872,2036.63,350.3,15.15,14.45,14.01,13.76,11.39,7.8865,59.77,366.2243432,426.6687181,236.5
9,15.75,-2.849289,120.540824,43.206664,66.0325,384.1904675,14.896952,1947.16,0.230321,1.559785,20.990913,19.655,58.31,96.24854,14.66,514.95,61.285,64.1855,1993.423,2034.312,297.9,15.15,14.45,14.01,13.75,11.39,7.8855,53.85,367.5269417,426.8224367,159.15
9,16.25,-2.343254,92.5732665,25.0747205,70.128,385.492861,15.031775,1941.0415,0.216495,1.439616,20.6370685,19.545,60.365,96.246734,14.665,331.649903,61.516,64.31,2007.963,2038.048,208.5,15.145,14.45,14.01,13.75,11.39,7.887,43.67,367.5642507,422.3732083,108.05
9,16.75,-1.848434,72.780514,13.487457,65.6805,384.246517,15.514156,1957.145,0.186314,1.2315205,20.282741,19.245,63,96.2505,14.675,200.877672,57.226,59.75,2016.208,2038.383,158.7,15.145,14.445,14.005,13.75,11.39,7.8895,32.6,363.8048634,420.6513321,77.365
9,17.25,-1.09435,47.538119,4.226741,65.959,386.42476,15.766765,1970.1895,0.156965,0.960505,19.740703,18.815,68.195,96.24798,14.69,127.95,61.537,62.2405,2044.523,2047.882,88.9,15.145,14.445,14.01,13.75,11.39,7.8895,20.69,363.9292369,417.4690664,29.78
9,17.75,-0.0386445,28.291951,-6.836882,65.947,389.731086,16.0566085,2005.847,0.1235005,0.6557805,18.830803,17.715,75.1,96.2474,14.68,69.725,59.9295,62.069,2047.42,2067.076,34.81,15.145,14.45,14.01,13.75,11.39,7.889,6.917,360.7198073,412.3887346,0.079
9,18.25,1.018986,13.293123,-11.058402,59.4,394.429523,16.914395,2039.903,0.095259,0.4601865,17.749263,16.385,83.85,96.241007,14.665,25.15425453,58.7715,56.765,2057.536,2069.65,7.612,15.14,14.44,14.01,13.735,11.385,7.889,1.753,361.6374057,405.5353572,-29.67
9,18.75,1.594099,9.500056,-15.2059085,58.1465,400.472776,16.191157,2043.467,0.0814925,0.3584505,16.664723,15.38,89.35,96.247139,14.65,3.5255,60.224,60.013,2092.0395,2084.134,-0.961,15.14,14.435,14.005,13.74,11.385,7.89,0.721,364.2952061,399.3313871,-43.655
9,19.25,1.397007,7.674943,-13.4663705,54.528,403.000666,15.9903,2085.233,0.098772,0.329999,15.934708,14.555,92.6,96.262677,14.645,0.085929,57.4675,63.0885,2118.42,2092.945,-2.055,15.145,14.44,14.01,13.74,11.385,7.8905,0.995,362.3951262,395.9375879,-42.25
9,19.75,1.685245,5.53951,-14.8652415,65.3175,403.722632,15.52779,2083.9905,0.094159,0.360934,15.268596,14,94.2,96.271518,14.635,0.0012299,54.9725,58.78,2109.7785,2072.133,-1.437,15.135,14.44,14.005,13.745,11.395,7.8885,1.378,362.7090926,394.8036196,-33.03
9,20.25,1.569503,3.447157,-15.856116,67.94,403.065389,15.265322,2080.77,0.1017975,0.405393,14.7998525,13.62,95.1,96.28527,14.645,0,57.3275,61.256,2161.8785,2070.715,-1.32,15.135,14.44,14.005,13.74,11.39,7.8885,1.378,363.3947321,393.6698112,-31.79
9,20.75,1.5603195,5.372407,-17.3256975,58.936,403.0757995,15.206071,2100.747,0.105077,0.416652,14.62804,13.21,95.3,96.2920615,14.645,0,56.771,59.335,2132.821,2070.827,-1.132,15.135,14.44,14.005,13.74,11.39,7.8905,1.414,365.1306487,389.3646204,-25.66
9,21.25,1.534309,3.860877,-15.306829,65.041,405.4081865,15.272928,2097.21,0.108987,0.430377,14.233851,12.965,95.5,96.29602,14.645,0,57.552,59.0495,2135.766,2062.689,-0.876,15.135,14.44,14.005,13.735,11.385,7.8905,1.515,365.2126771,385.3376767,-21.145
9,21.75,1.4475015,5.044005,-18.566068,60.553,407.696317,15.736367,2105.27,0.113941,0.4297955,14.183094,12.695,95.6,96.300235,14.64,0,62.89,64.8305,2169.938,2067.593,-0.843,15.14,14.44,14.005,13.735,11.385,7.8915,1.508,364.621928,384.2868869,-19.455
9,22.25,1.492337,3.76456,-16.792438,64.097,409.401442,15.8048225,2110.8365,0.119626,0.40032,13.912,12.415,96.3,96.310867,14.63,0,52.493,64.3705,2228.8945,2076.174,-0.717,15.135,14.44,14.005,13.73,11.385,7.895,1.403,366.2259145,381.2092521,-17.98
9,22.75,1.400151,2.37304,-17.990609,77.3895,409.963217,15.107453,2126.975,0.113331,0.4554,13.681,12.19,96.5,96.300099,14.63,0,60.155,69.117,2263.2925,2077.1355,-0.641,15.13,14.44,14.005,13.73,11.39,7.896,1.444,367.2840217,381.7260914,-15.84
9,23.25,1.50452,2.201967,-16.26877,74.7815,408.235829,15.598039,2109.66,0.114631,0.4889835,13.3633,11.73,97.15,96.2950745,14.63,0,60.384,63.2095,2262.603,2089.7105,-0.81,15.13,14.44,14.01,13.735,11.395,7.895,1.286,362.1687192,380.5097973,-14.91
9,23.75,1.331703,1.868663,-14.486941,68.586,410.4160805,15.793088,2142.211,0.115684,0.461108,13.135513,11.7,97.5,96.2939655,14.625,0.001,63.2375,68.158,2148.1415,2078.608,-0.58,15.125,14.445,14.01,13.735,11.395,7.8975,1.3,365.4577385,379.8977446,-13.035
10,0.25,0.718112,2.832806,-14.4950825,44.607,406.35911,9.1475115,2019.2835,0.123604,0.6489075,6.103612,5.1135,92.1,96.2230955,10.835,0,45.251,48.4565,2126.4055,2052.439,-0.41,12.015,12.675,12.43,12.545,11.49,8.55,1.28,318.9183195,341.083447,-20.28
10,0.75,0.6877685,3.5794185,-15.077595,40.595,405.9942535,9.170391,2001.588,0.120507,0.647737,5.954478,5.0785,92.2,96.228169,10.835,0,47.061,40.044,2128.2345,2054.751,-0.375,12.02,12.675,12.43,12.545,11.49,8.55,1.066,321.4580492,342.1520761,-18.98
10,1.25,0.641808,2.94243,-14.2925735,42.579,404.806723,9.2232465,2006.181,0.108067,0.653874,5.873618,5.0185,92.85,96.237166,10.82,0,49.743,43.763,2130.8485,2048.887,-0.374,12.015,12.665,12.43,12.54,11.485,8.545,1.095,322.9958246,340.1164333,-17.94
10,1.75,0.664249,3.362717,-13.22424,42.4665,405.694475,9.148824,2013.4,0.1141595,0.647403,5.904912,4.9725,93.7,96.2305,10.825,0,44.71,45.9845,2134.5835,2067.842,-0.378,12.005,12.655,12.43,12.54,11.485,8.55,0.986,324.3833733,340.3248234,-16.13
10,2.25,0.622568,2.5428165,-13.0309355,37.394,405.655932,9.020329,2015.8205,0.115053,0.675475,5.76,4.902,94.1,96.221377,10.825,0,45.301,43.618,2150.44425,2054.91,-0.432,12,12.655,12.425,12.53,11.485,8.555,1.045,325.9226498,339.6496182,-15.54
10,2.75,0.6031175,4.53278,-13.178931,40.67,405.0894255,9.056063,1998.7505,0.118626,0.66999,5.6960195,4.886,94.25,96.2297195,10.815,0,42.914,41.422,2167.36,2044.475,-0.485,11.995,12.655,12.415,12.53,11.485,8.55,1.083,324.1820671,342.1189908,-14.66
10,3.25,0.415047,4.3213435,-13.548777,42.029,406.307061,9.3305425,2001.19,0.121699,0.684282,5.7293225,4.6895,94.7,96.223048,10.81,0,43.849,42.299,2175.175,2038.521,-0.466,11.995,12.645,12.415,12.525,11.485,8.55,1.035,325.4101053,342.6055621,-14.74
10,3.75,0.559129,4.624295,-13.2554325,40.09,405.309512,9.151482,2005.12,0.1217535,0.6372025,5.642272,4.626,95.05,96.23904,10.8,0,44.992,44.115,2151.6685,2046.975,-0.465,11.99,12.645,12.41,12.52,11.485,8.55,1.105,324.4643831,340.1718909,-13.42
10,4.25,0.580356,3.9890885,-13.778338,38.638,405.99664,9.023128,2010.755,0.120112,0.676861,5.559814,4.4695,95.6,96.222647,10.805,0,47.652,41.183,2163.54825,2037.579,-0.529,11.98,12.65,12.41,12.525,11.485,8.55,1.016,327.0362187,339.5672128,-14.76
10,4.75,0.558264,4.320034,-12.948697,38.574,407.387403,9.146348,2014.225,0.1179705,0.7042675,5.424696,4.456,95.5,96.21398,10.81,0,43.5105,42.722,2154.87025,2053.9745,-0.567,11.98,12.645,12.41,12.525,11.48,8.545,1.063,322.963645,337.4489788,-19.72
10,5.25,0.607052,3.640867,-10.8375465,37.44,405.675467,9.336922,2011.37,0.126666,0.756889,5.364,4.3545,95.85,96.2234065,10.8,0,47.204,45.389,2171.2315,2060.8045,-0.44,11.97,12.645,12.405,12.525,11.48,8.545,1.216,321.5580908,338.4774948,-17.49
10,5.75,0.534232,3.35926,-13.018344,38.703,405.226373,9.084086,2004.2575,0.123042,0.672102,5.408245,4.176,95.8,96.23237,10.78,0.015,44.244,39.875,2139.768,2063.073,-0.32,11.965,12.64,12.405,12.525,11.475,8.545,1.012,323.1323422,337.9934908,-19.11
10,6.25,0.523107,3.291539,-13.034127,37.34,406.5363765,9.120841,2007.56,0.1328395,0.7637645,5.3818065,4.153,95.65,96.225104,10.765,0.85763,47.659,38.233,2151.14975,2070.234,-0.274,11.965,12.64,12.4,12.515,11.48,8.545,1.128,322.7397239,337.4560297,-18.86
10,6.75,0.378511,3.406895,-11.226101,35.289,404.407802,8.845521,1996.16,0.1240385,0.7676125,5.331605,4.243,95.35,96.237752,10.76,15.175,42.445,40.13,2152.60575,2084.174,4.188,11.96,12.64,12.395,12.515,11.485,8.545,1.828,317.9823127,338.0674331,-12.5
10,7.25,0.055459,6.823945,-10.097658,40.5285,405.175116,8.901348,1996.1,0.135845,0.830795,5.445219,4.475,95,96.245456,10.76,47.045,47.482,41.644,2143.93675,2066.1435,19.76,11.955,12.635,12.39,12.515,11.485,8.545,3.452,322.8559655,338.7367214,0.61
10,7.75,-0.2309205,10.801092,-6.351239,39.164,404.214365,9.0452415,1993.285,0.150442,1.0387915,6.107643,4.846,92.5,96.239531,10.76,83.35,47.111,42.39,2111.3725,2050.892,36.23,11.955,12.63,12.395,12.51,11.48,8.55,5.003,324.4485937,342.4666071,12.25
10,8.25,-0.722861,16.746535,-0.019018,35.382,402.554612,9.036503,1968.77,0.173055,1.168179,6.601,5.592,89,96.2582725,10.75,118.84,43.9055,40.729,2098.5675,2033.945,51.27,11.95,12.63,12.395,12.51,11.48,8.555,6.066,326.1351103,346.5590114,29.48114388
10,8.75,-1.0617475,24.8772075,10.593059,39.8606,401.3955265,9.275548,1960.487,0.192954,1.294827,7.145531,6.265,84.2,96.2739,10.77,181.7,44.908,42.23,2061.17575,2025.684,87.2,11.95,12.62,12.39,12.51,11.48,8.555,9.3,329.6411679,350.5756578,51.117379375
10,9.25,-1.444448,30.765524,21.423536,43.2955,399.725911,9.3057405,1955.6275,0.210674,1.438511,7.635664,7.186,78.68,96.30353,10.77,286.9,48.287,47.614,2059.22875,2021.862,145.6217827,11.95,12.62,12.385,12.51,11.48,8.555,17.98,334.7672748,354.7369809,92.6
10,9.75,-1.87307,39.100789,34.1497145,42.641,399.0599685,9.3305965,1952.272,0.222716,1.5029135,8.509911,7.948,74.11,96.304875,10.77,393.917328,49.7245,43.5865,2056.96175,2014.2695,239.6,11.955,12.625,12.38,12.51,11.48,8.555,21.56,330.2947704,359.1721799,184.0974362
10,10.25,-2.1336285,50.802233,50.28837,43.38,398.205654,9.4524465,1949.63,0.236716,1.6384355,9.2997255,8.78,70.62,96.321359,10.77,529.5,46.3445,46.523,2049.7215,2012.193,274.7,11.96,12.62,12.375,12.51,11.48,8.555,24.48,330.5015509,364.2492164,212.7
10,10.75,-2.302172,58.271205,58.335446,43.172,397.962995,9.206374,1944.431,0.244602,1.708338,9.682722,9.11,68.38,96.310357,10.78,584,44.679,51.1625,2042.0805,2013.199,318.05,11.955,12.615,12.37,12.5,11.48,8.555,21.67,332.64240415,369.3031452,247.1
10,11.25,-2.358816,70.3218895,67.5494375,40.711,396.752136,8.934596,1944.32,0.253178,1.675907,9.776029,9.67,65.44,96.2883635,10.77,644.29,48.756,49.829,2023.923,2008.116,372.2,11.945,12.61,12.36,12.495,11.48,8.555,24.69,333.7810352,372.0193737,300
10,11.75,-2.627992,79.2306705,65.203337,42.184,395.730229,8.941357,1938.966,0.256584,1.778445,10.4994755,10.06,63.41,96.278502,10.77,690.2,44.795,49.537,2012.72475,2010.177,378.4,11.94,12.605,12.36,12.49,11.48,8.555,25.02,334.037589,374.4183459,282.2
10,12.25,-2.596017,79.3733615,64.048434,40.9135,395.93836,8.951657,1938.1125,0.262539,1.811166,10.914393,10.455,61.87,96.2632145,10.77,672.45,45.502,47.5825,2015.2965,2013.579,353.3,11.94,12.605,12.355,12.495,11.47,8.555,28.77,336.6503438,377.9286536,278.6
10,12.75,-2.761323,85.642461,66.808996,42.901,395.846492,8.906783,1930.0905,0.259116,1.774135,11.398056,10.78,59.945,96.236901,10.78,694.167845,45.567,43.943,2027.77825,2013.388,375.5,11.935,12.6,12.355,12.485,11.47,8.555,26.86,336.3012484,379.371369,293.3
10,13.25,-2.482711,90.645959,60.210452,41.88,395.141692,9.0223325,1929.733,0.271596,1.834889,11.7735835,11.015,58.355,96.19804,10.78,626.95,45.274,47.549,2019.8095,2002.566,317.6,11.93,12.595,12.345,12.48,11.47,8.555,34.47,335.4291891,381.5959782,271.7970762
10,13.75,-2.305108,87.038601,55.414292,41,395.080043,8.893873,1920.667,0.263722,1.8388925,12.1744235,11.15,57.175,96.171757,10.78,577.4011505,48.088,51.793,2015.423,1998.103,298.1,11.92,12.585,12.345,12.48,11.47,8.555,43.9,331.9431588,379.7962049,216.4
10,14.25,-2.18822,83.778932,51.5566085,42.636,393.8995025,8.842305,1922.2765,0.26048,1.8602265,12.154784,11.385,57.08,96.1590975,10.78,494.995,47.453,47.4945,2004.16825,1998.0185,297.1,11.915,12.585,12.345,12.485,11.47,8.555,49.61,330.389054,381.2776711,224.3
10,14.75,-2.013093,75.9636275,41.324397,42.935,394.1224045,8.73001,1927.2895,0.2598915,1.830148,12.3554645,11.51,56.255,96.156172,10.78,436.78,49.89,48.515,2014.987,2002.0155,267.65,11.91,12.585,12.345,12.48,11.465,8.555,46.54,328.0143925,382.3979568,171.6
10,15.25,-1.60822,60.299077,30.043411,39.91295,394.002878,8.6746165,1926.1085,0.248745,1.75347,12.339,11.48,56.1,96.146071,10.78,298.25,47.001,46.326,2005.624,1995.567,187.8,11.905,12.58,12.34,12.47,11.46,8.555,40.31,327.3299221,378.763622,122
10,15.75,-1.2125975,49.605719,17.215892,42.68,393.8629,8.538612,1924.748,0.23532,1.716327,12.164,11.39,57.74,96.149107,10.79,190.4,46.51,44.821,1999.10625,1996.9365,141.05,11.895,12.575,12.335,12.47,11.46,8.555,30.4,328.879054,378.2778443,67.67
10,16.25,-0.78218,37.84673,5.023872,42.128,394.35235,8.634872,1934.849,0.216116,1.5432585,11.98339,11.11,59.425,96.152596,10.79,127.7,51.1495,43.744,2014.745,1995.664,85.5,11.89,12.575,12.335,12.47,11.46,8.555,21.02,329.402758,375.6107603,45.35386517
10,16.75,-0.227353,25.3567875,-7.338402,39.616,394.994813,8.5241,1942.9975,0.193838,1.29758,11.473679,10.635,63.965,96.145853,10.8,60.57,48.991,42.26,2024.569,2005.4915,34.86,11.885,12.575,12.335,12.465,11.46,8.555,9.24,323.7940265,370.4028157,3.620408027
10,17.25,0.264109,19.654184,-12.663566,37.479,397.059407,8.63242,1949.923,0.172599,1.05692,10.826516,9.785,69.705,96.15114,10.79,22.37611337,48.99,43.57,2029.635,2023.6375,11.33,11.875,12.565,12.33,12.465,11.46,8.555,3.362,319.5528757,364.7702493,-13.13920633
10,17.75,0.449906,14.615456,-13.893071,42.065,399.9669395,8.772237,1961.893,0.146367,0.846847,9.942616,8.68,74.085,96.162522,10.78,2.98965,48.064,43.424,2039.4835,2032.857,0.274,11.86,12.56,12.325,12.46,11.46,8.555,1.249,322.63689575,358.8141298,-21.11267946
10,18.25,0.5477045,10.405024,-12.456846,40.0775,403.586748,8.98384,1967.7695,0.121964,0.718916,9.032528,7.755,78.57,96.1781165,10.77,0.1255,43.727,43.2655,2047.853,2039.0015,-1.041,11.855,12.555,12.32,12.455,11.46,8.555,1.0775,321.47266,355.6434639,-22.121948535
10,18.75,0.651047,10.454044,-14.32664,39.8925,404.2133265,8.904222,1977.6245,0.124658,0.676321,8.484497,7.353,80.9,96.1856455,10.78,0.003,44.477,42.391,2066.45075,2045.058,-0.827,11.85,12.555,12.325,12.455,11.46,8.555,1.353,322.3474512,351.69144475,-22.47632512
10,19.25,0.474686,8.170309,-11.0769895,40.556,404.435,8.8651265,1989.255,0.128219,0.67239,8.198678,6.8595,81.8,96.1782235,10.77,0,45.00525,43.353,2074.8,2046.745,-0.881,11.85,12.55,12.325,12.45,11.46,8.555,1.7645,318.05446795,350.5471556,-22.47632512
10,19.75,0.693311,8.113297,-15.518301,41.69475,404.116764,8.757448,1982.51,0.132472,0.79594,8.04436,6.747,82.85,96.1821475,10.77,0,45.5335,44.94,2072.33325,2035.5935,-0.648,11.85,12.55,12.325,12.45,11.46,8.56,1.878,319.385878,346.48117655,-22.47632512
10,20.25,0.575787,9.637821,-16.087271,40.153,404.057589,8.740472,1987.272,0.141511,0.826751,7.88702,6.5435,84.55,96.187446,10.74,0,47.7145,39.8235,2094.63975,2034.726,-0.639,11.84,12.55,12.32,12.45,11.46,8.565,1.8785,313.51024005,344.80104045,-22.47594448
10,20.75,0.656884,7.0081185,-17.788946,38.467,403.9197335,8.70851,1991.739,0.1387515,0.7855885,7.509814,6.1635,86,96.212216,10.74,0,41.0675,40.193,2096.886,2027.759,-0.7055,11.835,12.545,12.32,12.45,11.46,8.565,1.581,315.97161835,343.9152688,-22.460528525
10,21.25,0.670801,6.7948845,-15.128003,37.602,404.441931,8.6865665,1996.234,0.130181,0.7096185,7.057821,5.972,87.6,96.2121255,10.74,0,49.947,40.426,2092.987,2036.151,-0.5565,11.835,12.54,12.315,12.445,11.46,8.565,1.1335,314.07501625,341.50755565,-22.47308967
10,21.75,0.660655,5.257121,-16.6599945,39.799,403.7245305,8.830914,1999.22,0.1248905,0.683865,6.8245,5.734,88.7,96.2100185,10.75,5e-04,46.4105,44.9705,2109.754,2023.756,-0.533,11.83,12.545,12.315,12.44,11.46,8.565,1.0565,316.99068395,340.3154028,-22.47232839
10,22.25,0.625903,4.663525,-15.070673,40.034,403.4952305,8.861881,2007.585,0.124317,0.695394,6.696,5.639,89.1,96.204152,10.75,0.001,43.146,42.736,2130.99625,2033.153,-0.5175,11.82,12.54,12.315,12.44,11.455,8.565,1.013,319.12917455,340.30872135,-22.46338333
