DOY2,HR2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,TA_1_1_1,RH_1_1_1,CO2_1_1_1,H2O_1_1_1,WS_1_1_1,USTAR_1_1_1,TS_1_1_1,G_1_1_1,G_1_1_2,G_1_1_3,PA_1_1_1,FC_1_1_1,SC_1_1_1,LE_1_1_1,SLE_1_1_1,H_1_1_1,SH_1_1_1,NEE
1,6.75,0,0,0,0,227.37127755,279.4824777,-72,-7.575,68.5063275,394.262488,2.26180575,2.06064,0.1712195,1.17354525,-12.18864475,-12.56254,-10.674005,98.260895,0,-0.165781,-0.8182285,-1.896613,-23.428301,-0.06755725,0.1940225
1,7.25,1.52959425825,0,0,0.259405,226.476615425,280,-68.42104187,-7.7268785,69.459465,394.6090485,2.20069,2.03380075,0.1707265,1.1723705,-12.2746175,-12.68581,-10.80694,98.283445,-0.007443,-0.141658,-0.744391,-1.35632225,-23.832576,-0.07519325,0.25022425
1,7.75,16.01842534,1,8,1.21256720375,224.268424825,280,-41.7500018675,-7.72801125,69.23,394.6051645,2.175109,1.9423575,0.17444425,1.1509,-12.5,-12.82896,-10.696245,98.2982725,-0.043964,-0.17796825,-0.84514275,-0.70933525,-20.06076525,-0.046583,0.169741
1,8.25,47.41562575,3.07416897775,24.72623761,3,228,282.156824175,5,-7.48445475,67.644,394.915396,2.14393875,1.99490575,0.220986,1.13746075,-12.55426025,-13,-10.943235,98.31806875,-0.159055,-0.313587,-0.180623,-1.044498,-12.4975115,-0.055375,0.175135
1,8.75,89.3112,6.501513393,45,5.778379,228.8527023,285,30,-7.11,66.0280425,395.1154765,2.2048255,2.027871,0.26853775,1.164289,-12.61232775,-12.9873475,-10.9384375,98.33946,-0.33384425,-0.436448,0.515991,-0.8497775,-2.922995,-0.04788475,0.134265
1,9.25,132.417551,8.699732,66.073048,8,231,288.5125681,49.67147902,-6.6575,62.62486,395.160994,2.317185,1.94115975,0.3218,1.14610325,-12.496065,-12.59774,-10.421,98.35424,-0.636125,-0.57316,3,-1.5466645,12.2640145,-0.0656945,0.1201265
1,9.75,182.368354,12,91.404275,10.759653,231.1598434,291,72,-6.02936125,59.88,394.44503825,2.29277225,1.934,0.347654,1.13861225,-12.4090315,-12.3592575,-10.48668,98.36633125,-0.7818585,-0.571325,4.37004425,-1.329491,22.6857065,-0.199798,0.107253
1,10.25,219.60623785,14,110,13.03110307,234.67867305,294.406367625,86.530002575,-5.525,57.07,394.0696575,2.288685,2.059641,0.379358,1.18719075,-12,-11.7495975,-10.0885,98.37041,-1.25312175,-0.566442,6.7853325,-2.05699,31.794639,-0.70940625,0.018697
1,10.75,252.1902,16,129.16826225,14.74538196,235.56345045,296.96939875,102.9586095,-5.0223,55.09735,393.86416175,2.30032425,2.0483565,0.3807785,1.197484,-11.384433,-11.0898825,-10,98.373305,-1.4519615,-0.61893525,8.10324575,-2.12939875,43.578717,-1.921985,0.0354545
1,11.25,286.4736455,19.5453805375,145.7107187,17.12923567,236.71140815,300,120.3989198,-4.419181,53.02987,392.7311715,2.4075065,2.165413,0.416392,1.19895,-11,-10.889115,-9.62622775,98.31123,-1.613308,-0.502805,9.1580165,-1.710504,51.9555725,-2.995073,0.02268025
1,11.75,294.416523,21,151.0072181,18.811907935,238.98787375,302.12613645,122,-4.173937,50.02,392.27596025,2.41028775,2.27804975,0.416949,1.2208785,-10.534485,-10.46316,-9.246341,98.30848,-1.61308925,-0.487093,9.554334,-2.4713855,57.051957,-2.9675485,0.00932675
1,12.25,306.0179355,20.435211245,155.65210655,18.07206717,240,304,123.2780123,-3.65,48.21175,392.149819,2.379631,2.28725525,0.436904,1.27125,-10.31599025,-10.174535,-9.064144,98.22223,-1.658714,-0.44925325,9.6642565,-2.367918,61.106649,-2.9000795,0.0304155
1,12.75,317.487963,20.9018018975,159.53844485,18,241.1498955,304.2014755,126.5,-3.327,46.08348,392.1481355,2.3441035,2.35,0.424528,1.25635,-10,-10.019605,-8.955096,98.178595,-1.5460075,-0.385465,10.1493185,-2.427708,63.630579,-2.7965755,0
1,13.25,276.8711,19.972984375,143.85069705,16.25,241.43304725,305.942928525,113.1587,-3.014651,44.46,391.7568275,2.332354,2.407308,0.43604875,1.293195,-9.9948735,-10,-8.897796,98.13673,-1.697164,-0.3373005,10.08069,-2.0059085,56.526439,-2.137074,0.008725
1,13.75,259.1122142,19.20005357,135.325449,15.040207,241.758672375,305.993537625,108.092326475,-2.92880875,42.91715,391.904133,2.38872875,2.3830505,0.434318,1.33223475,-9.37288775,-9.461769,-8.61698,98.10224,-1.6894365,-0.30943025,8.06841075,-2.48628025,55.323144,-1.676188,0
1,14.25,236.932458825,16,121.0191295,13.35789075,241.66591,306,93.0103225,-2.72825,42.07665,391.359022,2.387093,2.4915895,0.446671,1.340125,-9,-9.348828,-8.262427,98.08842,-1.205931,-0.307763,8.260317,-2.4743445,42.90630125,-1.142279,0
1,14.75,188.38233,13.139487705,96.25,11,240.719926,306,70,-2.66061375,41.0498425,391.4764545,2.37836225,2.483936,0.425956,1.3716,-9,-9.41460425,-8.35764,98.09977,-1.1598305,-0.2168535,5.81512575,-1.5021855,34.2045635,-0.48876175,0.0186925
1,15.25,160.097079425,10.59392516,80,9.04070925,239.14656445,305,50,-2.60954775,40.38688,391.678145,2.377438,2.4447825,0.433212,1.396,-8.9223545,-9.349019,-8.2313615,98.099345,-0.94237075,-0.1973685,5.543505,-1.7140205,21.7958895,-0.1886765,0.03418225
1,15.75,107.764851025,6.8913649555,57.019142,6.483694,238.5158443,303.434017925,25.2115181775,-2.668698,40.1529975,391.602985,2.374479,2.3441075,0.37512675,1.4015,-9,-9.367044,-8.305158,98.1140975,-0.77284325,-0.1381555,4.06709725,-1.307063,10.91787225,-0.1632075,0.07591975
1,16.25,60.1565395,4,31.8501905225,3.99835553,239.175115275,302.020738,-7.32772649325,-2.677209,41.7830325,391.5006595,2.3665075,2.2968915,0.338228,1.392,-9,-9.4591925,-8.5781725,98.14977625,-0.35821775,-0.113757,2.258866,-1.6198295,-0.54706325,-0.09860225,0.166692
1,16.75,21.271661,1.352014424,10.1783286675,1.946434858,239.293758225,300.3272231,-59.0744037575,-2.838402,43.15369,391.647468,2.370363,2.2649775,0.292071,1.386748,-9.16549725,-9.3452055,-8.6352205,98.1410875,-0.2582555,-0.02830025,0.756836,-1.0327095,-10.094927,-0.203598,0.201995
1,17.25,2.2838807305,0,0,0.4697877755,236.779707,299.9560455,-84.2009185,-3.009,43.993145,391.938449,2.339054,2.206013,0.23110475,1.380913,-9.25056625,-9.6149045,-9,98.1785025,-0.090888,-0.0343995,0.07851575,-1.63713525,-19.6332865,-0.094653,0.18702875
1,17.75,0,0,0,0.198035,236.681868,298.75743,-87.1647545,-3.334,45.514985,391.899881,2.357555,2.229062,0.1966125,1.36045575,-10,-9.80217175,-9,98.1974075,-0.04639075,-0.0098835,-0.042292,-1.393538,-23.999166,-0.04585475,0.24638
1,18.25,0,0,0,0.189583,235,297.1690805,-85.937823,-3.481707,47.2075,391.66482,2.31490625,2.285228,0.18705425,1.33299225,-10,-10,-9,98.2,-0.0419705,-0.0235045,-0.016945,-1.86964975,-22.95023,-0.085617,0.302028
1,18.75,0,0,0,0.23261634325,235.7860812,296.6970653,-84.09321807,-3.67875,48.71419,392.229109,2.315309,2.26274525,0.17694725,1.30925475,-10.047096,-10.003555,-9.059625,98.2010725,-0.00766,-0.0779075,-0.13617275,-1.751773,-24.742932,-0.0832785,0.2679785
1,19.25,0,0,0,0.18322442175,236.108281,296.0299393,-82.984162485,-3.913377,50.4313725,392.0703655,2.33770475,2.2781075,0.1796665,1.277576,-10.033259,-10.3904,-9.2676495,98.2145975,0.003828,-0.102962,-0.21182,-1.56799,-25.862583,-0.105882,0.2476905
1,19.75,0,0,0,0.15871226125,236.5,295.5803375,-81.791986835,-3.94223675,51.7312275,392.45033175,2.2928905,2.2772775,0.174528,1.28765,-10.30131,-10.45626,-9.300744,98.22069125,0.008157,-0.075094,-0.172672,-1.09878325,-27.112118,-0.157717,0.27755475
1,20.25,0,0,0,0.14607633175,236,294.0256467,-81.3093804275,-4.10222325,52.6021175,392.722801,2.28746675,2.30622775,0.173556,1.248462,-10.4577735,-10.5,-9.411108,98.21716125,3.675e-05,-0.133999,-0.22707225,-1.224513,-26.736847,-0.376517,0.2497095
1,20.75,0,0,0,0.109603156,233.25,292.644241625,-80.7436202125,-4.3575,53.062085,392.87964,2.24078575,2.225453,0.1695945,1.260099,-10.4863875,-10.657685,-9.4567695,98.220115,0.03989725,-0.091787,-0.234286,-1.23671575,-27.63920625,-0.38795875,0.30398875
1,21.25,0,0,0,0.10383456275,231.265488975,292,-80,-4.43784175,54.0275,393.465541,2.290226,2.25375925,0.172824,1.247875,-10.64237025,-10.71643,-9.50469975,98.2213125,0.022722,-0.1490225,-0.276807,-1.35838375,-27.0295815,-0.291129,0.245612
1,21.75,0,0,0,0.086019,232.425015,291.916499625,-79.953254085,-4.4738855,55.1884175,393.6860895,2.2402665,2.289431,0.161318,1.24951675,-10.67527,-10.8024575,-9.56922,98.227695,-0.0286015,-0.109754,-0.238876,-1.34291275,-26.824006,-0.30398875,0.23598
1,22.25,0,0,0,0.1073703115,230.7561665,290.715408,-79,-4.621127,56.13383,393.6051835,2.1989595,2.30435,0.164023,1.261432,-10.90643,-11,-9.835383,98.246235,-0.0200945,-0.1595225,-0.238739,-1.566819,-28.997943,-0.378056,0.27998625
1,22.75,0,0,0,0.1041365,228.7289965,289.8692255,-78.752355,-4.8547335,56.91907,393.590815,2.170349,2.26912275,0.164556,1.242561,-11,-11,-9.86367,98.23077,-0.022722,-0.15788,-0.487553,-1.43188525,-29.736101,-0.4284495,0.263483
1,23.25,0,0,0,0.08842400375,231,288.9749335,-77.7257431825,-5.04549625,57.9375,394.08284325,2.21631375,2.254468,0.1684415,1.2384105,-11,-11,-10,98.24741,-0.01910175,-0.1322555,-0.52952075,-1.257394,-27.983908,-0.551185,0.251895
1,23.75,0,0,0,0.0593335,231,288.041713975,-77.39346342,-5.36471475,59.181525,393.880063,2.2563845,2.324793,0.1777,1.25771775,-11,-11.37833,-10,98.231365,-0.002413,-0.12058275,-0.4474345,-1.211535,-28.205379,-0.829375,0.254929
2,0.25,0,0,0,0.0228010215,235.620571,290,-76.928739885,-3.945,56.8625,395.580716,2.6822585,2.154349,0.1333135,1.1375145,-8,-9,-8,98.254745,0.045444,-0.155572,-0.40129875,-1.593629,-22.09082,-0.63669425,0.183545
2,0.75,0,0,0,0.029379459,234.8300435,290,-77,-4.14716175,57.7943525,395.16985,2.685167,2.104231,0.13996275,1.14438075,-8.82536825,-9.50976225,-8.209307,98.24568,0.01333525,-0.142889,-0.356317,-1.62260925,-23.0209135,-0.549978,0.243935
2,1.25,0,0,0,0.0564663825,235.5464188,288.505903,-76.36633843,-4.253236,59.185,395.37618,2.616574,2.131875,0.13563125,1.1514445,-9,-10,-8.750775,98.2575,0,-0.11401725,-0.298153,-1.55010325,-23.999556,-0.4352515,0.2358425
2,1.75,0,0,0,0.062860104,234.21449935,287.933565,-76,-4.54323525,60.5086125,394.6238405,2.62205375,2.103968,0.135465,1.1510375,-9,-10.075315,-8.76253225,98.25615,-0.035089,-0.142371,-0.34311,-1.43405575,-22.99045475,-0.706634,0.20145425
2,2.25,0,0,0,0.0341937235,235,287.7030265,-75.36347226,-4.6360365,61.201885,395.397677,2.567169,2.097634,0.13362225,1.1322315,-9.1984795,-10.085185,-8.837467,98.23263,0,-0.16294025,-0.437791,-1.51295325,-22.115438,-0.7963665,0.183546
2,2.75,0,0,0,0.049784097,233.37733015,286.076401,-75.03141316,-5.0115175,62.135,395.09373075,2.5814005,2.034463,0.138917,1.1031105,-9.3515415,-10.19567,-8.935301,98.24255,0.009741,-0.11784175,-0.450525,-1.68020675,-22.9994345,-0.9707535,0.22153
2,3.25,0,0,0,0.04963690475,232.49484865,285.3867357,-74.75037125,-5.20578075,63.160755,395.181274,2.551517,2.0775235,0.1292545,1.076917,-9.80050975,-10.16422,-8.933493,98.214345,0.047502,-0.1175305,-0.5121795,-1.70174175,-24.02023075,-0.71339,0.2216805
2,3.75,0,0,0,0.051245524,232.07345025,284.8434898,-73.23335489,-5.266182,63.730205,394.92125675,2.58873475,2.020111,0.13848175,1.0702415,-9.8398515,-10.22148,-9,98.21471,-0.0047595,-0.1550395,-0.569113,-1.914663,-24.8160905,-0.65487975,0.224217
2,4.25,0,0,0,0.040716532,230.72383575,284,-72.335999805,-5.5325,64.055,395.3293245,2.50305675,2.054988,0.141042,1.0537045,-9.957912,-10.29433,-9,98.22359,0.01271325,-0.1723545,-0.4309545,-1.970306,-23.395827,-0.25233425,0.2363905
2,4.75,0,0,0,0.0500215,231,283,-72,-5.67,64.85747,395.232277,2.449604,2.098871,0.13608475,1.0444775,-10,-10.2152925,-9,98.24802,0.022722,-0.1847755,-0.3939905,-1.886704,-24.19933,-0.077072,0.237924
2,5.25,0,0,0,0.0508095,229.352546,282.5684602,-72.954535465,-5.74,65.5698675,395.584858,2.45662,2.138456,0.137678,1.040832,-10,-10.25724,-9,98.279495,0.0150775,-0.196802,-0.79038475,-1.9391485,-20.86140225,-0.0801115,0.22271075
2,5.75,0,0,0,0.00590325,230,281.6798403,-70.270086045,-5.9014455,66.184765,395.9240055,2.4394095,2.0891525,0.14305825,0.995371,-10,-10.4622,-9,98.296455,-0.022722,-0.22717425,-0.81216125,-1.5308005,-22.404099,-0.141054,0.189624
2,6.25,0,0,0,0.009326519,230.0591034,281.292932,-70.094476765,-6.0145,66.394165,396.09269125,2.41221425,2.08053175,0.144763,1.0308405,-10,-10.5003125,-9,98.2968525,-0.016767,-0.1709985,-0.75290875,-1.8206795,-21.1503105,-0.08654125,0.232382
2,6.75,0.243141352,0,0,0.127294,230,281.237412,-67.02148836,-6.1708105,67.736205,396.63797975,2.4331795,2.054869,0.1325735,1.02051525,-10,-10.546725,-9.0350575,98.2908925,-0.01281,-0.15783725,-0.52622,-1.407915,-20.305304,-0.0558025,0.2360575
2,7.25,9.9845187035,0.854699665,5.1506764175,1,230,281,-41.79055423,-6.188164,67.587125,396.914027,2.435506,2.07709,0.1457565,1.0080345,-10,-10.515365,-9.0339045,98.2989075,-0.0447665,-0.239315,-0.49468925,-1.193148,-19.00195975,-0.0378755,0.217076
2,7.75,45.640648,3,23.624637735,3,230.419312,282.51522815,0,-6.189857,67.999845,396.80061175,2.44781825,1.90837425,0.1813115,0.9939625,-10,-10.690375,-9.030564,98.29804,-0.009847,-0.34196225,-0.458411,-1.0173995,-14.41611725,-0.03187875,0.125662
2,8.25,86.854217285,6,45.110536,5.4713416205,234.35386,285.1036361,28,-5.7,66.166885,396.600261,2.517134,1.87,0.2267045,0.99478325,-10,-10.9742975,-9.023024,98.30555,-0.1744705,-0.4060945,0.1015255,-1.557713,-4.95256625,-0.065535,0.13369375
2,8.75,149.114465,9.9613785,77.72357497,9,235,289.9600925,53.8078265,-5.1072365,63.467775,396.707447,2.518309,1.8639245,0.29280925,0.996325,-9.9594075,-10.8361375,-9,98.32901,-0.405316,-0.607524,2.108829,-1.963515,5.020553,-0.169107,0.1134995
2,9.25,207.779321,15.088319,106,12.345003,237.8710175,293,80.287917815,-4.525,60.4000025,396.2413225,2.53900475,1.90638625,0.320416,0.9864375,-9.20800825,-10.54873,-8.757365,98.3279775,-0.95945025,-0.70723825,5.29870975,-2.2943125,20.8825225,-0.35069675,0.058466
2,9.75,254.87395,18.4246655,129.643959,15.1891605,239.2085445,296,102.11029305,-4.16275,57.5175,395.683769,2.555945,2.018743,0.35811775,0.99605025,-9,-10.2238925,-8.71272575,98.3473925,-1.154271,-0.76573,6.458403,-2.594131,32.312391,-0.5666995,0
2,10.25,298.2597125,22.732120535,154.6495355,18,241.64039615,300,124.9498305,-3.572,53.79564,394.610975,2.533592,1.9152945,0.363206,1.023701,-8.455329,-9.987055,-8.5450005,98.33035,-1.545185,-0.6508375,10.0929015,-2.9507485,48.3649665,-0.52876075,0.011444
2,10.75,362.581736,24.98200893,187,20.572967705,243.9138895,303,148.878257,-3.17,50.22084,394.0255055,2.582877,2.0233045,0.3845215,1.0589915,-8,-9,-8.32885225,98.33078,-1.79011775,-0.577507,12.04742375,-3.41953825,58.501029,-0.948992,0
2,11.25,385.0339564,27,186.7824969,22,243.6670915,306,154.848561,-2.77,47.73,393.561114,2.59949,2.01382125,0.389297,1.0793505,-7.0587635,-8.53790575,-8.228933,98.31001625,-2.20847775,-0.4801815,13.2032795,-2.9410645,64.23302925,-1.948456,0
2,11.75,377.290309,27.1668525,188,22,248.5,307.6813065,155.55375,-2.32,45.55,393.34649175,2.63160275,2.10058125,0.412767,1.07562775,-7,-8.2194055,-8,98.28456375,-2.06621,-0.4765615,14.434844,-3.6563535,70.8132385,-2.32639275,0
2,12.25,401.07154815,28.82856002,201.92853165,23.4979185,250.3293605,308.0433635,163.5,-2.1220325,43.657465,393.0648345,2.594796,2.269289,0.4172375,1.087699,-6.79614875,-7.795738,-7.9300925,98.28072,-2.158369,-0.5177615,13.802081,-3.3972845,79.126696,-2.716683,-0.024638
2,12.75,382.8436455,29.5,189.34408305,21.9655355,249.25954185,309.2616681,149.8574155,-1.985116,41.5111975,392.76653775,2.528025,2.26,0.436929,1.11653175,-6.5,-7.64899,-7.747181,98.2549725,-2.340377,-0.38073875,13.16267125,-2.92306,73.142505,-3.086352,0
2,13.25,370.726196,28,189.72657995,21.08793588,251.5,310,151.7502476,-1.621792,40.0325,393.079128,2.537636,2.27797,0.42801475,1.10746925,-6.314299,-7.56336175,-7.5344285,98.214475,-2.2655615,-0.370698,15.33567,-3.35058975,72.90358375,-2.245148,-0.752466
2,13.75,359.3990035,25.40065848,180.958426,21.55048948,251.73686085,310.834162,146,-1.62241,38.6456525,392.762426,2.44274,2.327321,0.412685,1.131318,-6.300971,-7.469512,-7.34648925,98.1750025,-2.0620315,-0.32296,12.3058185,-2.9984065,77.1641985,-2.240359,0
2,14.25,308.0870171,22.78832598,158,19.00074696,252.177372,311,124.5092265,-1.302911,37.675235,392.55307575,2.436206,2.268717,0.435274,1.158526,-6.150792,-7.37315125,-7.203943,98.1469675,-1.863213,-0.28337,11.929794,-2.70825925,68.5567595,-1.4742425,0.01008375
2,14.75,267.1235358,19.7611665,138.0628255,15.730003,251.58024865,311,102.763573,-0.97,36.856975,392.3038895,2.449185,2.343633,0.4114725,1.1747115,-6.11964725,-7.38296525,-7.063581,98.150125,-1.386049,-0.2391105,11.3049405,-2.7296445,54.89607525,-1.11472525,0.0114975
2,15.25,220.56855,15.6778695,112.0287795,12.668396,248.12584345,310.8451785,79.6835455,-0.9935,36.288565,392.0699315,2.461869,2.33194125,0.409634,1.2147065,-6.064434,-7.371933,-7.08802925,98.1348225,-1.2360015,-0.23222,9.3306605,-2.591222,41.577699,-0.646704,0.01825
2,15.75,187.085776,12.193613695,93.7113385,11,247.0277742,309.5696495,59.07837961,-1.0337315,35.975,391.75459525,2.4440455,2.315195,0.404389,1.2587605,-6.057554,-7.315995,-7.07164225,98.100975,-1.061054,-0.16634,8.1407425,-1.71869925,27.779763,-0.675666,0.031056
2,16.25,121.5367055,8.0411595,60.478104065,7,246.3906428,307.9525084,31.47351342,-1.035,36.645,391.948244,2.5377815,2.2699995,0.38130725,1.307957,-6.063042,-7.3289875,-7.03710725,98.104485,-0.765648,-0.11268675,6,-2.322475,14.0036825,-0.277724,0.035111
2,16.75,67.48685,4.9938950895,34.989845,4.039611465,245.5,306.3796471,1.3562296075,-1.1140965,37.366485,392.11733825,2.56068525,2.22452775,0.34094925,1.340929,-6.166139,-7.307371,-7.0020235,98.11343,-0.408998,-0.0211535,3,-1.46114275,1.7139235,-0.13476075,0.12737975
2,17.25,25.619948385,1.9458275,12.404299325,2,245.40924315,304.6725622,-49.253076175,-1.328669,38.532155,392.19904975,2.58469775,2.110777,0.287151,1.324288,-6.17881625,-7.3312325,-7,98.124445,-0.202687,-0.0305965,1,-1.4250035,-10.162068,-0.0687155,0.17256875
2,17.75,2.6268,0,0,0.703019,242,302.1779956,-83.798457,-1.709132,40.222415,392.58700975,2.5770475,2.064382,0.21645125,1.29166725,-6.29775775,-7.378831,-7,98.15174,-0.0780635,9.85e-05,0,-1.588788,-18.07813075,-0.050838,0.1902955
2,18.25,0,0,0,0.222958603,243,301,-88.957041,-1.97105775,41.805,392.913278,2.565574,2.0581325,0.167981,1.284,-6.45674225,-7.528454,-7.2044815,98.16069625,-0.022722,0.0020375,-0.0610565,-1.654721,-21.986377,-0.04018725,0.247387
2,18.75,0,0,0,0.213638,243.7219465,299.6581813,-88,-2.182818,43.492745,393.101036,2.64711,2.137028,0.1575175,1.2584575,-6.998632,-8,-7.641997,98.17539375,0,-0.0014665,-0.040697,-1.7294085,-21.9995505,-0.08055525,0.261626
2,19.25,0,0,0,0.173903243,242.5,299,-86.166252155,-2.41581975,45.4684,393.38199025,2.647511,2.071514,0.1559745,1.291929,-7,-8.08186275,-7.991009,98.183945,0.019925,-0.03417875,-0.10729,-1.41186025,-24.835345,-0.07982625,0.2837
2,19.75,0,0,0,0.139346,242.521186,297.946387,-85.3737935,-2.45277875,47.045,393.9928645,2.681423,2.0768925,0.15875425,1.297596,-7.0468075,-8.1793095,-8,98.19590875,0,-0.031512,-0.2625995,-1.49303775,-26.07844175,-0.101033,0.2966395
2,20.25,0,0,0,0.09365057325,243.9513482,296.2328855,-84.24195563,-2.67730575,47.916035,393.970728,2.673253,2.1255865,0.149271,1.188978,-7.5,-8.352051,-8,98.198525,0.029494,-0.10436,-0.2227055,-1.77340375,-27.436491,-0.0898095,0.311356
2,20.75,0,0,0,0.1741958075,243.190062,295.2215225,-83.98963525,-2.90504775,48.85378,393.9285,2.65107975,2.1302325,0.1520925,1.210305,-7.948193,-8.5,-8,98.2,0.024505,-0.089113,-0.25377,-1.708067,-27.406985,-0.105532,0.2593635
2,21.25,0,0,0,0.17073425,238.6515774,294,-83.052184,-3.10122575,50.683555,394.31497375,2.658052,2.106734,0.14277,1.221139,-8,-8.917778,-8,98.203865,0.031033,-0.1494465,-0.4263685,-1.45406975,-26.885492,-0.11647325,0.2151375
2,21.75,0,0,0,0.16601775,238.2831912,293.3615873,-82.1040605,-3.2074405,51.1609425,394.624314,2.642647,2.084715,0.153508,1.23290625,-8,-9,-8.002056,98.2094225,0.039966,-0.15065,-0.4051875,-1.52183,-26.415028,-0.160827,0.20837
2,22.25,0,0,0,0.19033375,235.6366665,292.852933,-81.927330095,-3.5275,53.0032575,394.29362775,2.64898425,2.16457575,0.1553785,1.2148265,-8.168506,-9.32827675,-8.099958,98.22304,-0.00610525,-0.1242205,-0.47056275,-1.495106,-27.9235705,-0.2399025,0.222179
2,22.75,0,0,0,0.1503738275,233.86960455,291.6477563,-80.18964484,-3.66653,53.90138,395.07054075,2.64017025,2.155034,0.1528715,1.2253985,-8.3912595,-9.459326,-8.2507215,98.2432725,0.022722,-0.16140925,-0.439195,-1.53168775,-25.8650715,-0.4390215,0.188302
2,23.25,0,0,0,0.1481,237.7975489,291.149535,-80,-3.789812,54.71553,395.12743225,2.63691525,2.1451385,0.147219,1.20940125,-8.4862035,-9.5,-8.4871425,98.2643925,0.003626,-0.1338525,-0.327293,-1.552919,-24.023585,-0.411232,0.28992025
2,23.75,0,0,0,0.097020982,236.29293625,290.33487875,-78.134366445,-3.91,55.81,395.1238345,2.651557,2.1831115,0.142768,1.212923,-8.735374,-9.75845,-8.604909,98.26050375,0.015802,-0.108741,-0.294484,-1.68865,-25.849917,-0.553363,0.26028125
