DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,CO2_1_8_1,FC_1_1_1,SC_1_1_1,TAU_1_1_1,H_1_1_1,H_1_1_2,LE_1_1_1,G_1,SH_1_1_1,SLE_1_1_1,SG_1,SG_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_2_1,RH_1_2_1,VPD_1_2_1,TA_1_3_1,RH_1_3_1,VPD_1_3_1,WS_1_1_1,USTAR_1_1_1,T_BOLE_1,T_BOLE_2,T_BOLE_3,TS_1,TS_1_1_1
1,0.25,407.278,407.5935,407.485,407.565,408.0195,408.44675,410.0975,413.646,1.27825,0.648100000000001,0.0306750000000001,33.68725,9.07099999999999,109.51675,-0.613375,8.44625,3.35799999999999,1.07975,0.4836,-0.0998250000000001,3.20175,282.2075,316.1525,-1.62,0.1,0,70.923,1.9,95.409,5.449,1.064,90.123,5.13125,0.516299999999996,90.36025,4.43099999999999,15.955,2.52475,2.45899999999999,2.234,2.203,-0.19445,0.3811
1,0.75,407.638,407.924,407.83125,408.0095,407.892,410.39,411.76825,413.51975,1.409,0.670175,0.029275,36.068,5.11375,108.22125,-0.606025,10.09875,2.957,1.04,0.483,-0.1297,3.1775,282.35675,316.57225,-1.51,0,0,70.907,1.84,95.40925,5.25,1.16,90.289,5.05,0.640424999999998,89.66025,4.331,15.9775,2.488,2.34599999999999,2.26775,2.243,-0.193525,0.3801
1,1.25,407.26,407.49,407.413,407.53825,407.77,408.39,409.547,411.522,1.43875,0.4823,0.024,26.60825,6.7225,108.52575,-0.598125,9.79875,2.623,0.547124999999996,0.483,-0.1,3.1015,281.3565,315.741,-1.3,0.00895000000000004,0,70.8935,1.76,95.333,5.2735,0.922699999999998,89.638,4.8675,0.350274999999997,90.1435,4.41,16.07,2.48,2.1955,2.2825,2.23875,-0.193525,0.381
1,1.75,407.29925,407.6035,407.67,407.785,408.03675,410.24175,412.06,413.0845,1.35,0.636625,0.028,40.2855000000001,2.63599999999998,120.76,-0.58995,8.8775,2.207,1.06624999999999,0.479375,-0.0474000000000001,3.0775,282.24775,316.13425,-1.26,0.001,0,70.89,1.62,94.7975,5.265,0.794849999999995,89.582,4.8175,0.485724999999994,90.415,4.3245,16.28375,2.44,2.1445,2.26725,2.1405,-0.194375,0.38
1,2.25,406.84775,407.36875,407.28,407.2325,407.2385,408.45775,409.84,411.302,1.4565,0.762599999999999,0.0295999999999999,34.32775,4.67549999999999,130.55625,-0.584225,9.10125,2.676,2.08,0.47925,-0.0594000000000001,3.1915,282.48725,316.605,-1.568,9.99999999999091e-05,0,70.8875,1.64075,95.37125,5.36475,0.816600000000002,89.74,5,0.183025,90.28475,4.4175,16.031,2.49425,2.02449999999999,2.23775,2.1115,-0.19515,0.380125
1,2.75,407.1075,407.47625,407.4605,407.4505,407.47575,408.48275,410.3875,411.503,1.384,0.6275,0.0306499999999999,42.24375,4.9725,116.4675,-0.5826,9.40375,3.0165,1.58275,0.478125,-0.0981000000000001,3.323,283.23425,315.93725,-1.59925,0.1,0,70.89,1.68025,95.0015,5.45,0.746100000000001,89.5225,5.026,0.168099999999998,90.085,4.44999999999999,15.84975,2.45,1.91499999999998,2.2025,2.0735,-0.1903,0.380125
1,3.25,406.915,407.24675,407.13,407.44,407.39625,408.43125,409.26,410.5655,1.4,0.62225,0.0373,41.8725,4.75050000000001,130.334,-0.5816,11.30125,2.79925,1.0825,0.478125,-0.0997000000000001,3.3675,281.9515,315.91875,-1.3595,0.1,0,70.87,1.6025,95.008,5.38225,0.852900000000001,89.10125,5.0815,0.285499999999998,90.205,4.38,16.109,2.47,1.79999999999996,2.1805,2.041,-0.190225,0.381
1,3.75,407.04025,407.50675,407.4255,407.453,407.83325,408.88225,410.499,412.967,1.346,0.54815,0.028,53.77175,9.10624999999998,106.643,-0.58785,11.72,2.84,1.56025,0.482,-0.10985,3.2645,282.6135,316.92725,-1.5685,0.1,0,70.864,1.77175,94.5525,5.57,0.915600000000003,89.42,5.09,0.24335,90.01425,4.58775,16.241,2.54375,1.89349999999998,2.142,2.0415,-0.19015,0.381
1,4.25,406.8015,407.067,406.9775,407.0475,407.197,408.7985,410.5925,412.61575,1.28825,0.55925,0.037,45.256,9.85599999999999,123.68475,-0.584175,11.21375,3.15,1.02,0.481125,-0.132,3.1915,281.699,316.88125,-1.4,0.1,0,70.86,1.802,94.2075,5.5825,0.942,89.6605,5.2535,0.456524999999999,90.51775,4.6665,16.376,2.57,1.9715,2.13825,2.0625,-0.19,0.381
1,4.75,407.31575,407.62525,407.681,407.7145,407.7255,410.3545,411.8275,414.451,1.228,0.519999999999999,0.035,33.3382499999998,9.07625,121.4805,-0.594375,9.11,3.43175,1.03025,0.441875,-0.1056,3.163,280.93025,315.90425,-1.645,0.0346749999999985,0,70.86,1.68599999999999,95.428,5.608,0.84675,90.053,5.21,0.513749999999998,90.82,4.82625,16.21525,2.56,1.91749999999999,2.16575,2.073,-0.19015,0.380125
1,5.25,406.65775,406.8765,406.88,406.8875,407.43525,408.40975,410.875,412.388,1.2135,0.685675,0.03025,40.1085,7.4825,127.93,-0.603400000000001,7.94,3,0.546149999999996,0.4075,-0.12095,3.122,279.8295,316.05125,-1.399,0.00212499999999989,0,70.85,1.83325,95.373,5.459,0.9055,89.6745,5.13225,0.512099999999996,90.79275,4.614,16.565,2.54475,1.97999999999999,2.1235,2.04525,-0.19015,0.38115
1,5.75,407.316,407.702,407.62175,407.62125,407.736,409.636,410.8255,413.30825,1.29125,0.73975,0.0278249999999999,65.3504999999999,4.709,125.86,-0.60345,9.62875,2.7,0.547124999999996,0.471,-0.1218,3.43,280.67175,315.5215,-1.26575,0.00812499999999989,0,70.86,1.62624999999999,94.855,5.40499999999999,0.575125,89.676,5.07175,0.3235,90.588,4.4825,16.587,2.5,1.97549999999999,2.11825,2.001,-0.19015,0.38
1,6.25,406.96,407.38,407.29975,407.34225,407.54,408.45,410.87,413.0065,1.26,0.636799999999999,0.02625,47.9040000000002,7.62875,122.82925,-0.614,10.072,2.26,1.573,0.464875,-0.0663500000000003,3.3915,282.093,314.92225,-1.37575,0.00209999999999991,0,70.86425,1.55425,94.759,5.384,0.602199999999997,89.7,5.042,0.377499999999994,90.59,4.4375,16.21975,2.5695,1.88449999999998,2.103,2.012,-0.19015,0.380125
1,6.75,407.6695,408.46025,408.67,409.135,409.59025,411.61925,411.88,413.948,1.432,0.68005,0.03535,50.62325,9.44250000000002,107.611,-0.608275,9.756,2.51,1.02025,0.437875,-0.0839500000000002,3.15,283.058,314.9,-1.09975,0.303025,0,70.8945,1.4305,94.383,5.399,0.724225,89.58225,4.982,0.237275000000003,90.5195,4.62199999999999,16.525,2.5375,1.89649999999998,2.071,2.0515,-0.19,0.38
1,7.25,407.49,407.7,407.726,407.78225,408.63,410.64,412.484,413.998,1.34425,0.6045,0.0426499999999999,45.1675,8.22899999999998,123.26875,-0.614425,11.68,2.93975,1.0205,0.41475,18.8515,11.9575,283.52425,315.53625,-0.2217,18.62,3.342,70.91275,1.435,93.542,5.5055,0.631849999999999,89.487,4.904,0.324199999999986,90.5125,4.4565,16.3905,2.51675,1.98449999999999,2.01575,2.0115,-0.19,0.379
1,7.75,408.313,408.725,408.9705,409.183,410.075,411.0955,412.365,413.676,1.29,0.38475,0.034,64.94,20.5184999999999,125.98,-0.621975,20.4399999999999,3.19475,1.04075,0.434125,111.2475,39.806,284.06125,316.91325,47.627,132.31,22.554,70.9085,1.96,93.669,5.508,1.15,89.64,5.024,0.397699999999997,90.278,4.5095,16.14375,2.48,2.032,1.911,1.98725,-0.18815,0.38
1,8.25,407.456,407.66825,407.573,407.582,407.8375,409.346,410.9315,412.618,1.29625,0.4335,0.02,124.08,68.355,140.972,-0.629350000000001,24.921,3.84799999999999,1.06599999999999,0.3955,210.456,57.18,282.91,319.19875,136.394999999999,305.34625,48.478,70.92,2.39075,93.1945,5.687,1.577,90.01,5.287,0.865175000000004,90.5355,4.6675,15.924,2.431,1.83449999999999,1.84725,2.01725,-0.189075,0.381
1,8.75,407.652,407.83475,407.831,407.95125,408.4895,409.53875,411.589,413.514,1.455,0.420275,0.009,172.728,123.51,143.181,-0.638500000000001,25.38525,4.48175,1.56,0.3775,295.005,68.346,285.46175,322.045,220.8815,470.896,64.94,70.95,2.61525,93.5665,6.06975,2.268,89.844,5.41225,1.092,90.749,4.7,15.75525,2.5,1.62749999999998,1.9825,2.0205,-0.18815,0.38
1,9.25,407.38,407.55,407.4965,407.5485,407.6,408.572,410.6,413.289,1.39,0.414875,0.0035,221.2805,185.46875,142.71975,-0.648325,21.87375,3.75,1.02025,0.430875,393.4305,74.812,287.31675,326.33775,290.7295,644.42,86.708,70.98,3.31699999999999,93.15,6.475,3.151,89.57,6.08025,2.04599999999999,90.9145,5.1785,15.7825,2.44575,1.54499999999997,2.08549999999999,2.0325,-0.1863,0.381125
1,9.75,407.1585,407.3225,407.25725,407.56925,407.70475,408.01075,410.4375,413.03,1.38,0.329125,-0.000649999999999977,272.27575,231.11525,162.88775,-0.6569,17.92775,3.11525,1.0205,0.47725,481.8735,81.506,285.93375,330.0835,360.2965,783.33,87.3032499999998,71,3.74599999999999,93.1765,6.60575,3.66500000000001,89.394,6.4895,2.87399999999999,90.662,5.596,15.418,2.43575,1.55999999999996,2.16575,2.13575,-0.187225,0.380125
1,10.25,406.8525,407.025,407.02125,407.06875,407.09125,407.95875,408.99975,411.846,1.38,0.48125,-0.00625,326.18125,269.46,161.4835,-0.65595,14.6385,3.3455,0.547124999999996,0.45125,538.7,85.0634999999999,285.22,333.35175,411.105,921.15,96.5542499999998,71.00425,3.992,92.7575,6.87375,4.231,88.454,7.119,3.431,90.093,5.9015,15.184,2.4,1.62499999999996,2.65525,2.2115,-0.1863,0.38
1,10.75,407.225,407.405,407.315,407.375,407.425,408.59,409.183,411.925,1.438,0.661875,-0.00175,356.7225,298.399,168.5875,-0.6608,14.2545,3.2915,1.02025,0.3765,595.12,89.79375,284.966,334.786,438.5475,1025.552,99.9624999999999,71.0035,4.29,92.908,7.0005,4.56,88.40375,7.35625,3.738,89.9215,6.11225,15.2635,2.416,1.93749999999997,2.71625,2.2925,-0.185375,0.38
1,11.25,406.89875,407.063,407.02125,407.0315,407.12225,407.449,408.504,410.856,1.48,0.584,-0.0192000000000003,382.75775,321.85,175.454,-0.672075,12.6485,2.862,1.02025,0.434375,629.25875,90.14875,285.814,336.544,478.342,1095.199,106.046,70.97,4.68,93.4095,7.1115,5.18,88.132,7.518,4.24375,89.454,6.832,15.83,2.454,2.39649999999998,2.86675,2.381,-0.1843,0.38
1,11.75,407.10175,407.296,407.284,407.29725,407.48025,407.98075,409.18,410.8975,1.528,0.5321,-0.02375,393.532,333.50175,185.507749999999,-0.679625000000001,13.0265,3.2605,1.02025,0.428125,651.65875,89.31,287.51,337.906,481.895,1131.39775,100.414,70.95,4.75825,93.124,7.1375,5.4075,88.344,7.653,4.66224999999998,89.37075,6.73025,15.3875,2.45375,2.54149999999997,3.01825,2.513,-0.18525,0.38
1,12.25,406.64125,406.83375,406.7375,406.825,406.84875,407.22,408.063,409.381,1.64375,0.657949999999999,-0.03625,389.1275,344.63,179.51,-0.678350000000001,10.601,3.49,1.0425,0.436375,652.43,88.746,288.72,339.748,483.976,1139.05775,91.8044999999998,70.94,5.1325,93.18525,7.29,5.54325,88.323,7.7675,4.632,89.6485,6.8095,15.38825,2.444,3.06749999999999,3.1405,2.51,-0.1905,0.381
1,12.75,406.776,407.2085,406.974,406.966,406.9225,407.568,409.1645,410.36275,1.59,0.6827,-0.0379000000000001,391.82,339.59375,172.245,-0.660450000000001,9.784,4.04249999999998,1.062,0.43625,651.542,86.096,289.982,340.51,476.24,1142.903,89.612,70.9035,5.05,93.253,7.19449999999999,5.65125,88.473,7.76375,4.66375,89.41775,6.72,15.2505,2.42875,3.33225,3.08975,2.68625,-0.1905,0.381
1,13.25,406.4065,406.57325,406.46,406.625,406.569,406.8295,408.449,409.99475,1.46325,0.886599999999999,-0.0510999999999999,397.8725,336.3525,169.05675,-0.661350000000001,8.54599999999999,4.61724999999999,1.05775,0.467375,631.433,81.119,287.578,339.824,454.8055,1123.36675,81.0654999999999,70.92,4.9275,93.3525,7.185,5.597,88.222,7.643,4.62574999999997,89.697,6.598,15.78,2.45975,3.46225,3.15074999999999,2.70525,-0.18855,0.3801
1,13.75,406.8605,407.074,406.9735,407.131,407.039,407.831,408.83,410.4175,1.59775,0.72685,-0.0348000000000001,371.3655,296.26825,161.544,-0.661725000000001,6.69849999999999,3.9155,1.0425,0.479,592.44,79.7,287.242,338.434,417.85125,1034.6625,77.2679999999999,70.8965,4.889,93.642,7.086,5.34825,88.1564999999999,7.44199999999999,4.62400000000001,89.9025,6.4675,15.78225,2.5,3.54674999999999,3.1635,2.71775,-0.18655,0.381
1,14.25,406.433,406.636,406.518,406.6335,406.665,407.1345,408.53875,409.678,1.598,0.9804,-0.03085,343.483,272.978,147.4085,-0.639675000000001,4.76625,3.68,1.53025,0.479,551.269,75.637,285.728,337.608,376.31775,958.395,71.8075,70.91,4.789,94.372,7.042,5.31625,88.54975,7.38,4.26000000000001,90,6.125,15.99,2.517,3.67599999999999,3.10575,2.73725,-0.18845,0.3801
1,14.75,407.1985,407.51025,407.5525,407.4675,407.36125,408.652,409.655,411.934,1.497,1.014,-0.0176500000000001,300.691999999999,236.74825,144.2345,-0.62695,4.48,3.7775,1.0645,0.4792,468.449,68.874,286.998,334.352,317.93675,828.76275,61.2395,70.913,4.67,94.719,6.885,4.7395,89.0375,7.05375,3.705,90.289,5.979,16.00875,2.52,3.67824999999999,3.1005,2.68,-0.19115,0.3811
1,15.25,407.887,408.14975,408.0685,408.12,408.2005,408.92075,409.604,411.3495,1.3895,1.0565,0.00112500000000011,241.5965,174.15,141.77,-0.632375,4.11824999999999,3.9625,1.54,0.482,383.512,61.389,286.772,330.7195,243.8185,658.47025,44.717,70.916,4.20249999999999,95.328,6.726,4.08825,90.10075,6.72599999999999,3.23,90.776,5.5105,15.75125,2.4235,3.58724999999998,3.0405,2.61775,-0.1913,0.379
1,15.75,408.147,408.40325,408.3515,408.41075,408.669,410.516,412.41,413.60875,1.4685,1.27225,-0.00682500000000005,163.29525,127.4045,134.07,-0.6359,3.35574999999999,3.31549999999999,1.5525,0.482,284.804,52.845,286.4855,328.3565,166.9875,480.7845,28.987,70.923,3.979,96.0045,6.4035,3.71,90.284,6.24625,2.66875,91.05375,5.16675,15.476,2.397,3.58899999999999,2.96525,2.5535,-0.19115,0.3801
1,16.25,408.116,408.408,408.4,408.344,408.646,409.828,411.94,413.9615,1.403,1.1125,0.002,101.38,67.7195,124.06525,-0.631175,2.73374999999998,2.9,1.54,0.4885,164.795,39.271,286.853,324.5775,78.096,291.86375,16.674,70.933,3.2885,95.97,5.914,2.67,90.854,5.73375,2.02174999999999,91.205,4.84599999999999,15.80225,2.4435,3.60225,2.9315,2.51725,-0.191125,0.381
1,16.75,409.35325,409.576,409.515,409.605,409.613,410.47775,411.83875,414.166,1.2705,0.9683,0.011,68.49875,23.9405,122.23025,-0.632075,4.44600000000001,3.82449999999999,1.54,0.491000000000001,54.14,10.386,287.16475,320.7865,7.49175,97.572,5.9485,70.95,2.9255,95.404,5.584,1.95,91.133,5.281,1.343,91.3235,4.5645,15.732,2.4465,3.57525,2.9015,2.48,-0.192075,0.3801
1,17.25,408.954,409.1265,409.06875,409.28275,409.8715,409.90875,411.91,414.28925,1.22,0.9375,0.0151999999999996,59.0475,16.756,125.5,-0.634025000000001,6.331,3.609,1.50075,0.4986,7.325,3.63,286.118,319.204,-1.53150000000003,16.6785,0.898349999999996,70.9565,2.57,95.5575,5.5525,1.55375,90.131,5.11125,0.9476,91.236,4.394,15.69125,2.42,3.51274999999999,2.803,2.431,-0.191075,0.3811
1,17.75,408.86425,409.07825,409.671,409.931,409.43475,410.62225,412.71175,414.227,1.3925,0.97755,0.025,52.3224999999999,16.56075,124.3065,-0.618300000000001,6.398,3.3125,1.05225,0.491500000000001,-0.12275,3.54,286.688,318.656,-2.16700000000001,0.3208,0,70.96325,2.41875,96.44575,5.4215,1.581,89.86,5.1375,0.8638,91.216,4.3495,15.908,2.463,3.40399999999998,2.7415,2.372,-0.1921,0.381
1,18.25,408.08,408.3,408.3475,408.53,408.99,410.49,411.67975,413.521,1.3845,0.772875,0.0251999999999999,49.6,12.022,117.69,-0.617475000000001,6.98750000000001,3.22775,1.54,0.490900000000001,-0.1,3.45625,285.762,318.23,-2.12450000000001,0.1,0,70.966,2.42825,96.41,5.35599999999999,1.56025,90.8405,5.043,0.894600000000003,91.4685,4.35025,15.884,2.452,3.23924999999997,2.78525,2.35675,-0.192125,0.38
1,18.75,409.91675,411.37375,410.9885,410.30875,409.78975,411.788,413.1405,414.8955,1.38175,0.848599999999997,0.022,55.372,10.807,112.9725,-0.6064,5.913,2.9385,1.542,0.7294,-0.127375,3.35375,286.38,318.72,-1.943,0.2,0,70.97,2.3395,96.8815,5.37,0.971349999999992,90.86425,5.011,0.6438,91.249,4.274,16.3275,2.473,3.10699999999998,2.64625,2.2805,-0.1931,0.3802
