DOY2,HR2,FC,H,LE,TAU,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
1,8.25,11.5193,-4.8312,3.4360525,-0.4260705,0.3251675,-4.35849999999996,98.123525,100,0,2.128495,0.711941711097194,0.631931958362607,0.44204384260561
1,8.75,12.673625,6.50896,4.3250625,-0.37957175,0.3175355,-4.17199999999997,98.1656,100,0,2.163875,0.691692476401384,0.591520428209518,0.43302673891335
1,9.25,11.5237,17.59945,5.2772875,-0.4429535,0.32542,-3.95699999999999,98.1798,100,0,2.0380525,0.649655293213255,0.585731167004113,0.445191769394394
1,9.75,13.75445,14.69265,8.23246,-0.4117315,0.28961825,-3.86799999999999,98.2021,100,0,2.0801875,0.726375624317592,0.715275082453847,0.462607568153397
1,10.25,14.5126,25.839675,6.63931,-0.444313,0.3490165,-3.39749999999995,98.1292,99.446475,0,2.086615,0.769953400985028,0.72118042818547,0.489981592582353
1,10.75,14.280775,27.179475,9.1171475,-0.52187275,0.364898,-3.33349999999997,98.2292,100,0,2.226175,0.838732973001539,0.784420168022215,0.526952148286768
1,11.25,13.2781,25.0125,11.4535,-0.5195015,0.362256,-2.51449999999998,98.27355,100,0,2.34672,0.841240155960235,0.772459089768246,0.521553448842973
1,11.75,12.202475,35.07915,10.24293,-0.51092,0.351204,-1.92349999999996,98.21355,98.662975,0,2.6073,0.89774204383775,0.874111684809048,0.551831693319343
1,12.25,14.047825,45.911175,11.572825,-0.561534,0.42141625,-1.81424999999996,98.14775,94.673025,0,2.688755,0.933654111542385,0.893606177239168,0.597339805669035
1,12.75,12.97145,35.7921,10.1889575,-0.57136,0.374333,-1.61174999999999,98.08195,93.8732,0,2.50843,0.935214948554609,0.926257629460113,0.594094268613997
1,13.25,14.3666,34.0237,13.8179,-0.571529,0.40243875,-1.35449999999994,98.0152,92.799775,0,2.5218975,0.989320092465811,0.890492778442487,0.629544122000156
1,13.75,16.263975,34.4982,9.828495,-0.617964,0.429701,-0.930499999999981,97.974975,92.053075,0,2.378215,0.975407094499522,0.984861012281869,0.627442061145547
1,14.25,16.937875,32.69275,14.7488,-0.5742625,0.41731925,-0.518249999999981,97.991825,92.48135,0,2.33979,1.03283094688918,0.892311337222693,0.622098502321017
1,14.75,18.61575,33.4176,10.1555025,-0.56793125,0.432346,-0.284999999999968,98.1103,91.0498,0,2.80443,1.03945177858331,0.916350915315743,0.604269807288102
1,15.25,20.8749,25.9103,13.877375,-0.578957,0.456777,-0.297999999999945,98.1117,87.442325,0,2.62277,1.06981774148684,0.877902044649629,0.632399387086435
1,15.75,20.2185,37.7321,12.4422,-0.570212,0.403453,-0.19199999999995,98.0767,88.1675,0,3.02795,1.02346958919159,0.921320248339306,0.586848733671946
1,16.25,22.50765,30.055975,9.656015,-0.5757325,0.40812025,-0.0559999999999832,98.1041,88.722,0,3.325135,0.972657450532036,0.904465419193517,0.600759230300661
1,16.75,18.26995,15.72705,9.39307,-0.43578025,0.39746,0.0142500000000041,98.10205,86.21565,0,2.92815,1.01368702722181,0.857220473821729,0.542626022228938
1,17.25,18.88845,12.6313,5.25748,-0.4215815,0.40689975,-0.357499999999987,98.09675,87.3912,0,2.69782,0.924871516723231,0.83992994525832,0.556141176296314
1,17.75,15.584825,5.95761,5.500075,-0.41895475,0.308175,-0.782249999999991,98.1862,89.222,0,2.8239975,0.893298856677222,0.795994570726725,0.498420244310987
1,18.25,13.40045,-7.9124025,4.979325,-0.408952,0.3181605,-1.01599999999996,98.2082,90.3139,0,2.53188,0.817157309396572,0.706383507694484,0.420924113934763
1,18.75,11.175275,-5.841305,4.96349,-0.4042765,0.30160225,-1.4845,98.269125,92.64415,0,2.675485,0.74923676103538,0.636753558208022,0.42514112319469
1,19.25,7.91627,-5.03139,3.8183425,-0.405081,0.32375975,-2.04299999999995,98.275975,94.5855,0,2.58401,0.797624281820082,0.601493675321846,0.446830499281135
1,19.75,7.49489,-5.67938,2.140035,-0.3865765,0.296462,-2.47124999999996,98.29035,96.3727,0,2.51941,0.802278006678483,0.627648787141344,0.41780115379399
1,20.25,8.612075,-10.294,3.111475,-0.4056795,0.28934025,-2.58174999999997,98.2818,98.156425,0,2.545255,0.798496233746787,0.614163658970473,0.451118609680425
1,20.75,9.11182,-10.345225,3.40708,-0.382938,0.33316375,-2.82399999999996,98.2732,97.7429,0,2.58082,0.796158977111293,0.646982105066223,0.452733908389807
1,21.25,7.33504,-10.059365,2.64763,-0.38417125,0.306541,-2.89774999999996,98.3196,97.1877,0,2.63581,0.779776843383171,0.664437028003057,0.438505416158113
1,21.75,9.36903,-13.464625,2.99594,-0.34730275,0.3325095,-3.00799999999998,98.338625,95.6091,0,2.367865,0.803560983989784,0.694928000433778,0.461539866329424
1,22.25,8.29995,-4.999315,3.19289,-0.315914,0.3633745,-3.17399999999998,98.3093,94.762725,0,2.56776,0.820579826413841,0.647085366337809,0.493224575516531
1,22.75,7.31181,-10.88455,3.704575,-0.4184215,0.3265415,-2.91099999999994,98.2784,95.6343,0,2.56481,0.754511986405657,0.689626665369201,0.495522235687083
1,23.25,6.29413,-6.96586,1.82065,-0.29856125,0.3199715,-2.90899999999999,98.2826,94.65,0,2.3538525,0.756736584677742,0.62460852005673,0.415608152851071
1,23.75,5.83377,-4.6859825,2.632625,-0.402804,0.299718,-3.11899999999997,98.2325,97.9984,0,2.50832,0.709735866361564,0.567175130712224,0.452154840734897
2,0.25,5.251375,-12.0554,2.31598,-0.283303,0.31778025,-5.435,98.4275,82.773,0,2.06174,0.756426053375837,0.578316539525278,0.443939824940538
2,0.75,3.8979975,-13.8117,3.30071,-0.379768,0.2684235,-5.43199999999996,98.4147,83.351375,0,2.233565,0.639423177559275,0.559883916539848,0.397705106999688
2,1.25,3.77754,-14.40345,0.823787,-0.4013865,0.276644,-5.46199999999999,98.3628,83.356,0,2.16388,0.699536780702026,0.539888877455352,0.374233884088547
2,1.75,3.55071,-20.355,0.959425,-0.3291555,0.2579765,-5.51199999999999,98.305125,83.6416,0,2.082305,0.679170996092944,0.563312975913735,0.334904311063176
2,2.25,4.92487,-23.917525,0.79233,-0.4636465,0.260648,-5.55599999999995,98.280775,84.709,0,2.28994,0.676211164305783,0.514779962471818,0.379548415883929
2,2.75,3.584265,-16.412,0.49889425,-0.309243,0.280056,-5.67049999999996,98.30905,85.87745,0,2.3821,0.665175474992108,0.552061429536268,0.369348817846874
2,3.25,4.85291,-15.020375,0.468165,-0.2598645,0.2634125,-5.678,98.3696,85.01585,0,2.5108925,0.717070415491495,0.597697402930661,0.427772687819789
2,3.75,3.01134,-29.0888,2.3421575,-0.3123715,0.282419,-5.73299999999995,98.3638,85.6187,0,2.72403,0.647355726049457,0.530121206447496,0.406406200740097
2,4.25,2.44887,-24.3832,0.0690135,-0.25237775,0.32209,-5.75999999999999,98.361,86.50875,0,2.40399,0.57725325708574,0.545342631190299,0.391378333585292
2,4.75,4.203115,-21.60115,0.71203525,-0.290964,0.294296,-5.73599999999999,98.3927,86.71575,0,2.79156,0.572147477112309,0.588964532129251,0.392006377499142
2,5.25,4.90771,-28.8492,0.0043017500000001,-0.351486,0.293611,-5.72699999999998,98.4656,86.480075,0,3.029715,0.716778273379874,0.617782793884919,0.380747778733684
2,5.75,8.9488375,-23.0924,1.9385275,-0.346614,0.327762,-5.69,98.5024,84.395625,0,2.86699,0.756611814841549,0.622047357788745,0.451684624489256
2,6.25,9.26147,-13.40575,1.964495,-0.29434675,0.298218,-5.99199999999996,98.5118,85.4205,0,2.6217,0.697775994546851,0.538938960556333,0.378945906429928
2,6.75,9.2729625,-15.054975,2.45993,-0.347809,0.305122,-5.9965,98.519225,83.7617,0,2.538345,0.681338512271109,0.547317096810591,0.381816694386498
2,7.25,9.2843025,-12.1131,1.84232,-0.34766,0.32831075,-6.01724999999995,98.5388,87.22325,0,2.418655,0.773627171187776,0.592237283527473,0.429079150318542
2,7.75,10.6492,-11.2552,4.14175,-0.40364,0.33480675,-6.12049999999996,98.550525,83.3484,0,2.426315,0.723804709709549,0.603444526373288,0.415289052143549
2,8.25,11.4661,-10.6636,4.52594,-0.3536615,0.28437575,-6.11299999999994,98.6764,87.51775,0,2.244035,0.741007766572447,0.556599263808092,0.401042509522437
2,8.75,13.0871,2.78866,4.390665,-0.35326775,0.2775125,-5.81299999999999,98.583525,83.1188,0,2.20577,0.733369948006625,0.593454412099147,0.42273320654032
2,9.25,14.0439,17.02855,4.68194,-0.3334225,0.274925,-5.63599999999998,98.588325,81.042375,0,2.34217,0.677638483907244,0.655987042554958,0.454236334819054
2,9.75,14.295,34.0051,11.1764,-0.436574,0.36781575,-5.18849999999998,98.6008,86.540375,0,2.3844925,0.671904755155074,0.740572043480053,0.492338700005777
2,10.25,15.3341,38.646,10.003165,-0.4017665,0.36510575,-5.16824999999997,98.622425,86.25925,0,2.286905,0.723184757400773,0.760337193235172,0.520230115632505
2,10.75,12.655,35.4492,9.751055,-0.464815,0.370116,-5.12774999999998,98.640175,85.7433,0,2.17706,0.812456320654716,0.822232850146775,0.558646748344184
2,11.25,20.806725,54.3027,18.2869,-0.45604575,0.36197525,-5.05599999999995,98.7023,82.578475,0,1.843945,0.816812095894766,0.837358943345087,0.571415673708605
2,11.75,17.33635,62.6169,19.224,-0.46646775,0.39132275,-4.96249999999998,98.7239,80.80715,0,2.30552,0.882965019453467,0.881813682175472,0.58213002055506
2,12.25,18.44215,61.7439,13.39665,-0.510323,0.377194,-4.62924999999996,98.6551,79.7105,0,2.65302,0.908225470517224,0.917273977206744,0.602960197691357
2,12.75,9.9404,53.0216,16.2457,-0.49630125,0.428569,-4.18124999999996,98.6683,79.168425,0,2.36047,0.921105514959995,0.973126918752123,0.630006033562516
2,13.25,14.63615,58.61115,25.72565,-0.5088365,0.3887505,-3.81174999999999,98.6391,79.323825,0,2.521785,0.993137956177288,0.941256075677602,0.630442763631873
2,13.75,16.238275,55.3529,15.15995,-0.49781125,0.3475035,-3.42375,98.609775,77.24095,0,2.513395,1.04128331518149,0.908187101426761,0.62398511296003
2,14.25,18.0916,64.238,19.7239,-0.551582,0.446813,-2.964,98.5941,74.44525,0,3.04268,1.02837622779737,1.04755379139333,0.64548508890601
2,14.75,19.682825,67.02715,22.289,-0.5780525,0.390127,-2.85899999999998,98.5454,72.69295,0,2.51137,1.00706111846719,0.907174183936029,0.62264917891217
2,15.25,20.09305,68.12335,21.08935,-0.5864125,0.312753,-2.66699999999997,98.5471,71.7504,0,2.737425,0.98943913330783,0.952717124865726,0.622629806805112
2,15.75,22.17175,54.90505,18.1601,-0.52384175,0.384356,-2.839,98.5708,73.4781,0,3.002835,0.943800826445919,0.940090953046566,0.596362890545015
2,16.25,19.18255,41.1046,19.2571,-0.5600815,0.336015,-2.95699999999999,98.5845,73.3202,0,2.67052,1.0413884961915,0.86749042561742,0.563540593036562
2,16.75,19.49845,26.183725,9.9117775,-0.33357375,0.3230835,-2.89174999999997,98.588,69.38905,0,2.826515,0.957804115418324,0.807282294261999,0.529562452785868
2,17.25,14.4537,24.6625,10.2918,-0.493771,0.38192075,-2.82324999999996,98.53005,74.0967,0,3.26912,0.947417503295625,0.831582433312389,0.546235061456608
2,17.75,16.5368,12.86105,11.359625,-0.504582,0.39837275,-2.94699999999999,98.51485,74.15675,0,3.163435,0.888838005488064,0.799516207460882,0.536510950494023
2,18.25,11.048425,2.18632,7.06932,-0.3536265,0.37767275,-3.20574999999995,98.475925,73.90955,0,2.632295,0.885560274628441,0.71408264803307,0.488820747694322
2,18.75,9.72931,-6.0696,7.697455,-0.337311,0.339052,-3.73674999999996,98.4967,76.24275,0,2.64272,0.797743693174694,0.610837130502068,0.444781969058999
2,19.25,10.0503625,-8.6057425,6.7674275,-0.3167565,0.314488,-3.94374999999997,98.537025,70.86745,0,2.68256,0.751936080467087,0.621570990241893,0.440845153534872
2,19.75,8.2425,-9.28437,6.8530575,-0.41991775,0.34245875,-4.09349999999995,98.56385,72.4449,0,2.7244475,0.789288958607464,0.661394596577092,0.439601020846616
2,20.25,10.3199,-12.90475,3.6576775,-0.37648225,0.296859,-4.18399999999997,98.54615,75.15445,0,2.59058,0.869429123045691,0.65364363379444,0.457357465836277
2,20.75,7.939605,-13.33205,4.5810525,-0.326066,0.3090595,-4.41974999999996,98.540875,79.857925,0,2.3790325,0.813616781448752,0.633736635969364,0.467473540642918
2,21.25,7.72418,-17.45905,3.738105,-0.385769,0.28086575,-4.71549999999998,98.5392,82.3811,0,2.52528,0.713901253675885,0.581906349853651,0.411851040408056
2,21.75,5.893585,-5.99415,2.6760375,-0.377933,0.26070025,-4.93149999999997,98.51365,80.2409,0,2.57229,0.722164688136381,0.529136091176915,0.39792167622921
2,22.25,5.16132,-14.4091,3.48173,-0.333299,0.305628,-5.13299999999998,98.49015,77.8649,0,2.74003,0.723409558859923,0.606421936546588,0.423009456159079
2,22.75,5.3884675,-14.5717,1.929365,-0.314138,0.271514,-5.31149999999997,98.4651,79.90575,0,2.35516,0.73799182263934,0.627145905267872,0.443475464889543
2,23.25,4.5057375,-13.632225,1.9029975,-0.232519,0.3203855,-5.30749999999998,98.44185,79.42205,0,2.1422775,0.792111103318215,0.575989583239142,0.446450388218781
2,23.75,5.247,-22.0376,2.92054,-0.253818,0.36226325,-5.44524999999999,98.454975,81.5744,0,2.136175,0.860596063465306,0.626815762405509,0.468852139898418
3,0.25,4.45158,-30.338075,4.79687,-0.276439,0.3012235,3.66325000000002,98.71965,60.233225,1.51574,2.4591125,0.779348912007024,0.611341966496657,0.464906030217743
3,0.75,2.85066,-28.160275,4.27686,-0.2959155,0.323501,3.20075000000003,98.693325,60.631,1.3803,2.47552,0.796332493541638,0.612536877166803,0.445226619513184
3,1.25,3.097825,-32.4883,3.67822,-0.21841725,0.3023915,2.92100000000005,98.660025,60.1352,1.161385,2.370155,0.780220486491252,0.588975381488904,0.458032356955471
3,1.75,3.23958,-30.6024,3.63197,-0.29761125,0.3173095,2.70600000000002,98.6536,61.112575,1.1772925,2.21159,0.800043748803776,0.640509066592557,0.416512313719364
3,2.25,3.220935,-29.61915,4.4180625,-0.322811,0.3224285,2.66075000000004,98.625375,63.2081,0.9091465,2.09402,0.769354274700544,0.578836764554568,0.415824457133317
3,2.75,3.4112125,-18.893225,3.2048775,-0.27586225,0.275542,2.35925000000003,98.616725,64.54865,0.887726,1.71108,0.723980387040735,0.525303721669664,0.361449607097638
3,3.25,3.1372725,-21.91475,3.2658075,-0.3713555,0.290563,1.86625000000005,98.62255,65.69305,0.7964475,1.844445,0.715845653755054,0.54756915491381,0.373828572787249
3,3.75,2.6721475,-25.35225,1.5890325,-0.2955155,0.27926675,1.67850000000004,98.629325,66.97555,0.49314675,1.91373,0.561363808290302,0.493991610769957,0.347142621986987
3,4.25,3.475465,-13.282275,1.7697875,-0.36403375,0.244078,1.43875000000003,98.62815,64.932225,0.4074875,1.86918,0.644468269038193,0.483371492746521,0.365328619190996
3,4.75,4.98094,-20.05585,2.71352,-0.294969,0.2767015,1.39850000000003,98.644925,65.96495,0.331445,2.05828,0.638769128872083,0.490158212355151,0.376233841249989
3,5.25,5.547065,-14.61385,2.6155825,-0.216243,0.238725,1.42700000000002,98.5943,66.51625,0.3933905,1.7327925,0.645898571404625,0.509258699194233,0.375215254306105
3,5.75,5.697705,-21.794425,4.0411,-0.253233,0.2231,1.27500000000003,98.6148,65.21055,0.2995375,1.79044,0.639938827980165,0.494741776076558,0.369726926257745
3,6.25,6.92954,-16.5783,2.52906,-0.36941375,0.26022,1.21200000000005,98.6223,65.79295,0.1326875,1.709465,0.600583714669783,0.51021865066325,0.34600728864881
3,6.75,9.3321675,-14.6267,2.76392,-0.37243025,0.2361735,0.91900000000004,98.66,67.27185,0.164882,1.6377875,0.604215891339806,0.488489787221863,0.331230639082648
3,7.25,8.2429625,-11.5085,3.49869,-0.346683,0.2295965,0.978500000000025,98.74155,69.48185,0.1342015,1.659515,0.617893901579834,0.44790812711094,0.327675320529003
3,7.75,12.6143,-6.232805,4.462,-0.392356,0.25566775,0.955250000000021,98.757575,69.0929,0.308006,1.698825,0.66346165509418,0.54026354068367,0.386154593290709
3,8.25,14.56395,7.4673,6.973905,-0.377671,0.2963635,1.02075000000002,98.78335,67.53895,0.646531,1.552075,0.756690730071035,0.570138825845743,0.421583910156871
3,8.75,12.11065,23.25815,5.13256,-0.578074,0.33278325,1.46725000000001,98.795775,64.8353,0.9479485,1.76369,0.750901920561317,0.701349786045717,0.46114554399583
3,9.25,13.5183,45.121375,12.38765,-0.55810725,0.380866,2.29775000000002,98.823475,58.1811,1.5136825,2.09315,0.853451437458292,0.760942794911737,0.47843390348093
3,9.75,10.5819,41.33405,12.759055,-0.545591,0.376798,3.233,98.7732,56.7267,1.76532,2.21956,0.874841128434186,0.752003826801749,0.528391268330891
3,10.25,13.2424,57.163675,12.57845,-0.4729725,0.4183595,4.10300000000001,98.7844,54.6296,2.06922,2.0734875,0.917674966651399,0.873320101680936,0.562746080799765
3,10.75,14.2291,57.186575,18.2503,-0.425973,0.4218805,4.66625000000005,98.781125,54.501025,2.3604025,2.2825225,0.984924950082732,0.904211022276649,0.612168780824724
3,11.25,14.748625,65.76045,27.230375,-0.52125525,0.41311525,4.45100000000002,98.8018,51.5336,2.626,2.1584175,1.01516972567453,1.00949803117124,0.620994989208604
3,11.75,19.1988,76.352075,22.20425,-0.646425,0.4261175,5.14200000000001,98.7937,51.11065,2.61758,2.314435,1.02090033656027,1.09195623121107,0.625012138442698
3,12.25,19.0755,67.8798,27.20145,-0.69104625,0.45965125,5.67300000000003,98.7903,49.0982,3.02447,2.0284925,1.09179746910068,1.12856470717438,0.694268419642571
3,12.75,16.74155,66.1076,33.36885,-0.69152925,0.440748,6.11325000000002,98.67795,46.9182,3.14926,1.84708,1.21232833836383,1.15401417296043,0.665141338363509
3,13.25,22.83775,81.809275,48.5949,-0.6036845,0.457272,6.26350000000002,98.6632,44.41085,3.10071,1.970435,1.15212846505934,1.1524191945642,0.72720038540649
3,13.75,20.8193,73.43425,43.674425,-0.641968,0.47814,6.50150000000002,98.651925,40.926225,3.1929925,2.32959,1.11314980679747,1.2013492414781,0.715111537076385
3,14.25,29.2692,39.0369,24.026625,-0.498623,0.39992,7.28400000000005,98.604625,41.363725,3.5131975,2.5227,1.22820672427526,1.1104464673156,0.701569277869675
3,14.75,26.37275,64.274675,30.681675,-0.6318245,0.47036725,8.11700000000003,98.589625,40.350525,3.8049625,2.6685025,1.28572936499094,1.03963656450759,0.715920793241629
3,15.25,23.74115,53.574725,33.0857,-0.5027345,0.423666,8.01550000000003,98.58895,40.15325,3.308595,2.5238325,1.19258961927396,1.12042020482769,0.704186764999173
3,15.75,27.13545,34.9006,29.862125,-0.528939,0.42583875,7.70575000000002,98.629725,41.2469,3.3941025,2.4811475,1.18435443115103,1.14330770135066,0.63828255373606
3,16.25,24.5163,40.7245,24.70155,-0.5502215,0.425323,7.34000000000003,98.6671,40.8227,3.51567,2.95832,1.21201335991349,1.06933156691458,0.636613697622035
3,16.75,20.5454,35.1787,27.8683,-0.5598695,0.47713475,7.80525000000003,98.641025,40.655825,3.3319525,2.94411,1.11510152309483,1.06963077741808,0.645786712603127
3,17.25,21.470425,26.7213,19.905475,-0.560074,0.39291475,7.91825000000004,98.663975,40.5252,3.794985,2.5255425,1.02589468479463,0.932953581106285,0.528220060021095
3,17.75,17.1758,22.391525,19.0512,-0.571856,0.3684295,7.97800000000002,98.65475,40.529525,3.52755,2.80923,0.989945209668112,0.854925322142319,0.506834234091317
3,18.25,16.2196,5.5654525,9.73183,-0.38805,0.3041155,7.57750000000004,98.6595,40.5429,3.439545,2.6983225,0.837321260093917,0.688217196901982,0.440442709489954
3,18.75,9.51342,-5.27793,6.373385,-0.33520825,0.217728,7.41300000000001,98.67805,41.644,3.5470425,2.5320525,0.767079487550597,0.602911363740429,0.390324863851568
3,19.25,11.4974,-11.9438,10.86454,-0.41697875,0.29940075,6.79450000000003,98.694525,43.50585,3.025495,2.6183775,0.756448380934076,0.605417149251423,0.482959083529956
3,19.75,7.67108,-23.0478,5.60012,-0.347197,0.269621,6.46475000000001,98.68445,44.8738,2.58935,2.58083,0.669769363288587,0.610429774423981,0.418690216792322
3,20.25,6.552845,-18.292225,6.27775,-0.433112,0.311186,6.14275000000002,98.696075,46.0601,2.170655,2.792685,0.752825939585996,0.605447566095154,0.439865514627155
3,20.75,5.15209,-14.7526,3.93584,-0.34468775,0.2155015,5.67400000000004,98.65535,48.741025,2.07384,2.746885,0.663152831137222,0.544552514162257,0.379779011077605
3,21.25,5.13241,-32.5588,5.252605,-0.332633,0.300501,5.09300000000003,98.79155,50.576325,1.92259,2.40714,0.71507901661285,0.553882659053341,0.365455925159857
3,21.75,4.67559,-30.26175,5.298135,-0.313906,0.31266,5.28000000000003,98.7116,51.5931,1.7845175,2.30037,0.702950922895759,0.483614515911175,0.366918624771469
3,22.25,8.046705,-19.4011,5.374215,-0.332876,0.323324,4.673,98.7097,52.9095,1.53557,2.1449475,0.801026840998477,0.617810408223744,0.390311711497866
3,22.75,5.0763125,-23.8396,5.42665,-0.3248735,0.30278575,4.38625000000002,98.6666,56.80575,1.59886,1.89583,0.723736139763657,0.632087810355492,0.440688783025573
3,23.25,6.22761,-28.2317,9.466825,-0.334152,0.310273,4.01800000000001,98.6929,56.6594,1.72961,2.36617,0.796686261962637,0.626182880634723,0.405326760420593
3,23.75,4.0714125,-28.038025,2.98201,-0.31514875,0.3072065,3.79625000000003,98.705425,59.474,1.69524,2.05671,0.758667702002853,0.589336412367407,0.430699514766427
4,0.25,4.136725,-27.182525,8.12064,-0.413376,0.2995115,7.09700000000001,98.2439,61.973525,1.33193,2.0798825,0.703801108268522,0.59215876249533,0.425503818258664
4,0.75,4.52119,-23.504675,7.5229625,-0.37548225,0.303062,7.02600000000004,98.2259,63.681975,1.216995,2.050425,0.709176987782317,0.589336067112815,0.45163582944365
4,1.25,3.4614625,-23.4826,7.02345,-0.33391575,0.253746,6.90300000000005,98.2271,63.41865,1.1444175,1.86585,0.668857299313117,0.577129708875399,0.362459744789789
4,1.75,2.7160925,-18.27445,3.4008825,-0.375222,0.276809,6.32425000000003,98.2419,63.57595,1.5783775,2.0054525,0.714518719138974,0.543950058372506,0.418540348360432
4,2.25,4.12348,-23.6947,6.352215,-0.2764025,0.292537,6.29000000000002,98.18375,67.825325,1.353805,2.1578175,0.666068314814629,0.565224734066017,0.40005249655514
4,2.75,2.7325725,-33.27845,6.3267925,-0.288742,0.27862025,5.70175000000002,98.215025,67.607975,0.883327,2.291475,0.697769997168267,0.570136805206317,0.448260789301327
4,3.25,3.4820175,-20.50025,6.1661075,-0.26406425,0.2561315,5.27500000000002,98.210825,66.643075,0.76635725,2.196355,0.628607745047915,0.522667616243556,0.376026268744701
4,3.75,4.121145,-15.3099,4.263745,-0.305134,0.242995,5.31100000000004,98.209575,69.9235,0.57661425,2.16825,0.662818225458534,0.549931121349898,0.369921339777726
4,4.25,4.22563,-19.026,5.8832525,-0.31086675,0.3058135,5.42100000000005,98.2267,70.91375,0.49685125,2.427735,0.703224193889224,0.582788519860782,0.451923425489871
4,4.75,5.96796,-18.116,4.85877,-0.321493,0.299281,5.26100000000002,98.2345,71.440725,0.35993,2.2226475,0.674760569949565,0.531883303413303,0.415360428926346
4,5.25,7.098265,-21.7508,5.97549,-0.285174,0.26704975,5.17875000000001,98.218425,71.874425,0.2504405,2.0844575,0.702551775481272,0.561764433703146,0.371968455876995
4,5.75,8.869335,-14.659,4.2177,-0.278492,0.288516,5.04500000000002,98.2594,71.8131,0.0187859,1.9669725,0.695168578397017,0.526035169926879,0.38910494465242
4,6.25,11.223425,-9.57803,4.4849925,-0.318419,0.314647,5.20400000000006,98.2682,74.7453,0,2.61828,0.674543364651069,0.529892441916282,0.404324165237599
4,6.75,11.7885,-8.30673,9.968,-0.418423,0.296397,5.35025000000005,98.27685,75.8897,0.0222235,2.35733,0.651600874613588,0.559959236271224,0.402724635418552
4,7.25,14.14655,9.424925,9.824265,-0.356431,0.30918625,5.44750000000005,98.2921,73.0466,0.2226765,2.0634025,0.710145073618375,0.636204574685031,0.427118344259297
4,7.75,9.913715,14.74835,13.887225,-0.39775425,0.381237,6.20250000000004,98.3114,71.91775,0.5774885,2.144105,0.837170814196579,0.675778973196678,0.500567655020675
4,8.25,12.9015,38.2944,20.511,-0.483624,0.359682,6.89425000000003,98.3509,69.238125,1.2161575,2.18042,0.86024316088384,0.719251770687446,0.517867743733861
4,8.75,9.68479,27.956375,19.791,-0.53324175,0.3784065,7.22300000000003,98.3399,66.465675,1.7292675,2.34105,0.928375268162986,0.815459879845601,0.60769859431296
4,9.25,11.8057,40.6928,18.067875,-0.518197,0.402719,7.727,98.37255,61.675475,2.339605,2.49683,0.977243791370264,0.922459935091021,0.599369310739184
4,9.75,10.7571875,70.638525,48.4789,-0.5484155,0.397692,8.16825000000001,98.390425,61.2564,2.11899,2.42128,1.05789101237101,0.8974530628395,0.62763392064111
