DOY2,HR2,VPD,CO2,H2O,LW_IN,SW_IN,NETRAD_1_1_1,LW_OUT,SW_OUT,USTAR,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_3_1_1,SH,TS_1_1_1,TS_1_2_1,PA,WS
3,22.75,0.2575,368.696,3.1215,184.05,-2,-86.0675,252.8,0,0.1825,-12.65,69,0,0,-1.375,-20.23,-1.555,-3.7,-3.38,-3.355,94.275,1.565
3,23.25,0.2575,369.01775,3.0505,191.75,-1.895,-84.7125,252.5,0,0.1755,-12.8,70.325,0,0,-1.6,-18.1275,-1.49,-3.425,-3.3675,-3.35,94.275,1.4425
3,23.75,0.25,368.778,3.007,182.025,-1.985,-83.1025,250.55,0,0.1705,-13.05,70.7,0,0,-1.4,-18.195,-1.44,-3.5,-3.3675,-3.3425,94.275,1.585
4,0.25,0.9025,369.542,4.4125,211.325,-2.35,-98.7875,298.375,0,0.1165,-2.7,59.375,0,0,-0.9,-18.97,0.3075,-4.6,-0.06,-0.04,94.5,1.5725
4,0.75,0.8275,369.7685,4.374,212.15,-2.26,-97.3125,297.325,0,0.128,-3.025,61.5,0,0,-1.4,-21.0375,0.125,-3.525,-0.0525,-0.05,94.475,1.635
4,1.25,0.7275,369.7655,4.32525,211.075,-2.15,-96.635,296.375,0,0.13,-3.225,64.37575,0,0,-0.975,-18.51,0.12,-3.8,-0.06,-0.05,94.475,1.5975
4,1.75,0.645,370.25525,4.444,210.925,-2.1975,-96.0225,296.55,0,0.12,-3.525,64.75,0,0,-1.2,-14.87,0.04,-3.6,-0.06,-0.06,94.475,1.525
4,2.25,0.6,370.062,4.4455,209.55,-2.065,-93.865,295.875,0,0.123,-3.95,67,0,0,-0.975,-16.4775,-0.105,-3.9,-0.07,-0.06,94.4,1.5325
4,2.75,0.4775,370.22375,4.527,208.325,-2.09,-94.685,295.525,0,0.1225,-4,67.9,0,0,-1.6,-16.46,-0.37,-3.8,-0.07,-0.06,94.4,1.5525
4,3.25,0.45,370.18275,4.51,206.9,-2.1575,-95.335,295.325,0,0.12,-4.1,70.15,0,0,-1.375,-17.77,-0.545,-3.6,-0.08,-0.07,94.4,1.5675
4,3.75,0.4375,370.00575,4.50725,206.05,-2.065,-93.4075,294.125,0,0.11,-4.025,70.325,0,0,-1,-18.51,-1.335,-3,-0.08,-0.07,94.4,1.5375
4,4.25,0.3775,370.121,4.44,207.475,-1.9775,-92.3775,292.4,0,0.12,-4.475,72.45,0,0,-1,-17.185,-2.15,-2.925,-0.08,-0.0725,94.475,1.575
4,4.75,0.3575,370.57225,4.403,209.3,-2.015,-91.7075,292.375,0,0.12,-4.475,74.8,0,0,-1.025,-16.995,-2.64,-3.225,-0.0825,-0.08,94.4,1.49
4,5.25,0.355,370.67475,4.566,208.425,-1.7875,-91.8225,289.925,0,0.11,-4.825,74.35,0,0,-1.4,-15.13,-3.0125,-3.4,-0.08,-0.08,94.4,1.5775
4,5.75,0.38,370.3255,4.575,207.625,-1.03,-87.18,288.125,0,0.108,-5.4,74.65,0,0,-1.05,-16.68,-3.43,-3.25,-0.09,-0.08,94.4,1.5175
4,6.25,0.33,371.0445,4.61,211.55,0.645,-70.01,288.625,0.55,0.13,-5.6,75.45,2.535,0,-1.6,-14.435,-3.7575,-2.2,-0.09,-0.0825,94.4,1.4575
4,6.75,0.3575,371.498,4.66075,212.4,18.87,-37.355,290.225,3.0675,0.13875,-5.225,74.375,30.1725,3.42,-1.6,-10.505,-4.22,-1.15,-0.0925,-0.09,94.4,1.43
4,7.25,0.4675,372.5435,4.66,212.725,50.7325,-7.815,294.65,6.6925,0.1675,-4.525,69.7,88.895,9.615,0,-5.3975,-4.505,0.075,-0.1025,-0.1,94.475,1.4575
4,7.75,0.705,373.514,4.6105,211.55,85.3,28.55,298.7,10.845,0.1975,-3.125,65,157.795,14.235,2.1,3.375,-4.785,0.475,-0.11,-0.1,94.475,1.46
4,8.25,0.8775,373.66875,4.6275,210.275,129.1,62.8375,305.4,17.7225,0.26,-1.85,59.925,260.455,26.94,6.55,11.65,-4.68,1.6,-0.12,-0.1,94.475,1.65
4,8.75,1.2,372.9455,4.49975,212.475,196,102.035,312.8,19.7,0.3025,-0.5,54.725,389.9325,33.115,12.05,27.29,-4.41,2.2,-0.1225,-0.1,94.475,1.7175
4,9.25,1.5425,372.446,4.326,214.325,219.075,139.6125,316.75,24.765,0.34,0.175,48.775,465.485,36.43,16.2,49.7175,-4.7575,2.6,-0.12,-0.0925,94.5,1.87
4,9.75,1.935,371.87,4.3165,215.325,287.15,179.575,322.325,30.46,0.38,0.575,45.65,567.655,49.49,18.3,64.44,-4.23,3.05,-0.11,-0.0825,94.5,2.0975
4,10.25,2.2525,371.481,4.25275,218.4,359.85,231.37,326.25,39.855,0.35825,1.2,42.525,720.605,56.4325,24.575,83.8025,-3.9,2.8,-0.11,-0.08,94.5,2.335
4,10.75,2.5075,371.128,4.255,221.85,385.525,264.725,331.975,41.9275,0.38,1.85,38.65,801.42,62.0425,25.05,99.7,-3.0075,2.5,-0.1,-0.08,94.5,2.395
4,11.25,2.7625,371.634,4.17,227.025,400.2,276.325,335.25,47.98,0.4,2,34.6,853.525,68.78,28.375,105.7325,-2.02,2,-0.08,-0.07,94.5,2.4525
4,11.75,2.8575,370.9305,4.18325,229.375,401.6,297.425,339.725,45.885,0.4275,2.475,32.15075,878.4775,65.62,32.725,119.395,-2.1425,1.6,-0.08,-0.06,94.5,2.37
4,12.25,3.3775,370.8105,4.2235,228.65,464.025,329.8725,341.65,50.1525,0.45,2.975,31.325,1016.7,68.525,39.075,123.8125,-1.35,1.7,-0.06,-0.04,94.5,2.5425
4,12.75,4.09,370.6115,4.229,233.75,477.35,333.615,345.9,52.4,0.465,3.85,29.7,1036.35,70.67,41.975,137.2,-0.45,1.65,-0.065,-0.04,94.475,2.735
4,13.25,4.25,370.3845,4.254,234.75,492.05,330.16,345.875,48.1525,0.4725,4.275,28.5,1097.2,72.145,40.3,131.11,0.15,1.15,-0.07,-0.04,94.475,2.8375
4,13.75,4.19,370.3235,4.22,234.075,419.35,300.43,348.075,44.775,0.46,4.675,27.7,886.805,73.7575,41.3,123.435,0.37,0.6,-0.05,-0.03,94.4,2.8675
4,14.25,4.7925,370.422,4.16425,236.5,410.25,300.39,349.575,41.1,0.45,5.075,27.325,840.2875,67.305,38.2,112.675,0.57,0.4,-0.06,-0.03,94.4,2.825
4,14.75,5.1275,371.0415,4.19,235.95,358.25,264.33,346.925,42.23,0.47,5.1,27.15,783.1975,65.41,38.975,114.25,0.61,0.4,-0.06,-0.04,94.4,2.815
4,15.25,5.18,371.19275,4.0565,235.85,370,231.2625,342.825,38.2,0.49,5.375,26.275,772.63,59.6,35.15,108.43,0.73,0,-0.0325,-0.03,94.4,2.895
4,15.75,5.225,370.93,4.002,235.55,292.7,196.3625,341.625,31.65,0.45,5.55,26.975,652.8475,49.19,31.5,94.565,0.6525,-0.3,-0.02,-0.02,94.4,3.0525
4,16.25,5.06,371.35625,4.097,235.675,238.775,156.565,340.05,26.1,0.44375,5.075,26.325,597.3425,43.88,29.2,77.3,0.645,-0.875,-0.02,-0.01,94.4,2.8575
4,16.75,4.6825,370.80175,3.98,233.075,239.2,129.7825,337.825,26.315,0.44,4.575,27.1,523.34025,40.565,26.15,52.62,0.64,-0.8,-0.02,0.01,94.4,2.8875
4,17.25,4.67,370.8535,3.928,233.55,197.625,102.755,335.2,20.61,0.43,4.75,27.375,439.2675,31.53,20.8,38.73,0.735,-0.95,-0.0125,0.01,94.4,2.7075
4,17.75,4.4725,370.501,4.0305,229.375,151.7,53.02,331.975,16.825,0.4,4.225,27.425,339.36,24.54,13.3,31.95,0.65,-1.75,-0.0125,0.0175,94.4,2.655
4,18.25,4.1725,370.43025,4.028,227.65,99.15,19.53,328.1,12.1925,0.389,4.075,27.55,227.8375,19.1875,11.2,11.4175,0.72,-2.1,-0.01,0.0175,94.4,2.5475
4,18.75,3.6075,369.851,4.04675,225.75,50.11,-25.775,324.075,6.8675,0.31,3.3,29.45,123.93,11.2275,6.425,0.16,0.8,-3.2,-0.01,0.02,94.4,2.455
4,19.25,3.2925,369.37775,4.16,224.975,23.2,-71.86,321.925,3.0425,0.28,2.95,31.15,56.5575,6.3775,2.6,-8.18,0.75,-3.9,-0.0025,0.02,94.4,2.055
4,19.75,2.8725,368.67125,4.13775,223.45,2.455,-97.83,318.325,0.46,0.22,2.15,33.95,13.5525,0.485,0.5,-17.44,0.72,-5.725,-0.01,0.02,94.475,1.8575
4,20.25,2.1225,368.354,4.17,222.175,-1.125,-107.2525,314.85,0,0.16425,1,37.3,0,0,-0.1,-16.66,0.61,-6.9,-0.0025,0.02,94.475,1.805
4,20.75,1.8675,368.51,4.1975,221.1,-2.525,-107.795,311.275,0,0.155,0.775,41.7,0,0,-0.275,-17.5725,0.61,-6.5,-0.0125,0.01,94.475,1.755
4,21.25,1.5875,369.119,4.195,217.975,-2.6575,-103.9775,309.425,0,0.15,0.35,45.85,0,0,-0.4,-17.0475,0.58,-5.5,-0.02,0,94.475,1.6875
4,21.75,1.375,369.22,4.131,216.075,-2.48,-99.675,307.15,0,0.13,-0.5,47.825,0,0,-0.3,-18.37,0.4375,-4.9,-0.0225,-0.01,94.5,1.72
4,22.25,1.3925,368.78,4.203,216.175,-2.305,-98.7375,305.9,0,0.16,-1,49.6,0,0,-0.9,-18.69,0.39,-5.3,-0.0225,-0.02,94.5,1.735
4,22.75,1.2825,368.7405,4.2925,215.65,-2.3075,-99.6975,304.375,0,0.14,-1.625,53.275,0,0,-0.9,-19.33,0.37,-4.5,-0.0325,-0.0225,94.5,1.6025
4,23.25,1.1725,368.778,4.31275,214.825,-2.415,-101.57,302.65,0,0.16,-2,55.15,0,0,-0.85,-20.18,0.33,-4.8,-0.0425,-0.03,94.5,1.6475
4,23.75,0.9675,369.15275,4.4375,213.675,-2.41,-100.2325,301.125,0,0.14475,-2.325,57.175,0,0,-0.7,-18.255,0.31,-4.55,-0.0425,-0.0325,94.5,1.655
5,0.25,0.77,370.42,5.42075,238.825,-2.36,-89.3675,313.25,0,0.14,1.6,56.19,0,0,-1.05,-19.07,-1.54,-4.65,3.4075,3.035,94.475,1.42
5,0.75,0.71,371.025,5.544,237.85,-2.225,-88.4575,312.525,0,0.12,0.9,56.76,0,0,-1.125,-19.4075,-2.515,-3.95,3.2575,2.855,94.4,1.3
5,1.25,0.65,370.1895,5.36825,238.45,-2.015,-85.6075,313.45,0,0.13,0.7,59.5,0,0,-1,-20.06,-3.575,-3.55,3.07,2.695,94.4,1.39
5,1.75,0.56,370.49575,5.27175,238.25,-1.865,-85.4425,312.175,0,0.1425,0.1,61.9,0,0,-0.9,-19.9,-4.095,-3.5,2.8925,2.5825,94.4,1.51
5,2.25,0.52,371.4875,5.35475,236.35,-2.1125,-83.7975,310.975,0,0.13,-0.1,65.041,0,0,-1.5,-19.95,-4.8,-3.7,2.7175,2.495,94.4,1.52
5,2.75,0.42,371.905,5.31175,236.075,-2.04,-81.8175,309.9,0,0.13675,-0.3,67,0,0,-1.7,-17.58,-5.335,-3.725,2.55,2.4075,94.4,1.46
5,3.25,0.44,372.6335,5.39025,235.8,-2.01,-82.66,307.55,0,0.13,-0.6,67.6,0,0,-1.5,-19,-5.58,-3.5,2.4,2.325,94.375,1.35
5,3.75,0.38,372.666,5.2,232.925,-1.9925,-82.1225,305.95,0,0.13,-1,70.9,0,0,-1.4,-18.15,-6.4325,-4.1,2.29,2.2325,94.375,1.42
5,4.25,0.34,372.688,5.162,230.25,-1.835,-81.5425,306.975,0,0.135,-1.2,70.4,0,0,-1.1,-18.16,-7.14,-3.3,2.1925,2.1,94.375,1.37
5,4.75,0.31,372.78175,5.427,236.825,-0.675,-78.7225,306.575,0.0225,0.1215,-1.5,71.9,0,0,-1.4,-19.24,-7.63,-3.1,2.0875,1.9825,94.3,1.32
5,5.25,0.3,373.8945,5.361,227.4,1.33,-70.69,305.325,0.32,0.11,-1.5,73.3,7.0575,0,-1.5,-18.11,-8.46,-3.025,1.945,1.87,94.3,1.32
5,5.75,0.33,373.4325,5.2455,231.25,17.43,-44.85,306.625,1.975,0.11,-1.5,72.8,33.52,1.195,-0.8,-13.38,-8.46,-1.925,1.82,1.78,94.3,1.23
5,6.25,0.4,373.58225,5.425,228.325,49.875,-4.1375,309.05,3.7675,0.14,-0.5,69.3,76.2,3.7525,-0.2,-5.755,-8.275,-0.2,1.7125,1.7075,94.3,1.2
5,6.75,0.56,374.11675,5.04425,231.65,82.1,23.57,313.7,6.35,0.167,0.4,67,140.8,7.65,2.1,-3.0575,-6.775,1.2,1.695,1.63,94.4,1.3
5,7.25,0.95,373.884,5.574,232.475,110.05,54.055,319.475,11.065,0.25,1.7,60.98,208.14,21.89,8.2,4.8,-5.9275,1.7,1.6725,1.5775,94.4,1.45
5,7.75,1.35,373.176,5.4575,233.55,143,86.645,326.925,14.935,0.27,3.1,54.8,272.04,25.765,13.525,22.2375,-4.9375,2.425,1.6625,1.5375,94.4,1.66
5,8.25,1.77,372.24225,5.4535,236.05,225.25,127.805,333.475,19.3825,0.3295,4.5,48.3,355.68,30.41,23.025,39.945,-4.34,2.5,1.7825,1.5575,94.375,1.82
5,8.75,2.01,371.295,5.39425,233.65,253,167.27,340.825,23.605,0.38925,5.1,42,451.63,32.35,27.4,55.7925,-3.545,2.85,1.945,1.6325,94.375,2.04
5,9.25,2.41,370.386,5.4025,241.325,285.75,200.635,346.15,28.1725,0.39,5.3,37.7,574.5,39.8,38.45,85.305,-3.025,2.4,2.2675,1.73,94.375,2.17
5,9.75,2.92,370.458,5.49275,245.7,312.8,181.35,349.375,29.265,0.405,5.925,35.725,633.01,45.72,44.7,94.885,-2.54,2.5,2.5875,1.9625,94.4,2.24
5,10.25,3.22,369.58,5.212,248.075,357.1,258.405,355.25,34.575,0.423,6.55,32.5505,680.45,53.17,53.175,106.21,-1.35,2.2,3.095,2.4275,94.4,2.18
5,10.75,3.375,369.62,5.01,252.425,337.225,242.8,359.525,30.255,0.44,7,30.55,722,48.1675,51.9,113.5175,-1.0225,1.425,3.585,2.895,94.4,2.2525
5,11.25,3.68,368.94,4.85,254.3,401.35,294.6,361.725,39.7425,0.47,7.4,29.45,819.48,53.27,58.3,129.2975,-0.57,1.6,4.1075,3.3925,94.4,2.37
5,11.75,4.155,368.559,4.96575,255.625,392.35,239.34,363.575,34.245,0.48,8.2325,28.1325,849.58,49.1375,57.4,128.5325,0.04,1.5,4.4,3.8075,94.4,2.63
5,12.25,4.645,368.7675,4.9215,258.625,369.675,290.1,367.6,34.4825,0.4785,8.95,27.7075,801.44,54.7225,54.3,158.32,0.43,1,4.7825,4.04,94.4,2.71
5,12.75,4.75,368.7425,4.95925,260.475,457.6,297.5,367.525,46.455,0.5025,9.325,26.25,984.08,59.0375,62.775,169.47,3.67,1.2,5.0125,4.3125,94.4,2.65
5,13.25,4.86,369.39925,4.811,264,404.9,302.0775,369.4,41.5825,0.5315,9.2,25.5,910.6125,57.66,65.2,172.1675,7.67,1,5.295,4.595,94.3,2.69
5,13.75,4.9375,369.7,4.92,263.55,381.975,247.8,370.825,34.3375,0.5175,9.5,25,788.58,53.375,60.85,144.215,9.2725,-0.1,5.3475,4.5475,94.3,2.65
5,14.25,4.92,368.831,4.875,266.25,399.375,274.32,371.85,34.955,0.4955,9.4325,24.4475,807.34,53.985,65.25,151.205,10.4,0.3,5.4175,4.6225,94.3,2.5275
5,14.75,5.38,368.63,4.8345,268.325,390.475,275.16,373.225,34.1675,0.51,9.6,23.9025,830.4,52.81,54.775,138.905,12.3575,0.5,5.54,4.805,94.3,2.72
5,15.25,5.16,369.147,4.7785,266.35,298.45,205.275,369.95,27.1975,0.501,9.6,23.4,662.29,41.23,53,116.175,16.3425,-0.7,5.7975,5.03,94.3,2.65
5,15.75,5.2,369.04,4.772,265.6,301.7,202,370.35,26.72,0.467,9.225,23.62,618.79,38.68,46.05,112.38,20.465,-0.45,5.77,5.16,94.3,2.61
5,16.25,5.6975,369.545,4.73325,267.275,245.325,183.28,365.75,24.3575,0.49,9.2475,23.51,566.21,35.54,41.1,87.79,20.705,-0.8,5.645,5.1625,94.3,2.6425
5,16.75,4.62,369.91275,4.753,265.575,205.5,131.2375,363.45,20.3325,0.4725,8.825,23.625,426.73,29.95,37.75,69.38,21.61,-1.45,5.6275,5.1225,94.3,2.7125
5,17.25,4.6025,369.745,4.751,265.7,182.675,100.615,357.7,17.8925,0.46,8.8,23.4,356.46,28.32,32.45,48.1175,23.185,-0.975,5.44,5.0675,94.3,2.5
5,17.75,4.42,369.6755,4.64,264.25,137.375,72.865,352.925,13.4425,0.43,8.225,22.45,285.64,24.775,26.225,37.165,20.2575,-1.8,5.4375,4.9225,94.3,2.465
5,18.25,4.275,369.958,4.53,259.225,109.5,32.71,350.675,9.845,0.4,7.8,23.025,207.17,17.195,22.15,16.85,18.0875,-2.1,5.4125,4.805,94.3,2.485
5,18.75,3.8575,369.55025,4.58325,260.75,83.6,23.2225,347.35,6.3125,0.3875,7.625,23.875,171.6,10.3075,15.35,15.6875,15.315,-2.2,5.385,4.67,94.3,2.2525
5,19.25,3.5275,369.619,4.82,252.675,59.03,-2.2125,344.025,4.7825,0.32,7.325,24.35,102.29,5.7175,11.2,2.9425,13.39,-3,5.36,4.495,94.3,2.1725
5,19.75,3.36,369.945,4.82,251.375,36.815,-64.46675,341.45,3.31,0.29,6.925,26.525,71.5,3.57,5.8,-4.84,11.0275,-4.275,5.2125,4.3075,94.4,1.875
5,20.25,2.5925,370.20475,4.76,243.6,12.79,-85.655,337.4,1.62,0.22,6.8,28.9,36.43,1.505,1.4,-12.03,8.71,-5.3,4.9925,4.165,94.4,1.6325
5,20.75,1.97,369.651,4.9335,242.525,0,-99.14,332.65,0.185,0.195,5.875,34.025,10.13,0,0.4,-17.3625,6.755,-6.2,4.8425,4.03,94.4,1.5425
5,21.25,1.515,369.84125,5.002,244.7,-1.66,-104.1,325.825,0,0.15,5.125,38.625,0,0,-0.275,-18.445,4.3375,-6.275,4.71,3.935,94.4,1.4825
5,21.75,1.3175,369.267,5.1015,243.325,-2.615,-100.71,323.15,0,0.1575,4.3325,42.425,0,0,-0.3,-19.4925,2.7875,-6.3,4.365,3.8425,94.4,1.5325
5,22.25,1.16,369.35925,5.305,240.675,-2.555,-96.175,321.35,0,0.16,4.125,46,0,0,-0.55,-21.985,1.41,-4.85,4.125,3.72,94.4,1.5075
5,22.75,1.0525,369.32275,5.2065,236.825,-2.37,-92.655,319.7,0,0.14,3.5625,49.475,0,0,-0.725,-21.46,-0.08,-4.6,3.93,3.635,94.4,1.5075
5,23.25,0.9225,369.589,5.46,239.5,-2.33,-91.635,317.5,0,0.13,2.8,51.325,0,0,-0.4,-20.185,-0.3675,-4.825,3.77,3.545,94.4,1.3625
5,23.75,0.8925,370.049,5.563,237.625,-2.39,-91.67,315.825,0,0.15,2.15,53.91,0,0,-0.975,-20.74,-1.2575,-5,3.67,3.42,94.4,1.37
6,0.25,0.56,365.955,9.9325,272.3,-2.08,-84.965,347.1,0,0.108,6.775,76.575,0,0,-1.35,-16.935,-2.155,-4.2,8.605,8.325,94.475,1.14
6,0.75,0.495,366.385,9.925,269.05,-2.095,-83.545,345.75,0,0.1215,6.4225,76.975,0,0,-1.625,-16.745,-3.8675,-3.45,8.36,8.1375,94.4,1.225
6,1.25,0.425,367.8425,9.945,270.4,-1.985,-81.305,345.55,0,0.116,6.33,81.95,0,0,-1.55,-16.29,-5.12,-3.4,8.1825,8.0075,94.4,1.26
6,1.75,0.42,368.71,10.1275,272.35,-1.97,-76.465,344.95,0,0.108,6.2425,82.075,0,0,-1.85,-18.42,-6.3925,-3.8,8.0375,7.8525,94.4,1.1125
6,2.25,0.4,369.89225,10.13,274.15,-1.94,-78.22,344.75,0,0.1,6.0825,81.05,0,0,-1.5,-17.91,-6.8525,-3.7,7.8225,7.7475,94.4,1.1375
6,2.75,0.365,370.91425,10.329,274.55,-1.78,-72.775,343.15,0,0.10225,5.75,83.9,0,0,-1,-17.31,-8.17,-3.125,7.7625,7.6525,94.4,1.14
6,3.25,0.37,371.47,10.23,274.75,-1.8475,-71.065,342.3,0,0.091,5.675,84.825,0,0,-2.4,-17.75,-8.5975,-2.9,7.6,7.4975,94.4,1.1075
6,3.75,0.3075,372.05225,9.938,275.1,-1.565,-68.65,340.35,0,0.085,5.5625,86.725,0,0,-2.4,-17.435,-8.81,-3.25,7.485,7.4025,94.4,1.0025
6,4.25,0.31,373.197,10.028,274.75,-0.2,-65.87,338.7,0,0.1,5.0725,86.7,0,0,-1.5,-17.58,-9.1,-3.175,7.3075,7.3375,94.4,1.0725
6,4.75,0.2775,373.4155,10.115,271.45,2.025,-58.54,339.65,0,0.1,4.895,85.95,4.2075,0,-2.4,-16.925,-9.6775,-2.6,7.2575,7.2375,94.4,1.13
6,5.25,0.2575,373.9625,10.0115,268.05,11.26,-38.45,339.3,0.725,0.105,5.0975,85.8,24.075,0,-2.4,-14.73,-9.865,-1.65,7.15,7.135,94.4,1.21
6,5.75,0.27,373.598,10.15425,266.25,25.7975,-14.3825,344.55,2.115,0.12475,6.1,83.55,52.65,1.915,-1.7,-11.475,-9.4,-1.175,7.045,7.07,94.4,1.13
6,6.25,0.36,373.565,10.441,265.85,49.51,13.37,347.8,4.105,0.145,6.975,80.775,93.7975,4.49,0.35,-5.975,-8.9125,0.55,6.9675,7.02,94.4,1.1
6,6.75,0.4675,372.89,10.385,268.05,69.9325,36.3,352.5,6.575,0.19,8.185,76.1,144.245,6.7125,8.4,-0.64,-8.76,0.925,7.0775,6.955,94.4,1.1325
6,7.25,0.7625,371.5275,10.45,272.5,92.275,54.35,357.9,13.315,0.2,9.075,68.975,186.3675,20.0525,23.5,4.36,-7.355,1.6,7.2625,6.95,94.4,1.27
6,7.75,1.425,369.885,10.4905,275.9,116.3,74.125,362.35,13.975,0.2705,10.105,63.985,233.4125,24.085,33.1,11.675,-4.465,2,7.4025,7.03,94.4,1.3125
6,8.25,1.9,367.7295,9.96875,279.65,131.825,96.2225,365.35,16.2,0.28375,10.75,56.95,284.9225,24.5425,47.15,21.44,-1.54,2.3,7.54,7.24,94.4,1.455
6,8.75,2.18,366.48,9.895,281.45,159.2,107.295,370.85,16.495,0.31,11.77,52.35,355.24,26.94,54.825,31.9525,0.69,1.9,7.855,7.3875,94.4,1.56
6,9.25,2.545,364.16,9.57,284.1,178.1,132.6255,375.8,20.155,0.32,12.25,49.495,386.0625,27.35,60.1,33.59,2.58,1.45,8.2075,7.7725,94.4,1.7325
6,9.75,2.975,363.1775,9.5215,287.25,225.25,167.2275,378.35,23.37,0.36,12.04,46.95,511.3675,29.77,81.225,64.17325,5.8775,1.5,8.495,8.0875,94.4,1.75
6,10.25,3.085,362.27,9.4215,292.05,224.4,177.6,379.15,20.67,0.38,12.155,43.1,511.01775,27.96,94.625,65.45,7.835,1.3,8.9025,8.21,94.4,1.95
6,10.75,3.745,362.0925,8.9855,296.45,272.4,204.9,385.75,24.51,0.4,12.575,41.325,629.5275,37.5,102.675,103.12,9.4775,1.5,9.3625,8.6025,94.4,1.9775
6,11.25,4.28,361.78,9.1375,299.35,303.15,211.225,388.85,26.2125,0.428,12.725,38.9025,661.75,35.5425,102.425,99.985,10.795,1.6,9.91,9.0775,94.4,2.08
6,11.75,4.565,361.51,8.925,306.8,311.3,229.775,390.55,29.77,0.427,12.7775,36.565,684.78,36.84,107.875,97.34,12.8825,0.8,10.23,9.5625,94.4,2.1625
6,12.25,4.36,361.4635,8.5995,307.9,301.7,255.10525,392.6,28.1375,0.45025,13.2,35.3,676.9075,37.8625,109.25,104.12,14.8875,0.9,10.475,9.84,94.4,2.165
6,12.75,3.9425,361.115,8.34,306.4,305.75,220.92,391.2,28.91,0.404,13.5525,33.975,657.4,34.59,118.425,87.775,15.915,0.425,10.7775,10.1475,94.4,2.2
6,13.25,4.44,360.9815,8.37,311.275,302.7,224.265,394.35,33.1875,0.452,13.8,31.3,655.875,41.74,120,108.88,15.63,0.7,11.1,10.2825,94.4,2.25
6,13.75,4.66,360.9725,8.3675,309.675,274.55,210.61,396.25,24.9,0.4275,13.5,30.94,583.6625,38.37,102.5,98.37,16.015,0.55,11.205,10.3525,94.3,2.18
6,14.25,4.68,361.09,8.1575,309.675,275.975,188.49,396.225,26.2275,0.43,13.8,31,565.855,41.43,110.525,94.525,17.1825,-0.15,11.0725,10.4,94.375,2.1875
6,14.75,4.3,360.54,8.06,310.425,276.9,199,394.5,27.2,0.43,13.2,30.67,579.0025,37.8125,96.5,81.0075,18.0975,0.2,11.2275,10.5,94.375,2.1375
6,15.25,4.98,360.95,8.2305,314.45,225.1,170.745,395.375,23.8475,0.41075,14.1,31.4,533.8625,35.1325,97.75,82.1125,17.5625,-0.4,11.165,10.5925,94.375,2.115
6,15.75,4.0125,361.24,8.04,311.8,212.575,162.985,393.925,20.24,0.41,13.82,31.475,506.625,29.6725,83.3,53.7,17.815,-0.9,11.2725,10.665,94.3,2.0825
6,16.25,3.365,360.84025,8.315,313.775,175.875,144.585,392.125,16.62,0.39,14.35,31.3225,423.39,24.1075,85.9,47.9525,17.395,-1,11.285,10.6425,94.3,2.0225
6,16.75,4.465,360.73,7.95,309.3,191.625,135.465,393.825,20.08,0.37,14.385,32.05,421.205,26.6375,74.1,44.4,18.845,-0.6,11.265,10.595,94.3,1.9425
6,17.25,3.135,361.035,8.01,309.425,165.5,100.02,392.375,16.71,0.36,13.755,32.17,326.5125,27.35,73.7,37.26,21.385,-1.175,11.2675,10.57,94.3,1.9275
6,17.75,3.165,360.675,8.5225,305.625,132.25,80.39,390.55,16.09075,0.37,13.55,33.205,299.68,24.235,56.7,21.83,20.1575,-1.35,11.305,10.515,94.3,1.9025
6,18.25,3.62,360.9225,8.69175,304.05,115.975,48.555,385.275,13.49,0.31,13.585,35.2475,257.205,19.085,48.3,14.13,18.6775,-1.65,11.22,10.4475,94.3,1.7775
6,18.75,3.345,360.7575,8.869,298.225,98.85,41.81,383.05,8.87,0.2945,13.495,35.68,202.6125,10.945,36.525,8.035,17.24,-1.625,11.13,10.365,94.3,1.68
6,19.25,3.2325,360.7275,8.87,294.05,70.75,20.6525,380.8,6.855,0.2675,12.9,36.35,144.5975,7.525,31.8,3.415,15.6325,-2.125,10.9725,10.26,94.375,1.505
6,19.75,3.065,361.21125,9.005,293.15,52.38,-17.11,376.85,5.755,0.23,12.9,38.1,109.755,5.97,19,-2.73,13.465,-2.5,10.7825,10.1125,94.3,1.3725
6,20.25,2.0525,361.42,9.08775,295.325,32.65,-53.785,371.925,3.1975,0.2085,12.3225,41.7975,73.5325,3.725,8.1,-6.805,11.2775,-3.675,10.5725,9.945,94.4,1.3125
6,20.75,1.6,362.28,9.16,288.7,13.61,-72.5025,366.55,1.815,0.15,11.5,47.3,37.0175,0.71,2.15,-12.5925,9.715,-4.4,10.365,9.755,94.4,1.095
6,21.25,1.45,362.655,9.44975,287.325,3.1125,-78.84,362.65,0.05,0.11,11.05,54.7,13.345,0,0.3,-13.57,7.22,-5.2,10.1225,9.57,94.4,0.9825
6,21.75,1.23,362.9325,9.806,285.1,-0.3525,-88.075,357.45,0,0.1,10.2,60,0,0,-0.4,-15.575,5.55,-5.6,9.91,9.4025,94.4,1.02
6,22.25,1.0025,362.98,9.763,281.825,-2.315,-90.1175,354.825,0,0.1,9.225,64.2,0,0,-0.95,-18.49,3.23,-5.6,9.6925,9.2575,94.4,1.115
6,22.75,0.9125,363.64675,9.8575,277.95,-2.38,-88.2325,353.05,0,0.1,8.825,68.6025,0,0,-1.2,-17.74,1.93,-5.2,9.4125,9.0375,94.4,1.1
