DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,-0.0174978927275749,-0.0628499405709657,-0.269366845186136,-0.199103676337947,0.0858397683932758,-42.7822906235727,-2.86967319776018,0.446118765529565,416.19257422301,3.20502022857859,420.485371680144,3.02240245994329,414.587844779336,2.88125067400076,420.426535765124,3.03363945981059,414.126427079071,3.00035673091391,420.331833690085,3.05000596377312,415.482875086491,3.14412305413883,420.153339914781,3.06953227871467,412.953171959003,2.9011219688132,2.50252847892017,-4.28426025438509,0.264030455823033,1.83,1.5475,0.57,-4.4003,-5.46225,-5.3074,-6.25575,-8.97085,82.84495,45.9075,1.2278,-7.3,-6.42,-6.75,0.5,-3.5325,1.4,-1.42,-0.14,210.1,277.2,212.2,273.2,-0.07,-0.15,-0.06,-0.08,-0.17,-0.1625,0.03,-0.16,-5.11,-3.539,-2.407,-1.083,0.438,2.055,4.447,6.602,8.254,-4.739,-3.797,-1.993,-0.897,0.563,1.572,3.41875,5.54,6.801,-5.665,-4.489,-2.516,-1.285,0.062,1.043,2.931,5.314,6.652,-4.955,-3.848,-2.234,-1.011,0.31,1.483,3.4085,5.576,7.127,-4.3205,-3.573,-1.8935,-0.79925,0.56225,1.61,3.81325,5.83525,7.02475,-17.09175,-13.82625,-11.252,-76.04
1,0.75,-0.0681400855919434,-0.0340515369172399,-0.761137733831208,-0.86927259235573,0.0895424041759929,-40.9821789199032,-2.85844995554459,0.408209697092774,416.635339691324,3.20492264475596,420.533051814924,3.04140416766261,413.877669890563,2.96410358427518,420.663557567158,3.04040588625381,414.5704725348,2.89329066225998,420.567629963236,3.08259384777083,414.763424597701,2.92475041885595,420.391447971041,3.24321411393543,412.844665583333,3.01530365002539,2.54293942775104,-4.57335339364889,0.26942315480425,1.99,1.67,0.6,-4.232125,-5.5,-5.5984,-6.5075,-8.56535,82.84699,44.445,1.21495,-7.62,-6.98,-7.19,0.4,-3.56,1.3,-1.44,-0.16,208.15,275.5,211,271,-0.07,-0.15,-0.06,-0.08,-0.17,-0.16,0.04,-0.165,-5.116,-3.655,-2.433,-1.131,0.436,2.054,4.445,6.601,8.253,-4.98,-3.822,-2.025,-0.922,0.559,1.567,3.419,5.54,6.8,-5.619,-4.521,-2.577,-1.309,0.039,1.043,2.93,5.313,6.651,-4.961,-3.909,-2.366,-1.007,0.317,1.482,3.409,5.575,7.126,-4.4355,-3.71075,-1.9805,-0.81975,0.57325,1.61075,3.81225,5.832,7.0245,-17.79025,-14.3775,-11.518,-77.4525
1,1.25,-0.0437455780320162,-0.00759906536320564,-0.675313408332022,-0.742117719339505,0.0884633063011736,-43.3542531222322,-2.65326660692105,0.444589497038743,416.280284746198,3.25499017051607,420.513337819321,2.96078212874095,414.321850981063,2.9577935254336,420.970120621591,2.97512322783835,414.253075195099,2.91956982123888,420.975063507242,3.07151937470785,414.547514145666,3.01014180944998,420.992945925189,3.20155642781203,412.434744064453,3.28184634378144,2.5043824468411,-4.70682275930517,0.245325083976298,1.99,1.6425,0.6,-4.30705,-5.485,-5.780925,-6.17985,-8.33295,82.83359,44.6475,1.15985,-7.77,-6.98,-7.27,0.4,-3.5125,1.3,-1.45,-0.1575,209.2,274.5,210.6,271.1,-0.07,-0.15,-0.06,-0.08,-0.17,-0.165,0.03,-0.16,-5.02,-3.678,-2.45,-1.201,0.45,2.052,4.444,6.6,8.251,-4.857,-3.908,-2.081,-0.949,0.541,1.568,3.419,5.539,6.799,-5.654,-4.454,-2.611,-1.372,0.02,1.0465,2.928,5.312,6.65,-4.932,-4.026,-2.402,-1.077,0.321,1.482,3.413,5.574,7.126,-4.4555,-3.78475,-2.045,-0.866,0.58025,1.6115,3.81175,5.83325,7.0235,-17.203,-13.912,-11.406,-77.5775
1,1.75,-0.0104947988206282,-0.0106536879120895,-0.352550208855071,-0.515045671686462,0.0924547049590717,-39.2814133798534,-2.56683010084434,0.409513343679662,415.747698969376,3.2374726268893,420.641310702675,2.90164680126064,413.999341410767,3.00408888701163,420.667835677815,2.93336791717788,414.351092092568,3.05262515663649,420.862174806465,2.89546429395194,414.431881918258,3.11558715075348,421.011376939588,3.05207347989117,412.737973516234,3.22358097513144,2.58731247104653,-4.35000481543247,0.249108886477399,2.25,1.8375,0.67,-4.70885,-5.2595,-5.7646,-6.55795,-8.520075,82.8302975,44.6475,1.174725,-7.85,-6.82,-7.18,0.4,-3.6475,1.2,-1.43,-0.08,208.7,275.25,210.1,270.6,-0.08,-0.13,-0.06,-0.08,-0.17,-0.155,0.03,-0.16,-5.005,-3.641,-2.514,-1.247,0.422,2.049,4.443,6.599,8.25,-5.063,-3.931,-2.14,-0.964,0.538,1.568,3.418,5.539,6.797,-5.689,-4.492,-2.61,-1.39,0.023,1.049,2.929,5.311,6.649,-5.111,-4.069,-2.487,-1.145,0.31025,1.484,3.41,5.573,7.125,-4.45825,-3.813,-2.18275,-0.91625,0.56125,1.613,3.81025,5.832,7.034,-18.00025,-14.214,-10.8605,-77.62
1,2.25,0.018488457850203,-0.0485190154216098,0.0217941015855393,-1.00528658749107,0.0976044016692699,-48.3121172554381,-1.66780875544075,0.446520671869463,415.881629885131,3.08722669936035,420.837018669961,2.96207129123152,414.841684866218,2.96334525062653,420.656497281105,2.96757998757355,414.411777832258,3.07765043690681,420.678939119406,2.89628200802057,413.647302063916,3.02788122741103,420.912824832523,2.96316066060528,412.397326604167,3.21352057782115,2.62906356968799,-4.47231451930461,0.276572663245989,2.29,1.7675,0.71,-4.3881,-5.7365,-5.5219,-6.8298,-8.654575,82.85059,44.735,1.2622,-7.72,-6.92,-7.29,0.3,-3.58,1.3,-1.44,-0.04,208.5,276.35,208.5,271.4,-0.08,-0.13,-0.06,-0.08,-0.17,-0.1575,0.03,-0.16,-4.96,-3.673,-2.479,-1.26,0.411,2.046,4.441,6.598,8.249,-5.205,-3.966,-2.186,-0.986,0.536,1.566,3.418,5.539,6.797,-5.724,-4.421,-2.609,-1.416,0.043,1.047,2.928,5.311,6.648,-5.25,-4.037,-2.606,-1.179,0.30175,1.483,3.405,5.572,7.125,-4.61525,-3.9075,-2.20275,-0.93925,0.5445,1.611,3.809,5.8305,7.02175,-19.067,-15.023,-12.113,-76.31
1,2.75,0.0199962132852591,-0.0792147454860363,-0.238874782450465,-0.689109199740202,0.0884112754897544,-44.3123485835262,-2.67844994258157,0.472133077424461,416.162024325263,3.13279752191828,421.243480315935,2.96046705858052,413.910237143333,3.02275680344032,420.782088202811,2.96543847709895,413.524315519355,3.04468888397385,420.815587410061,2.9733001361642,413.527866492294,3.05556024150708,420.901007055112,2.96514320828499,412.226439268777,2.98860163036562,2.60989780790001,-4.62389407126139,0.272792915874951,2.04,1.69,0.65,-4.69705,-5.678,-6.1923,-6.5875,-8.611125,82.8730125,44.22,1.378,-7.92,-7.16,-7.08,0.4,-3.62,1.3,-1.46,-0.04,208,276.2,207.8,272.5,-0.07,-0.14,-0.06,-0.08,-0.17,-0.155,0.03,-0.16,-4.996,-3.807,-2.54,-1.253,0.411,2.044,4.439,6.597,8.248,-5.024,-4.043,-2.221,-1.026,0.536,1.563,3.415,5.538,6.795,-5.659,-4.397,-2.668,-1.467,0.042,1.045,2.925,5.31,6.647,-5.247,-4.056,-2.598,-1.204,0.28675,1.482,3.399,5.571,7.124,-4.7335,-3.969,-2.21575,-0.987,0.53475,1.608,3.8085,5.833,7.021,-19.4435,-14.413,-11.2835,-75.94
1,3.25,-0.0854233239042252,-0.0439180787407838,-1.19192195085155,-1.02431499799137,0.0950913040370362,-47.1742831413062,-2.9350984613583,0.435466628779962,416.214762676932,3.14967936974214,421.284696574708,2.98167039485257,413.9177950396,2.90935719267927,421.170812333256,2.99702579414099,414.07490489345,3.03494971641307,421.045599346538,2.95431324858069,413.884193576923,3.01400594248381,421.01550706786,2.93133122407815,412.468320745806,3.04664584828634,2.6006081155804,-5.05017891756412,0.276036212412374,2.09,1.705,0.67,-4.7237,-6.011,-6.2217,-6.48655,-8.522675,82.85007,45.05,1.2817,-7.78,-6.95,-7.06,0.5,-3.42,1.2,-1.43,-0.1525,207.025,275.5,207.6,271.4,-0.07,-0.13,-0.05,-0.08,-0.17,-0.16,0.03,-0.16,-5.032,-3.721,-2.617,-1.271,0.409,2.041,4.438,6.595,8.246,-5.024,-3.982,-2.257,-1.063,0.534,1.559,3.4145,5.538,6.794,-5.632,-4.386,-2.665,-1.516,0.034,1.044,2.922,5.31,6.646,-5.076,-4.132,-2.617,-1.212,0.275,1.481,3.398,5.57,7.124,-4.67675,-4.01875,-2.24375,-0.99475,0.527,1.588,3.80725,5.82775,7.02075,-20.263,-14.39275,-12.504,-77.12
1,3.75,-0.0410003782618809,-0.045384065591808,-0.502340153149908,-0.577330722008703,0.0982476657780992,-42.6144016469663,-2.71274739337943,0.425275857817261,416.038265644262,3.13427790838203,420.960968416972,2.74996697710479,413.832009052284,2.87964795424774,421.082768481975,2.74191011920146,413.888863780193,2.82013383994504,421.12408239037,2.78442449632631,413.978117761112,2.85345557251163,420.927254051011,2.7867476576654,412.346199538783,2.89830924678474,2.65646760857894,-4.78949851730184,0.277406438466352,2.2225,1.77,0.65,-4.558225,-5.741,-6.2017,-6.4688,-8.52355,82.81973,43.56,1.2378,-7.44,-6.64,-7.43,0.5,-3.51,1.3,-1.44,-0.1475,207.2,274.7,207.5,271.5,-0.07,-0.15,-0.06,-0.08,-0.17,-0.16,0.03,-0.16,-4.997,-3.711,-2.6,-1.273,0.4,2.039,4.437,6.594,8.245,-5.088,-4.137,-2.301,-1.088,0.528,1.557,3.413,5.538,6.793,-5.595,-4.478,-2.728,-1.509,0.022,1.043,2.91975,5.313,6.645,-5.03,-4.077,-2.625,-1.232,0.273,1.48,3.397,5.57,7.123,-4.7675,-4.09525,-2.30475,-0.96225,0.52475,1.586,3.8055,5.8265,7.02,-21.5205,-16.78,-13.27175,-78.075
1,4.25,0.020722460193285,-0.0730004607943758,-0.218669459593935,-0.586381642886171,0.0927739450666819,-39.6139368148554,-2.89170762723517,0.462059506865535,416.037234960157,3.052109331688,420.536454026713,2.6908628840438,413.07093856745,2.83961054232085,420.863591790866,2.68496230703047,413.078622850681,2.83651769981638,420.726162739044,2.696494796405,412.931464669474,2.80312584464822,420.833633736048,2.6862089142554,412.405393864785,2.87437151932755,2.38287502995174,-4.64206567958067,0.289710596782529,1.9475,1.61,0.63,-4.63605,-5.704,-6.0505,-6.21365,-8.687725,82.79184,44.77,1.325725,-7.7,-6.94,-7.33,0.3,-3.5525,1.2,-1.44,-0.12,206,275.25,206.8,272.5,-0.07,-0.14,-0.06,-0.08,-0.17,-0.1525,0.03,-0.16,-4.944,-3.751,-2.574,-1.276,0.382,2.033,4.435,6.593,8.244,-5.104,-3.937,-2.323,-1.072,0.521,1.55,3.414,5.537,6.792,-5.683,-4.339,-2.686,-1.511,0.028,1.0425,2.919,5.31275,6.643,-5.037,-4.084,-2.631,-1.199,0.272,1.481,3.398,5.569,7.122,-4.8135,-4.12725,-2.3825,-1.00125,0.52575,1.58675,3.80375,5.825,7.019,-20.29,-15.064,-12.87425,-75.81
1,4.75,0.0205461572948139,-0.0981434730483768,-0.56762262728567,-0.59543256376364,0.0950913941527559,-44.5384891621558,-2.91353268181309,0.45628703990309,416.137409652558,3.12659866813908,420.902144357874,2.784594568358,413.066376896774,2.91499545516706,421.051348407839,2.72090563845753,413.107514852342,2.91352203975447,420.995768733507,2.71649695590171,412.807017258894,2.88454724659171,420.978075538299,2.73380805578911,412.151603716856,2.81348205657428,2.48626770024503,-4.84392924966913,0.275764157916242,2.0525,1.7225,0.59,-4.84795,-5.535,-6.1456,-6.3763,-8.74835,82.76195,45.32,1.29685,-7.94,-7.15,-7.47,0.4,-3.4625,1.2,-1.44,-0.11,206.5,276,206.7,271.7,-0.07,-0.14,-0.06,-0.08,-0.17,-0.1625,0.03,-0.16,-4.899,-3.783,-2.541,-1.293,0.36,2.021,4.434,6.592,8.243,-5.145,-4.124,-2.276,-1.091,0.52,1.537,3.41,5.537,6.791,-5.412,-4.359,-2.688,-1.543,0.032,1.04075,2.9165,5.312,6.642,-5.056,-4.171,-2.65,-1.204,0.265,1.48,3.397,5.569,7.121,-4.96125,-4.17175,-2.42575,-1.04125,0.5285,1.592,3.80275,5.82325,7.018,-20.2145,-15.163,-12.43775,-77.185
