DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2,H2O,NETRAD,PPFD_IN,PPFD_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,W_SIGMA,V_SIGMA
1,8.75,0.7625,0.806,5.36975,3.4765,0.5025,0.03825,413.6505,4.32675,9.54,158.94,55.9755,0.076,92.4,3.1835,99.85675,0.214,0.611,0.70475,1.032,2.787,4.34075,0.2715,0.874,0.8705,1.635,3.01575,4.77975,-1.438,-1.80675,0.6984,1.202725
1,9.25,0.78775,0.89175,7.121,15.935,0.528,0.03125,413.0695,4.25525,32.755,299.12075,99.95,0.159,91.4835,3.3905,99.81825,0.2095,0.611,0.76125,1.0525,2.8765,4.363,0.27375,0.903,0.878,1.56025,2.99775,4.79375,-1.275,-1.805,0.733225,1.3068
1,9.75,0.7655,0.8385,9.485,33.1525,0.541,0.022,412.72475,4.19,60.75,432.1695,148.95,0.331,90.85,3.449,99.82975,0.215,0.675,0.676,1.0895,2.8755,4.3315,0.261,0.9415,0.8295,1.5185,2.935,4.76925,-1.265,-1.805,0.71985,1.2931
1,10.25,0.72925,0.768,11.10525,57.38175,0.53425,0.01625,411.88,4.4415,90.975,564.94,181.4,0.78275,89.77075,3.547,99.87125,0.223,0.64825,0.6895,1.123,2.8245,4.397,0.265,0.969,0.8745,1.589,3.0155,4.7965,-1.019,-1.805,0.7261,1.3388
1,10.75,0.77175,0.861,13.12275,72.5825,0.577,0.016,412.004,4.31875,120.775,660.008,217.3,1.25,88.975,3.5995,99.896,0.18025,0.6745,0.7505,1.168,2.854,4.401,0.2865,0.948,0.896,1.626,3.01,4.8315,-0.891,-1.6045,0.7774,1.37465
1,11.25,0.683,0.769,15.528,93.855,0.58725,0.016,411.5715,4.49275,147.14875,735.95,236.9,1.484,88.04175,3.7015,99.878,0.18825,0.6425,0.7865,1.133,2.8885,4.401,0.2885,0.947,0.86925,1.63,3.0365,4.8135,-0.70025,-1.448,0.77125,1.42505
1,11.75,0.73475,0.793,17.2585,102.94225,0.606,0.02,411.25275,4.528,168.375,816,262.325,1.40725,86.425,3.8385,99.83,0.141,0.6865,0.7615,1.183,2.84175,4.41225,0.2585,0.9595,0.9,1.72625,3.0185,4.8455,-0.542,-1.2445,0.8017,1.4457
1,12.25,0.737,0.775,18.26725,110.83775,0.61125,0.016,410.688,4.487,177.75,825.243,281.375,1.5995,86.05,3.89025,99.789,0.132,0.705,0.884,1.156,2.934,4.425,0.2735,0.9605,0.87925,1.71775,2.9715,4.801,-0.113,-0.8685,0.81715,1.4806
1,12.75,0.71575,0.7665,18.084,117.396,0.596,0.02,410.51125,4.50025,176.50875,833.47975,260.8,1.783,86.575,3.85975,99.778,0.19125,0.707,0.9105,1.17725,2.865,4.40075,0.2795,0.96475,0.9665,1.673,2.9825,4.8095,0,-0.143,0.82955,1.4685
1,13.25,0.706,0.7785,18.83725,109.24825,0.6065,0.02,410.54425,4.502,165.1,808.0555,268,1.79,86.325,3.879,99.73175,0.1645,0.746,0.827,1.156,2.812,4.4,0.306,0.981,0.897,1.744,2.998,4.792,0,0.0045,0.8054,1.468275
1,13.75,0.772,0.77825,18.054,99.40875,0.594,0.023,410.53225,4.44025,147.53075,732.935,234.7,1.737,86.4,3.78,99.708,0.194,0.725,0.868,1.212,2.87175,4.397,0.2805,1.0135,1.035,1.727,2.9705,4.8385,5e-04,0.13075,0.8244,1.47415
1,14.25,0.6935,0.687,16.57175,92.2775,0.586,0.026,410.87275,4.5095,122.95,667.3915,201.4,1.682,86.4,3.778,99.7,0.209,0.709,0.958,1.156,2.8585,4.3955,0.279,1.0225,1.006,1.695,3.005,4.7855,0.001,0.129,0.80125,1.4466
1,14.75,0.6945,0.684,14.503,68.5885,0.58175,0.026,410.881,4.52925,90.6,530.1165,173.3,1.665,86.7,3.746,99.7,0.208,0.7655,0.93375,1.319,2.8705,4.364,0.2905,1.0075,1.01525,1.6775,2.995,4.7845,0,0.13375,0.7797,1.4424
1,15.25,0.68025,0.6415,12.09475,50.32,0.562,0.037,411.1225,4.5465,62.94,418.697,135.275,1.71575,85.975,3.65875,99.706,0.20875,0.69,1.0425,1.364,2.87225,4.34975,0.3215,1.034,0.96275,1.72125,2.98775,4.78875,0,0.12775,0.75865,1.36085
1,15.75,0.6705,0.6475,10.449,29.3945,0.56,0.0365,411.20975,4.599,34.09,286.66475,98.80625,1.633,86.375,3.56675,99.764,0.234,0.76275,1.02,1.28375,2.8865,4.398,0.323,1.037,0.975,1.70425,2.97125,4.79925,0,0.0285,0.7687,1.3418
1,16.25,0.68475,0.71,9.0135,9.936,0.547,0.039,410.6055,4.585,11.12,164.29325,57.92,1.4235,87.8,3.42175,99.761,0.2395,0.77,1.0115,1.31925,2.8935,4.395,0.27125,1.026,1.03925,1.746,2.96875,4.8265,-0.149,-0.34825,0.7334,1.30555
1,16.75,0.727,0.7445,7.007,1.491,0.5315,0.03675,410.35825,4.478,-2.453,73.17625,24.3225,1.1915,87.5,3.26125,99.8,0.37925,0.754,0.9375,1.2965,2.879,4.385,0.3075,1.008,1,1.718,2.9895,4.833,-0.361,-0.79775,0.705775,1.2688
1,17.25,0.79375,0.827,6.092,-3.0215,0.5,0.052,410.5795,4.47125,-8.365,12.96525,0,0.9415,87.9,3.15575,99.8,0.374,0.75325,1.01425,1.3575,2.86375,4.4075,0.29075,1.0345,1.01225,1.689,2.97325,4.817,-0.542,-1.20325,0.676525,1.215525
1,17.75,0.7555,0.805,5.6255,-3.387,0.505,0.047,410.646,4.60725,-10.28,0,0,0.79375,89.6,3.0885,99.8,0.24925,0.69375,1.017,1.28325,2.897,4.4365,0.2675,1.0295,0.99825,1.757,2.9995,4.85525,-0.5535,-1.30525,0.6761,1.200275
1,18.25,0.7625,0.734,4.711,-3.41025,0.493,0.0405,411.147,4.5955,-9.36,0,0,0.60475,89.6,2.9805,99.814,0.2615,0.69125,0.9985,1.34025,2.85425,4.411,0.2655,1.01025,1.017,1.7485,2.99025,4.7585,-0.723,-1.40675,0.64485,1.1904
1,18.75,0.7835,0.7795,5.39225,-2.5615,0.47975,0.048,411.3585,4.5205,-8.98,0,0,0.5605,90.275,3.05175,99.861,0.233,0.67125,0.99275,1.19225,2.85325,4.361,0.3185,1.026,0.961,1.708,2.97925,4.802,-0.767,-1.54975,0.65215,1.2022
1,19.25,0.772,0.779,5.175,-2.9505,0.4715,0.045,411.2575,4.566,-8.745,0,0,0.49775,90.075,3.0635,99.866,0.236,0.693,0.978,1.18225,2.844,4.393,0.27625,1.03,0.90625,1.731,2.99125,4.785,-0.76925,-1.60425,0.66,1.1884
1,19.75,0.7815,0.7945,5.0435,-2.982,0.46175,0.049,411.379,4.54875,-8.68,0,0,0.538,91,3.01625,99.865,0.22625,0.69125,0.89575,1.16925,2.8555,4.48,0.1865,1.02675,1.0885,1.724,2.98425,4.78325,-0.90025,-1.60425,0.63065,1.1451
1,20.25,0.742,0.78675,4.60975,-2.982,0.4745,0.05175,411.32075,4.5465,-8.565,0,0,0.512,91.35,3.09275,99.872,0.199,0.6665,0.8445,1.208,2.837,4.488,0.257,1.051,0.94775,1.6525,2.997,4.7865,-0.90275,-1.60525,0.655025,1.192775
1,20.75,0.748,0.7355,4.677,-2.86225,0.47425,0.05075,411.3865,4.5345,-8.9335,0,0,0.5935,91.7,3.13175,99.884,0.1955,0.659,0.8315,1.2755,2.84625,4.4855,0.258,1.02025,0.906,1.6825,2.991,4.74025,-0.8905,-1.658,0.6374,1.1821
1,21.25,0.79875,0.7905,4.3835,-2.236,0.471,0.04675,411.76875,4.49825,-8.564,0,0,0.66225,92.575,3.012,99.89,0.2195,0.6765,0.868,1.29425,2.8945,4.47725,0.236,1.003,0.946,1.6455,2.975,4.7505,-0.90375,-1.688,0.6602,1.156
1,21.75,0.7855,0.759,4.668,-2.199,0.477,0.06,412.35675,4.435,-8.22,0,0,0.67075,92.675,3.0615,99.855,0.233,0.669,0.83025,1.21425,2.8355,4.44875,0.2775,1.02425,0.983,1.65875,2.9835,4.7455,-0.947,-1.6545,0.6605,1.17335
1,22.25,0.842,0.83275,4.61675,-2.4785,0.488,0.05875,412.18,4.453,-8.34,0,0,0.714,92.875,3.0455,99.853,0.2475,0.66825,0.72925,1.27075,2.83925,4.4465,0.2045,0.969,0.977,1.663,2.9395,4.7955,-0.96525,-1.63225,0.68395,1.17545
1,22.75,0.7785,0.852,4.21025,-2.16575,0.467,0.06075,412.44875,4.56775,-7.775,0,0,0.60425,93,3.0815,99.832,0.23,0.66025,0.8495,1.2345,2.853,4.4135,0.24025,1.02625,1.0955,1.63125,2.93025,4.73675,-1.0595,-1.65025,0.6768,1.13165
1,23.25,0.821,0.82925,4.22775,-2.54275,0.478,0.049,412.557,4.57025,-7.257,0,0,0.63275,93.19975,2.8755,99.818,0.23725,0.6345,0.83225,1.216,2.8165,4.422,0.201,0.9835,0.98,1.6175,2.98075,4.7225,-1.079,-1.6835,0.659,1.1628
1,23.75,0.827,0.859,4.184,-3.3365,0.45875,0.053,412.216,4.595,-7.77,0,0,0.5305,93.2,3.02325,99.82,0.244,0.657,0.7865,1.205,2.8585,4.42175,0.1925,1.01175,1.048,1.6025,2.937,4.79025,-1.07875,-1.70925,0.67755,1.148075
2,0.25,0.5425,0.537,2.091,-2.4865,0.432,0.062,414.5255,4.459,-9.98,0,0,-0.86,92.7,2.731,99.7,-0.3205,-0.069,0.054,0.365,1.7045,2.8915,-0.203,0.0225,0.00525,0.473,1.583,3.559,-0.003,-0.213,0.5859,1.027125
2,0.75,0.693,0.755,3.313,-1.9595,0.4385,0.059,414.8375,4.45,-9.63,0,0,-0.864,93,2.825,99.7,-0.3015,-0.09,0.061,0.371,1.7,2.8905,-0.2205,0.0305,0,0.419,1.59375,3.5605,-0.104,-0.21,0.608325,1.022025
2,1.25,0.64525,0.642,2.8315,-2.7085,0.414,0.064,415.02775,4.45125,-10.05,0,0,-0.879,93.4,2.758,99.71,-0.294,-0.0925,0.1055,0.3325,1.712,2.8925,-0.224,0.036,0.0015,0.457,1.5835,3.567,-0.159,-0.231,0.581375,1.009375
2,1.75,0.593,0.575,3.083,-2.29,0.41525,0.055,414.10975,4.60925,-9.61,0,0,-0.862,93.6,2.696,99.723,-0.286,-0.09675,0.064,0.36425,1.70975,2.875,-0.232,0.027,-0.00375,0.423,1.6385,3.534,-0.181,-0.233,0.56845,0.926325
2,2.25,0.65425,0.618,2.5365,-1.6845,0.4315,0.0665,415.2935,4.396,-9.81,0,0,-0.732,93.4,2.666,99.718,-0.2655,-0.09075,0.066,0.34,1.7095,2.885,-0.23475,0.0515,0.003,0.422,1.6305,3.5345,-0.181,-0.2895,0.58885,1.01525
2,2.75,0.65325,0.606,3.0135,-1.67025,0.413,0.063,415.22675,4.492,-9.41,0,0,-0.716,92.9,2.646,99.707,-0.273,-0.0935,0.0475,0.37225,1.708,2.8635,-0.228,0.029,-0.00725,0.4035,1.5845,3.5675,-0.208,-0.30425,0.5809,1.00345
2,3.25,0.68875,0.718,3.20525,-2.696,0.42375,0.0495,415.119,4.375,-9.25,0,0,-0.795,92.9,2.745,99.7,-0.262,-0.101,0.0565,0.3545,1.694,2.8765,-0.245,0.024,-0.0105,0.3785,1.591,3.5535,-0.36,-0.31075,0.59455,1.0452
2,3.75,0.668,0.71725,3.2105,-2.353,0.425,0.059,415.3825,4.347,-8.44,0,0,-0.804,93.1,2.711,99.7,-0.309,-0.0905,0.074,0.386,1.7075,2.8755,-0.2365,0.026,0,0.382,1.608,3.55,-0.416,-0.33525,0.5719,1.0536
2,4.25,0.6795,0.6775,2.934,-1.9205,0.42625,0.04475,415.01075,4.359,-8.24,0,0,-0.919,93.2,2.647,99.7,-0.26875,-0.0895,0.0535,0.345,1.706,2.8905,-0.245,0.0175,-0.0115,0.375,1.587,3.517,-0.415,-0.333,0.5821,1.0253
2,4.75,0.67425,0.689,2.6265,-2.00525,0.41425,0.05025,415.06975,4.356,-8.55,0,0,-1.063,93.6,2.612,99.7,-0.293,-0.096,0.0515,0.35,1.6995,2.9065,-0.2555,0.032,-0.00275,0.386,1.568,3.5325,-0.369,-0.34175,0.5883,1.00925
2,5.25,0.6615,0.685,2.651,-1.70675,0.42975,0.055,415.14,4.304,-7.762,0,0,-1.031,94,2.569,99.717,-0.338,-0.1015,0.0465,0.3445,1.6955,2.8795,-0.246,0.004,-0.00775,0.34875,1.5885,3.542,-0.399,-0.38,0.5957,1.08045
2,5.75,0.71075,0.69275,2.572,-1.337,0.417,0.0525,414.92725,4.311,-7.92,0,0,-1.184,94.2,2.587,99.72,-0.32175,-0.095,0.051,0.36475,1.6865,2.897,-0.252,0.0205,-0.00275,0.36525,1.586,3.5655,-0.454,-0.402,0.60295,1.0627
2,6.25,0.7605,0.778,2.512,-1.998,0.43,0.05625,415.14475,4.297,-8.37,0,0,-1.155,94.2,2.613,99.707,-0.295,-0.1005,0.049,0.3575,1.7075,2.9315,-0.261,0.022,-0.004,0.365,1.5855,3.4975,-0.539,-0.3825,0.5995,1.0638
2,6.75,0.717,0.70975,2.676,-1.663,0.413,0.05625,415.2065,4.299,-8.83,0,0,-1.195,93.9,2.626,99.741,-0.30975,-0.103,0.079,0.3415,1.709,2.921,-0.264,0.018,0.00425,0.3975,1.584,3.537,-0.537,-0.51475,0.57745,1.03395
2,7.25,0.732,0.723,2.7745,-1.984,0.40125,0.055,415.771,4.305,-7.511,14.0885,7.61325,-1.199,93.3,2.74,99.749,-0.334,-0.108,0.0635,0.35075,1.692,2.935,-0.2395,0.0135,0.00125,0.3885,1.579,3.4995,-0.523,-0.5085,0.59955,1.04595
2,7.75,0.7405,0.7545,3.339,-0.48125,0.4175,0.047,416.109,4.34,-1.501,77.978,27.305,-1.162,93,2.667,99.8,-0.339,-0.1095,0.048,0.348,1.714,2.8655,-0.262,0.0165,-0.014,0.37,1.5595,3.592,-0.539,-0.491,0.5942,0.9821
2,8.25,0.789,0.816,4.6095,4.008,0.42,0.043,415.5625,4.349,14.02,203.79,75.509,-0.855,92.5,2.687,99.8,-0.3715,-0.101,0.063,0.309,1.7135,2.8535,-0.247,0.037,-0.008,0.3925,1.5795,3.5465,-0.539,-0.483,0.60005,1.0396
2,8.75,0.779,0.922,6.787,21.394,0.462,0.026,415.643,4.40725,41.98,365.835,131.397,-0.512,90.8,2.884,99.8,-0.378,-0.0935,0.0445,0.316,1.696,2.88625,-0.27,0.033,-0.007,0.3795,1.572,3.508,-0.361,-0.438,0.633975,1.1269
2,9.25,0.795,0.989,9.556,43.879,0.49325,0.009,414.864,4.459,86.6,525.9245,193.3,-0.27,90.5,3.175,99.8,-0.37225,-0.075,0.044,0.315,1.7215,2.882,-0.2725,0.014,0.005,0.4105,1.5825,3.571,-0.161,-0.402,0.668175,1.189075
2,9.75,0.78275,0.841,12.0155,81.941,0.52275,0.024,414.794,4.468,130.1,682.6725,254.15,0.105,89.1,3.3,99.8,-0.3835,-0.0665,0.041,0.30425,1.71675,2.885,-0.242,5e-04,-0.01425,0.389,1.577,3.52,-0.001,-0.254,0.699975,1.237475
2,10.25,0.76225,0.874,13.263,109.257,0.518,0.018,414.37,4.527,167.85,827.48175,322.5,0.32975,87.3,3.3365,99.8,-0.3715,-0.06025,0.032,0.3035,1.714,2.9335,-0.254,0.04525,-0.008,0.404,1.5725,3.54525,0,-0.21675,0.7313,1.3136
2,10.75,0.79525,0.838,14.685,150.061,0.557,0.024,414.511,4.467,203.5,954.80175,370.6,0.72375,85.9,3.527,99.8,-0.37125,0.039,0.02825,0.3045,1.7115,2.919,-0.24,0.0505,0.009,0.47425,1.574,3.53975,0.3075,-0.20125,0.74335,1.349575
2,11.25,0.745,0.8265,17.144,171.553,0.565,0.019,413.98925,4.50575,231.8295,1056.565,416.5,0.865,83.925,3.65825,99.8,-0.33075,-0.006,0.031,0.29375,1.716,2.8885,-0.231,0.03,0.02,0.5,1.578,3.5445,0.359,-0.13475,0.758975,1.41085
2,11.75,0.798,0.8195,19.159,183.35875,0.57275,0.023,414.2645,4.486,246.225,1122.499,429.275,1.181,83,3.718,99.8,-0.3655,-0.0095,0.0335,0.298,1.728,2.901,-0.2355,0.058,0.01675,0.532,1.622,3.54675,0.538,0,0.7871,1.4685
2,12.25,0.82125,0.866,18.42925,191.363,0.60225,0.019,413.83,4.5,275.325,1164,432.15,1.39325,82.2,3.75825,99.8,-0.333,0.00825,0.03425,0.29675,1.7335,2.94275,-0.2225,0.02225,0.02,0.528,1.5975,3.5525,0.6055,0,0.7971,1.4467
2,12.75,0.786,0.8005,19.813,196.545,0.59,0.016,414.169,4.4955,273.375,1167,433.048,1.606,81.65,3.8675,99.72,-0.3325,0.0205,0.0515,0.2965,1.7305,2.95825,-0.21825,0.044,0.01825,0.537,1.568,3.438,0.69975,0,0.80765,1.4309
2,13.25,0.791,0.78275,18.436,201.234,0.61175,0.025,414.031,4.527,262.125,1139.805,410.3,1.673,80.65,3.833,99.7,-0.33225,0.02875,0.03525,0.30475,1.717,2.94475,-0.21175,0.0385,0.011,0.566,1.616,3.448,0.718,0.09375,0.8212,1.497075
2,13.75,0.8035,0.769,18.839,187.76025,0.595,0.0385,413.4485,4.492,236.6,1047.7305,383.6,1.699,80.1,3.944,99.7,-0.335,0.034,0.038,0.3055,1.7155,2.9125,-0.2,0.064,0.01475,0.55675,1.603,3.456,0.718,0.0955,0.8287,1.5069
2,14.25,0.7615,0.792,19.189,171.744,0.6045,0.0195,413.06125,4.476,221.4825,974.27025,361.3,1.765,80.35,3.86,99.7,-0.281,0.073,0.044,0.305,1.7215,2.93,-0.19,0.04175,0.00725,0.492,1.614,3.49325,0.725,0.107,0.830175,1.474675
2,14.75,0.736,0.755,16.967,142.41025,0.59475,0.02375,412.4465,4.5315,175.4,848.59,305.25,1.68175,81.175,3.82975,99.7,-0.2435,-0.0575,0.0565,0.3,1.734,2.911,-0.1895,0.025,0.015,0.558,1.609,3.472,0.75325,0.1155,0.8094,1.4627
2,15.25,0.7225,0.70175,15.502,122.80525,0.5875,0.03375,413.3185,4.4885,145.8,708.475,251.551,1.5365,81.5,3.8015,99.7,-0.294,0.019,0.044,0.3055,1.729,2.929,-0.183,0.061,0.0155,0.549,1.60425,3.464,0.742,0.119,0.7969,1.4404
2,15.75,0.705,0.71675,13.3375,91.162,0.586,0.028,412.881,4.4,110.95,569.898,183.325,1.386,81.6,3.7495,99.7,-0.295,-0.013,0.039,0.2985,1.74,2.91375,-0.183,0.061,0.014,0.542,1.606,3.546,0.725,0.124,0.781875,1.423975
2,16.25,0.692,0.72625,11.627,54.138,0.564,0.037,413.016,4.447,69.5025,417.8985,137.3,1.196,82.525,3.6895,99.7,-0.28875,0.05,0.038,0.304,1.71475,2.932,-0.19,0.059,0.017,0.53725,1.609,3.506,0.718,0.11875,0.7558,1.3663
2,16.75,0.692,0.696,8.708,23.444,0.54525,0.034,413.372,4.43,29.1675,274.5125,81.0675,1.04075,84.025,3.44675,99.7,-0.342,-0.03675,0.0405,0.297,1.73525,2.9325,-0.202,0.04,0.0275,0.58775,1.591,3.47775,0.717,0.116,0.7254,1.34305
2,17.25,0.6635,0.6585,7.501,3.92275,0.5235,0.043,413.166,4.46,1.1735,129.2945,38.6525,0.737,84.5,3.3635,99.7,-0.334,0.012,0.041,0.301,1.74275,2.91,-0.189,0.034,0.014,0.5415,1.597,3.497,0.6865,0.10625,0.7088,1.249075
2,17.75,0.635,0.67675,4.9935,-3.144,0.49325,0.043,413.338,4.523,-9.665,34.04875,9.6525,0.374,86.2,3.1625,99.7,-0.307,-0.068,0.048,0.2935,1.714,2.87325,-0.189,0.055,0.003,0.526,1.573,3.545,0.547,0.08975,0.6793,1.2132
2,18.25,0.608,0.633,4.158,-3.82425,0.4745,0.034,411.937,4.535,-11.06,0,0,0.0735,88.1,2.967,99.7,-0.325,-0.084,0.049,0.30225,1.703,2.86,-0.189,0.048,0.00875,0.545,1.577,3.557,0.4225,0.01175,0.636675,1.144475
2,18.75,0.5885,0.5955,3.5885,-3.654,0.4835,0.03925,412.537,4.485,-11.125,0,0,-0.1115,88.85,2.8175,99.7,-0.333,-0.077,0.081,0.302,1.7115,2.8635,-0.218,0.051,0.01,0.5315,1.588,3.514,0.36,0,0.631725,1.0802
2,19.25,0.578,0.64475,3.48925,-3.81125,0.4525,0.05325,413.608,4.47175,-10.85,0,0,-0.4125,89.75,2.848,99.7,-0.289,-0.088,0.077,0.32525,1.69025,2.8445,-0.204,0.057,0.004,0.43825,1.569,3.50075,0.1845,-0.0095,0.612025,1.082225
2,19.75,0.621,0.627,3.30725,-3.5195,0.444,0.04175,414.0385,4.351,-11.045,0,0,-0.441,90.6,2.825,99.72325,-0.272,-0.094,0.058,0.3275,1.7305,2.86975,-0.204,0.048,0.002,0.4215,1.576,3.548,0.0905,-0.031,0.61285,1.065325
2,20.25,0.643,0.647,3.428,-3.965,0.44425,0.051,413.135,4.3005,-10.79,0,0,-0.3835,90.95,2.798,99.7,-0.268,-0.091,0.048,0.329,1.70925,2.869,-0.211,0.014,-0.006,0.44325,1.56125,3.545,0,-0.05375,0.594575,1.057675
2,20.75,0.674,0.655,3.402,-2.531,0.4645,0.053,413.448,4.28525,-10.035,0,0,-0.3455,91.2,2.8065,99.7,-0.276,-0.067,0.058,0.3225,1.694,2.863,-0.232,0.052,0.012,0.41,1.558,3.547,0,-0.0655,0.60395,1.104375
2,21.25,0.66425,0.6475,3.43175,-3.241,0.455,0.07,413.943,4.41225,-11.345,0,0,-0.4485,91.5,2.8195,99.7,-0.295,-0.065,0.053,0.326,1.703,2.862,-0.219,0.051,0.00875,0.403,1.568,3.542,0,-0.15825,0.613225,1.11205
2,21.75,0.66125,0.687,3.585,-3.2,0.44175,0.04775,413.93675,4.394,-11.585,0,0,-0.483,91.7,2.796,99.706,-0.296,-0.058,0.056,0.3155,1.697,2.903,-0.219,0.085,0.0055,0.4155,1.598,3.577,0,-0.2,0.615375,1.0967
2,22.25,0.625,0.644,2.912,-4.224,0.453,0.054,414.066,4.407,-11.705,0,0,-0.622,91.8,2.7975,99.7,-0.318,-0.077,0.072,0.3905,1.697,2.889,-0.219,0.05,0.006,0.4755,1.596,3.474,0,-0.1995,0.617,1.0914
