DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,RH_1_2_1,TA_1_1_1,TA_1_2_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_DIF_1_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1,TS_2,TS_3,TS_4,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,WS_1_1_1,NEE
1,0.25,2084.27001953125,443.660507202148,1.46140497922897,2.077015042305,7.6981999874115,0.00350623007398099,0.140414502471686,-2.56605970859527,-11.2084999084473,0.444749489426613,-0.0607563480734825,-0.00715888501144944,101.548999786377,95.5409736633301,95.6672058105468,4.69022560119629,4.72085499763489,0.415243744850158,321.841400146484,330.324157714844,-6.50936889648438,0.581067502498626,0.0645844973623753,0.34341399371624,0,0,0.496040999889374,5.15325975418091,5.33917117118835,5.55881834030152,6.03355073928833,-0.0360709000378848,0.566208899021148,0.161669999361038,0.499196216464043,0.185250051319599,2.3456699848175,2.80553507804871,1.31356525421142
1,0.75,2090.92504882813,440.624496459961,1.22001004219055,-0.221953004598618,7.51110005378723,-0.0193280000239611,-0.0591792017221451,-2.72372674942017,-10.1002998352051,0.430904000997543,-0.00691020023077726,0.00774673488922418,101.54940032959,95.8674163818359,96.0661697387695,4.54709458351135,4.57036399841309,0.422714471817016,321.875549316406,328.7919921875,-5.92260026931763,0.580098986625671,0.0704250000417233,0.341562494635582,0,0,0.484138995409012,5.15066719055176,5.33208799362183,5.56584715843201,6.01015853881836,-0.0427356995642185,0.560562193393707,0.181973993778229,0.513166606426239,0.193799123167992,2.44480001926422,2.92598187923431,1.03433966636657
1,1.25,2085.23999023438,441.402999877929,1.4369199872017,1.59833002090454,7.4877450466156,0.00377159984782338,0.0248693004250526,-2.89463198184967,-11.2902002334595,0.671829998493195,-0.0359560493379831,0.0107140499167145,101.527450561523,95.6174507141114,95.9625473022461,4.56686496734619,4.4749493598938,0.399229109287262,322.137512207031,328.718963623047,-5.28433775901794,0.572567999362946,0.0725219994783401,0.341582000255585,0,0,0.459455996751786,5.13551378250122,5.28321385383606,5.57503914833069,6.00490760803222,-0.0354803502559662,0.539459824562073,0.16431500017643,0.422675058245659,0.199301987886429,2.37679004669189,2.97397494316102,1.20038640499115
1,1.75,2062.74487304688,441.471496582031,1.2976400256157,1.74080002307892,7.60152506828308,-0.0112841548398137,-0.142537996172905,-3.02731847763062,-9.29890966415405,0.603807985782623,-0.0231246007606387,-0.00583229839685372,101.520648956299,95.7134552001953,96.0289382934571,4.70898008346558,4.61368250846863,0.404777154326439,321.663650512696,328.405120849609,-5.56745338439941,0.572531491518021,0.0662955008447171,0.341843992471695,0,0,0.519177496433258,5.12577056884765,5.27246451377869,5.58856844902039,5.99946737289429,-0.0343098007142544,0.500639408826828,0.163485497236252,0.462351024150848,0.191834487020969,2.34164881706238,2.82042491436004,1.08999252319336
1,2.25,2084.93994140625,440.800003051757,1.08757996559143,0.604232013225555,7.59437990188598,-0.0003291399916634,-0.00777504910365678,-3.01487731933594,-10.3953504562378,0.379289492964745,-0.0513717494904995,0.000383139995392415,101.534900665283,95.1310997009277,95.1509437561035,4.73061966896057,4.59821248054504,0.444115951657296,320.360549926758,328.467559814454,-6.39816927909851,0.577232509851455,0.0621589999645949,0.341639995574951,0,0,0.497762009501457,5.10697841644287,5.25434207916259,5.59363508224487,6.0016028881073,-0.0377245992422104,0.506212294101716,0.167588494718075,0.400974482297898,0.192224442958832,2.47973847389221,3.10201001167297,0.871615916490555
1,2.75,2088.62011718751,440.539505004883,1.35236501693725,0.305548503994941,7.64495992660522,0.0178068997338415,0.0307010905817151,-3.06526708602905,-9.72416496276855,0.924344003200531,-0.0853782966732979,-0.0251837996765971,101.483200073243,95.583553314209,95.6514205932617,4.66169309616089,4.52456545829773,0.381843447685241,322.961593627929,329.641540527344,-5.30532956123352,0.572576999664307,0.0807980000972748,0.341587007045746,0,0,0.457847997546196,5.10904407501221,5.25408601760865,5.60140323638916,5.97259092330933,-0.0358202010393143,0.542999982833862,0.162661999464035,0.456435114145279,0.188933059573174,2.24064874649048,2.77606689929962,1.06280475854873
1,3.25,2063.44494628907,440.781005859375,1.30971497297287,2.72721004486084,7.60833978652954,0.0003927000798285,-0.0718918479979038,-3.35491347312928,-12.8822002410889,0.166308999061584,-0.031776200979948,-0.0425019506365061,101.456851959229,95.2792129516602,95.1561622619629,4.55880737304688,4.46313214302063,0.413395240902901,321.533554077148,329.408706665039,-6.11753201484681,0.583845019340515,0.0932534970343113,0.341608494520187,0,0,0.539862483739852,5.08971118927002,5.22253894805909,5.59480547904968,5.98059034347535,-0.0364677496254445,0.528034001588821,0.1647465005517,0.436300784349442,0.190694473683834,2.51988494396209,3.00077009201049,1.17950463294983
1,3.75,2056.22998046875,440.744506835938,1.26405501365661,1.8773700594902,7.56819009780884,-0.00924762990325689,0.137474998831749,-3.42126893997193,-10.5761003494263,0.325727999210357,-0.00788636039942503,-0.05893350020051,101.44479751587,94.6662826538086,94.5628318786621,4.39429759979248,4.37748098373413,0.447000816464424,320.189590454102,328.833450317383,-6.19073915481568,0.577398478984833,0.0704459995031357,0.341694504022598,0,0,0.477754011750221,5.07540345191956,5.21768355369568,5.601233959198,5.95767259597778,-0.039937898516655,0.588076621294021,0.178025007247925,0.465892404317856,0.204071991145611,2.72862350940705,3.18698501586914,1.07689744234085
1,4.25,2071.38989257813,441.773010253906,1.15777003765106,1.24481999874115,7.51699018478394,0.00498896976932883,0.261774502694607,-3.4628518819809,-12.237099647522,0.842476993799209,-0.0658154506236315,-0.00205659004859626,101.433151245117,94.6871910095215,95.1622428894043,4.38945746421814,4.29232740402222,0.461732149124146,321.480255126953,328.825439453125,-4.8322422504425,0.570632517337799,0.0727294981479644,0.341642498970032,0,0,0.454558491706848,5.05028629302979,5.2020058631897,5.60242819786072,5.95495390892028,-0.0389761496335268,0.554345101118088,0.169216498732567,0.43717722594738,0.198827043175697,2.58908498287201,3.15921998023987,1.17848253250122
1,4.75,2069.17993164063,442.877990722656,1.2452700138092,0.0155990999191999,7.50392007827759,-0.00181488500675186,0.0655778013169767,-3.57685244083404,-12.2911500930786,0.216694995760918,-0.000609175069257615,-0.0076678548939526,101.444301605224,94.6789169311523,95.0440521240235,4.39293050765992,4.33946204185486,0.424707233905792,322.734497070313,329.893493652344,-4.61188530921936,0.572532504796982,0.103587001562119,0.342613488435745,0,0,0.542138993740081,5.03835463523865,5.19323396682739,5.59317421913147,5.94950675964355,-0.0403902996331454,0.566462695598602,0.177101999521255,0.473697155714035,0.208264976739883,2.7008900642395,3.20835995674133,1.10313403606415
1,5.25,2077.59008789063,442.476989746094,1.17794001102448,1.24086999893188,7.42526006698608,0.00805125501938165,0.0768740028142929,-3.63486444950103,-12.2104501724243,0.387475505471229,-0.0381129495799541,-0.00540880498010664,101.412048339843,95.2572784423828,95.2701301574707,4.54442310333252,4.44595336914062,0.419798538088799,320.949798583984,329.847457885742,-5.56357765197754,0.567809998989105,0.0994605012238026,0.342618003487587,0,0,0.552620500326157,5.00879096984863,5.21717643737793,5.60018992424011,5.95480585098266,-0.0493148006498814,0.593449234962463,0.18639999628067,0.444078832864761,0.211381882429123,2.67658507823945,3.20112991333008,1.0608366727829
1,5.75,2079.42016601563,441.267501831055,1.01652002334595,1.19422996044159,7.43598008155822,0.0157152004539967,-0.137459002435208,-3.78773009777069,-10.7251996994019,0.421424001455307,-0.0326383505016565,-0.0346766002476215,101.420700073243,95.2996444702148,95.2468338012695,4.3867495059967,4.23794150352478,0.429586738348008,320.111587524414,329.499572753906,-6.99258303642273,0.572484016418457,0.0911660008132458,0.341752514243126,0,0,0.559806525707244,5.02667045593262,5.21052265167236,5.59387922286987,5.96633982658386,-0.0419044010341167,0.557929217815399,0.179058998823166,0.477490305900574,0.214828073978424,2.62717998027802,3.15423500537872,0.929521411657333
1,6.25,2067.84008789063,443.137985229493,1.28191500902176,1.46957993507385,7.35961508750916,0.0200170502066613,-0.213307492434978,-3.61409187316894,-10.0923500061035,0.335657998919487,-0.00987294502556323,0.00460336497053504,101.425651550293,94.9375343322754,95.1764869689941,4.43542194366455,4.32456493377686,0.426367595791817,321.447113037109,328.831268310547,-6.04816460609436,0.577254980802536,0.0911660008132458,0.341610997915268,0,0,0.628333002328873,5.00964856147766,5.17601752281189,5.58190441131591,5.96187233924866,-0.049633901566267,0.578830718994141,0.183531999588013,0.475636422634125,0.198848947882652,2.54285788536072,3.09672999382019,1.02286493778229
1,6.75,2063.80505371094,444.692993164063,0.990351974964141,2.09579503536224,7.36580991744995,0.0147128002718091,-0.151800006628036,-3.58680486679077,-7.33200979232788,0.85172700881958,-0.00347639992833138,-0.0113738998770714,101.433650970459,94.8486137390136,94.8404922485352,4.28420996665955,4.3362250328064,0.436445653438568,320.108154296875,329.618240356446,-5.03806662559509,0.577254980802536,0.0973879992961884,0.343467012047768,0,0,0.589270025491714,4.98831534385681,5.19152593612671,5.57324171066284,5.9625825881958,-0.0451677497476339,0.636436939239502,0.182198002934456,0.507943868637085,0.202741965651512,2.60149002075195,3.18509507179261,0.828541994094849
1,7.25,2052.60998535157,445.117004394531,0.983660995960236,2.10268503427505,7.48044991493225,0.00658154999837279,0.132706999778748,-3.78999149799347,-10.3175001144409,0.739469528198242,0.0341761000454426,-0.00614059017971158,101.464797973633,95.3535194396973,95.3323287963867,4.38761448860168,4.38832354545594,0.420267179608345,322.473907470703,329.51887512207,-4.03537011146545,0.568573474884033,0.145035997033119,0.34162300825119,0,0,0.507201999425888,4.94974660873413,5.1597023010254,5.54687428474426,5.96302127838134,-0.0447342991828918,0.58455017209053,0.170299001038074,0.52823206782341,0.190496012568473,2.85807025432586,3.28700494766236,0.853181004524231
1,7.75,2085.8251953125,446.063995361328,1.09535002708435,1.10860991477966,7.46240997314453,0.00758648989722133,-0.0211126497015357,-3.77126407623291,-10.0729050636291,0.478496983647346,-0.000547650037333365,-0.0234954003244638,101.48125076294,94.9183197021484,95.0921974182129,4.34510946273804,4.28107810020446,0.467605531215668,320.851150512696,329.462341308594,-3.77121222019196,0.629731506109237,1.68875449895859,0.379714012145996,0,0.144261501729488,0.593252003192902,4.98536944389343,5.1430721282959,5.53968811035156,5.96429443359375,-0.0432839002460241,0.556811898946762,0.175204001367092,0.472991973161697,0.201609447598457,2.74419498443604,3.24541342258453,1.03339636325836
1,8.25,2082.94018554688,449.376510620118,1.27660000324249,0.989455938339233,7.49814009666443,0.00995833985507488,-0.0858443006873128,-3.93381905555725,-7.91696977615356,0.943225026130676,0.0673053991049528,0.0619488991796971,101.513000488282,94.4357643127442,94.6451072692871,4.41672110557556,4.25683355331421,0.539421886205673,322.246551513672,328.121597290039,-0.181927055120469,8.31193923950195,14.0376353263855,8.40095043182373,0,5.36025595664978,1.12526297569275,4.975492477417,5.14602041244506,5.50242400169373,5.97583675384521,-0.0470724999904633,0.59294182062149,0.187036000192165,0.476849839091301,0.208078004419804,2.77942991256714,3.22971677780151,1.16566407680511
1,8.75,2084.53979492188,448.747009277344,1.33832001686096,1.69441998004914,7.61410999298096,0.0129998996853828,-0.0126660543028265,-3.79866755008698,-6.13598489761353,1.91619002819062,0.09872929751873,0.0603030994534492,101.531898498535,95.0038299560547,95.516040802002,4.57192087173462,4.36083507537842,0.476322069764137,321.728546142578,330.464248657227,9.95827579498291,30.9503946304322,40.3457660675049,30.9360847473144,0.906475514173507,17.9104452133179,2.06244552135468,4.95757579803467,5.1179621219635,5.48246622085571,5.97678995132446,-0.0423508994281292,0.575841158628464,0.182036004960537,0.503648325800896,0.21459449082613,2.93358993530274,3.45193994045257,1.05066251754761
1,9.25,2077.97998046875,447.732498168946,1.40286999940873,0.359570980072021,7.56623482704162,-0.00355314998887479,0.0189779109859956,-3.82090318202973,-4.66485977172852,2.68674993515015,0.15727399289608,0.108410999178886,101.538948059082,94.644760131836,94.829174041748,4.73329138755799,4.55834197998047,0.461124062538147,323.399887084961,331.506057739258,23.7825622558594,65.9684638977051,80.4448394775391,66.0152206420898,2.3208429813385,36.0119247436524,3.55637645721436,4.94433069229126,5.11771154403687,5.4631450176239,5.97864079475402,-0.0509397014975548,0.601322323083878,0.199091501533985,0.540921777486801,0.229945480823517,2.8940680027008,3.56066501140594,1.33109247684478
