DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
3,7.25,0.246,0.762,1.555,0.05,0.1695,-0.1875,-6.0675,8.592,1.8155,0.8175,-6.95,0.417,0.8095,49.87,77.9105,387.692,3.375,-2.185,154.15,87.55,0,24.75,230.85,304.55,4.014,85.25
3,7.75,0.357,1.768,1.573,-0.471,-0.0485,-0.346,5.5405,14.51,7.5055,1.701,-7.0775,0.4195,0.7965,45.49,77.9505,387.11,4.125,73.515,387.7,208.45,0,36.775,231,310.85,4.141,137.95
3,8.25,0.459,2.81,1.837,-1.299,-0.8955,-0.293,43.6805,15.3635,20.256,1.4745,-6.982,0.422,0.7895,42.16,77.9705,386.906,4.545,172.4,660.1,335.1,12.715,47.86,231.7,317.45,4.243,165.1
3,8.75,0.585,3.592,2.047,-2.168,-1.576,-0.1765,92.3265,13.838,34.423,0.7115,-3.787,0.4285,0.796,39.37,77.9855,386.614,4.86,270.4,871.5,459.6,53.775,58.995,234.2,323.5,4.276,185.9
3,9.25,0.605,4.2705,2.403,-2.646,-2.491,-0.139,138.2365,9.735,44.948,0.2965,-2.777,0.466,0.7965,37.34,78.0005,386.525,5.2,345.7,1064.5,553.05,86.05,78.03,241,330.95,4.246,207.75
3,9.75,0.653,4.9685,2.528,-3.149,-3.101,-0.1565,183.737,9.555,57.02,-0.057,-1.368,0.543,0.796,35.51,78,386.352,5.72,424.4,1280.5,650.15,137.3,92.1,243.85,336.9,4.167,224.6
3,10.25,0.703,5.6485,2.748,-3.538,-3.186,-0.159,213.124,7.458,61.801,-0.877,-1.76,0.795,0.794,33.32,78.01,385.9275,6.22,493.7,1446.5,754.7,174.3,105.1,246.7,341.45,4.1115,248.3
3,10.75,0.7435,6.12,2.8805,-3.476,-3.172,-0.144,231.668,6.566,64.661,-0.361,-1.108,1.309,0.904,30.8,78.02,385.721,6.51,549.1,1581,815,174.25,108.6,250.85,344.1,4.099,261.7
3,11.25,0.736,6.605,2.847,-3.783,-3.68,-0.139,248.622,8.644,72.319,-0.2185,5.2,2.093,1.013,29.86,78.021,385.249,6.78,591.55,1676,874,174.3,118.1,254.3,349.4,4.099,260.6505
3,11.75,0.7505,7.1575,2.938,-3.939,-3.8305,-0.117,255.23,6.105,84.366,0.095,8.56,2.832,1.099,28.32,78.01,385.006,7.18,619.25,1746,899,174.2,117,258.7,350.3,4.094,299.75
3,12.25,0.804,7.5725,3.072,-3.999,-3.929,-0.0935,261.882,5.733,86.928,-0.456,9.97,3.58,1.337,27.42,78.01,385.129,7.61,639.9,1787,921.5,174.25,116.35,252.7,351.25,3.864,292.5
3,12.75,0.852,7.8285,3.14,-3.9225,-3.7725,-0.045,274.5,4.2555,85.5235,-0.4255,15.35,3.678,1.612,27.13,77.975,384.772,7.995,627.55,1782,920,174.2,111.5,256,354.7,3.795,310.9
3,13.25,0.795,8.275,3.0465,-3.632,-3.587,-0.057,250.073,2.71,77.375,-0.279,16.92,4.282,2.07,26.53,77.965,384.671,8.115,628.8,1749.5,895,158.65,103.9,259.8,353.9,3.8615,300.05
3,13.75,0.837,8.45,3.048,-3.5575,-3.5785,-0.0445,238.0695,0.613,79.125,-0.065,18.94,4.23,2.511,26.285,77.94,384.526,8.32,609.1,1696.5,869,167.2,102.9,262.8,353.5,3.775,300
3,14.25,0.788,8.325,3.2,-3.678,-3.632,-0.049,237.2705,-2.567,78.935,-0.464,17.0855,4.2185,2.8565,25.94,77.925,384.371,8.37,563,1602,804,162.4,97.2,263.6,354.5,3.856,322
3,14.75,0.806,8.48,3.149,-3.293,-3.329,-0.007,222.6495,-0.542,76.144,-0.458,16.845,4.471,3.0755,25.75,77.92,384.369,8.535,507.9,1478,735.2,172,85.3,262.3,354.3,3.851,306.95
3,15.25,0.833,8.62,3.2995,-3.279,-3.229,-0.022,188.7365,0.3365,72.0515,-0.152,16.27,4.615,3.2525,25.6,77.92,384.379,8.565,437.5,1344.5,646.5,70.865,72.16,262.7,351.7,3.8725,288.35
3,15.75,0.82,8.505,3.1275,-2.838,-2.803,0.004,154.851,-0.466,61.4855,-0.239,15.265,4.643,3.333,24.78,77.905,384.575,8.52,364.35,1167,546,43.915,62.22,257.9,350,3.872,256.1505
3,16.25,0.788,8.17,3.2655,-2.608,-2.573,0.006,128.792,-0.574,56.577,-0.132,12.375,4.9505,3.4415,25.74,77.895,384.352,8.345,278.05,955,441.7,4.357,51.9,256.3,348.3,3.883,208.75
3,16.75,0.755,7.929,3.04,-2.189,-2.215,0.013,86.921,-4.626,47.268,0.218,8.78,4.744,3.518,27.36,77.89,384.456,8.155,171.65,672.95,313,0,40.6,255.1,345.8,4.095,177.4
3,17.25,0.696,7.693,2.937,-1.375,-1.368,0.066,39.571,-8.429,37.792,0.619,5.1865,4.5015,3.5195,28.11,77.89,384.6,7.735,71.64,405.15,202.8,0,30.29,250.9,341.2,4.091,139.5
3,17.75,0.607,7.0625,2.524,-0.5875,-0.7835,0.1315,4.015,-10.781,25.618,0.4915,2.1535,4.2695,3.4765,29.41,77.9,384.778,7.535,-4.2655,171.35,95.2,0,17.55,249.4,334.8,4.025,99.65
3,18.25,0.497,6.132,2.2525,0.886,0.467,0.2575,-25.1635,-11.26,13.859,0.72,0.1455,3.908,3.426,31.7,77.89,385.041,6.775,-82.4,40.37,15.03,0,3.84,249.2,330.5,4.221,38.03
3,18.75,0.381,5.1275,1.977,1.316,0.722,0.467,-25.8645,-12.697,6.2755,0.153,-1.5725,3.4775,3.3715,34.245,77.9,385.33,6.145,-96.5,3.5235,-1.737,0,1.901,244.1,325.7,4.176,2.441
3,19.25,0.361,4.2235,2.0325,1.4645,0.9015,0.3335,-28.912,-9.456,4.93,-0.073,-2.6625,3.068,3.2885,36.28,77.91,385.797,5.69,-95.9,1.457,-3.017,0,2.011,241.4,322.4,4.139,0.673
3,19.75,0.354,3.691,1.9325,1.24,0.916,0.179,-29.162,-5.861,3.392,-0.096,-3.365,2.7495,3.188,38.135,77.925,386.318,5.43,-97.25,1.463,-2.809,0,2.189,237.8,319.6,4.032,0.673
3,20.25,0.3825,3.8125,2.075,1.138,0.819,0.135,-30.664,-4.569,2.2,-0.282,-4.192,2.451,3.042,39.56,77.93,386.884,5.26,-93.25,1.4795,-2.617,0,2.355,241.2,318,4.035,0.673
3,20.75,0.3465,3.226,2.0775,1.0995,0.914,0.1465,-32.1,-3.438,2.652,0.239,-5.284,2.155,2.9075,40.21,77.955,387.175,4.945,-93.35,1.475,-2.403,0,2.214,238.6,316.7,4.039,0.673
3,21.25,0.379,3.045,2.088,1.136,0.903,0.111,-33.877,-2.359,3.269,-0.229,-6.1055,1.943,2.804,40.965,77.96,387.378,4.89,-92.35,1.486,-2.396,0,2.278,238.3,315.4,4.037,0.673
3,21.75,0.3535,2.875,1.962,1.16,0.912,0.118,-31.746,-3.253,3.465,-0.629,-5.413,1.7275,2.6955,41.55,77.95,387.454,4.73,-92.9,1.4755,-2.5,0,2.28,235.1,312.6,3.959,0.673
3,22.25,0.349,2.602,1.985,1.0865,0.95,0.1125,-29.763,-3.151,2.373,-0.055,-6.5095,1.589,2.5895,42.515,77.93,387.567,4.62,-92.95,1.4745,-2.538,0,2.237,233.4,312,3.85,0.673
3,22.75,0.2945,2.556,1.8885,1.023,0.854,0.063,-25.542,-2.686,2.512,-0.322,-7.0385,1.4075,2.4775,42.81,77.91,387.786,4.325,-91.1,1.475,-2.439,0,2.298,232.4,311,3.845,0.673
3,23.25,0.2955,2.1335,1.8465,1.055,0.866,0.073,-23.601,-2.962,2.18,0.062,-7.469,1.301,2.356,42.9,77.9155,388.002,4.315,-88.85,1.481,-2.325,0,2.313,231.5,309.2,3.787,0.673
3,23.75,0.308,1.615,1.945,0.894,0.856,0.059,-24.244,-1.56,1.562,-0.135,-7.683,1.2555,2.24,42.985,77.9105,387.906,4.23,-89.55,1.4925,-2.36,0,2.316,232.3,309.2,3.747,0.673
4,0.25,0.295,5.281,1.9435,1.395,1.0205,0.076,-27.698,-2.927,1.7635,-0.063,-15.475,5.1075,6.962,35.86,77.92,388.9265,5.475,-92.35,1.461,-2.5925,0,2.424,236.6,324.25,4.3705,0.673
4,0.75,0.307,4.9835,1.9965,1.016,1.0215,0.0145,-27.7715,-2.6345,1.8085,0.157,-15.235,4.857,6.7995,36.55,77.91,389.3235,5.41,-92.15,1.483,-2.552,0,2.493,236.65,322.3,4.3955,0.673
4,1.25,0.29,4.8785,1.995,1.181,1.098,0.032,-27.3075,-1.929,1.4865,0.1245,-15.71,4.677,6.5885,37.135,77.875,389.3905,5.515,-92.65,1.4745,-2.523,0,2.481,235.7,320.7,4.327,0.673
4,1.75,0.288,4.5735,1.964,1.148,1.1365,0.024,-31.555,-2.195,1.764,0.0245,-16.14,4.4785,6.3885,38.005,77.855,389.153,5.33,-92.35,1.4715,-2.4065,0,2.4995,234.75,320.85,4.3145,0.673
4,2.25,0.266,4.3165,1.9275,1.0575,0.9245,0.026,-24.6725,-2.72,0.7915,-0.064,-16.97,4.2885,6.237,38.745,77.85,389.3015,5.425,-92.15,1.4755,-2.51,0,2.481,232.7,319.5,4.325,0.673
4,2.75,0.216,4.1385,1.841,0.8625,0.7075,0.032,-25.9365,-2.1905,0.8055,0.13,-17.44,4.0565,6.073,39.45,77.835,389.4915,5.285,-91,1.4775,-2.516,0,2.486,232.75,318.05,4.358,0.673
4,3.25,0.2505,3.844,1.8635,1.2055,0.856,0.0465,-22.083,-2.734,0.7865,0.2275,-17.64,3.7945,5.902,39.84,77.825,389.313,5.065,-89.45,1.483,-2.4985,0,2.4285,233.45,317.25,4.352,0.673
4,3.75,0.224,3.9665,1.8415,0.6525,0.6995,-0.042,-18.4315,-2.263,0.9315,0.217,-17.175,3.651,5.725,40.975,77.825,389.258,4.945,-89.3,1.501,-2.4215,0,2.56,232.25,315.75,4.3435,0.673
4,4.25,0.209,3.621,1.7035,0.8175,0.649,0.033,-20.3535,-2.2415,0.834,0.07,-17.98,3.474,5.553,41.475,77.82,389.4145,4.745,-88.95,1.48,-2.4295,0,2.487,230.4,315.5,4.327,0.673
4,4.75,0.216,3.3125,1.7115,0.7695,0.6425,-0.0105,-17.4425,-2.248,0.7885,-0.0415,-18.555,3.389,5.3635,41.535,77.8205,389.2425,4.47,-86.85,1.484,-2.3925,0,2.5305,231.8,314.5,4.2525,0.673
4,5.25,0.226,3.1345,1.7125,0.6105,0.5185,0.016,-19.3515,-1.533,0.784,0.181,-18.765,3.248,5.197,41.635,77.821,389.192,4.46,-87.85,1.5065,-2.2905,0,2.4805,231.55,314.7,4.184,0.673
4,5.75,0.231,3.2355,1.6505,0.606,0.5665,0.024,-20.993,-1.131,0.44,0.33,-18.59,3.083,5.068,42.635,77.845,389.2375,4.56,-83.75,4.5355,0.415,0,3.449,231.65,314.8,4.2585,3.458
4,6.25,0.2575,3.4875,1.6225,0.455,0.3205,-0.083,-17.5975,1.385,1.2075,0.4,-18.635,3.0115,4.965,42.07,77.855,389.024,4.545,-55.345,59.305,33.915,0,12.565,231.1,316.05,4.334,42.905
4,6.75,0.313,4.046,1.6185,-0.748,-0.0045,-0.503,-2.6035,13.5735,6.0595,1.8205,-16.585,2.962,4.825,42.31,77.885,388.4735,4.74,12.96,226.85,127.35,0,27.115,230.4,321.55,4.3755,96.8
4,7.25,0.4525,4.9365,1.866,-2.1935,-1.501,-0.4695,23.592,19.7335,20.687,1.966,-13.905,2.983,4.707,38.05,77.925,387.5275,5.245,111.7,487.5,246.55,0,34.13,235.35,331.7,4.4245,129.95
4,7.75,0.5355,5.6145,2.175,-3.2465,-2.74,-0.3845,70.3985,16.9745,37.77,0.7095,-11.715,3.327,4.642,37.11,77.94,387.1925,5.675,213.9,747.2,362.05,0,40.88,239.5,343.85,4.4755,164.3
4,8.25,0.632,6.435,2.4085,-3.846,-3.6755,-0.1435,126.5525,12.8065,53.127,-0.1365,-9.49,3.668,4.6025,34.98,77.95,386.85,6.185,318.25,970,486.4,0,50.395,242.1,354.7,4.449,187.85
4,8.75,0.7175,7.061,2.8205,-4.3415,-3.947,-0.1245,183.5,10.527,70.1395,-0.7215,-6.465,4.0045,4.612,32.0905,77.9605,386.5995,6.735,416.85,1181,606.3,0,60.545,245.7,364,4.4685,211.45
4,9.25,0.7715,7.6585,3.03,-4.974,-4.873,-0.106,224.8,9.322,79.629,-0.552,-4.7555,4.3865,4.701,29.86,77.98,386.017,7.175,507.8,1394,715.5,15.97,69.79,249.05,374.45,4.185,220.45
4,9.75,0.818,8.15,3.105,-5.512,-5.14,-0.225,262.496,12.093,86.919,-1.107,9.005,5.2065,4.812,28.06,78,385.628,7.78,585.85,1570,811,41.035,78.72,252.3,385.55,4.169,223
4,10.25,0.8345,9.05,3.2195,-5.642,-5.502,-0.097,304.367,8.466,98.576,-0.995,8.87,6.152,4.978,26.705,78.015,385.181,8.32,646.4,1694,890,63.2,86.8,256.2,394.9,4.107,238.2
4,10.75,0.832,9.385,3.186,-5.461,-5.433,-0.087,317.754,7.617,101.537,-0.4205,24.29,6.91,5.231,26.055,78.02,385.349,8.825,701.6,1849,955,82,93.2,259.3,402.7,4.004,248.3
4,11.25,0.835,10.175,3.2975,-5.634,-5.532,-0.067,339.824,6.921,109.013,0.199,48.96,8.27,5.539,25.33,78,385.251,9.26,741.25,1970,1006.5,86.75,97.3,263.2,411.1,4.086,267.9
4,11.75,0.8725,10.445,3.4955,-5.532,-5.357,-0.05,362.566,5.291,108.565,-0.184,64.385,10.445,5.98,25.16,77.9955,385.1865,9.6,762.9,2007,1033,87,99.85,264,417.65,3.975,289.4
4,12.25,0.9125,11.095,3.439,-5.494,-5.588,-0.044,379.0365,4.563,116.5105,-0.017,69.56,11.4,6.552,24.655,77.985,384.867,9.855,763.35,2005,1036,87.1,101.5,266.25,421.3,3.954,310.95
4,12.75,0.883,11.33,3.5225,-5.408,-5.1595,-0.053,371.3615,4.423,108.3235,0.254,63.365,10.79,7.182,24.54,77.971,384.764,9.95,766.7,2018,1043.5,87.1,100.35,269.15,422.5,3.976,309.6
4,13.25,0.9055,11.615,3.6425,-5.4195,-5.266,-0.019,367.842,2.99,110.596,0.485,48.045,10.715,7.6955,24.185,77.9755,384.542,10.35,754.45,1970,1023,86.4,96.2,270.2,421.2,4.008,314
4,13.75,0.924,12.01,3.641,-5.2255,-5.16,-0.0165,364.9275,1.0715,104.3855,0.2525,41.475,10.47,8.0165,23.81,77.9705,384.5125,10.59,719.05,1854,980,82,91.45,271.45,419.4,4.023,329
4,14.25,0.9495,11.975,3.7515,-4.864,-4.7795,-0.003,325.1905,-0.107,102.1035,-0.503,36.74,10.06,8.235,22.84,77.9605,384.313,10.71,669.7,1813,920,63.87,86.7,271.2,415.3,3.892,328.8
4,14.75,0.9115,12.04,3.711,-4.773,-4.784,0.006,318.501,1.082,97.649,-0.261,28.995,10.31,8.415,22.985,77.95,384.237,10.97,601.6,1680,846,45.01,78.545,269.5,410.75,3.912,328.8
4,15.25,0.924,12.185,3.6875,-4.4075,-4.4225,0.0095,270.5965,0.9585,93.0015,0.0155,26.8,11.01,8.575,23.245,77.93,384.233,11.195,538.9,1531,760.9,18.875,69.945,267.3,405.8,3.974,302.85
4,15.75,0.8905,12.26,3.5355,-4.1595,-4.077,0.0045,240.044,-0.247,79.686,-0.531,20.375,11.625,8.985,22.495,77.915,384.31,11.275,446.75,1327,654.8,2.1775,59.94,268.45,398.75,3.971,257.15
4,16.25,0.884,12.135,3.4625,-3.6345,-3.573,0.014,185.9805,-4.835,73.925,-0.418,21.43,11.485,9.29,22.25,77.905,384.1545,11.22,359.35,1117,547.35,0,50.1,267,391.8,3.972,225.1
4,16.75,0.854,11.995,3.544,-3.201,-3.246,0.02,141.2445,-5.474,66.8125,0.363,22.48,11.125,9.49,22.315,77.9,384.21,10.935,260.3,903,435.45,0,40.34,263.2,383.45,4.0525,197.9
4,17.25,0.8565,11.735,3.3855,-2.567,-2.501,0.041,93.04,-5.573,54.54,0.634,18.9,10.785,9.58,23.295,77.91,384.3635,10.705,159.3,618.5,303.1,0,30.25,259.8,375.65,4.0815,168.65
4,17.75,0.793,11.185,3.2245,-1.4605,-1.6045,0.098,38.671,-7.697,41.2815,0.2685,14.495,10.38,9.66,24.13,77.905,384.599,10.505,51.845,361.2,185.2,0,23.125,257.7005,366.7,4.071,142
4,18.25,0.671,10.51,2.8705,-0.063,-0.2845,0.2125,-5.75,-7.8005,27.973,0.913,11.31,9.78,9.675,24.835,77.9,384.9185,10.01,-34.535,146.95,73.27,0,11.46,255.15,359.1,4.1795,92.5
4,18.75,0.5855,9.43,2.4,1.295,0.92,0.359,-31.057,-16.193,14.744,1.696,2.7385,9.235,9.585,26.26,77.9,385.4415,9.025,-94.55,30.195,11.165,0,2.8345,252.7,352.95,4.2535,29.045
4,19.25,0.4525,8.83,2.1415,1.9375,1.375,0.477,-35.366,-11.39,7.239,0.2985,-1.985,8.7,9.44,28.545,77.9,386.001,8.475,-104.85,2.272,-2.8205,0,2.0595,248.55,345.5,4.343,1.2865
4,19.75,0.3975,8.075,2.0815,1.818,1.366,0.3705,-32.7525,-9.0365,4.7685,-0.177,-5.603,8.25,9.24,29.865,77.935,386.88,7.885,-102.45,1.4375,-3.2695,0,2.276,247.7,342.2,4.3595,0.673
4,20.25,0.403,7.759,2.1185,1.7635,1.478,0.183,-37.634,-5.875,3.7825,-0.517,-8.69,7.741,9.015,29.545,77.955,387.239,7.56,-100.85,1.44,-3.003,0,2.4495,245.85,339.35,4.3405,0.673
4,20.75,0.388,7.3035,2.158,1.618,1.3935,0.199,-36.514,-4.642,2.8525,-0.1615,-10.235,7.3405,8.755,29.97,77.97,387.508,7.395,-99.8,1.4385,-2.851,0,2.5135,243.75,337.1,4.426,0.673
4,21.25,0.346,7.019,2.049,1.574,1.2785,0.1555,-33.7355,-4.132,2.2185,-0.1705,-10.945,6.873,8.49,31.31,77.975,387.888,7.135,-97.85,1.441,-2.8685,0,2.5135,243.05,333.45,4.3725,0.673
4,21.75,0.322,6.61,2.013,1.356,1.16,0.103,-34.729,-5.128,2.103,0.206,-11.465,6.5805,8.26,31.875,77.9705,387.9745,7.08,-96.75,1.447,-2.7095,0,2.6195,240.95,332.6,4.2165,0.673
4,22.25,0.3245,6.477,2.008,1.4565,1.1645,0.162,-29.8625,-3.6225,2.039,-5e-04,-12.905,6.278,8.0085,32.845,77.9755,388.475,6.8,-95.05,1.4465,-2.7145,0,2.488,240.65,331.65,4.156,0.673
4,22.75,0.283,6.082,1.912,1.236,1.0225,0.0815,-30.6685,-3.314,1.8485,0.0385,-13.965,5.9975,7.756,33.385,77.95,388.667,6.65,-94.95,1.4635,-2.684,0,2.5585,240.15,329.15,4.3215,0.673
4,23.25,0.2975,5.8315,1.9385,1.201,1.092,0.0685,-30.973,-3.014,1.717,-0.056,-14.63,5.779,7.4915,33.985,77.94,388.775,6.365,-93.75,1.458,-2.686,0,2.534,238.35,327.3,4.2435,0.673
4,23.75,0.286,5.682,1.961,1.257,1.1315,0.035,-32.681,-2.5395,2.241,0.189,-15.18,5.5635,7.2505,34.645,77.94,388.9845,6.095,-94.1,1.455,-2.533,0,2.538,238.25,326.7,4.3325,0.673
5,0.25,0.233,10.43,1.815,2.035,1.588,0.1645,-30.62,-3.162,1.815,-0.136,-12.74,10.27,11.8,31.22,78.16,389.4905,8.98,-92.5,1.4515,-2.577,0,2.443,265.1,350,5.228,0.673
5,0.75,0.231,10.09,1.892,1.19,1.378,-0.082,-28.611,-3.546,1.2175,-0.288,-11.61,9.92,11.615,31.92,78.15,389.817,8.86,-91.5,1.441,-2.6,0,2.443,264.5,348,5.125,0.673
5,1.25,0.248,10.05,1.845,1.238,1.252,-0.018,-26.929,-2.381,1.3765,-0.257,-12.79,9.66,11.47,32.54,78.13,389.66,9.03,-91.6,1.452,-2.569,0,2.576,263.2,346.3,5.141,0.673
5,1.75,0.229,9.88,1.808,1.507,1.443,0.051,-27.869,-2.788,1.306,-0.0405,-13.26,9.33,11.23,32.67,78.12,389.653,8.57,-90.2,1.461,-2.487,0,2.542,262.3,346.6,5.197,0.673
5,2.25,0.219,9.72,1.755,1.3335,1.198,-0.0185,-23.328,-2.339,1.3835,-0.1285,-13.51,9.07,11.02,34.29,78.12,389.8445,8.42,-89.2,1.449,-2.495,0,2.538,261,345.2,5.199,0.673
5,2.75,0.182,9.47,1.8,1.455,1.229,0.013,-25.141,-2.859,0.929,0.042,-13.74,8.82,10.79,33.92,78.1,389.8295,8.33,-88.9,1.4525,-2.447,0,2.526,259.101,344.6,5.279,0.673
5,3.25,0.151,8.9,1.678,1.83,0.8855,0.0785,-15.745,-1.9105,0.977,-0.423,-13.86,8.63,10.57,34.84,78.09,389.916,7.88,-88.2,1.4495,-2.502,0,2.484,259,341.7,5.22,0.673
5,3.75,0.157,8.88,1.66,0.711,0.832,-0.096,-21.3025,-2.5045,0.6695,0.042,-13.84,8.42,10.39,35.27,78.09,390.2715,7.76,-86.7,1.4575,-2.373,0,2.526,258.601,340.5,5.2015,0.673
5,4.25,0.159,8.82,1.648,0.8385,0.5525,0.0255,-15.6105,-2.063,0.5885,0.06,-14.79,8.23,10.21,36.09,78.09,390.3555,7.94,-85.6,1.4605,-2.369,0,2.502,258.8,340.3,5.288,0.673
5,4.75,0.15,8.615,1.6825,0.7885,0.5965,-0.007,-13.064,-2.437,0.594,-0.0035,-15.31,7.982,10.05,36.105,78.09,390.088,7.97,-85.3,1.4545,-2.365,0,2.618,259.601,340,5.2955,0.673
5,5.25,0.1475,8.52,1.6675,0.744,0.626,0.0415,-12.21,-1.791,0.819,0.048,-15.46,7.797,9.88,36.93,78.1,390.1465,7.73,-82.5,6.581,0.772,0,3.543,258.2,338,5.2825,4.905
5,5.75,0.142,8.56,1.5675,0.3125,0.4035,-0.283,-10.986,3.431,1.2255,0.6425,-15.44,7.638,9.69,35.55,78.111,389.765,7.89,-57.07,62.385,34.32,0,13.17,258.8,341.4,5.3335,46.41
5,6.25,0.164,9.36,1.38,-0.823,-0.2115,-0.541,-5.639,8.688,5.879,2.5995,-15.28,7.524,9.49,34.64,78.14,388.7065,8.03,6.019,212.3,116.4,0,25.89,260.9,346.5,5.4535,91.1
5,6.75,0.226,10.32,1.273,-3.56,-1.644,-1.659,1.628,23.179,21.7335,6.174,-11.55,7.699,9.35,35.35,78.17,386.959,8.62,88,439.75,222,0,32.19,264.9,357.5,5.72,121.2
5,7.25,0.368,11.3,1.557,-4.149,-3.5125,-0.5225,35.313,17.698,51.3225,1.5535,-8.57,8.19,9.28,33.73,78.19,386.28,9.3,186,703.85,337.9,0,37.84,267.9,371.2,5.788,147.3
5,7.75,0.506,12.07,1.943,-4.776,-4.4815,-0.236,98.407,13.645,68.579,-0.485,-4.524,8.66,9.305,31.46,78.21,386.1195,9.96,286.2,962.5,455.2,0,46.73,272.6,383.4,5.7595,171.3
5,8.25,0.582,12.76,2.397,-5.4775,-5.1975,-0.0665,155.1435,10.374,82.1435,0.006,-2.31,9.02,9.33,30.24,78.22,385.639,10.68,381.5,1187,569.9,0,57.12,275.5,394.8,5.673,190.8
5,8.75,0.637,13.52,2.593,-5.555,-5.63,-0.114,197.475,9.596,86.4505,-0.201,-0.939,9.38,9.43,29.11,78.23,385.5875,11.24,476.3,1373.5,684.9,10.17,67.74,278.3,405.1,5.7295,221.6
5,9.25,0.698,14.05,2.62,-5.8525,-5.913,-0.0775,258.723,7.5805,107.51,-0.607,0.196,9.87,9.57,27.08,78.25,385.431,12.3,552.4,1554.5,779.6,39.21,74.99,283.6,417,5.635,237.4
5,9.75,0.688,14.77,2.992,-6.376,-6,-0.152,280.223,8.889,104.413,-1.907,7.244,10.56,9.67,25.36,78.25,385.074,12.81,622.9,1719.5,866,59.49,83.8,284.6,427.3,5.53,258.7
5,10.25,0.719,15.26,3.002,-5.895,-5.814,-0.0125,311.924,7.356,112.636,-1.302,9.305,11.29,9.82,23.13,78.24,384.9935,13.35,676,1885,941,82.1,91.6,288.9,437,5.248,288.7
5,10.75,0.76,15.36,3.067,-5.799,-5.793,-0.003,361.888,6.534,119.591,-0.549,13.46,11.815,10.05,23.12,78.24,384.871,13.625,718.7,2024.5,1000.5,84.9,98.05,289.15,446.05,5.1075,299.45
5,11.25,0.773,15.655,3.092,-5.7295,-5.7095,0.012,374.4215,6.655,116.1015,-0.1585,33.52,12.27,10.3,22.57,78.23,384.8905,14.12,752,2090.5,1043,88.6,102.7,294.3,455.1,5.124,285.1
5,11.75,0.8075,15.88,3.207,-5.43,-5.436,-0.013,360.486,5.299,113.491,0.379,50.37,14.03,10.69,22.255,78.2205,384.8,14.53,768.1,2131.5,1065.5,89.3,104.7,298.1,461.1,5.115,286.1
5,12.25,0.809,16.51,3.305,-5.279,-5.3615,0.019,388.055,3.354,116.7505,0.025,54.545,14.725,11.045,22.09,78.2105,384.642,14.87,754.8,2135,1062.5,92.2,105.8,299.9,463.4,5.178,298.1
5,12.75,0.8255,16.59,3.36,-5.356,-5.225,-0.0535,379.898,4.1,109.551,0.442,45.455,14.345,11.51,21.92,78.195,384.5095,14.92,768.75,2084,1062,91.4,105.3,301.5,463.4,5.2905,321.3
5,13.25,0.828,16.68,3.343,-5.107,-5.152,0.02,375.49,1.4735,113.997,-0.4015,33.125,14.37,11.74,21.64,78.19,384.746,15.37,746.9,2016,1038,87.8,100.4,302.2,463.1,5.282,326
5,13.75,0.8565,16.84,3.508,-4.6055,-4.538,-0.006,376.459,2.342,109.936,-0.607,26.55,14.31,12.03,20.69,78.17,384.67,15.5,721.65,1912,1010,87.1,98.4,301,461,5.2285,317.3
5,14.25,0.8565,17.07,3.483,-4.6115,-4.612,0.006,367.497,1.117,103.833,-0.72,23.8,15.07,12.17,20.15,78.15,384.7125,15.85,673,1873,947,82.4,90.4,301.9,455.5,5.1415,315.9
5,14.75,0.8415,17.145,3.4765,-4.232,-4.251,-0.003,336.417,1.3505,98.35,-0.7675,19.175,16.595,12.585,19.89,78.135,384.497,15.8,616.15,1770,873.5,62.4,83.85,299.2,451,4.962,311.7
5,15.25,0.823,17.285,3.207,-3.721,-3.793,0.071,304.2505,-0.572,93.13,-0.815,17.725,17.62,13.14,19.82,78.115,384.4235,15.915,547.4,1607.5,792,37.725,74.78,299.15,442.95,5.1045,311.55
5,15.75,0.834,17.38,3.353,-3.974,-3.9125,-0.009,271.56,-2.576,87.786,-0.329,27.275,18.065,13.63,19.94,78.1,384.729,15.96,466.8,1410.5,693.2,13.79,63.43,298.4,433.6,5.08,277.5
5,16.25,0.827,17.03,3.365,-3.293,-3.3415,0.036,221.813,-4.206,78.747,-0.548,29.37,17.99,14.11,19.91,78.09,384.715,15.72,381.7,1241.5,590.5,0,54.03,296.3,427.2,5.079,247.6
5,16.75,0.864,16.54,3.425,-3.056,-3.032,0.012,172.743,-3.5395,67.515,-0.381,25.08,18.02,14.46,20.16,78.09,384.74,15.7,288.6,1029.5,482.3,0,45.13,295.3,418.6,5.018,210.1
5,17.25,0.8035,16.55,3.3,-2.3935,-2.396,0.007,122.438,-4.1,59.6485,0.74,22,17.55,14.79,20.29,78.1,384.648,15.13,188,773.8,357.2,0,34.29,293.1,407.9,5.186,190.7
5,17.75,0.753,16.261,3.145,-1.756,-1.778,0.096,70.4125,-6.51,50.338,0.052,16.31,16.885,14.995,21.41,78.09,384.7985,14.74,96.2,531.95,248.7,0,27.45,291.1,399.5,5.1565,167.4
