DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,TS_1,RH_1_1_1,CO2_1_1_1,PPFD_IN_1_1_1,H2O_1_1_1,T_SONIC_1_1_1,VPD_1_1_1,TA_1_1_2,PPFD_OUT_2_1_1,PPFD_IN_2_1_1,PPFD_IN_2_3_1,NETRAD_2_1_1,SW_OUT_2_1_1,SW_IN_2_1_1,LW_OUT_2_1_1,LW_IN_2_1_1,TA_2_2_1,RH_2_2_1,TA_2_3_1,RH_2_3_1,TA_2_4_1,WS_2_1_1,CO2_2_1_1,H2O_2_1_1,WS_2_2_1,USTAR_2_1_1,H_2_1_1,LE_2_1_1,FC_2_1_1,T_SONIC_2_1_1,TA_2_1_1,RH_2_1_1,VPD_2_1_1,PPFD_IN_2_2_1,PA_2_1_1,TA_2_1_2,SC_2_1_1,CO2_3_1_1,CO2_3_2_1,CO2_3_3_1,CO2_3_4_1,CO2_3_5_1,CO2_3_6_1,CO2_3_7_1,CO2_3_8_1
4,0.25,0.05,-3,0.7435,0,-86.313,-8.5675,0.5,25.29,381.6125,0,2.215,-1.39,0,-2.705,-0.4,-0.4,-6.39625,-114.4825,-0.0901425,-5.021,296.65325,199.92025,-4.26475,35.195,-4.0255,37.5925,-1.734,0.1795,411.165,2.3395,0.86,0.042955,-103.1,-11.59125,-0.2552125,-4.275,-3.905,35.875,0,-0.32025,95.2895,-0.8375,-0.625,422.9,423.1,422.9125,423.0625,423.8,424.3625,423.9125,426.7625
4,0.75,0,-3.3,0.68875,-0.0475,-85.0172,-8.0275,0.44,25.68,382.5625,0,2.3175,-1.5925,0,-3.00005,-0.4025,-0.5,-6.38625,-113.665,-0.120175,-5.263,296.53075,201.925,-4.462,35.83,-4.225,37.77,-1.94675,0.06,411.155,2.274,0.82125,0.059888,-107.6,-12.68875,-0.14406,-4.375,-4.005,36.8325,0,-0.33175,95.205,-0.8275,-0.775,422.9375,423.2375,423.275,423.5375,423.9125,423.55,423.975,426.15
4,1.25,0.0625,-3.4552,0.658,-0.143,-89.4355,-9.41672,0.5375,26.74125,382.85,0,2.5,-1.6975,0,-3.0099,-0.4,-0.5,-6.43625,-112.6825,-0.1654,-5.2025,295.14625,198.975,-4.49525,36.67,-4.3325,38.7625,-2.174,0.0195,411.3825,2.272,0.7595,0.05725,-103.75,-13.1015,-0.2244,-4.505,-4.205,36.02,0,-0.331,95.131,-0.9825,-2.0625,423.075,423.275,423.475,423.65,424.5,424.6125,425.9125,426.8125
4,1.75,0,-3.6,0.65725,0,-90.9715,-10.0275,0.5,27.301,383,0,2.506,-1.795,0,-3.105,-0.4025,-0.4,-6.43525,-112.8225,-0.12075,-4.983,294.975,196.95,-4.7605,38.2375,-4.53025,39.495,-2.24025,0.039,411.53,2.22425,0.578,0.05022,-101.595,-9.634825,-0.135475,-4.705,-4.5,35.495,0,-0.47075,95.053,-1.455,-0.7875,423.2,423.4,423.65,423.6625,424.2125,424.65,425.775,425.925
4,2.25,0,-3.77,0.512,-0.04025,-89.475,-7.6,0.44,27.778,382.9875,0,2.421,-1.7975,0,-3.60075,-0.3105,-0.4,-6.4255,-113.0475,-0.27075,-4.9225,293,195,-4.807,38.805,-4.9005,39.895,-2.491,0.0695,411.2875,2.2375,0.701,0.05,-100.9,-13.0225,-0.13508,-4.92,-4.7075,36.3475,0,-0.4025,94.999,-1.255,-1.475,423.5125,423.75,423.775,423.775,424.875,425.3,426.275,426.45
4,2.75,0,-3.9786,0.47625,-0.1625,-81.55,-4.98,0.5,28.22675,383.1125,0,2.5,-2,0,-3.7075,-0.30075,-0.3,-6.39775,-112.82,-0.26175,-5.161,292,194.9,-5.1025,39.855,-5.2005,43.06,-2.89,0.29725,411.1,2.2025,0.619,0.059,-80.73,-9.8808,-0.14494,-5.03,-4.8125,36.055,0,-0.4,94.907,-1.4275,-2.2125,423.6125,423.7125,423.95,424.1125,424.5125,425.325,426.375,427.625
4,3.25,0,-4.0782,0.598,-0.01575,-84.234525,-6.16,0.44,28.16,383.2,0,2.3615,-1.995,0,-4.144975,-0.2,-0.3025,-6.35825,-112.71,-0.24245,-5.05025,291,194.6075,-5.3,40.4675,-5.3415,44.1575,-2.94275,0.127,410.7625,2.21875,0.81775,0.048798,-93.79275,-10.445,-0.095189,-5.4075,-5.0125,34.6875,0,-0.40175,94.8695,-1.7275,-0.8875,423.925,424.025,424.3375,424.2125,424.4625,425.0875,425.7375,425.7375
4,3.75,0,-4.2062,0.596,-0.05575,-93.439,-19.05,0.4,28.04,382.9125,0,2.29,-2.395,0,-4.207375,-0.3,-0.405,-6.36775,-112.265,-0.10075,-4.87,291,192.925,-5.3025,40.0225,-5.47075,43.795,-2.99525,0.01975,410.7875,2.2975,0.73625,0.05603475,-87.25425,-8.9098,-0.1921275,-5.6075,-5.3075,35.4975,0,-0.4025,94.788,-1.6825,-0.625,423.95,424.15,424.3875,424.5125,424.9875,424.4,426.6625,427.7125
4,4.25,0,-4.5832,0.63675,-0.15876525,-93.24975,-10.38,0.44,28.90575,382.725,0,2.2585,-2.4875,0,-4.205875,-0.3,-0.4,-6.4355,-111.9,-0.185625,-4.8805,291,192.56,-5.505,39.995,-5.59275,42.3475,-3.1635,0,410.8875,2.312,0.6695,0.05314,-82.714,-13.9225,-0.189475,-5.63,-5.5025,36.58,0,-0.40025,94.7495,-1.71,-1.625,423.9375,424.175,424.4125,424.4125,424.6125,424.2875,425.4875,426.2
4,4.75,0,-4.8528,0.58375,-0.082,-82.03365,-6.28,0.34,29.67825,383,0,2.26,-2.585,0,-4.38645,-0.3,-0.4,-6.41375,-110.0475,-0.120325,-4.13025,290.975,191.9975,-5.69575,41.2,-5.50475,43.575,-3.26525,0.03925,411.1,2.24875,0.6845,0.054296,-81.57075,-8.757625,-0.1041575,-5.9,-5.7,38.24,0,-0.2025,94.842,-1.81,-0.8,423.4,424.2375,424.4,424.625,424.7375,424.5375,425.275,425.3375
4,5.25,0,-4.975,0.55,-0.5,-81.91,-7.09,0.4,29.15775,383.4,0,2.33,-2.8025,0,-4.65055,-0.2,0.4975,-6.0425,-101.3125,0,-2.105,289.975,192.8525,-5.774,40.295,-5.722,41.98,-3.36025,0.03975,411.2375,2.19875,0.7965,0.04969125,-74.51125,-8.501025,-0.2838025,-5.9175,-5.7025,36.2975,0,0.14875,94.8235,-1.9275,-0.8125,423.5625,423.8875,424.25,424.4125,424.4375,424.5375,425.3875,425.7
4,5.75,0,-4.52,0.51875,-2.153,-64.55,-6.873495,0.4,27.685,382.96,3,2.301,-2.685,0,-4.41,0.04875,4.2975,-2.45025,-74.47625,0.32975,1.2975,290,194.4125,-5.7635,37.37,-5.75375,39.48,-3.37,0.239,411.1375,2.16,0.76,0.0848405,-61.26425,-6.0838,-1.582925,-5.9175,-5.6025,35.7875,0,1.9975,94.963,-1.7825,-0.7875,423.15,423.45,423.7875,424.1,424.375,423.8125,423.95,425.275
4,6.25,0.1,-3.586,0.50575,-4.68,-48.785,-6.02,0.4,26.468,383.23,16.2,2.5,-2.085,0,-3.71,0.5,17.3975,1,-17.74825,0.988,8.02375,292.975,193.95,-5.4935,34.7,-5.6415,38.0625,-3.05525,0.2795,410.8,2.11,0.74875,0.1225125,-49.33375,-6.9795,-3.3263,-5.7,-5.21,35.68,0,9.8875,94.94525,-1.22,-0.85,422.9625,423.2,423.4875,423.5875,423.4625,424,424.15,423.625
4,6.75,0.13,-3.325,0.406,-6.94,-42.7585,-6.35,0.34,25.8545,382.8,36.2,2.4175,-1.78,0,-3.2,1.298,38.26,3.7825,11.78925,2.0535,18.79,296.925,194.975,-4.58875,34.5825,-4.81225,37.4625,-2.3705,0.26725,411.185,2.084,0.6455,0.17512,-58.7795,-7.2158,-4.5474,-5.3075,-4.6125,34.7975,0,16.9995,94.828,-0.6025,-1.625,422.8125,423.175,423.2375,423.4,423.35,423.5,423.4,423.4125
4,7.25,0.163,-2.76,0.58125,-9.0495,-43.1955,-8.075,0.34,25.065,382.365,53,2.2175,-1.2875,0,-2.51,1.69825,49.74825,5.7975,19.19575,2.47475,27.155,298.925,197.975,-4.21975,34.295,-4.045,35.88,-1.82475,0.3985,411.2625,1.99625,0.57375,0.1807575,-51.46875,-3.32665,-4.989975,-5.125,-4.315,35.175,0,28.1,94.73475,-0.22,-1.625,422.325,422.7,422.9,423.2125,423.275,423.125,423.3625,423.35
4,7.75,0.16407,-2.32,0.604,-11.05,-35.22,-5.165,0.5,23.055,382.04,61,2.33,-0.9475,0,-2.1075,2.6975,77.245,12.07775,26.784,3.74675,36.1225,299.975,203.7105,-4.00175,32.49,-3.927,33.6725,-1.484,0.4065,410.4125,2.0075,0.559,0.1267,-39.1145,-2.0054,-5.6687,-4.515,-3.91,32.69,0,41.265,94.76875,0.28,-1.625,422.2375,422.3875,422.9625,422.7375,422.925,422.7875,423.15,423.3875
4,8.25,0.19325,-2.08125,0.61775,-11.3615,-36.78,-4.565,0.64,21.75825,381.3875,85.6,2.22,-0.6725,0,-1.9025,3,79.6275,14.695,33.14,4.65375,44.85,301,205.574,-3.9205,31.2525,-3.81225,32.135,-0.7165,0.42975,409.4875,1.9,0.779,0.215305,-16.8965,1.45275,-7.465125,-4.41,-3.8075,30.7825,0,54.1,94.81125,0.49,-0.9625,421.825,422.05,422.4625,422.6,422.3875,422.325,422.7625,422.975
4,8.75,0.2145,-1.6625,0.604,-12.719,-27.8425,-4.2625,0.6,20.8045,380.73,119,2.015,-0.2775,0,-1.7,3.00725,93.7,15.6625,32.49,4.09075,40.2675,303.925,205.96525,-3.46375,28.485,-3.463,29.495,-0.2545,0.5085,409.4,1.8825,0.877,0.228955,-39.644,2.1272,-7.8455,-4.11,-3.8,29.0825,0,47.9775,94.8305,0.235,-0.85,421.5,421.7,422.0375,422.2125,422.1375,421.95,422.4625,422.6625
4,9.25,0.22,-1.2625,0.6725,-13.565,-15.34025,-7.85,0.435,18.41575,379.985,106.675,2.004,-0.1875,0,-0.925,5.08,127.35,21.125,40.935,6.98,63.3925,305.925,205.95,-2.99025,27.1975,-2.98325,28.6875,0.336000000000001,0.696,409.3,1.8975,1.0375,0.226,-20.155,-2.9414,-7.7978,-3.75,-3.4,28.3925,0,62.7925,94.79275,0.6975,-0.7125,421.65,421.7375,421.9,422.15,422.1125,421.85,422.125,422.7
4,9.75,0.2715,-1.225,0.829,-14.4625,-11.8275,-6.3225,0.5,16.846,380.725,138.9,2.01,0.0500000000000003,0,-0.5075,4.6975,161.145,25.395,61.0325,6.60225,76.0305,308.95,214.83425,-2.41225,26.2,-2.46025,26.6,0.70875,0.614,408.95,1.825,0.924,0.29197,-7.30879999999999,-2.939,-8.8602,-3.22,-2.8025,26.895,0,85.34,94.724,1.3175,-0.7875,421.425,421.6375,421.6375,422,421.9875,421.675,422.1625,422.1875
4,10.25,0.25425,-0.8925,0.81425,-15.425,-24.2665,-1.79,0.5,16.0025,380.08,146.45,1.83,0.2125,0,0.0825000000000004,4.7,151.4675,28.595,61.162,6.067,71.615,309.975,215.32475,-1.87475,24.695,-2.02125,25.78,1.127,0.64925,408.695,1.83475,0.805,0.273,-6.4591,-3.51015,-9.8087,-2.95,-2.0125,26.185,0,87.435,94.59925,1.79,-0.525,421.1375,421.4125,421.75,421.9375,421.7,421.875,421.925,422.0875
4,10.75,0.22325,-0.7625,0.828,-15.3625,-15.1375,-3.25,0.3375,15.23825,381.17,146.675,1.915,0.6,0,0.5825,4.19925,165.91,30.195,64.209,6.021,74.7475,310.95,212.70725,-1.521,23.5925,-1.5935,24.295,1.271325,0.99675,408.735,1.809,0.8525,0.2804,-8.30625,-6.95665,-8.8307,-2.2125,-2.0025,24.8825,0,99.4925,94.5885,1.99,-0.2625,420.975,421.2375,421.4375,421.675,421.5375,421.4375,421.65,421.65
4,11.25,0.268,-0.68125,1.02125,-15.52525,-26.158,0.1925,0.3,15.186,379.48,168.575,2.01,1.27,0,0.235525,4.69525,145.3675,28.055,58.08625,5.8705,65.1775,309.975,210.68825,-1.824,21.2925,-1.73475,22.095,1.226875,0.86675,408.3,1.789,0.97775,0.30426,-2.09585,-6.70365,-9.931175,-2.14,-2.0025,22.7825,0,102.27,94.5555,2.245,-0.465,420.65,420.775,421.175,421.5375,421.2125,421.1,421.5375,421.4875
4,11.75,0.249,-0.6,0.84575,-15.75,-24.042,-4.5125,0.3,15.00925,378.65,163.6,2.103,1.5,0,0.5975,4.195,131.865,26.5975,42.8175,5.99725,57.9425,310.95,211.05725,-1.5855,20.7,-1.54625,21.8,1.27425,1.06,408.6,1.74,0.668,0.291805,-27.571,3.32225,-10.0675,-1.93,-1.8,22.825,0,85.1525,94.558,2.39,-0.4,420.1875,420.45,420.81,421.205,420.8125,420.545,421.105,421.15
4,12.25,0.22,-0.4925,0.76,-14.595,-26.97,-2.6,0.4375,14.2425,375.53,197,2.107,1.82,0,0.6975,4.7975,145.49,28.48725,56.18025,7.079,68.505,311,213.3595,-1.43175,20.8825,-1.36925,22.3825,1.269625,0.908,408.5825,1.85825,0.8255,0.3048875,-23.7725,4.4455,-9.83075,-1.83,-1.505,22.475,0,91.33375,94.53575,2.39,-0.5,420,420.0375,420.4,420.5875,420.6875,420.41,420.64,420.9
4,12.75,0.2855,-0.4125,0.9455,-15.058,-23.0016,0.6475,0.475,14.142,376.9375,155.9,1.9825,1.8525,0,1.095,4.3975,150.1225,27.6825,49.858,6.9515,63.4775,312,214.4565,-1.11075,20.255,-0.953,21.4325,1.2579,1.07875,408.64,1.818,0.8555,0.263275,-40.95325,2.5458,-9.467525,-1.73,-1.31,21.795,0,88.545,94.5425,2.525,-0.6375,420.0375,420.15,420.4,420.5375,420.6875,420.55,420.65,420.8125
4,13.25,0.31375,-0.125,0.968,-13.8,-30.788,-3.9,0.5,12.996,376.16,153,2.0475,2.1875,0,1,3.895,128.0025,19.195,37.8805,4.59125,56.135,312.975,216.49725,-0.9158,19.095,-0.684925,21.07,1.250175,1.138,408.455,1.8765,1.1735,0.22875,-14.3905,4.812,-10.637,-1.125,-1.01,20.855,0,75.4,94.5755,2.345,-0.72,420.02,420.1,420.34,420.5125,420.82,420.5,420.575,420.95
4,13.75,0.305,-0.0875,0.846,-13.9,-49.35475,-1.325,0.5,12.7645,375.445,109.2,2,2.155,0,1,3.495,114.0925,19.2,44.3475,4.7825,54.7025,313,217.7995,-0.8528,19.2,-0.633625,19.985,1.263225,0.99775,408.4,1.8025,0.83,0.246725,-42.84375,-3.1716,-10.482,-0.9175,-1.005,20.095,0,70.43,94.59925,3.0625,-0.52,420.14,420.2,420.44,420.84,420.94,420.54,420.92,421.08
4,14.25,0.22,-0.0625,0.7125,-12.9,-42.95,-4.9,0.435,12.50125,374.96,96.6,2.0525,2.4325,0,1,3.72175,121.8625,16.4675,43.87325,4.87475,55.245,313.975,222.875,-0.837375,18.7925,-0.610425,19.9,1.257325,1.04475,408.5,1.78625,0.754,0.23852,-24.08275,4.761575,-9.17145,-0.7575,-0.905,19.775,0,69.67,94.58775,3.3,-0.6,420.16,420.26,420.5,420.72,420.8,420.84,420.88,420.8
4,14.75,0.2,-0.1875,0.71,-12.825,-51.85,-4.0325,0.5,12.333,375.02,82.4,2,2.375,0,1,3.1975,108.03,15.44,39.68,4.15175,49.58,313.975,219.95,-0.6535,19,-0.5761,20,1.25225,0.95825,408.5625,1.72625,0.8505,0.2428875,-15.6735,3.3067,-8.349,-0.565,-0.705,19.95,0,66.7075,94.63475,3.3725,-0.26,419.94,420.44,420.7,420.9,420.84,420.6,420.94,421.24
4,15.25,0.17,0,0.79775,-11.2155,-51.4825,-12.6,0.5375,12.29225,376.025,81.2,1.9,2.56,0,1.0975,2.19875,84.48,12.00725,24.1355,2.6955,37.455,314.95,220,-0.360775,19.09,-0.3065,20.2,1.238025,0.80675,408.5375,1.79875,0.76825,0.2649625,-24.6345,-0.250324999999998,-7.655875,-0.5025,-0.5075,18.995,0,45.465,94.677,3.1,-0.2,419.9,420.4,420.68,420.82,420.76,420.82,420.98,421.04
4,15.75,0.2565,-0.0625,0.79,-9.8075,-44.635,-2.2825,0.6,12.0005,376.005,71.8,1.9,2.6225,0,1.0975,2.1925,73.8925,12.63,16.1555,2.995,33.185,314,219.975,-0.694825,18.585,-0.424075,19.4,1.228225,0.919,408.6125,1.8275,0.9155,0.2493,-24.1925,0.853895,-6.653925,-0.86,-0.8,19.175,0,43.495,94.73625,3.1725,-0.4,420.04,420.4,420.7,420.88,420.94,421.14,421.18,421.42
4,16.25,0.237,-0.1675,0.78,-9.385,-46.91,-3.8,0.5375,12.41125,374.33,51,1.883,2.475,0,0.99,1.49775,59.4625,6.7975,12.265,2.299,25.8975,313.95,220.95,-0.663225,18.78,-0.44535,20.675,1.221075,0.9185,408.4125,1.89875,0.9025,0.2782175,-34.036,-1.28395,-5.66375,-1.055,-0.715,19.2775,0,30.42375,94.797,2.9,-0.76,420.12,420.2,420.7,420.6,420.68,421,421.14,420.96
4,16.75,0.215,-0.595,0.791,-6.9425,-39.575,0,0.5,13.14125,376.225,36.2,1.636,2.635,0,0.995,1.0975,40.9825,5.395,-2.8237,1.6955,18.375,312.9,215.9,-0.791,19.39,-0.69925,20.8925,1.215175,0.749,408.3375,1.85625,1.08,0.23822,-47.9575,-4.6656,-4.2666,-1.4,-0.82,20.075,0,21.535,94.837,2.845,-0.8,419.96,420.28,420.64,420.68,420.74,421.18,421.5,421.34
4,17.25,0.19475,-0.758,0.82,-5.26375,-57.07,-3.76,0.6,13.53475,377.9,20.2,1.676,2.4225,0,0.585,0.649,25.3975,2.71925,-27.35,1.1985,10.9925,310.925,210.0585,-1.19625,19.995,-1.0765,21.095,1.215075,0.4655,408.5875,1.79625,1.0605,0.1728175,-65.078,-10.0227,-3.0064,-1.49,-1.2125,19.885,0,14.6835,94.85775,2.7725,-0.56,420.4,420.44,420.48,420.78,421.02,421.02,421.32,421.94
4,17.75,0.1,-0.7,0.8025,-2.675,-73.5525,-5.75,0.5125,13.55,379.215,9,1.8,2.135,0,0.0875000000000003,0.195,12.7775,-1.07525,-67.81,0.6775,5.285,307.975,207.3065,-1.6525,20.9975,-1.5105,21.885,1.2176,0.29775,408.55,1.843,0.79,0.13518,-80.82875,-14.482,-1.755475,-1.2,-1.6075,20.4975,0,7.2725,94.9155,2.5725,-0.2,420.48,420.8,420.8,420.88,420.98,422.08,421.8,422.24
4,18.25,0.06,-0.9195,0.81875,-0.8545,-97.85,-2.8,0.4375,15.128,379.945,1.9336,1.915,1.725,0,-0.205,-0.1025,2.0975,-5.65725,-108.2475,0.069,-0.39025,306.975,204.234,-1.97625,22.365,-1.8335,23.87,0.85875,0.337,408.8375,1.80875,0.8125,0.061019,-85.93125,-11.0715,-0.5914425,-2.075,-2.005,21.295,0,1.3925,94.9725,2.3,0.0424,420.86,421.02,421.1,421.08,421.64,421.78,421.28,422.16
4,18.75,0.038,-1.2375,0.66,-0.1,-102.2225,-5.65,0.4375,17.195,380.64,0,1.915,0.3025,0,-0.34205,-0.3015,-0.1,-6.8105,-124.8825,-0.0305,-4.981,306.95,203.1755,-2.06625,23.8825,-1.81825,26.735,0.4725,0.478,409.17,1.82,0.792,0.06388,-89.3375,-12.024,-0.052774,-2.55,-2.0075,22.5,0,-0.2025,95.034,1.9,-1.88,420.96,421.16,421.34,421.4,421.46,422.02,422.94,423.12
4,19.25,0.0155,-1.375,0.651,-0.1,-96.03275,-7.305,0.5,18.6435,380.85,0,1.9,0.7675,0,-0.717125,-0.35125,-0.5,-6.668,-125.4475,-0.08,-5.9625,304.95,203,-2.15125,25.3925,-1.98125,26.6,0.1835,0.41975,409.9,1.87875,0.68225,0.07861,-97.362,-8.48125,-0.1188125,-2.71,-2.21,24.79,0,-0.5,95.124,1.4,-0.56,421.06,421.24,421.24,421.54,421.88,423.76,423.3,424.18
4,19.75,0,-1.6,0.77,-0.112,-88.51225,-7.5925,0.5,19.27975,381.225,0,2,0.445,0,-0.97075,-0.3805,-0.3025,-6.42375,-122.91,-0.06046,-5.8815,303.95,204.975,-2.39075,26.35,-2.2205,30.2225,-0.126,0.11,409.9875,1.88375,0.65,0.0712,-93.81925,-8.1164,-0.0073656,-2.71,-2.41,25.2875,0,-0.5,95.2155,1.0725,-0.84,421.24,421.6,421.72,421.62,424.02,423.86,422.52,425.64
4,20.25,0.018,-1.6125,0.578,-0.015,-94.9,-7.77,0.6,20.83325,381.8375,0,1.935,0.0225000000000001,0,-1.158625,-0.5,-0.4025,-6.47925,-120.7925,-0.06,-5.752,302.95,204,-2.69875,28.2775,-2.5085,32.6975,-0.356,0.1995,410.075,1.90375,0.785,0.057819,-88.86125,-8.2703,-0.11662,-2.875,-2.7075,26.6875,0,-0.4025,95.22775,0.745,-1,421.06,421.28,421.5,421.76,422,422.42,423.58,423.84
4,20.75,0.05175,-1.63,0.77,-0.1,-87.4137,-7.25,0.6,22.4275,382.3125,0,1.9525,-0.165,0,-1.400825,-0.3205,-0.5025,-6.5045,-119.6375,-0.0802175,-5.60125,303.9,202.975,-2.68425,29.995,-2.55225,32.77,-0.47575,0.32925,410.275,1.9895,0.7445,0.05409175,-89.3695,-10.75525,-0.20264,-3.13,-2.81,29.7,0,-0.5,95.2,0.5,-0.42,421.66,421.98,421.84,422,422.74,423.94,423.88,424.18
4,21.25,0.0325,-1.9875,0.6775,-0.0725,-95.449,-9.068065,0.6375,22.501,382.5625,0,2.035,-0.3,0,-1.5837,-0.3025,-0.4,-6.493,-119.0925,-0.09025,-5.531,301.95,201.39425,-2.90025,31.695,-2.76875,33.3825,-0.7035,0.439,410.67,2.1195,0.786,0.070549,-103.4425,-7.33195,-0.17116,-2.985,-2.81,30.865,0,-0.5025,95.16,0.19,-0.64,421.8,421.98,422.36,422.48,423.04,424.06,424.56,423.76
4,21.75,0.058,-2.17,0.648,-0.04,-87.984,-4.2384,0.6375,23.2275,380.9,0,2.1125,-0.5,0,-1.713675,-0.261,-0.5,-6.51175,-118.6375,-0.09025,-5.451,300.975,200.9575,-3.019,33.16,-2.85825,33.945,-0.77075,0.37975,410.77,2.15475,0.63075,0.07444,-100.5985,-7.595,-0.1360825,-3.0925,-2.91,31.0825,0,-0.5025,95.1,-0.00999999999999997,-0.72,422.02,422.16,422.26,422.64,423.2,423.46,424.5,426.36
4,22.25,0.098,-2.3625,0.698,-0.03,-88.096175,-8.0975,0.6,24.9325,383.13,0,2.19125,-0.6,0,-1.90155,-0.4,-0.5,-6.4715,-118.0925,-0.1,-5.3245,299.997,200.93175,-3.47325,32.835,-3.4425,33.72,-0.97975,0.306,410.84,2.12825,0.69075,0.057625,-92.3945,-9.4585,-0.0876345,-3.3925,-3.3075,31.575,0,-0.5,95.124,-0.4275,-1.6,422.18,422.38,422.66,422.44,423.04,423.72,425.56,425.34
4,22.75,0.0475,-2.6925,0.58,-0.14325,-92.772,-7.045,0.5375,24.319,382.15,0,2.2125,-0.88,0,-1.999025,-0.30025,-0.5075,-6.45075,-116.54,-0.1,-5.4805,299,199.94875,-3.601,32.02,-3.4735,34.32,-1.241,0.309,410.7825,2.16475,0.5925,0.06033525,-95.67,-10.2275,-0.16172,-3.25,-3.505,30.2525,0,-0.5,95.155,-0.455,-1.6,422.34,422.7,422.64,422.9,423.44,425.62,425.84,426.58
4,23.25,0,-2.9,0.67775,0,-98.98445,-6.71,0.6375,25.4485,382.65,0,2.215,-1.065,0,-2.25065,-0.2,-0.5,-6.39125,-115.1125,-0.10025,-5.312,298.312,197.90675,-3.93125,33.0925,-3.77075,36.16,-1.43375,0.19675,410.97,2.27,0.58,0.0612,-97.8775,-8.91395,-0.178255,-3.21,-3.8,33.1425,0,-0.4025,95.1805,-0.6275,-0.42,422.3,422.62,422.64,422.88,424.02,423.62,423.6,426.26
4,23.75,0.014,-2.9,0.737,-0.0604915,-83.5875,-11.20633,0.6,25.36,381.475,0,2.315,-1.28,0,-2.60165,-0.4,-0.4025,-6.39025,-114.195,-0.1,-5.2825,297.195,197.741,-4.12325,34.58,-3.8845,37.9975,-1.613,0.05925,411.085,2.2995,0.77,0.055309,-121.75,-9.90775,-0.3368925,-3.1875,-3.9,32.8925,0,-0.50325,95.211,-0.855,-0.42,422.4,422.42,422.92,423,422.78,424.18,425.4,426.16
5,0.25,0,2.405,0.69,-0.142,-72.9175,-8.325,6.2,35.81625,382.27,0,4.165,4.645,0,4.10175,-0.3,-0.7025,-0.6,-108.575,-0.000249999999999995,-4.91075,325.975,234.2725,2.196,40.75,2.278,44.49,3.8455,0.37925,409.58,3.98075,0.669,0.0709385,-85.754,-10.0028,-0.20565,3.52,2.3,37.88,0,-0.2135,95.77575,0.9075,-1.375,419.98,420.21,419.96,420.64,422.36,423.36,424.5025,425.3625
5,0.75,0,2.2295,0.5205,-0.2075,-77.2625,-7.1,6.1875,34.814,382.09,0,4.1595,4.48,0,4.30525,-0.326,-0.6025,-0.6,-107.9925,-0.0204175,-5.06025,324,233.9975,1.944,42.23,2.099,45.75,3.765,0.259,409.76,4.15475,0.67975,0.039705,-80.5755,-10.031,-0.19887,3.19,2.18,39.7,0,-0.2245,95.72,0.5175,-5.325,419.64,421.44,422.4,422.5,423.13,423.11,424.57,424.5675
5,1.25,0.00100000000000001,2.402,0.4925,-0.12,-81,-5.225,6.1,36.859,382.19,0,4.4,4.495,0,4.1925,-0.4,-0.6025,-0.5135,-107.8825,-0.01,-4.75125,323.975,235.9525,1.793,44.275,1.881,47.575,3.465,0.26825,408.885,4.192,0.7,0.0630605,-74.4085,-6.66475,-0.32524,2.885,1.79,41.4875,0,-0.2,95.715,0.445,-2.65,420.33,420.22,421.75,421.82,423.15,423.75,424.56,425.3225
5,1.75,0,2.20225,0.72875,-0.079,-96.822,-6.0725,6.1,35.70675,382.3,0,4.3875,4.4575,0,4.2629,-0.3,-0.5,-0.5,-106.6825,0,-4.7,323.95,234.9725,1.759,42.79,1.784,47.26,3.4,0.3485,409.3825,4.2355,0.668,0.0453475,-78.545,-7.001875,-0.2729625,2.96,1.78,41.84,0,-0.2,95.71,0.545,-2.325,420.17,421.7,421.64,422.85,423.33,423.82,424.85,425.8875
5,2.25,0.024,1.97,0.61525,-0.1,-80.006,-5.3525,6,37.51875,382.22,0,4.3925,4.22,0,4.2488,-0.3,-0.2025,-0.5,-107.155,-0.0704675,-4.8505,321.985,233.555,1.388,43.1125,1.509,46.11,3.265,0.378,409.26,4.173,0.7285,0.063648,-94.08725,-7.8178,-0.34312,2.565,1.58,41.45,0,-0.2,95.71,0.6075,-2,418.78,420.68,422.61,423.01,423.25,423.87,424.01,425.57
5,2.75,0,1.84175,0.592,-0.19,-84.4375,-6.525,5.9925,39.577,382.3,0,4.4,4.025,0,4.2262,-0.3,-0.3025,-0.52025,-106.3,0,-4.91075,320.99,232.2875,1.245,41.78,1.472,46.16,3.026,0.5345,409.4775,4.2,0.70775,0.04175,-101.115,-10.471,-0.32238,2.955,1.49,41.85,0,-0.2,95.715,0.38,-2.325,420.75,422.07,422.62,422.88,423.61,423.96,424.66,425.83
5,3.25,0,1.79775,0.532,0,-71.49,-6.6,5.9,42.58725,382.9225,0,4.4,3.975,0,4.24455,-0.32925,-0.301,-0.6,-105.7275,-0.01075,-4.85375,320.993,231.285,1.235,42.5,1.444,46.875,2.9,0.3685,409.91,4.2255,0.58625,0.05207,-80.38,-13.675,-0.3772375,2.8375,1.4,42.84,0,-0.2,95.734,0.2525,-3.6,421.15,421.39,421.86,423.21,423.77,424.21,424.34,424.76
