DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_OUT,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2,LW_IN,LW_OUT,VPD
1,9.75,0.0873,-0.843732831,-14.576,0,-29.590725,-0.65654125,65.5468,0.039575,98.3694,0.47070625,-5.17245,0.404448,-0.88099075,0.33162075,-10.702925,-9.8244925,-14.869375,-9.5464075,-7.46921875,-12.626635,412.8865,201.5,214.335,0.167535
1,10.25,0.0856,-0.566315579,-13.7304,0.6177785,-29.42395,-0.651986,65.611225,0.04,98.3662,1.41261,-4.905485,2.8423725,-0.90407525,0.3181905,-10.7495,-9.9010525,-14.8026,-9.5156225,-7.4252475,-12.70689875,413.0865,204.46,214.495,0.163815
1,10.75,0.0749,-0.647954,-12.12505,2.35054,-29.2871,-0.65115775,65.90955,0.0422,98.3734,3.0860625,-3.51336,9.134475,-0.8962685,0.318776,-10.8185,-9.7878,-14.913425,-9.48879,-7.3889025,-12.654602995,413.143,208.575,215.4175,0.17557
1,11.25,0.096895,-0.634482,-11.587575,5.62927,-28.1225,-0.6589245,65.99825,0.03945,98.38695,5.5877925,-3.04119,18.797,-0.883404,0.32537025,-10.923,-9.81622,-14.88115,-9.48416,-7.3596075,-12.6495865075,412.4155,208.7,216.1425,0.18307
1,11.75,0.084925,-0.660237,-9.0022911025,9.722,-27.2604,-0.667557,65.931425,0.04275,98.4246,9.2106,-1.94077,28.785575,-0.9039365,0.351625,-10.91895,-10.0785,-14.723925,-9.47467,-7.3359175,-12.2380896725,412.0557,212.42,222.6425,0.1940025
1,12.25,0.0657,-0.3801215,-10.808525,11.87,-26.30935,-0.68761875,65.703975,0.04905,98.4515,11.855775,-1.50667,36.823925,-0.89791125,0.35886,-10.973725,-10.4195,-14.648175,-9.45927,-7.30681375,-12.3508475,413.35,218.895,224.4775,0.206595
1,12.75,0.082175,-0.3567,-8.5503,13.9957,-25.828075,-0.63628425,65.2124,0.0464,98.462,13.140125,-0.65210725,40.821575,-0.91,0.37417,-11.006775,-10.35125,-14.58875,-9.45709,-7.2933125,-12.5647391425,411.99,219.0925,226.19,0.2343125
1,13.25,0.114844527,-0.2994845,-10.975575,13.913125,-25.25685,-0.61184175,65.137225,0.042025,98.483925,13.83605,-1.125645,41.195375,-0.87461475,0.38409325,-11.036925,-10.42025,-14.434225,-9.4585125,-7.28429125,-12.519425,411.54715,220.29,226.0575,0.23197
1,13.75,0.137415865,-0.39371,-10.4304,12.4707,-24.97735,-0.66626625,64.756,0.046625,98.50545,11.6135,-1.69573,35.952025,-0.862336,0.3669525,-11.065375,-10.1225,-14.394025,-9.4659475,-7.25323125,-12.3709375,411.6197,221.34,227.95,0.2288175
1,14.25,0.0962,-0.579383118,-9.0046675,9.68626,-25.2358,-0.62443825,64.629475,0.0509,98.514675,8.92817,-1.34824,27.3086,-0.8742785,0.3787525,-11.011425,-10.248,-14.39675,-9.4560875,-7.2241275,-12.3555375,411.674,218.9,230.915,0.2313575
1,14.75,0.0829,-0.61199,-8.5714251045,5.5022175,-25.5664,-0.57996575,64.9784,0.048225,98.507,5.0861975,-1.97905,16.433475,-0.85028375,0.378605,-10.960775,-10.21525,-14.41025,-9.4534575,-7.18985,-12.3633499275,412.342925,220.9,228.8875,0.225665
1,15.25,0.0867,-0.84702575,-13.1396839125,1.9449775,-25.90655,-0.6025735,66.180125,0.0485,98.4888,2.24216,-4.6659775,7.493535,-0.87566925,0.350765,-10.922825,-10.12825,-14.39245,-9.4512775,-7.15835625,-12.43778125,411.8287,216.4675,227.2375,0.2121
1,15.75,0.092125,-0.8429471915,-11.5895,0,-26.7353,-0.6200315,66.880025,0.0432,98.4416,0.71193625,-5.20011,1.874205,-0.86828625,0.31935675,-10.86555,-9.8669,-14.313725,-9.4162075,-7.1329325,-12.4094525,412.24735,214.845,223.8525,0.215795
1,16.25,0.0895,-1.175775,-11.7691824125,0,-27.112275,-0.6019025,66.7634,0.0406,98.412975,0.12013,-5.87861,0.21183775,-0.850355,0.30816,-10.84075,-9.69352,-14.324425,-9.41676,-7.12066,-12.3406193225,412.66945,213.2675,217.405,0.2086975
1,16.75,0.0856,-1.1207,-9.42714,0,-27.704975,-0.57121,66.7725,0.0392,98.411525,0,-5.9261,0.015041675,-0.836942,0.3098115,-10.80475,-9.68482,-14.2716,-9.437155,-7.112895,-12.35775125,413.2299,210.7125,215.8975,0.200155
1,17.25,0.064975,-1.1409266855,-12.275575,0,-28.50925,-0.57836,67.579375,0.04295,98.432575,0,-5.989385,0.0013681825,-0.837784,0.31738675,-10.79375,-9.67131,-14.25945,-9.44801,-7.1177325,-12.35787625,412.316,211.705,218.8025,0.18587
1,17.75,0.070975,-0.983905,-11.019648725,0,-28.783675,-0.6121995,67.002975,0.04245,98.42175,0,-6.0501675,0,-0.86082,0.31917,-10.76925,-9.664,-14.2762,-9.4749475,-7.1296325,-12.31139875,413.66225,210.3325,218.3475,0.1823275
1,18.25,0.0418,-0.714403878,-11.239238765,0,-28.682275,-0.59435075,66.94025,0.0442,98.412425,0,-6.1142475,0,-0.8711725,0.3321925,-10.76535,-10.096,-14.253725,-9.4892575,-7.1493575,-12.29111625,414.231,211.0825,216.65,0.1864625
1,18.75,0.079375,-0.541733,-10.0455497025,0,-28.849125,-0.6077325,66.051,0.0423,98.416875,0.005840505,-6.0772,0,-0.87302125,0.30769075,-10.7665,-9.7985,-14.194475,-9.47265,-7.174435,-12.37824125,413.59045,208.175,217.115,0.1774525
1,19.25,0.039125,-1.0215,-13.808,0,-29.183425,-0.62122525,66.16265,0.044025,98.4299,0.020582,-6.4371275,0,-0.870676,0.2975,-10.7773,-9.70786,-14.1283,-9.477895,-7.204645,-12.42838,414.22965,207.415,219.85,0.1804475
1,19.75,0.12260540925,-0.87941,-11.130785545,0,-29.29835,-0.625961,65.8094,0.0441,98.439,0.0448646,-6.853405,0,-0.8972925,0.3024155,-10.79755,-9.8469,-14.3171,-9.50757,-7.244095,-12.406315,414.4755,207.2375,217.8925,0.1770625
1,20.25,0.058975,-0.92903975,-9.3029375,0,-29.4807,-0.6263735,66.3571,0.0422,98.435775,0.05616975,-6.3508,0,-0.9050915,0.3090815,-10.8229,-9.985,-14.7207,-9.52006,-7.28579,-12.47152,413.257,207.18,214.35,0.1786325
1,20.75,0.067875,-0.9488655,-10.181680147,0,-29.5456,-0.6346885,66.71155,0.04215,98.413,0.08887855,-5.93165,0,-0.9190215,0.3048815,-10.7369,-9.77079,-14.7386,-9.60312,-7.335005,-12.38233,413.68,210.09,216.2825,0.1796325
1,21.25,0.0558,-1.03752,-10.0078133495,0,-29.2217,-0.63892,66.5577,0.0412,98.446025,0.08669525,-6.11958,0,-0.918704,0.3057715,-10.6556,-9.7971,-14.7001,-9.63615,-7.38475,-12.314505,414.10975,208.8375,214.4875,0.1677525
1,21.75,0.077725,-0.86452223475,-11.161,0,-29.2358,-0.65643,66.6867,0.041725,98.44695,0.057784,-5.921835,0,-0.91729,0.3104585,-10.58845,-9.82126,-14.6559,-9.61422,-7.40666,-12.25828,414.165,206.42,214.18,0.180375
1,22.25,0.075375,-0.817844,-10.486299675,0,-29.44225,-0.6553235,66.864,0.0424,98.4771,0.04576005,-5.935995,0,-0.881851,0.304855,-10.56005,-9.84664,-14.6296,-9.5327,-7.396425,-12.221705,414.8633,205.7925,214.23,0.17463
1,22.75,0.040625,-0.748485,-9.324638042,0,-29.42895,-0.654027,66.7144,0.04285,98.486775,0.03849125,-6.55404,0,-0.8781435,0.305702,-10.5273,-10.161,-14.5828,-9.50031,-7.390325,-12.21087,414.68,206.565,213.48,0.17171
1,23.25,0.097075,-0.777377,-8.168595,0,-29.58605,-0.6487915,66.6206,0.04145,98.486975,0.03518805,-6.2101625,0,-0.8778195,0.30079075,-10.505,-10.313,-14.5274,-9.49747,-7.3881525,-12.326615,414.0188,207.8125,215.55,0.17552
1,23.75,0.10106576875,-0.7548511155,-12.368186165,0,-29.5911,-0.656868,66.3087,0.044625,98.446,0.03920335,-6.1716425,0,-0.876719,0.3068,-10.2241,-10.298,-14.4714,-9.38371,-7.1942325,-12.25726,414.33,204.865,214.405,0.17088
2,0.25,0.034025,-0.87272966525,-10.049,0,-26.47525,-0.6572075,68.4955,0.0387,98.747,0.04098015,-14.0458,0,-0.9075425,0.3162275,-9.6429,-9.0588,-7.6197875,-6.736425,-4.2719725,-8.37800375,412.363475,192.43,199.905,0.152135
2,0.75,0.097425,-0.4928572075,-9.877005,0,-26.609875,-0.690647,67.70255,0.03945,98.7426,0.04727915,-13.40715,0,-0.94834225,0.307748,-9.56215,-9.0473,-7.680905,-6.8000175,-4.38246,-8.40001375,411.8665,193.415,200.14,0.1426675
2,1.25,0.07605,-0.5017935,-12.5013,0,-26.80555,-0.71009975,67.78335,0.042125,98.732025,0.0382121,-12.660275,0,-0.9574125,0.30616275,-9.50135,-9.1357,-7.842115,-6.859845,-4.4161125,-8.557205,412.04015,193.68,201.1725,0.142685
2,1.75,0.0578,-0.871548,-13.6171,0,-27.28775,-0.69124425,68.15945,0.0407,98.73385,0,-13.365475,0,-0.9226175,0.311545,-9.5159,-9.1428,-7.89574,-7.0429975,-4.412485,-8.57461,411.710675,193.96,199.825,0.14502
2,2.25,0.1014665,-0.590338384,-12.426575,0,-27.68015,-0.6958135,67.932475,0.0448,98.6969,0.030058775,-13.555425,0,-0.92421675,0.322556,-9.52625,-9.1427,-7.890325,-7.090975,-4.4229775,-8.62250875,411.4647,193.715,197.575,0.144695
2,2.75,0.0987,-0.84138225,-14.74235,0,-27.578925,-0.69993925,67.88845,0.0446,98.717475,0.032185475,-13.229,0,-0.93182,0.309421,-9.56026,-9.1473,-7.8942625,-7.088765,-4.414905,-8.5910925,410.75,193.1475,197.54,0.144
2,3.25,0.08895,-0.8871095,-13.75613521,0,-27.41375,-0.7093375,67.382525,0.0411,98.739,0.044561875,-13.1983,0,-0.9256975,0.323645,-9.6271,-9.153,-8.0089375,-7.11431,-4.3897025,-8.56659625,411.12,193.8075,197.93,0.13293
2,3.75,0.108484,-0.769729501,-13.1095839825,0,-27.4105,-0.715444,67.4077,0.0418,98.737,0.0845383,-13.50015,0,-0.953034,0.33355375,-9.69466,-9.1951,-8.0100975,-7.1235275,-4.36871,-8.64364875,411.2477,191.355,197.435,0.133595
2,4.25,0.0202,-0.66220875,-11.9139,0,-26.7007,-0.70733,67.659125,0.043075,98.7606,0.065978675,-12.47065,0,-0.9615355,0.32740175,-9.7106,-9.2168,-8.01195,-7.094425,-4.347505,-8.61148625,410.93,189.1625,194.805,0.126915
2,4.75,0.12768281,-1.07233,-13.1564,0,-26.82985,-0.6986945,67.5415,0.043025,98.7741,0.05685385,-11.268,0,-0.968864,0.31575075,-9.7108,-9.2127,-7.9695725,-7.06088,-4.3258825,-8.6021725,411.0175,188.5,192.8525,0.1299225
2,5.25,0.09065,-0.640059665,-10.76386052,0,-27.55035,-0.6971225,67.2105,0.0406,98.78465,0.04661465,-11.0286,0,-0.965742,0.3107255,-9.715525,-9.22455,-7.95925,-7.04962,-4.32453875,-8.65459,411.0911,188.595,192.2525,0.133735
2,5.75,0.1040926435,-1.3261246735,-11.771021875,0,-27.30395,-0.6879045,67.75775,0.045105,98.7594,0.06553305,-11.0459,0,-0.9642205,0.3171265,-9.71239,-9.2568,-8.00495,-7.09762,-4.29908,-8.71465,411.23,186.8975,192.385,0.1173825
2,6.25,0.09335,-0.610988548,-11.84815,0,-27.061,-0.6872045,66.9055,0.042675,98.722625,0.04852185,-10.976775,0,-0.964057,0.31004,-9.748345,-9.26185,-8.06669,-7.0772,-4.26955375,-8.71736,410.67,188.8175,194.0075,0.135815
2,6.75,0.0804,-0.8102595,-9.1484025,0,-26.7401,-0.6903885,67.1003,0.0404,98.710375,0.0271972,-11.16265,0,-0.962562,0.3091725,-9.7939225,-9.2629,-8.059,-7.04833,-4.24351,-8.663585,410.84255,187.425,194.475,0.128255
2,7.25,0.1121012545,-0.8445641275,-10.1759075,0,-26.26645,-0.6875455,66.8672,0.0415,98.7084,0.080202,-11.494275,0,-0.961587,0.3156475,-9.85836,-9.2675,-8.07973,-7.06145,-4.21487125,-8.82511,409.72145,186.3525,195.36,0.1375475
2,7.75,0.1037555,-0.705039,-11.31925,0,-26.53105,-0.69519,66.5763,0.045,98.70775,0.134071,-12.53405,0.004400495,-0.9598345,0.3199455,-9.8749,-9.2765,-8.10198,-7.06421,-4.18979625,-8.808211063,409.6533,188.4775,194.9875,0.12498
2,8.25,0.16449575,-1.116061645,-12.47,0,-26.6301,-0.6827685,66.6601,0.04315,98.72645,0.299864,-10.9895,0.084905825,-0.969044,0.324793,-9.810075,-9.290975,-8.1105525,-7.10312,-4.16755125,-8.84911,410.1675,190.1775,193.7425,0.128785
2,8.75,0.0858,-0.7857525,-13.1373081,0.0708606,-26.740675,-0.67711775,66.350975,0.0427,98.73165,1.021665,-7.3904575,1.7434925,-0.9651045,0.31073325,-9.918775,-9.291275,-8.128615,-7.0473925,-4.1560625,-8.7800447535,410.77,189.975,197.015,0.125975
2,9.25,0.11754975,-1.07438,-8.86913871975,2.22495,-25.561525,-0.67353675,66.36975,0.046275,98.75345,3.41547,-4.64383,10.4343,-0.951426,0.3222635,-9.929075,-9.2813,-8.1926875,-7.0000625,-4.14763375,-8.83187875,409.835,191.445,197.5725,0.1426975
2,9.75,0.126338894,-0.700944904,-9.8285,6.60687,-24.3384,-0.652873,65.0439,0.048375,98.7938,8.50031,-5.1143825,27.8371,-0.924391,0.34606675,-9.5633,-9.2221,-8.00369,-7.01365,-4.126635,-8.69773,410.056725,192.795,199.76,0.1621675
2,10.25,0.13951254,-0.89245,-13.06275,14.285075,-23.10455,-0.584705,64.32805,0.06325,98.8426,15.5787,-4.6030075,49.6957,-0.931682,0.37171,-9.84147,-9.1874,-7.97488,-7.03277,-4.104995,-8.694865,410.30175,196.375,205.04,0.182055
2,10.75,0.07625,-0.422275,-11.036425,25.293725,-21.8809,-0.57954875,61.78245,0.07557,98.86765,25.12765,-0.23059875,80.235725,-0.89131625,0.445889,-9.6524125,-9.188375,-7.9884,-7.02322,-4.06884375,-8.71725375,410.41,202.125,210.3775,0.197725
2,11.25,0.07,-0.2910956125,-8.3998775,38.445,-20.466825,-0.549953,60.625025,0.08105,98.8866,36.187925,1.4548,108.55025,-0.8575595,0.49768625,-9.5309,-9.186875,-8.0011975,-7.0444,-4.04536625,-8.5605025,409.71,206.05,216.3,0.238695
2,11.75,0.06975,-0.42792621875,-8.025905,45.6873,-19.508025,-0.535255,57.83345,0.088475,98.9176,44.34,2.619,136.2145,-0.853777,0.59972575,-9.4550875,-9.24195,-7.999775,-7.0207475,-4.034095,-8.62822625,409.2175,209.275,224.75,0.308475
2,12.25,0.0402,-0.28117475,-7.0588,53.9853,-18.4975,-0.5138585,55.30615,0.09172,98.85015,47.8238,3.97388,149.1135,-0.8207975,0.62263,-9.3762525,-9.112175,-8.04234,-6.97356,-4.02405625,-8.60659,409.1004,210.14,226.6975,0.3919025
2,12.75,0.017575,-0.150768,-6.5747675,52.5546,-18.15345,-0.48363,54.62255,0.0966,98.8604,52.88235,1.5528725,169.2015,-0.739039,0.702661,-9.414175,-9.177625,-8.0466,-6.98666,-4.01416375,-8.566715,409.162625,211.635,226.97,0.4372675
2,13.25,0.025725,-0.242265,-5.4426217135,55.36085,-17.57985,-0.4497405,52.948,0.1028055,98.87405,54.15655,0.9403775,171.951,-0.713377,0.738784,-9.784275,-9.28,-8.04562,-6.95071,-4.00644875,-8.39235,409.19195,211.0625,229.43,0.521285
2,13.75,0.0186,-0.034425,-5.25931,52.1825,-17.4799,-0.48517,53.3929,0.1047,98.85495,49.1859,-0.188386,165.9515,-0.7371735,0.76608,-9.6296,-9.2212,-7.98731,-6.94069,-3.99537625,-8.029675,409.2162,210.18,228.8725,0.5265125
2,14.25,0.0067025,-0.2763388375,-6.8534865815,45.223425,-17.167775,-0.50463,52.066375,0.1022575,98.847875,45.211075,1.9657525,146.78675,-0.713039,0.768105,-9.96755,-9.32415,-7.9235525,-6.890955,-3.9734925,-8.2432635295,409.098325,211.14,231.05,0.5234475
2,14.75,0.042575,-0.51258,-8.14135097475,40.2713,-16.9087,-0.4681515,52.755675,0.091325,98.82205,38.67165,0.418288,123.01775,-0.6885385,0.7084295,-10.21275,-9.316575,-7.9239775,-6.888295,-3.9518425,-8.43181,408.8661,212.455,234.94,0.5456975
2,15.25,0.0556,-0.346878,-9.01124340375,31.5615,-16.70685,-0.4786475,52.5827,0.080575,98.84525,29.07405,-0.657247,90.36005,-0.7223245,0.644409,-10.54865,-9.635775,-7.97444,-6.88806,-3.93349125,-8.807295,409.05245,211.85,229.66,0.5260075
2,15.75,0.0927,-0.494862,-11.10711168,18.57275,-17.027,-0.481139,54.89225,0.08115,98.8275,18.4055,-4.93657,56.9986,-0.745848,0.531801,-10.54165,-9.366425,-7.99566,-6.91311,-3.9193425,-8.481927488,409.270925,213.98,231.555,0.4519475
2,16.25,0.11,-0.524105,-13.109031235,7.879835,-17.651,-0.5343195,56.0619,0.0666375,98.81825,7.90838,-14.6745,28.6804,-0.7422375,0.42862,-10.494,-9.35245,-7.84614,-6.86833,-3.898485,-8.568017847,409.46435,212.6325,225.515,0.365495
2,16.75,0.122375,-0.6234718595,-12.7354,2.0019,-18.50945,-0.5515765,58.98725,0.045635,98.8355,2.552935,-15.8696,10.2459,-0.8141875,0.3403,-9.6301,-9.37515,-7.90038,-6.81068,-3.87978625,-8.649295,409.76285,209.345,221.19,0.2783775
2,17.25,0.1016623875,-0.7556575,-13.59094017,0.0967418,-19.857825,-0.55631175,62.519675,0.03965,98.831,0.39208,-20.1098,1.77565,-0.797273,0.3257445,-9.6881,-9.39005,-7.858115,-6.75954,-3.799835,-8.337105,409.95305,204.035,216.9925,0.2448175
2,17.75,0.040975,-1.15212,-10.951,0,-21.1725,-0.536819,64.9754,0.03925,98.842975,0,-20.5242,0.1112405,-0.75635,0.291032,-10.032825,-9.3304,-7.99132,-6.73763,-3.83734625,-8.66517,410.7754,197.87,213.31,0.181175
2,18.25,0.04615,-0.797414661,-11.193475,0,-22.24105,-0.502533,67.3083,0.037875,98.84775,0,-19.60425,0.0154556,-0.7339155,0.2680165,-9.987525,-9.245175,-8.02009,-6.72371,-3.82354,-8.645285,410.4297,194.37,210.685,0.1571925
2,18.75,0.0752,-1.023911,-11.6048,0,-23.10005,-0.5236685,68.0934,0.039,98.91365,0,-19.127,0.00253072,-0.7788555,0.279575,-9.701425,-9.178625,-7.97266,-6.76167,-3.8377725,-8.69566,410.888225,192.2375,207.4925,0.1520875
2,19.25,0.074425,-1.0479,-11.136825,0,-24.05145,-0.552911,68.2218,0.039375,98.876,0,-17.846,0,-0.8063115,0.28267425,-9.941875,-9.211625,-7.91495,-6.79822,-3.90532,-8.82545,410.69505,190.135,206.3625,0.1412525
2,19.75,0.058425,-1.18813871625,-12.3259,0,-24.5782,-0.600277,67.84435,0.0378,98.872,0,-16.5485,0,-0.861679,0.29309,-9.839225,-9.124625,-7.91041,-6.82837,-3.97818125,-8.889945,410.54745,189.625,205.74,0.14567
2,20.25,0.064,-0.9157725,-12.840875,0,-24.86755,-0.628249,67.80055,0.038,98.8803,0.001301415,-16.188,0,-0.8922815,0.31559975,-9.710225,-9.11595,-7.94327,-6.86246,-4.0550225,-8.776755,410.8,189.295,205.5625,0.1618775
2,20.75,0.096075,-0.933492,-12.029168665,0,-24.750675,-0.64316725,67.499225,0.038725,98.89975,0.01782265,-15.73425,0,-0.9042035,0.31099,-9.6031,-9.0713,-7.936445,-6.860175,-4.18462,-8.55055125,411.2079,191.7125,204.66,0.1526675
2,21.25,0.144274169,-0.9901485,-13.562275125,0,-24.742925,-0.64372,67.347325,0.0392,98.8836,0.04533145,-16.130775,0,-0.90468225,0.2998,-9.5735,-9.0809,-7.9714475,-6.8897675,-4.206075,-8.58317625,411.00385,191.3275,203.775,0.1566725
2,21.75,0.09918975,-0.76388,-13.466375,0,-24.74745,-0.63585,67.014225,0.042605,98.7933,0.07200055,-15.889025,0,-0.912519,0.300872,-9.5372,-9.1162,-7.95644,-6.94299,-4.20394,-8.46654625,410.76835,191.63,204.63,0.14695
2,22.25,0.079475,-0.92525048725,-13.740495655,0,-25.23865,-0.64557975,67.0573,0.039375,98.789075,0.02964695,-15.399225,0,-0.923465,0.32,-9.50395,-9.152,-7.962695,-7.001335,-4.2095625,-8.39820625,410.683,189.645,203.85,0.14746
2,22.75,0.06285,-0.92823,-11.11515,0,-25.72155,-0.6462085,67.6417,0.0417,98.741975,0.021730225,-14.8866,0,-0.9373295,0.30745,-9.48185,-9.0907,-7.98763,-6.9522575,-4.228615,-8.41728398525,410.872575,189.51,202.8975,0.1557525
2,23.25,0.0814,-0.7616330635,-12.5968,0,-25.663825,-0.6651425,68.112675,0.0429,98.727275,0.062274825,-14.6816,0,-0.95208,0.308167,-9.474,-9.0652,-7.97469,-6.9633325,-4.2724025,-8.499645,410.906775,190.01,202.925,0.1487325
2,23.75,0.12311081825,-0.8205955,-10.81787183,0,-26.085325,-0.665972,67.9963,0.03965,98.7305,0.0151853,-14.37895,0,-0.955315,0.3103785,-9.44365,-9.0728,-7.754285,-6.8983875,-4.0651775,-8.4802375,411.877225,188.87,202.4825,0.1498275
3,0.25,0.0812,-0.8240475,-16.500310305,0,-20.1028,-0.41118,64.1726,0.041,98.8215,0.103233,-25.143525,0,-0.608067,0.2932825,-4.970225,-4.5671,-5.637015,-3.6197,-3.3532175,-4.68885,412.945575,209.065,224.7925,0.201455
3,0.75,0.07745,-0.906148722,-17.22444883,0,-20.2724,-0.440486,66.008,0.0382,98.821,0.128884,-24.1396,0,-0.636806,0.29115,-5.12469,-4.6055,-5.849095,-3.69058,-3.4549725,-4.884365,412.71085,207.74,225.8,0.18693
3,1.25,0.079825,-0.8128637635,-15.3487,0,-20.9902,-0.4444,65.7016,0.0376125,98.8043,0.1258,-23.915625,0,-0.64696,0.2913375,-5.16321,-4.701,-6.07265,-4.11041,-3.45265,-5.06416,412.768075,206.215,225.655,0.1863525
