DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,0.25,0.0005259755,-5.368,2.7882225,0.18691125,3.067725,0.17732075,6.651495,394.57975,5.6973525,0.68764425,0.66715075,0.2181765,0.77017925,329.7129,276.103225,-53.8113375,2.1525505,-1.37038775,6.56697089166667,64.2969853333333,3.67125,-7.962777,-4.1389255,-15.022595132932,-5.761493,86.5559884166667,86.6583333333334,0.0037336035,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,7.62916666666666,9.31083333333333
1,0.75,0.0017581225,-5.405675,2.83305,0.165324,3.032645,0.17416625,6.7686575,394.45625,5.7230825,0.68200675,0.6682145,0.214701,0.82965375,328.6776,275.262625,-52.0277275,2.1833075,-1.2858555,6.19582940833333,64.5834431666667,3.71125,-8.0542965,-4.463173,-15.211815,-6.3889875,86.555753,86.6633333333333,0.0037642995,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,7.39944444444445,9.23583333333333
1,1.25,0.001339055,-4.90407,2.84186,0.1886025,3.0608125,0.1810385,6.2518375,394.485,5.71952,0.68380275,0.655684,0.2032785,0.904248,327.582275,272.8777,-53.4375775,2.21286525,-1.2553405,6.04055595,66.83875725,3.67625,-8.1137735,-4.6479945,-15.1807270370995,-6.743558,86.5427954166667,86.6566666666667,0.0018831805,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,7.14041666666667,9.1675
1,1.75,0.0021732275,-4.29244,2.49698,0.17356175,3.0294275,0.1770915,5.9493075,394.476,5.7087725,0.77146925,0.6531015,0.19278275,0.926116,325.916875,273.241575,-53.0855825,2.14383925,-1.23542525,5.77360818333333,67.7601709166667,3.5875,-8.32434,-4.858814,-15.8035931606953,-6.9040725,86.5439145833334,86.6525,0.0056134055,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.945,9.0975
1,2.25,0.0036102425,-4.223005,2.171585,0.1747085,2.9275425,0.172283,5.8062375,394.618,5.65531,0.70855375,0.646311,0.20238875,0.86732625,325.70715,273.18455,-54.4791475,2.252832,-1.16703725,5.677651975,69.0566359166667,3.399999975,-8.524106,-5.113433,-15.664495,-7.156117,86.54139475,86.6458333333333,0.00560144925,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.7525,8.99333333333333
1,2.75,0.004842015,-2.578635,2.7592025,0.16565125,2.8965,0.159044,5.58203,394.456,5.63031,0.740148,0.6818845,0.19282375,0.92352025,324.36965,273.67665,-53.148165,2.2568945,-1.20538975,5.33398500833333,69.9446468333334,3.425,-8.709927,-5.2308365,-15.922235,-7.603968,86.5407141666667,86.6316666666667,0.00560382733333333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.55916666666666,8.91958333333333
1,3.25,0.003764425,-3.72518,2.754475,0.181634,2.93083,0.166579,5.3506175,394.36,5.56768,0.7320815,0.63707025,0.2053595,0.911046,324.033,271.778275,-53.22888,2.2011695,-1.243395,4.97950471666667,69.5164365833333,3.4875,-9.05644,-5.457163,-16.65148,-7.92879,86.547007,86.6408333333333,0.003765391,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.40541666666667,8.82
1,3.75,0.0038338725,-2.356265,2.986385,0.163407,2.9497125,0.16918375,5.2275075,394.2805,5.539695,0.70393675,0.63940725,0.19554425,0.92429975,323.34415,272.66495,-49.120395,2.21078875,-1.063386,5.00890064166667,71.7208341666667,3.52,-9.293321,-5.640154,-16.5656802237221,-8.091485,86.55498725,86.6416666666667,0.0042245085,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.30138888888889,8.70874999999999
1,4.25,0.0036197625,-1.708145,2.82008,0.183783,2.85976,0.171818,5.035725,394.168,5.52888,0.75493725,0.68557825,0.19118525,1.016435,322.5083,271.61885,-48.0172625,2.144593,-1.230016,4.80218776666667,71.9251749166666,3.27,-9.3968215,-5.7583155,-16.9583568057487,-8.2794655,86.5517768333333,86.6383333333333,0.00560460158333333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.1075,8.5875
1,4.75,0.0040680325,-2.06211,2.221265,0.1410555,2.7832675,0.14936125,5.2670875,393.9915,5.57985,0.7293815,0.68781925,0.17861625,0.992748,321.40625,270.9908,-46.7167775,2.15308075,-1.035187,5.01320255,72.4356044166667,3.20375,-9.5171245,-5.910965,-17.406005,-8.5493915,86.5598819166667,86.6483333333334,0.00561634241666667,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,5.91555555555555,8.485
