DOY2,HR2,TAU,H,LE,FC,FCH4,WS,USTAR,T_SONIC,CO2,H2O,CH4,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,PA,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_OUT_1_1_1,PPFD_IN_1_1_1,RH_1_1_1,G_1_1_1,G_1_1_2,G_1_1_3,SW_IN_1_1_1,SW_OUT_1_1_1,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1
1,0.25,-0.1871502,-96.48983,-18.25392,-2.7510205,-14.0638475,0.1325025,0.03988347,3.801363,421.5559,0.98084505,2007.7085,0.1993598,0.1890899,0.05174746,0.2430314,100.9284,258.367333333333,314.018916666667,0.00060083333333333,0.00641666666666661,42.1253333333333,-44.844775,-28.5124333333333,-43.0688333333333,0,0.138758333333333,0.256006666666666,5.31347,6.36104,6.87707333333333,7.98335333333333,9.51896666666667,10.6407,2.97809333333333,4.69356333333333,6.15005333333333,6.98942333333333,7.93585333333333,8.5422,4.00011333333333,4.68997,5.51578333333333,6.4185,7.91184666666667,9.21976666666667
1,0.75,-0.16231675,-96.91272,-21.535755,-2.472695,-12.36848,0.10046875,0.03461931,3.724217,413.2304,1.66334825,2044.9875,0.2099993,0.2166261,0.06167163,0.1652859,101.1895,257.471333333333,312.9485,0,0.00641666666666661,45.4763,-44.8114833333333,-27.8283333333333,-43.3128,0,0.109121666666667,0.187866666666667,5.17972333333333,6.28122333333333,6.86758,7.96138666666667,9.4957,10.6202,2.80328,4.56187,6.08269666666667,6.95965,7.97228333333333,8.59233333333333,3.89182666666667,4.56941666666667,5.40379666666667,6.36605333333333,7.92108333333333,9.22966666666667
1,1.25,-0.187479,-91.197065,-32.410125,-2.266023,-31.601985,0.1055941,0.04200716,3.241073,414.9559,1.586683,2031.36975,0.3063985,0.2312189,0.05616471,0.2000292,101.2026,259.497333333333,312.545333333333,0,0.00641666666666661,48.4574333333333,-44.5070833333333,-27.0851,-43.6715666666667,0,0.242646666666667,-0.0745866666666667,5.03675333333333,6.15801333333333,6.81279,7.92054333333333,9.52873333333333,10.6470333333333,2.67709333333333,4.44673,5.98683,6.90577333333333,7.99341666666667,8.62766666666667,3.76764333333333,4.44963333333333,5.29035333333333,6.27794666666667,7.91163,9.25983333333333
1,1.75,-0.1961916,-139.55395,-23.2153,-2.0524725,-24.1162625,0.126662,0.05199579,3.148925,421.57345,2.055002,2028.45,0.2493761,0.1929777,0.05176802,0.173531,101.1895,259.168333333333,312.617666666667,0,0.00641666666666661,44.2538666666667,-44.1562666666667,-26.5294666666667,-44.094,0,0.219666666666667,-0.14354,4.94370666666667,6.05698,6.75672666666667,7.90272666666667,9.5457,10.6783666666667,3.07297333333333,4.45154333333333,5.89327,6.85453666666667,7.95611333333333,8.6123,3.74071,4.37859333333333,5.19065333333333,6.18471,7.90135,9.26736666666667
1,2.25,-0.211029,-93.5025,-189.9602,-4.808933,-53.5749575,0.1041421,0.05589963,4.434572,417.0595,1.280472,2023.35,0.2413777,0.2404015,0.05589848,0.1187521,101.2054,259.040333333333,314.960666666667,0,0.00641666666666661,44.705,-43.82825,-26.3419666666667,-44.5664333333333,0,0.0488825,0.952306666666667,5.01246333333333,5.99694666666667,6.66924666666667,7.86295,9.5544,10.6796,3.10375666666667,4.48839,5.82148666666667,6.75782,7.95497333333333,8.6244,3.83996666666667,4.40082333333333,5.12034666666667,6.07170666666667,7.88674,9.2703
1,2.75,-0.16890275,-103.75363,-34.951465,-3.6892491,-31.175925,0.159956,0.042609535,3.467388,427.1712,2.4669905,2007.9205,0.2279599,0.2085125,0.04540101,0.1294635,101.224925,256.322,313.371666666667,0,0.00641666666666661,45.9150666666667,-42.6114916666667,-26.5909333333333,-45.9716333333333,0,0.097125,0.35182,5.02016,5.99473333333333,6.64851333333333,7.85140333333333,9.57383333333333,10.6835666666667,2.87156333333333,4.41674666666667,5.80296,6.7254,7.97743,8.64096666666667,3.73647333333333,4.39631,5.11157333333333,6.03674333333333,7.87233,9.2751
1,3.25,-0.36743505,-186.059,-68.2044125,-7.948518,-40.9511,0.11461049,0.0503992875,3.641495,425.2897,3.9620355,2024.01825,0.3204565,0.2735689,0.05995881,0.09981976,100.8259,252.510333333333,312.113666666667,0,0.00641666666666661,48.9327666666667,-39.764425,-27.754,-46.4304666666667,0,0.193754166666667,0.36495,4.93054333333333,5.92526,6.59300666666667,7.83269666666667,9.56513333333333,10.6561666666667,2.85067666666667,4.38869666666667,5.75117333333333,6.67592333333333,7.94720666666667,8.64286666666667,3.61151333333333,4.32303,5.06061,5.98590666666667,7.85344333333333,9.27416666666666
1,3.75,-0.141584925,-126.29805,-45.85037,-1.329566,-50.4162,0.1254067,0.0317259,3.516263,422.7841,2.241552,2035.22,0.2159824,0.2204275,0.05308333,0.1264678,100.9571,250.058,312.499166666667,0,0.00641666666666661,58.1181,-37.7697666666667,-28.4682666666667,-48.1512,0,0.0721175,0.416703333333333,4.80174,5.83163666666667,6.52441,7.82222666666667,9.58353333333334,10.6739333333333,2.69365,4.25171,5.67775666666667,6.62044666666667,7.92761333333333,8.66236666666667,3.54766,4.21314333333333,4.98065333333333,5.92290666666667,7.83463666666667,9.2756
1,4.25,-0.20112105,-109.78715,-192.617,-4.107323,-39.773345,0.04759981,0.057357985,3.091399,416.61775,1.67525,2030.705,0.2305117,0.2641061,0.05911247,0.1557505,100.9292,254.061333333333,313.70625,0,0.00641666666666661,53.6228333333333,-37.6172083333333,-29.2641333333333,-48.5495333333333,0,0.0722691666666666,0.0653033333333333,4.72688666666667,5.74929,6.44759666666667,7.78641333333333,9.5479,10.6312,2.58463,4.19346,5.60229,6.55113333333333,7.89330333333333,8.6431,3.52365,4.14239333333333,4.89542666666667,5.84413333333333,7.80656333333333,9.2686
1,4.75,-0.1732979,-80.6483,-23.46318,-5.51155,-24.1398925,0.1552449,0.04634822,3.077532,424.08305,1.830714,2030.57625,0.2495027,0.2586471,0.06098807,0.1180387,101.17,255.684666666667,311.661666666667,0,0.00641666666666661,50.2318666666667,-36.369425,-30.4330333333333,-46.5278,0,0.166805833333333,0.0773133333333333,4.72585,5.71589666666667,6.39139666666667,7.74158,9.5264,10.6214666666667,2.5651,4.16762333333333,5.57847,6.49517333333333,7.87589,8.61576666666667,3.51758666666667,4.11403,4.86262666666667,5.77956,7.78084,9.2523
1,5.25,-0.2462345,-111.507,-59.98282,-8.80394,-23.7062375,0.09751764,0.03786855,2.92913,427.3441,4.687154,2041.92,0.2476063,0.2023729,0.05172816,0.13595,101.1724,255.741,313.555,0,0.00641666666666661,51.8482666666667,-34.471475,-31.1991666666667,-46.2206666666667,0,0.189953333333333,-0.280566666666667,4.68877666666667,5.69810333333333,6.36196333333333,7.71346333333333,9.53016666666667,10.6335666666667,2.51686,4.18656666666667,5.52750333333333,6.46124,7.90485333333333,8.60553333333333,3.4901,4.06117,4.81640333333333,5.75335666666667,7.77786,9.2739
1,5.75,-0.19562035,-91.29255,-37.63652,-1.569687,-48.6960925,0.06318429,0.02967485,2.804982,430.6594,2.7387985,2039.49375,0.2203357,0.2237423,0.04806556,0.09679852,100.9268,256.22,313.0625,0,0.00641666666666661,56.6322,-32.238925,-30.1804666666667,-46.1734333333333,0,0.1518925,-0.198866666666667,4.61845333333333,5.62302333333333,6.32205333333333,7.68836,9.5241,10.6211,2.36172333333333,4.08957,5.46098666666667,6.43569333333333,7.89782666666667,8.62769166666667,3.38819666666667,3.96437333333333,4.74702333333333,5.72885333333333,7.77548333333333,9.27963333333333
1,6.25,-0.2355608,-125.668825,-96.14952,-4.013376,-23.4947825,0.07824335,0.062398155,2.613668,429.7875,3.271276,2037.794,0.3297627,0.3218627,0.05788949,0.1266192,100.8185,254.375333333333,313.020833333333,0,0.00641666666666661,59.9828,-30.1172833333333,-30.2425333333333,-46.98,0,0.20525,-0.469623333333333,4.53694,5.52901666666667,6.25418666666667,7.64492333333333,9.5417,10.6424,2.25057666666667,4.03327333333333,5.3879,6.38809333333333,7.87724,8.6605,3.25376333333333,3.87943333333333,4.66648666666667,5.66690666666667,7.74520666666667,9.27503333333333
