DOY2,HR2,H,LE,FC,TAU,CO2,H2O,WS,USTAR,TA,RH,PA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,G_1_3_1,NETRAD,PPFD_IN
1,0.25,-54.4587751795,-109.95899824,-4.923383342,-0.31263899705,399.0915182325,2.5979430856,0.4141482325,0.063114130325,5.950591574825,16.72833125175,96.1412796945,0.37047596775,10.577100415,9.32263835,6.2904925825,-18.28181575,-40.26651341825,-26.9719584165,-88.43754758175,0.00446925
1,0.75,-75.6050590665,-11.0961719552,-5.6058656112,-0.227343383475,399.13087832,2.36009202595,0.264900823175,0.0667314075,5.804556375175,19.08620000175,96.1185260955,0.3639281205,10.4685183,9.14154845,6.08670085,-18.72884633175,-40.90960833175,-27.48359575175,-99.24104359925,0.010394749
1,1.25,-57.9774652965,-23.663189013,-3.9815861187,-0.18513039875,398.2563298625,2.433691302825,0.3511193762,0.076903915225,5.779085541825,20.01955742,96.1017998555,0.5121352355,10.3699828175,9.0046805075,5.8749721925,-18.99021400175,-40.7457133335,-28.00332967,-87.51253675175,0.00990175
1,1.75,-93.1244523785,-29.43111756,-2.01785382155,-0.37781934315,399.1511140725,2.55331386885,0.321565892525,0.057126983825,5.734188233175,19.9236005835,96.0808399685,0.48346976975,10.2911457675,8.8361518425,5.6927714175,-18.89220067,-40.08790649825,-28.35810792,-85.3152841665,0.00982625
1,2.25,-77.686807368,-16.39783439,-7.2421014412,-0.21927852555,399.256278755,2.63120285005,0.206688920375,0.041352461475,5.518384116825,21.99045258175,96.05410922525,0.43300887075,10.190180575,8.691297815,5.580181016825,-18.9146735,-40.00605683175,-28.0314473335,-86.48197325,0.00718575
1,2.75,-63.36846029375,-12.622896606,-6.48055252125,-0.2231164509,399.20747494,2.6959706045,0.31521601115,0.0434007157,5.38820279165,21.05849666825,96.053160679,0.43941524,10.12106139,8.5837848175,5.455610516825,-19.0539325835,-40.943775,-28.29486608175,-86.4445015835,0.0112175
1,3.25,-83.67120239775,-35.46298864,-2.3371491657,-0.236761150375,399.156179325,2.6318018913,0.2537704965,0.049385265125,5.649747800175,22.81263524825,96.042715327,0.42884977775,10.002502585,8.435312625,5.335076525,-19.07119483175,-41.08494149825,-28.67352266825,-87.5567993335,0.008577
1,3.75,-97.34811142025,-7.8848220154,-4.28798003025,-0.2276075289,399.21969494,2.65977945535,0.227710568575,0.0600562197,5.262338175175,21.73628342,95.9963829445,0.42826634675,9.895388325,8.2882981075,5.19929891,-18.96052299825,-40.65291083175,-29.00435283,-87.2313876665,0.005229364175
1,4.25,-87.4135547695,-1.4948392162,-2.8749387663,-0.2070281467,398.280367595,2.6465697477,0.246478046675,0.063481899875,5.47638370835,22.77603058175,95.98821709125,0.43440194475,9.8322698925,8.1560338,5.007374665,-19.0525128335,-40.63537817,-29.03470458,-92.6170381665,0.0119
1,4.75,-94.21320368775,-19.281061867,-9.105957128,-0.31268684585,396.325214255,2.589112821825,0.288859241425,0.04929339875,4.7759913925,22.25760941825,95.9996702665,0.43168691275,9.71965204,8.010708525,4.8398683425,-19.38391417,-40.70118100175,-29.17851125175,-86.03619366825,0.0052308375
1,5.25,-87.59329761875,-26.663123084,-5.474235845375,-0.29987095905,399.08547513,2.56801891785,0.3660553735,0.049346058825,4.6152881075,21.85060316825,96.05757555425,0.514601975,9.65212429,7.9042294,4.6660075925,-19.53972142,-41.13909908,-29.44354616825,-95.95071043575,0.013113266325
1,5.75,-103.454446475,-31.734973641,-3.410374431825,-0.3072197766,398.97610042,2.579716874575,0.374576669025,0.062579429975,4.51499308335,23.08951941825,96.0808570305,0.54954607575,9.57430514,7.781763475,4.507076084325,-19.42203375,-41.67825183175,-29.7146755835,-95.17675475,0.004403229
1,6.25,-84.5238819215,-22.38317006,-6.170157803775,-0.320512899825,391.14157654,2.6566374498,0.530491923425,0.055950210175,4.529560025,22.10891566825,96.10976162325,0.51988341325,9.443465225,7.6788672675,4.365666965675,-19.53132117,-42.00107341825,-29.92003199825,-85.59808233,0.037035
1,6.75,-64.526698358,-37.45866599325,-4.52170098665,-0.3262206388,398.896059225,2.564286394825,0.24566059665,0.07754595805,4.748757775,21.91027941825,96.17885803025,0.4731725055,9.3903898,7.52071535,4.227285240675,-19.7136254165,-41.87062916825,-30.06587399825,-80.11945441825,1.612550022325
1,7.25,-86.799023934,-21.1672847733,-2.4694190115,-0.74249315455,376.594075205,2.56648665695,0.27394983545,0.057827312175,4.5478811575,20.56888675175,96.16644042125,0.51393480525,9.314798575,7.4203746425,4.082881674325,-19.23434191825,-40.93979767,-29.99757700175,-73.86909600175,14.61015193175
1,7.75,-87.27470225325,-68.39337695225,-5.100741275925,-0.576267495225,398.36443765,2.6690818981,0.203816007725,0.0596534238,4.778040509325,20.5531279165,96.19708115775,0.58348753675,9.19425769,7.3148403075,4.119700499825,-17.81190525,-39.01979800175,-28.96866467,-63.97187483175,54.73824525
1,8.25,-62.0466385305,-11.778135792925,-4.087982012275,-0.77506700045,383.75294399,2.5756105029,0.28849007965,0.06037242285,5.00263029815,19.6651083315,96.230555353,0.5131059255,9.10156975,7.19740195,4.21836090015,-16.257599833,-36.8073663315,-27.5339909985,-58.6513670015,75.9374474985
1,8.75,-32.69358601,-0.891450549,-8.0374908819,-0.53874852005,370.833181195,3.225418102575,0.168536808725,0.051351142025,6.5218381225,17.7092002495,96.27207671525,0.47507057175,9.026520175,7.108715375,4.4052216,-15.11626883,-34.24140916475,-25.92971033525,-1.2752378455,104.37845875
1,9.25,-19.69327787,2.95036463705001,-6.87121600895,-0.6203649169,391.1410566425,4.1151671599,0.163695855775,0.0785396276,8.782521158175,18.77816067,96.288167324,0.9496316305,8.9963754,7.01360434,4.685221433,-12.93529724825,-30.03124508,-20.8367250835,7.17975806225,133.0685706825
1,9.75,-36.36593309575,9.93355069275,-7.84160503795,-0.69817615115,358.8387828375,4.0213078357,0.2591325946,0.0721358802,9.251241733175,17.64788225,96.324405096,1.0197730415,8.91410506,6.970994099825,5.092896574825,-10.434136515075,-19.26359259325,-11.2729081085,23.0763010485,198.333673315
1,10.25,-48.1132565005,-9.290403294825,-7.1501628528,-0.5040094691,397.8635148025,3.93833992025,0.399756456525,0.0691195217,9.327527492,16.6979115835,96.30596131575,0.8741163845,8.8305135,7.0089785325,5.80675011665,-8.094774242,1.817236683575,-5.246092243175,15.03871140815,160.1639105
1,10.75,-25.8588126515,-9.66741582289995,-7.908610617375,-0.5364379994,398.92171434,3.9473369844,0.528259955025,0.088866993425,9.425157975,16.1977744165,96.29953894575,1.0202130045,8.8071602325,7.1207706325,6.57170869165,-5.99758143335,2.14421113665,0.45433204185,40.7605257775,257.3030283
1,11.25,-3.3686555294,27.996873808,-8.597237899425,-0.7059268416,398.5044079275,3.8726523717,0.59419984925,0.1142635165,9.960090925175,15.2640311685,96.2483340475,1.000298124,8.7930707,7.2533053425,7.070756949825,-4.69504903335,3.5465343726,2.303924962675,14.58777047095,324.48322002
1,11.75,-23.74152049,-41.90103896625,-7.556247412025,-0.650756277225,398.53428307,4.0244304547,0.47214991185,0.076572945225,10.08008760675,15.306935833,96.191929911,1.12724281,8.813409482675,7.4287498325,7.953617558175,-3.621132850175,11.6024087335,6.69947203335,-18.11205138475,295.33076501
1,12.25,7.67089063,-178.99333592405,-8.664657116,-0.64912909135,398.203891875,3.922788012725,0.7811371828,0.13885585675,10.13237430675,14.58459267,96.141828688,1.370735244,8.896027142675,7.701374407325,9.121958783,-2.556882703,12.31693587,8.6153359332,7.432904908125,209.8781583
1,12.75,-2.53729379625,18.85209428,-7.3765209,-0.76554310075,397.385974815,4.216428105175,0.651670928875,0.143488804825,8.926902900175,15.1893085015,96.12214890975,1.295520276,8.954167207675,7.960589475,11.24108235675,-1.330204475,13.44928713,9.65287636685,-4.636617750625,169.7794274875
1,13.25,-35.67893126225,-12.14224533505,-6.24260989565,-0.93493093725,378.3720035425,4.100662610875,0.76577171885,0.1106199354,9.072920041825,15.5505865835,96.09384422375,1.22785877375,9.017209792325,8.322708291825,11.5346234165,-0.812491783174999,-0.948979733299998,2.5646898802,4.8295826333,209.5591567
1,13.75,-24.27458216925,26.557526105,-5.5504257922,-0.6568186412,395.2519971575,3.826153109075,0.5474151951,0.1093317504,9.652449849825,15.68678492,96.08930659025,1.12944455,9.150167467675,8.81057569165,12.28960249825,-0.543983367325,-2.14380614465,0.204991167000001,-6.9185077592,163.92023933
1,14.25,-34.4943977,-1.81481660065,-6.3058140162,-0.51255228795,396.39092248,3.703485789775,0.71230451095,0.118302146375,9.95626847575,15.20040875175,96.0759179445,1.1276010815,9.336292750175,9.329805258175,12.825127167,-0.926132941,-3.54937749985,-2.135296428,-30.59556015665,158.591265315
1,14.75,-13.44829006595,5.8996186108,-6.640036746925,-0.47239782375,396.334288215,4.424856195,1.1437405394,0.1392425534,10.17192018075,15.97981382,96.07975135025,0.99736036325,9.570708782325,9.93462453175,12.7286283315,-1.627136175225,-3.24355914985,-3.0892667995,-6.894682253,121.24934233
1,15.25,-37.35971964025,-48.8021195005,-5.744309476625,-0.5486033714,396.0887597275,4.225680802375,0.704529545,0.140368755475,10.043107281575,17.85210333,96.07551521275,1.0392157625,9.787902892325,10.4892063,12.534343667,-1.4684908496,-2.7167137167,-2.61892685835,-20.3812831835,117.3453037675
1,15.75,-59.49735953825,7.19126595785,-5.269951523575,-0.593641383,394.330764675,4.033689425975,0.541088839875,0.0895740594,9.587645400175,17.21503483175,96.08698640975,0.7827930525,10.046687149825,10.907502585,12.184181167,-0.579566776525,-2.87806164875,-2.86645585,-21.55169614675,75.72944
1,16.25,-41.219869385,-43.3978944991,-3.0144681673,-0.65872070715,394.91519538,3.913842352875,0.52605234515,0.111015619,9.8282675575,16.84239099825,96.1172342705,0.63536522275,10.2459594165,11.1563557325,11.843925833,-2.141966206825,-6.139991375,-4.459517408,-30.154519225,49.1843326665
1,16.75,-54.0090540385,-14.246188388,-6.337579883025,-0.518322067525,396.4293213875,3.899310985925,0.27761645035,0.0659776104,8.912514574325,20.46815275175,96.12731778675,0.69834812175,10.3889498335,11.2749957,11.64821766825,-4.98718330835,-13.12246894825,-6.63862789165,-72.5940818335,14.6338230665
1,17.25,-77.825505294,-9.065685882125,-1.35441727665,-0.4827434033,368.38551033,3.39448442835,0.51481092325,0.0769154474,8.241350382325,21.9594638335,96.148644337,0.55400091875,10.5903755835,11.3390262675,11.571719,-6.95056639165,-17.60458250175,-10.824593375,-91.26993433,0.5207643525
1,17.75,-85.63546233,-51.447966849,-2.108898077,-0.5047915788,395.00083608,3.1766181559,0.3792939962,0.0586904578,8.28528680835,22.11790658175,96.145525312,0.493687171,10.73607915075,11.368489835,11.41064781925,-9.61776185175,-25.058402,-14.63881992,-91.63333483175,0.0244464275
1,18.25,-67.0020715715,-20.28483991,-3.4852110197,-0.43886428115,394.71415779,3.068373607475,0.35759642385,0.042055477525,8.134676950175,20.18811341825,96.1712471165,0.61913520725,10.83561234925,11.3344859825,10.96668224825,-12.6043175015,-30.195729,-18.31622766825,-89.08726491825,0.0152175
1,18.75,-82.78057223025,-9.445509239,-3.2377040273,-0.449381625425,396.9025140275,2.701936676625,0.43245521575,0.057460269325,7.719783358175,17.8880594165,96.20730430125,0.605776485,10.9953899825,11.2875290175,10.4859582,-14.57345208175,-32.87675550175,-20.26073425175,-90.29842983,0.0092699055
