DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,CO2_1_8_1,FC_1_1_1,SC_1_1_1,TAU_1_1_1,H_1_1_1,H_1_1_2,LE_1_1_1,G_1,SH_1_1_1,SLE_1_1_1,SG_1,SG_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_2_1,RH_1_2_1,VPD_1_2_1,TA_1_3_1,RH_1_3_1,VPD_1_3_1,WS_1_1_1,USTAR_1_1_1,T_BOLE_1,T_BOLE_2,T_BOLE_3,TS_1,TS_1_1_1
1,5.25,394.145,394.385,394.62,394.69,394.585,395.11,396.72,399.05,0.269,0.023,-0.996,-48.71,-67.835,11.64,-1.565,-0.4655,-0.013,0,0,-1.9,1.03,202.765,279.89,-62.535,0,-0.022,69.78,-6.635,61.02,1.34,-7.555,61.42,1.205,-7.72,69.375,0.9175,6.47,1.06,-6.68,-6.57,-6.11,-1.41,-0.317
1,5.75,396.91,397.43,398.03,398.1,397.71,399,400.82,401.425,0.2885,0.006,-0.921,-47.83,-65.05,11.77,-1.57,-0.613,-0.13,0,0,-1.91,1.07,201.845,279.755,-62.505,0,-0.021,69.8,-6.705,60.81,1.36,-7.635,61.78,1.205,-7.715,69.975,0.924,6.32,1.01,-6.73,-6.61,-6.12,-1.41,-0.315
1,6.25,394.06,394.43,394.47,394.77,394.59,394.97,396.495,398.785,0.291,-0.001,-0.981,-48.99,-64.66,8.98,-1.57,-0.504,-0.07,0,0,-1.91,1.02,202.58,279.12,-62.625,0,-0.024,69.81,-6.865,61.07,1.34,-7.715,61.995,1.21,-7.78,70.04,0.899,6.39,1.045,-6.83,-6.67,-6.205,-1.395,-0.3155
1,6.75,397.16,397.605,398.07,398.17,397.985,399.25,400.83,401.6,0.3045,0,-0.907,-47.195,-63.87,9.325,-1.57,-0.208,-0.067,0,0,-1.89,1.06,203.285,278.895,-62.165,0,-0.017,69.82,-6.76,60.14,1.37,-7.825,62.02,1.22,-8.03,70.065,0.9085,6.325,1,-6.98,-6.645,-6.385,-1.395,-0.317
1,7.25,393.91,394.25,394.515,394.66,394.27,394.87,396.39,399.055,0.268,-0.046,-0.8905,-49.65,-59.32,10.44,-1.57,1.11,-0.006,0,0,3.25,3.48,203.125,279.14,-55.14,6.62,0.743,69.84,-6.72,60.395,1.35,-7.815,62.165,1.22,-8.05,69.86,0.898,6.31,0.997,-6.96,-6.81,-6.39,-1.41,-0.315
1,7.75,397.37,397.815,398.09,398.13,398.07,399.085,400.44,401.42,0.293,-0.1515,-0.8585,-30.47,-35.34,13.59,-1.56,3.305,0.1915,0,0,42.87,14.46,202.99,279.77,-23.34,59.86,7.55,69.86,-6.68,59.43,1.41,-7.605,60.665,1.23,-7.83,69.35,0.927,6,0.984,-6.97,-6.84,-6.405,-1.415,-0.3185
1,8.25,393.88,394.375,394.48,394.56,394.29,395.075,396.52,398.93,0.3075,-0.127,-0.877,-6.68,-7.345,17.715,-1.57,4.415,0.27,0,0,105.68,24.42,203.19,282,18.97,176.325,18.2,69.88,-6.075,57.97,1.48,-7.08,59.05,1.375,-7.425,68.77,0.976,5.96,0.987,-6.88,-6.755,-6.295,-1.415,-0.318
1,8.75,397.13,397.445,397.915,397.95,397.765,398.815,400.41,401.03,0.3145,-0.1555,-0.887,26.59,18.68,24.65,-1.57,5.345,0.1515,0,0,191.5,37.86,203.98,284.925,77.295,320.09,29.91,69.9,-5.845,56.61,1.575,-6.33,56.68,1.53,-7,66.1,1.11,6.05,1,-6.78,-6.525,-6.22,-1.41,-0.32
1,9.25,394,394.3,394.585,394.71,394.42,395.18,396.4,399.255,0.331,-0.193,-0.876,61.52,59.255,24.98,-1.57,4.945,0.153,0,0,259.57,45.02,203.965,288.395,138.04,451.55,37.32,69.92,-5.47,55.95,1.66,-5.59,53.37,1.75,-6.385,64.19,1.24,5.75,0.992,-6.45,-6.16,-6.09,-1.415,-0.3205
1,9.75,397.37,397.66,398.095,398.17,397.745,398.7,400.44,401.49,0.333,-0.1935,-0.829,104.75,89.705,32.59,-1.575,4.75,-0.0115,0,0,329.58,50.48,203.27,290.67,193.43,584.86,43.035,69.945,-5.225,54.53,1.74,-5.18,51.14,1.855,-5.855,61.67,1.41,5.485,0.973,-6.06,-5.805,-5.835,-1.415,-0.3205
1,10.25,394.105,394.475,394.55,394.655,394.555,394.83,396.26,399.04,0.343,-0.1265,-0.853,134.9,117.79,35.5,-1.58,3.785,0.074,-0.03,0,384.45,54.58,205.425,292.685,242.9,683.25,45.86,69.96,-4.89,53.28,1.85,-4.62,50.4,2.025,-5.28,57.88,1.64,5.51,0.977,-5.6,-5.325,-5.425,-1.42,-0.3215
1,10.75,396.73,397.08,397.38,397.44,397.24,397.84,399.495,400.7,0.336,-0.071,-0.873,161.73,142.67,34.265,-1.58,3.07,0.166,-0.12,0,434.15,58.25,208.05,294.28,275.75,766.34,47.74,69.95,-4.74,52.25,1.84,-4.32,49.385,2.11,-4.7,56.35,1.78,5.67,1.005,-5.12,-4.845,-5.095,-1.42,-0.322
1,11.25,394.165,394.7,394.895,394.98,394.785,395.125,396.31,398.53,0.3725,-0.067,-0.956,183.02,158.38,35.47,-1.585,2.945,0.135,0,0,481.135,61.025,208.1,295.28,314.3,853.16,48.33,69.94,-4.56,51.84,1.89,-4.23,48.53,2.23,-4.35,55.61,1.84,5.545,1.04,-4.75,-4.42,-4.87,-1.42,-0.3205
1,11.75,396.865,397.38,397.69,397.585,397.25,397.7,399.31,400.565,0.369,-0.064,-0.937,190.19,176.02,36.16,-1.59,2.08,0.149,0,0,511.45,63.13,208.12,296.85,337.9,895.165,48.36,69.91,-4.24,50.31,2.01,-3.9,46.64,2.29,-3.885,54.505,1.98,5.64,1.02,-4.35,-4.095,-4.475,-1.44,-0.321
1,12.25,394.22,394.41,394.745,394.91,394.45,394.925,396.1,398.44,0.349,0.003,-0.903,202.395,181.925,37.61,-1.585,0.973,0.104,0,0,526.04,64.45,209.77,298.3,349.89,917.635,47.79,69.88,-4.185,50.215,2.025,-3.625,46.11,2.34,-3.68,53.73,2.08,5.48,1,-3.99,-3.77,-4.215,-1.44,-0.321
1,12.75,396.92,397.46,397.7,397.77,397.48,397.88,399.46,400.47,0.4,0.035,-0.9845,215.75,190.76,35.79,-1.58,0.654,0.1175,0,0,521.9,64.81,210.31,298.68,342.54,910.53,44.72,69.85,-4.05,50.28,2.03,-3.55,45.92,2.335,-3.595,53.61,2.095,5.67,1.04,-3.475,-3.52,-3.675,-1.44,-0.322
1,13.25,394.065,394.47,394.875,394.985,394.48,394.945,396.085,398.28,0.3605,0.036,-0.941,201.04,180.92,36.31,-1.58,-0.1065,0.079,0,0,497.83,63.57,211.31,298.28,320.65,862.905,40.14,69.82,-4.13,50.83,2.07,-3.575,46.65,2.36,-3.735,54.46,2.03,5.71,1.02,-3.225,-3.235,-3.515,-1.45,-0.322
1,13.75,397.55,397.69,398.2,398.27,397.67,398.31,399.64,400.41,0.404,0.0705,-0.907,177.88,161.52,30.96,-1.58,-1.165,0.074,0,0,453.34,60.24,208.49,297.85,282.415,785.25,39.39,69.81,-4.1,51.07,2.04,-3.705,47.12,2.34,-3.75,54.42,2,5.68,0.998,-3.05,-3.16,-3.6,-1.44,-0.3215
1,14.25,394.37,394.52,395.07,395.16,394.62,394.94,396.26,398.48,0.376,0.1095,-0.985,153.42,137.035,27.66,-1.58,-1.955,0.015,0,0,397.14,56.76,208.4,297.83,231.36,687.39,42.18,69.81,-4.04,51.55,2.09,-3.705,46.955,2.305,-3.92,54.965,1.93,5.95,1.03,-2.945,-3.195,-3.555,-1.44,-0.322
1,14.75,397.43,397.725,398.04,398.155,397.76,398.135,399.67,400.665,0.351,0.119,-0.899,109.56,100.72,25.46,-1.58,-2.65,0.0295,0,0,322.6,49.81,206.03,296.15,166.94,559.35,33.72,69.83,-4.23,51.09,2.06,-3.88,47.03,2.235,-4.15,55.97,1.85,5.69,0.999,-2.945,-3.18,-3.6,-1.44,-0.3225
1,15.25,394.41,394.525,395.055,395.165,394.67,395.325,396.63,398.94,0.341,0.166,-0.9015,71.59,63.12,24.53,-1.58,-3.655,-0.018,0,0,237.24,42.37,207.38,294.9,105.79,413.41,22.5,69.84,-4.4,52.1,1.96,-4.27,48.925,2.135,-4.32,57.51,1.7,5.63,1,-3.01,-3.215,-3.645,-1.44,-0.3215
1,15.75,397.63,397.815,398.425,398.485,397.97,398.78,400.2,401.19,0.364,0.13,-0.794,32.87,29.21,18.795,-1.58,-3.97,-0.068,0,0,146.88,29.04,204.575,293.375,45.74,261.11,14.89,69.85,-4.65,53.19,1.88,-4.51,51.37,2,-4.705,59.165,1.58,5.39,0.944,-3.09,-3.355,-3.71,-1.44,-0.323
1,16.25,394.64,394.96,395.21,395.26,395.13,395.45,396.695,399.485,0.2895,0.151,-0.767,-2.805,-9.86,16.93,-1.58,-4.08,-0.048,0,0,56.79,10.81,203.97,290.4,2.18,106.485,6.34,69.86,-4.975,54.97,1.755,-5,52.97,1.855,-5.15,61.18,1.47,5.24,0.917,-3.225,-3.535,-3.87,-1.435,-0.3225
1,16.75,397.735,398.08,398.42,398.48,397.975,398.785,400.675,401.9,0.2735,0.1155,-0.703,-24.68,-35.51,14.155,-1.57,-3.21,-0.012,0,0,11.02,2.93,202.46,288.58,-46.54,28.44,1.56,69.87,-5.355,56.275,1.685,-5.53,54.93,1.67,-5.55,62.42,1.385,5.19,0.878,-3.43,-3.635,-4.01,-1.44,-0.3225
1,17.25,394.525,394.76,394.93,395.19,395.05,395.815,397.02,399.695,0.299,0.06,-0.705,-35.3,-46.38,11.88,-1.57,-2.04,-0.09,0,0,-0.42,1.5,203.25,286.3,-64.39,2.31,0.0445,69.88,-5.52,58.52,1.61,-6,56.22,1.595,-5.94,63.48,1.28,5.23,0.872,-3.695,-3.815,-4.25,-1.44,-0.323
1,17.75,397.995,398.2,398.99,399,398.43,399.405,401.01,401.97,0.273,0.031,-0.694,-38.58,-51.095,10.05,-1.57,-1.43,-0.05,0,0,-2.025,1.15,204,285.6,-65.66,0,-0.0245,69.9,-5.62,58.94,1.55,-6.15,57.41,1.52,-6.31,65.38,1.23,5.335,0.8825,-3.96,-4.05,-4.405,-1.445,-0.3235
1,18.25,394.39,394.76,395.1,395.22,394.84,395.51,397.18,400.07,0.325,0.029,-0.716,-41.235,-52.77,12.5,-1.57,-1.27,-0.0915,0,0,-1.995,1.17,205.8,285.07,-62.55,0,-0.022,69.91,-5.725,59.76,1.48,-6.315,59.2,1.45,-6.33,66.3,1.165,5.34,0.8905,-4.105,-4.275,-4.575,-1.44,-0.323
1,18.75,397.74,398.06,398.71,398.785,398.535,399.745,401.24,402.05,0.308,0.0085,-0.735,-44.74,-55.9,11.4,-1.565,-1.05,-0.105,0,0,-2.025,1.14,204.98,284.6,-61.85,0,-0.0195,69.92,-5.845,60.47,1.4,-6.41,59.615,1.37,-6.59,66.47,1.11,5.32,0.89,-4.435,-4.465,-4.695,-1.45,-0.3235
1,19.25,394.29,394.85,394.96,395.17,394.88,395.35,396.89,399.8,0.319,0.035,-0.7215,-44.93,-55.4,10.11,-1.56,-1.02,-0.123,0,0,-2.045,1.085,203.36,284.57,-63.79,0,-0.027,69.92,-5.865,60.36,1.4,-6.58,60.175,1.35,-6.75,67.01,1.11,5.64,0.893,-4.605,-4.61,-4.795,-1.44,-0.324
1,19.75,397.42,398.01,398.405,398.665,398.47,399.44,401.17,402,0.2635,-0.013,-0.748,-46.78,-53.285,10.04,-1.56,-0.807,-0.115,0,0,-2.04,1.15,203.51,284.02,-63.46,0,-0.034,69.91,-5.8,60.825,1.4,-6.68,60.455,1.31,-6.95,67.84,1.06,5.64,0.918,-4.88,-4.925,-4.88,-1.44,-0.3235
1,20.25,394.44,395.02,395.05,395.34,394.95,395.405,397.17,399.75,0.287,0.029,-0.777,-48.58,-57.38,11.42,-1.56,-0.756,-0.091,0,0,-1.975,1.11,206.03,283.6,-61.73,0,-0.0305,69.91,-5.905,60.775,1.36,-6.825,60.63,1.27,-7.06,68.11,1.06,5.78,0.9225,-5,-5.145,-5.045,-1.445,-0.321
1,20.75,397.46,397.97,398.66,399.03,398.82,399.575,400.97,401.735,0.324,0.036,-0.774,-47.27,-56.595,10.67,-1.56,-0.658,-0.1555,0,0,-1.985,1.08,204.48,282.96,-60.85,0,-0.03,69.91,-5.915,60.905,1.315,-6.92,61.38,1.22,-7.12,68.505,1.01,5.78,0.926,-5.195,-5.27,-5.125,-1.44,-0.322
1,21.25,394.34,394.58,394.935,395.06,394.92,395.46,396.74,399.67,0.2925,0.0035,-0.782,-47.87,-57.64,11.585,-1.55,-0.769,-0.13,0,0,-2.005,1.14,203.85,282.81,-62.2,0,-0.0265,69.91,-5.95,60.605,1.31,-6.99,61.095,1.24,-7.2,67.78,0.9705,5.775,0.926,-5.35,-5.38,-5.2,-1.44,-0.3215
1,21.75,397.2,397.68,398.195,398.745,398.65,399.3,401.065,401.72,0.2935,-0.004,-0.8375,-46.94,-58.92,12.39,-1.55,-0.845,-0.168,0,0,-1.99,1.135,205.28,282.1,-62.1,0,-0.0345,69.91,-5.96,60.75,1.33,-7.12,60.93,1.25,-7.35,68.33,0.947,5.88,0.95,-5.395,-5.44,-5.23,-1.45,-0.3225
1,22.25,394.47,394.8,394.94,395.13,394.935,395.42,396.92,399.525,0.291,0.014,-0.783,-49.31,-58.375,12.81,-1.55,-0.712,-0.116,0,0,-2.035,1.145,204.88,282.02,-62.7,0,-0.02,69.91,-6.055,60.605,1.325,-7.05,61.55,1.21,-7.43,68.47,0.929,5.685,0.946,-5.62,-5.57,-5.395,-1.44,-0.321
1,22.75,397.11,397.85,398.565,398.66,398.3,399.41,400.835,401.69,0.302,0.0205,-0.901,-49.86,-60.5,12.03,-1.545,-0.794,-0.11,0,0,-2.05,1.12,202.45,281.52,-62.2,0,-0.02,69.9,-6.03,60.64,1.315,-7.15,61.955,1.19,-7.4,68.945,0.932,6,0.995,-5.61,-5.705,-5.53,-1.43,-0.3215
1,23.25,394.45,394.54,395.07,395.17,394.815,395.69,396.84,399.705,0.2795,0.04,-0.8965,-52.37,-62.91,11.7,-1.55,-0.7275,-0.1345,0,0,-2,1.14,202.73,281.3,-62.08,0,-0.024,69.89,-6.05,59.82,1.32,-7.27,61.925,1.21,-7.67,69.655,0.9235,6.03,1.01,-5.71,-5.765,-5.62,-1.42,-0.3215
1,23.75,397.125,397.535,397.97,398.55,398.485,399.435,401.21,401.795,0.3045,0.005,-0.889,-53.08,-60.31,13.09,-1.54,-0.8345,-0.0855,0,0,-2,1.105,201.17,281.3,-61.53,0,-0.022,69.88,-6.17,59.78,1.32,-7.33,61.62,1.2,-7.73,68.89,0.9085,6.17,1,-5.805,-5.765,-5.62,-1.425,-0.32
2,0.25,395.615,396.435,397.72,398.095,396.585,397.89,399.84,400.385,0.261,0.0355,-0.693,-47.84,-56.78,10.25,-1.29,-0.976,-0.045,0,0,-1.895,0.947,214.05,277.635,-52.245,0,-0.013,69.66,-7.285,64.89,1.14,-8.24,66.485,1,-8.17,70.86,0.9,5.165,0.887,-7.285,-7.25,-6.82,-1.52,-0.277
2,0.75,399.93,400.255,400.875,401.005,400.425,401.55,402.34,403.06,0.299,0.029,-0.76,-51.43,-55.86,10.65,-1.29,-0.8155,-0.123,0,0,-1.88,0.9385,211.725,277.375,-51.155,0,-0.017,69.645,-7.29,65.26,1.11,-8.28,66.845,0.967,-8.26,70.76,0.864,5.345,0.9095,-7.365,-7.22,-6.9,-1.515,-0.277
2,1.25,395.395,395.725,397.22,397.625,396.49,398.1,399.91,400.625,0.306,-0.008,-0.707,-50.54,-59.79,11.835,-1.29,-0.6335,-0.1235,0,0,-1.9,0.9365,209.43,276.665,-53.795,0,-0.019,69.64,-7.355,65.51,1.14,-8.375,66.5,0.944,-8.26,71.45,0.8455,5.28,0.895,-7.53,-7.29,-6.99,-1.515,-0.2785
2,1.75,399.935,400.33,400.655,400.825,400.415,401.195,402.11,402.08,0.275,-0.005,-0.725,-47.595,-61.125,10.105,-1.29,-0.4045,-0.13,0,0,-1.805,0.942,208.115,276.195,-56.015,0,-0.016,69.63,-7.39,64.375,1.165,-8.545,65.685,0.99,-8.49,71.095,0.822,5.39,0.891,-7.695,-7.455,-7.005,-1.515,-0.2795
2,2.25,395.145,395.86,397.22,397.55,396.625,397.675,399.62,400.385,0.24,0.033,-0.8215,-52.19,-60.23,13.135,-1.29,-0.621,-0.2015,0,0,-1.87,0.966,207.45,275.83,-55.645,0,-0.016,69.62,-7.415,64.53,1.165,-8.425,65.815,1.005,-8.43,71.68,0.82,5.51,0.951,-7.71,-7.445,-7.12,-1.51,-0.28
2,2.75,400.025,400.245,400.67,400.74,400.33,401.35,402.18,402.47,0.293,0.015,-0.882,-52.89,-62.65,12.26,-1.29,-0.616,-0.167,0,0,-1.9,0.9745,207.895,276.555,-55.85,0,-0.017,69.61,-7.6,64.26,1.18,-8.535,66.12,0.9955,-8.535,71.06,0.813,5.73,0.99,-7.68,-7.46,-7.215,-1.515,-0.282
2,3.25,395.135,395.915,396.975,397.41,396.375,397.455,399.86,400.695,0.276,-5e-04,-0.89,-55.965,-62.16,14,-1.29,-0.4315,-0.1405,0,0,-1.855,0.9985,208.285,276.27,-57.81,0,-0.016,69.61,-7.6,64.36,1.16,-8.565,66.455,0.965,-8.685,71.71,0.821,5.81,1,-7.765,-7.51,-7.2,-1.52,-0.281
2,3.75,399.96,400.285,400.78,400.87,400.47,401.37,402.35,402.22,0.285,-0.037,-0.83,-49.14,-61.79,13.26,-1.295,-0.449,-0.141,0,0,-1.9,0.991,208.3,276.275,-57.66,0,-0.018,69.59,-7.61,64.51,1.13,-8.665,66.01,0.9955,-8.76,70.78,0.8095,6.035,0.9855,-7.855,-7.5,-7.295,-1.515,-0.2815
2,4.25,395.19,395.48,396.39,396.96,396.26,396.95,399.625,400.695,0.299,0.026,-0.8395,-51.445,-64.095,11.875,-1.3,-0.597,-0.138,0,0,-1.87,0.9595,208.345,275.825,-56.855,0,-0.018,69.6,-7.69,64.25,1.13,-8.795,66.5,0.9895,-8.87,71.415,0.8395,5.88,0.9675,-7.895,-7.6,-7.37,-1.52,-0.2815
2,4.75,399.94,400.27,400.66,400.715,400.415,401.295,402.01,402.39,0.28,0.032,-0.822,-52.52,-61.68,10.09,-1.3,-0.629,-0.115,0,0,-1.94,0.9735,207.36,275.64,-59.905,0,-0.018,69.62,-7.685,64.09,1.13,-8.945,66.63,0.9745,-8.98,70.71,0.805,5.88,0.9455,-8.065,-7.53,-7.39,-1.52,-0.283
2,5.25,395.42,395.8,396.475,396.7,395.975,396.97,399.47,401.095,0.2685,-0.002,-0.787,-51.92,-62.1,12.93,-1.3,-0.547,-0.1075,0,0,-1.93,0.97,206.52,275.39,-59.7,0,-0.018,69.62,-7.74,63.935,1.14,-8.93,66.34,0.979,-9.085,71.965,0.835,5.77,0.9365,-8.175,-7.685,-7.445,-1.52,-0.2805
2,5.75,399.89,400.2,400.565,400.695,400.335,401.045,401.99,402.11,0.251,0.018,-0.76,-52.395,-62.83,15.305,-1.3,-0.48,-0.097,0,0,-1.9,0.997,205.5,275,-59.42,0,-0.02,69.62,-7.68,64.135,1.12,-9,66.33,0.991,-8.98,72.37,0.79,5.985,0.932,-8.275,-7.76,-7.575,-1.52,-0.28
2,6.25,395.45,396.02,396.58,396.81,396.03,397.215,399.5,400.97,0.289,0.001,-0.81,-53.15,-62.125,13.68,-1.3,-0.221,-0.0805,0,0,-1.87,1.01,205.7,274.87,-58.55,0,-0.0145,69.64,-7.7,64.12,1.09,-9.04,66.07,0.954,-8.995,72.16,0.769,5.9,0.9415,-8.5,-7.9,-7.63,-1.52,-0.279
2,6.75,400.01,400.285,400.44,400.595,400.44,401.2,401.79,401.965,0.27,-0.0655,-0.79,-53.55,-59.67,12.5,-1.3,1.24,0.011,0,0,0.631,1.87,206.21,274.7,-53.64,2.76,0.2255,69.64,-7.83,63.86,1.135,-9.07,65.53,0.954,-9.12,72.05,0.773,5.79,0.955,-8.51,-8.16,-7.705,-1.52,-0.2795
2,7.25,395.64,396,396.7,396.8,396.03,397.19,399.58,400.87,0.286,-0.1975,-0.7305,-36.255,-33.225,15.57,-1.29,3.82,0.223,0,0,31,12.37,208.07,275.4,-20,41.64,5.625,69.65,-7.64,62.135,1.185,-8.78,65.14,1.03,-8.95,72.14,0.787,5.575,0.904,-8.475,-8.055,-7.71,-1.515,-0.28
2,7.75,399.9,400.11,400.5,400.73,400.29,401.06,402.315,402.09,0.295,-0.313,-0.7725,-8.16,-7.94,22.16,-1.295,5.45,0.219,0,0,103.16,28.08,208.68,277.88,22.335,151.39,19.565,69.65,-7.285,60.73,1.28,-8.17,63.3,1.12,-8.56,71.45,0.8095,5.605,0.923,-8.39,-8,-7.6,-1.52,-0.28
2,8.25,395.25,395.92,396.67,396.91,395.74,396.51,399.42,400.575,0.281,-0.246,-0.773,28.83,22.195,29.16,-1.3,5.24,0.2095,0,0,185.35,38.47,208.8,281.6,80.04,309.72,31.335,69.68,-6.88,59.33,1.37,-7.2,60.22,1.29,-7.92,69.27,0.936,5.43,0.94,-8.125,-7.65,-7.365,-1.52,-0.2805
2,8.75,399.97,400.17,400.75,400.89,400.23,401.24,402.33,402.145,0.3095,-0.2185,-0.738,74.36,65.28,32.15,-1.3,5.35,0.138,0,0,273.27,48.55,208.6,285.41,153.19,477.65,42.715,69.68,-6.42,58.145,1.515,-6.39,57.12,1.51,-6.995,66.53,1.09,5.28,0.9125,-7.915,-7.16,-6.985,-1.52,-0.2805
2,9.25,395.56,396.415,397.325,397.445,396.08,396.83,399.345,400.61,0.33,-0.242,-0.8,116.39,102.59,38.595,-1.295,5.07,0.135,0,0,360.55,55.74,209.47,287.62,220.46,636.96,49.98,69.7,-6.08,57.34,1.57,-5.92,54.58,1.66,-6.19,63.49,1.295,5.33,0.953,-7.265,-6.63,-6.63,-1.52,-0.28
2,9.75,400.22,400.4,400.67,400.795,400.375,400.84,401.96,401.945,0.3655,-0.2125,-0.7935,159.11,138.43,45.36,-1.29,4.755,0.119,0,0,429.415,62.265,212.555,290.06,283.405,776.585,55.095,69.71,-5.72,56.535,1.63,-5.355,52.64,1.81,-5.6,60.22,1.52,5.48,0.939,-6.655,-6.14,-6.21,-1.52,-0.282
2,10.25,395.51,396.16,397.13,397.29,395.97,396.25,398.95,400.765,0.358,-0.152,-0.808,200.84,176.32,49.52,-1.295,4.16,0.17,0,0,495.93,66.495,214.775,290.56,339.23,891.505,58.59,69.72,-5.64,54.755,1.695,-5.06,51.055,1.9,-5.04,58.35,1.675,5.31,0.959,-6.06,-5.665,-5.77,-1.52,-0.284
