DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
1,7.75,0.142092,0.265309,-19.7775,0,-19.79,-5.68,70.47,0.141462765,90,0.032,-23.19,0,0.0059154,-5.697,1.674,-6.68275,-4.999,-5.723,-6.568,-6.1245,-4.127,393.5
1,8.25,0.231913339,0.29397,-24.0618,0,-19.51,-5.776,70.25,0.13932,89.95,0.039,-24.555,0,0.0068084,-5.7015,1.521,-6.643,-4.984,-5.709,-6.469,-6.119,-4.123,393.9
1,8.75,0.2158618615,0.40613,-24.80594009,0,-20.14,-5.617,70.3,0.12506,90,0.0265,-24.41,0,0.0052924,-5.7775,1.579,-6.5825,-4.9895,-5.691,-6.454,-6.1,-4.101,394.2
1,9.25,0.1948304745,0.48355,-18.81765,0,-19.85,-5.638,70.4,0.124129113,90,0.0435,-25.31,0,0.013754,-5.737,1.577,-6.612,-4.9785,-5.652,-6.498,-6.058,-4.114,394
1,9.75,0.153967991,0.6199165,-20.4969,0,-20.08,-5.7155,70.045,0.12432,89.95,0.138,-26.475,0,0.0879504,-5.721,1.759,-6.5225,-4.994,-5.623,-6.44,-6.021,-4.1,394.9
1,10.25,0.166396552,0.423463,-23.0217,0,-19.37,-5.685,69.66,0.1266108705,90,0.312,-26.34,0.308404,0.429607,-5.734,1.618,-6.5565,-5.0005,-5.6,-6.386,-6.064,-4.122,394.85
1,10.75,0.136315647,0.26281,-21.24965,0.1695,-19.3,-5.809,70.13,0.128814431,90,0.908,-26.975,1.6311,1.61815,-5.7685,1.537,-6.50525,-4.99775,-5.6295,-6.4115,-6.1115,-4.136,395.4
1,11.25,0.1816081895,0.3868,-23.3835,1.584,-19.995,-5.909,70.25,0.12516,90,2.375,-26.42,4.811005,4.959415,-5.777,1.602,-6.56525,-4.99425,-5.6415,-6.4465,-6.1385,-4.134,394.95
1,11.75,0.2,0.282218045,-21.602100205,3.51,-20.395,-5.834,70.565,0.119172683,90,4.393,-24.78,9.71788,10.2148,-5.7555,1.665,-6.5645,-5.0075,-5.641,-6.4315,-6.1495,-4.106,394.2
1,12.25,0.161173,0.3037655,-21.15672719,5.4065,-19.655,-5.801,69.97,0.123754861,90,6.17,-25.85,14.36405,15.4224,-5.8515,1.6375,-6.59,-4.9995,-5.613,-6.443,-6.198,-4.105,393.6
1,12.75,0.213872908,0.660626,-17.756,6.441,-20.025,-5.811,70,0.129982,90,6.771,-27.405,17.1835,19.013,-5.8535,1.8545,-6.523,-5.0085,-5.63,-6.49,-6.19,-4.102,394
1,13.25,0.176952211,0.328143,-21.133458035,7.025,-19.93,-5.813,70.06,0.13005,90,7.475,-28.78,18.20255,20.0423,-5.865,1.691,-6.561,-5.0265,-5.658,-6.5115,-6.167,-4.1005,394.2
1,13.75,0.1411516755,0.58991,-18.3396,5.507,-19.855,-5.852,70.205,0.12539,90,6.484,-28.57,15.47615,16.9934,-5.8625,1.822,-6.568,-4.98375,-5.6715,-6.512,-6.144,-4.096,394.05
1,14.25,0.190518,0.30467,-20.522,4.045,-19.43,-5.848,70.57,0.13161,90,4.74,-29.2,11.46165,13.308,-5.839,1.714,-6.5235,-4.95425,-5.64,-6.47,-6.1275,-4.13,394.2
1,14.75,0.239679904,0.122988,-22.948,2.155,-19.865,-5.793,70.44,0.130225,90,2.936,-28.285,6.87121,7.76847,-5.7975,1.676,-6.484,-4.95575,-5.678,-6.443,-6.083,-4.1265,394.05
1,15.25,0.200671386,0.17559,-17.65165532,0.624,-19.39,-5.586,70.41,0.1267271645,90,1.513,-30.31,3.654045,4.39791,-5.617,1.7925,-6.485,-4.9575,-5.593,-6.377,-5.994,-4.035,393.9
1,15.75,0.206997778,0.562917,-20.8135,0,-19.93,-5.602,70.67,0.13262,90,0.637,-30.675,1.86446,2.15852,-5.6735,1.68,-6.4955,-4.955,-5.629,-6.36,-5.976,-4.047,394.1
1,16.25,0.1909121355,0.3234458875,-21.9747349,0,-20.37,-5.581,70.2,0.136279,90,0.344,-28.08,1.50134,1.8596,-5.684,1.822,-6.5045,-4.9565,-5.64,-6.315,-5.969,-4.056,394.5
1,16.75,0.2118338725,0.0871,-17.113774785,0,-19.59,-5.569,70.42,0.12931,90,0.221,-29.2,1.42412,1.72056,-5.6225,1.7195,-6.5555,-4.98,-5.664,-6.338,-5.956,-4.059,394.4
1,17.25,0.169185909,0.347975,-16.744,0,-19.48,-5.599,70.7,0.130077,89.9,0.1865,-31.39,1.426785,1.68129,-5.614,1.6305,-6.567,-4.9935,-5.56,-6.337,-5.956,-4.08,394.2
1,17.75,0.202181551,0.1480043675,-18.9833,0,-19.36,-5.586,70.83,0.1321,89.95,0.218,-29.44,1.41272,1.71142,-5.574,1.6665,-6.5755,-5.0365,-5.56,-6.32,-5.955,-4.135,394.1
1,18.25,0.227461984,0.5101735,-23.3928,0,-19.47,-5.617,70.82,0.131316904,90,0.194,-29.09,1.39515,1.73107,-5.524,1.7495,-6.577,-5.021,-5.5435,-6.3555,-5.9545,-4.1365,393.1
1,18.75,0.1779998785,0.25109821,-22.966,0,-19.64,-5.505,70.68,0.126746179,90,0.188,-28.12,1.41198,1.7489,-5.5545,1.8375,-6.56,-5.0065,-5.561,-6.338,-5.963,-4.104,393.9
1,19.25,0.23113168,0.36067415,-19.210219995,0,-19.47,-5.537,71.05,0.1333008605,90,0.1565,-28.655,1.421825,1.75279,-5.6135,1.728,-6.6045,-4.955,-5.607,-6.422,-5.946,-4.123,394.5
1,19.75,0.2230519625,0.3785,-15.27635,0,-19.56,-5.548,71.07,0.13727,90,0.186,-28.425,1.3867,1.74977,-5.561,1.742,-6.5875,-4.9235,-5.653,-6.41,-5.956,-4.123,393.15
1,20.25,0.1977199715,0.261820047,-18.1048,0,-19.42,-5.547,70.87,0.13473,90,0.159,-29.52,1.37678,1.7309,-5.537,1.81,-6.529,-4.86075,-5.67,-6.356,-5.984,-4.125,393
1,20.75,0.19,0.331649864,-13.9345,0,-19.08,-5.532,70.735,0.136805,90,0.173,-30.13,0.853717,1.73045,-5.547,1.773,-6.6065,-4.9115,-5.6645,-6.3615,-5.9715,-4.1215,393.1
1,21.25,0.192759085,0.154512,-15.188,0,-18.82,-5.67,70.57,0.125527174,90,0.006,-29.58,0.01023985,0.0263638,-5.619,1.7405,-6.5945,-4.965,-5.706,-6.3795,-6.025,-4.1845,393.25
1,21.75,0.163308583,0.2815826915,-14.78735,0,-19.01,-5.725,70.69,0.1364485,90,0.034,-30.665,0,0.01603,-5.6395,1.828,-6.6075,-4.975,-5.721,-6.447,-6.017,-4.168,393.55
1,22.25,0.2414365,0.235228609,-19.991617835,0,-19.145,-5.6885,70.35,0.144065904,90,0.017,-30.365,0,0.0122465,-5.689,1.6265,-6.6035,-4.999,-5.73,-6.439,-6.016,-4.195,393.3
1,22.75,0.160695416,0.318825877,-13.9113,0,-19.515,-5.7705,70.805,0.131547893,90,0.041,-29.97,0,0.0070793,-5.71,1.6345,-6.62275,-5.02075,-5.7115,-6.407,-6.0215,-4.1925,393.4
1,23.25,0.232665777,0.13158,-18.6773,0,-19.91,-5.915,70.76,0.1254955,90,0.031,-28.62,0,0.006602,-5.745,1.673,-6.57475,-5.023,-5.703,-6.484,-6.015,-4.1875,393
1,23.75,0.203366521,0.1643615,-17.362,0,-19.7,-5.8665,70.095,0.121145,90,0.041,-27.21,0,0.00687135,-5.713,1.8325,-6.6185,-5.054,-5.709,-6.535,-6.062,-4.178,393.1
2,0.25,0.116722906,0.18207,-12.41805,0,-16.31,-7.919,71.78,0.125582842,90,0.099,-27.43,0.445437,0.590692,-8.14,2.091,-4.62525,-3.583,-3.827,-4.975,-4.546,-2.773,403
2,0.75,0.130841,0.1826453845,-13.12006281,0,-16.56,-7.955,71.82,0.1385985,90,0.036,-28.77,0,0,-8.16,2.184,-4.5665,-3.58525,-3.774,-4.928,-4.515,-2.738,402.5
2,1.25,0.125296073,0.20302682,-18.49965,0,-16.18,-7.971,72.54,0.131544,90,0.068,-28.19,0,1.165e-05,-8.16,2.019,-4.5465,-3.5635,-3.816,-4.955,-4.589,-2.72,402
2,1.75,0.12,0.02088,-15.7677,0,-16,-7.997,72.05,0.13217,90,0.011,-27.37,0,0.00246125,-8.16,1.8,-4.58675,-3.5905,-3.837,-5.032,-4.578,-2.743,401.5
2,2.25,0.135072968,0.20316,-19.54,0,-16,-7.992,71.78,0.12849,90,0.008,-27.12,0,0,-8.16,1.96,-4.582,-3.60625,-3.859,-5.069,-4.607,-2.745,401.6
2,2.75,0.1049913065,0.244653,-13.82369314,0,-15.97,-7.993,71.43,0.124092475,90,0.025,-27.76,0,0,-8.18,2.244,-4.56075,-3.61775,-3.854,-5.073,-4.601,-2.732,402.3
2,3.25,0.0975,0.23358,-16.03865,0,-15.36,-8.04,72.05,0.131865524,90,0.002,-26.35,0,0,-8.18,2.358,-4.5805,-3.614,-3.865,-5.088,-4.537,-2.712,402.8
2,3.75,0.1203479895,0.2957,-14.3955,0,-15.79,-7.98,71.91,0.1296215,90,0.011,-28.11,0,0,-8.16,1.933,-4.58825,-3.61675,-3.867,-5.1,-4.538,-2.71,403.7
2,4.25,0.1146960415,0.201310012,-15.78895,0,-16.46,-8.06,71.62,0.13468,90,0.058,-26.36,0,0,-8.19,2.233,-4.58875,-3.6185,-3.83,-5.094,-4.465,-2.727,403.8
2,4.75,0.109811,0.20201,-14.3924,0,-16.28,-8.09,70.88,0.12389,90,0.044,-26.51,0,0,-8.23,2.262,-4.593,-3.60825,-3.837,-5.125,-4.48,-2.711,402.95
2,5.25,0.1400773395,0.128590905,-17.44234411,0,-16.28,-8.06,71.68,0.12255,90,0.015,-25.13,0,0,-8.21,2.335,-4.5935,-3.61925,-3.858,-5.125,-4.524,-2.709,402.9
2,5.75,0.15,0.1675155,-13.6309,0,-16.12,-8.04,71.67,0.12412,89.9,0.044,-25.595,0,0,-8.21,2.285,-4.6105,-3.60125,-3.861,-5.097,-4.53,-2.724,402.2
2,6.25,0.135773,0.13734273,-17.002,0,-16.13,-8,70.8,0.127035,89.9,0.022,-24.62,0,0,-8.18,2.3685,-4.60825,-3.61025,-3.859,-5.124,-4.52,-2.737,401.5
2,6.75,0.115085754,0.02295,-16.51265264,0,-16.19,-8.05,71,0.12404,89.9,0.032,-25.18,0,0,-8.2,2.167,-4.62175,-3.60775,-3.885,-5.115,-4.516,-2.752,401.5
2,7.25,0.09865,0.195644955,-16.9523,0,-15.92,-8.03,70.9,0.133669158,89.9,0.022,-26.905,0,0.0017942,-8.18,2.383,-4.6475,-3.61025,-3.853,-5.11,-4.521,-2.756,400.9
2,7.75,0.15,-0.0182,-17.0984,0,-16.26,-8.02,71.31,0.131217706,89.9,0.084,-30.09,0,0.027146,-8.17,2.122,-4.65875,-3.616,-3.846,-5.123,-4.602,-2.768,402.15
2,8.25,0.1195507015,0.0362,-17.4548,0,-16.3,-8.02,71.28,0.13229,89.9,0.223,-28.49,0.03433355,0.1830865,-8.21,2.199,-4.63375,-3.605,-3.857,-5.127,-4.577,-2.787,402.8
2,8.75,0.115982,0.07845,-14.4677,0.1845,-16.38,-8.04,71.49,0.1373919,89.9,0.88,-28.76,1.0243,1.35078,-8.2,2.198,-4.6455,-3.62425,-3.865,-5.13,-4.58,-2.801,400.7
2,9.25,0.136377469,0.175995915,-14.5733,3.073,-16.29,-8.07,71.97,0.121105,89.9,3.828,-27.59,8.0542,8.69119,-8.19,2.304,-4.67075,-3.608,-3.873,-5.138,-4.567,-2.814,401.9
2,9.75,0.13,0.137507856,-15.49,11.13,-16.28,-8.04,71.62,0.1292907985,89.9,10.53,-27.17,24.32455,26.64615,-8.21,2.273,-4.671,-3.60225,-3.91,-5.141,-4.557,-2.823,400.5
2,10.25,0.11502197,0.08175,-17.29,25.93,-15.99,-8.1,71.77,0.1348918885,89.9,23.03,-24.415,48.86145,55.05375,-8.22,2.389,-4.6975,-3.6115,-3.879,-5.137,-4.562,-2.816,400.4
2,10.75,0.11,0.269367839,-14.58878248,50.24,-16.18,-8.15,71.2,0.132382932,89.9,41.73,-21.11,85.4791,95.5149,-8.25,2.463,-4.693,-3.62475,-3.889,-5.12,-4.59,-2.822,400.65
2,11.25,0.130073835,0.24994,-13.6835,69.52,-16.045,-8.165,70.99,0.1385409095,89.9,56.355,-19.83,119.57,128.468,-8.26,2.145,-4.7215,-3.6455,-3.874,-5.133,-4.607,-2.8295,401.45
2,11.75,0.1304352275,0.1714245645,-16.65892576,81.5,-15.62,-8.18,70.98,0.12151,89.9,70.455,-16.635,146.104,163.1495,-8.275,2.174,-4.7275,-3.6575,-3.871,-5.155,-4.634,-2.843,401.65
2,12.25,0.107747346,0.25312,-16.525060905,93.15,-15.67,-8.16,70.41,0.14013887,89.9,79.75,-17.58,167.933,188.06,-8.29,2.2025,-4.758,-3.6625,-3.887,-5.1545,-4.6375,-2.8515,400.5
2,12.75,0.1208045,0.326626448,-15.68095,99.4,-15.425,-8.15,70.44,0.140957,89.9,84.3,-17.41,182.42,202.291,-8.255,2.138,-4.76775,-3.65625,-3.885,-5.098,-4.6485,-2.847,400.75
2,13.25,0.113767649,0.398343,-13.3265,103.3,-15.605,-8.165,70.815,0.132024,89.9,87.3,-17.67,189.95,217.527,-8.245,2.279,-4.737,-3.6675,-3.903,-5.081,-4.644,-2.839,400.9
2,13.75,0.1174394265,0.461671,-14.237289605,96.1,-15.645,-8.16,70.525,0.13641,89.9,82.65,-18.31,168.958,195.9855,-8.275,2.265,-4.79725,-3.679,-3.881,-5.075,-4.635,-2.837,401.1
2,14.25,0.117999,0.395571,-13.2053,89.2,-15.54,-8.13,70.37,0.12349,90,77.34,-20.475,158.62,180.6815,-8.26,2.0135,-4.7575,-3.68175,-3.891,-5.065,-4.63,-2.822,400.4
2,14.75,0.125384844,0.266035,-16.3343,77.125,-15.62,-8.125,70.34,0.130526,90,68.415,-21.66,138.6135,166.38,-8.235,2.16,-4.747,-3.6465,-3.835,-5.088,-4.6235,-2.8195,402.2
2,15.25,0.1368295,0.19713,-17.2937,62.92,-15.92,-7.758,70.08,0.123095,90,55.4,-21.12,116.429,129.17,-8.08,2.157,-4.7195,-3.6515,-3.826,-5.097,-4.495,-2.755,400.5
2,15.75,0.115008311,0.266740088,-14.5025,44.8,-16.12,-7.791,70.67,0.125365,90,38.9,-23.18,83.53305,92.06995,-7.953,2.006,-4.66375,-3.5765,-3.846,-5.133,-4.401,-2.713,400.2
2,16.25,0.141710049,0.43816,-13.63513345,25.5,-16.11,-7.7175,70.915,0.13003,90,23.395,-23.795,51.1935,57.7269,-7.9205,2.137,-4.64975,-3.558,-3.851,-5.0895,-4.435,-2.7055,400.8
2,16.75,0.12,0.216471639,-12.8293,9.54,-16.27,-7.678,71.35,0.123841,90,8.99,-23.685,23.832,24.63,-7.844,2.182,-4.657,-3.5795,-3.847,-5.1265,-4.4335,-2.7005,401.75
2,17.25,0.099478,0.319481,-13.90244357,2.041,-16.14,-7.595,70.73,0.121795556,90,2.611,-24.63,7.36577,7.55236,-7.778,2.129,-4.6495,-3.578,-3.842,-5.076,-4.432,-2.704,400.9
2,17.75,0.1047858565,0.1581215,-11.09741606,0.13,-16.18,-7.623,71.07,0.12596,90,0.7755,-23.575,2.22561,2.21166,-7.783,2.1405,-4.66075,-3.5705,-3.854,-5.0695,-4.4545,-2.7125,402.3
2,18.25,0.103901,0.252415,-12.0514,0,-16.375,-7.643,71.41,0.129438,90,0.338,-25.96,1.75345,1.8361,-7.752,2.307,-4.6795,-3.569,-3.8425,-5.085,-4.471,-2.717,402.6
2,18.75,0.115589209,0.15013,-11.57655748,0,-16.845,-7.6755,71.71,0.1220857355,90,0.234,-24.37,1.59687,1.73559,-7.752,2.223,-4.676,-3.568,-3.852,-5.0845,-4.4765,-2.709,403
2,19.25,0.13003388,0.165145,-13.7065,0,-16.44,-7.656,71.97,0.1183552795,90,0.195,-24.815,1.56898,1.69053,-7.781,2.419,-4.6685,-3.559,-3.885,-5.107,-4.448,-2.711,403.2
2,19.75,0.1319571195,0.120018,-16.822,0,-16.5,-7.581,71.38,0.114695,90,0.25,-25.54,1.572,1.71511,-7.763,2.143,-4.6715,-3.5635,-3.8405,-5.0815,-4.481,-2.714,403.1
2,20.25,0.1035202715,0.0604,-15.79185837,0,-16.355,-7.5595,71.885,0.122885,90,0.2375,-26.32,1.57462,1.71319,-7.736,2.063,-4.6835,-3.57025,-3.809,-5.053,-4.514,-2.714,403.5
2,20.75,0.14,0.166509909,-19.36919089,0,-15.88,-7.542,71.53,0.12817,90,0.208,-28.61,1.42006,1.67228,-7.76,2.037,-4.7145,-3.601,-3.8215,-5.044,-4.527,-2.7115,402.95
2,21.25,0.131495072,0.06227,-20.8548,0,-16.04,-7.664,71.62,0.13331,90,0.001,-28.725,0,0.014046,-7.8935,2.1265,-4.709,-3.6135,-3.831,-5.064,-4.58,-2.756,402.9
2,21.75,0.1,0.182138,-15.6199,0,-16.36,-7.7565,71.555,0.121575,90,0.024,-27.05,0,0.0061247,-7.9745,1.989,-4.737,-3.638,-3.866,-5.062,-4.604,-2.778,402.7
2,22.25,0.112851,0.0702,-12.843,0,-16.52,-7.812,71.28,0.123438,90,0.017,-26.87,0,0,-8.01,1.9675,-4.7435,-3.645,-3.87,-5.056,-4.609,-2.778,402.6
2,22.75,0.138758616,0.10248,-13.3441,0,-16.5,-7.879,71.45,0.124346,90,0.037,-25,0,0.00159815,-8.11,2.111,-4.719,-3.646,-3.881,-5.047,-4.608,-2.759,402.3
2,23.25,0.131568633,0.188741,-11.674,0,-16.06,-7.877,71.97,0.1390457205,90,0.028,-26.135,0,0,-8.08,2.067,-4.708,-3.625,-3.924,-5.01,-4.595,-2.77,402.7
2,23.75,0.0953,0.1421267495,-13.98374078,0,-15.64,-7.9635,71.9,0.129059,90,0.0505,-26.86,0,0.00091493,-8.15,1.969,-4.681,-3.621,-3.8965,-5.0205,-4.584,-2.768,402.9
3,0.25,0.10019,-0.0648,-15.92685,0,-16.91,-8.2,70.14,0.10998,90,0.085,-27.905,0.3279005,0.528271,-8.78,1.661,-3.7825,-2.863,-2.774,-3.595,-3.404,-2.183,398.3
3,0.75,0.143287342,-0.03345,-16.4015,0,-17.14,-8.32,69.77,0.104249,90,0.028,-29.26,0,0,-8.86,1.608,-3.5795,-2.814,-2.706,-3.503,-3.395,-2.16,398.5
3,1.25,0.110299851,-2e-05,-12.1915,0,-17.11,-8.37,69.94,0.0991925,90,0.042,-28.37,0,0,-8.92,1.724,-3.6,-2.7765,-2.806,-3.616,-3.395,-2.178,398.5
3,1.75,0.103159004,0.0334,-12.87665,0,-17.21,-8.39,70.43,0.105526516,90,0.022,-28.46,0,0,-8.92,1.776,-3.7,-2.8335,-2.834,-3.649,-3.436,-2.193,398.25
3,2.25,0.124679,0.00796365,-13.3834,0,-16.92,-8.43,70.39,0.107134915,90,0,-29.88,0,0,-8.96,1.876,-3.759,-2.8575,-2.878,-3.684,-3.458,-2.178,398.2
3,2.75,0.111292302,-0.0759,-10.8758,0,-17.16,-8.38,70.59,0.10352,90,0.051,-29.83,0,0,-8.96,1.81,-3.7875,-2.8625,-2.903,-3.694,-3.482,-2.178,398.6
3,3.25,0.113208,-0.08831,-12.58955047,0,-17.26,-8.405,70.78,0.103195,90,0.0045,-29.6,0,0,-8.975,1.802,-3.75475,-2.8765,-2.914,-3.698,-3.478,-2.171,398.2
3,3.75,0.11,-0.0108,-10.35963382,0,-17.4,-8.435,71.26,0.106057671,90,0.023,-27.005,0,0,-9.01,1.847,-3.78275,-2.8445,-2.9105,-3.6925,-3.4735,-2.157,399
3,4.25,0.108533724,-0.0201,-13.52175,0,-17.505,-8.38,70.73,0.11411,90,0.051,-28.18,0,0,-8.965,1.7705,-3.801,-2.8505,-2.901,-3.6935,-3.4655,-2.1245,398.4
3,4.75,0.09835,-0.0542,-12.96935,0,-17.13,-8.43,70.06,0.11034,90,0.0085,-28.015,0,0,-8.985,1.744,-3.79175,-2.86175,-2.8815,-3.7025,-3.475,-2.1155,398.7
3,5.25,0.103264,0.0141,-15.780802885,0,-16.565,-8.375,71.22,0.1092,90,0.028,-27.49,0,0,-8.955,1.7695,-3.83725,-2.8765,-2.878,-3.705,-3.477,-2.1345,399.1
3,5.75,0.101195643,-0.002935,-12.969,0,-17.16,-8.265,71.17,0.11437,90,0.107,-27.67,0,0.02216,-8.91,1.729,-3.839,-2.88125,-2.876,-3.6925,-3.4585,-2.143,398.55
3,6.25,0.0898,0.008715,-12.86120201,0,-17.06,-8.415,71.325,0.1089217445,90,0.2755,-26.9,0.23911,0.201433,-8.975,1.8165,-3.82725,-2.87975,-2.8805,-3.7215,-3.4645,-2.153,398.5
3,6.75,0.0994,0.0343,-12.19108151,1.2065,-17.25,-8.365,71.665,0.10565682,90,1.501,-26.97,3.71844,1.5685,-8.945,1.791,-3.8305,-2.8685,-2.894,-3.706,-3.475,-2.154,398.6
3,7.25,0.100562255,0.02838,-12.4347,8.79,-16.665,-8.42,71.465,0.10762,90,7.32,-27.515,21.0716,11.8284,-8.99,1.8435,-3.834,-2.876,-2.8955,-3.691,-3.473,-2.1515,398.75
3,7.75,0.10415734,0.149282784,-10.7119,24.095,-16.72,-8.42,71.475,0.110635,90,18.8,-26.32,54.966,40.0133,-9.005,1.768,-3.836,-2.87725,-2.8645,-3.692,-3.4385,-2.151,398.3
3,8.25,0.0938,-0.0146,-11.54171622,60.19,-16.685,-8.655,71.075,0.10368,90,42.42,-21.8,119.604,85.3334,-9.175,1.8425,-3.835,-2.87825,-2.922,-3.6985,-3.4405,-2.1525,399
3,8.75,0.096137119,0.03259,-12.976574475,95.65,-16.56,-8.79,70.61,0.106205,90,71.51,-16.77,187.6,167.09,-9.235,1.8375,-3.848,-2.881,-2.9025,-3.6905,-3.436,-2.14,398.75
3,9.25,0.1,0.08665,-12.6077,133.4,-16.06,-8.89,69.205,0.107034,90,105.85,-15.125,259.602,243.508,-9.345,1.848,-3.842,-2.87425,-2.898,-3.6915,-3.439,-2.125,398.6
3,9.75,0.08,0.05728,-11.6851,175.5,-15.915,-8.97,69.78,0.1060965385,90,137.75,-9.96,318.6955,320.768,-9.38,1.894,-3.83425,-2.871,-2.9,-3.68,-3.4395,-2.125,398.1
3,10.25,0.0914,0.144887682,-8.13664,213.1,-15.52,-8.99,68.385,0.10248,90,166.85,-7.241,438.411,411.536,-9.4,1.874,-3.8175,-2.86375,-2.8975,-3.681,-3.447,-2.1215,398.7
3,10.75,0.103784257,0.26993,-9.08331,256.6,-15.36,-9.05,67.715,0.10554,90,195.6,-4.337,507.817,475.511,-9.435,1.713,-3.79775,-2.857,-2.919,-3.6765,-3.451,-2.1115,398.6
3,11.25,0.0931,0.3035654,-8.9610783335,280.5,-15.115,-9.055,66.57,0.106385,89.95,217.25,-1.644,560.672,533.554,-9.42,1.754,-3.7815,-2.84875,-2.935,-3.6855,-3.4535,-2.104,398.2
3,11.75,0.0974,0.313595205,-8.25354,309.5,-14.47,-9.08,65.885,0.106305,89.9,237.9,-0.13,608.042,586.595,-9.405,1.5375,-3.745,-2.833,-2.9235,-3.685,-3.445,-2.1025,398.6
3,12.25,0.0729,0.33601,-6.594068617,328.7,-14.43,-8.95,66.37,0.103468537,89.9,255.4,0.335,628.015,630.999,-9.34,1.534,-3.7125,-2.8155,-2.922,-3.6725,-3.439,-2.108,398.25
3,12.75,0.0972,0.433623,-6.201438107,336.6,-13.94,-8.85,65.84,0.10397204,89.9,262,0.8105,650.475,644.723,-9.29,1.526,-3.692,-2.8145,-2.885,-3.659,-3.421,-2.11,398.1
3,13.25,0.0869,0.48668,-5.3548969135,340.3,-13.11,-8.795,64.665,0.105435,89.9,270.85,1.278,678.76,667.35,-9.275,1.6345,-3.69125,-2.815,-2.875,-3.65,-3.405,-2.106,397.95
