DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,SH_1_1_1,LE_1_1_1,SLE_1_1_1,G_2_1_1,G_2_3_1,TS_2_1_1,TS_2_2_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,TS_2_3_1,G_3_1_1,TS_3_1_1,TS_3_2_1
1,9.25,0.278696369,-6.5625,2.855550888,-0.0608,-0.07175,-0.02120425,16.77947,0.5462839455,9.9829,-0.0092845,-12.56,-11.8325,-0.1395,0.3435,62.6055,96.48035248,386.450811775,0.80850461,38.2225,226.8,75.5,13.20407306,222.562125,285.805391675,2.853489283,0.2985,-19.813,-3.84335,-5.156975
1,9.75,0.29227670675,-6.09560529,2.99383,-0.1853625,-0.040967,-0.0242,28.2618,0.558043659,12.867,-0.01075,-12.46,-11.685,-0.1505,0.36525,58.867,96.47730193,385.9101965,0.96735,65.245,319.3403278,106.645125,18.775965895,226.75494885,290.3322,2.734899158,0.30825,-19.873,-3.750225,-4.759625
1,10.25,0.293297766,-5.978945,3.044283711,-0.276405,-0.197476088,-0.0308,35.3808,0.553697398,13.722025,-0.0208,-12.05783341,-11.495,-0.14475,0.389,55.86729813,96.48016641,386.0200806,1.0932969875,85.4105421925,381.3,136.31258205,25.39960365,225.81225,289.63255,2.7587640865,0.33525,-19.813,-3.3784,-3.935
1,10.75,0.303147353,-5.16467,3.0491232515,-0.4217,-0.19045014325,-0.02622375,45.2652425,0.585235,13.485,-0.03215,-11.8691359875,-11.3975,-0.12,0.41525,51.90940965,96.471564005,385.7316137,1.266075,106.425,462,162.78935,29.1596066575,229.5898,295.56905,2.709024661,0.34575,-19.758,-2.6875,-3.2842
1,11.25,0.312196786,-4.84405,3.03439902825,-0.50317,-0.28513932225,-0.0369,47.1550523275,0.54432,13.8013625,-0.0274,-11.62,-11.34,-0.092875,0.474,48.2643902175,96.42729174,385.7546848,1.5063,127.42844145,508.5750149,189.975,36.7432585575,231.385,295.43486425,2.872125311,0.34375,-19.678,-2.3277,-2.8625
1,11.75,0.31175903825,-4.36143,2.96239559,-0.417035,-0.18501535975,-0.0323,49.37471,0.4983186325,13.58137,-0.05900775,-11.56,-11.1175,-0.08975,0.492,45.51325,96.39911351,385.2439382,1.63805,148.248304075,619.664899475,206.479555,43.112742825,233.0264542,300.5371,2.926093572,0.34525,-19.553,-1.3125,-1.9603
1,12.25,0.323402165,-3.9939,3.071509967,-0.494355,-0.292469552,-0.02765,52.71025,0.394697681,13.1255,-0.044525,-11.1,-10.9675,-0.069125,0.507,43.1365,96.364134645,384.87294325,1.6905,156.8,646.01743985,238.96532555,49.9538594125,234.05545,302.9961368,2.944151992,0.34625,-19.248,-0.079054,-0.53693
1,12.75,0.3209575,-3.487731873,3.07222616875,-0.516225,-0.2558103575,-0.0261815,53.60027103,0.30693460375,12.99,-0.0612,-10.73,-10.86,-0.057,0.4885,40.1924434475,96.337606065,385.0491349,1.779,179.2,671.7020848,257.95,48.6924404125,234.9771,305.3225,2.85153740875,0.35,-19.128,0.77117,0.97259
1,13.25,0.301924738,-3.002588958,3.00661677675,-0.487725,-0.193036656,-0.0186095,51.08945,0.2155635355,12.717,-0.07405,-10.2860786575,-10.7525,-0.03925,0.4865,39.2153539825,96.299,384.791108,1.839175,163.3,632.4851489,238.375,48.950695885,236.31012855,304.685988725,2.8818708285,0.35575,-19.003,1.8756,2.2252
1,13.75,0.30840417925,-2.53344953575,2.9534838355,-0.38376,-0.2014447415,-0.019359,50.6459,0.206225082,10.984175,-0.0183,-10.138482315,-10.6575,0.0225,0.4895,38.528332875,96.27067965,384.28376965,1.88235,140.420795625,565.159675,209.725,42.3587838875,236.4445528,304.18101595,2.8630294895,0.37475,-18.9005,2.0113,2.3553
1,14.25,0.305690087,-2.8753625,2.97083133975,-0.15981570675,-0.0535,-0.02135,39.8002,-0.065525,9.8548,-0.05981925,-10.047257315,-10.55,0.036,0.479,38.43545,96.220644785,384.24632535,1.888675,117.588075,480.2,181.125,38.7358643225,235.325101225,305.9351946,2.911865171,0.39125,-18.813,1.9396,2.3318
1,14.75,0.295119035,-2.651165,2.952659007,-0.057021,0.01042,-0.0202,29.8855,-0.214397178,8.454995,-0.03390025,-10.035,-10.4225,0.04,0.49375,38.403663635,96.275,384.4083659,1.8474,92.225,413.13129705,150.25706465,31.532455785,236.27748025,305.016775,2.76499061375,0.38975,-18.7205,2.3547,2.7576
1,15.25,0.284810041,-2.843954762,2.91006,0.04525,0.091205,-0.01525,11.37099,-0.48450337725,6.0587225,-0.05452725,-10.0476224075,-10.36,0.06825,0.503,38.47305214,96.29867114,384.31473705,1.898,59.675,337.18065,129.04481975,30.0614170375,234.93456835,303.101175,2.933090174,0.38225,-18.708,2.6106,3.1416
1,15.75,0.264227122,-2.7233925,2.763885979,0.1095825,0.10962328,-0.00742,-1.3532475,-1.03536437125,3.752525,-0.13925,-10.09,-10.2375,0.0915,0.46625,38.7165,96.28985464,384.460469725,1.7356499175,30.9175,216.5,90.501925,23.3445215325,235.1697605,300.642653225,2.75287811,0.3595,-18.543,2.122,2.6283
1,16.25,0.2159755975,-3.460141115,2.382494689,0.10123,0.0799,-0.00633,-15.844,-1.541074707,1.666175,-0.2465704625,-10.06,-10.155,0.0755,0.445,39.6895,96.31462156,385.0688128,1.6087,-2.59825,107.0527536,51.5475,15.857718445,233.2469,299.623703925,2.833512492,0.34675,-18.5205,1.7985,2.08
1,16.75,0.1825041415,-3.7638525,2.180362132,0.11556,0.05125,-0.0132,-26.501075,-1.7632758715,0.327865,-0.1694960875,-10.01,-10.095,0.118,0.42775,41.8645,96.36492435,384.66459805,1.41395,-41.095,27.1509812175,20.736,9.4424381095,231.830925,294.4790063,2.777816295,0.333,-18.5205,1.45745,1.747725
1,17.25,0.1531226985,-4.37186,1.981409834,0.1362264865,0.057725,-0.0071868,-32.2199625,-1.68433716625,-0.196425,-0.23917163,-9.9475,-10.0875,0.13225,0.411,45.11925,96.3601813,385.1695352,1.21355,-65.195,5.66235953275,3.86425,3.700675,229.8863,292.990569275,2.875711163,0.3235,-18.563,1.21055,1.475575
1,17.75,0.13875090075,-4.60319106525,1.962928921,0.17814362425,0.0723475,-0.01405,-34.78401,-1.673256196,-0.409005,-0.190995035,-10.01,-10.1725,0.125,0.3805,47.9139060675,96.369,385.1330436,1.0597,-83.6,0.28575,0,0.65800052675,230.0499,292.478775,2.88340079375,0.31225,-18.663,1.0746925,1.2854
1,18.25,0.134320241,-5.2233,1.8781515355,0.16690674975,0.044,-0.014684,-34.40928171,-1.424946353,-0.3649075,-0.275470711,-10.165,-10.2,0.1197425,0.355,49.7655,96.40825,385.26662815,0.99356,-82.6,0,0,0.34515652625,229.6242,290.7526404,2.937288053,0.29125,-18.6955,0.94296,1.129325
1,18.75,0.12604,-5.3578975,1.8642012765,0.22398,0.0621,-0.00855655,-36.3772875,-1.222890287,-0.22689,-0.149834274,-10.2525,-10.2,0.1225,0.32925,52.0387346875,96.3874176175,384.9761354,0.974225,-84.67274875,0,0,0,229.26685,289.5079877,2.910284156,0.2885,-18.693,1.028015,1.224475
1,19.25,0.12746395125,-5.53945,1.86235524125,0.18977,0.054125,-0.0187765,-35.56324,-1.09808232475,-0.27176,-0.257335095,-10.4125,-10.2925,0.0705,0.315,53.64355809,96.405,385.129220575,0.86167,-80.8,0,0,0,225.984375,287.86453885,2.874544549,0.28725,-18.673,0.2931475,0.3603975
1,19.75,0.14635674475,-5.5731975,1.9284976225,0.202448788,0.0526675,-0.0199,-37.36347,-0.990222828,-0.141955,-0.1787178535,-10.4275,-10.31,0.05,0.3065,54.9576,96.428141405,385.2855946,0.83212577,-73.5,0,0,0,226.03815,287.094575,2.798135559,0.2895,-18.4905,0.305115,0.371725
1,20.25,0.14296355725,-5.6439225,1.88272753975,0.23036,0.028795,-0.0156275,-35.859475,-1.122457146,-0.253145,-0.157103352,-10.56,-10.57,0.09725,0.307,57.115170605,96.39286324,385.1119217,0.80123,-73.85907039,0,0,0,226.7574,287.029425,2.822859175,0.29175,-18.553,0.0598775,-0.70736
1,20.75,0.14251305275,-5.8181,1.9664,0.218633682,0.0388,-0.0163,-35.9195,-1.022979084,-0.158240263,-0.17691,-10.7125,-10.63,0.062,0.303,57.08129181,96.4236962025,385.2090249,0.8103,-78.82767025,0,0,0,226.9728,287.071550875,2.73645994475,0.29125,-18.743,-0.230485,-0.745825
1,21.25,0.1533452845,-5.98512,2.026400659,0.160732583,0.07065,-0.01725,-37.883,-0.8531720795,-0.2119625,-0.1773286535,-10.76,-10.725,0.058,0.303,58.4075,96.403018845,385.17834275,0.750099815,-71.9151151225,0,0,0,226.12599495,284.6290778,2.79101181475,0.289,-18.7155,-0.7266275,-1.5147725
1,21.75,0.1710381945,-6.090625,2.033719728,0.2374675,0.0555,-0.011907,-39.943,-0.7613775,0.0491,-0.128886096,-10.8125,-10.7425,0.0525,0.31925,59.97105,96.42184988,385.3174212,0.70583438,-77.524297645,0,0,0,228.6098278,287.154566175,2.71866907775,0.28975,-18.973,-0.919255,-1.5140125
1,22.25,0.142102644,-6.30665,1.9916133765,0.18,0.0292,-0.0129685,-38.4404525,-0.848427212,-0.0006325,-0.22504,-10.92,-10.7425,0.02475,0.3205,60.314,96.42476973,385.4479639,0.719531635,-84.975,0,0,0,226.5606078,284.46145,2.784135616,0.2895,-19.0655,-1.4006275,-2.239025
1,22.75,0.150882399,-6.346,2.0721,0.125215,0.02905,-0.0091325,-38.84425,-1.0005218365,-0.140465,-0.18942487775,-11.19,-10.76,0.00575,0.32,61.02,96.4117504275,385.24532105,0.72209,-86.041485525,0,0,0,227.4293177,285.160275,2.905902674,0.283,-19.053,-1.3405525,-1.717825
1,23.25,0.163765502,-7.4095329615,2.032684878,0.1937702785,0.099165153,-0.0081875,-37.9645525,-0.900977932,-0.276445,-0.16379859975,-11.55,-10.805,-0.011,0.31625,62,96.4367555525,387.14478355,0.68733,-80,0,0,0,224.6144,285.035591375,2.49691769025,0.27175,-19.023,-2.020625,-3.0317
1,23.75,0.164213854,-7.0086875,2.139014372,0.16839453,0.032705,-0.013655,-40.0744525,-0.8687348485,-0.69276,-0.1242928395,-12.185,-10.805,-0.0295,0.19,63.604198855,96.42561417,385.382332025,0.6441725,-73.17266051,0,0,0,222.38105,283.1696658,2.70168794525,0.25925,-19.013,-2.5386,-3.9469
2,0.25,0.16682537,-5.8774,2.14746351725,0.164165,0.021095,-0.01337775,-34.1232825,-0.6510265955,-0.43404,-0.1990402005,-10.84204223,-8.42,-0.147,0.14825,56.37,96.251515245,386.8639459,0.5604225,-69.0208853375,0,0,0,229.54155,289.624675,2.882220904,0.1345,-17.813,10.03985,12.444
2,0.75,0.159950205,-5.801215,2.128660689,0.16485,0.0512625,-0.012625,-37.628775,-0.84966096725,-0.38474,-0.14690374125,-10.75876464,-8.4575,-0.16103,0.1535,57.98576,96.2147313125,386.6111469,0.52,-65.7936803,0,0,0,230.5066,290.690975,2.86793537,0.132,-17.833,10.52025,13.1305
2,1.25,0.175083726,-6.1854175,2.3085,0.1038325,0.0129225,-0.0125595,-34.1164775,-0.80443380375,-0.15235,-0.161149425,-10.70241464,-8.5425,-0.170015,0.12625,58.161000865,96.231354885,386.96133895,0.5561375,-66.73847,0,0,0,228.41365,288.415275,2.9080220395,0.128,-17.833,10.612,12.51825
2,1.75,0.17737197625,-6.074679647,2.20446090325,0.1192,0.0148475,-0.01085,-32.6982385275,-0.76415994725,-0.28138,-0.145285,-10.68815732,-8.405,-0.1957575,0.12,58.08285,96.217751825,387.1393421,0.51322,-72.72419525,0,0,0,228.8503,289.6942494,3.0131,0.12575,-18.233,10.384,12.72175
2,2.25,0.18073,-6.451425,2.21864872825,0.209258158,0.026185,-0.0098,-35.21675,-0.5914975525,-0.6465075,-0.19089,-10.79170732,-8.59,-0.158125,0.14275,59.11,96.234972435,387.42487215,0.5162875,-81.41562063,0,0,0,228.3173,288.645575,2.98026218575,0.12575,-18.303,9.48845,11.33825
2,2.75,0.167655,-6.73205,2.1264195935,0.16882,0.0343,-0.00561,-33.65726,-0.76052319175,-0.77258,-0.16202989525,-10.87,-8.7475,-0.173,0.138,59.617,96.26,387.34768485,0.484,-71.6143526225,0,0,0,230.115975,289.5301,2.9661320465,0.123,-18.503,8.47435,10.15
2,3.25,0.1667972975,-6.967959193,2.1759616325,0.14054,0.0154,-0.013338,-34.93127,-0.74539912,-0.538945,-0.18263,-10.90192241,-8.7925,-0.17325,0.1315,60.4663,96.21091916,387.19008195,0.482885065,-75.6477954125,0,0,0,224.223725,284.884375,2.783433129,0.119,-18.438,7.9302,9.566325
2,3.75,0.175765,-7.165175,2.253,0.14,0.0451695,-0.009335,-34.0896925,-0.71213,-0.6737125,-0.17435493675,-10.86755732,-8.845,-0.1865,0.122,61.47400605,96.18125,387.2318289,0.46895,-67.83898043,0,0,0,226.03045,285.2053,2.7313,0.117,-18.4055,7.554375,9.037825
2,4.25,0.1772805695,-7.1281,2.1763638005,0.1639225,0.00097,-0.0193315,-32.354755,-0.673161203,-0.3519475,-0.20203552625,-11.00610732,-8.8525,-0.189,0.114,61.907325,96.19243838,387.18,0.4404382825,-67.41471043,0,0,0,225.0041,283.590975,2.74565,0.113,-18.568,7.1525,8.547225
2,4.75,0.18070842525,-7.56633,2.311173944,0.16644,0.02784,-0.0145585,-31.659415,-0.71044079425,-0.893475,-0.17520619425,-10.91573964,-8.905,-0.191,0.10225,61.9055,96.184,387.31963565,0.45846,-64.885,0,0,0,224.1946,282.705225,2.68189263275,0.109,-18.408,7.2156,8.894725
2,5.25,0.17932877375,-7.8253,2.29222356,0.101555,0.06415,-0.010275,-31.9455975,-0.674922109,-0.4477075,-0.199500143,-10.94995214,-8.95,-0.199,0.0865,63.9164,96.20997342,388.841358,0.395575,-65.135765195,0,0,0,227.875314925,283.813659825,2.693,0.108,-18.443,7.01935,8.519125
2,5.75,0.19123024025,-7.44054,2.261252793,0.1077450755,-0.0168925,-0.005065,-32.17761,-0.640205,-0.56709,-0.15037668,-10.98,-8.95,-0.20125,0.079,63.8452740475,96.19980421,387.25809705,0.40024,-68.3390129375,0,0,0,225.7524,284.6665,2.72428688,0.1075,-18.443,6.67685,7.98025
2,6.25,0.191,-7.72235621575,2.36493918075,0.07165,-0.023475,-0.0082211,-30.40225,-0.5282199835,-0.85474,-0.22802682025,-11.10088964,-8.9525,-0.2212575,0.0915,63.94282,96.24075337,387.815949425,0.41463,-79.25,0,0,0,225.0873,282.36705,2.65869058775,0.103,-18.368,6.06105,7.35865
2,6.75,0.193952673,-7.50953,2.343114831,0.1184975,0.0186,-0.0059902,-28.73,-0.574421117,-0.271,-0.17897959,-11.1675,-8.9675,-0.2215,0.093,64.425,96.2433153175,387.772915275,0.41165,-78.7,0.007511934,0,0,224.7494,282.6087,2.6455852365,0.103,-18.353,5.947325,6.952025
2,7.25,0.205557416,-7.4576,2.4563020115,0.067825,-0.00266,-0.014225,-18.623395,-0.4443746095,1.30778,-0.099420143,-11.211857325,-9,-0.227,0.106,63.54725,96.25544639,388.3235852,0.4309425,-65.68,3.6525,1.25598825,0.576497975,224.7569,283.186775,2.69072001,0.104,-18.383,5.13905,6.01255
2,7.75,0.2265825465,-7.218,2.586527669,0.008,0.00239,-0.014614,-9.822875,-0.1292516105,4.1169,-0.0069425,-11.275,-9.1575,-0.232,0.146,61.8,96.27890969,388.478467,0.48589,-44.1521443425,40.5725,12.12750491,1.4469755,226.2726,284.280325,2.724641125,0.1015,-18.678,3.654575,4.524275
2,8.25,0.2645141945,-6.74457,2.831176395,-0.0283,-0.014,-0.0169,4.3441475,0.230640686,8.285605,-0.001805,-11.382294825,-9.16,-0.1825,0.1745,59.27725,96.26256548,388.569164625,0.57627,-1.0496095305,109.9625,40.345,6.24260411225,227.6273,286.6536,2.784542894,0.106,-18.563,2.90195,3.5012
2,8.75,0.2880055105,-5.86608093375,3.0054452735,0.0063125,0.014875,-0.0125,18.52125,0.3895297575,12.08575,-0.007388025,-11.32,-9.195,-0.191,0.1965,56.8905,96.280289835,388.019219625,0.678693475,27.1375,170.5259,75.1250303,12.094349955,232.14815,292.877285425,2.87384927825,0.12625,-18.468,2.972075,3.5238
2,9.25,0.299936213,-5.409005,3.066945071,-0.18587,-0.092,-0.02745,29.2065775,0.502209623,13.3275,-0.0174,-10.79,-9.165,-0.21,0.22,54.29,96.27312255,387.454115925,0.79063,60.353245,244.504825,109.4253,18.5144245325,233.37615,294.12415,2.915072265,0.1445,-18.148,2.88635,3.57095
2,9.75,0.30674881075,-4.64387,3.028825793,-0.22828969875,-0.08809,-0.0226,38.494,0.5240324495,14.82075,-0.039598,-10.72,-9.1625,-0.2345,0.211,49.781,96.26681204,387.2085915,0.89893,74.83261432,322.75,145,24.721,237.0019,299.348525,2.941463549,0.15925,-17.733,2.7746,3.4338
2,10.25,0.3171482905,-4.38601,3.157663872,-0.3406325,-0.17666953025,-0.03243975,43.5018125,0.436188098,15.0465,-0.13208113825,-10.41,-9.1475,-0.23275,0.21,46.1608504,96.2916225825,387.105511575,1.028025,105.43,409.077725,186.143075,32.17202996,238.108,299.38995,2.962881453,0.17025,-17.353,2.579,3.07425
2,10.75,0.31581,-3.6614,3.10385004,-0.433825,-0.162127733,-0.022012,46.5200875,0.443982749,15.81695,-0.04099,-9.8,-8.82,-0.2852575,0.22525,43.677725,96.25201968,386.87807635,1.18685,126.9,452.328275,209.15,36.771147115,239.11245,302.915820325,3.0125842325,0.18525,-17.148,1.9771,2.4139
2,11.25,0.3154210815,-3.1712357915,3.02950439325,-0.3595525,-0.06253,-0.02368,49.82638,0.4624843835,15.17485,-0.02629625,-9.62,-8.5025,-0.253125,0.2425,42.20637044,96.219579845,386.9796099,1.3251711825,136.9,473,221.63476645,46.06897,239.9967,303.8169,2.93786474625,0.19325,-16.73775,1.536,1.851575
2,11.75,0.323389038,-2.71436298275,3.072580313,-0.3408461755,-0.130953688,-0.0208,54.26012,0.45667991,14.7735,-0.057775,-9.18,-8.48,-0.20075,0.268,40.49,96.192051935,386.689772,1.47,143.01,479.0408908,225.3,49.54587297,240.876225,307.204987475,2.92,0.2085,-15.92075,1.014285,1.2216375
2,12.25,0.328650499,-2.388004676,3.1130143675,-0.315095,-0.121353885,-0.02545,56.817105,0.2712968355,15.17075,-0.0633145,-8.57,-8.4675,-0.141,0.28375,38.021475,96.157,386.291640975,1.5831139575,155.9563,563.611768425,270.3,50.71271418,242.491475,308.79625,2.98810117175,0.23925,-14.98375,1.301475,1.609375
2,12.75,0.32751,-2.0333275,3.054190822,-0.468248034,-0.10594198575,-0.0214,64.1995,0.335429159,14.30581,-0.073073,-8.295,-8.4375,-0.1115,0.311,37.26,96.119,386.0972283,1.73305,158.2984398,572.275346275,267.467525,54.8601372625,244.03745,311.504325,3.029768536,0.2565,-13.99975,0.7146125,0.8455625
2,13.25,0.3277024145,-1.718045135,3.0490518585,-0.343385,-0.103902854,-0.02045,65.522,0.109993509,13.657,-0.16158912,-8.07,-8.13,-0.09252175,0.31,35.135125,96.09322331,385.8440761,1.785025,151.6,533.951847,259.975,56.58754881,244.619075,311.0856197,3.04873654525,0.2695,-12.4145,0.9377825,1.1618
2,13.75,0.32469061125,-1.3608,3.041406481,-0.218469122,-0.0936,-0.017257,55.865,0.086,12.83325,-0.060641,-8.03,-7.88,-0.0475,0.314,34.0695175,96.0855,385.5260145,1.867,147.525,522.066516325,248.2559825,65.53894132,247.167461425,312.397712825,3.055931907,0.269,-10.658,0.9887475,1.220225
2,14.25,0.32643913525,-1.4433750905,3.08351512475,-0.15502,-0.0287,-0.0159,52.5122,-0.0725,12.25375,-0.05333275,-7.9,-7.655,-0.041,0.3145,33.223,96.072528725,385.606187,1.9037,128.29,445.705825,215.4,65.4611,246.3278562,309.9855,3.042167255,0.2675,-10.056725,0.9826425,1.1624
2,14.75,0.31986263,-1.3747,3.0626996725,-0.18922,-0.0678,-0.0162155,36.383415,-0.216805164,11.24411,-0.038568,-7.865,-7.59,0.02,0.3015,32.405,96.0951232125,385.6188694,1.83845,108.8,353.1023012,190.1,59.85322,244.8656577,309.302075,3.023535217,0.266,-10.179225,1.039775,1.2686
2,15.25,0.301,-1.315072672,2.9805282565,-0.053725,0.014075,-0.0081075,26.068,-0.3981592405,9.4343,-0.086334,-7.8075,-7.575,-0.01125,0.292,32.3276,96.09195573,385.699931575,1.78004523,85.5,305.6936136,169.2,50.67191554,245.777425,310.6495,3.077045926,0.242,-10.411225,1.2524,1.480525
2,15.75,0.291245,-1.660395,2.97482257375,0.04955,0.0664,-0.007541175,12.7219,-0.7603789165,8.0925225,-0.0836,-7.74,-7.57,-0.0025,0.295,32.4225,96.1272389475,385.560381,1.66646,61.05,242.6354682,129.2,40.31558781,243.1627,309.07931535,2.972035317,0.212,-10.80375,1.330975,1.58975
