DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,415.41925,0.893494,-12.413735,10.54922,2.6997425,3.6591255,0.279271,83.5841475,3.95386075,94.1830875,-9.60592075,0.05145286,1.8,5.7013645,0.43400345,0.81688925,0.98442505,0.42479925
1,0.75,415.66935,0.985785,-14.3497475,11.68704,2.75420925,3.84308375,0.2700589,82.3262825,3.97604275,94.17996,-13.7883825,0.0527686225,1.8,6.18780225,0.4354404,0.862035975,1.02019225,0.447554825
1,1.25,414.742025,1.0505725,-15.93279,11.205515,2.682693,3.665677,0.2593409,84.1482725,3.97952275,94.17775,-9.135046,0.05424617,1.755,5.8768525,0.4367879,0.87801135,1.0761945,0.43729295
1,1.75,417.7821,1.00257,-9.77946525,10.7643875,2.59984225,3.525382,0.274387,83.12473,3.9852015,94.19172,-12.27014,0.05163284,1.7,6.0882305,0.503757725,0.865456075,1.13432775,0.44897415
1,2.25,416.8901,1.0591275,-11.1976,11.608435,2.5340725,3.421918,0.2545626,82.52896,4.0641385,94.2099275,-13.31915,0.050751405,1.7,6.165229,0.477280225,0.89443315,1.0712815,0.47750685
1,2.75,415.138225,0.763596,-15.7177,14.54494,2.54070925,3.3088875,0.254054975,82.3286075,4.0364315,94.219395,-12.330965,0.05613898,1.72333325,6.01658,0.451672525,0.89678885,1.04445225,0.4629789
1,3.25,415.4619,0.788917,-17.09578,11.52535,2.5783675,3.341408,0.2600361,82.38249,4.042064,94.2192775,-11.41055,0.0524841375,1.7005555,6.09369125,0.443373875,0.8490822,1.05975025,0.4513357
1,3.75,415.448975,0.8362095,-14.08555,9.8536155,2.438173,3.21776925,0.23003645,82.0312025,4.090998,94.2280575,-10.4851075,0.057796555,1.6941665,5.91206075,0.432993575,0.882876,1.09641675,0.439336275
1,4.25,420.129825,0.7972365,-11.87799,10.573965,2.31967925,3.158463,0.251979325,83.423315,4.19116125,94.21754,-10.8032525,0.0532392775,1.63624975,6.3237425,0.45298305,0.84862365,1.072074,0.448531925
1,4.75,417.0878,0.981613,-19.04305,14.67552,2.51759025,3.31515275,0.22821075,82.790285,4.396329,94.21202,-11.34704,0.054485805,1.60416675,6.34455075,0.454411825,0.858754775,1.10785975,0.452776625
