DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,CH4,FC,NEE,H,LE,USTAR,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A
1,8.75,3.669975,0.36645,0,0,29.4742,101.2058,-21.62415,0.01265,432.0187,0.0125,299.990875,-1.09025,-1.09025,-3.9379,-0.051825,0,164.6185,200.05625,0,0,-10.272575,-7.081425,-11.661875,-9.637525,-17.834025,-17.72645,-18.4539,-17.98105,-13.733075,-18.296725,-16.2919,-14.7258,-14.922675,-15.80165,-15.6441,-12.995375,-16.41595,-14.888975,-13.6719,-14.143975,-14.128025,-14.366575
1,9.25,3.2395,0.3435,0,0,28.9386,101.2178,-22.0049,0.01365,432.566,0.012625,299.436675,-0.2149,-0.2149,-5.317625,-0.05255,0,164.57,199.7585,0.000975,0,-10.22805,-7.226,-11.736275,-9.68155,-17.8256,-17.70895,-18.478225,-17.978375,-13.743625,-18.3167,-16.2867,-14.744,-14.912975,-15.80845,-15.634725,-12.996825,-16.4258,-14.8919,-13.675275,-14.148725,-14.127875,-14.37455
1,9.75,3.454225,0.332525,0,0,35.7189,101.2492,-22.034,0.016275,452.524225,0.01235,304.173975,-3.9777,-3.9777,-7.5396,-0.05495,0,165.50225,199.89925,0.002925,0,-10.395725,-7.33555,-11.499025,-9.5938,-17.81955,-17.7044,-18.474475,-17.970625,-13.740775,-18.34175,-16.294775,-14.74605,-14.913,-15.80905,-15.6389,-13.010325,-16.42045,-14.901075,-13.67635,-14.155875,-14.13595,-14.37945
1,10.25,3.599675,0.349725,0,0,28.8596,101.2555,-22.1051,0.0126,444.6299,0.01245,1444.2483,-2.2184,-2.2184,-4.8208,-0.248275,0,165.60525,198.82875,0.0247,0.0113,-10.292225,-7.2054,-11.370025,-9.502425,-17.81175,-17.68185,-18.4891,-17.94655,-13.75015,-18.352675,-16.304375,-14.759675,-14.902125,-15.795775,-15.64585,-13.0217,-16.42605,-14.908125,-13.684075,-14.155275,-14.145075,-14.380175
1,10.75,3.2328,0.395,0,0,22.930225,101.2785,-22.128975,0.01625,451.275,0.0128,1442.996725,-0.709,-0.709,-9.019625,-0.05835,0,166.418,199.4315,0.0817,0.12205,-10.310975,-7.091,-11.4515,-9.4296,-17.8316,-17.6955,-18.524,-17.9654,-13.7426,-18.3611,-16.3172,-14.751,-14.8983,-15.7817,-15.6307,-13.0259,-16.4099,-14.9102,-13.6879,-14.1636,-14.1287,-14.3697
1,11.25,3.0967,0.2725,0,0,31.825725,101.281,-21.740875,0.0162,433.4543,0.01265,1442.432975,-2.4265,-2.4265,-6.938,-0.0974,0,166.175,199.737,0.2678,0.37455,-10.43,-7.22475,-11.31325,-9.4873,-17.8403,-17.7129,-18.54355,-17.96665,-13.7327,-18.3603,-16.3431,-14.764,-14.883,-15.7561,-15.6,-13.0225,-16.4295,-14.9122,-13.6894,-14.1672,-14.1349,-14.3669
1,11.75,3.19135,0.2488,0,0,17.95355,101.2803,-21.7265,0.014225,439.3575,0.01255,1439.664475,-0.3814,-0.3814,-15.485,-0.2048,0,164.6775,199.9675,0.7211,0.731,-10.3216,-7.2459,-11.4313,-9.4474,-17.8444,-17.75725,-18.51415,-17.97165,-13.7522,-18.3619,-16.3285,-14.7856,-14.8617,-15.7383,-15.5686,-13.0198,-16.4146,-14.893,-13.6933,-14.144,-14.148,-14.3649
1,12.25,3.2194,0.3137,0,0,18.982,101.2807,-22.3003,0.016825,440.103625,0.0126,1062.72035,-1.03455,-1.03455,-9.6458,-0.069225,0,164.929,199.514,1.4163,1.6713,-10.46445,-7.3318,-11.2174,-9.6532,-17.85425,-17.76205,-18.49505,-17.9799,-13.751,-18.3083,-16.2986,-14.7901,-14.8821,-15.7648,-15.5405,-13.0348,-16.3948,-14.8917,-13.6848,-14.1659,-14.1511,-14.3564
1,12.75,3.00935,0.26665,0,0,15.3315,101.2835,-21.8245,0.018775,440.47435,0.012575,1060.2758,-1.0401,-1.0401,-16.468925,-0.075675,0,161.9485,198.342,1.9835,2.2837,-10.7966,-7.3215,-11.445,-9.7994,-17.8647,-17.77595,-18.5249,-17.981,-13.7936,-18.3549,-16.2573,-14.7766,-14.8872,-15.8264,-15.6184,-13.0504,-16.402,-14.8961,-13.6679,-14.1405,-14.1534,-14.344
1,13.25,3.3416,0.2931,0,0,17.05035,101.2845,-22.372975,0.0186,442.4329,0.0126,1058.6563,-0.9015,-0.9015,-6.61175,-0.06685,0,160.727,197.755,2.1302,2.3776,-10.8113,-7.3129,-11.2877,-9.7522,-17.86225,-17.77785,-18.5129,-17.9893,-13.79,-18.3894,-16.2485,-14.7727,-14.8842,-15.8227,-15.6122,-13.041,-16.4131,-14.8912,-13.6615,-14.1568,-14.1568,-14.3429
1,13.75,2.96165,0.22315,0,0,27.5835,101.2846,-21.8976,0.0156,442.290075,0.0124,1856.55825,-0.52925,-0.52925,-7.7014,-0.062775,0,161.0175,197.635,1.7525,1.9132,-10.65375,-7.4009,-11.43615,-9.9911,-17.8654,-17.78105,-18.4981,-18.0013,-13.7886,-18.4825,-16.2733,-14.7607,-14.8816,-15.8137,-15.5998,-13.0478,-16.4288,-14.8929,-13.654,-14.1529,-14.1632,-14.3478
1,14.25,3.2005,0.21875,0,0,26.2349,101.2462,-21.906725,0.01975,440.025425,0.0116,1850.94595,-0.60625,-0.60625,-5.17575,-0.008725,0,159.15,196.159,1.0543,1.1124,-10.6477,-7.56595,-11.52095,-9.9933,-17.86,-17.76755,-18.513,-18.0089,-13.795,-18.5457,-16.3111,-14.7554,-14.9077,-15.8148,-15.5944,-13.0552,-16.4552,-14.8869,-13.651,-14.1457,-14.1593,-14.3605
1,14.75,4.00625,0.41655,0,0,26.375775,101.2152,-21.7706,0.0336,441.531,0.0125,1420.70705,-0.1343,-0.1343,-2.8637,-0.03595,0,159.065,195.921,0.4438,0.5922,-10.8673,-7.633,-11.6049,-10.13945,-17.85035,-17.7617,-18.5357,-18.01845,-13.7868,-18.5344,-16.333,-14.7453,-14.9104,-15.8026,-15.5882,-13.0501,-16.4372,-14.8793,-13.647,-14.1369,-14.1785,-14.363
1,15.25,4.0954,0.3483,0,0,24.4946,101.2147,-22.04705,0.04055,440.472025,0.0119,1806.5982,-0.535275,-0.535275,-16.27415,-0.0337,0.1022,161.5645,195.006,0.146675,0.155475,-10.93575,-7.7022,-11.6757,-10.47865,-17.87755,-17.75835,-18.553525,-18.0372,-13.7916,-18.5242,-16.3741,-14.74,-14.8855,-15.7982,-15.5739,-13.0604,-16.4291,-14.8558,-13.634,-14.1322,-14.172,-14.372
1,15.75,3.7972,0.3825,0,0,19.6268,101.2215,-21.986275,0.0255,440.8961,0.01235,312.4292,-0.3397,-0.3397,-9.811975,-0.0385,0,162.432,195.123,0.0488,0.095725,-11.107575,-7.643375,-11.7458,-10.48595,-17.861375,-17.759275,-18.528575,-18.033525,-13.8006,-18.5119,-16.3836,-14.7319,-14.8801,-15.8227,-15.5652,-13.0561,-16.4282,-14.8745,-13.6362,-14.1398,-14.1859,-14.3805
1,16.25,3.97925,0.3721,0,0,33.42785,101.2775,-21.95,0.0244,442.0344,0.0123,737.714925,-0.52695,-0.52695,-4.4087,-0.0445,0,160.40725,195.1985,0.0077,0,-11.354075,-7.8163,-11.7191,-10.7356,-17.85185,-17.75705,-18.51635,-18.0369,-13.8163,-18.4959,-16.3716,-14.7289,-14.8657,-15.8551,-15.5543,-13.0579,-16.4179,-14.8798,-13.6214,-14.1579,-14.1823,-14.3883
1,16.75,4.44865,0.4066,0,0,27.882675,101.2586,-22.36175,0.0219,442.0594,0.01255,1049.56045,-0.5287,-0.5287,-2.616925,0.00455,0,160.3325,195.217,0.0026,0,-11.74115,-7.8123,-12.04505,-10.7805,-17.8463,-17.75495,-18.5437,-18.05835,-13.8201,-18.4685,-16.3998,-14.7185,-14.8545,-15.8403,-15.5449,-13.0474,-16.3768,-14.8663,-13.6285,-14.142,-14.1926,-14.3954
1,17.25,4.7652,0.427,0,0,16.11575,101.2769,-22.364775,0.0222,441.7258,0.01275,1805.245175,-0.4514,-0.4514,-5.1052,-0.0587,0,160.619,195.037,0,0,-11.99225,-8.0184,-12.1375,-10.89115,-17.83925,-17.76935,-18.56315,-18.066,-13.8312,-18.4549,-16.4419,-14.7111,-14.8334,-15.8295,-15.5283,-13.0501,-16.3777,-14.8517,-13.6309,-14.1569,-14.2022,-14.3988
1,17.75,3.8369,0.3701,0,0,7.4634,101.2825,-22.52865,0.0191,437.71465,0.012725,1428.039775,-0.766775,-0.766775,-0.001125,-0.0622,0,160.098,194.837,0,0,-11.9829,-7.8889,-12.39725,-10.91945,-17.8356,-17.7718,-18.565,-18.0849,-13.821,-18.472,-16.4787,-14.7119,-14.8344,-15.8151,-15.5269,-13.0459,-16.3512,-14.831,-13.6567,-14.1447,-14.1952,-14.4097
1,18.25,3.56005,0.5489,0,0,15.3824,101.2827,-22.859,0.0179,439.6575,0.012725,306.70575,-1.1941,-1.1941,-7.635625,-0.030875,0,161.679,195.1345,0,0,-11.99375,-7.81035,-12.3904,-10.88935,-17.82775,-17.78755,-18.55245,-18.09845,-13.8206,-18.5166,-16.4255,-14.7082,-14.8276,-15.8021,-15.5247,-13.0453,-16.3264,-14.8261,-13.6409,-14.1506,-14.2005,-14.4001
1,18.75,3.51225,0.261775,0,0,14.80965,101.2802,-22.803875,0.02065,436.95805,0.01295,306.7286,-0.2272,-0.2272,-4.75475,-0.06285,0,162.561,195.2265,0,0,-11.6645,-7.67255,-12.30535,-10.82215,-17.81505,-17.81905,-18.55275,-18.10945,-13.8086,-18.511,-16.3993,-14.7042,-14.8173,-15.7936,-15.5503,-13.0356,-16.3106,-14.8419,-13.6456,-14.1354,-14.2045,-14.4037
1,19.25,3.6957,0.3077,0,0,7.017325,101.2771,-21.95465,0.01705,437.39435,0.012825,1052.6652,-0.5572,-0.5572,-7.081225,-0.418225,0,160.317,194.427,0,0,-11.5438,-7.77005,-11.9962,-10.68015,-17.8179,-17.8255,-18.5542,-18.1132,-13.8037,-18.5112,-16.4194,-14.7184,-14.8185,-15.7942,-15.5694,-13.0413,-16.2911,-14.8473,-13.6553,-14.144,-14.1964,-14.4166
1,19.75,4.1777,0.3355,0,0,12.1042,101.2802,-22.42715,0.01715,433.816025,0.01275,385.22055,-1.5252,-1.5252,-7.173175,-0.29745,0,161.5005,193.80275,0,0,-11.253175,-7.47355,-11.903125,-10.5573,-17.8002,-17.801975,-18.496725,-18.103325,-13.8035,-18.5176,-16.4156,-14.7131,-14.8215,-15.8035,-15.5971,-13.033,-16.2669,-14.8555,-13.669,-14.142,-14.2126,-14.4031
1,20.25,4.14895,0.291325,0,0,15.58995,101.2833,-22.6014,0.01505,434.077525,0.0126,383.274925,-0.698,-0.698,-8.117875,-0.3046,0,163.55875,194.23125,0,0,-11.1787,-7.5028,-11.925575,-10.523425,-17.8195,-17.80115,-18.5164,-18.109325,-13.7828,-18.4996,-16.4014,-14.7266,-14.8296,-15.809,-15.6161,-13.0244,-16.2526,-14.881,-13.682,-14.1425,-14.1984,-14.3829
1,20.75,3.7993,0.3502,0,0,17.8581,101.255775,-22.855825,0.01635,445.10635,0.012625,384.703225,-0.320725,-0.320725,-7.92335,-0.373275,0,163.30725,194.8265,0,0,-11.23115,-7.494475,-11.943525,-10.505025,-17.8303,-17.80325,-18.5293,-18.10805,-13.8004,-18.4961,-16.3944,-14.7327,-14.8205,-15.8098,-15.615,-13.0169,-16.2485,-14.8964,-13.6768,-14.1271,-14.2133,-14.3705
1,21.25,4.4818,0.3732,0,0,25.712475,101.2625,-22.1588,0.0152,442.404325,0.01245,384.817825,-0.7085,-0.7085,-8.605275,-0.062425,0,161.3755,195.34575,0,0,-11.291125,-7.501425,-11.944375,-10.493225,-17.839975,-17.804,-18.531125,-18.105625,-13.7841,-18.4555,-16.4109,-14.7486,-14.8103,-15.8311,-15.6048,-13.0111,-16.2741,-14.8816,-13.6648,-14.1286,-14.2201,-14.3618
1,21.75,4.7519,0.4065,0,0,29.8144,101.2442,-22.38085,0.018,450.3888,0.0124,1048.9915,-0.58035,-0.58035,-9.433725,-0.0455,0,163.62675,195.51275,0,0,-11.365825,-7.420375,-11.80965,-10.4896,-17.8423,-17.8049,-18.51835,-18.140175,-13.781,-18.3881,-16.4172,-14.7676,-14.7993,-15.8278,-15.5892,-13.0192,-16.3033,-14.8847,-13.6485,-14.1286,-14.2179,-14.3568
1,22.25,4.67785,0.281225,0,0,17.72445,101.2352,-21.775575,0.0127,450.88835,0.01235,372.02165,-0.24055,-0.24055,-13.020425,-0.041475,0,161.9485,194.76225,0,0,-11.13785,-7.616475,-12.0882,-10.448475,-17.83825,-17.806525,-18.511675,-18.1307,-13.7744,-18.2812,-16.43,-14.7708,-14.7876,-15.8411,-15.5815,-13.0209,-16.3178,-14.9099,-13.6563,-14.1362,-14.2262,-14.3513
1,22.75,4.3725,0.3711,0,0,25.048,101.2181,-21.83065,0.0186,445.389,0.01245,1837.616675,-0.32545,-0.32545,-9.5958,-0.042925,0,160.889,194.63975,0,0,-10.87355,-7.3882,-11.8199,-9.9709,-17.7885,-17.81415,-18.5037,-18.128975,-13.769,-18.26,-16.4468,-14.7522,-14.7886,-15.8262,-15.5937,-13.0302,-16.3325,-14.9276,-13.6405,-14.1324,-14.2294,-14.3446
1,23.25,3.8201,0.3846,0,0,23.8757,101.2209,-22.7832,0.024325,447.280325,0.0125,1114.3502,-0.1051,-0.1051,-15.2112,-0.1912,0,160.63625,194.7165,0,0,-11.060475,-7.16495,-11.751075,-10.18475,-17.765675,-17.8207,-18.484575,-18.10075,-13.7543,-18.2217,-16.466,-14.7667,-14.7789,-15.8001,-15.6066,-13.0432,-16.3445,-14.9698,-13.6327,-14.1326,-14.206,-14.3415
1,23.75,3.5069,0.3226,0,0,13.72825,101.247,-22.0402,0.0166,444.3008,0.0124,1482.639075,-0.3487,-0.3487,-8.569075,-0.0646,0,162.13,195.7525,0,0,-10.85625,-7.08665,-11.992175,-10.067175,-17.7428,-17.82115,-18.45725,-18.05445,-13.7577,-18.2464,-16.4437,-14.7745,-14.7962,-15.8022,-15.6003,-13.0455,-16.3786,-14.9543,-13.6295,-14.139,-14.2014,-14.3365
2,0.25,3.7161,0.3763,0,0,22.5081,101.39635,-22.041,0.0202,445.20845,0.01075,1860.63535,-0.54395,-0.54395,-20.7547,-0.0742,0.1865,163.586,194.368,0,0,-8.5047,-5.223,-9.4221,-7.7945,-18.4192,-19.2464,-19.7576,-19.1752,-14.76375,-18.2499,-17.3021,-15.95175,-15.5879,-16.31595,-16.2799,-14.21,-16.6978,-16.1417,-15.0217,-14.93815,-14.9147,-15.28045
2,0.75,3.6435,0.33835,0,0,22.1607,101.45245,-22.1775,0.01905,444.81685,0.0107,1865.2108,-0.7607,-0.7607,-22.215,-0.09135,0.148425,163.548,194.631,0,0,-8.4117,-5.2786,-9.4882,-7.9075,-18.4304,-19.2824,-19.7562,-19.1482,-14.7526,-18.2426,-17.33,-15.9352,-15.58025,-16.3109,-16.2736,-14.1936,-16.70235,-16.14055,-15.02415,-14.95405,-14.91525,-15.2706
2,1.25,3.62915,0.32895,0,0,22.087075,101.45095,-22.1993,0.0157,444.6243,0.0114,1865.5318,-0.414,-0.414,-19.7927,-0.0657,0.155525,161.474,192.736,0,0,-8.3996,-5.3657,-9.4045,-7.84,-18.4597,-19.2667,-19.7602,-19.1406,-14.7493,-18.2463,-17.3545,-15.93795,-15.576,-16.32065,-16.2588,-14.1946,-16.6957,-16.1424,-15.02115,-14.96755,-14.9149,-15.2697
2,1.75,3.5033,0.265,0,0,23.936075,101.44435,-22.17715,0.0197,446.94075,0.01165,1863.35715,-0.645075,-0.645075,-21.27425,-0.2022,0.16865,160.806,194.138,0,0,-8.4824,-5.3372,-9.3248,-7.7304,-18.5033,-19.2777,-19.7403,-19.1178,-14.75325,-18.2508,-17.38255,-15.93705,-15.57835,-16.32225,-16.2674,-14.1912,-16.69785,-16.14055,-15.02035,-14.968,-14.9156,-15.2586
2,2.25,3.5429,0.27265,0,0,23.2439,101.4383,-21.7329,0.021275,446.72065,0.011375,1866.3707,-0.728,-0.728,-20.925,-0.1823,0.1458,160.118,192.34,0,0,-8.449,-5.3634,-9.3271,-7.6831,-18.4984,-19.2785,-19.7473,-19.1434,-14.7608,-18.27425,-17.40335,-15.93135,-15.5853,-16.32115,-16.29245,-14.19915,-16.70775,-16.1417,-15.0217,-14.97725,-14.9051,-15.24905
2,2.75,3.104525,0.24635,0,0,24.56405,101.41165,-22.031575,0.021125,447.95005,0.01075,1867.80465,-0.7673,-0.7673,-17.5424,-0.02455,0.123225,160.5,193.813,0,0,-8.5057,-5.3232,-9.3384,-7.6203,-18.4948,-19.2742,-19.7479,-19.124,-14.74815,-18.2778,-17.4516,-15.9383,-15.57495,-16.3281,-16.31975,-14.1898,-16.6854,-16.1336,-15.0186,-14.95245,-14.90135,-15.23615
2,3.25,3.054525,0.226625,0,0,25.271475,101.38425,-21.9861,0.0166,446.4278,0.0106,1847.047075,-0.70305,-0.70305,-19.9549,-0.1551,0.1381,162.821,193.527,0,0,-8.4974,-5.3794,-9.4679,-7.5461,-18.5014,-19.2853,-19.7359,-19.1031,-14.76585,-18.2785,-17.45805,-15.93425,-15.5614,-16.3252,-16.34715,-14.1792,-16.70195,-16.13535,-15.0205,-14.9614,-14.90975,-15.22735
2,3.75,2.7502,0.2692,0,0,25.9201,101.3933,-22.2097,0.0169,447.528975,0.0105,1835.35925,-0.67015,-0.67015,-15.548975,-0.3308,0.1184,161.68,195.617,0,0,-8.3916,-5.3591,-9.5083,-7.6044,-18.5015,-19.2457,-19.7235,-19.0964,-14.75695,-18.29345,-17.46595,-15.93065,-15.5238,-16.32705,-16.374,-14.1786,-16.69385,-16.156,-15.028,-14.94915,-14.89375,-15.24135
2,4.25,2.80785,0.248875,0,0,24.2054,101.38715,-22.1007,0.0182,449.2169,0.0106,1841.486675,-0.768125,-0.768125,-18.36795,-0.0691,0.09925,164.18,194.61,0,0,-8.5879,-5.456,-9.5771,-7.636,-18.4979,-19.2064,-19.7439,-19.0757,-14.765,-18.2766,-17.438,-15.94185,-15.51065,-16.32375,-16.4005,-14.17215,-16.6951,-16.16005,-15.03875,-14.93815,-14.90415,-15.24955
2,4.75,3.21865,0.294575,0,0,21.0876,101.3846,-22.207175,0.016125,447.161475,0.010675,1834.831125,-0.918725,-0.918725,-18.21065,-0.155125,0.130425,164.489,195.565,0,0,-8.6433,-5.4694,-9.6043,-7.8726,-18.5348,-19.1598,-19.8034,-19.0866,-14.7777,-18.269,-17.45715,-15.9364,-15.53215,-16.30865,-16.39435,-14.16695,-16.7009,-16.15755,-15.04935,-14.9258,-14.899,-15.25135
