DOY2,HR2,FC,LE,H,SW_IN,TA,RH,USTAR,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,PA,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,WS
4,2.75,0.942,-1.377,-4.883,0,22.5975,95.7,0.055,395.5495,402.3,405.019,411.50775,416.492,424.27525,99.38975,-0.14,416.39,436.2105,-32.587,0,1.04875
4,3.25,0.595,-1.495,-5.223,0,22.507,96,0.057,396.744,403.623,407.21625,412.15,415.1,425.33175,99.385,-0.148,414.9375,435.773,-32.38475,0,1.1275
4,3.75,0.557,-1.287,-5.1825,0,22.47,96.1525,0.05875,397.5275,403.9745,407.525,413.59575,417.17125,426.65075,99.38575,-0.13,416.57,435.52775,-31.57,0,1.027
4,4.25,1.0535,-1.2105,-6.2325,0,22.38925,96.16,0.06075,398.42925,404.743,409.494,414.87575,419.15,426.41475,99.386,-0.121,416.758,435.48825,-31.44,0,1.008
4,4.75,0.657,-1.408,-5.97,0,22.3475,96.2,0.0595,399.369,405.32575,410.18125,416.422,420.229,428.077,99.4,-0.1,416.372,435.19875,-31.208,0,1.02375
4,5.25,0.634,-1.208,-6.72,0,22.34275,96.2,0.058,399.151,405.676,410.711,417.474,420.196,427.411,99.413,-0.1,415.8035,435.028,-29.76,0,0.9945
4,5.75,0.6825,-1.3205,-5.563,0,22.345,96.2,0.06,400.094,406.295,410.578,416.4,419.672,427.29725,99.4335,-0.01475,417.346,434.6675,-28.57,0,1.039
4,6.25,0.8535,-1.4735,-6.3435,8.52,22.3425,96.2,0.058,400.7,405.672,410.1,413.787,419.583,427.169,99.457,1.04975,417.525,434.86325,-14.7,15.76575,1.032
4,6.75,2.7995,-0.5185,-6.99075,37.1925,22.45,95.8825,0.081,401.233,404.4,406.854,411.9,416.349,424.605,99.4675,4.5665,419.37,435.985,16.161,73.852,0.968
4,7.25,3.73625,3.1085,-3.3965,81.715,22.63925,95.4,0.112,400.913,402.5,403.7,406.768,411.75075,424.871,99.5,9.605,421.3,437.9055,54.155,165.407,0.89175
4,7.75,-1.219,19.395,1.40875,133.8725,22.96975,94,0.1535,398.64125,399.315,398.49025,400.531,407.4,420.794,99.5055,15.795,422.16525,440.438,101.9985,286.154,0.939
4,8.25,-7.295,49.719,12.6435,187.025,23.235,90.85,0.206,394.139,393.11025,392.068,394.069,400.175,420.1,99.5415,22,424.49075,444.457,146.1085,419.635,1.038
4,8.75,-14.28,87.4575,21.261,244.2,23.77,87.3,0.22375,389.251,387.95,386.658,387.1855,394.45,417.068,99.58,29.0745,429.4,448.325,192.087,545.79,1.22175
4,9.25,-18.859,125.4325,34.255,301.085,24.32125,83.78,0.2405,384.21425,383.125,381.7,382.016,388.38225,411.42125,99.592,34.89,434.081,452.90275,245.22075,666.20775,1.239
4,9.75,-20.837,146.5,40.3445,336.8,24.835,80.7,0.255,379.562,378.916,376.7165,377.1725,382.6085,406.368,99.6,37.9025,438.5295,456.163,266.4585,726,1.34
4,10.25,-23.2935,163.3125,50.46,377.88,25.275,77.8,0.289,375.4515,374.82225,373.075,373.673,378.705,404.2,99.6,42.28,441.305,458.5605,304.3575,815,1.469
4,10.75,-24.57325,185.56,54.4395,389.7275,25.6575,75.22475,0.292,373.686,372.48275,370.5,371.341,376.984,399.95,99.6,44.21,443.29275,462.10675,320.66425,834.0985,1.50725
4,11.25,-24.027,199.56,54.476,413.2,26.01,73.23,0.277,371.212,370.01925,368.856,370.1,372.9185,397.95,99.58875,45.315,444.69725,463.44325,349.848,849,1.5655
4,11.75,-24.24,197.3025,49.43,405.02,26.017,71.7,0.303,369.773,368.825,367.922,368.861,372.1375,395.7935,99.557,45.51,445.117,464.694,343.415,769.519,1.666
4,12.25,-24.545,197.39,48.0425,381.54,26.09,70.075,0.305,368.486,368.025,367.29375,367.251,371.732,393.635,99.50325,43.82,445.071,464.33,313.87275,835.36,1.67425
4,12.75,-23.259,191.0975,39.94475,356.45,26.14,68.51,0.2985,367.5,366.8,366,366.553,370.2155,392.755,99.443,39.9,444.271,463.28,282.17775,747.96,1.6805
4,13.25,-23.3945,155.325,21.928,297.81,25.62,67.6,0.3,367.65,366.65,365.66875,366.05925,370.492,390.85,99.388,32.68,441.54,462.405,237.325,640.1305,1.715
4,13.75,-20.269,122.695,19.8625,239.155,25.2915,67.12025,0.26775,367.9315,366.87625,366.1,366.897,370.804,391.476,99.329,25.935,438.7475,457.9565,204.11075,557.52,1.71
4,14.25,-18.0695,100.09,5.484,191.35,25.1,68.4,0.243,367.9,366.90775,365.76925,366.5955,370.154,391.025,99.281,22.19425,437.7275,456.649,156.9515,429.489,1.5965
4,14.75,-15.56975,89.18275,3.64,153.1,24.855,69.26225,0.21975,367.8,366.917,365.9325,366.1,369.283,390.925,99.247,16.815,435.491,454.665,121.65,351.54,1.5445
4,15.25,-13.644,52.71825,-1.72475,133.725,24.59,70.7,0.20475,368.6755,367.94725,367.3,366.89375,370.625,393,99.201,14.2675,431.60875,452.8595,96.79,294.17,1.5035
4,15.75,-11.697,45.98675,-0.596,110.525,24.445,72.66,0.195,368.53575,367.77525,367.1125,366.936,370.45,393.7245,99.2,12.3775,428.3125,450.9415,74.56,235.382,1.4805
4,16.25,-8.4255,33.442,-4.482,80.275,24.47,74.9725,0.174,368.298,367.59925,366.726,367.16875,370.5525,393.637,99.194,8.8675,425.081,449.959,52.2965,175.766,1.41
4,16.75,-5.23725,15.227,-5.157,55.1775,24.29,78.2225,0.133,369.50325,369.152,368.09925,368.1535,371.5,394.65,99.2,5.85075,421.24325,448.527,27.31075,114.725,1.291
4,17.25,-2.104,3.976,-6.653,29.9275,24.0375,80.68325,0.1025,370.861,370.184,369.35,370.2,373.2645,395.8605,99.201,3.5055,417.71225,446.15825,1.6755,58.243,1.28
4,17.75,-0.29925,-0.144,-9.471,8.315,23.7975,83.79,0.0835,371.22625,371.17,372.1145,372.9165,376.56625,394.58,99.2185,0.4,413.72,444.09125,-26.5,12.888,1.2805
4,18.25,0.05,-0.69725,-9.0345,0,23.6775,86.1,0.079,374.15,375.2,376.4125,379.3,383.65,395.3,99.231,-0.6635,411.73,442.229,-41.8415,0.074,1.347
4,18.75,0.112,-0.8275,-8.095,0,23.59,87.55,0.07775,375.81775,378.5,380.2165,382.625,388.02025,398.88475,99.255,-0.4735,410.7095,441.2705,-41.25875,0,1.307
4,19.25,0.09,-1.69325,-7.048,0,23.43,89.025,0.06925,377.88325,380.7,382.52375,385.88325,390.5,400.9825,99.281,-0.3255,409.925,440.217,-40.466,0,1.207
4,19.75,0.1195,-1.97775,-6.493,0,23.42,89.92,0.069,379.3075,382.725,384.6065,389.60675,392.1465,403,99.3,-0.2375,410.187,439.956,-39.8775,0,1.285
4,20.25,0.074,-1.858,-7.226,0,23.40525,90.0075,0.063,380.943,383.854,387.7,391.142,394.029,406,99.32,-0.2,410.56875,439.90075,-39.328,0,1.222
4,20.75,0.1385,-1.86675,-6.4905,0,23.32,90.595,0.065,382.525,385.916,389.67075,391.41,397.2015,408.355,99.355,-0.18075,409.278,439.856,-39.21225,0,1.276
4,21.25,0.167,-1.912,-7.66075,0,23.29075,91.3,0.06875,383.904,387.885,391.06175,393.8965,398.55075,408.439,99.39,-0.14,409.541,439.708,-38.85025,0,1.33
4,21.75,0.314,-1.4235,-7.22425,0,23.2,91.7,0.065,385.073,389.293,391.418,394.35025,400.077,411.39675,99.40825,-0.18,411.1,439.681,-38.59775,0,1.2875
4,22.25,0.07075,-1.43425,-6.8455,0,23.1845,91.83,0.06375,386.9,390.561,392.826,396.425,403.76875,411.17225,99.434,-0.2,411.93075,439.3915,-38.0555,0,1.2775
4,22.75,0.09525,-1.22075,-6.13,0,23.09025,92.6,0.059,387.15,391.5095,394.179,398.68575,406.15,415.01875,99.4515,-0.15,411.5445,438.99175,-37.6555,0,1.18775
4,23.25,0.084,-1.59125,-5.783,0,23.04,93.025,0.062,389.4,392.74875,396.38,401.1345,408.43875,417.31875,99.4565,-0.14,413.477,438.844,-37.21625,0,1.23
4,23.75,0.284,-1.6115,-7.0625,0,22.92,94.1,0.06,390.359,394.1,397.918,404.25,410.025,419.4,99.455,-0.161,413.821,438.227,-36.47,0,1.211
5,0.25,5e-04,-1.332,-4.484,0,23.12,93.7225,0.058,387.5015,393.5,399.025,407.475,411.429,419.8,99.504,-0.14,408.9175,438.0015,-35.7865,0,1.1275
5,0.75,-0.045,-1.414,-4.21575,0,23.08,93.975,0.055,389.5635,395.598,400.452,409.23075,412.5,419.718,99.5,-0.1325,408.89025,437.3265,-35.02225,0,1.0905
5,1.25,-0.02075,-1.739,-4.74475,0,23.02,94.275,0.05,389.76475,397.2,401.65,410.5875,415.68475,422.87925,99.476,-0.16,408.965,437.1955,-34.64475,0,1.054
5,1.75,0.061,-1.389,-4.23525,0,22.965,94.88,0.054,390.8,398.14725,403.3595,411.6655,415.8655,424.726,99.457,-0.16,409.385,436.79325,-34.26225,0,1.014
5,2.25,0.157,-1.953,-4.64925,0,22.8875,95.1225,0.05,392.5,399.608,405.444,414.425,418.2,425.208,99.43775,-0.14,410.731,436.532,-33.353,0,0.99925
5,2.75,0.13225,-1.22175,-4.731,0,22.8275,95.365,0.05525,393.125,401.0695,408.6,415.746,420.8535,428.74975,99.4285,-0.137,410.7715,436.095,-32.453,0,0.982
5,3.25,0.137,-1.279,-4.307,0,22.76,95.7,0.053,394.5,402.0895,408.9945,416.5195,421.5035,428.1305,99.428,-0.14,411.1165,435.78325,-32.206,0,0.913
5,3.75,0.406,-1.396,-4.5765,0,22.715,95.9,0.055,396.196,403.5645,410.221,417.36225,422.391,428.8935,99.419,-0.156,410.8125,435.43,-31.8205,0,0.95
5,4.25,0.325,-1.0165,-4.608,0,22.655,96.0175,0.057,396.339,403.6355,409.8825,418.35975,422.30475,430.1255,99.423,-0.12575,411.195,435.56125,-31.368,0,0.9575
5,4.75,0.186,-1.258,-4.53525,0,22.62,95.985,0.0575,396.9845,404.2,409.556,418.16725,421.4215,428.721,99.44325,-0.1,411.16925,435.284,-31.172,0,0.98275
5,5.25,0.406,-1.29775,-4.9715,0,22.6,96.155,0.057,398.004,404.763,411.181,419.021,421.528,429,99.45425,-0.1,409.6145,434.99075,-30.6695,0,0.94925
5,5.75,0.601,-1.4675,-5.216,0,22.55,96.37,0.059,398.325,404.6435,411.42325,419.941,422.95975,429.58325,99.482,0,410.158,434.66925,-29.5175,0.644,0.99
5,6.25,0.625,-1.6,-5.5465,11.88,22.5675,96.3,0.053,398.848,405.525,412.9,421.957,424.515,430.8,99.5,1.186,411.4025,435.3355,-12.499,22.32,0.963
5,6.75,2.53025,-0.643,-5.718,44.46,22.655,95.9,0.08,399.80125,405.49,408.98975,419.2,425.7495,431.0535,99.517,5.1525,413.99725,436.552,20.024,94.97475,0.91
5,7.25,4.227,3.428,-5.009,84.075,22.91,95,0.1145,401.01325,404.85,405.33,413.8,424.4585,433.16,99.55225,10.43,415.69925,439.55,58.11975,188.545,0.7825
5,7.75,1.18125,21.0325,0.324,141.075,23.21,92.8,0.1645,400.47875,401.551,398.944,403.153,416.4,428.75325,99.585,16.93,418.0675,442.814,102.7,291.962,0.7545
5,8.25,-5.2455,39.875,8.5985,200.2,23.65,89.7,0.19075,394.9,393.95,392.1875,394.9125,405.28075,426.4,99.6,23.9025,420.14,447.5315,153.75,442.95,0.94
5,8.75,-11.887,72.43,24.68,250.75,24.1725,86.1,0.2275,389.552,387.703,386.629,389.8495,397.1,419.85,99.6045,29.63,425.2665,452.431,196.157,565,1.13
5,9.25,-17.8545,105.325,30.122,322.8,24.7365,82.515,0.23925,383.79175,381.806,380.425,382.014,389.5,412.8,99.619,38.97,430.277,456.8065,251.464,706.07,1.22925
5,9.75,-20.981,133.825,41.7175,360.1,25.34,79.4,0.26025,378.8,377.2,374.7,376.0705,382.6,408.06825,99.628,42.3775,437.405,460.86975,291.2115,791.867,1.2515
5,10.25,-21.556,164.295,44.5625,386.15,25.8775,76.9,0.271,375.8,373.9,371.8,372.812,378.23975,402.79725,99.624,45.86,441.278,463.673,307.7985,866,1.42725
5,10.75,-23.2045,180.56,42.2,405.815,26.27,74.6,0.285,373.131,371.18575,369.3,369.26075,374.82825,399.525,99.60675,46.9225,443.742,466.158,331.727,883.625,1.48425
5,11.25,-23.63,167.2375,40.13475,420.575,26.5125,72.825,0.291,370.88075,369.275,367.7955,367.55,373.3865,396.2,99.59425,48.425,445.0055,468.30475,342.0775,950.59,1.592
5,11.75,-23.812,183.635,39.3175,398.8,26.599,71.41,0.295,369.2305,367.7,366.269,367.07125,370.9375,393.0415,99.569,47.38,446.0475,470.0315,339.2785,906.12475,1.6125
5,12.25,-23.16,180.125,42.4,419.0625,26.6825,69.365,0.30525,367,366.16475,365.09725,365.6205,369.40525,392.7,99.527,48.61,446.594,467.991,345.35,922.7355,1.6515
5,12.75,-22.389,188.45,38.668,404.4,26.545,68.485,0.2935,367.0065,365.8,364.575,365.376,369.78625,390.375,99.49175,46.83,445.6075,467.73825,340.949,823,1.69
5,13.25,-20.948,169.965,27.4815,350.25,26.295,67.75,0.28425,366.325,365.75625,364.8,365.7,368.788,389.9,99.42925,40.79,443.6,464.34,292.4485,766.9565,1.65925
5,13.75,-20.267,155.05,22.669,290.55,26.23,67.6325,0.27725,365.878,365.655,364.15,366.18525,369.008,389.5,99.37125,33.2125,441.103,462.42,237.7575,600.5,1.65075
5,14.25,-18.344,129.22,14.5995,234.9125,25.92,67.665,0.295,364.98925,363.8095,362.775,363.2,367.328,390.57675,99.313,26.78,438.36,460.9875,193.37375,553.9285,1.702
5,14.75,-17.19925,99.27075,7.045,189.9,25.73,68.42,0.26075,363.81,363.838,363.536,363.4,366.976,391.64075,99.28575,21.475,434.293,459.04725,148.5025,437.65,1.6635
5,15.25,-14.09675,67.85825,-0.04875,144.05,25.36,70.84975,0.2335,363.7,363.5,363.85,365.136,368.849,393.2,99.257,15.4875,430.755,455.606,101.0855,313.2605,1.556
5,15.75,-11.016,45.301,-3.508,105.7,25.0475,73.1,0.20475,364.569,364.24925,364.10225,364.481,367.93025,393.49075,99.232,10.955,425.89575,452.777,71.587,238.392,1.491
5,16.25,-8.034,24.80375,-5.857,75.6,24.96,75.52,0.17575,365,364.8275,364.3535,364.932,368.2,393.20875,99.2285,8.225,423.221,451.321,45.979,166.175,1.35
5,16.75,-4.206,14.16325,-6.75,51.14,24.67,77.315,0.14,365.18025,365.2605,364.4505,364.28075,369.532,394.81325,99.231,5.2415,419.01,449.723,20.9635,114.6625,1.235
5,17.25,-1.48575,2.1815,-8.79525,25.7825,24.41,80.3,0.09975,366.7,366.225,366.24675,367.1195,370.73125,394.511,99.25,2.50525,415.2865,447.306,-4.64025,49.84,1.225
5,17.75,-0.15225,0.786,-7.1695,5.36375,24.2,83.265,0.08025,368.85525,369.6815,370.725,372.775,375.775,394.089,99.2655,0,411.5905,445.1705,-31.94975,9.8105,1.158
5,18.25,0.0155,-1.0385,-8.52825,0,24.1,85.5,0.074,371.349,372.6,374.742,376.55,380,395.574,99.28,-0.6675,409.8085,444.1225,-42.941,0,1.21
5,18.75,0.0555,-1.26,-7.378,0,23.925,86.8,0.07,372.99025,375.5085,378.301,381.321,385.75525,398.004,99.3,-0.5,410.05775,442.4565,-42.30425,0,1.267
5,19.25,0.041,-0.668,-7.176,0,23.78,87.93,0.07125,374.341,377.0545,380.825,384.682,390.131,400.322,99.33375,-0.332,409.04825,441.73425,-41.279,0,1.23475
5,19.75,0.0245,-2.3695,-6.56,0,23.7525,88.8,0.064,375.3325,379.25,383.51925,389.576,393.33625,403.246,99.365,-0.25,408.17375,441.50075,-40.504,0,1.23675
5,20.25,0.102,-1.049,-7.17625,0,23.6575,89.4325,0.063,377.238,381.679,384.65575,392.267,396.88725,405.53675,99.3925,-0.2175,408.064,441.12925,-40.121,0,1.2
5,20.75,0.048,-1.8405,-7.2155,0,23.573,90.025,0.063,378.821,382.86925,387.6835,394.0965,399.008,408.125,99.405,-0.17975,407.558,440.89,-39.066,0,1.195
5,21.25,0.016,-1.0325,-6.21075,0,23.505,90.675,0.058,380.5745,385.8,389.799,396.1725,401.48525,409.338,99.435,-0.17,408.518,440.5465,-38.673,0,1.1305
5,21.75,0.15,-1.056,-5.767,0,23.4775,91.25,0.06,382.1385,387.4935,391.279,398.954,403.666,411.24725,99.47575,-0.153,407.594,439.843,-38.399,0,1.08675
5,22.25,0.005,-1.15525,-5.1905,0,23.45,91.7,0.059,383.8785,388.9,392.8925,400.50025,405.5,413.16275,99.4995,-0.111,407.515,439.185,-37.802,0,1.115
5,22.75,-0.028,-1.22,-5.26575,0,23.3475,92.4,0.06,384.75,390.2415,394.8,402.941,406.7835,414.4,99.5,-0.15,407.8845,438.82,-37.406,0,1.107
5,23.25,0.03875,-1.07,-5.12875,0,23.29,92.6,0.06,385.381,391.3,395.325,404.16975,408.937,415.85075,99.5,-0.18,408.25025,438.5405,-37.094,0,1.15
5,23.75,-0.0425,-1.314,-4.858,0,23.2115,93.18325,0.055,387.16725,392.198,397.51375,406.519,411,418.048,99.5005,-0.17,408.345,438.363,-36.616,0,1.0845
6,0.25,0.04475,-0.9705,-4.3335,0,23.16,88.1,0.051,384.326,389.3425,395.5685,407.932,412.373,420.94925,99.5875,-0.2,397.5875,436.266,-42.78,0,1.295
6,0.75,0.035,-1.4535,-4.678,0,23.06,88.725,0.05275,384.034,390.00225,398.113,409.77625,414.5,421.8,99.57525,-0.20125,397.18525,435.71,-43.17,0,1.21925
6,1.25,-0.0435,-1.4325,-4.50575,0,22.995,88.9,0.05,385.1405,390.9,397.5,410.66675,416.5,422.83675,99.56075,-0.2,396.92,435.3005,-42.2,0,1.2265
6,1.75,-0.014,-1.35925,-4.168,0,22.9,90.135,0.04925,387.075,392.85825,399.9365,411.6,416.9,423.287,99.546,-0.18,397.67375,434.7955,-41.68625,0,1.1085
6,2.25,0.1045,-1.2105,-4.052,0,22.83,90.2225,0.05,388.2,393.9,402.8005,413.235,418.1,425,99.5355,-0.18475,397.1475,434.4815,-40.8625,0,1.2485
6,2.75,0.049,-0.88375,-3.5795,0,22.7225,91.1,0.047,389.2045,396.08825,403.458,414.17025,419.503,425.213,99.51,-0.17,395.857,434.17875,-40.96775,0,1.1615
6,3.25,-0.03425,-1.58325,-4.32975,0,22.6775,91.3,0.04875,391.05325,397.325,404.963,416.2,419.95,426.897,99.502,-0.158,395.961,434.10325,-40.13,0,1.188
6,3.75,0.164,-1.098,-3.65425,0,22.6325,91.6,0.047,391.2,398.569,405.588,417.6595,421.51,429.2,99.5055,-0.146,395.4885,433.79825,-40.0075,0,1.1065
6,4.25,0.11925,-1.442,-3.698,0,22.6175,92.05,0.046,392.5,399.377,405.9645,418.442,423.68775,429.475,99.506,-0.161,395.36375,433.1845,-40.37,0,1.113
6,4.75,0.227,-0.824,-4.3015,0,22.5875,92.4,0.04775,391.82025,399.385,406.24525,418.383,424.2615,429.384,99.529,-0.13,394.9735,432.7005,-40.03525,0,1.08
6,5.25,0.02,-1.408,-3.5665,0,22.5025,92.9,0.046,392.9405,400.8295,407.9105,418.6555,424.1715,430.9745,99.547,-0.14,395.20375,432.3615,-39.61,0,1.08
6,5.75,0.1205,-1.6425,-4.03125,0,22.46,93.19,0.04575,392.9,401.225,407.901,419.92,424.488,430.90925,99.563,-0.015,394.448,432.09625,-39.8785,0.566,1.04
6,6.25,0.15725,-1.65,-4.2135,11.1,22.43,92.9,0.045,395.2975,402.2225,408.9395,419.57075,424.0595,432.04,99.581,1.3625,394.952,432.18425,-25.71575,22.06,1.04625
6,6.75,1.42175,-0.949,-5.31075,45.805,22.52,91.7,0.0595,396.919,403.1145,408.066,420.238,427.67475,433.34725,99.6,5.94,395.9895,434.2425,16.0705,99.501,0.91125
6,7.25,6.14225,3.954,-5.059,100.57025,22.84,90.2,0.116,399.07525,401.80775,402.0355,412.532,427.85,439.426,99.61125,13.21,397.8225,437.937,64.764,216.306,0.75
6,7.75,5.1955,26.68,2.8085,169.86,23.33,88.005,0.1565,395.895,395.23,394.83825,400.6,414.219,435.1275,99.635,21.3575,402.80925,442.1805,121.03325,368.325,0.7605
6,8.25,-4.034,72.6225,16.535,244.45,23.8825,85.3,0.197,390.1295,387.9675,386.8755,389.375,401.146,429.71675,99.653,30.8925,408.961,447.441,185.3245,535.7,0.976
6,8.75,-10.318,97.005,29.75,293.6,24.58,82.245,0.22725,384.299,382.6,381.2515,382.0005,393.32275,424.6295,99.66925,37.4,414.525,453.41475,229.1675,678.5805,1.0995
6,9.25,-16.06,126.215,48.2725,362.2,25.2,78.915,0.27025,378.668,376.8,375.35125,376.00775,384.666,416.1985,99.6825,44.62875,420.585,458.49675,283.116,803.35,1.265
6,9.75,-17.481,167.61,58.2685,439.75,25.865,76,0.2705,373.612,371.951,370.649,372.3,378.263,409.5,99.68625,52.3975,427.04575,463.018,350.756,983.5,1.39
6,10.25,-19.335,197.415,63.36325,477,26.42,72.975,0.3085,372.76125,370.96425,369.5205,370.2995,375.9315,404.4005,99.68125,56.03,433.275,466.303,386.0545,1022.9215,1.54
6,10.75,-20.72025,209.3,71.21,508.77925,26.99,70.5645,0.3225,369.76,369.08725,367.873,368.6,372.6005,402.48325,99.679,59.9375,438.5995,468.9495,417.093,1073.11,1.662
6,11.25,-21.19,218.765,56.70075,497.1,27.5,68.788,0.328,368.545,367.588,366.32,366.6,370.436,399.9505,99.666,58.5425,441.09275,472.4415,406.01225,1079.92775,1.72
6,11.75,-19.593,230.4,50.396,521.555,27.725,66.9075,0.3245,368.13325,366.97,365.43,365.464,369.68775,397.174,99.652,61.1325,442.673,472.55,416.3075,1124.625,1.8605
6,12.25,-20.49975,236.91,47.3675,511.1,27.885,65.05,0.328,367.047,365.899,364.74425,364.695,369.44975,396.18375,99.6085,61.335,443.182,474.1355,412.3075,1151.453,1.9
6,12.75,-20.46,232.45,45.4105,502.2,27.86,63.49,0.3365,365.80625,364.642,363.5,364.109,368.261,394.7575,99.5595,58.39,440.6,473.79075,397.0515,1128.30175,2.0135
6,13.25,-19.14125,209.1,39.9435,444.3,27.6225,62.23,0.341,365.375,364.4185,363.4695,363.626,367.5305,394.585,99.5,51.1,440.252,472.19,352.86525,970.5,2.063
6,13.75,-18.941,193.95,30.671,374.2,27.445,61.8,0.341,364.831,364.2275,362.47825,363.5595,367.39025,394.8345,99.452,41.42,438.2675,468.306,271.19725,852.54975,2.018
6,14.25,-16.34025,173.28,16.72,291.975,26.9225,61.445,0.292,363.354,362.9945,361.537,362.279,366.426,394.74925,99.4,32.5625,435.49,463.535,215.45,713.665,1.8285
6,14.75,-15.43775,124.4,7.662,234.05,26.42,61.42,0.2975,363.838,363.7015,361.864,362.45,365.146,394.6,99.36275,26.255,433.62,459.94,170.5045,581.14,1.842
6,15.25,-12.586,106.4175,-1.376,174.51,25.715,62.97,0.25425,364.609,363.838,362.532,362.525,364.816,392.991,99.3295,19.045,429.479,457.71375,127.219,443.3,1.728
6,15.75,-9.7055,66.5845,-3.0345,128.15,25.2775,64.2,0.218,363.625,363.169,361.9425,362.4515,365.17875,395.63175,99.316,13.25,423.43,454.141,79.305,325.496,1.6485
6,16.25,-7.483,39.48275,-6.59,93.8,24.995,66.23,0.186,363.737,363.001,361.9,362.6,365.302,394.2,99.31025,10.14,419.8135,451.499,54.1125,227.35,1.636
6,16.75,-4.23625,15.4145,-8.6765,59.93,24.7,69.4575,0.15125,364.54225,363.9,363.039,363.734,366.468,392.737,99.319,6.0885,414.76125,448.5165,21.01925,121.4975,1.409
6,17.25,-1.697,5.768,-11.5025,30.81,24.54,71.64,0.10425,365.214,364.7625,364.3115,365.2,369.2,395.8435,99.334,2.9,410.569,446.89375,-2.925,62.246,1.419
6,17.75,-0.2295,1.112,-9.665,7.9355,24.3075,74.7,0.082,366.7345,366.67175,367.31875,369.618,372.1,396.62025,99.354,0.055,406.729,444.356,-32.784,15.8575,1.419
6,18.25,-0.0065,-0.00175,-10.3975,0,24.165,76.575,0.075,369.151,369.8705,371.2715,375.1,379.25,397,99.371,-0.76125,404.685,442.2025,-47.4475,0.19375,1.38
6,18.75,-0.06525,-0.422,-10.72,0,24.15,77.7525,0.075,371.15275,372.4,374.52275,379.325,385.9,398.51575,99.396,-0.469,402.858,441.76225,-47.8035,0,1.36
6,19.25,0.1015,-0.7465,-11.425,0,23.98,78.845,0.06625,371.525,372.99275,376.0305,383.346,389.05,401.641,99.407,-0.36,401.689,440.7825,-47.3165,0,1.394
6,19.75,0.046,-0.4445,-12.2465,0,23.86,79.925,0.069,372.95,376.01,378.903,386.6575,393.7465,403.306,99.436,-0.3,401.227,439.74,-46.39175,0,1.27
6,20.25,0.099,-0.5685,-8.80825,0,23.71,81,0.067,374.15,377.735,381.025,389.65,396.55,405.892,99.472,-0.2615,400.592,439.351,-45.88975,0,1.335
6,20.75,0.031,-1.128,-8.72575,0,23.63,82,0.061,375.0465,379.276,382.599,391.975,399.05,408.852,99.5,-0.2025,400.9845,438.793,-45.618,0,1.37
6,21.25,0.02875,-0.397,-7.255,0,23.6475,82.5925,0.059,375.7,379.7,383.925,395.6,401.70425,412.31875,99.525,-0.2,400.011,438.602,-45.2955,0,1.345
6,21.75,0.014,-1.0425,-6.855,0,23.6,82.895,0.058,376.89925,380.66125,387.2,396.725,402.95,411.4,99.55,-0.17,399.2725,438.07,-44.8445,0,1.34
6,22.25,-0.006,-1.21925,-6.35725,0,23.49,84.3,0.055,378.477,382.97275,387.75,397.97425,406.64275,414.15,99.566,-0.2,397.796,437.6765,-45.8435,0,1.39
6,22.75,0.0335,-1.3235,-5.4595,0,23.4,84.9,0.058,379.855,385.3,390.024,400.9865,407.73325,415.45875,99.57,-0.203,397.6305,437.451,-45.21675,0,1.38
6,23.25,-0.01725,-1.2825,-4.84325,0,23.3475,86.115,0.054,381.194,386.8,391.96125,403.85,409.505,417.786,99.586,-0.2,397.7,437.305,-44.3845,0,1.33175
6,23.75,-0.00075,-1.66825,-5.298,0,23.2275,87.1,0.054,382.3,388.61125,394.807,404.6,410.352,418.2425,99.593,-0.215,397.8725,436.699,-43.5215,0,1.32
7,0.25,-0.047,-1.868,-5.6395,0,23.23,83.675,0.052,378.538,384.222,389.6855,398.6,404.75,411.469,99.613,-0.24075,393.9495,435.286,-45.461,0,1.448
7,0.75,-0.019,-0.865,-5.029,0,23.17,84.615,0.051,380.291,385.705,390.564,399.45,406.35,411.675,99.60075,-0.22,392.9495,435.07975,-45.565,0,1.472
7,1.25,-0.07325,-1.69,-5.956,0,23.065,85.6,0.052,380.18275,386.2395,390.8375,403.35,408.3,416.18425,99.6,-0.2455,392.442,434.4875,-45.38425,0,1.445
7,1.75,-0.0015,-1.75,-4.62075,0,22.94,86.5,0.051,380.703,387.855,393.401,405.82125,411.14625,416.7,99.573,-0.215,391.888,433.86025,-45.027,0,1.38
7,2.25,0.06675,-1.112,-4.374,0,22.865,86.515,0.049,382.063,388.7255,395.01775,407.19725,412.58275,417.325,99.549,-0.2,391.4925,433.284,-44.672,0,1.32
7,2.75,0.023,-1.32575,-3.5775,0,22.765,87.5095,0.047,383.173,389.705,397.628,408.547,414.121,419.772,99.544,-0.2,390.9075,432.97425,-44.429,0,1.264
7,3.25,-0.0285,-1.579,-4.06325,0,22.7,88,0.044,383.22925,389.9,397.74375,410.68,415.454,420.6,99.537,-0.2,390.2905,432.5445,-44.471,0,1.27625
7,3.75,0.124,-1.223,-5.15025,0,22.68,88.8,0.044,384.887,390.94225,398.4,411.786,416.14275,422.04575,99.54175,-0.2,390.46,432.08975,-43.481,0,1.3175
