DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,G,SG
1,5.75,-40.450925,94.371075,0.012952225,98.831325,0,0,-47.1689,-3.75206,0,156.179,162.45,6.587095e-06,-40.797,-19.384,-18.7762,-18.4205,-17.75325,-25.339925,-1.860765
1,6.25,-40.549375,92.7302,0.0052377,98.86105,0,-0.002505465,-44.976025,-3.7516175,0,154.0535,162.0565,5.883825e-06,-40.9385,-19.41475,-18.788225,-18.414,-17.7592,-25.169225,-1.68479
1,6.75,-40.7727,93.96345,0,98.88225,0,0,-53.266975,-3.7479175,-0.317210425,153.25525,162.05325,5.786425e-06,-40.9971,-19.402775,-18.803025,-18.415225,-17.769275,-25.0294,-1.678715
1,7.25,-40.700225,94.288775,0,98.894525,0,0,-52.016825,-3.754945,-0.08816175,154.25325,162.8495,7.80232e-06,-40.60835,-19.375975,-18.8097,-18.42375,-17.7692,-25.1919,-1.5639
1,7.75,-40.3672,94.0588,3.2667e-05,98.90175,0,0,-60.2375,-3.7551,0,153.968,162.845,2.91102e-06,-40.7447,-19.431,-18.809,-18.4291,-17.7621,-25.3995,-1.72999
1,8.25,-40.6631,94.8079,0.0067458,98.92025,0,0,-57.0137,-3.75478,0,153.626,162.154,2.99026e-06,-41.0106,-19.4309,-18.7892,-18.421,-17.7682,-25.3045,-2.35553
1,8.75,-40.5163,95.1851,0,98.90125,0,0,-41.1035,-3.74799,0,152.899,162.331,8.592405e-06,-40.8684,-19.4359,-18.7661,-18.3918,-17.758,-25.3045,-2.18944
1,9.25,-40.3686,94.9067,0,98.87265,0.265198,0.271568,-42.4295,-2.35855,0,154.666,162.383,3.98472e-06,-40.7903,-19.449,-18.751,-18.385,-17.7592,-25.0366,-1.49058
1,9.75,-40.6957,93.5693,0,98.84795,1.39348,1.4244,-36.1014,0,0.190095,156.677,161.964,9.40658e-06,-41.0575,-19.445,-18.7362,-18.3731,-17.7629,-21.0029,-1.031202
1,10.25,-41.0793,91.439,0.030528,98.84615,5.09658,5.33914,-38.6716,0.537887,2.04908,155.749,162.011,8.09589e-06,-41.046,-19.36,-18.7251,-18.354,-17.7548,-20.7431,-0.913879
1,10.75,-40.4171,90.4324,0.077917,98.8748,13.94475,14.9938,-32.5457,5.835935,7.12834,157.613,163.573,9.7226e-06,-40.3696,-19.2286,-18.7185,-18.3495,-17.749,-17.65905,-0.4965945
1,11.25,-40.0819,92.67825,0,98.8934,25.9161,28.343,-33.40765,11.71525,13.16275,157.377,164.3335,0.0006138822375,-40.1061,-19.06545,-18.7195,-18.353,-17.74305,-19.75135,-0.6753735
1,11.75,-39.833875,90.57425,0,98.911625,41.95275,40.440125,-41.66325,18.866875,18.65825,147.83875,165.235,5.0778e-06,-39.809,-19.00675,-18.71175,-18.353125,-17.731375,-19.14925,-0.66312625
1,12.25,-39.5704,87.9084,0.2685842,98.979,53.71,51.4448,-35.7892,21.4444,20.3274,149.092,166.728,1.8066e-06,-39.5568,-18.9354,-18.686,-18.3408,-17.723,-18.8114,-0.360268
1,12.75,-39.055225,88.78425,0.151606,99.0035,61.890375,58.02465,-39.389425,26.357225,23.99865,149.248,167.71425,0.0002714375,-39.41595,-18.850225,-18.674275,-18.32875,-17.70945,-18.49435,-0.44935925
1,13.25,-38.69625,88.72275,0.046206,98.960375,56.2993,50.9207,-41.62785,21.41455,20.43445,143.9465,167.993,0.00124335,-39.41045,-18.8378,-18.67,-18.32885,-17.7028,-19.62135,-0.913901
1,13.75,-39.03925,89.60275,0,98.951175,54.5209,50.87155,-45.5735,20.6503,20.65915,144.6785,166.492,0.000195402175,-39.75655,-18.825,-18.6535,-18.31315,-17.69035,-19.53485,-0.847118
1,14.25,-39.40645,89.36105,0,98.9568,44.5971,43.3056,-48.34985,18.33505,19.6507,143.901,165.6195,0.00013920122,-39.97695,-18.817,-18.6455,-18.309,-17.68685,-19.3135,-1.19365
1,14.75,-39.3955,88.13115,0.065952,98.949325,34.05085,30.9425,-43.7603,14.5234,15.41315,143.8035,165.04,0.0016713675,-40.0255,-18.8232,-18.649,-18.30865,-17.68335,-19.32,-1.3195
1,15.25,-39.7747,86.6047,0.2290275,98.925025,19.27365,17.8376,-44.6476,8.268045,8.75183,144.1,164.1265,0.00016934845,-40.21025,-18.8177,-18.64035,-18.3007,-17.672,-19.4921,-1.541895
1,15.75,-42.495625,100,2.042985,98.90295,0.73886725,0.724165,-56.5066,-1.82559925,0,123.23725,158.12125,4.23306325000001e-05,-42.28135,-21.044475,-18.524975,-17.339,-15.495275,-31.1134,-1.69333
1,16.25,-40.4792,88.4509,0.0134748,98.863725,2.678755,2.680485,-46.37705,0,0.68056,145.0455,161.9875,3.60187450000001e-05,-40.98305,-18.81465,-18.6432,-18.30415,-17.658,-19.91375,-2.306725
1,16.75,-40.47755,88.5101,0,98.841575,0.5699785,0.560579,-43.2886,-0.1242231,0,143.2285,162.3155,0.0002429655,-40.83065,-18.86165,-18.6485,-18.3103,-17.6665,-20.4915,-2.31645
1,17.25,-40.3313,90.04615,0,98.830425,0,0,-49.5603,-2.71779,0,143.0005,162.5225,4.7731e-06,-40.81685,-18.97515,-18.64665,-18.30585,-17.6643,-21.0095,-2.372695
1,17.75,-40.50275,91.08205,0,98.833425,0,0,-48.3232,-3.538275,0,140.5725,162.0545,4.4796375e-06,-40.92925,-19.0772,-18.6505,-18.31115,-17.666,-21.6384,-1.839985
1,18.25,-40.5518,91.254,0.0102411,98.818825,0,0,-46.76645,-3.750725,-0.0119768,144.3285,161.9795,4.35765e-06,-40.9194,-19.1205,-18.6413,-18.30535,-17.666,-22.10525,-1.910835
1,18.75,-40.66775,90.06285,0.00394452,98.7914,0,0,-47.0156,-3.75378,0,146.203,161.739,0.0001311756,-41.0715,-19.14315,-18.63685,-18.3008,-17.6727,-22.40885,-1.622525
1,19.25,-40.4759,91.00125,0,98.783675,0,0,-48.23915,-3.75387,-0.411595,144.9755,161.489,6.679825e-06,-41.05375,-19.16635,-18.6507,-18.30085,-17.67815,-22.73885,-1.783785
1,19.75,-40.78505,92.6169,0,98.796225,0,0,-45.6789,-3.75373,0,147.6275,161.673,6.7193275e-06,-41.07765,-19.14315,-18.66235,-18.30465,-17.6807,-22.996,-1.67137
1,20.25,-40.9092,92.0667,0,98.776825,0,0,-45.33105,-3.745275,-0.191631,147.119,161.912,6.12222e-06,-41.0386,-19.12215,-18.6795,-18.29815,-17.6845,-23.2668,-1.38306
1,20.75,-40.95225,90.8544,0,98.754575,0,0,-45.3253,-3.756225,0,147.5485,162.1425,3.131335e-06,-40.94065,-19.10265,-18.70065,-18.30165,-17.682,-23.5592,-1.409955
1,21.25,-40.89245,93.89745,0,98.745825,0,0,-46.0891,-3.56633,-0.204259,147.7505,161.301,5.332365e-06,-41.2691,-19.098,-18.71985,-18.31235,-17.68385,-23.89345,-1.53455
1,21.75,-41.05075,93.81755,0,98.729025,0,0,-44.3266,-3.754475,-0.0958485,148.113,161.4665,6.446475e-06,-41.09295,-19.12935,-18.72715,-18.324,-17.6845,-24.07965,-1.59563
1,22.25,-40.887875,93.2825,0,98.7198,0,0,-42.814525,-3.69309,-0.631593,147.64975,161.437,3.61061e-06,-41.162325,-19.170525,-18.73645,-18.33725,-17.68855,-24.33335,-1.5858475
1,22.75,-40.843125,91.14415,0,98.7122,0,0,-44.86675,-3.73724,-1.2008245,146.25275,161.0745,3.09039e-06,-41.328125,-19.226775,-18.745775,-18.344275,-17.683475,-24.38565,-1.406227
1,23.25,-41.231325,90.0326,0,98.7076,0,0,-44.024775,-3.1676025,-0.512126,145.38325,160.4815,1.69658e-06,-41.494325,-19.219525,-18.76325,-18.35345,-17.678975,-24.2235,-1.85218
1,23.75,-41.22295,91.380975,0,98.7064,0,0,-40.797725,-3.47489,0,145.48775,160.2,4.701635e-06,-41.568775,-19.182,-18.7743,-18.36875,-17.677475,-24.196475,-2.23701
2,0.25,-41.1645,93.22175,0,98.688875,0,0,-40.05575,-3.4111875,0,147.89625,161.1725,1.642525e-06,-41.241375,-19.05075,-18.792,-18.3845,-17.666875,-24.12075,-1.942625
2,0.75,-41.05445,94.18835,0.146615,98.6696,0,0,-45.2674,-3.74118,0,145.1035,160.8405,5.8316575e-06,-41.3647,-19.0615,-18.78255,-18.39655,-17.66,-24.174,-1.90842
2,1.25,-41.28435,94.3828,0.056175,98.6816,0,0,-48.80935,-3.74836,0,146.3035,160.035,5.33824e-06,-41.6853,-19.09655,-18.7815,-18.41005,-17.66405,-24.2962,-1.5639
2,1.75,-40.99935,94.6021,0.0665035,98.6726,0,0,-46.6935,-3.74857,-0.04255875,147.661,161.235,5.77018e-06,-41.1767,-19.1339,-18.7811,-18.41655,-17.6695,-24.19715,-1.546785
2,2.25,-40.8794,94.7888,0,98.6757,0,0,-44.92985,-3.74911,0,149.7245,162.1365,5.2215625e-06,-40.8864,-19.157,-18.78145,-18.43045,-17.68195,-24.13605,-1.588255
2,2.75,-40.53885,94.01615,0.063322,98.7041,0,0,-43.2072,-3.74948,-0.0565994,147.6625,162.905,9.00124e-06,-40.58705,-19.18105,-18.78495,-18.44255,-17.69545,-24.1881,-1.512555
2,3.25,-40.3859,94.42435,0.0626535,98.7357,0,0,-41.8652,-3.750795,-0.4873685,147.906,162.6425,0.00014384725,-40.76995,-19.21495,-18.77195,-18.44305,-17.7056,-24.315,-1.75448
2,3.75,-40.5332,95.0686,0.042378,98.7621,0,0,-42.61575,-3.750145,0,147.621,163.515,4.906298e-05,-40.35455,-19.2555,-18.7586,-18.4315,-17.7265,-24.53455,-1.59562
2,4.25,-39.836925,95.67635,0.024895975,98.7751,0,0,-47.1569,-3.7511825,-0.0147285,145.82525,165.25125,0.00032150785,-39.832525,-19.2915,-18.743,-18.424975,-17.736025,-24.789025,-1.32191
2,4.75,-39.859575,95.297775,0,98.789275,0,0,-50.261425,-3.7514,-0.1469021,149.19625,163.65575,0.00012575125,-40.45195,-19.3145,-18.74325,-18.418475,-17.742775,-25.039625,-1.4514625
2,5.25,-40.39915,95.3081,0.026081575,98.81285,0,0,-48.554275,-3.7546525,-0.405297925,151.22725,163.2285,0.00010636475,-40.54435,-19.353025,-18.762775,-18.418775,-17.756025,-25.260025,-1.73128
2,5.75,-40.450925,94.371075,0.012952225,98.831325,0,0,-47.1689,-3.75206,0,156.179,162.45,6.587095e-06,-40.797,-19.384,-18.7762,-18.4205,-17.75325,-25.339925,-1.860765
2,6.25,-40.549375,92.7302,0.0052377,98.86105,0,-0.002505465,-44.976025,-3.7516175,0,154.0535,162.0565,5.883825e-06,-40.9385,-19.41475,-18.788225,-18.414,-17.7592,-25.169225,-1.68479
2,6.75,-40.7727,93.96345,0,98.88225,0,0,-53.266975,-3.7479175,-0.317210425,153.25525,162.05325,5.786425e-06,-40.9971,-19.402775,-18.803025,-18.415225,-17.769275,-25.0294,-1.678715
2,7.25,-40.700225,94.288775,0,98.894525,0,0,-52.016825,-3.754945,-0.08816175,154.25325,162.8495,7.80232e-06,-40.60835,-19.375975,-18.8097,-18.42375,-17.7692,-25.1919,-1.5639
2,7.75,-40.3672,94.0588,3.2667e-05,98.90175,0,0,-60.2375,-3.7551,0,153.968,162.845,2.91102e-06,-40.7447,-19.431,-18.809,-18.4291,-17.7621,-25.3995,-1.72999
2,8.25,-40.6631,94.8079,0.0067458,98.92025,0,0,-57.0137,-3.75478,0,153.626,162.154,2.99026e-06,-41.0106,-19.4309,-18.7892,-18.421,-17.7682,-25.3045,-2.35553
2,8.75,-40.5163,95.1851,0,98.90125,0,0,-41.1035,-3.74799,0,152.899,162.331,8.592405e-06,-40.8684,-19.4359,-18.7661,-18.3918,-17.758,-25.3045,-2.18944
2,9.25,-40.3686,94.9067,0,98.87265,0.265198,0.271568,-42.4295,-2.35855,0,154.666,162.383,3.98472e-06,-40.7903,-19.449,-18.751,-18.385,-17.7592,-25.0366,-1.49058
2,9.75,-40.6957,93.5693,0,98.84795,1.39348,1.4244,-36.1014,0,0.190095,156.677,161.964,9.40658e-06,-41.0575,-19.445,-18.7362,-18.3731,-17.7629,-21.0029,-1.031202
2,10.25,-41.0793,91.439,0.030528,98.84615,5.09658,5.33914,-38.6716,0.537887,2.04908,155.749,162.011,8.09589e-06,-41.046,-19.36,-18.7251,-18.354,-17.7548,-20.7431,-0.913879
2,10.75,-40.4171,90.4324,0.077917,98.8748,13.94475,14.9938,-32.5457,5.835935,7.12834,157.613,163.573,9.7226e-06,-40.3696,-19.2286,-18.7185,-18.3495,-17.749,-17.65905,-0.4965945
2,11.25,-40.0819,92.67825,0,98.8934,25.9161,28.343,-33.40765,11.71525,13.16275,157.377,164.3335,0.0006138822375,-40.1061,-19.06545,-18.7195,-18.353,-17.74305,-19.75135,-0.6753735
2,11.75,-39.833875,90.57425,0,98.911625,41.95275,40.440125,-41.66325,18.866875,18.65825,147.83875,165.235,5.0778e-06,-39.809,-19.00675,-18.71175,-18.353125,-17.731375,-19.14925,-0.66312625
2,12.25,-39.5704,87.9084,0.2685842,98.979,53.71,51.4448,-35.7892,21.4444,20.3274,149.092,166.728,1.8066e-06,-39.5568,-18.9354,-18.686,-18.3408,-17.723,-18.8114,-0.360268
2,12.75,-39.055225,88.78425,0.151606,99.0035,61.890375,58.02465,-39.389425,26.357225,23.99865,149.248,167.71425,0.0002714375,-39.41595,-18.850225,-18.674275,-18.32875,-17.70945,-18.49435,-0.44935925
2,13.25,-38.69625,88.72275,0.046206,98.960375,56.2993,50.9207,-41.62785,21.41455,20.43445,143.9465,167.993,0.00124335,-39.41045,-18.8378,-18.67,-18.32885,-17.7028,-19.62135,-0.913901
2,13.75,-39.03925,89.60275,0,98.951175,54.5209,50.87155,-45.5735,20.6503,20.65915,144.6785,166.492,0.000195402175,-39.75655,-18.825,-18.6535,-18.31315,-17.69035,-19.53485,-0.847118
2,14.25,-39.40645,89.36105,0,98.9568,44.5971,43.3056,-48.34985,18.33505,19.6507,143.901,165.6195,0.00013920122,-39.97695,-18.817,-18.6455,-18.309,-17.68685,-19.3135,-1.19365
2,14.75,-39.3955,88.13115,0.065952,98.949325,34.05085,30.9425,-43.7603,14.5234,15.41315,143.8035,165.04,0.0016713675,-40.0255,-18.8232,-18.649,-18.30865,-17.68335,-19.32,-1.3195
2,15.25,-39.7747,86.6047,0.2290275,98.925025,19.27365,17.8376,-44.6476,8.268045,8.75183,144.1,164.1265,0.00016934845,-40.21025,-18.8177,-18.64035,-18.3007,-17.672,-19.4921,-1.541895
2,15.75,-40.2671,87.1931,0.061641,98.90295,8.219755,8.12958,-50.86145,2.8907,4.040955,144.8525,162.7165,4.23306325000001e-05,-40.70095,-18.8155,-18.63515,-18.29965,-17.6655,-19.76335,-1.69333
2,16.25,-40.4792,88.4509,0.0134748,98.863725,2.678755,2.680485,-46.37705,0,0.68056,145.0455,161.9875,3.60187450000001e-05,-40.98305,-18.81465,-18.6432,-18.30415,-17.658,-19.91375,-2.306725
2,16.75,-40.47755,88.5101,0,98.841575,0.5699785,0.560579,-43.2886,-0.1242231,0,143.2285,162.3155,0.0002429655,-40.83065,-18.86165,-18.6485,-18.3103,-17.6665,-20.4915,-2.31645
2,17.25,-40.3313,90.04615,0,98.830425,0,0,-49.5603,-2.71779,0,143.0005,162.5225,4.7731e-06,-40.81685,-18.97515,-18.64665,-18.30585,-17.6643,-21.0095,-2.372695
2,17.75,-40.50275,91.08205,0,98.833425,0,0,-48.3232,-3.538275,0,140.5725,162.0545,4.4796375e-06,-40.92925,-19.0772,-18.6505,-18.31115,-17.666,-21.6384,-1.839985
2,18.25,-40.5518,91.254,0.0102411,98.818825,0,0,-46.76645,-3.750725,-0.0119768,144.3285,161.9795,4.35765e-06,-40.9194,-19.1205,-18.6413,-18.30535,-17.666,-22.10525,-1.910835
2,18.75,-40.66775,90.06285,0.00394452,98.7914,0,0,-47.0156,-3.75378,0,146.203,161.739,0.0001311756,-41.0715,-19.14315,-18.63685,-18.3008,-17.6727,-22.40885,-1.622525
2,19.25,-40.4759,91.00125,0,98.783675,0,0,-48.23915,-3.75387,-0.411595,144.9755,161.489,6.679825e-06,-41.05375,-19.16635,-18.6507,-18.30085,-17.67815,-22.73885,-1.783785
2,19.75,-40.78505,92.6169,0,98.796225,0,0,-45.6789,-3.75373,0,147.6275,161.673,6.7193275e-06,-41.07765,-19.14315,-18.66235,-18.30465,-17.6807,-22.996,-1.67137
2,20.25,-40.9092,92.0667,0,98.776825,0,0,-45.33105,-3.745275,-0.191631,147.119,161.912,6.12222e-06,-41.0386,-19.12215,-18.6795,-18.29815,-17.6845,-23.2668,-1.38306
2,20.75,-40.95225,90.8544,0,98.754575,0,0,-45.3253,-3.756225,0,147.5485,162.1425,3.131335e-06,-40.94065,-19.10265,-18.70065,-18.30165,-17.682,-23.5592,-1.409955
2,21.25,-40.89245,93.89745,0,98.745825,0,0,-46.0891,-3.56633,-0.204259,147.7505,161.301,5.332365e-06,-41.2691,-19.098,-18.71985,-18.31235,-17.68385,-23.89345,-1.53455
2,21.75,-41.05075,93.81755,0,98.729025,0,0,-44.3266,-3.754475,-0.0958485,148.113,161.4665,6.446475e-06,-41.09295,-19.12935,-18.72715,-18.324,-17.6845,-24.07965,-1.59563
2,22.25,-40.887875,93.2825,0,98.7198,0,0,-42.814525,-3.69309,-0.631593,147.64975,161.437,3.61061e-06,-41.162325,-19.170525,-18.73645,-18.33725,-17.68855,-24.33335,-1.5858475
2,22.75,-40.843125,91.14415,0,98.7122,0,0,-44.86675,-3.73724,-1.2008245,146.25275,161.0745,3.09039e-06,-41.328125,-19.226775,-18.745775,-18.344275,-17.683475,-24.38565,-1.406227
2,23.25,-41.231325,90.0326,0,98.7076,0,0,-44.024775,-3.1676025,-0.512126,145.38325,160.4815,1.69658e-06,-41.494325,-19.219525,-18.76325,-18.35345,-17.678975,-24.2235,-1.85218
2,23.75,-41.22295,91.380975,0,98.7064,0,0,-40.797725,-3.47489,0,145.48775,160.2,4.701635e-06,-41.568775,-19.182,-18.7743,-18.36875,-17.677475,-24.196475,-2.23701
3,0.25,-41.05425,85.857975,0.00223634,99.519425,0,0,-42.650875,-3.7476,-0.2254725,123.9455,160.035,0.0002084095,-40.796725,-20.600175,-19.5375,-19.01725,-18.19435,-19.065775,-1.1350025
3,0.75,-41.176175,85.340125,0.0020253075,99.536175,0,-0.0008365725,-41.506425,-3.7281175,-0.402504,121.08975,160.8375,0.00039794725,-41.10155,-20.627,-19.5296,-19.0296,-18.196675,-19.12475,-1.00061425
3,1.25,-41.206775,85.86855,1.11941,99.5491,0,-0.0008365725,-40.369025,-3.7429075,-0.31647,120.9055,159.81625,0.00041810875,-41.15575,-20.658575,-19.5341,-19.04375,-18.2054,-19.37195,-0.8527915
3,1.75,-41.272025,85.4812,1.0412125,99.56155,0,0,-41.546975,-3.67999,-0.3823875,124.952,159.0535,0.000206802,-40.950525,-20.69015,-19.535425,-19.057675,-18.214675,-19.4824,-0.777043
3,2.25,-41.345925,86.847,1.43871,99.5586,0,0,-41.35965,-3.583425,-0.587906,123.56575,161.156,2.94627e-06,-41.04265,-20.711425,-19.530575,-19.051325,-18.223175,-19.45615,-0.86378725
3,2.75,-41.261,86.730675,1.0929825,99.560375,0,0,-41.4234,-3.6134175,-0.65665325,124.597,159.88275,0,-41.272475,-20.732925,-19.535,-19.0496,-18.2319,-19.4289,-0.9615385
3,3.25,-41.402675,86.2374,0.8708675,99.5576,0,0,-42.123425,-3.7423,-0.3501751,124.44525,160.19575,0.00057434,-41.32925,-20.75585,-19.546575,-19.04725,-18.23575,-19.512325,-0.74405575
3,3.75,-41.4877,87.63355,0.591015,99.573775,0,0,-40.644075,-3.6196175,-0.7281145,125.05525,160.54175,5.14216e-05,-41.264,-20.780425,-19.56025,-19.05475,-18.255825,-19.35795,-0.777043
3,4.25,-41.395625,87.94165,0.521482,99.591,0,0,-38.57285,-3.7458775,-0.5938335,126.194,160.274,2.6245955e-05,-41.39715,-20.81365,-19.59425,-19.067675,-18.26735,-19.16245,-0.92854
3,4.75,-41.97025,86.562525,0.50456375,99.629225,0,0,-36.367525,-3.075595,-0.408490075,125.13425,159.2065,6.66348e-05,-41.816075,-20.856825,-19.622,-19.066075,-18.279075,-19.124625,-0.78193
3,5.25,-42.189225,86.6388,0.66633725,99.671775,0,0,-35.43285,-2.6883625,-1.047575,125.169,159.249,0.000384193,-41.912325,-20.885925,-19.639575,-19.0635,-18.2839,-19.11875,-0.8527915
3,5.75,-42.145575,90.0941,0.639964,99.713675,0,0,-35.137975,-1.7308975,-0.97962275,127.2835,159.486,5.212e-05,-41.623775,-20.908175,-19.6556,-19.075675,-18.279075,-19.0868,-0.7061815
3,6.25,-42.2026,89.92685,1.0378025,99.749,0,0,-34.015,-1.6287225,-0.13723875,129.43525,158.42425,0.000187614,-42.105825,-20.922675,-19.674075,-19.087925,-18.27825,-19.032525,-0.8039215
3,6.75,-42.4963,87.943825,0.36983775,99.79235,0,0,-36.03145,0,0,129.21675,158.89475,9.101443e-05,-42.036975,-20.9426,-19.691,-19.11025,-18.28185,-18.530975,-0.76604725
3,7.25,-42.442925,86.645775,0.21443475,99.818125,0.072192025,0.07508045,-34.437025,0,0,128.49825,157.7915,1.681124e-05,-42.200125,-20.957175,-19.71785,-19.121825,-18.285675,-18.0559,-0.71717725
3,7.75,-42.332975,90.707275,0.1870075,99.80675,1.53184,1.48235,-35.12925,0.06461485,0.36095,128.164,158.989,1.71355e-05,-41.925,-20.97575,-19.739425,-19.1425,-18.284075,-17.93605,-0.79292575
3,8.25,-42.2177,90.34705,0.404984,99.7881,9.0750975,9.9089425,-28.39725,5.185485,5.8515275,128.46,159.564,0.0005097675,-41.433075,-20.978675,-19.752425,-19.151075,-18.288575,-17.84205,-0.54857575
3,8.75,-41.6707,86.67225,0.38814325,99.775775,30.1752,28.608375,-31.793525,12.69445,13.44455,130.865,160.21475,0.000491435,-41.046225,-20.952575,-19.704675,-19.141075,-18.286,-17.8209,-0.3262095
3,9.25,-41.25985,85.679175,0.473804,99.769425,60.262475,57.678075,-27.88565,25.029075,23.44215,129.504,161.2575,5.3267495e-05,-40.5979,-20.841075,-19.5624,-19.05785,-18.273425,-15.10155,-0.213635
3,9.75,-40.720175,86.34915,0.15426375,99.76555,107.47155,104.61375,-15.786275,42.232175,43.50145,129.2325,163.415,0.00015294525,-39.690775,-20.719425,-19.487575,-19.008575,-18.267325,-12.203625,-0.106108525
3,10.25,-39.752775,83.79355,0.2898345,99.7834,151.61875,145.66225,-10.390525,61.222925,62.632675,128.0915,165.5475,0.0001618812,-38.803875,-20.63175,-19.454575,-18.98015,-18.255,-14.5563,-0.52169725
3,10.75,-39.133075,82.86125,0.22477325,99.8028,190.62225,191.57325,-12.53225,79.34115,80.19625,126.52225,166.3455,0.002099415,-38.6171,-20.62,-19.5545,-19.051425,-18.250175,-15.645,-1.8032875
3,11.25,-38.817525,73.44885,0,99.8182,234.96875,225.19475,-14.2085,100.7971,97.051025,127.13475,168.071,0.00206293,-38.04995,-20.637075,-19.625175,-19.11075,-18.266325,-15.5495,-1.23887
3,11.75,-38.14805,83.1881,0,99.8364,262.53825,250.82725,-16.731175,115.64575,109.1875,127.389,169.86575,0.00419091,-37.33615,-20.61265,-19.636,-19.12625,-18.28425,-16.5931,-1.174155
3,12.25,-37.4612,80.617125,0,99.8567,305.1905,292.9075,-16.424175,131.8685,126.8,124.761,171.255,0.00660129,-36.850275,-20.584325,-19.6191,-19.116175,-18.281075,-16.09625,-0.58645
3,12.75,-37.02145,82.420325,0,99.876225,319.582,334.56525,-14.819325,155.45925,147.581,125.60775,172.7305,0.007213075,-36.30955,-20.5505,-19.599825,-19.111425,-18.281,-15.63035,-0.119732275
3,13.25,-36.6348,81.50505,0,99.893425,330.75525,316.12875,-17.42005,146.2885,138.72225,125.019,172.12175,0.007750375,-36.416325,-20.502925,-19.564325,-19.094575,-18.277825,-15.0757,-0.294444
3,13.75,-36.632975,76.524225,0,99.83995,340.84625,326.62225,-16.026425,155.33125,144.90525,126.129,172.64625,0.008079175,-36.213375,-20.433675,-19.523575,-19.0645,-18.259175,-14.556925,-0.39829275
3,14.25,-36.5186,77.6426,0,99.5828,292.31,323.396,-18.2078,136.282,139.698,126.478,173.636,0.0081995025,-35.684,-20.384,-19.487,-19.0436,-18.2538,-13.9296,-0.156386000000007
3,14.75,-36.3368,76.4058,0,99.7542,266.67,288.256,-18.5346,121.532,125.072,126.216,172.144,0.00836823,-35.8052,-20.3586,-19.4542,-19.013,-18.2358,-13.75,-0.187364
3,15.25,-36.549,78.6006,0,99.7184,252.98,251.996,-22.5968,114.496,116.854,124.928,172.874,0.00600457,-35.9412,-20.331,-19.418,-18.993,-18.2326,-13.637,-0.36164
3,15.75,-36.489,81.9298,0,99.6894,219.39,212.818,-23.7686,106.8982,99.6968,124.716,171.406,0.005950455,-35.9378,-20.3036,-19.3864,-18.961,-18.2156,-13.5804,-0.31277
3,16.25,-35.8642,83.1458,0,99.6366,144.088,134.796,-24.1202,73.3592,60.1188,123.078,170.928,0.006240415,-35.6964,-20.2616,-19.3574,-18.9386,-18.202,-13.5994,-0.351866
