DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,WS,USTAR,V_SIGMA,W_SIGMA,PA_1_1_1,PA_1_1_2,RH_1_1_1,RH_1_2_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_1_3,TA_1_2_1,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_1_10_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_2_10_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,FCH4,SCH4,NEE
3,19.75,0.090026,405.06,-0.0641,-4.1741,0.2150545,1.8985,-6.3469,-0.1624705,-1.14315,-2.2161,-1.3441,-3.1457605,2.5818,0.157071,0.374694,0.217945,98.14708,97.95178,53.16,63.186,1.4259,-6.293,1.7051,-9.698696,-8.9601,-8.85,-3.7446,-3.3644,-2.1297,-2.0475645,-1.67985,-1.0041285,-0.95,-0.548571,-0.1893595,-0.261214,-3.4071,-2.9723,-2.4625715,-2.00695,-1.706657,-0.5263595,-1.1208715,-0.5228575,0,0.5896805,230.96770875,266.1671416,0.4495,0.255,1.49,-0.505,0.09548
3,20.25,0.0883,405.28,-0.0406,-4.5584045,0.0748,1.979159,-5.12758,-0.30907,-1.14325,-2.2154,-1.3443,-3.157326,2.574,0.167555,0.332297,0.207595,98.14098,97.96822,54.45,67.321,1.3337962615,-6.696,1.9932,-9.756596,-9.55,-9.335,-3.839,-3.4021,-2.04115,-2.0174285,-1.6872145,-1.0102,-0.95329,-0.579286,-0.2023595,-0.26236,-3.4652,-2.99415,-2.470143,-2.0132,-1.7225,-0.56,-1.103643,-0.5293575,0,0.208974,232.00986345,263.78992365,0,0,1.96,0.151,0.1522
3,20.75,0.0933,404.895,-0.00793,-4.542298,-0.01855,2.0204,-4.9037,-0.223708,-1.1432,-2.2109,-1.34465,-3.172551,2.7101,0.1585925,0.370003,0.21095,98.14328213,97.95284,55.55,69.64296,1.203503324,-7.352,1.099564,-9.787446,-10.057,-9.564653,-3.890143,-3.3947,-2.04355,-2.015807,-1.70755,-0.992855,-0.97414,-0.579,-0.2139285,-0.271857,-3.4786,-3.03385,-2.487,-2.0192,-1.74365,-0.5809985,-1.1212645,-0.541,0,0.1228325,230.06,261.12576555,-0.002,-0.008,2.01,0.147,0.171015
3,21.25,0.102602,405.05,-0.00595,-4.6984455,0.056,2.003941,-4.4853,-0.197468,-1.14495,-2.2085,-1.34725,-3.17005,2.714,0.14922,0.3916,0.19799,98.16806,97.90998,57.83,70.88,1.137688852,-7.574,0.506508,-9.773922,-10.33,-9.82,-3.900571,-3.3673,-2.1586,-2.0147145,-1.6910645,-0.987795,-0.955,-0.57286,-0.2185015,-0.2792145,-3.4647285,-3.0382,-2.4684285,-2.03745,-1.7381285,-0.583215,-1.1376645,-0.5657145,0,0.1582005,231.3510259,259.03227755,-0.004,-0.009,2.205,0.413,0.18236
3,21.75,0.12032,404.51,0.00971,-5.0638735,-0.0452,1.956573,-3.501889,-0.158195,-1.1468,-2.2053,-1.3460395,-3.16625,2.8250141355,0.14248,0.357977,0.20664,98.15727,97.91162,59.03,71.208,1.11797259,-7.707,-0.756,-9.750519,-10.62,-9.929897,-3.894286,-3.39,-2.1778,-2.0280215,-1.69085,-0.991425,-0.964857,-0.58986,-0.219713,-0.2817135,-3.4937,-3.051593,-2.49235,-2.07185,-1.7406285,-0.593855,-1.158593,-0.5824285,0,0.183764,229.04235,258.39194975,-0.0035,-0.008,1.9,0.3215,0.23608
3,22.25,0.0845,404.64,0.00867,-5.6116765,0.00072,1.9409875,-3.253335,-0.229356,-1.14845,-2.2074,-1.3446005,-3.16325,2.7349878395,0.13107,0.385249,0.19799,98.178,97.92574,59.85,72.53814,1.0775,-7.943,-0.547357,-10.16018,-10.92,-10.3324265,-3.865,-3.371,-2.1855,-2.0476,-1.6772145,-1.02385,-0.985429,-0.61871,-0.2384295,-0.301998,-3.5056,-3.07335,-2.512786,-2.12085,-1.742286,-0.5841435,-1.18365,-0.593143,0,0.163335,228.31,258.4249456,-0.004,-0.01,2.99,0.459,0.211901
3,22.75,0.13002,405.07,0.0002405,-3.757679,0.129098,1.907,-3.8210235,-0.29192,-1.1499,-2.20155,-1.344266,-3.1589,2.801,0.13302,0.387664,0.200354,98.18341,97.92411,60.82,72.692,1.0337,-8.56,-1.0819,-10.68248,-11.175,-10.745185,-3.865429,-3.3361,-2.1404,-2.067143,-1.692857,-1.033807,-0.99814,-0.619143,-0.23243,-0.300713,-3.5262855,-3.07555,-2.5293575,-2.1132715,-1.7504285,-0.57729,-1.20065,-0.6145715,0,0.163735,228.5545206,258.2796674,-0.004,-0.007,2.45,0.345,0.216347
3,23.25,0.117769,404.875,0.00527,-5.696974,-0.0584,1.863592,-2.8940305,-0.237465,-1.1517,-2.1994,-1.3436305,-3.1527,2.795,0.1309485,0.362642,0.188149,98.18151873,97.91949,61.58,73.17496,1.0088284275,-8.96,-1.1047,-11.52672,-11.6,-11.0310335,-3.872,-3.4019,-2.27465,-2.091857,-1.689143,-1.03625,-1.0087,-0.63043,-0.248502,-0.313145,-3.541993,-3.07745,-2.54405,-2.1032,-1.7471285,-0.582215,-1.217,-0.626,0,0.134885,227.84828995,257.6999,-0.0025,-0.005,2.355,0.4255,0.217133
3,23.75,0.08125,405.38,0.00448,-4.5926,-0.0704,1.831346,-3.21735,-0.194905,-1.15305,-2.19925,-1.34465,-3.1498,2.754,0.1413415,0.393233,0.214927,98.19668698,97.92863,62.37,74.33092,0.932256178,-9.14,-1.818028,-11.99605,-11.63107,-11.11,-3.831857,-3.4973,-2.28,-2.1152,-1.6954145,-1.0173,-1.0211,-0.62786,-0.2600715,-0.322285,-3.54495,-3.0975215,-2.59875,-2.09295,-1.7535,-0.618428,-1.2185,-0.6437855,0,0.1470985,228.1960648,257.44380595,-0.004,-0.007,2.04,0.128,0.20228
4,0.25,0.273534,406.0730705,0.02085,-6.998592,1.0165,2.9871615,-3.23208,-0.22952,0.000735,-0.143513,-0.033856,-0.073898,3.0858,0.208482,0.4472025,0.2491855,97.97,97.922,56.96,68.552,1.943332919,-0.323,0,-1.5664,-1.717327,-1.486586,-0.38743,-0.48457,-1.979,-0.068142857,-0.4435,-0.160357,-0.34,-0.28829,-0.37943,-0.302358,-0.545,-0.2177165,-0.279143,-0.3797835,-0.22143,0.070286,-0.52357,-0.380073,0,0.451285,253.3423981,304.58,-0.0025,-0.002,2.5,-0.0103,0.366759
