DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,NETRAD,RH,SW_IN,SW_OUT,T_CANOPY,G,TS_1_4_1,VPD,WS,LW_IN,LW_OUT,PPFD_IN,PA
1,13.75,0.31809,-0.411509,-0.4149545,-0.007219,36.691514,0.274994,10.82838725,0.079523,410.362025,2.977959,-4.736295,-0.3832056,-0.3860502,-0.2582596,56.24148,67.41216,263.70895,129.4656,-4.2684135,-5.975601294,-0.158054,0.980004932,2.633247,256.2743,298.0183,508.5937,98.550373
1,14.25,0.3135815,-0.3525515,-0.353297,-0.003922,31.12455725,0.249503,9.281551,0.044005,410.3821175,3.021649,-4.7258435,-0.36734555,-0.374265,-0.2652002,47.427925,67.763725,223.90955,112.7289,-4.147206,-5.8849337355,-0.15797805,1.001044291,2.6260215,253.9382,297.5117,444.66975,98.5446
1,14.75,0.3073985,-0.31471175,-0.296897,-0.0023515,22.7329275,0.081328,7.7911905,0.039804,410.449827,3.035913,-4.6175465,-0.35168085,-0.364688325,-0.2677759,34.630745,68.0403,197.93105,96.26945,-4.347100708,-5.7652105,-0.1587965,1.015722196,2.610877,253.75175,295.9129,364.3166,98.53641
1,15.25,0.29572725,-0.2939425,-0.3043545,8.8e-05,14.7739865,-0.055424,6.86028275,0.010857,410.357076,3.003388,-4.6072585,-0.31624475,-0.36782005,-0.2670335,20.38535,68.71459,145.8967,72.840045,-4.992137,-5.74405525,-0.1555406,0.992470197,2.486642,255.8051,293.982,274.2435,98.551376
1,15.75,0.28125,-0.2198575,-0.203632,0.000184,3.878987,-0.2154245,4.544581,0.016695,410.06568275,2.98023,-4.54151,-0.3035807,-0.3653949,-0.26993045,7.251439,68.86634,96.60818,47.965115,-6.247502,-5.73592075,-0.1559537,0.9581572145,2.4007695,253.7346,291.7686,179.98135,98.52525
1,16.25,0.250009,-0.101651,-0.10659825,0.0082215,-4.48404575,-0.477166,2.722337,-0.025846,409.81911,2.97412825,-4.602069,-0.2897735,-0.3398042,-0.26653555,-4.765618,70.65868,49.14071,24.360985,-7.11022,-5.651332,-0.15519825,0.9336861695,2.2039415,252.5465,287.5791,85.721575,98.54332575
1,16.75,0.22457325,-0.070812,-0.059336,0.006307,-8.663223,-0.656373,1.6413285,-0.065355,410.381112,2.90919,-4.957661,-0.28094415,-0.34223735,-0.27417935,-20.29727,72.65389,10.770725,6.4757875,-7.555208373,-5.582977179,-0.16492845,0.8497787695,2.108784,252.584,285.4937,22.958265,98.560323
1,17.25,0.192402,-0.0167055,-0.0113225,0.00873925,-9.516003,-0.5620085,1.0872525,-0.05276625,410.060938,2.83301825,-5.396031,-0.28115055,-0.33222945,-0.2761452,-25.78781,74.58137,0.10650224,1.3608315,-7.769840865,-5.617474,-0.17079605,0.7879753075,1.824406,253.4051,283.0018,1.746879,98.5732675
1,17.75,0.184915,0.057787,0.018512,0.01669,-8.27752375,-0.438088,1.0124535,-0.04707975,410.308206,2.917957,-5.612759,-0.2907369,-0.3396938,-0.27966255,-28.03133,77.37366,0,0.67045665,-8.017681,-5.6179134225,-0.17805585,0.6866476035,1.621269,251.3065,281.0283,0.0061034605,98.5645355
1,18.25,0.1873675,-0.0276345,-0.029345,0.01061775,-7.246039,-0.336112,0.7106955,-0.033205,410.97585,2.910699,-5.97365,-0.30618865,-0.3341888,-0.28678745,-26.60015,79.34253,0,0.71412225,-8.126032,-5.6384485115,-0.1832303,0.612904398,1.65115,254.7804,281.1891,0,98.5798895
1,18.75,0.1944185,0.006076,-0.015991,0.011126,-6.834105,-0.26337,0.83397825,-0.04458,411.616628,2.846536,-5.89254,-0.3334011,-0.36698155,-0.2990926,-23.79767,80.71938,0,0.70626725,-8.271019454,-5.60440375,-0.18518975,0.5559679835,1.526286,253.6184,280.4287,0,98.5858775
1,19.25,0.1879325,0.008247,-0.0093325,0.002069,-7.062922,-0.184516,0.706794,-0.044565,411.35094325,2.7237515,-6.243173,-0.34534055,-0.38133105,-0.3155709,-23.35149,81.05788,0,0.0566516,-8.346309777,-5.610084722,-0.1923819,0.544893649,1.640281,253.2302,279.7643,0,98.604135
1,19.75,0.17793275,0.0019395,0.0162425,-0.0038605,-7.376914,-0.195061,0.680385,-0.03403925,411.014925,2.741244,-6.305831,-0.3408981,-0.3877489,-0.3309104,-18.3503,81.86137,0,0.068571705,-8.8261877395,-5.63943725,-0.19436675,0.514622267,1.558221,255.7443,277.7716,0,98.61970525
1,20.25,0.18370825,-0.0184005,-0.04620525,-0.0005185,-8.009384,-0.176341,0.591037,-0.034821,411.335335,2.7629775,-6.556881,-0.346245,-0.3841764,-0.32751025,-18.71232,82.29431,0,0.098183175,-8.8955626155,-5.658129677,-0.1963216,0.493405323,1.560134,254.1255,277.6786,0,98.606939
1,20.75,0.187409,-0.0067085,-0.006954,-0.000394,-7.990569,-0.20444,0.389688,-0.0498925,411.146462,2.658135,-6.804281,-0.36638535,-0.37705305,-0.32435765,-20.07753,82.16938,0,0.07077145,-9.011594393,-5.654139743,-0.2165761,0.4887169795,1.636271,253.2855,277.5363,0,98.6006435
1,21.25,0.1811375,0.014122,0.00214925,0.00577675,-8.05924825,-0.225483,0.4202565,-0.04461325,411.022463,2.688275,-7.118843,-0.3926151,-0.38033685,-0.344871,-19.3093,82.81849,0,0.1147484,-9.0883387065,-5.67339875,-0.22045625,0.473155881,1.609095,253.3798,277.127,0,98.59339
1,21.75,0.19599775,-0.0363055,-0.0385435,0.005751,-7.023129,-0.24338125,0.34985,-0.02565325,411.229635,2.695622,-7.034663,-0.39603545,-0.3914586,-0.37469705,-16.24417,83.49208,0,0.10102379,-9.2751195215,-5.78354875,-0.2261983,0.4515178125,1.566336,253.4488,277.8519,0,98.591255
1,22.25,0.19134,-0.05913675,-0.0713745,-0.0010385,-7.3605095,-0.1889015,0.492288,-0.03923175,411.0771485,2.649234,-7.486486,-0.41580995,-0.3942452,-0.3674903,-15.38812,83.49663,0,0.11064827,-9.279405957,-5.77348275,-0.2312598,0.463687857,1.593766,252.5593,278.0219,0,98.5915035
1,22.75,0.1856205,-0.059554,-0.0469395,0.003281,-6.276428,-0.1537755,0.560087,-0.026631,410.704937,2.53738375,-7.354729,-0.44629035,-0.4017237,-0.36876535,-14.18286,83.27654,0,0.16495815,-9.3418801845,-5.8651129865,-0.2367996,0.430525932,1.6146125,252.9441,277.3916,0,98.575986
1,23.25,0.173782,0.000562,-0.002871,0.0026535,-6.235591,-0.141065,0.416943,-0.0317965,411.276581,2.534389,-7.727057,-0.4690554,-0.41375,-0.3885043,-13.46003,83.29759,0,0.15227985,-9.3326968395,-5.871406965,-0.23592295,0.4065134835,1.558086,252.7103,278.5174,0,98.59424875
1,23.75,0.18188425,-0.053386,-0.044914,0.00098,-4.985956,-0.078789,0.50478075,-0.0141565,411.2529575,2.5425755,-7.719895,-0.48015125,-0.4160652,-0.39090395,-13.31957,83.55222,0,0.17985715,-9.4871465,-5.830922819,-0.2357739,0.39848263,1.522694,257.9001,278.3652,0,98.59951225
2,0.25,0.1545945,-0.012546,-0.0307195,0.00417725,-9.18193125,-0.2250975,0.08152575,-0.042972,411.026684,2.2695475,-9.7013845,-0.4677013,-0.5132615,-0.5350216,-30.3537,80.54791,0,0.06531921,-12.021755,-3.88392655,-0.4467475,0.5287260405,1.412122,239.07805,268.9973,0,98.69346
2,0.75,0.14749,-0.0116065,0.020741,0.00321825,-9.345544,-0.290064,0.284825,-0.053416,411.2058095,2.219691,-10.16418,-0.47864505,-0.5180233,-0.53334315,-27.5814,79.33015,0,-0.06343737,-12.15020788,-3.840551325,-0.452084,0.51402351,1.4628445,237.62425,268.7918,0,98.68022
2,1.25,0.132981,0.025738,0.012578,0.002273,-8.66573,-0.280909,0.1125095,-0.06041925,411.445796,2.205604,-10.09841,-0.4745987,-0.5184352,-0.5328085,-24.57571,80.19516,0,-0.2312447,-12.52362,-3.87822897,-0.45436015,0.5029801895,1.322632,235.99315,266.3161,0,98.66006
2,1.75,0.134221,-0.020224,0.00858,0.007678,-8.090444,-0.2582975,0.1583265,-0.046044,411.5142595,2.1530395,-10.06043,-0.4664719,-0.52593675,-0.5334585,-24.239435,80.8477,0,0,-13.13993037,-3.8430825,-0.46038065,0.4951402965,1.316438,236.9334,265.0016,0,98.657544
2,2.25,0.13847425,-0.001744,-0.010561,0.00395625,-7.015726,-0.3122135,0.243668,-0.0603855,411.28591125,2.16377225,-9.922453,-0.47205095,-0.52798255,-0.53073465,-23.48715,81.16712,0,-0.2039519,-13.439285,-3.858490798,-0.46655655,0.454152604,1.380863,238.4161,265.5516,0,98.648462
2,2.75,0.1427355,-0.037686,-0.063263,0.003435,-7.1980305,-0.206275,0.148568,-0.03579375,411.418858,2.1763185,-9.990325,-0.50215725,-0.55372675,-0.547493,-21.681015,81.42101,0,-0.4539571,-13.60459339,-3.90578006,-0.47583415,0.4281386165,1.308378,239.15745,267.1011,0,98.62885
2,3.25,0.1404735,0.02075,0.00893,0.0070695,-7.604501,-0.193665,0.181158,-0.043853,411.1334165,2.1492735,-10.13011,-0.5531846,-0.55957475,-0.571698,-20.640105,81.73773,0,-0.3557439,-13.19058,-3.892992217,-0.48280895,0.4163904815,1.359515,238.34735,266.8336,0,98.63107
2,3.75,0.136836,0.007417,-0.01151,0.008376,-7.209103,-0.1944715,0.0854975,-0.0405205,411.8327415,2.12839225,-10.28352,-0.55444875,-0.55991135,-0.5634663,-20.701405,81.34703,0,-0.2540837,-13.04124021,-3.88810008,-0.47822415,0.401510618,1.270389,238.504,266.7071,0,98.608475
2,4.25,0.147762,-0.01279925,-0.0292275,0.00922,-7.492485,-0.1489135,0.200515,-0.03450225,411.721385,2.124748,-10.39827,-0.5611014,-0.5630501,-0.5654713,-18.101635,81.55723,0,-0.5879518,-12.962975,-3.8824775,-0.46872885,0.385463065,1.328069,238.217,266.508,0,98.61813
2,4.75,0.140488,-0.0419725,-0.0554205,0.0146,-6.9715645,-0.183438,0.11942825,-0.0405895,411.749897,2.05712475,-10.68274,-0.5520404,-0.5616522,-0.57113185,-19.102915,81.94263,0,-0.5634238,-12.89650267,-3.890019,-0.4902027,0.3787984915,1.400493,242.47175,266.4757,0,98.60863
2,5.25,0.124656,-0.094738,-0.080002,0.01400825,-7.63711,-0.333487,0.102431,-0.0620495,412.3811835,2.0020145,-10.68304,-0.5698467,-0.56719255,-0.5734027,-19.52481,81.90559,0,-0.4976085,-13.00367,-4.00474,-0.47933245,0.335978321,1.358583,240.70105,266.4876,0,98.62946
2,5.75,0.126187,-0.0057915,-0.0502325,0.0163925,-6.954164,-0.361188,0.230713,-0.0638305,412.387325,1.97868975,-10.68238,-0.5666336,-0.56598625,-0.56442155,-19.040265,82.53168,0,-0.5126968,-13.24938,-4.093551241,-0.4740691,0.3174039205,1.351832,239.6798,264.3584,0,98.60529
2,6.25,0.126572,-0.023001,-0.04715,0.018558,-7.042621,-0.310717,0.077026,-0.017832,412.376139,1.977637,-11.21781,-0.59509445,-0.5797216,-0.56996685,-18.002955,82.69866,0,-0.5552652,-13.52455965,-4.145355338,-0.4716874,0.319985925,1.20397,238.6273,264.1659,0.0002341195,98.6102
2,6.75,0.124889,-0.006555,-0.042406,0.0134,-5.970109,-0.247721,0.141458,-0.051013,412.8174955,1.951501,-11.23529,-0.60917075,-0.59668525,-0.5869776,-16.351355,82.24938,0,0.2641895,-12.74771,-4.341285,-0.48448715,0.3204891305,1.2635645,242.3823,262.673,0.27479505,98.61582
2,7.25,0.142021,-0.0985375,-0.1100625,0.01195975,-5.9156805,0.0613125,0.233944,0.01504575,413.393543,1.814579,-10.76575,-0.61424925,-0.60529605,-0.5826368,-12.911815,81.65603,3.911448,3.808747,-13.36121863,-4.3573895,-0.48724465,0.318673171,1.213525,241.57725,263.8885,10.071865,98.62759
2,7.75,0.124191,-0.05114825,-0.072268,0.011908,-2.1691675,0.431915,1.123789,0.108606,412.919843,2.021919,-10.43938,-0.6776675,-0.6519925,-0.6009474,-3.468365,81.64617,34.80818,22.99656,-12.430996085,-4.4201515,-0.52943595,0.3579358385,1.274825,245.77035,266.5378,66.18702,98.62554
2,8.25,0.1734885,-0.11438125,-0.12320825,0.002637,2.241671,0.81317475,2.3403075,0.1574755,412.9415955,2.007814,-9.719942,-0.7350543,-0.65228865,-0.59625365,6.515942,80.11397,90.91566,57.59391,-11.06076837,-4.56676775,-0.5462541,0.4417849955,1.377304,248.6283,271.7471,173.1179,98.670625
2,8.75,0.201445,-0.279947,-0.260618,-0.013417,8.0755345,0.9821445,3.6694535,0.108163,411.841252,2.10863275,-8.596293,-0.7922513,-0.6914855,-0.62625375,19.513555,77.71994,151.7778,88.72085,-9.8095285,-4.590761,-0.5510937,0.54256343,1.596387,246.37275,278.1971,290.03685,98.6701
2,9.25,0.228546,-0.296064,-0.273802,-0.012619,15.751659,1.02285075,5.130154,0.106158,411.5178915,2.22825,-7.961889,-0.647552,-0.61455615,-0.5655662,33.78122,73.36939,229.3005,127.4126,-8.263029,-4.703636,-0.51309705,0.7125217545,1.902661,245.8323,283.0905,421.67845,98.651636
2,9.75,0.24898625,-0.357754,-0.3493845,-0.0180245,22.5400425,0.922117,6.63124925,0.1002425,410.87360825,2.364258,-7.718691,-0.59221315,-0.5902211,-0.5485137,44.59413,70.1436,296.4813,166.7446,-6.906823327,-4.717647,-0.487823,0.8252231985,2.126817,241.36345,285.8864,557.3085,98.65147
2,10.25,0.25643,-0.407853,-0.3953525,-0.013701,30.80815275,0.978404,8.227848,0.12102,410.391672,2.17894375,-7.024007,-0.58267505,-0.568395,-0.53403865,54.877355,67.98793,370.1401,203.30295,-6.183158,-4.55673475,-0.4612271,0.953405973,2.3369545,240.8128,290.7633,688.62715,98.64467775
2,10.75,0.277701,-0.3837545,-0.382177,-0.012453,35.693051,1.003344,9.561994,0.119507,409.983424,2.336533,-6.599533,-0.56165035,-0.5446489,-0.5210638,66.58004,66.39489,429.0073,232.97455,-5.817119,-4.4347134245,-0.46357605,1.0436821715,2.3724365,241.8288,293.657,802.0103,98.650356
2,11.25,0.285555,-0.437433,-0.413226,-0.018064,43.8558165,0.858591,12.291213,0.1335705,409.7246,2.4110175,-6.062312,-0.5488757,-0.5312565,-0.5011172,77.386875,64.28416,477.8134,250.7193,-4.943065255,-4.31885975,-0.45124015,1.107139197,2.543273,244.01615,295.92,895.3727,98.65321225
2,11.75,0.300949,-0.4081485,-0.373389,-0.013074,42.407457,0.705833,13.149146,0.114026,409.163441,2.385125,-5.919506,-0.4876287,-0.50103575,-0.47185295,90.94198,63.04657,494.0147,272.63335,-4.444732,-4.123632877,-0.433921,1.1810176555,2.616029,246.0718,297.20175,933.4725,98.630192
2,12.25,0.3051375,-0.507715,-0.488859,-0.011811,40.2658425,0.84083,15.65986,0.1094765,409.424771,2.517971,-5.289229,-0.4628589,-0.47825735,-0.47284635,100.1827,61.79447,507.6355,263.4233,-4.201009,-4.16216825,-0.42217365,1.267516992,2.810197,245.79265,300.32385,945.6881,98.5849505
2,12.75,0.303304,-0.510474,-0.49547,-0.009525,41.842813,0.7111925,14.558071,0.1025795,408.49312875,2.5064495,-5.04007,-0.45706095,-0.47142,-0.47203045,109.08925,60.554245,508.44845,263.69735,-3.986131,-4.0821997695,-0.4217739,1.336681453,2.821237,246.89,300.7912,953.8922,98.549057
2,13.25,0.298598,-0.5436745,-0.5016765,-0.008443,38.6277865,0.5140025,15.58392725,0.08884625,408.785484,2.619446,-4.931171,-0.44624015,-0.4671304,-0.47841595,104.4911,59.67422,503.25355,257.51395,-3.924254,-4.066094604,-0.41769125,1.382542924,2.8475245,249.6721,303.3537,914.7368,98.5547
2,13.75,0.307004,-0.4546045,-0.46740475,-0.0076915,37.916934,0.485187,15.320617,0.054398,408.78484875,2.681244,-4.526307,-0.4317153,-0.4528505,-0.47692875,101.41745,59.689665,480.9069,226.46905,-3.693685327,-3.98151775,-0.40720855,1.460253215,2.8877465,248.9012,302.7787,879.8482,98.558175
2,14.25,0.3185595,-0.3548965,-0.385768,-0.0053555,32.7532695,0.422446,14.598711,0.07552075,408.2987205,2.655836,-4.3133915,-0.4315319,-0.4372334,-0.4688243,88.155065,59.720355,435.9644,216.0119,-3.875199582,-3.812109242,-0.38272335,1.544282797,2.995594,248.32685,302.372,783.6899,98.551533
2,14.75,0.3106255,-0.340806,-0.335305,-0.003482,27.6966495,0.223587,13.390124,0.056251,407.931775,2.667488,-4.0898735,-0.42796045,-0.44819365,-0.4707485,77.517385,60.160385,365.13075,186.8206,-4.175505324,-3.6865575,-0.3720241,1.5752382105,2.931135,249.0534,301.1282,688.02825,98.551947
2,15.25,0.30332,-0.288228,-0.281874,-0.001765,18.907716,0.081775,11.5351825,0.016851,407.6561255,2.712729,-3.879035,-0.39583835,-0.4378907,-0.44884695,63.516295,60.19659,303.8213,147.1342,-4.527668919,-3.663889182,-0.34851345,1.6076164225,2.923316,247.7954,299.7612,555.4604,98.569211
2,15.75,0.299826,-0.27177975,-0.24619,0.0015175,12.11629,-0.014673,9.407057,0.01451525,407.908191,2.655209,-3.666195,-0.38373195,-0.4261118,-0.45070795,39.73246,60.8511,225.7581,111.3279,-4.850108,-3.6417345,-0.352946,1.571985581,2.882786,248.373,297.4489,403.67475,98.580699
2,16.25,0.28343125,-0.1634845,-0.1601625,0.005839,2.951046,-0.259304,7.326865,0.014988,408.443788,2.791564,-3.866022,-0.38217155,-0.42517685,-0.469728,17.83178,60.23024,153.2619,80.445375,-5.52562,-3.55786575,-0.35893575,1.544277883,2.80506,248.0861,294.4039,271.48035,98.57996
2,16.75,0.2547465,-0.0840825,-0.100046,0.002771,-8.297873,-0.514452,4.740104,-0.0022625,407.8978105,2.6651535,-4.549792,-0.3792656,-0.4110206,-0.46293305,0.2324422,62.11063,82.39594,46.47596,-6.585885035,-3.46856375,-0.3598201,1.5047768625,2.784249,245.1375,291.50535,147.06335,98.57030175
2,17.25,0.221234,-0.037456,-0.03877325,0.011225,-14.536615,-0.9045135,2.4541955,-0.0106735,408.15153775,2.70153825,-4.933766,-0.3760416,-0.4190555,-0.47516145,-22.39117,64.74586,26.04029,15.19496,-7.540115,-3.38838025,-0.36766705,1.3576983005,2.519726,243.8091,287.0775,53.19606,98.572777
2,17.75,0.19111,0.022394,-0.0060015,0.01730925,-14.6879255,-0.844036,0.971086,-0.04221725,408.862676,2.64425625,-5.473907,-0.36167115,-0.43003985,-0.46137045,-43.899855,67.84316,1.428348,2.5819225,-8.401917,-3.32815025,-0.3719604,1.181550337,2.2335655,242.78895,284.598,6.610316,98.56961275
