DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,422.3175,3.929,418.614,4.42,2026.774,421.476,3.8805,418.4475,4.2145,2027.619,422.574,3.889,419.083,4.161,2026.64,424.074,3.883,419.565,4.204,2022.559,1.676,-3.538,0.368,419.683,4.229,0.182,-0.017,0.166,0.261,-0.166,0.123,-6.823,0.2025,0.512,1.55,1.36,0.56,-3.835,-4.284,-4.079,-4.7375,-6.0895,82.067,78.56,0.987,-5.23,-4.02,-4.22,0.7,-3.32,1.4,0.31,229.6,288.5,-56.97,235.5,289.3,0.04,0,0.11,0.02,0.09,0.06,-0.02,-0.16,-1.1585,-0.1115,0.6675,1.407,1.9415,4.113,5.429,8.677,9.9355,-1.1145,-0.36,0.5795,1.916,2.674,3.6705,5.459,8.0405,9.5475,-1.547,-0.526,0.272,1.17,1.5815,3.405,4.2395,7.019,8.421,-1.493,-0.547,0.426,1.15,1.4605,2.807,4.819,8.06,9.605,-1.521,-0.969,-0.1765,0.6615,1.26,3.098,4.763,10.1295,-14.049,-16.977,-22.721
1,5.75,422.104,3.886,419.054,4.258,2026.7855,421.284,3.81,418.623,4.055,2026.654,422.446,3.8,419.6545,4.126,2024.7795,422.721,3.782,420.5195,4.0735,2024.902,1.812,-3.771,0.365,419.57,4.2515,0.1245,-0.0075,0.123,0.6695,-0.1515,0.13,-7.596,-0.362,0.524,1.58,1.39,0.57,-3.636,-3.813,-3.897,-4.361,-5.907,82.081,79.62,0.97,-5.6,-4.06,-4.39,0.7,-3.305,1.4,0.415,230.9,288.6,-54.745,235.2,289.1,0.04,0,0.11,0.02,0.08,0.06,-0.025,-0.16,-1.2,-0.149,0.645,1.403,1.9365,4.1115,5.431,8.749,9.933,-1.184,-0.391,0.556,1.911,2.667,3.671,5.459,8.044,9.546,-1.642,-0.585,0.251,1.163,1.5715,3.4085,4.2375,7.018,8.439,-1.523,-0.618,0.423,1.109,1.4595,2.808,4.822,8.059,9.6155,-1.65,-1.058,-0.205,0.647,1.2545,3.098,4.767,10.1285,-14.983,-18.5495,-23.588
1,6.25,422.103,3.9335,419.2805,4.2685,2026.804,421.441,3.822,418.093,4.102,2027.174,422.193,3.7995,419.6775,4.14,2031.264,423.489,3.8555,420.082,4.0195,2028.06,1.888,-3.988,0.296,419.671,4.1465,0.182,0.012,0.176,1.1255,-0.234,0.128,-5.199,-0.139,0.512,1.63,1.39,0.57,-3.902,-4.067,-4.1255,-4.596,-6.232,82.084,79.195,1.0215,-5.69,-3.95,-4.46,0.7,-3.34,1.4,0.4,230.8,287.6,-54.625,235.3,288.7,0.04,0,0.11,0.02,0.08,0.06,-0.02,-0.16,-1.263,-0.146,0.641,1.39,1.932,4.11,5.43,8.674,9.9855,-1.303,-0.432,0.548,1.91,2.6595,3.67,5.459,8.045,9.545,-1.685,-0.661,0.238,1.16,1.5695,3.409,4.237,7.017,8.436,-1.565,-0.647,0.41,1.084,1.458,2.8095,4.8205,8.057,9.614,-1.763,-1.094,-0.209,0.645,1.255,3.1015,4.771,10.128,-14.199,-18.037,-23.197
1,6.75,422.4405,3.8025,418.9215,4.367,2027.667,421.9135,3.7,417.894,4.097,2035.0625,423.152,3.745,419.3035,4.088,2029.4115,423.625,3.8175,419.826,4.202,2022.783,1.833,-3.795,0.322,419.718,4.0735,0.1465,0.006,0.182,0.761,-0.252,0.126,-6.334,0.194,0.479,1.595,1.485,0.61,-4.005,-4.216,-4.302,-4.582,-6.164,82.097,79.84,0.999,-5.485,-4.01,-4.435,0.6,-3.25,1.3,0.37,232,288.05,-56.11,234.2,288.9,0.05,0.01,0.11,0.03,0.08,0.06,-0.02,-0.16,-1.346,-0.169,0.6315,1.377,1.928,4.1085,5.4265,8.69,9.9295,-1.3575,-0.4585,0.522,1.897,2.652,3.6685,5.4575,8.045,9.543,-1.7235,-0.669,0.222,1.146,1.5675,3.4005,4.234,7.043,8.437,-1.647,-0.6785,0.3835,1.03,1.456,2.81,4.82,8.056,9.6125,-1.809,-1.178,-0.2175,0.635,1.2545,3.1015,4.77,10.1275,-15.35,-17.896,-21.46
1,7.25,422.685,3.786,418.764,4.273,2028.259,421.06,3.74,417.9765,4.0575,2034.417,423.2905,3.725,419.7765,4.151,2025.185,423.541,3.824,420.571,4.111,2025.1075,1.6765,-3.946,0.364,419.54,4.132,0.188,0.0215,0.2,0.5465,-0.056,0.1255,-6.764,-0.2625,0.5305,1.495,1.32,0.56,-3.6845,-4.284,-4.202,-4.684,-6.1575,82.1115,78.11,0.961,-5.66,-4.05,-4.375,1.5,-1.905,2.25,0.76,234,288.2,-54.55,238.8,288.15,1.79,1.77,1.79,1.73,0.67,1.13,1.435,1.26,-1.366,-0.182,0.618,1.371,1.9245,4.108,5.4215,8.688,9.908,-1.389,-0.473,0.512,1.883,2.6435,3.6695,5.458,8.047,9.5425,-1.781,-0.618,0.202,1.14,1.5655,3.402,4.2345,6.9855,8.435,-1.719,-0.741,0.364,1.0495,1.454,2.811,4.8195,8.0545,9.611,-1.792,-1.175,-0.23,0.645,1.259,3.104,4.775,10.127,-15.707,-17.5885,-19.8245
1,7.75,422.527,3.7635,419.243,4.101,2028.329,422.104,3.682,417.983,4.018,2031.22,422.8655,3.7185,419.6175,4.0565,2030.2585,424.0105,3.796,420.232,4.158,2027.493,1.6405,-4.064,0.3575,419.906,4.1475,0.286,0.0285,0.253,1.0495,-0.003,0.1145,-6.597,0.3615,0.532,1.53,1.35,0.55,-4.366,-4.416,-4.742,-5.066,-6.088,82.126,78.5,0.927,-5.29,-3.605,-4.155,11.45,14.815,14.2,6.015,233.25,288.2,-39.185,237.65,289.95,32.98,31.9,32.505,31.28,9.67,19.745,26.02,25.715,-1.385,-0.1955,0.623,1.3765,1.921,4.1065,5.4215,8.693,9.943,-1.392,-0.5075,0.4995,1.8795,2.637,3.6695,5.454,8.0385,9.541,-1.6925,-0.6305,0.192,1.1385,1.564,3.4065,4.227,6.9845,8.415,-1.744,-0.7585,0.358,1.035,1.442,2.8115,4.818,8.053,9.609,-1.7965,-1.173,-0.2355,0.6485,1.2595,3.104,4.7685,10.126,-17.727,-19.8175,-21.2705
1,8.25,423.368,3.8015,418.916,4.18,2026.077,422.2895,3.764,417.279,4.135,2029.533,423.817,3.771,419.4725,4.226,2029.072,424.5385,4.034,419.691,4.215,2029,1.669,-4.47,0.3335,420.34,4.205,0.2255,-0.023,0.18,2.0315,1.015,0.1165,-4.234,2.328,0.523,1.525,1.28,0.53,-4.342,-4.4055,-4.522,-4.992,-5.172,82.1465,75.84,1.081,-4.285,-2.72,-3.13,32.3,71.81,60.1,23.515,235.25,293.8,-2.34,242.6,294.6,128.945,126.335,133.445,125.73,37.445,70.75,95.6,91.245,-1.312,-0.1935,0.62,1.357,1.9165,4.104,5.428,8.674,9.942,-1.376,-0.5215,0.4795,1.8775,2.63,3.668,5.453,8.0375,9.5395,-1.554,-0.619,0.198,1.135,1.5375,3.413,4.236,6.9835,8.432,-1.608,-0.7955,0.332,1.01,1.439,2.8125,4.818,8.038,9.619,-1.7195,-1.2255,-0.241,0.648,1.2575,3.104,4.7675,10.1255,-15.937,-19.1175,-18.972
1,8.75,422.894,3.952,419.519,4.473,2027.312,422.5795,3.947,418.629,4.286,2026.469,423.011,4.045,419.5515,4.435,2028.641,423.2695,4.247,419.517,4.493,2025.379,1.587,-3.726,0.335,420.545,4.358,0.351,-0.0445,0.367,4.9425,1.157,0.132,-1.371,4.231,0.5,1.49,1.285,0.58,-3.615,-3.4305,-3.733,-3.8505,-3.352,82.1735,74.835,1.178,-2.525,-1.4,-1.25,55.55,145.335,103.1,43.415,235.1,302.15,29.58,242.1,304.2,288.925,273.915,289.675,281.08,68.76,135.55,202.005,189.78,-1.2145,-0.17,0.62,1.349,1.914,4.1015,5.428,8.6775,9.991,-1.227,-0.504,0.473,1.876,2.625,3.6655,5.45,8.0365,9.538,-1.2935,-0.545,0.208,1.132,1.528,3.4045,4.233,7.011,8.434,-1.3845,-0.726,0.335,0.9905,1.437,2.813,4.819,8.036,9.617,-1.394,-1.097,-0.248,0.644,1.256,3.103,4.762,10.125,-15.69,-17.329,-14.005
1,9.25,422.7155,4.0655,418.7485,4.634,2025.368,422.302,4.1335,417.538,4.436,2028,422.787,4.1325,419.3045,4.5855,2022.162,423.0755,4.354,419.336,4.851,2021.3585,1.459,-2.559,0.317,420.0395,4.478,0.411,-0.047,0.312,7.41,0.75,0.14,7.511,4.059,0.466,1.55,1.36,0.66,-2.472,-1.967,-2.5155,-2.4305,-1.656,82.18,70.01,1.532,-0.735,0.605,0.82,79.5,227.73,216.6,62.5,236,310.4,67.51,243.1,313.7,462.13,451.14,475.975,461.125,100.8,237.61,324.13,305.97,-0.803,-0.109,0.633,1.346,1.9115,4.0995,5.429,8.711,10.039,-0.955,-0.448,0.482,1.874,2.6195,3.665,5.451,8.035,9.5365,-0.826,-0.455,0.249,1.135,1.527,3.394,4.229,7.01,8.41,-0.9205,-0.523,0.361,0.983,1.436,2.814,4.8175,8.048,9.6045,-0.9405,-0.831,-0.2185,0.6485,1.2535,3.101,4.7665,10.1245,-13.42,-13.494,-5.7
1,9.75,422.5095,4.203,418.2945,4.749,2022.98,421.868,4.126,417.108,4.554,2024.239,422.3945,4.2805,418.145,4.677,2022.9305,422.482,4.515,418.5695,5.069,2020.8515,1.722,-1.886,0.325,419.6855,4.622,0.273,-0.069,0.275,11.828,0.843,0.133,12.083,4.2155,0.477,1.6,1.43,0.62,-1.753,-0.943,-1.781,-1.5885,-0.767,82.199,65.73,1.73,0.765,1.62,1.83,88.7,305.71,305.05,80.35,235.7,317.4,99.34,244,319.2,618.12,620.985,644.09,623.275,122.2,327.62,447.99,408.74,-0.4245,0.018,0.664,1.357,1.9095,4.097,5.426,8.709,10.059,-0.525,-0.327,0.548,1.872,2.6235,3.6645,5.45,8.0335,9.5355,-0.308,-0.274,0.278,1.139,1.52,3.392,4.23,7.008,8.4095,-0.309,-0.361,0.404,0.988,1.4365,2.8145,4.8175,8.047,9.603,-0.4825,-0.646,-0.1925,0.648,1.244,3.101,4.7655,10.124,-10.009,-10.093,-2.5005
1,10.25,421.9355,4.084,418.73,4.688,2019,421.7,4.163,417.54,4.629,2021,421.895,4.1625,418.746,4.735,2018.377,422.5455,4.449,418.8,4.975,2018.51,1.753,-0.935,0.337,419.682,4.6615,0.309,-0.0615,0.168,15.701,0.1095,0.15,26.6115,4.169,0.518,1.605,1.46,0.65,-0.968,0.2055,-0.986,-0.859,0.239,82.206,62.38,2.244,1.69,2.54,2.54,101.15,384.035,383.3,94.205,235.05,323.4,132.705,241.4,322.4,775.33,756.15,794.04,774.91,144.815,427.47,591.2,545.715,-0.122,0.094,0.6955,1.372,1.9095,4.096,5.426,8.708,10.058,-0.245,-0.209,0.563,1.875,2.629,3.662,5.4535,8.032,9.5345,-0.052,-0.136,0.309,1.151,1.505,3.392,4.222,7.007,8.4085,0.0125,-0.172,0.439,0.992,1.4365,2.8145,4.818,8.0455,9.602,-0.082,-0.34,-0.1405,0.6485,1.24,3.1015,4.765,10.123,-7.046,-6.993,0.82
1,10.75,421.2345,4.1325,417.922,4.7725,2012.0415,421.004,4.163,416.922,4.783,2015.581,421.1755,4.197,418.387,4.7855,2013.8605,421.506,4.456,418.5115,4.954,2011.686,1.7715,-0.1075,0.3545,419.228,4.652,0.296,-0.0395,0.295,17.316,0.294,0.1645,31.001,3.796,0.6145,1.585,1.4,0.75,-0.054,0.586,0.025,0.172,1.285,82.209,59.59,2.5325,2.695,3.63,3.765,105.15,452,441.7,108.425,237.55,328.3,166.99,240.7,330.05,913.76,890.14,942.76,918.965,167.435,508.595,720.825,650.22,0.0665,0.1965,0.764,1.378,1.9075,4.095,5.429,8.7075,10.0575,-0.024,-0.1095,0.592,1.8955,2.6375,3.659,5.45,8.0315,9.5345,0.1555,-0.0245,0.3475,1.17,1.504,3.3965,4.228,6.977,8.407,0.208,-0.014,0.47,1.004,1.4365,2.8155,4.819,8.0445,9.6005,0.0755,-0.163,-0.108,0.65,1.2375,3.1015,4.764,10.122,-4.868,-4.932,6.057
1,11.25,421.02,4.136,418.639,4.716,2010.115,420.894,4.191,416.676,4.6665,2011.874,420.962,4.189,418.694,4.807,2009.9205,420.924,4.439,418.663,5.133,2009.231,1.914,0.805,0.334,418.914,4.6225,0.301,-0.053,0.251,19.711,-0.005,0.187,36.486,2.861,0.662,1.9,1.69,0.86,0.5865,1.4365,0.731,0.953,2.243,82.1885,55.84,2.829,3.675,4.765,5.12,128.2,493.475,488.5,118.085,239.25,334.6,199.59,243.35,335.5,995.46,968.52,1013.84,991.355,176.46,580.69,806.945,712.59,0.2475,0.329,0.891,1.399,1.906,4.0935,5.429,8.7075,10.0565,0.174,-0.0025,0.6305,1.906,2.6475,3.6575,5.456,8.0315,9.534,0.303,0.0675,0.388,1.1785,1.519,3.3945,4.231,6.976,8.405,0.5785,0.122,0.5045,1.0145,1.437,2.816,4.8195,8.0435,9.5995,0.327,-0.0395,-0.087,0.653,1.2345,3.1015,4.7635,10.1205,-1.895,-2.5035,21.6115
