DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,NEE,TAU_1_1_1,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,CO2_SIGMA_1_1_1,WS_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SG_1_1_1,SG_2_1_1
1,0.25,0.0086431,-24.93325,0.22872,-0.018067,-0.176239167525744,0.135355893876337,418.277763311988,3.58334689726902,0.0217898775093184,0.387962443847165,1.96865875,0.415828912952468,0.330982750992219,0.177396932467496,97.855255,67.95358,0.1894025,-4.0131,-0.3520933,0.003671804,0,0.008724425,236.321925,286.776575,-68.1455525,3.9007915,0.1703161,0.715170875,0.812192825,1.25922575,-12.48724,-11.84035,-11.4896725,-13.43283,-2.37663965620739,-2.6669801773284
1,0.75,0.04371275,-24.444,0.00314775,0.09098575,-0.190198024823533,0.136945592576942,419.039416819531,3.53318613088274,0.0216468874778811,0.376547751082747,1.965982,0.407102546644111,0.347288508688887,0.180632274000141,97.844885,68.70565,0.1892,-4.6252,-0.3460093,0.004343406,0,-0.0092211005,235.2883,286.37795,-66.42073,3.78645825,0.1664687,0.7301627,0.8195543,1.2540345,-12.454995,-11.729435,-11.585155,-13.493045,-3.00647133333579,-2.91964159674063
1,1.25,0.02424775,-20.817,-0.076567,0.009214,-0.196561675788154,0.133848026270778,418.624156474056,3.59032741724335,0.0217183879785222,0.387448947473448,1.963302,0.412506565498887,0.352756738349124,0.17439413816402,97.836315,69.5815775,0.1895,-4.452575,-0.2152742,0.0042451535,0,0.0850955475,234.55925,283.6859,-64.63245,3.749135,0.1692174,0.7215718,0.81337835,1.254215,-12.68048,-11.87989,-11.68576,-13.65352,-2.29594445414105,-2.47100476176763
1,1.75,0.0230474,-21.07725,-0.43361,0.03745875,-0.195507951502284,0.126150882997245,418.406527388901,3.65365795334133,0.0221081758787807,0.347521109395368,2.034422,0.394781149575482,0.357792500138831,0.170994108451745,97.83388,69.9051525,0.1892,-4.64935,-0.14847815,0.00503904875,0,0.0536661025,234.5835,284.18305,-65.453435,3.788812,0.168732,0.69820565,0.79958505,1.253946,-12.76895,-11.996765,-11.716035,-13.615195,-2.66386401659384,-2.75618103897982
1,2.25,-0.04303825,-22.689,-0.109171,-0.1219875,-0.179017267684578,0.140374289235637,418.569061514535,3.56765054240064,0.0204090863926742,0.399626920515539,1.999833,0.382175750571202,0.348792240163636,0.17593567296632,97.83107,70.751955,0.1892,-4.475125,-0.33868015,0.004808651,0,0.0855406525,228.92575,284.1808,-64.49671,3.898385,0.17017155,0.7001613,0.80086535,1.2525665,-12.807685,-12.041215,-11.820575,-13.54381,-2.46641063836416,-2.19758395847772
1,2.75,0.00070851,-22.671,-0.1057575,0.014713525,-0.19929657514687,0.139412728024798,418.876016862028,3.69332887448518,0.0208107008570643,0.36684659665777,1.941212,0.407057891618642,0.332303320860936,0.176674691516074,97.82296,71.340345,0.176785,-4.52575,-0.2631795325,0.00447458075,0,0.0334934,229.17725,283.1538,-64.564715,3.742118,0.17084155,0.712683,0.7967871,1.2545245,-12.822545,-11.923565,-11.935415,-13.572345,-2.46446119552134,-2.52016763254327
1,3.25,0.0267725,-24.74725,-0.21265,0.0351065,-0.191617310895139,0.147224178567038,418.714192403686,3.74009996953338,0.0202339002015408,0.360666066102958,1.9762195,0.424351466434467,0.368708883088695,0.187867291210007,97.80496,71.2425375,0.15652,-4.4286,-0.32147725,0.00458903025,0,0.0036207145,231.3751,283.6426,-65.38957,3.8363045,0.16212455,0.6881425,0.7841743,1.243343,-12.94217,-12.18905,-12.13827,-13.5425,-1.83905924637212,-2.09148388917475
1,3.75,0.1914275,-24.497,-0.1391275,0.1838,-0.18263546443048,0.141849236264663,418.434361735864,3.76372994782176,0.0191893440639502,0.379501942268599,1.924934,0.424099168398492,0.35956939131495,0.186186223425539,97.7804575,71.903565,0.15352,-4.651475,-0.341189325,0.0053713385,0,-0.0026505336,230.46165,284.814125,-64.5316775,3.842527,0.1638597,0.6703657,0.792131275,1.231973,-12.836625,-12.118545,-12.142245,-13.79673,-2.31601693333597,-2.53381650250931
1,4.25,0.000484125,-28.47,-0.26831,-0.000109925,-0.177578218304415,0.134019675202955,418.719295543098,3.76395431959053,0.0210182414500419,0.385477456298242,2.01729725,0.423650932589289,0.364836790169703,0.176101197426592,97.782675,71.8999825,0.117781,-5.13995,-0.30345015,0.0045878225,0,-0.05614216,229.9088,283.18965,-62.83946,3.978055,0.171222625,0.64334305,0.789790375,1.2307555,-12.9979625,-12.20666,-12.1535175,-13.7806275,-2.54080423786167,-2.6346976386698
1,4.75,0.015394,-26.9205,-0.25742,-0.0213895,-0.174820410417657,0.135547908670762,418.924890336935,3.65960599390147,0.0216290888788807,0.397728581676325,1.906738,0.436348944542437,0.343068173353883,0.178051501871242,97.7796775,73.493945,0.10623975,-5.0814,-0.1550766,0.005610716,0,-0.0925965,229.185625,283.50555,-64.45438,3.89388675,0.1691346,0.662736975,0.785292225,1.230772,-13.084875,-12.283055,-12.123785,-13.727795,-3.28559975838519,-3.444901206352
