DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA,PA,NETRAD,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN,PPFD_IN_1_1_1
3,2.75,-0.1153045,-20.1624,-0.1673765,-0.0678,0.7555065,0.0982,-3.816295,404.002,3.8218625,0.329399,0.267486,0.145461,0.09675,-4.69174,98.14065,-27.418525,-12.699575,-14.55685,1.1260025,1.5104425,-0.1628435,-1.7058025
3,3.25,-0.1498385,-23.909275,-0.0577,-0.082125,0.67529825,0.10731875,-3.8087825,403.8815,3.84605,0.29240275,0.2935935,0.13839325,0.089575,-4.78382,98.091975,-28.265575,-12.8609,-14.431625,1.1157525,1.48135,-0.1577245,-1.4332925
3,3.75,-0.141371,-24.1791,-0.037375,-0.047625,0.632323,0.10683425,-4.01717,403.9185,3.8910225,0.3252445,0.29858175,0.15476175,0.1014945,-4.92101,98.10655,-28.378225,-12.89765,-14.482725,1.1042775,1.4445525,-0.161314,-1.15404725
3,4.25,-0.1605415,-26.5537,0.2979185,-0.351773,0.78114,0.12309125,-4.1292975,404.228,4.041025,0.353909,0.30561725,0.1731455,0.10632925,-4.98811,98.08565,-26.5313,-12.94595,-14.727425,1.0923075,1.4123625,-0.17087425,-1.07499525
3,4.75,-0.169321,-25.5981,0.12581125,-0.0126875,0.7731085,0.1014505,-4.159415,403.899,3.88886,0.317492,0.289865,0.172015,0.0965,-4.90777,98.084,-25.156125,-12.9318,-15.431925,1.08495,1.3879,-0.16036975,-1.0866255
3,5.25,-0.21553825,-28.878,0.123942,-0.18568425,0.772187,0.0974,-4.1469875,403.9555,3.97709,0.307623,0.2854485,0.1502575,0.09505,-5.02126,98.0853,-25.9188,-12.8774,-15.712,1.07187,1.34012,-0.1441605,-1.3549485
3,5.75,-0.1804815,-24.845675,-0.221066,-0.0439,0.7883015,0.12067175,-4.25523,403.88,4.009855,0.3315935,0.3197455,0.17573225,0.097,-5.2036,98.1315,-27.6978,-13.1689,-15.8426,1.07576,1.325085,-0.1031285,-1.4134195
3,6.25,-0.227533,-27.23775,0.2355845,0.1574665,0.927617,0.114107,-4.20667,404.023,4.061185,0.3717035,0.303618,0.158101,0.09905,-5.23276,98.1761,-26.994,-13.338,-16.0061,1.04194,1.310965,0.01945,-0.891264
3,6.75,-0.2088125,-26.11205,0.44503675,0.012775,0.883083,0.141577,-4.29149,404.50325,4.007725,0.422298,0.3126655,0.2003335,0.09715,-5.08171,98.2018,-16.901,-13.5209,-16.0534,1.01086,1.29422,4.93852,4.37282
3,7.25,-0.230601,-17.4573,3.17361,-0.25163325,0.961645,0.162154,-3.916565,404.3415,3.918505,0.415005,0.3515885,0.213705,0.0965,-3.87213,98.2248,-2.8941,-13.644,-16.2667,0.981298,1.276245,23.7113,31.22565
3,7.75,-0.213621,-4.666585,10.2147,-0.0033695,1.01218575,0.1844935,-3.0251525,404.7715,3.9449,0.444506,0.4069055,0.249262,0.1101535,-3.35106,98.2425,8.00673,-13.6864,-16.3828,0.954942,1.267175,61.41295,93.187075
3,8.25,-0.248885,-0.0047,16.9632,-0.35211175,1.320265,0.2204235,-2.651495,404.578,3.847775,0.572193,0.534405,0.3349905,0.1342945,-2.98239,98.2396,18.4041,-13.5333,-16.3057,0.94652,1.27986,111.835,142.64875
3,8.75,-0.2843875,12.76765,21.415075,-0.118101,1.459055,0.277716,-2.15336,404.35,3.8228375,0.669801,0.638523,0.363515,0.16901,-2.29629,98.2052,37.7561,-13.1682,-15.9682,0.938667,1.297775,166.2735,216.14275
3,9.25,-0.338953,16.0542,19.3327,-0.2203785,1.57537,0.274083,-1.674005,404.4005,3.8429875,0.7306535,0.718854,0.380453,0.200619,-1.83179,98.2267,47.5134,-12.6452,-15.441,0.932244,1.290755,193.1395,250.26775
3,9.75,-0.3301775,30.5577,25.5224,-0.26575775,1.607995,0.272576,-1.359115,404.944,3.81325,0.7661305,0.786911,0.4171445,0.216773,-1.3357575,98.2524,64.44045,-11.140325,-14.6399,0.91361325,1.3608,255.38225,234.95125
3,10.25,-0.33399375,32.98695,31.080825,-0.478154,1.75762,0.30579575,-1.00185075,404.569,3.8924825,0.84445475,0.8852545,0.441671,0.24945975,-0.717436,98.20085,75.383575,-10.0476075,-13.4439,0.925401,1.38973,317.0965,260.461
3,10.75,-0.360222,40.5164,31.411675,-0.403167,1.7199475,0.30095275,-0.77346025,404.57325,3.7763925,0.82265225,0.8866995,0.4431975,0.2557825,-0.128123,98.203075,74.5007,-9.1505775,-13.11345,0.9341285,1.3329425,365.50825,265.1615
3,11.25,-0.3686695,43.625325,35.03635,-0.55053075,1.8037775,0.3001355,-0.38778125,404.39725,3.807505,0.851271,0.93960325,0.4441965,0.27935275,0.25773725,98.215225,94.37205,-7.6398525,-12.873,0.973109,1.45698,414.68375,345.05425
3,11.75,-0.36412725,51.381275,37.389175,-0.424437,1.778805,0.32871475,-0.33681475,404.55675,3.88095,0.95653575,0.9683065,0.48762375,0.283393,0.5448785,98.20505,105.6575,-6.50914,-12.47835,1.0063775,1.4970525,455.993,404.75875
3,12.25,-0.3537985,64.203225,36.2543,-0.325884,1.882875,0.34012425,0.09896,404.54425,3.814905,0.983946,0.98334025,0.49027725,0.3052715,0.615104,98.19045,116.8865,-6.00503,-11.4502,1.067645,1.47464,469.352,396.81425
3,12.75,-0.38161925,46.15765,39.15205,-0.15039425,1.950305,0.34497975,0.28235825,404.7875,3.895125,1.0237775,0.99247675,0.4885935,0.295029,0.8640805,98.1784,101.00665,-5.59051,-11.12565,1.07546,1.5506,457.031,368.61075
3,13.25,-0.345426,50.8464,35.41055,-0.342289,1.88015,0.346289,0.460152,404.528,3.9343825,1.00874,1.02612,0.511789,0.302578,0.8713775,98.15145,84.99275,-5.372285,-10.67525,1.186725,1.68522,477.122,410.4825
3,13.75,-0.378986,54.7874,40.77885,-0.1021545,1.99651,0.32322,0.55425,404.347,4.023565,0.968892,0.985494,0.49607,0.272094,0.934892,98.14055,89.9099,-5.14737,-9.556905,1.250535,1.71276,442.077,447.02125
3,14.25,-0.391035,36.5002,32.841625,-0.396671,2.03156,0.330918,0.504419,404.215,3.9046575,1.01648,0.945685,0.502136,0.254371,1.09417,98.14165,87.94485,-5.086955,-8.910955,1.41383,1.68987,386.461,414.09725
3,14.75,-0.36325075,35.236775,29.01555,-0.256934,1.9921875,0.317009,0.7456005,404.09875,4.03138,0.98808125,1.025765,0.48107125,0.22754825,1.207455,98.1077,77.7729,-5.008545,-8.61644,1.50792,1.68062,361.952,338.1375
3,15.25,-0.348635,29.634,31.8195,-0.09641,2.04968,0.322002,0.803962,403.606,3.96713,0.942604,0.978803,0.487149,0.2139735,1.08167,98.0558,65.8488,-4.99357,-8.654615,1.50833,1.67961,329.844,320.9695
3,15.75,-0.3427,21.9895,26.7422,-0.0636,2.05977,0.320455,0.687384,403.453,3.9208,0.864588,0.904767,0.460494,0.185491,0.9971305,98.02955,50.0783,-4.991095,-7.636985,1.51012,1.68135,252.51,295.231
3,16.25,-0.343846,18.807,22.078575,-0.028875,1.99464,0.328893,0.757326,403.38575,3.7624775,0.815449,0.901201,0.431289,0.17532,0.530311,98.04985,37.5506,-4.984115,-7.74584,1.513625,1.67975,191.169,211.3245
3,16.75,-0.317671,8.80225,16.646125,0.12714575,1.95611,0.283181,0.25599,403.19975,3.5920475,0.785832,0.821658,0.393667,0.144938,0.326306,98.0799,23.78575,-4.97788,-8.39466,1.51899,1.67814,115.307,120.8455
3,17.25,-0.268128,-0.142004,13.21515,-0.0014085,1.78946,0.246212,-0.0811,402.942,3.87447,0.722368,0.723474,0.354609,0.105581,-0.1826825,98.1078,11.6819,-4.984375,-9.531255,1.52436,1.67594,85.2124,73.451525
3,17.75,-0.243293,-14.7521,6.87371,0.1889735,1.44025,0.226515,-0.282163,402.914,3.9216825,0.634902,0.619134,0.312908,0.111175,-0.490835,98.0774,-4.00181,-5.12481,-9.865575,1.531325,1.67374,40.4558,33.83725
3,18.25,-0.1929955,-26.0699,2.7757275,0.11484575,1.2177425,0.185569,-0.799869,402.7755,3.98328,0.49336875,0.475109,0.24705925,0.1082,-1.0489965,98.11135,-33.3073,-5.110145,-9.956515,1.508525,1.67142,10.6789,6.449485
3,18.75,-0.16987525,-26.75145,0.30119175,0.09083725,1.02005,0.1252065,-1.018505,402.7565,4.0220625,0.41698,0.3835885,0.178755,0.1178995,-1.75176,98.1465,-48.4936,-5.19923,-9.944705,1.47731,1.68908,0.299595,0.04065
3,19.25,-0.16025925,-27.885875,-0.203534,0.037275,0.66862625,0.097425,-1.3185575,402.514,4.09764,0.331877,0.29690825,0.132165,0.10720525,-2.05001,98.18135,-48.1631,-5.29638,-9.81734,1.43929,1.71208,-0.13712,-1.08532275
3,19.75,-0.16414725,-26.8852,0.17664,0.09555,0.62107425,0.090325,-1.5198775,402.80325,3.999885,0.2915225,0.28595975,0.1235215,0.09908175,-2.557695,98.1928,-47.41775,-5.732985,-10.5018,1.40269,1.73489,-0.176674,-1.1104575
3,20.25,-0.17370625,-25.9148,0.0569,-0.0741,0.636931,0.09075,-1.5008475,403.1755,4.133155,0.28809325,0.27331725,0.12316925,0.10830525,-2.611125,98.21405,-43.6584,-7.148705,-11.03175,1.37259,1.71419,-0.136548,-1.1040765
3,20.75,-0.1765205,-28.214675,-0.1607465,0.028775,0.6108355,0.10056825,-1.6516775,403.267,3.79202,0.274982,0.31442625,0.1118115,0.096175,-2.7886675,98.2261,-45.6684,-7.60852,-11.73415,1.3385325,1.6463375,-0.13650425,-1.09040425
3,21.25,-0.160699,-29.6699,0.0203,0.07435,0.6032885,0.08715,-1.73324,402.82,4.09452,0.28932175,0.2565615,0.12985525,0.0986,-3.14091,98.23015,-44.5151,-7.9616075,-12.075025,1.32199,1.6198425,-0.13569525,-0.8505285
3,21.75,-0.1717215,-33.355,-0.090654,0.113413,0.61831925,0.099032,-1.7809675,403.41275,4.133335,0.25726625,0.27849325,0.1309175,0.1080195,-3.186505,98.243375,-41.4496,-8.158815,-12.2349,1.30112,1.6135725,-0.129618,-0.90427625
3,22.25,-0.17161125,-29.4192,-0.4677285,-0.003875,0.61717725,0.08665,-2.1068,403.479,4.196985,0.2706435,0.2468545,0.1303135,0.1070035,-3.1583025,98.245,-39.54975,-8.4218775,-12.2233,1.2780225,1.611225,-0.13745025,-0.974645
3,22.75,-0.18923,-29.5072,-0.849793,0.0146,0.588794,0.0724,-2.214,403.479,4.1656,0.26809,0.266253,0.127199,0.111539,-3.3991525,98.24115,-39.805625,-9.105405,-12.399525,1.265475,1.6093275,-0.160942,-0.94275425
3,23.25,-0.157926,-25.8741,-0.592366,0.1077885,0.606793,0.0955,-2.27024,403.70975,4.06348,0.277566,0.261821,0.120342,0.118904,-3.5678025,98.252275,-37.280475,-9.8461025,-12.663,1.2403425,1.608165,-0.16596725,-1.01630625
3,23.75,-0.1541585,-22.7529,-0.431583,0.1220815,0.65618825,0.0844,-2.4867675,403.659,3.84157,0.27304125,0.25808975,0.12890175,0.11877625,-3.6610075,98.211275,-36.8198,-10.2850075,-12.851525,1.20251,1.607825,-0.17830825,-0.8331745
4,0.25,-0.107285,-21.4368,-0.2534,0.124378,0.5150785,0.07195,1.738275,405.725,5.07034,0.2331075,0.2554315,0.0853,0.110728,0.4548955,97.775125,-31.664425,-12.154025,-11.885825,4.8133025,4.5915725,-0.157779,-2.34616
4,0.75,-0.1253725,-18.9673,-0.2421775,0.00235,0.510517,0.08145,1.604585,406.379,5.1567025,0.2804865,0.260624,0.0968,0.115718,0.33435975,97.752225,-31.1945,-12.6636,-13.278075,4.7009125,4.5126675,-0.1679575,-2.44786
4,1.25,-0.118711,-23.9628,0.1425025,0.192724,0.496228,0.0795,1.56123,405.517,5.6836,0.258594,0.28183,0.1078505,0.1233135,0.160827,97.775525,-29.435575,-12.773925,-14.16635,4.616385,4.4375375,-0.1516275,-2.504265
4,1.75,-0.1040425,-24.51485,-0.19637325,0.16550875,0.474994,0.075175,1.4235825,407.902,5.6272375,0.2524025,0.2644455,0.09960275,0.12242225,0.03827,97.80345,-28.3909,-13.775575,-14.2618,4.5410425,4.346945,-0.15481325,-2.6001475
4,2.25,-0.12771025,-24.0448,0.139542,0.281541,0.5521065,0.071425,1.337235,408.14275,5.63992,0.250431,0.26171725,0.11758725,0.11835275,-0.077722,97.79,-29.67745,-13.9439,-14.873475,4.473,4.2388425,-0.142185,-2.6133775
4,2.75,-0.113892,-26.424725,-0.284535,0.135866,0.4655805,0.0754,1.0554275,406.23625,5.44218,0.24836075,0.2561875,0.11952525,0.1125795,-0.02361975,97.803175,-28.22575,-14.35485,-15.092,4.320435,4.1799725,-0.14987975,-2.639185
4,3.25,-0.11046675,-23.92665,-0.389785,0.31023075,0.4661205,0.068525,1.01792,404.804,5.36908,0.21555225,0.22270175,0.097625,0.10339925,-0.0852595,97.819375,-26.295475,-14.51955,-15.283375,4.2056775,4.13311,-0.1400385,-2.715325
4,3.75,-0.12256125,-22.7002,-0.16888125,0.470331,0.50624875,0.071425,0.73336725,406.362,5.451805,0.24395875,0.22107075,0.11124225,0.12118525,-0.36468,97.844425,-26.315175,-15.36785,-15.781675,4.201005,4.05001,-0.14213075,-2.814875
4,4.25,-0.1117775,-22.77875,-0.46492,0.2705505,0.5436155,0.06895,0.6575605,407.181,5.47971,0.248126,0.242338,0.1133115,0.110468,-0.40348525,97.852375,-23.492675,-15.96715,-16.1948,4.11114,3.9373275,-0.147221,-2.741215
4,4.75,-0.1143395,-21.23545,0.567076,0.13234575,0.530476,0.0766,0.948659,407.749,5.60336,0.2679935,0.276348,0.126739,0.1109975,-0.335253,97.85625,-23.779225,-16.362375,-16.913675,3.95803,3.8544025,-0.13966875,-2.8974325
4,5.25,-0.1205365,-25.68735,0.577413,0.358258,0.579066,0.09225,1.042872,407.213,5.53549,0.2613745,0.24777,0.124031,0.120431,-0.222826,97.87905,-23.964525,-16.51935,-17.271525,3.89777,3.8086975,-0.053575,-2.46349
4,5.75,-0.148825,-25.2829,1.4542975,0.1685705,0.573515,0.08755,1.014934,407.611,5.5761225,0.288567,0.2935115,0.134733,0.114779,-0.1509235,97.9235,-20.54715,-16.838575,-16.940975,3.872895,3.759785,1.3440275,0.7276165
4,6.25,-0.13566325,-22.5228,2.5591375,0.221944,0.62258175,0.10577225,1.165335,408.396,5.5951975,0.2946115,0.28552,0.147569,0.11485275,0.3155685,97.951975,-5.662125,-17.0064,-17.272825,3.81366,3.6864975,15.32965,16.9017
4,6.75,-0.14926975,-17.300675,8.3801625,0.0698,0.782143,0.13372975,1.7373675,406.4405,5.5608425,0.3629335,0.34478925,0.20009125,0.10752875,0.901158,97.952,5.3032225,-17.13345,-17.47505,3.760925,3.60515,49.6669,32.015425
4,7.25,-0.1838455,-7.44678,18.685475,0.251209,1.010925,0.1754065,2.24783,407.949,5.645845,0.475851,0.456793,0.2522025,0.1245025,2.1168425,97.9271,19.209125,-16.2532,-17.45755,3.7114825,3.5887275,105.22775,71.9616
4,7.75,-0.2108605,1.85342,27.8588,-0.07828075,1.23718,0.1896245,3.40416,405.75625,5.6687675,0.544726,0.5358375,0.3022695,0.1374775,2.80344,97.8881,30.471225,-15.29865,-16.79195,3.747395,3.5213275,153.9715,114.0005
4,8.25,-0.237375,8.6290525,30.27395,-0.23190425,1.5565475,0.23414525,3.7046075,406.326,5.448625,0.61114325,0.6271685,0.358134,0.1682725,2.682705,97.861525,47.4826,-13.94735,-15.943475,3.77114,3.5319825,217.35875,173.24475
4,8.75,-0.25141025,17.99405,33.02005,-0.03005,1.5001125,0.25128475,3.9213975,405.726,5.43604,0.68445825,0.6735885,0.38389675,0.18447075,3.220585,97.87645,60.372625,-11.745275,-14.44045,3.86542,3.7335375,253.826,216.165
4,9.25,-0.24751875,22.89415,40.1298,-0.61487575,1.5745725,0.2532995,4.304115,406.1605,5.2295,0.7282815,0.7561165,0.39267825,0.2305495,3.63473,97.87665,77.1169,-9.48704,-13.69655,3.997095,4.02273,313.236,278.6805
4,9.75,-0.27420425,20.506,37.1308,-0.6861535,1.72162,0.2819005,4.8578,406.2375,5.37454,0.776124,0.84947,0.4224885,0.230679,4.0658575,97.84795,70.435975,-6.8737675,-13.691525,4.3106525,4.26898,359.20275,284.71775
4,10.25,-0.2742205,28.8711,46.8699,-0.471285,1.5962975,0.2753035,4.9569725,406.1115,5.5516775,0.853837,0.92217175,0.4408375,0.26454775,4.4608425,97.819675,94.925475,-4.8412675,-11.13795,4.515905,4.5553875,403.89275,314.854
4,10.75,-0.280005,26.72485,53.1798,-0.49221325,1.728735,0.3026215,5.201725,406.40075,5.44864,0.867123,0.940384,0.4514295,0.2877715,4.92213,97.809,104.4605,-2.422775,-8.439905,4.66998,4.69456,394.873,299.7265
4,11.25,-0.26542025,47.15975,52.991925,-0.4904515,1.7504175,0.28476525,5.53412,406.441,5.5252275,0.87878125,0.9323485,0.4623315,0.2867435,5.551705,97.798175,122.55225,-0.0100165,-4.8463275,5.0836525,5.1110025,457.62225,371.841
4,11.75,-0.291086,47.31855,55.9146,-0.24527,1.72223,0.304884,5.885955,406.2025,5.54544,0.8995755,0.9986825,0.455232,0.3034725,5.708745,97.7952,114.7675,2.0460475,-0.137702,5.5368125,5.4182625,444.307,413.7715
4,12.25,-0.29874275,47.212925,61.49315,-0.60899275,1.9793875,0.310656,5.83828,405.972,5.5690575,0.9237065,1.0381625,0.47709975,0.314492,5.93316,97.773475,124.05675,2.9180225,2.3995725,5.8123875,5.68884,581.9905,367.29775
4,12.75,-0.29654475,54.21,53.360975,-0.728329,2.00689,0.329071,5.9704575,406.2375,5.6986875,0.9550645,1.05942,0.491489,0.314942,5.99457,97.7369,119.6465,4.505795,3.4845525,6.090685,6.05822,474.14875,451.6025
4,13.25,-0.29003325,46.10415,52.447375,-0.305942,2.24593,0.34966425,6.2875325,406.0485,5.5888875,0.96406575,1.0798975,0.502065,0.307337,6.044495,97.755025,130.7555,6.88198,6.204875,6.371055,6.4119625,567.6985,383.6065
4,13.75,-0.317782,39.52035,64.04195,-0.63362925,2.1131275,0.32097425,6.4365875,405.958,5.473885,0.9524375,1.0364125,0.49402625,0.30519925,6.03391,97.719925,135.7385,9.3621275,8.873715,6.6211125,6.546205,481.22375,459.0795
4,14.25,-0.33388225,36.04855,60.7332,-0.6251295,2.3063025,0.3172185,6.2222775,405.9055,5.45264,0.974536,1.0915475,0.49253875,0.2615635,5.96656,97.74235,124.756,10.55995,10.422045,6.6642825,6.62584,487.9065,542.2005
4,14.75,-0.3157,32.965,59.59425,-0.31987375,2.3564825,0.3376925,5.96014,405.9665,5.72588,0.94548625,1.0272225,0.48343725,0.267336,5.290985,97.7368,122.554,11.017975,12.28695,6.9957575,6.7703525,402.7095,557.316
4,15.25,-0.304987,27.468625,58.205175,-0.300727,2.260905,0.3168755,5.9610675,405.764,5.287055,0.94011225,1.0064705,0.46113,0.26799575,5.3926375,97.703975,113.807,10.96115,12.400225,7.3725275,6.8901875,396.3885,436.1685
4,15.75,-0.30018,20.2591,47.359525,-0.269858,2.0867425,0.28698775,5.8017525,405.2265,4.930995,0.88380075,0.94828125,0.43101225,0.219417,5.19954,97.69855,94.821325,11.143075,12.378975,7.6024925,7.0108875,342.407,339.58425
4,16.25,-0.27981375,13.8664,39.864975,-0.2867345,2.0874725,0.283093,5.652905,405.36475,5.3207,0.83395875,0.9009345,0.42090675,0.21936275,5.07063,97.7079,83.2643,9.7661275,13.2258,7.5626625,7.1261725,286.74825,317.5645
4,16.75,-0.26921275,7.67178,37.655725,-0.352619,1.94724,0.270826,6.0139225,404.792,5.2834575,0.75917975,0.81904725,0.38939325,0.18927875,5.123585,97.703525,61.5025,9.69035,11.819275,7.491095,7.2389525,233.41175,240.49775
4,17.25,-0.2313365,-2.892305,29.46245,0.2342845,1.8921025,0.25492575,6.00081,403.6695,5.16068,0.71119475,0.741552,0.365773,0.151977,4.935765,97.741225,31.601,8.533925,10.2116,7.3081525,7.2878275,144.98075,170.78875
4,17.75,-0.214546,-9.6107225,21.319175,0.28152375,1.643815,0.23609475,5.888405,403.42675,5.091075,0.6474865,0.6321385,0.330737,0.12795425,4.761915,97.77885,16.535225,6.895695,8.7462225,7.2723625,7.09831,95.671325,99.5875
4,18.25,-0.2037015,-24.52245,11.756375,0.41134475,1.4570675,0.19422625,5.64497,403.3125,5.0040425,0.558379,0.5206005,0.26767125,0.1201275,4.56289,97.798625,-2.3121475,4.891045,8.2985275,7.181015,6.8288425,45.3467,29.20225
4,18.75,-0.15315625,-32.051075,4.3210575,0.2081215,1.033791,0.1469695,5.3931,403.5445,4.9683325,0.45282175,0.41735975,0.2055425,0.165897,4.0110025,97.82675,-31.091625,2.868855,7.9696225,6.866665,6.5276625,12.005025,8.96106
4,19.25,-0.09993875,-24.04165,0.5512815,0.092575,0.67931825,0.098575,5.2078275,403.975,5.185225,0.3432075,0.307463,0.12997275,0.15940825,3.6340575,97.8185,-44.71395,1.01061275,5.2196675,6.6559475,6.253425,0.40162,-0.55709275
4,19.75,-0.099276,-24.022525,-0.27689725,-0.044525,0.5384665,0.0814,4.580565,404.279,5.1148175,0.266172,0.271027,0.0990755,0.16722325,2.97302,97.8035,-45.6808,-0.981703,2.68418,6.4279425,6.1823525,-0.21288325,-1.05222
4,20.25,-0.115765,-22.35205,-0.3528455,-0.04645,0.419098,0.070375,4.152905,404.785,5.275695,0.24616975,0.2269155,0.09145,0.156545,2.6506525,97.828175,-44.8086,-2.2984025,0.348569,6.249305,5.9983075,-0.240692,-1.0059175
4,20.75,-0.099891,-21.37645,0.004291,-0.0675,0.467165,0.06495,3.57003,405.271,5.5804725,0.217596,0.2276105,0.0876,0.1441245,2.2032425,97.82955,-42.98835,-4.2702525,-2.1265075,6.0997025,5.852305,-0.211867,-1.133737
4,21.25,-0.092575,-21.1145,0.37388725,0.231698,0.42795725,0.07855,3.12099,405.2975,5.6553175,0.233392,0.2113535,0.0943,0.13764875,1.8644975,97.816825,-41.620425,-6.2375575,-4.368995,5.8614675,5.7082325,-0.1905605,-1.4827375
4,21.75,-0.09435,-18.65535,-0.369796,-0.0887,0.5483315,0.068225,2.92121,406.011,5.42127,0.237695,0.21765225,0.087075,0.13273725,1.6137875,97.8092,-41.007075,-7.39487,-6.098805,5.630745,5.51987,-0.1785,-1.827435
4,22.25,-0.097275,-24.33765,-0.46377225,0.0373,0.4731565,0.06595,2.7002325,405.384,5.547755,0.21019425,0.21846925,0.0804,0.13845375,1.22921575,97.827675,-36.881925,-8.339795,-7.3535325,5.433455,5.30955,-0.1676535,-2.066215
4,22.75,-0.092875,-21.0018,-0.341426,-0.091798,0.49764525,0.058175,2.73819,405.486,5.45001,0.210258,0.18897775,0.090475,0.12014475,1.30665825,97.8499,-35.1294,-9.3415675,-8.62758,5.30572,5.11988,-0.1660125,-2.2769325
4,23.25,-0.096175,-22.9938,-0.349493,0.19936925,0.499567,0.064175,2.3672975,406.25025,5.43716,0.205965,0.23171825,0.0885,0.1329595,1.098127,97.7884,-35.119525,-10.2757,-9.883665,5.1993675,4.9136225,-0.16286475,-2.43737
4,23.75,-0.094125,-26.09075,-0.3235365,-0.0102275,0.47654875,0.06865,1.91464,405.059,5.48347,0.21609025,0.22844225,0.083,0.124688,0.89347725,97.79695,-35.419325,-11.077875,-10.849525,5.10065,4.720535,-0.1524965,-2.5325375
5,0.25,-0.0538,-16.294675,-2.179075,0.26363,0.3394085,0.0523,8.7419175,414.4655,9.380855,0.187308,0.19968,0.059075,0.12757825,7.2296575,97.914775,-21.41385,-8.812445,-6.334235,12.113225,11.8648,-0.12139775,-10.0763825
5,0.75,-0.058775,-18.600525,-3.4914175,-0.615729,0.35537275,0.055625,8.656185,415.42975,9.390465,0.1886315,0.184058,0.05375,0.136767,7.2018625,97.912875,-22.23055,-9.4277125,-6.888005,11.907675,11.694975,-0.12557125,-10.358225
5,1.25,-0.055525,-17.8426,-1.7933975,-0.451324,0.341695,0.064025,8.43589,416.249,8.9488125,0.19315075,0.19886525,0.067525,0.13896375,6.9064,97.89185,-20.33135,-10.2176,-7.78048,11.7277,11.625225,-0.12406975,-10.91495
5,1.75,-0.05885,-16.06315,-1.4759425,0.09017425,0.372601,0.0554,8.075105,415.3225,9.1495025,0.182775,0.1760315,0.0548,0.121918,6.63763,97.881975,-20.124375,-10.80395,-8.6575875,11.555775,11.462325,-0.12134925,-11.15745
5,2.25,-0.0482,-18.90745,-0.79159175,0.0638,0.377814,0.0629,8.068255,416.64175,9.1412125,0.215672,0.193838,0.0637,0.1313415,6.38987,97.88065,-20.0057,-11.474725,-9.53992,11.443775,11.288425,-0.104619,-11.2111
5,2.75,-0.0517,-15.5299,-3.49077,-2.18621,0.3976085,0.069,7.67767,420.309,9.18907,0.2080535,0.1956755,0.0639,0.1295525,6.1254975,97.883225,-17.843575,-11.951025,-10.2496,11.232925,11.131225,-0.1074625,-11.207175
5,3.25,-0.0493,-15.3663,-4.91014,0.504782,0.34829,0.06825,7.29946,420.03,8.81537,0.1979395,0.2008395,0.07195,0.121364,5.801695,97.886075,-16.012875,-12.822175,-10.679825,11.065975,11.0064,-0.0971515,-11.205825
5,3.75,-0.05575,-16.5344,-2.82587,-1.0877015,0.3894615,0.0671,7.48766,419.8285,8.89795,0.213182,0.2077015,0.0727,0.1235295,5.7444525,97.8914,-16.382825,-13.2486,-11.663,10.960975,10.935675,-0.10724825,-11.24175
5,4.25,-0.05225,-18.3038,-4.17243,0.691043,0.436261,0.0804,7.762565,421.82875,9.0720075,0.2252105,0.2359875,0.08455,0.1253395,6.2386125,97.8916,-15.64715,-13.654825,-12.268925,10.868525,10.8211,-0.0943,-11.467075
5,4.75,-0.05585,-17.082825,-3.0442525,0.7440025,0.3430035,0.069475,7.8378025,421.012,8.30691,0.212925,0.221857,0.0917,0.12259725,6.2696925,97.88745,-14.4911,-14.035075,-12.762325,10.794525,10.75425,0.20639725,-10.222375
5,5.25,-0.057725,-19.2552,-1.626855,0.737831,0.3650685,0.063325,7.804175,419.06825,8.90779,0.195242,0.21310275,0.094625,0.116789,6.20952,97.891575,-9.84144,-13.75535,-13.2615,10.7362,10.65245,5.189355,-1.9991725
5,5.75,-0.07365,-15.1297,0.401077,0.66534375,0.30039425,0.073225,7.9358025,419.3365,9.7684425,0.250811,0.2316885,0.1060705,0.13628175,6.33419,97.906875,2.31991,-14.116475,-13.531975,10.650675,10.6271,26.040075,17.62145
5,6.25,-0.087675,-9.73013,7.1109,-0.2662905,0.354155,0.087075,8.5584275,418.926,9.9962475,0.262222,0.25350925,0.14133275,0.15239675,7.78714,97.900325,18.00245,-13.714375,-14.25335,10.567125,10.587275,81.048425,67.8004
5,6.75,-0.094025,-1.26668675,25.0679,-0.2973935,0.57439075,0.11698625,9.7936975,416.6575,9.4901725,0.3211955,0.3071725,0.20438325,0.1924385,8.6751,97.9334,38.465525,-13.05665,-14.2221,10.54,10.5596,139.19025,115.17575
5,7.25,-0.118632,6.35445,29.4005,-0.8756055,0.8057715,0.16682775,10.315925,411.47925,9.531205,0.43470125,0.394216,0.2691615,0.19020675,9.41151,97.954875,51.369375,-11.667725,-13.27415,10.5993,10.5621,182.0705,141.095
5,7.75,-0.1406445,13.78825,39.88775,-1.3572925,1.059605,0.20537,10.910275,410.6205,9.221365,0.51907875,0.518533,0.3158745,0.21740125,10.0200275,97.962425,75.176625,-10.193775,-11.466175,10.68575,10.601225,293.7525,162.06525
5,8.25,-0.15194625,21.16275,50.569575,-2.26273,1.156115,0.2236825,11.4853,408.1825,9.3870025,0.5933245,0.61062925,0.3462055,0.22758975,11.113825,97.9868,88.247875,-7.7743475,-8.125855,10.789125,10.819775,360.10925,192.934
