DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_OUT,VPD,RH,PA,TA,TS_1,TS_2,G_1,G_2,WS
2,1.25,0.682932651,-0.36085,0.478455,0.086975,0,0.8162025,239.29,252.7175,-2.7627,0.005147625,0.310525,85.509,100.635,-11.3,-0.310725,-0.40321,-6.851875,-5.77945,0.6000775
2,1.75,0.806486495,-0.6395925,0.979555,0.10402,0,0.76402,239.11,254.5,-2.7479,0.004499075,0.4223325,84.86475,100.675,-11.32425,-0.3193575,-0.41646,-6.993375,-5.80145,0.52548
2,2.25,0.55472258325,0.626875,0.708855,0.0963,0,0.735745,233.845,252.32,-1.937675,0.0050772,0.3758575,84.99775,100.6,-11.257,-0.2983275,-0.400375,-7.05605,-5.784925,0.5787475
2,2.75,0.566326928,-0.426855,0.82978,0.1059175,0,0.8615425,237.6075,250.485,-2.152825,0.006520225,0.3084,84.71275,100.6,-11.62675,-0.317305,-0.3974125,-6.965975,-5.836425,0.5996975
2,3.25,0.630839191,0.454865,0.497765,0.08225,0,0.8472225,237.15,247.2325,-1.52345,0.008880625,0.3620475,85.4505,100.695,-12.119,-0.32004,-0.378225,-6.940525,-5.940425,0.529685
2,3.75,0.59975944575,-0.42784,0.79269,0.10092,0,0.7877775,237.595,248.735,-1.733625,0.007454625,0.30484,86.01275,100.6975,-12.46025,-0.29749,-0.3907725,-6.902725,-6.02225,0.5854025
2,4.25,0.422207891,0.63293,1.0614175,0.0861,0,0.777205,240.435,250.865,-1.39495,0.0114025,0.2868,84.798,100.66,-12.33925,-0.30882,-0.40471,-6.886,-6.1046,0.5033125
2,4.75,0.82545140975,-0.26292,0.91232,0.0967,0.118935,0.83653,245.24,249.6675,-0.66181,0.007720825,0.2890125,84.55775,100.69,-12.21925,-0.319385,-0.4263025,-6.851875,-6.152825,0.54119
2,5.25,0.549692519,0.720805,0.72287,0.068775,0.093907,0.80723,246.225,245.765,-0.92708,0.009143475,0.3149275,84.88075,100.7,-12.49075,-0.3239075,-0.416885,-6.833325,-6.1802,0.4919075
2,5.75,0.624994203,0.79209,0.8193475,0.0823,0,0.7790875,241.0925,247.8525,-1.4950425,0.00777345,0.2833525,86.25875,100.7125,-12.371,-0.3378175,-0.413935,-6.804275,-6.218575,0.4955625
2,6.25,0.598121549,0.33594,1.2578,0.08975,0.0354215,0.862005,239.0575,249.8425,-1.0237675,0.007881175,0.3073025,84.238,100.67,-12.84525,-0.3379675,-0.42176,-6.7866,-6.225975,0.55022
2,6.75,0.395659752,1.490425,0.91874,0.068375,0,0.7797575,244.1975,248.31,-1.698625,0.0086443,0.2859325,85.87625,100.7275,-12.77625,-0.3340675,-0.4216775,-6.753375,-6.22175,0.4909775
2,7.25,0.531434438,0.953035,0.8199425,0.08735,0.0838875,0.8719325,243.0525,246.805,-1.305175,0.02035775,0.2615275,86.2305,100.715,-12.97,-0.3153975,-0.4267975,-6.7332,-6.205075,0.483945
2,7.75,0.71674061725,1.4921,0.92727,0.0709,0.073222,0.8860325,241.145,246.385,-0.93759,0.2148425,0.2571575,85.8545,100.695,-13.20875,-0.324535,-0.4053975,-6.716925,-6.1705,0.47674
2,8.25,0.67805329775,1.221825,0.4605525,0.0763,1.879575,2.011625,246.615,247.005,-0.12316625,3.294825,0.28079,85.50725,100.6775,-13.21075,-0.318905,-0.399355,-6.7057,-6.27065,0.469345
2,8.75,0.43051627425,1.9664,0.559615,0.0593,7.5378,5.087325,243.0725,246.805,4.377925,15.7525,0.307985,85.583,100.71,-12.6595,-0.30259,-0.3871975,-6.676975,-6.376525,0.5057925
2,9.25,0.7508462745,1.47815,1.13075,0.10583,28.445,13.77425,245.39,250.875,8.426675,43.6345,0.3578575,83.51175,100.92,-11.02425,-0.2874,-0.3720075,-6.659225,-6.44545,0.55301
2,9.75,0.65926771725,0.352455,1.3832,0.0832,46.089,24.132,247.685,252.7525,18.787,77.09175,0.6135475,83.63225,100.925,-9.6842,-0.15296,-0.23776,-6.336,-6.420925,0.6798375
2,10.25,0.931976966,0.696645,0.616045,0.1245,65.733,33.7415,250.205,257.03,33.37825,110.325,0.81609,82.99275,100.92,-8.3185,-0.08031175,-0.201915,-6.319575,-5.8419,0.8855875
2,10.75,0.69104194025,1.14053,2.228975,0.16264,123.5725,47.728,250.4475,259.4925,62.302,154.5975,0.9665325,82.358,100.89,-7.5915,-0.0825815,-0.1955075,-6.1422,-5.816725,1.107125
2,11.25,0.680380612,4.61995,3.3216,0.16737,165.25,70.9455,252.72,266.49,83.818,223.945,1.05085,80.06575,100.86,-6.8391,-0.0263335,-0.13373,-5.841425,-5.6813,1.27425
2,11.75,0.52768321875,1.21627,3.72355,0.18589,201.505,90.239,254.43,271.475,110.79,291.88,1.166225,76.13225,100.85,-6.090175,-0.021352,-0.1259525,-6.3274,-5.752075,1.3312
2,12.25,0.4626886305,4.240275,4.3277,0.1854,214.525,102.9525,255.7025,271.9575,104.7625,319.1025,1.389175,75.06275,100.835,-5.91305,0.11491,0.00427275,-6.355,-6.064525,1.44655
2,12.75,0.430808046,3.7591,5.193725,0.197835,218.42,110.68,260.2275,275.5575,84.5755,344.4775,1.58895,73.23225,100.86,-4.88895,0.169675,0.083438,-6.112375,-5.694275,1.578575
2,13.25,0.376316476,5.664175,5.78605,0.18985,254.485,115.0725,263.595,279.06,89.241,368.5425,1.8099,72.349,100.965,-4.454075,0.172875,0.0928535,-6.18595,-6.0002,1.513525
2,13.75,0.39826178,4.9149,6.25435,0.235515,229.785,112.8725,262.0825,279.7,80.813,348.36,1.9507,68.46625,100.9825,-4.192825,0.10856825,-0.00181275,-6.330925,-5.878175,1.682275
2,14.25,0.45634331725,4.964475,7.11895,0.21281,200.195,103.615,261.135,281.12,72.104,328.4025,2.07585,68.11675,100.9675,-4.006375,0.0522055,-0.03944175,-6.554475,-6.1497,1.563625
2,14.75,0.465734742,3.0314,4.482375,0.20052,170.375,90.218,261.4,282.1,53.8035,278.2475,2.258575,68.4635,100.935,-3.441825,0.046516,-0.06817675,-7.2211,-6.16925,1.447375
2,15.25,0.4984230795,1.1499,3.6655,0.19961,140.5,77.0295,260.38,280.3525,41.856,238.905,2.358225,69.44375,100.96,-3.489175,0.0586735,-0.06845225,-7.595875,-6.63965,1.5033
2,15.75,0.45474016875,-0.776745,3.3999,0.17586,122.36,63.79675,258.78,279.255,25.24,183.0375,2.2613,70.38125,100.95,-3.51165,0.0010263,-0.129775,-7.460325,-6.74865,1.381
2,16.25,0.4636612025,-2.489,2.3643,0.15307,66.67,38.77225,253.755,274.055,15.80025,123.2425,2.22525,73.56375,100.94,-3.67065,-0.05587875,-0.2147925,-7.4295,-6.430075,1.18815
2,16.75,0.52198263725,-1.39915,1.75915,0.1320225,41.47925,22.42925,249.815,270.2875,9.921775,68.329,1.86395,79.40325,100.94,-3.897975,-0.1738,-0.2699525,-7.0774,-6.16515,0.9695
2,17.25,0.53373272775,-1.5659,0.7446375,0.0874,12.258,8.658325,248.87,268.3175,3.31825,29.72175,1.41905,79.7725,100.9325,-4.7841,-0.2964175,-0.37161,-6.79045,-6.207425,0.7679425
2,17.75,0.588905926,-1.38215,0.74194,0.0652,1.6428,2.181525,249.485,264.6275,1.12974,9.89125,1.112375,83.173,100.91,-7.173625,-0.30407,-0.3584825,-6.765075,-6.146525,0.5171525
2,18.25,0.5633326195,-0.78331,0.709545,0.0654,0,0.64649,246.12,264.59,-1.1951,0.9786425,0.76896,83.1925,100.8725,-7.555175,-0.2412,-0.27794,-6.727025,-6.138,0.4801425
2,18.75,0.4799246965,0.7537275,0.2927425,0.060675,0,0.4627425,245.075,261.965,1.1607875,0.095504,0.611335,85.09175,100.8425,-7.781775,-0.212175,-0.27115,-6.7279,-6.115475,0.4862875
2,19.25,0.5996379505,-0.36467,-0.2222525,0.070025,0,0.5528825,243.575,262.0525,-0.542245,0.03786475,0.5183225,86.667,100.8125,-8.400275,-0.234355,-0.31892,-6.7319,-6.090625,0.5072275
2,19.75,0.68541521625,-0.1603125,0.173985,0.0739,0,0.6660225,242.69,253.655,-0.2988775,0.03336825,0.50625,86.24,100.7975,-10.228,-0.256035,-0.3673325,-6.719325,-6.040025,0.541375
2,20.25,0.8431828925,-1.163875,-0.0252225,0.09005,0,0.81774,239.17,254.195,-1.66,0.02204375,0.496555,85.42675,100.78,-11.078,-0.2532225,-0.3789975,-6.6767,-5.94785,0.55164
2,20.75,0.8797873975,-0.847175,-0.07705,0.0826,0.016788,0.8114275,237.65,251.0275,-1.415625,0.01992075,0.5004575,85.64275,100.775,-11.112,-0.2907225,-0.38031,-6.727275,-5.84735,0.5842925
2,21.25,0.856422902,0.37564,0.2442575,0.1016075,0.014586,0.906395,240.5275,250.3425,-2.424925,0.01309775,0.5110975,84.9115,100.755,-10.35225,-0.292125,-0.4146525,-6.70185,-5.804575,0.783585
2,21.75,0.782070854,-1.09611,0.197035,0.1212525,0,0.816835,240.76,252.2825,-1.3259,0.009533625,0.441695,84.8615,100.7075,-10.6195,-0.31563,-0.41869,-6.67975,-5.8251,0.7050325
2,22.25,0.74477090325,-1.31325,0.4763775,0.11557,0,0.7282075,242.05,254.1275,-1.31535,0.00869875,0.4537325,85.1725,100.675,-10.6725,-0.3156025,-0.4301075,-6.664225,-5.813175,0.7804275
2,22.75,0.5785938935,0.152065,0.18487,0.08715,0,0.7455275,242.29,254.3575,-0.37229,0.00592505,0.4496725,85.515,100.61,-10.52625,-0.3000525,-0.4243825,-6.632225,-5.7076,0.55861
2,23.25,0.6824898885,-0.045945,0.93736,0.0939,0.0036596,0.79065,239.99,256.42,-1.6395,0.0065158,0.4332375,84.7785,100.595,-11.07725,-0.3113725,-0.414175,-6.610425,-5.660775,0.6080525
2,23.75,0.661000557,0.24649,0.8232225,0.093375,0,0.7604175,238.27,253.3775,-2.6639,0.00413495,0.380795,86.4195,100.61,-11.30275,-0.3298725,-0.4240275,-6.586025,-5.6542,0.662455
3,0.25,0.9096591575,-1.1565,0.7783025,0.098475,0,0.72607,251.365,267.41,-5.2563,0.0169405,0.8864575,88.22975,99.981,-5.31745,-0.0628765,-0.14893,-2.92235,-2.8257,0.56068
3,0.75,0.89821687075,-1.0421,0.75645,0.0783,0,0.7985975,256.74,267.28,-4.42155,0.0196065,0.7660575,87.35875,99.9635,-5.818075,-0.0826075,-0.1904325,-3.047875,-2.867475,0.5544325
3,1.25,0.7068074685,-0.60244,1.2298,0.0989,0,0.733515,255.72,267.8825,-4.9088,0.01696425,0.8030625,88.212,99.93,-6.1986,-0.086945,-0.195175,-3.181625,-3.0751,0.5647725
3,1.75,0.78270980875,-0.43107,1.014135,0.1042,0,0.76647,255.005,267.635,-4.39405,0.019496,0.6193,86.82325,99.9145,-6.186725,-0.08463325,-0.17294,-3.203925,-3.07775,0.5876825
3,2.25,0.873697673,-0.69471,1.91055,0.134335,0,0.77202,256.8825,267.355,-5.538225,0.017155,0.7442225,87.52825,99.91375,-6.659975,-0.0602255,-0.1864625,-3.195825,-3.083625,0.6288075
3,2.75,0.56210049,-1.1191,1.19205,0.11857,0,0.7592225,255.44,263.4425,-4.2149,0.0171745,0.59049,86.67175,99.926,-7.263425,-0.07749275,-0.183555,-3.2539,-3.0945,0.531975
3,3.25,0.559550474,-0.89636,0.9457,0.0915,0,0.8162725,252.7075,264.1175,-4.05605,0.01937675,0.48367,85.85325,99.927,-8.1477,-0.0796245,-0.16651,-3.260825,-3.104075,0.516275
3,3.75,0.76395777625,0.5348825,1.1676,0.07365,0,0.77135,246.79,262.715,-3.5226,0.0200075,0.4960775,86.345,99.9335,-8.691225,-0.07785025,-0.170995,-3.146025,-3.101475,0.50682
3,4.25,0.8699370425,0.43755,1.7963,0.08255,0,0.7682125,253.07,263.0325,-2.8439,0.017626,0.4931775,86.00575,99.97525,-8.341425,-0.08862825,-0.1687775,-3.15265,-3.09075,0.4895325
3,4.75,0.536289815,-1.08495,1.16781,0.0959,0,0.77879,259.79,264.66,-0.86557,0.0166085,0.549205,86.021,99.992,-7.9815,-0.09310875,-0.1850825,-3.161575,-3.118875,0.5315775
3,5.25,0.664429883,-0.566805,0.72649,0.094,0,0.7921725,259.51,264.2375,-0.95073,0.0180925,0.478615,85.50175,99.9945,-8.06765,-0.0927575,-0.1743075,-3.258275,-3.127825,0.511185
3,5.75,0.74123094075,0.55118,0.4023525,0.088775,0,0.83953,261.8625,263.365,0.12322975,0.06112075,0.440045,87.0995,100.01475,-8.3852,-0.09130375,-0.1899225,-3.229075,-3.140975,0.42946
3,6.25,0.615914024,-0.41225,1.524375,0.0908,0.69778,1.24605,262.1,263.5425,0.5602875,1.557825,0.5028025,85.95975,100.06,-8.519475,-0.08159325,-0.18742,-3.16165,-3.15005,0.5067225
3,6.75,0.55035104625,1.463625,1.7103,0.0957,6.0965,3.8618,260.325,263.0525,3.6463,11.45325,0.44517,85.90775,100.04,-9.126425,-0.0992685,-0.1995,-3.16955,-3.13685,0.4607475
3,7.25,0.74051476625,1.0070275,0.92699,0.0868,23.68775,12.06175,255.9425,262.6075,6.698175,34.03075,0.58137,84.80775,100.00375,-8.783025,-0.08160275,-0.18873,-3.019925,-3.166225,0.494145
3,7.75,0.7193124535,-1.7608,2.3499,0.11563,56.11,28.1275,257.095,265.07,16.9065,85.914,1.128575,84.4335,100.035,-6.590175,-0.047575,-0.16487,-2.843625,-3.187575,0.5408
3,8.25,0.72867098125,-0.20732,1.3552,0.14169,135.89,52.24,252.48,268.02,43.354,162.635,1.491675,81.346,100.03,-4.905875,0.1180375,0.04194925,-1.2938,-2.3526,0.80211
3,8.75,0.413637111,1.108935,2.0524,0.15842,187.9975,89.99275,251.975,271.4025,66.861,274.8375,1.756375,80.37425,100.085,-3.34775,0.2616225,0.15921,-1.2792,-1.994,1.0423
3,9.25,0.488306536,4.322275,2.7681,0.1646875,237.9675,118.055,255.485,276.0325,79.553,379.005,2.211575,76.20525,100.0675,-2.64045,0.308505,0.2161125,-1.369875,-2.244225,1.31875
3,9.75,0.3949390475,6.1921,4.9509,0.19596,288.2675,146.0175,259.035,282.7925,93.9395,486.105,2.66105,73.216,100.01,-1.633725,0.41583,0.252815,-1.53855,-2.42395,1.64845
3,10.25,0.362715044,8.664675,7.291075,0.209865,326.66,170.19,264.02,291.35,106.45,566.735,2.8778,69.2895,100.0045,-1.061875,0.4171725,0.26403,-1.679275,-2.5731,1.8193
3,10.75,0.3117590345,10.385,7.464275,0.21069,365.3625,192.7225,269.685,296.01,115.6275,635.9525,3.177875,66.7135,100.055,-0.254685,0.333415,0.16359,-2.4475,-2.789475,1.831825
3,11.25,0.22718786675,15.69875,9.35935,0.216795,398.92,211.26,270.32,299.64,132.39,712.89,3.5052,64.625,100.0775,0.22236,0.34534,0.17007,-2.4472,-3.0386,1.9209
3,11.75,0.31290141925,15.699,11.081,0.23769,425.83,221.83,271.4875,302.37,142.17,746.46,3.8772,59.944,100.06,1.1007,0.39188,0.21637,-2.66555,-2.9477,2.1055
3,12.25,0.23697558,16.849,13.93125,0.24468,443.09,229.43,266.36,305.77,149.13,776.32,4.2605,58.363,100.05,1.9407,0.42503,0.31318,-2.6814,-2.9394,2.1166
3,12.75,0.21911901275,15.6795,12.7975,0.2572375,443.0475,231.725,266.165,312.28,141.285,778.7425,4.53485,55.683,100.04,2.525725,0.479715,0.297705,-2.546125,-2.42185,2.201125
3,13.25,0.23352078,15.8675,18.485,0.275425,446.44,231.4725,267.19,313.33,147.15,790.3825,4.794475,55.666,100.035,2.878675,0.5198125,0.34741,-2.500975,-2.14375,2.308625
3,13.75,0.15769928175,19.296,16.783,0.285995,433.88,228.495,264.655,315.085,136.9575,760.965,5.14775,51.6075,100.02225,3.5281,0.528765,0.34873,-2.7043,-2.80065,2.4692
3,14.25,0.227109011,15.223,18.227,0.27268,407.5,219.755,267.125,313.62,125.425,719.02,5.3854,51.55825,99.99,4.0942,0.50759,0.364485,-2.93235,-2.786975,2.31625
3,14.75,0.212333261,12.287,18.657,0.2808675,386.51,204.885,270.645,315.375,113.495,673.35,5.51695,52.2935,99.9595,4.7025,0.504945,0.387295,-3.2163,-3.14005,2.3352
3,15.25,0.335684544,10.3175,15.4685,0.29786,350.4825,183.68,274.5725,313.91,101.395,592.81,5.5584,52.078,99.95825,5.0052,0.50762,0.4205,-3.976325,-3.6825,2.4188
3,15.75,0.32644923175,6.52985,15.506,0.26353,306.13,157.79,271.3925,313.41,81.631,520.93,5.9816,52.738,99.9585,4.892,0.48619,0.38521,-3.684225,-3.6268,2.1706
3,16.25,0.44699961825,2.85945,14.328,0.26073,252.1125,131.46,273.8225,312.84,62.43425,429.64,5.7813,52.809,99.95825,4.7147,0.49045,0.32855,-4.381575,-4.2619,2.1427
3,16.75,0.390830191,0.954145,10.489,0.24843,201.7575,105.49,277.7,311.19,37.9215,339.19,5.7969,54.488,99.89875,4.5423,0.30638,0.19515,-4.661075,-3.8352,1.9511
