DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA,PA,NETRAD,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN,PPFD_IN_1_1_1
1,18.75,-0.1066865,-11.47515,1.56929,0.4121465,1.37718,0.2972875,-0.723457,405.544,4.31046,0.7270795,0.6077655,0.382209,0.2002575,-1.877895,98.57865,-10.3101,-7.232545,-9.74168,1.29696,1.36473,-0.00109,-0.0775
1,19.25,-0.109008,-11.8559,1.88591,0.344876,1.61501,0.308206,-0.870218,405.395,4.41532,0.767725,0.690582,0.433731,0.191445,-2.101325,98.5972,-10.16394,-7.165295,-9.342915,1.280865,1.359885,-0.005705,-0.0664
1,19.75,-0.134765,-11.3956,3.221335,0.141685,1.60774,0.329651,-1.27008,405.738,4.3465,0.867269,0.68948,0.493308,0.177795,-2.55443,98.59035,-10.1807,-6.969005,-9.13396,1.27677,1.36178,-0.04155,-0.0289
1,20.25,-0.109487,-12.6231,2.70007,0.316717,1.53681,0.322801,-1.3871,406.511,4.19097,0.81215,0.656654,0.454124,0.193765,-3.354605,98.58385,-10.47525,-6.90123,-9.043455,1.27788,1.36376,-0.0501,-0.0696
1,20.75,-0.0626,-11.7739,2.54101,0.228406,1.50386,0.306544,-1.75786,406.35,4.28395,0.769731,0.622984,0.439793,0.197482,-3.990575,98.57505,-10.76025,-6.9035,-9.41477,1.28339,1.36478,-0.05375,-0.0426
1,21.25,-0.076,-12.4365,2.6738,0.359504,1.40949,0.282024,-1.99169,406.768,4.36434,0.726701,0.672994,0.419925,0.176661,-4.162195,98.57145,-9.88575,-6.91342,-9.48009,1.27683,1.364935,-0.04515,-0.0422
1,21.75,-0.0908,-12.26565,3.58536,0.275209,1.376795,0.2810525,-2.299905,407.4225,4.15755,0.715778,0.675303,0.393541,0.180346,-4.15974,98.5804,-9.687405,-6.92556,-9.478985,1.269865,1.360325,-0.05515,-0.0124
1,22.25,-0.101193,-13.0202,3.23307,0.2437575,1.26966,0.3007505,-2.457665,407.078,4.16732,0.759551,0.684411,0.4122305,0.207979,-4.378165,98.57675,-9.107525,-7.102095,-9.10271,1.267545,1.34921,-0.058,-0.0401
1,22.75,-0.0646,-14.1007,0.642504,0.414635,1.336015,0.261276,-2.65229,407.402,4.13257,0.6709075,0.57231,0.3844695,0.1966035,-4.515185,98.59335,-9.43198,-7.218245,-9.10334,1.25831,1.34573,-0.06145,-0.00649
1,23.25,-0.07945,-11.3084,1.0072645,0.320625,1.311565,0.270847,-2.946545,407.3345,4.096835,0.6771495,0.5827125,0.371571,0.1797395,-4.602415,98.6138,-10.03265,-7.238875,-9.067075,1.25336,1.343195,-0.0598,-0.0093
1,23.75,-0.102399,-14.0532,1.36883,0.449298,1.37442,0.309849,-2.52002,407.249,4.097165,0.763277,0.675228,0.469199,0.214279,-4.47679,98.6132,-9.32482,-7.25642,-9.268935,1.238975,1.336245,-0.05355,0.00621
2,0.25,-0.0853,-12.5046,4.94202,0.349812,1.439,0.2604885,-0.1391565,408.888,4.48953,0.6930955,0.561064,0.355217,0.157567,-1.36596,98.45825,-8.36507,-6.56171,-6.85325,1.60009,1.75551,0.00312,-0.001995
2,0.75,-0.0793,-12.58095,3.65059,0.433162,1.406245,0.258387,-0.2431125,409.183,4.45941,0.655263,0.5645145,0.364874,0.157196,-1.34132,98.4623,-8.79085,-6.548295,-7.200495,1.59888,1.74046,-0.002155,-0.016305
2,1.25,-0.07725,-15.5731,3.548905,0.495193,1.33371,0.25359,-0.3241285,408.554,4.326235,0.657731,0.560757,0.344834,0.1490145,-1.518075,98.4797,-8.65937,-6.54103,-7.0553,1.596845,1.717505,-0.007819,-0.02155
2,1.75,-0.08915,-12.9744,3.95566,0.4259965,1.35556,0.2669225,-0.251737,407.731,4.259195,0.6975975,0.588645,0.377781,0.1593275,-1.859305,98.5363,-8.43655,-6.599995,-7.07433,1.593965,1.70556,0.001505,-0.01775
2,2.25,-0.0943,-14.2801,3.274195,0.3600985,1.38399,0.275947,-0.0327,407.387,4.426235,0.670763,0.620427,0.381667,0.145309,-1.83156,98.5536,-8.66146,-6.63157,-7.13484,1.57945,1.70716,0.00503,-0.01866
2,2.75,-0.0987,-12.7673,3.3669,0.393099,1.53448,0.276572,-0.323599,408.817,4.360645,0.751273,0.654357,0.402266,0.145175,-1.9091,98.5545,-8.65456,-6.7514,-7.21551,1.53609,1.63531,-0.00248,-0.02446
2,3.25,-0.0966,-11.6541,4.61552,0.542572,1.39882,0.27648,-0.460594,409.043,4.3236,0.712836,0.603945,0.384907,0.170748,-1.929085,98.5091,-8.97803,-6.688395,-7.51208,1.512045,1.648685,-0.0155,-0.01728
2,3.75,-0.09315,-12.8994,3.40622,0.3491305,1.413245,0.278001,-0.649142,408.725,4.38726,0.6998145,0.594719,0.374714,0.1508125,-1.98866,98.4035,-7.83227,-6.59757,-7.30079,1.47738,1.64425,-0.03105,-0.0456
2,4.25,-0.100549,-11.0262,4.31829,0.4356815,1.4772,0.2812865,-0.9062995,407.89,4.44607,0.715329,0.588086,0.374433,0.15322,-2.05261,98.4154,-7.51523,-6.58491,-7.32838,1.51554,1.640435,-0.03115,-0.0426
2,4.75,-0.0984415,-9.475115,3.696465,0.473976,1.51304,0.2821395,-1.360985,408.587,4.50787,0.7129515,0.5792335,0.4001775,0.1517065,-2.10016,98.459,-7.36728,-6.61014,-7.3731,1.4945,1.624015,-0.03,-0.0409
2,5.25,-0.108219,-11.7855,5.471065,0.302708,1.62364,0.295507,-1.32776,408.822,4.48844,0.745513,0.650355,0.413163,0.147456,-2.20318,98.4698,-7.33062,-6.60755,-7.24374,1.46786,1.601715,-0.011,-0.0382
2,5.75,-0.1153665,-10.079865,3.851405,0.362212,1.57905,0.2934955,-1.238835,409.606,4.391095,0.771008,0.6662265,0.417414,0.13103,-2.22122,98.4818,-7.42899,-6.60436,-7.20436,1.43789,1.58091,-0.01445,-0.0417
2,6.25,-0.1085965,-9.143,3.91823,0.413674,1.545375,0.2914405,-1.172235,409.378,4.35652,0.7394775,0.617852,0.409695,0.1450185,-2.04244,98.4782,-6.80819,-6.6015,-7.19651,1.43082,1.561315,-0.01125,-0.0285
2,6.75,-0.1154845,-9.66214,3.28514,0.301851,1.51638,0.302286,-1.26019,410.792,4.388745,0.758229,0.663433,0.41067,0.131183,-2.08205,98.5109,-6.26404,-6.56928,-7.14734,1.4273,1.55928,0.0319,-0.0131
2,7.25,-0.1222795,-11.304,3.76481,0.4850535,1.51023,0.324108,-1.2445,410.582,4.12584,0.783828,0.652953,0.435148,0.141955,-1.918475,98.5727,-6.025725,-6.563825,-7.04592,1.40874,1.55973,1.52439,0.994482
2,7.75,-0.1222195,-9.1553,5.2004,0.451049,1.53421,0.317896,-0.856575,411.013,4.1609,0.790577,0.648023,0.433501,0.150557,-1.762935,98.59555,-1.810835,-6.55708,-7.06208,1.39655,1.56018,21.8264,21.50905
2,8.25,-0.120597,-4.72454,7.70396,0.386967,1.63709,0.316576,0.00505,410.105,4.281535,0.776217,0.706689,0.450489,0.163564,-1.115337,98.6229,7.69866,-6.582665,-6.99967,1.3911,1.559755,50.4615,89.549
2,8.75,-0.135549,4.90969,9.99042,0.439359,1.73555,0.33179,0.0869,409.9065,4.654415,0.907147,0.744222,0.477048,0.176012,-0.980732,98.62,19.7776,-6.572615,-6.931295,1.390185,1.557065,107.3285,226.6285
2,9.25,-0.179834,21.2539,14.3013,0.25926,1.94192,0.384515,0.473701,410.0325,4.64726,0.924252,0.830385,0.523368,0.227203,-0.3207855,98.54275,29.67985,-6.55881,-6.86264,1.40195,1.55681,188.74,319.987
2,9.75,-0.181821,31.0625,20.9687,0.3251955,1.88346,0.382305,1.18654,410.456,4.67293,0.970547,0.828705,0.513182,0.251469,-0.05835,98.5186,49.2359,-6.38581,-6.76818,1.44277,1.56838,280.364,448.033
2,10.25,-0.209558,42.9271,23.9879,0.23366,2.011845,0.410766,0.9554735,409.8215,4.74701,1.01716,0.9098815,0.543748,0.337811,0.438011,98.5132,67.4728,-6.34055,-6.814855,1.44448,1.70951,353.385,635.044
2,10.75,-0.201295,52.18375,27.8857,-0.02945,2.17271,0.405582,1.48232,409.649,4.68463,1.1083,0.968475,0.54668,0.324402,1.05699,98.5134,90.5554,-6.23173,-6.608905,1.470595,1.72439,414.255,730.409
2,11.25,-0.228783,64.1199,30.1209,-0.0134,2.29287,0.429118,2.21207,409.6915,5.09765,1.12129,1.05605,0.616766,0.343245,1.257395,98.4919,91.5028,-6.07917,-6.5605,1.51599,1.77252,471.566,756.914
2,11.75,-0.224864,64.7912,29.494,0.253955,2.2956,0.43052,2.47601,408.5775,4.9393,1.116735,1.0423,0.603151,0.303947,1.405735,98.4616,99.9098,-5.97837,-6.47073,1.52994,1.838895,518.128,757.536
2,12.25,-0.238882,61.7614,29.3958,0.319853,2.28828,0.44796,2.59268,408.302,4.90089,1.14239,1.11859,0.608456,0.299634,2.02432,98.4171,96.4532,-5.73895,-6.26513,1.5683,1.8837,561.6755,742.235
2,12.75,-0.242048,63.45835,28.4497,0.277754,2.334905,0.440212,3.015885,408.8815,4.81089,1.129565,1.08195,0.611842,0.3159695,2.460405,98.3828,102.316,-5.13253,-5.92417,1.63736,1.948525,515.4275,714.125
2,13.25,-0.249591,66.0878,35.1755,0.375779,2.38089,0.458063,3.01212,408.7,4.965365,1.21789,1.13226,0.632448,0.324847,2.733145,98.3557,112.223,-4.99905,-5.89304,1.65903,2.02217,503.748,689.922
2,13.75,-0.2472355,59.4477,27.9284,0.290111,2.29369,0.463126,3.20749,408.704,4.87528,1.14303,1.08461,0.637281,0.333465,2.482095,98.2799,94.5361,-4.75408,-5.88502,1.72138,2.064195,471.2205,806.669
2,14.25,-0.237689,57.7438,28.0767,0.306499,2.30358,0.450247,3.03655,407.587,5.03846,1.14883,1.07613,0.604381,0.281446,2.239905,98.2881,91.6161,-4.52512,-5.73612,1.8068,2.108705,430.036,672.544
2,14.75,-0.232001,55.7741,24.4724,0.327875,2.34551,0.436199,3.04857,407.596,5.14239,1.10383,1.0379,0.591633,0.275373,2.42917,98.2921,76.4671,-4.29367,-5.29605,1.85987,2.18328,368.245,625.899
2,15.25,-0.206141,36.9548,23.5396,0.304989,2.22004,0.412759,2.75557,407.016,5.08657,1.10305,0.971028,0.585416,0.228515,2.22882,98.3151,62.8779,-4.26745,-5.00161,1.85935,2.25726,302.865,422.869
2,15.75,-0.207565,26.91675,19.3849,0.26261,2.198155,0.4173235,2.96939,406.8255,5.234995,1.1033,0.9804905,0.575381,0.1902825,2.03113,98.3581,41.7151,-4.201055,-4.6037,1.87435,2.25649,263.338,397.082
2,16.25,-0.20536,11.32665,17.5945,0.2839525,2.126295,0.4098565,2.72802,406.7575,4.98112,1.08588,0.928548,0.552781,0.1463585,1.55753,98.3935,32.3656,-4.28521,-4.65283,1.87226,2.26355,167.634,192.171
2,16.75,-0.174625,0.9281495,13.2937,0.3687035,1.942005,0.377382,2.244045,406.589,4.90357,0.95726,0.8440305,0.4992795,0.146734,1.11225,98.34045,17.42025,-4.21195,-4.844485,1.89742,2.24737,98.5039,74.686
2,17.25,-0.1437785,-9.57076,8.29813,0.397393,1.89482,0.345578,1.87987,406.589,4.85231,0.92535,0.780708,0.491039,0.162749,0.849834,98.28485,0.492721,-4.24101,-5.048505,1.89374,2.24269,47.9441,30.3211
2,17.75,-0.123803,-13.9176,5.992965,0.4085045,1.694345,0.3158195,1.83721,406.614,4.9765,0.764362,0.693503,0.4360015,0.2076525,0.544832,98.32845,-9.69986,-4.450175,-5.700375,1.88211,2.23777,11.5915,4.60851
2,18.25,-0.0913,-16.40465,4.7935,0.334788,1.484875,0.2796555,1.597485,406.634,5.0614,0.710095,0.593739,0.3952005,0.20702,0.0272,98.34275,-12.53335,-4.63815,-5.878235,1.873025,2.21749,0.38996,-0.0697
2,18.75,-0.0731,-10.8959,3.84062,0.451981,1.38924,0.248471,1.45494,406.53,4.735975,0.638627,0.573832,0.3609665,0.169697,-0.252614,98.39075,-12.68905,-4.93129,-5.890195,1.86279,2.17935,0.0286,-0.0775
2,19.25,-0.08005,-10.058735,4.53656,0.4152385,1.426705,0.2542385,1.376305,406.3265,4.82889,0.6528495,0.5328215,0.3562185,0.192922,0.0194,98.40475,-11.9169,-5.45159,-5.85166,1.834985,2.11134,0.0114,-0.0664
2,19.75,-0.0812,-10.79445,3.83473,0.529218,1.331105,0.2484545,1.098367,407.555,5.06565,0.6533605,0.5330515,0.35072,0.1701305,-0.498604,98.40265,-11.2849,-5.586235,-6.28855,1.8115,2.01256,0.0126,-0.0289
2,20.25,-0.0782,-13.73455,4.702,0.479182,1.314885,0.247275,0.226066,407.974,5.313835,0.6316895,0.5845345,0.3420785,0.169665,-0.701756,98.42345,-11.67105,-5.7137,-6.304265,1.78974,2.00419,0.00819,-0.0696
2,20.75,-0.0807,-11.39685,4.04325,0.4897995,1.435045,0.269538,-0.00977500000000001,407.47,5.23722,0.6898705,0.577956,0.3706195,0.169133,-0.903107,98.4365,-11.43305,-5.746585,-6.316235,1.761435,1.99216,-0.0113,-0.0426
2,21.25,-0.0806,-13.9991,2.983765,0.4528505,1.49946,0.256837,0.192505,406.829,5.14766,0.729343,0.599525,0.379974,0.17348,-0.968697,98.3945,-12.0708,-5.895595,-6.317105,1.714215,1.93961,-0.00523,-0.0422
2,21.75,-0.0812,-11.0415,4.77697,0.540836,1.44172,0.26704,-0.0869,406.973,5.21854,0.675703,0.564546,0.346675,0.177984,-0.9672,98.3899,-11.93895,-5.911795,-6.37214,1.679055,1.93755,-0.00147,-0.0124
2,22.25,-0.08455,-12.4694,3.77094,0.551501,1.47259,0.2653165,0.078364,407.596,5.16419,0.7339285,0.5811365,0.370374,0.175482,-1.22092,98.402,-9.112955,-6.298815,-6.55021,1.65693,1.9228,-0.00339,-0.0401
2,22.75,-0.09565,-13.02445,5.907825,0.561774,1.47356,0.277342,-0.0591,406.9385,4.790175,0.7157495,0.619647,0.4031975,0.1784665,-1.25323,98.4269,-8.34333,-6.29034,-6.8207,1.61175,1.85619,-0.012805,-0.00649
2,23.25,-0.09665,-11.0703,4.495995,0.393932,1.465085,0.2833625,-0.19825,407.088,4.66934,0.71413,0.625182,0.3882385,0.163507,-1.071435,98.4591,-8.81888,-6.43125,-6.89618,1.60799,1.84736,-0.01805,-0.0093
2,23.75,-0.08845,-11.005,4.79438,0.4832255,1.449045,0.261442,0.0769595,409.335,4.54323,0.7039165,0.6021085,0.3725105,0.1634145,-1.182676,98.4414,-8.1037,-6.57176,-7.15648,1.60691,1.826535,-0.006535,0.00621
3,0.25,-0.04175,-9.51099,1.14965,0.409561,1.280225,0.1825715,0.25287,409.585,4.92555,0.5345835,0.5175995,0.272611,0.169097,-0.503524,98.65035,-16.0832,-5.809175,-8.83161,2.74321,3.26173,-0.02715,-0.3562785
3,0.75,-0.03915,-9.65594,2.3019,0.520982,1.21423,0.180709,0.063417,410.367,4.73235,0.490551,0.459127,0.2859745,0.1727865,-0.415859,98.6472,-14.8552,-6.206235,-9.17958,2.65614,3.171895,-0.01755,-0.265642
3,1.25,-0.0409,-9.29253,2.09769,0.521242,1.287935,0.1885115,-0.357891,410.331,4.711405,0.540791,0.4657225,0.29118,0.168851,-0.697371,98.636,-15.0741,-6.29913,-9.52882,2.5762,3.125355,-0.01855,-0.284553
3,1.75,-0.036,-9.525165,1.80771,0.4935605,1.226205,0.171195,-0.353007,411.415,4.710525,0.46085,0.441109,0.258663,0.1739535,-0.834785,98.62475,-14.6452,-6.35705,-9.959965,2.50939,3.083795,-0.03805,-0.3116985
3,2.25,-0.0375,-8.83703,2.30888,0.481828,1.21181,0.176107,-0.572608,410.786,4.75993,0.469114,0.406478,0.243192,0.182339,-0.833889,98.6273,-13.19085,-6.86514,-10.36555,2.464405,3.04671,-0.04525,-0.2487115
3,2.75,-0.0371,-7.30475,4.19508,0.426523,1.15274,0.175801,-0.820996,410.95,4.740275,0.508654,0.428191,0.27113,0.158655,-0.654523,98.61285,-12.86905,-6.866605,-10.4184,2.420135,3.014515,-0.0235,-0.2604535
3,3.25,-0.0435,-7.30513,4.15267,0.4660085,1.410555,0.1876735,-0.64128,411.0755,4.70892,0.5245325,0.5124065,0.28797,0.1543695,-0.752863,98.5963,-13.5742,-6.693505,-10.284,2.360455,2.95078,-0.02925,-0.2247055
3,3.75,-0.0517,-9.067885,3.97496,0.493375,1.331275,0.2058395,-0.395039,411.2005,4.72821,0.5795765,0.487381,0.313166,0.1487765,-1.23832,98.6084,-13.5418,-6.9287,-10.66735,2.31212,2.86489,-0.03775,-0.148122
3,4.25,-0.05475,-12.1109,3.95097,0.372145,1.4202,0.233378,-0.310349,410.845,4.76062,0.5931845,0.478407,0.3372165,0.167369,-1.11041,98.62685,-12.71535,-6.716465,-10.7506,2.23041,2.783935,-0.04955,-0.1325105
3,4.75,-0.0641,-11.1061,3.996205,0.437805,1.4016,0.226864,-0.425465,410.856,4.7721,0.571036,0.513349,0.340287,0.166361,-0.971366,98.61955,-13.5786,-6.592655,-10.7608,2.152125,2.703635,-0.0328,-0.0841
3,5.25,-0.06795,-11.06885,4.67802,0.4665375,1.42276,0.233709,-0.40859,410.616,4.75725,0.6254955,0.529105,0.3481555,0.161478,-0.894182,98.6286,-13.0356,-6.73441,-10.4886,2.09161,2.66254,-0.0186,-0.081954
3,5.75,-0.0625,-10.2071,4.65046,0.430891,1.422135,0.219877,-0.398058,410.229,4.84686,0.573682,0.525789,0.346025,0.161222,-0.956524,98.628,-11.5543,-7.02816,-11.1114,2.06364,2.6983,0.016,-0.0735
3,6.25,-0.0808,-11.086,4.22457,0.525247,1.48461,0.247555,-0.337787,411.773,4.73309,0.669725,0.58147,0.388856,0.155548,-0.799186,98.6223,-11.0505,-6.77654,-11.0726,2.04167,2.7516,0.383269,0.0885
3,6.75,-0.082,-10.4413,4.729965,0.4772105,1.57753,0.254999,-0.587295,411.438,4.683085,0.66703,0.574853,0.348912,0.152567,-1.06662,98.6551,-5.24833,-6.72987,-11.0904,1.98726,2.83431,12.2483,12.4865
3,7.25,-0.089,-6.53873,12.00925,0.3645785,1.61914,0.274858,-0.216575,412.1275,4.70202,0.725583,0.616132,0.38888,0.167197,-0.180886,98.7046,6.38428,-6.66294,-11.2547,1.92954,2.81723,60.4297,62.9341
