DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,NETRAD
1,5.25,0.132009145187505,-0.00204445032332125,0.53024549841942,-0.027347396547707,0.199957169389235,-10.4917034725502,-1.20800573692298,0.748437538140514,418.543334147173,1.3308158162275,421.592111199343,2.18557444378714,420.922123324717,421.752335437258,2.09737977474266,421.624677881446,422.126314650739,1.92990432029136,422.167843813485,423.390248711453,1.54784183317219,422.461914166667,424.00457561711,1.44208108042358,423.832449540444,1.92773947964102,-16.5564653167175,0.251779064101434,1.34,0.63,0.28,0.13,-16.793,-18.1325,-15.83985,-18.0147,-18.9707,-25.30205,94.62943,76.13,0.3062,-18.35,-17.02,-17.36,-12.15,0.3,-1.55,0.9,-0.2,213.8,227,254.4,262.2,0.07,-0.24,0.1,0.02,0.19,0.075,0.01,0.105,0.165,-3.095,-2.7775,-2.295,-1.7875,-1.947,-1.2555,-1.2805,-0.476,-0.0525,-11.1675,-9.5085,-2.081,-1.2785,-0.7595,-0.4375,-0.074,-8.6555,-7.737,-5.7865,-4.6705,-3.981,-3.271,-3.072,-6.4345,-6.2975,-5.3575,-4.763,-4.471,-3.6915,-3.294,-4.9225,-4.275,-4.1825,-3.728,-3.203,-2.6995,-8.2235,-0.942,-10.635
1,5.75,0.150288829878769,0.00677805545453419,0.553227954242895,0.103515130664657,0.176591486387628,-13.84179532374,-1.14821072654303,0.660305387494259,418.267146959309,1.30438994901611,421.273201734319,2.23947113450866,421.583343392758,421.588676117808,2.10716014223601,422.30972687013,422.512533475692,1.79322617929145,422.344087470588,423.343260166337,1.43882693276817,422.617553010557,423.965307549165,1.24112627781047,424.200011355556,2.0335904953008,-16.9524261554619,0.206118960443023,1.24,0.59,0.27,0.12,-17.2417,-18.243,-15.5108,-18.4813,-18.7871,-24.90725,94.6462,76.14,0.2966,-17.59,-16.68,-17.315,-11.985,0.2,-1.705,0.7,-0.26,212.7,226.4,253.05,262.1,0.04,-0.24,0.1,0,0.155,-0.03,0,0.09,0.195,-3.0985,-2.781,-2.3,-1.793,-1.954,-1.257,-1.2805,-0.478,-0.047,-11.134,-9.512,-2.0835,-1.28,-0.761,-0.4375,-0.0835,-8.6375,-7.7635,-5.7945,-4.672,-3.989,-3.282,-3.055,-6.4555,-6.315,-5.365,-4.7695,-4.475,-3.691,-3.3005,-4.93,-4.285,-4.1815,-3.737,-3.2075,-2.704,-7.7905,-1.004,-10.28
1,6.25,0.114245066794128,-0.0155882469316119,0.172263083303011,-0.0692705861400015,0.159834804081832,-13.2786685353857,0.0534771603374045,0.611917977080378,418.216500153957,1.30104646933074,421.144944660447,2.327772930578,421.183906995138,421.759458543902,2.20429840844731,421.852461642276,421.884807076329,1.93895412482098,422.767943396825,423.410775395145,1.56391695552034,423.426238989189,424.023492378763,1.35556035016986,425.048302941368,2.09996462770711,-16.5703203154297,0.223770497782303,1.23,0.6,0.27,0.12,-17.1007,-18.266,-16.02675,-18.38235,-18.3751,-24.5356,94.624505,76.3,0.3167,-18.03,-15.92,-17.125,-11.54,0.2,-1.76,0.7,-0.15,212.75,227.7,254.9,262.85,0.085,-0.24,0.1,0.005,0.2,0.065,0.005,0.08,0.195,-3.103,-2.7845,-2.3045,-1.7985,-1.9565,-1.258,-1.281,-0.479,-0.042,-11.1655,-9.607,-2.086,-1.281,-0.7625,-0.438,-0.094,-8.6135,-7.737,-5.801,-4.6765,-3.998,-3.2925,-3.0545,-6.4755,-6.3325,-5.366,-4.7815,-4.484,-3.6965,-3.3055,-4.936,-4.295,-4.1805,-3.7465,-3.213,-2.708,-7.8175,-1.012,-7.72
1,6.75,0.0886252543641326,0.00783093605389525,0.170134635676014,-0.282074489034404,0.223035248532033,-18.2004005160912,-1.25799337961902,0.746636425000897,418.506076456702,1.3007466786615,421.408094055791,2.31543400564131,421.1933726875,421.918863195094,2.08144349877572,422.111681928105,421.748009899035,1.86577082550735,422.748350557593,422.801159120812,1.62993858281939,423.381603061644,423.968810388542,1.42761803447631,423.1561870625,2.24229007921126,-16.4844363991644,0.241434103455667,1.395,0.67,0.275,0.125,-17.15355,-18.3885,-15.88545,-18.2821,-18.4386,-24.38405,94.64528,76.33,0.3366,-17.13,-15.88,-17.28,-11.735,0.3,-1.59,0.85,-0.195,214.95,227.45,255.3,264.6,0.095,-0.24,0.1,0,0.19,0.075,0,0.08,0.195,-3.1075,-2.789,-2.309,-1.804,-1.9555,-1.259,-1.2815,-0.481,-0.049,-11.314,-9.5105,-2.0845,-1.2825,-0.772,-0.4375,-0.095,-8.6085,-7.691,-5.8085,-4.678,-4.0105,-3.302,-3.0545,-6.495,-6.3495,-5.3675,-4.794,-4.4945,-3.703,-3.3115,-4.9405,-4.305,-4.1795,-3.7565,-3.231,-2.7125,-7.223,-0.97,-6.425
1,7.25,0.107768329036073,-0.0545815971078131,0.221551607024342,-0.021402599646229,0.228690697986723,-17.9644330826583,0.024356355183315,0.656622385390671,418.395834926115,1.30478066113939,421.725542227326,2.24485713772495,421.134832622723,421.65354894149,2.20138016271104,421.702255696737,422.224929978186,2.14570864371672,421.810796527559,423.152752144106,1.78857580492624,423.765264866667,423.971219016011,1.63344089322712,423.917424321377,2.17627996170156,-16.5902164647273,0.22129399655611,1.35,0.65,0.27,0.12,-17.204,-18.3615,-16.0923,-18.419,-18.6835,-24.5305,94.650735,76.245,0.3137,-17.91,-15.79,-17.27,-11.695,0.2,-1.71,0.8,-0.18,214.45,228.95,253.95,265.5,0.095,-0.235,0.09,-0.01,0.18,0.065,0.01,0.1,0.19,-3.1125,-2.803,-2.3145,-1.8095,-1.9535,-1.2605,-1.282,-0.482,-0.054,-11.3685,-9.528,-2.0775,-1.2845,-0.777,-0.4365,-0.077,-8.568,-7.6955,-5.815,-4.68,-4.0235,-3.31,-3.052,-6.51,-6.3645,-5.3695,-4.8065,-4.504,-3.7085,-3.317,-4.946,-4.316,-4.178,-3.766,-3.236,-2.7175,-7.1065,-0.94,-8.72
1,7.75,0.0786368189051892,0.0286101547063705,0.125911885924802,0.129804826692212,0.203078108554247,-12.1612312200429,-0.791664226637799,0.693294549150208,418.381770030865,1.31035691001283,421.862791699922,2.31871581108349,421.02968325809,422.068784548686,2.22287853029678,421.594243367005,422.140322591795,2.17154635436875,421.904894526498,423.06575350037,1.81674056621249,421.872448516234,424.472413011505,1.73932235754581,422.751896177632,1.92962478539196,-16.2796314329309,0.2364404611173,1.34,0.59,0.27,0.13,-17.0223,-18.5345,-15.24275,-18.4573,-19.208,-24.872,94.63641,76.58,0.2961,-17.7,-15.835,-16.77,-11.695,0.3,-1.72,0.8,-0.21,215.35,228.9,256.35,265.95,0.1,-0.235,0.095,0.03,0.165,0.065,0.01,0.1,0.195,-3.117,-2.8175,-2.3195,-1.8155,-1.953,-1.262,-1.2835,-0.484,-0.054,-11.2505,-9.5245,-2.0695,-1.286,-0.782,-0.4355,-0.078,-8.5715,-7.687,-5.822,-4.6815,-4.0355,-3.318,-3.0495,-6.5155,-6.3775,-5.3725,-4.82,-4.5135,-3.7145,-3.3235,-4.951,-4.326,-4.1765,-3.776,-3.241,-2.7215,-7.324,-0.987,-8.41
1,8.25,0.0971487832617521,-0.0129130782576591,0.21578048591561,0.4054562082011,0.193779931610048,-12.4306979618341,-1.49941373679395,0.733264244875718,418.646963456779,1.29400883163114,421.763525870509,2.34690863735202,421.139776834897,421.820025141511,2.29774891974233,421.875258966693,422.358704178782,2.121089602182,422.322929078197,423.422388297521,1.90757394584507,423.011250833333,424.739514560824,1.84466087043418,424.745654323529,2.04620729313286,-16.5105040305793,0.244912862072792,1.33,0.67,0.27,0.13,-17.1259,-18.5985,-15.1817,-18.7116,-19.80225,-24.5021,94.61819,76.405,0.2959,-17.615,-15.96,-16.6,-11.405,0.2,-1.66,0.8,-0.2,215.6,229.35,256.5,266.35,0.11,-0.24,0.1,0.02,0.17,0.075,0.01,0.095,0.195,-3.123,-2.8325,-2.324,-1.821,-1.9515,-1.263,-1.2855,-0.526,-0.054,-11.17,-9.401,-2.063,-1.293,-0.767,-0.4355,-0.0885,-8.582,-7.6805,-5.8275,-4.6825,-4.037,-3.3265,-3.0435,-6.512,-6.3835,-5.378,-4.8325,-4.5235,-3.7205,-3.3285,-4.9555,-4.3365,-4.173,-3.7825,-3.235,-2.726,-7.7285,-0.979,-6.385
1,8.75,0.0963772702778016,-0.0174349584658033,0.785456591396891,-0.484808101395019,0.212106713827314,-17.135557099161,0.148190893094503,0.711235643779401,418.727515719721,1.29069782963327,421.692925809836,2.38396683624944,421.007590154691,421.718063666074,2.30177884733993,421.556272937999,422.211050034464,2.17178523944467,422.718824631215,422.889851474872,1.74753561105085,423.382117902425,424.539396213204,1.48954421902385,423.048779034091,2.00560968130803,-17.1313874691068,0.272000025277812,1.31,0.625,0.27,0.13,-17.58755,-18.8645,-14.8112,-19.2352,-20.085,-24.7637,94.62051,76.67,0.2908,-17.765,-15.89,-16.535,-11.375,0.2,-1.58,0.75,-0.25,214.75,229.65,255.2,265.25,0.165,-0.22,0.11,0.09,0.2,0.15,0.01,0.11,0.195,-3.13,-2.8475,-2.33,-1.8265,-1.95,-1.2645,-1.288,-0.528,-0.06,-11.1525,-9.1445,-2.078,-1.3005,-0.7665,-0.4355,-0.08,-8.573,-7.687,-5.833,-4.684,-4.0365,-3.335,-3.0355,-6.514,-6.3805,-5.385,-4.845,-4.533,-3.73,-3.3345,-4.9595,-4.3465,-4.173,-3.782,-3.2405,-2.73,-7.4645,-1.0155,-5.875
1,9.25,0.0972023898385498,-0.0302743544761725,0.359816195798796,-0.208258834084485,0.226170184035525,-13.3492890148488,-0.637259575210102,0.729370987803021,418.614756675808,1.27507080333278,421.639721110427,2.36370859161479,421.308893103896,422.032426574114,2.28604257947288,421.882353636543,422.074164942712,2.20606593223657,422.065732762215,422.841229844095,1.84536120378221,424.016411085034,423.587785729967,1.51869863561282,424.643128029221,2.13195464252321,-17.1753777432067,0.244237708025334,1.41,0.625,0.28,0.14,-17.649,-18.9,-14.9314,-20.0364,-20.3022,-25.3449,94.64357,76.96,0.2858,-18.21,-16.14,-16.81,-11.44,0.4,-1.19,0.95,-0.095,214.5,229.55,254.3,264.75,0.45,0.005,0.24,0.29,0.28,0.25,0.02,0.13,0.14,-3.1515,-2.862,-2.3345,-1.832,-1.949,-1.266,-1.29,-0.5295,-0.06,-11.144,-9.1635,-2.092,-1.3075,-0.7665,-0.435,-0.0895,-8.5485,-7.696,-5.84,-4.684,-4.0445,-3.3435,-3.0285,-6.5105,-6.377,-5.391,-4.858,-4.5425,-3.7405,-3.34,-4.963,-4.357,-4.171,-3.7815,-3.246,-2.734,-7.4165,-1.0245,-6.04
1,9.75,0.0953790597696994,-0.0417688543300404,0.399033624583843,-0.0267717286068415,0.200290840864736,-13.2300991376294,-1.19458991293124,0.6693446485143,419.028710132712,1.2577665230325,421.698966967712,2.37725386144819,421.225412340909,421.941954471849,2.35247731066874,421.644822691898,422.186008724069,2.25982888396324,421.72296797619,422.568060932332,2.15135876240319,423.471340135922,423.860944415834,1.91859675374821,423.281787064874,1.80747307456015,-17.3854580879388,0.229626925269053,1.28,0.63,0.26,0.12,-17.691,-19.0925,-15.29415,-20.1494,-20.237,-25.1871,94.65572,76.81,0.28305,-17.71,-16.28,-16.65,-11.295,1,-0.28,1.8,0.205,213.5,231.2,255.55,265.45,2.775,1.69,1.975,1.835,1.105,0.705,0.06,0.195,0.345,-3.1555,-2.877,-2.34,-1.8375,-1.948,-1.2675,-1.292,-0.49,-0.06,-11.1195,-9.184,-2.1055,-1.315,-0.7665,-0.4355,-0.0905,-8.5805,-7.7195,-5.8455,-4.6795,-4.0515,-3.3515,-3.0255,-6.508,-6.3975,-5.393,-4.867,-4.5525,-3.7505,-3.346,-4.9635,-4.3645,-4.1685,-3.781,-3.251,-2.738,-7.288,-0.958,-6.83
