DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1
1,0.25,0.769863625,6.5305,6.804939,2.206099222235,2.14991,0.242628888909999,7.12859375,47.31551,1.889642842625,7.32887995983,1.3329,0.8273,0.909099999999999,97.7493062821,86.952105,423.21744672675,3.39359999999998,1.931375,0.0226457999999987,1.9286,326.9927,331.53,8.81423716137,0.21641575,2.24140364861,1.80729790705,0.9792988265,6.56155,1.21355508798,0.622499999999992,1,2,4.305,6.005,9.005,0.602499999999999,1.205,2.405,4.405,6.405,9.305
1,0.75,0.7409192,6.473775,6.505456,1.79847509718,1.8047615,0.3096952083525,13.62265376345,51.8420400684249,1.016112894045,9.41056975812501,1.27615,0.762250000000001,1.008325,98.104987496,86.9144,423.864979634,2.634081025,1.7044,0,1.8575,324.45,331.7675,8.65300840984999,0.217211,2.26698197082,1.7391857469,0.93543826642,7.0618,1.1731220682,0.619999999999993,1,2,4.305,6.005,9.005,0.604999999999998,1.1575,2.405,4.4525,6.4,9.305
1,1.25,0.7485248,6.42455,6.7029295,2.3068703749975,2.29535125,0.201554861125,8.81008425000001,54.4779399999999,0.7996249560125,5.78211759753251,1.224,0.746699999999999,1.00685,98.0866369367,86.9112825,425.76454253375,3.48935475,1.622,0.0979144000000007,1.689459125,323.426895,330.6575,8.269398851375,0.24685185,2.132001407095,1.690853636395,0.93216523183,6.1992,1.14316012618,0.622499999999997,1,2,4.3075,6.0075,9.00375,0.607499999999999,1.1575,2.40375,4.4075,6.4,9.3
1,1.75,0.7614726,6.5165,7.1897375,2.07438877774,2.077714,0.397087847207498,8.22747199999998,67.0363,0.795200873519999,4.33068721056499,1.166375,0.744674999999999,0.991499999999998,97.5146929407,86.88671,424.546536174,2.5632158,1.755,0.172572599999999,1.9317032,322.79,329.86494,8.2301124722975,0.233118575,2.1985947449,1.715828350465,0.878224135897499,6.42025,1.21288725026,0.618749999999997,1,2,4.3075,6.0075,9.00375,0.6,1.1075,2.4075,4.4075,6.4,9.3
1,2.25,0.7332778,6.6684,6.9434425,1.8796561805975,2.2390155,0.49698833333,23.1992749999997,47.4806574999999,1.8249072275625,8.69336209592998,1.16015,0.736999999999999,0.969049999999997,97.4814365192,86.89863,424.07870879525,2.03476669999997,1.5545,0.1226,1.5502452,323.69,330.58493,8.5813540511,0.251164875,2.1757614789525,1.86243235721,0.888611370464999,6.96830475,1.11018195876,0.614999999999998,1,2,4.3075,6.0075,9.0075,0.6,1.15375,2.4075,4.4075,6.4075,9.3
1,2.75,0.73347135,6.5137,6.3211975,2.348459194475,2.6785135,0.254621388895,32.7464949999999,51.7339799999998,0.822285497769998,6.271421562915,1.1702,0.6284,1.040425,97.50986936835,86.91476,431.822284344,3.07744184999999,1.61415,0.120229699999999,1.712701575,326.065,332.296005,8.76060729413,0.2559986,2.11556727837,1.7676036999325,0.872203706654999,6.51,1.1273359796,0.607499999999999,1,2,4.3075,6.0075,9.00375,0.6,1.1,2.4075,4.4075,6.40375,9.3
1,3.25,0.689907375,6.566025,6.2702065083,1.9341455556,1.96114325,0.1672856944425,14.1734081113248,46.23838,1.0874399582725,5.73238096897749,1.2658,0.6246,1.140975,96.9304804866,86.90596,427.705116194,4.15678377499999,1.6371,0.205324999999999,1.47959575,325.7715375,332.0025,8.5186350640075,0.2566412,2.13745451234,1.71146265466,0.82053194644,6.485125,1.10103511994,0.607499999999999,1,2,4.3075,6.0075,9,0.507499999999999,1.1,2.4075,4.4075,6.4,9.25375
1,3.75,0.698278173405,6.627575,6.875094,2.2935283750425,2.098584,0.237130902744999,23.9913659629246,40.2293799999999,1.43772060980999,5.6645123103575,1.184,0.6342,1.17915,96.877955095875,86.8889,421.43434964,4.772375,1.57895,0.296549999999998,1.714842675,326.2625,331.395,8.4637005308725,0.2376857,2.1472319980075,1.61700553036,0.893672420405,6.87512499999999,1.0696927812,0.6,1,2,4.3075,6.0075,9,0.507499999999999,1.1,2.4075,4.4075,6.4,9.3075
1,4.25,0.736306,5.99865,6.676969,2.36210161110249,1.99348225,0.267593333359999,10.4546199999999,49.4956150000001,1.0983339638625,6.3968446426,1.307375,0.654125,1.1942,97.21718878895,86.90073,421.52551506,3.9892581,1.534,0.318399999999999,1.7496661,325.261665,331.482035,8.47377798174499,0.19958715,2.222952065615,1.6580183379675,0.964817599392499,7.44696207499999,1.064361117415,0.6,0.953749999999999,2,4.26125,6.0075,9.00375,0.507499999999999,1.1,2.4075,4.4075,6.4,9.3075
1,4.75,0.698617,6.36195,6.2805115,2.3632795138925,2.40446,0.23038298613,19.5691125,42.0857399999999,1.035162721425,3.61801827788,1.335125,0.635125,1.1904,96.834513212,86.9191325,425.874116685,3.25726635,1.61175,0.217781499999999,1.44626815,324.896005,331.305,8.392563730205,0.177269,2.0771816711875,1.76447310514,0.8093552327725,7.18348999999999,1.0896209848475,0.6,0.907499999999999,2,4.26125,6.0075,9.00375,0.461249999999998,1.1,2.4075,4.4075,6.4,9.3075
1,5.25,0.705436925,6.93244999999999,6.4594572906175,2.28120462499,2.31226625,0.1852402778,17.9317799999999,28.17821,1.225233850035,5.72632208734,1.370375,0.56625,1.0944,96.4539849049,86.915835,427.62322887,3.1649816,1.57965,0.0798619999999993,1.48135,325.198405,330.21552,8.516918230025,0.226347125,2.04670433877,1.6611706821,0.85400896036,7.136545525,1.1913799082725,0.6,0.907499999999999,2,4.215,6.0075,9,0.507499999999999,1.1,2.4075,4.4075,6.4,9.3
1,5.75,0.70674588037,6.80095,6.5924095,2.18285468056999,2.479528,0.30696620634,15.3131074999999,31.7949375,1.11425832745,6.23252952322,1.362875,0.611875,1.0575,96.45479256155,86.88812,424.284921448,4.95306965,1.49455,0.37235,1.628,325.131775,330.355,8.51573249339,0.21668375,2.3792834551375,1.9333571121375,0.85587651775,7.293044475,1.28399643288,0.6,0.907499999999999,2,4.26125,6.0075,8.9575,0.461249999999998,1.1,2.4075,4.4075,6.4,9.3
1,6.25,0.7299337,5.6628,6.67830725,2.3409875416775,2.90495975,0.13860277778,10.300159,43.2354,1.48542367912,4.58835818819999,1.432375,0.588,1.0564,96.25808691475,86.885115,423.1973601,3.26365685,1.37065,0.3107,1.7596563,326.69992,330.475,8.5335529517625,0.222835,2.2770787549125,1.8587238877125,0.9205424752,7.602695375,1.2950092964225,0.6,0.903749999999999,2,4.21125,6.0075,9.00375,0.411249999999998,1.1,2.4075,4.4075,6.4,9.3075
1,6.75,0.7157848,5.7422,6.3291745,2.17215444445,2.1881625,0.1527705556,14.0398249999999,42.63777,1.796893435825,9.49934132665,1.4984,0.5806,1.0288,96.91229432205,86.917785,422.81576195375,2.3111,1.34405,0.1288185,1.8925,323.6029,329.86167,8.5678859735,0.1977496,2.1169040915,1.78877646495,0.8821224219125,7.75680295,1.06813989956,0.6,0.905,2,4.215,6.01,9.005,0.414999999999999,1.1,2.41,4.41,6.355,9.3
1,7.25,0.7762464,5.60375,6.2689815,2.604816805575,2.9711755,0.208980416689999,7.49351099999999,53.8630724999999,0.932476295847495,6.275887974325,1.45885,0.561249999999999,1.011125,97.4473909245,86.914705,422.596910344,3.25219625,1.4558,0.36575,1.61775,321.3301125,330.1801875,8.3677530669525,0.24362890058,2.13949614094,1.73154890584,0.89747810164,6.2831105,1.138359811045,0.6,0.909999999999999,2,4.3,6.01,9.005,0.409999999999999,1.1,2.41,4.41,6.405,9.3
1,7.75,0.694242,7.0456,6.249165,1.8125249027875,1.7061735,0.22299444445,11.6155621821748,41.5570375,2.92985771918,5.75343354888,1.4118,0.500599999999999,0.97855,97.094153158,86.907115,421.456785879,3.65860000000001,1.9279,5.6085004,2.0286488,325.76808,330.66558,8.67949516878999,0.226767375,2.09130457522,1.68488952468,0.859471125579999,7.0346,1.207882521485,0.6,0.90625,2,4.2125,6.0125,9,0.4125,1.10625,2.4125,4.4125,6.40625,9.3
1,8.25,0.6540098,6.67144999999999,6.1740025,2.1134133333,2.11362,0.1123286111075,16.438575,34.1193925,1.52463241063499,3.90130999707,1.347,0.506299999999999,0.853,96.298374891825,86.92568,421.74581515,12.51946425,29.49325,23.9692664999999,5.807079525,328.6069475,329.1184975,8.44645421505,0.268999,1.9730677999175,1.6870599743475,0.8310942039225,6.866505625,1.12682888548,0.55625,0.90625,2,4.2125,6.0125,9,0.4125,1.10625,2.4125,4.4125,6.4,9.3
1,8.75,0.7116806064,6.8874,6.08142,1.426930277805,1.52400225,0.146745833335,26.849505,45.4214774999999,0.6540823598125,7.01266198623,1.3081,0.487949999999999,0.938375,96.1214180826,86.93495,421.6759416,29.7992044,95.555,59.571544,21.05817,324.66,331.48526,8.565518383335,0.17216925,2.0433322212275,1.661150147085,0.877757637655,6.7054905,1.12277326796,0.6,0.9,2,4.21875,6.0125,9,0.45625,1.10625,2.40625,4.4125,6.35625,9.3
