DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_1_1,RH_1_1_1
1,13.25,0.8567,-1.66405,5.26205,111.61,12.557,82.831,99.294,418.805,4.6506,582.35,394.86,200.165,303.2675,54.10475,295.3475,309.3575,1.05975,0.0095765,1.036325,1.101275,0.9,1.183,1.4833,2.4,3,5.0667,6.65,0.474665,95.15
1,13.75,0.856775,-1.5199,5.271525,114.73,11.28,82.80275,99.213,418.6,4.6217,522.345,370.4225,186.31,275.5,51.304,294.85,310.05,1.0842,0.047079,1.022525,1.0916,0.9,1.183,1.5,2.3833,3,5.0833,6.65,0.6768225,95.5835
1,14.25,0.844065,-1.4086,5.236975,95.71275,10.77825,81.6955,99.21,418.79,4.6011,466.1725,332.945,157.17,245.72,45.081,294.01,309.66,1.0564,0.078724,1.0473,1.079675,0.871,1.171,1.47915,2.38315,3,5.075,6.642,0.6403275,95.367
1,14.75,0.8367725,-1.2928,5.37775,86.806,11.3915,81.987,99.222,418.8,4.5879,420.505,296.4075,133.19,224.75,40.394,293.1,309.72,0.98005,0.1407425,0.99219,1.077225,0.8851675,1.177,1.5,2.375,3,5.071,6.65,0.4664975,96.05
1,15.25,0.84102,-1.2557,5.2215,64.761,8.633325,81.9525,99.216,418.875,4.57685,328.9125,228.31,98.835,172.86,32.662,292.82,310.25,0.9482,0.1752825,1.02345,1.068,0.9,1.183,1.4833,2.383,3,5.079,6.645825,0.33625,95.25
1,15.75,0.80029,-1.3218,5.1149,44.63,7.1035,83.4265,99.233,418.86,4.533225,233.6825,175.3375,61.172,125.76,23.754,291.9,309.9,0.86175,0.233255,0.94444,1.0545,0.88333,1.181,1.4896,2.383825,3,5.05,6.6333,0.3310825,95.05
1,16.25,0.75238,-1.4381,4.9508,26.80875,5.0058,84.224,99.241,418.78,4.58865,158.0975,121.4975,29.10225,81.696,16.062,290.6375,309.355,0.7592825,0.24225,0.91377,1.038,0.877,1.167,1.4833,2.391775,3,5.083,6.6333,0.260085,94.917
1,16.75,0.703525,-1.4195,4.856775,8.7509,3.5921,84.52625,99.283,418.71,4.5489,75.74725,68.079,6.8799,40.741,8.9735,289.995,308.415,0.6571725,0.3417875,0.8026725,1.0273,0.871,1.171,1.475,2.371,2.979,5.05835,6.642,0.20174975,95.3165
1,17.25,0.68795,-1.5085,4.7199,0.53973,1.95975,85.26425,99.3,418.565,4.56935,22.197,21.84975,-4.3763,10.539,2.9653,291.61,307.42,0.68663,0.42561,0.8848225,1.0233,0.867,1.167,1.4917,2.367,2.97525,5.0667,6.633,0.0439175,93.9335
1,17.75,0.6795,-1.6679,4.7101,-1.5259,1.3289,85.785,99.3,418.7575,4.5792,2.4794,2.3011,-8.0578,0.274,1.1378,289.53,306.93,0.6548,0.44031,0.956765,1.01,0.883665,1.192,1.49585,2.39185,3,5.083,6.633,-0.00133000000000001,92.233
1,18.25,0.65696,-1.8007,4.7785,-2.1312,1.0953,85.8245,99.3,418.6775,4.5729,1.6432,1.7303,-8.3178,-0.32775,0.97092,291.32,305.975,0.64395,0.37253,0.79982,0.998,0.881,1.167,1.4896,2.383225,3,5.062525,6.65,0.00241749999999999,94.31675
1,18.75,0.7002875,-1.8106,4.755025,-2.2075,1.2386,86.23975,99.3,418.895,4.63755,1.649075,1.734725,-7.801,-0.30245,0.95049,290.41,306.17,0.62358,0.304005,0.775655,1.002,0.879,1.179,1.48765,2.39185,2.996,5.067,6.65,-0.0903325,94.44975
1,19.25,0.68137,-1.8409,4.815,-2.58635,1.05665,87.29375,99.3,419.015,4.56375,1.651625,1.73645,-7.2081,-0.29881,0.91042,291.86,305.81,0.688045,0.32897,0.84809,1.0023,0.8669175,1.175,1.498,2.375,2.9667,5.066925,6.633,-0.198665,94.57475
1,19.75,0.6908575,-1.9563,4.758625,-2.9216,1.44485,87.5895,99.3,418.9775,4.52605,1.64775,1.7348,-7.2873,-0.29387,0.86535,291.93,305.54,0.686625,0.32521,0.84114,1.0023,0.8625,1.167,1.47915,2.375,2.966925,5.05835,6.63315,-0.3029175,94.84975
1,20.25,0.655835,-2.0195,4.78685,-2.9275,1.458025,87.9295,99.3,419.035,4.54265,1.6508,1.7374,-6.5782,-0.29825,0.84826,290.665,304.965,0.7157525,0.3318575,0.8739125,1.004,0.8625,1.171,1.47915,2.371,2.962525,5.05,6.625,-0.40691925,93.2835
1,20.75,0.6662725,-2.1431,4.7673,-2.685975,0.9663575,88.002,99.3,419.035,4.5144,1.649925,1.73705,-6.879775,-0.26983,0.81842,290.75,304.4925,0.680005,0.35185,0.7844225,1.0107,0.867,1.167,1.4833,2.375,2.9667,5.0667,6.633,-0.45508575,93.75
1,21.25,0.666945,-2.0122,4.827175,-3.0265,1.1189,88.707,99.3,419.03,4.50185,1.646075,1.73005,-6.6713,-0.26154,0.81125,291.33,304.645,0.7224275,0.33177,0.82658,1.012,0.8625,1.167,1.471,2.36685,2.96275,5.04165,6.625,-0.6780025,93.175
1,21.75,0.670605,-2.1171,4.78445,-4.16225,1.313575,88.72775,99.266,419.025,4.53115,1.652925,1.735425,-6.3453,-0.2532,0.87422,292.34,305.04,0.7106125,0.306385,0.828385,1.0117,0.8830825,1.183,1.487475,2.383,2.967,5.066775,6.63725,-0.868335,93.65825
1,22.25,0.6775675,-2.0425,4.7456,-3.472625,1.10685,88.12025,99.242,419.075,4.52185,1.6465,1.73155,-6.500975,-0.26329,0.92114,291.775,304.3325,0.66544,0.300965,0.833595,0.99533,0.866835,1.175,1.4833,2.371,2.9667,5.0667,6.633,-1.0226925,93.0915
1,22.75,0.67654,-2.1697,4.7476,-4.0211,1.3172,87.911,99.25,419.225,4.48725,1.6509,1.7279,-6.82085,-0.27312,0.90898,291.25,303.895,0.7197225,0.295955,0.84108,0.99367,0.86667,1.167,1.483,2.3667,2.95,5.05,6.617,-1.05575,92.75825
1,23.25,0.659665,-2.45335,4.726475,-3.9204,0.88936,88.8205,99.233,418.84,4.4607,1.65445,1.726675,-6.8363,-0.29272,0.87244,289.87,303.725,0.681165,0.265025,0.84553,0.994,0.873,1.181,1.4833,2.375,2.95,5.05,6.616925,-1.4944,92.5335
1,23.75,0.6353825,-2.49015,4.769975,-4.7139,0.95587,88.657,99.2365,418.74,4.412,1.651025,1.7281,-6.6049,-0.25534,0.874855,291.6,303.4,0.71599,0.27093,0.85707,0.99133,0.875,1.175,1.4875,2.379,2.96275,5.0585,6.6333,-1.5709,91.97525
2,0.25,0.662175,-2.6432,4.8674,-2.3972,0.74339,85.1655,99.3,419.26,4.0588,1.601675,1.7236,-9.979725,-0.34256,1.24605,280.8125,300.9875,0.5633675,0.29975,0.76481,0.56033,0.533,0.767,0.983,1.667,2.2,3.917,5.383,-1.260175,88.033
2,0.75,0.656935,-2.6973,4.7798,-2.332125,0.80127,85.38025,99.28275,419.35,4.0269,1.61595,1.7224,-9.98015,-0.3583325,1.217375,280.485,300.61,0.56455,0.31213,0.761345,0.603085,0.5330825,0.777,1,1.675,2.2,3.921,5.383,-1.295775,85.24175
2,1.25,0.66089,-2.73325,4.74695,-3.07025,0.71787,86.0175,99.3,419.2,4.0138,1.624525,1.7199,-9.876825,-0.3596475,1.200875,280.345,300.195,0.58274,0.31573,0.7390425,0.594665,0.533,0.775,1,1.675,2.2,3.933075,5.371,-1.57185,87.46675
2,1.75,0.64521,-2.758275,4.725675,-3.24265,1.179925,86.1325,99.29775,419.2,3.9914,1.6171,1.7158,-9.4639,-0.33224,1.191575,279.9325,299.78,0.573975,0.304755,0.7734675,0.5995,0.53333,0.775,1,1.675,2.2,3.933,5.383,-1.72775,87.042
2,2.25,0.64074,-2.824475,4.81755,-2.9648,0.7686825,86.57725,99.3,419.1,3.9958,1.617675,1.719875,-9.418525,-0.326275,1.1899,280.49,299.52,0.557525,0.308415,0.7037,0.594335,0.541835,0.775,0.996,1.679,2.2,3.917,5.383,-1.8366,87.25025
2,2.75,0.64849,-3.012275,4.7255,-2.59245,0.7197275,86.987,99.3,419.42,4.0134,1.6105,1.7245,-9.61145,-0.3304075,1.208175,279.9325,299.5075,0.5491275,0.278695,0.74766,0.590665,0.53333,0.783,1,1.675,2.2,3.933,5.367,-1.70345,87.242
2,3.25,0.62839,-3.122325,4.66965,-2.669975,0.806835,87.2215,99.3,419.22,3.9323,1.622675,1.727225,-9.5018,-0.3349825,1.18945,279.32,298.77,0.577385,0.2816675,0.722855,0.59,0.537665,0.775,0.996,1.667,2.2,3.9167,5.36685,-1.62655,88.0665
2,3.75,0.62167,-3.208,4.6185,-2.9046,0.6265,87.022,99.3,419.36,3.9423,1.62025,1.7151,-8.568575,-0.3359475,1.1378,279.0775,298.0675,0.537075,0.332055,0.73363,0.595835,0.535415,0.777,1,1.675,2.2,3.921,5.367,-1.407775,90.0085
2,4.25,0.6165575,-3.30545,4.6315,-3.074475,0.697955,87.592,99.3,419.24,3.9332,1.6228,1.720475,-8.449725,-0.324085,1.114525,279.58,297.475,0.663945,0.3824375,0.863155,0.60333,0.533,0.783,0.992,1.675,2.2,3.917,5.367,-1.0514275,90.14975
2,4.75,0.589325,-3.384375,4.49415,-2.40665,0.6418625,87.81475,99.3,419.44,3.9538,1.6184,1.709725,-8.390225,-0.33385,1.09875,279.7525,297.4725,0.59672,0.356505,0.776165,0.59725,0.533,0.783335,1,1.671,2.2,3.933,5.383,-1.62565,89.67525
2,5.25,0.60832,-3.45895,4.56595,-1.99485,0.56737,88.1455,99.3,419.56,3.9282,1.62045,1.7156,-7.5887,-0.315125,1.071675,280.71,297.56,0.585265,0.31874,0.79374,0.589415,0.542,0.767,0.992,1.675,2.2,3.933,5.383,-1.4293,88.742
2,5.75,0.61212,-3.4826,4.7047,-2.89715,0.484425,88.8285,99.3,419.3,3.8898,1.61515,1.7156,-7.9103,-0.3117325,1.09655,280.98,296.63,0.559925,0.34417,0.69537,0.58325,0.533165,0.767,0.991835,1.675,2.2,3.933,5.367,-1.58025,89.233
2,6.25,0.60456,-3.491675,4.7334,-2.4755,0.55256,88.9075,99.3,419.29,3.8883,1.62655,1.7222,-7.91025,-0.3382925,1.051025,280.525,296.0875,0.583365,0.29578,0.725335,0.572835,0.542,0.783165,1.004,1.675,2.2,3.933,5.367,-1.634075,89.5915
2,6.75,0.603505,-3.6033,4.8128,-1.944775,0.7507525,88.94275,99.3,419.42,3.8597,1.59645,1.703225,-7.427775,-0.31247,1.036775,280.5625,296.5025,0.62553,0.317795,0.779235,0.574335,0.533,0.783,1,1.675,2.2,3.917,5.367,-1.7471,89.39975
2,7.25,0.61232,-3.7082,4.7808,-2.683275,0.58617,88.69725,99.3,419.45,3.90125,1.918775,1.85875,-7.167125,0.1646325,1.27625,279.62,296.6025,0.6675725,0.351965,0.786835,0.573415,0.533,0.771,1,1.667,2.2,3.9,5.371,-1.94215,88.50825
2,7.75,0.6111175,-3.7648,4.82015,-1.83025,0.49577,88.52775,99.3,419.64,3.8856,23.9675,21.92925,-2.612375,11.74725,3.803675,280.425,296.815,0.65618,0.32046,0.79246,0.583,0.533,0.775,1,1.675,2.2,3.917,5.367,-1.663525,88.39175
2,8.25,0.61143,-3.6582,4.716,-0.5495775,0.96846,88.6105,99.3,419.815,3.8693,87.3915,77.47725,13.403,54.6,14.398,281.04,297.4075,0.71552,0.222245,0.80795,0.577,0.53525,0.775,0.9854975,1.669,2.2,3.917,5.366775,-2.3423,87.57475
2,8.75,0.655815,-3.72345,4.67785,6.104925,1.60235,88.103,99.338,419.7175,3.922075,204.315,150.9825,50.9425,113.79,26.61,281.85,298.5,0.90953,0.12292,0.85271,0.58425,0.533,0.78333,0.998,1.675,2.2,3.9,5.36275,-1.4242,87.942
2,9.25,0.73275,-3.3718,4.8533,27.672,3.5962,87.453,99.352,419.97,3.91505,340.4075,218.21,99.926,193.61,39.3205,283.1,299.705,1.239375,0.018618,1.137375,0.608165,0.533,0.775,0.99167,1.675,2.2,3.917,5.35,-0.53333,87.10025
2,9.75,0.78429,-3.00615,5.12965,64.2855,5.89745,85.295,99.324,419.8625,3.98815,512.635,292.975,163.465,279.075,50.388,282.525,301.595,1.4058,-0.067765,1.01775,0.612915,0.533,0.775,0.985415,1.667,2.2,3.917,5.3667,-0.17442,86.0665
2,10.25,0.829695,-2.539,5.27205,102.475,9.5542,83.913,99.3,419.49,4.0256,650.72,361.075,224.075,351.345,59.09275,283.3525,304.07,1.5111,-0.11037,1.163775,0.621165,0.5332475,0.773,0.99167,1.667,2.2,3.912525,5.366925,0.253585,84.275
2,10.75,0.8697925,-2.2605,5.3338,141.06,11.70875,82.018,99.3,419.58,4.06005,769.73,428.5775,275.365,413.42,68.185,285.34,306.17,1.39165,-0.08972075,1.21015,0.640835,0.542,0.783,1,1.675,2.2,3.917,5.3667,1.3631925,82.57475
2,11.25,0.89143,-1.9322,5.39735,170.7725,12.887,80.08075,99.3,419.2875,4.03255,886.08,482.9825,316.68,467.0725,76.79725,285.31,308.465,1.227925,-0.14205,1.0427,0.655,0.533,0.775,0.99167,1.667,2.2,3.917,5.366775,1.7182,81.842
2,11.75,0.92092,-1.7241,5.54885,197.6075,14.709,78.346,99.3,419.0325,4.014275,972.52,518.4775,351.52,515.76,84.01375,285.3525,310.155,1.211975,-0.0910055,1.0834,0.669165,0.5419175,0.775,0.9958325,1.667,2.2,3.923,5.366925,2.131425,82.45825
2,12.25,0.90069,-1.2665,5.5666,207.1,16.353,76.272,99.3,418.8975,3.9785,1006.5,540.215,376.0075,537.875,87.9655,285.815,311.885,1.166375,-0.0438795,1.0367,0.67033,0.537335,0.767,0.987335,1.667,2.2,3.9167,5.35,2.48825,80.9085
2,12.75,0.96679,-0.95747,5.7044,222.9325,17.3935,75.0785,99.3,418.86,3.9434,1016.8,552.465,381.72,546.335,86.57225,286.985,312.895,1.1926,-0.0292365,1.069425,0.672,0.533,0.767,0.983,1.666775,2.2,3.917,5.3667,2.420475,78.4895
2,13.25,0.9585425,-0.79115,5.795375,220.4125,16.481,74.54125,99.253,418.7325,3.9578,1006.5,537.0025,372.465,537.41,86.303,288.0275,313.3125,1.1407,0.015104,1.011875,0.70533,0.533,0.775,1,1.6667,2.2,3.916925,5.367,2.195525,79.35825
2,13.75,0.9588225,-0.64597,5.752525,219.41,17.52,74.41,99.2,418.59,3.9678,994.92,528.56,362.45,528.2125,83.47825,286.91,313.915,1.10305,0.058864,0.9854225,0.7385,0.533,0.7667525,0.9830825,1.6604,2.2,3.916775,5.3667,2.26155,79.19225
2,14.25,0.9615775,-0.46058,5.62115,194.54,15.5435,74.49475,99.2,418.4475,3.921225,888,492.1425,321.68,469.7925,75.209,285.93,314.35,1.05405,0.07882775,1.05735,0.70033,0.537335,0.76667,0.979,1.667,2.2,3.917,5.35,2.43815,80.248
2,14.75,0.93008,-0.41439,5.7776,187.595,17.19275,74.541,99.2,418.4075,3.92345,804.85,452.6575,283.54,432.0475,69.0755,286.28,314.48,1.063475,0.074405,1.0309,0.6947475,0.533,0.767,0.99167,1.667,2.2,3.917,5.367,2.700325,79.796
2,15.25,0.9282175,-0.48698,5.554325,158.635,14.66675,75.6095,99.2,418.3725,3.9136,698.24,388.64,232.21,375.6275,59.6515,286.005,314.195,1.01605,0.1956,1.1182,0.678415,0.542,0.771,1,1.667,2.2,3.9167,5.35835,2.58395,78.0555
2,15.75,0.92375,-0.27622,5.5219,131.06,12.28675,75.2375,99.2,418.27,3.9083,572,318.1175,176.71,303.755,50.507,285.125,313.935,0.93141,0.2051475,0.996875,0.6757475,0.533,0.767,0.994,1.658,2.2,3.9,5.3667,2.4223,77.79
2,16.25,0.88595,-0.26743,5.5424,92.227,11.165,75.93525,99.2,418.335,3.9689,418.99,241.6175,112.325,229.015,40.538,284.27,313.645,0.8614575,0.25557,0.96573,0.6747925,0.533,0.771,0.987335,1.6625,2.2,3.9,5.35,2.278575,77.7085
2,16.75,0.8418575,-0.30866,5.374925,57.8645,8.526275,77.69225,99.2,418.33,4.0366,272.88,172.53,58.377,146.36,28.614,284.74,312.17,0.77728,0.313645,0.9209125,0.6635825,0.542,0.775,0.987665,1.667,2.2,3.9167,5.35,1.73695,78.18775
2,17.25,0.81632,-0.59797,5.2099,27.68425,5.6034,78.241,99.2,418.54,3.9992,151.79,109.805,17.72,84.0625,17.767,283.25,310.79,0.7062275,0.402975,0.920015,0.650585,0.53333,0.775,0.99167,1.667,2.2,3.9,5.3667,1.53285,83.95025
2,17.75,0.772635,-0.83387,5.02545,8.7622,4.1123,79.248,99.2,418.6625,4.1035,54.9165,49.5495,-4.28665,27.3485,6.6996,282.9525,308.4475,0.66941,0.48538,0.88823,0.6442475,0.53333,0.775,0.992,1.667,2.2,3.9167,5.35,1.1684175,81.93325
2,18.25,0.7378625,-1.21365,4.8716,-0.4537925,2.1862,80.327,99.2,418.7,4.1086,7.71755,7.1819,-10.83325,2.443775,1.93335,283.165,307.07,0.62583,0.51688,0.9400825,0.63925,0.542,0.767,1,1.6604,2.2,3.916775,5.35,0.658835,83.543
2,18.75,0.7068875,-1.395575,4.8125,-2.485675,1.565275,80.89525,99.2,418.69,4.12765,1.56615,1.7323,-11.60425,-0.3465275,1.3657,284.17,305.6925,0.5813425,0.49538,0.83927,0.635625,0.53333,0.775,0.983,1.667,2.2,3.9,5.35,0.25583075,84.2335
2,19.25,0.71616,-1.3721,4.914225,-3.1187,1.392975,81.9005,99.28,418.91,4.1229,1.62235,1.745425,-12.3115,-0.4147075,1.354875,282.4125,305.2975,0.622725,0.44162,0.82769,0.63408,0.542,0.767,0.983,1.6667,2.2,3.9167,5.35,0.1589175,84.85825
2,19.75,0.70375,-1.5551,4.8802,-2.8057,1.1855,82.319,99.3,418.91,4.1531,1.586,1.7397,-11.9515,-0.4077425,1.321875,280.455,303.92,0.55993,0.41203,0.7779175,0.6339175,0.535665,0.767,0.987665,1.6625,2.2,3.917,5.35,0.15208575,82.40025
2,20.25,0.6999525,-1.7724,4.922325,-2.9337,1.306925,83.162,99.2975,418.9,4.2088,1.6027,1.736675,-11.6475,-0.3725125,1.321475,281.9225,303.7175,0.551265,0.39367,0.8023925,0.633665,0.533,0.76667,0.989585,1.664825,2.2,3.912525,5.35,-0.0396675,81.75825
2,20.75,0.7128,-1.980925,4.9682,-2.7163,1.3171,83.59025,99.26325,418.895,4.25485,1.604225,1.722,-11.85,-0.371225,1.2983,281.805,303.385,0.57132,0.37507,0.822215,0.630915,0.542,0.767,0.98333,1.6583,2.2,3.917,5.35,-0.2320025,83.075
2,21.25,0.706215,-2.13175,4.9596,-2.415475,0.7229075,83.36825,99.261,418.82,4.26755,1.60105,1.7404,-11.7375,-0.37668,1.32285,281.105,303.53,0.60513,0.35736,0.7960025,0.6237475,0.542,0.767,0.9832475,1.667,2.2,3.9,5.35,-0.2259175,83.52
2,21.75,0.7052475,-2.192675,4.954175,-3.235975,1.148425,83.669,99.23825,418.935,4.19325,1.60805,1.729625,-10.83075,-0.38023,1.334875,281.6425,303.3625,0.566155,0.31227,0.75293,0.618,0.542,0.767,0.9898325,1.6646,2.2,3.917,5.345825,-0.3396675,87.92475
2,22.25,0.70901,-2.050975,5.0309,-3.7627,0.726475,84.20475,99.28475,418.865,4.11595,1.6163,1.7327,-10.84875,-0.3867975,1.277225,282.275,302.92,0.584885,0.2929775,0.73567,0.6116275,0.533,0.767,0.983,1.6583,2.2,3.9167,5.3333,-0.4314175,88.65825
2,22.75,0.68415,-2.212775,4.9779,-2.601425,0.846015,85.2895,99.3,418.97,4.13815,1.624,1.731225,-11.1255,-0.3825175,1.27585,282.115,302.9075,0.591975,0.32162,0.77871,0.612,0.53675,0.767,0.983,1.658,2.2,3.9,5.3333,-0.826665,87.90025
