DOY2,HR2,FC,H,LE,USTAR,WS,NETRAD,PPFD_IN,SW_IN,TA,RH,VPD,PA,G,TS_1_1_1,TS_1_2_1
4,20.25,0.431,-11.4225,-0.7,0.135,0.6485,-66.68,0,0,3.3725,52.3025,2.03,90.62575,-6.5975,7.72875,7.039
4,20.75,0.16525,-20.02,-1.08,0.1105,0.5555,-62.7775,0,0,3.2725,55.0825,2.0275,90.62575,-7.247,7.301,6.9795
4,21.25,0.2155,-18.97,-1.4,0.093,0.402,-62.0875,0,0,2.9675,58.37,1.88,90.62575,-8.0935,6.883,6.9125
4,21.75,0.19075,-20.6,-0.25,0.072,0.40975,-64.525,0,0,2.7805,60.2125,1.935,90.55,-8.58175,6.33775,6.91975
4,22.25,0.21525,-15.72,0.78,0.07,0.33675,-62.4775,0,0,2.1575,62.7625,1.69,90.601,-9.23625,5.9155,6.8275
4,22.75,0.197,-19.88,-2.08,0.0675,0.434,-61.175,0,0,2.085,65.585,1.65,90.45025,-9.5075,5.72925,6.7705
4,23.25,0.2855,-11.9,0.54,0.051,0.4595,-60.9375,0,0,1.7,66.2225,1.57,90.45025,-9.9805,5.35325,6.6985
4,23.75,0.11,-28.02,-2.14,0.055,0.58375,-58.98,0,0,1.3625,68.015,1.445,90.52525,-10.46425,4.9755,6.66125
5,0.25,0.686,-21.66,-2.065,0.08325,0.733,-56.92,0,0,4,66.58,1.27,90.301,-9.24425,6.442,7.45775
5,0.75,0.352,-19.66,-1.52,0.09325,0.742,-55.04,0,0,3.7675,67.0475,1.295,90.301,-9.52075,6.2335,7.41175
5,1.25,0.353,-17.08,-0.84,0.08225,0.729,-54.465,0,0,3.69675,69.4175,1.28,90.301,-9.88325,6.05425,7.195
5,1.75,0.70425,-12.13,-0.945,0.075,0.657,-53.2875,0,0,3.2015,70.1,1.1775,90.301,-10.25125,5.83125,7.0585
5,2.25,0.1295,-8.255,0.655,0.075,0.645,-52.815,0,0,2.9025,71.25,1.055,90.301,-9.8895,5.678,6.98275
5,2.75,0.241,-0.2875,4.4575,0.0715,0.598,-51.7125,0,0,2.408,71.225,0.915,90.301,-9.639,5.5495,6.894
5,3.25,0.1765,-2.32,2.4625,0.0545,0.686,-51.52,0,0,2.02325,73.45,0.82,90.301,-9.9025,5.43375,6.8595
5,3.75,0.302,-0.84,7.16,0.0645,0.559,-47.9025,0,0,1.83,74,0.8075,90.301,-9.9325,5.40975,6.8535
5,4.25,-0.52675,23.18,35.435,0.06925,0.49525,-47.3025,0,0,1.795,74.425,0.76,90.22525,-9.769,5.27825,6.7965
5,4.75,-2.00275,38.26,49.56,0.07025,0.5995,-40.0975,4.8575,1.80175,1.38,74.5,0.78,90.22525,-10.217,5.1785,6.65375
5,5.25,-2.199,57.8075,59.7,0.068,0.664,-22.5525,34.348,15.3275,1.09,74.35,0.605,90.22525,-10.4325,5.128,6.54
5,5.75,-1.37475,73.32,63.92,0.057,0.46925,-5.25175,81.275,31.305,1.5075,73.325,0.5825,90.301,-10.109,5.09225,6.40625
5,6.25,-2.3465,106.25,72.86,0.066,0.525,5.9,112.975,46.895,1.665,73.3,0.74,90.301,-9.45375,5.098,6.275
5,6.75,-3.266,119.69,85.58,0.06125,0.557,47.09,196.85,82.8,2.335,70.975,0.96,90.301,-8.109,5.321,6.138
5,7.25,-4.3675,120.37,113.37,0.10275,0.236,106.275,324.225,127.5,3.95475,64.2725,1.74,90.301,-6.09225,5.52325,6.0375
5,7.75,-6.2755,149.4425,104.105,0.13225,0.135,132.15,420.025,190.1,4.845,59.9025,2.165,90.32575,-3.499,5.905,5.9065
5,8.25,-9.029,182.1225,83.435,0.21,0.335,191.925,528.35,243.95,5.655,53.395,2.6925,90.32575,-0.96725,6.50275,5.8375
5,8.75,-8.2025,151.3525,84.3825,0.24325,0.708,209.725,614.125,299.85,6.225,47.2875,3.05,90.32575,1.21275,7.7235,5.584
5,9.25,-8.73025,166.4025,117.55,0.2435,0.911,269.125,741,374,6.7105,42.285,3.45,90.32575,3.37675,8.9225,5.44
5,9.75,-8.9185,85.9,73.99,0.26125,1.119,307.425,823.5,404.075,7.3525,39.175,3.73,90.32575,6.0055,9.65625,5.5105
5,10.25,-9.466,161.34,93.6975,0.332,1.289,309.875,833,390.925,8.0425,36.065,4.425,90.32575,7.63075,9.8075,5.8145
5,10.75,-10.31225,98.28,95.63,0.36475,1.511,368.9575,954.25,454.5525,8.3775,35.31,4.5175,90.4,9.613,11.41625,6.06725
5,11.25,-9.713,99.31,71.6425,0.374,1.717,406.8,1031.75,542.3,8.695,34.1775,4.595,90.32575,10.53875,12.65875,6.3335
5,11.75,-9.48225,103.0475,76.9425,0.377,1.816,427.25,1103.75,534.275,9.195,32.1675,4.86,90.32575,12.5085,12.88875,6.1675
5,12.25,-8.509,79.1825,50.935,0.44,2.131,397.925,1023.5,507.525,9.5775,31.1525,5.0675,90.4,12.9075,12.72,6.236
5,12.75,-9.0975,65.181,62.46,0.46775,2.259,369.275,980,562.525,9.7075,29.955,5.2775,90.4,14.842,12.85875,6.104
5,13.25,-8.78025,33.895,44.64,0.4655,2.116,284.025,767.75,571.2,9.275,29.93,5.1825,90.4,15.562,13.48125,6.30625
5,13.75,-8.5515,15.865,36.1,0.455,2.145,316.9,843.25,452.55,9.535,29.35,5.345,90.32575,17.7295,13.51625,6.5455
5,14.25,-8.156,-0.6725,18.18,0.504,2.297,309.2,814.25,457.2,9.7125,29.4525,5.2975,90.4,18.64125,13.90125,6.7225
5,14.75,-8.62525,-14.37,13.2675,0.52925,2.529,290.625,745.5,420.975,9.7875,29.1325,5.3425,90.32575,18.52425,15.11375,6.7825
5,15.25,-7.956,-25.32,7.595,0.534,2.581,267.675,697.55,396.95,10.1,29.45,5.3675,90.32575,15.826,15.46375,6.9965
5,15.75,-8.064,-32.1,1.275,0.503,2.489,219.225,610.15,258.95,9.9975,30.0325,5.19,90.301,12.032,14.1325,7.03225
5,16.25,-7.022,-34.5425,-0.295,0.526,2.415,152.5,452.575,255.9,9.7125,31.1775,4.6975,90.301,8.5715,13.445,7.55275
5,16.75,-6.494,-13.295,-5.085,0.4635,2.318,121.975,367.025,221.95,9.2775,31.845,4.3125,90.301,7.29675,13.1225,7.64375
5,17.25,-6.32175,-20.655,-3.23,0.4735,2.245,80.025,265.975,137.025,8.77,33.7525,4.2475,90.301,4.33075,12.48875,7.7645
5,17.75,-5.7605,-25.32,-4.3425,0.461,2.082,59.13,209.85,93.375,8.155,36.9975,3.89,90.301,1.47175,12.07125,7.841
5,18.25,-4.798,-25.51,-1.97,0.391,1.757,16.265,127.175,62.3525,7.75,38.99,3.625,90.301,-0.49925,11.6925,8.0385
5,18.75,-2.7795,-31.985,-1.8075,0.347,1.495,-20.175,53.5575,22.235,7.0925,41.5075,3.265,90.301,-2.52425,11.2825,8.226
5,19.25,-1.215,-29.8275,-1.02,0.1985,1.175,-54.255,10.965,5.6915,6.58775,46.405,2.8875,90.301,-4.28825,10.57,8.244
5,19.75,-0.53,-24.15,-4.215,0.1475,1.009,-66.1725,0,0,6.2375,49.245,2.7275,90.301,-5.87375,9.85,8.23
5,20.25,0.18325,-25.4875,-0.7475,0.11,0.951,-68.13,0,0,5.9825,50.45,2.49,90.301,-6.558,9.165,8.12175
5,20.75,0.31775,-32.125,-1.175,0.127,0.908,-67.1125,0,0,5.5925,54,2.42,90.32575,-7.243,8.6875,8.16225
5,21.25,0.54125,-28.8925,-0.8075,0.106,0.776,-65.329,0,0,5.3315,57.3825,2.2675,90.32575,-7.93025,8.32,8.0395
5,21.75,0.4245,-16.0695,-0.26,0.11175,0.564,-64.325,0,0,5.015,58.895,2.1375,90.301,-8.59475,7.89,7.9025
5,22.25,0.2855,-24.485,-1.59,0.10175,0.644,-61.97,0,0,4.96375,60.305,2.02,90.32575,-8.9345,7.6925,7.74075
5,22.75,0.401,-23.75,-3.2975,0.087,0.558,-61.35,0,0,4.6725,62.535,1.745,90.32575,-8.81375,7.53125,7.64925
5,23.25,0.47875,-21.8475,-1.51,0.0935,0.583,-61.275,0,0,4.64,64.26,1.51,90.301,-9.15925,7.215,7.57275
5,23.75,0.46775,-28.79,0.15,0.08325,0.5,-59.7575,0,0,4.505,65.6925,1.39,90.32575,-9.49175,6.8465,7.56375
6,0.25,0.38425,-9.415,-2.295,0.06975,0.62425,-64.02,0,0,8.24,61.665,2.73,90.601,-7.6285,10.11375,12.214
6,0.75,0.445,-12.32,-2.05,0.077,0.78575,-62.1625,0,0,7.595,63.18,2.47,90.601,-8.16725,9.41,12.15325
6,1.25,0.2975,-10.175,-1.56,0.065,0.7995,-60.6525,0,0,7.4675,64.19325,2.28,90.601,-8.07125,8.885,11.6575
6,1.75,0.4905,-6.19,-0.34,0.065,0.708,-58.1875,0,0,6.90725,65.6825,2.045,90.601,-8.3675,8.255,11.845
6,2.25,0.483,-8.92,-1.67,0.05475,0.623,-58.355,0,0,6.3775,67.8375,1.945,90.601,-8.59875,7.79875,11.7405
6,2.75,0.508,-3.1025,-0.1225,0.056,0.55225,-57.325,0,0,6.1325,68.4625,1.605,90.601,-8.94825,7.41125,11.65575
6,3.25,0.37,16.68,13.2875,0.056,0.71975,-56.4875,0,0,5.9135,69.245,1.475,90.601,-9.1165,7.155,11.47725
6,3.75,0.556,34.2425,32.2875,0.056,0.62325,-54.4,0,0,5.3775,69.795,1.1825,90.52525,-9.38475,6.844,11.2345
6,4.25,-0.952,88.735,48.6875,0.052,0.63825,-51.605,3.378,1.206,4.93,71.675,1.055,90.52525,-9.57975,6.52025,11.23375
6,4.75,-1.7625,89.42,41.17,0.05975,0.55775,-39.935,28.5025,8.9175,4.4335,72.2,0.87,90.601,-9.755,6.40125,11.32975
6,5.25,-1.544,103.405,74.77,0.051,0.50075,-26.435,62.94,15.7125,4.261,72.75,0.81,90.601,-9.9565,6.33525,10.8285
6,5.75,-1.59025,157.8,87.2275,0.051,0.56725,-15.6975,85.75,20.27,4.7165,72.725,0.97,90.62575,-9.75275,6.25325,10.243
6,6.25,-1.939,167.2575,105.3875,0.05125,0.58775,-11.0975,101.975,23.67,5.1025,70.275,1.19,90.62575,-9.44375,6.4815,9.8985
6,6.75,-2.917,194.815,91.5675,0.06175,0.49575,76,408.925,43.7625,6.9725,64,2.22,90.62575,-8.64125,6.99575,10.07975
6,7.25,-5.125,198.945,96.8375,0.097,0.06725,157.05,535.025,315.375,8.9175,57.6925,3.105,90.62575,-5.1695,8.213,9.165
6,7.75,-7.24425,229.6825,108.635,0.127,0.08725,157.5,692.975,364.875,10.0075,53.26,4.17,90.601,-2.47875,9.1275,9.42025
6,8.25,-7.689,248.0525,113.995,0.17825,0.333,264.4,782.75,405.775,10.5525,49.4775,4.7425,90.601,-0.9945,10.12875,9.5885
6,8.75,-7.85175,270.3925,128.1475,0.1995,0.6225,291.05,818,420.225,11.39,43.655,5.3125,90.601,0.2555,11.4975,9.35825
6,9.25,-8.97125,245.9125,114.955,0.2675,1.023,379.075,999.25,492.95,12.075,38.045,6.055,90.601,1.6735,12.73125,9.5975
6,9.75,-8.82775,201.0075,94.87,0.249,1.024,375.3,978,561.025,12.5025,34.5075,6.345,90.62575,4.14675,14.4075,9.8635
6,10.25,-9.114,212.6375,96.64,0.2795,1.26475,395.775,1059.75,691.2,13.14,32.54825,6.645,90.7,7.415,15.425,10.038
6,10.75,-8.922,204.305,61.755,0.335,1.609,492.15,1291.75,514.525,13.605,31.3075,7.36,90.62575,9.18,15.89375,10.36125
6,11.25,-8.89075,180.275,68.015,0.331,1.714,511.2,1304.75,737.25,14.2725,30.2075,7.9325,90.601,10.5725,17.30625,10.5465
6,11.75,-8.363,164.99,77.2375,0.39,1.913,526.9,1341.5,852.5,14.6225,29.0225,8.3875,90.601,12.295,18.97125,10.573
6,12.25,-7.675,126.365,75.415,0.394,2.029,513.3,1326.75,894.8025,14.8325,28.4075,8.225,90.601,12.70375,18.30125,10.4135
6,12.75,-7.97975,116.95,77.135,0.42,2.14,505.175,1304,786,14.81,27.0825,8.2,90.601,13.05125,19.17,10.739
6,13.25,-7.952,60.0975,53.945,0.422,2.062,441.425,1132.75,660.35,15.0225,27.2225,8.6975,90.601,16.87875,20.03,10.6735
6,13.75,-8.4175,49.485,44.0525,0.49925,2.1135,449.3,1181.5,899.25,15.555,27.015,8.6825,90.601,18.6025,20.255,11.00675
6,14.25,-7.816,11.36,38.55,0.472,2.166,443.45,1125.25,644.625,15.5575,25.945,9.3175,90.601,23.58375,19.98125,11.46075
6,14.75,-7.5145,-8.555,20.125,0.491,2.4385,440.1,1123,655.45,15.33,26.285,9.0925,90.601,20.885,19.86625,11.63125
6,15.25,-7.49375,-28.555,11.31,0.519,2.4745,333.925,890.75,488.525,15.15,26.095,8.64,90.601,22.02125,19.3925,12.08775
6,15.75,-6.767,-30.975,3.205,0.506,2.336,312.125,854.5,468.475,15.0625,26.515,8.175,90.52525,18.70375,19.42375,12.3255
6,16.25,-7.376,-40.2175,-2.415,0.535,2.51775,214.5,610.55,513.525,15.0375,27.31,8.2725,90.52525,19.7725,19.4,12.659
6,16.75,-6.427,-48.3875,-0.1175,0.5435,2.4295,187.7,538.15,382.95,14.8525,28.4275,8.005,90.52525,14.6675,19.00625,12.823
6,17.25,-5.807,-36.57,-1.9825,0.535,2.41175,129.025,405.675,310.2,14.8075,29.26,7.485,90.52525,6.82425,18.2375,12.85825
6,17.75,-5.1605,-23.14,-1.1875,0.402,2.13775,117.875,360.65,252.425,14.3075,30.1925,7.01,90.52525,4.19625,17.44375,13.00225
6,18.25,-4.91175,-29.3125,-1.6,0.41125,1.9525,68.8775,245.9,155.775,13.83,33.1025,6.59,90.52525,2.89875,17.15875,13.14175
6,18.75,-3.25475,-29.45,-2.6775,0.37,1.77425,18.9575,150.35,64.5825,12.9225,35.09,5.84,90.52525,1.431,16.7925,13.21375
6,19.25,-1.9585,-29.735,-2.0075,0.29425,1.45825,-34.8525,56.0875,25.2025,12.2775,37.8125,5.335,90.5,-0.1365,16.294,13.36425
6,19.75,-0.84475,-25.245,-0.93,0.18875,1.16375,-69.505,10.95,4.23325,11.625,42.1775,4.8625,90.52525,-1.35125,15.7075,13.30325
6,20.25,0.19475,-21.075,-4.34,0.1395,0.99,-73.75,0,0,11.03,44.43,4.35,90.601,-2.35975,14.905,13.04775
6,20.75,0.4455,-17.98,-6.35,0.135,0.85925,-72.15,0,0,10.65,46.97,4.1075,90.601,-3.154,14.0875,12.9625
6,21.25,0.3845,-22.885,-3.635,0.1245,0.76075,-71.775,0,0,10.3675,49.1025,3.825,90.601,-3.9135,13.3575,12.8955
6,21.75,0.5565,-6.83,-1.495,0.09625,0.571,-70.3,0,0,10.065,51.5375,3.775,90.62575,-4.45275,12.745,12.758
6,22.25,0.36,-6.095,-2.755,0.09725,0.58625,-69.23,0,0,9.8125,52.0775,3.4825,90.62575,-4.89525,12.235,12.80975
6,22.75,0.4685,-11.52,-2.82,0.0965,0.5695,-67.9325,0,0,9.6175,55.81,3.3725,90.62575,-5.46275,11.7675,12.668
6,23.25,0.503,-19.445,-2.78,0.07175,0.63225,-66.5,0,0,9.305,58.46,3.095,90.601,-5.83775,11.22375,12.64
6,23.75,0.41075,-9.265,-1.96,0.078,0.64825,-65.82,0,0,8.9775,60.4025,2.78,90.62575,-6.344,10.78625,12.50025
7,0.25,0.5285,-12.7325,-1.685,0.05675,0.42925,-63.535,0,0,12.5825,53.2475,4.1375,90.62575,-6.54075,12.185,14.64375
7,0.75,0.63,-9.08,-0.57,0.05875,0.57175,-62.955,0,0,11.8375,56.5125,3.81,90.62575,-6.89775,11.5275,14.22125
7,1.25,0.432,-6.985,-0.76,0.049,0.45075,-61.07,0,0,11.1825,60.175,3.385,90.601,-6.9005,10.97375,14.38425
7,1.75,0.65,-8.1225,-0.6875,0.053,0.607,-59.91,0,0,10.7825,62.575,3.1225,90.601,-7.02325,10.535,14.578
7,2.25,0.8025,-6.55,-0.4375,0.0515,0.71125,-59.41,0,0,10.1925,63.75,2.76,90.601,-7.36625,10.22375,14.61875
7,2.75,0.334,4.575,8.5575,0.0495,0.831,-57.6,0,0,9.03,66.09,2.48,90.601,-7.69925,9.8625,13.80825
7,3.25,0.55975,20.36,23.6975,0.0465,0.8295,-55.97,0,0,8.84,68.7125,2.23,90.601,-8.2415,9.4325,14.46525
7,3.75,0.3435,52.9725,34.085,0.0455,0.86475,-55.235,0,0,8.345,69.755,2.03,90.601,-8.6395,8.9725,14.24525
7,4.25,-0.5265,90.4575,51.47,0.0445,0.81,-52.435,0,0,8.0725,71.15,1.675,90.601,-8.89,8.52,14.04175
7,4.75,-0.5635,143.47,75.5375,0.045,0.80425,-45.31,11.6875,4.50425,7.9325,71.775,1.48,90.601,-9.20575,8.2,13.77025
7,5.25,-1.61075,115.985,75.14,0.047,0.827,-34.42,43.085,10.8475,7.6,71.65,1.42,90.62575,-9.34475,7.99,13.89375
7,5.75,-1.439,145.65,105.275,0.045,0.6405,-22.8125,72.225,17.2125,7.5925,72.3,1.135,90.62575,-9.35475,7.87875,13.79725
7,6.25,-1.413,164.235,101.3525,0.03975,0.70225,-14.13,88,20.58,7.6625,71.675,1.215,90.62575,-9.13825,7.92875,13.69625
7,6.75,-3.24,228.5275,120.3875,0.036,0.67475,23.1975,204.55,49.3425,8.785,68.6,1.91,90.7,-8.7885,8.0925,13.47275
7,7.25,-3.80025,248.79,99.765,0.058,0.11525,235.65,726.5,271.9,11.4325,60.3325,4,90.7,-6.9415,9.40625,13.10625
7,7.75,-4.74,213.9425,127.565,0.1,0.03175,205.45,791.25,413.325,13.835,54.0925,5.24,90.7,-3.7385,10.3625,12.553
7,8.25,-7.1505,263.3,122.385,0.109,0.0505,315.85,1080.75,564.075,15.405,49.3725,6.35,90.7,-0.73125,11.53625,11.95675
7,8.75,-8.134,218.1025,100.7175,0.158,0.13675,405.65,1201.25,637.675,16.525,41.7275,7.725,90.7,3.24,12.765,11.44575
7,9.25,-8.12,205.69,116.2225,0.162,0.37825,511.675,1405.5,728,17.95,36.4125,9.47,90.7,4.48,14.16375,11.40125
7,9.75,-7.806,170.8125,119.42,0.171,0.62,566.1,1506,775.5,18.7,32.241,10.92,90.7,6.975,16.169,11.408
7,10.25,-8.785,201.29,90.5975,0.19225,0.84125,625.45,1602.25,830.5,19.37,29.905,12.9,90.7,11.03875,17.73625,11.684
7,10.75,-8.81725,212.86,98.985,0.227,0.9725,672.925,1717.25,884.5,19.9325,27.3375,14.275,90.7,17.70675,19.19125,12.108
7,11.25,-8.17225,158.3825,95.2975,0.216,1.27325,697.075,1768.75,836.75,20.2475,25.6075,15.3525,90.62575,14.643,20.55625,12.32575
7,11.75,-8.3245,133.145,99.1275,0.322,1.58125,711.2975,1814.75,936,20.7575,23.765,15.6975,90.62575,15.64975,23.49625,12.4355
7,12.25,-8.812,76.91,64.265,0.367,1.628,713.5875,1816,913.5,21.28,21.765,16.4175,90.601,22.3135,22.39,12.60475
7,12.75,-7.8185,66.56,62.98525,0.354,1.69825,686.425,1725.25,808.5,21.7925,21.3225,16.895,90.601,17.745,22.3425,12.66925
7,13.25,-6.63675,22.375,49.795,0.369,1.8845,656.425,1638.25,723.25,21.53,20.4425,16.32,90.601,17.6425,25.455,12.69225
7,13.75,-7.224,18.65,43.6875,0.39975,1.9795,609.25,1525.75,650.65,21.5575,19.2975,16.2475,90.601,18.58225,27.1175,12.84075
7,14.25,-7.0195,-1.295,32.375,0.401,2.034,598.575,1586,732.25,21.8675,19.555,16.2,90.601,21.42975,27.19,12.8005
7,14.75,-7.401,-20.3325,13.7825,0.429,2.18775,548.075,1386,728.25,22.04,19.5,16.59,90.601,27.112,29.86125,13.117
7,15.25,-6.5485,-26.8725,2.0275,0.437,2.24325,504.425,1319,660.525,21.8975,19.3225,16.3025,90.52525,23.71425,28.05,13.52175
7,15.75,-6.024,-31.495,-2.3025,0.429,2.302,426.225,1146.25,544.15,21.5775,19.235,15.885,90.601,16.82875,28.6425,13.78225
7,16.25,-6.081,-26.5225,-2.0025,0.512,2.3645,351.465,963.25,474.5,21.16,19.88,15.2425,90.601,15.98675,29.97625,13.94025
7,16.75,-5.37,-19.985,-0.7475,0.4975,2.4115,255.9,750.75,299.525,20.9625,21.285,14.82,90.601,12.782,26.93875,14.32125
7,17.25,-4.804,-26.6325,-2.47,0.518,2.335,229.95,679.825,257.75,20.395,22.62,13.88,90.601,7.9325,23.8225,14.827
7,17.75,-3.519,-21.87,-2.795,0.45975,2.0455,135.275,417.425,192.875,20.0125,24.4425,12.865,90.601,5.5385,21.64875,15.38575
7,18.25,-3.038,-30.4675,-4.035,0.436,1.94925,71.45,292.85,131.55,19.5675,27.08,11.5525,90.601,3.689,20.44625,15.514
7,18.75,-2.067,-21.5875,-6.1675,0.32675,1.5475,15.6675,175.25,76.275,18.6675,29.2475,10.115,90.601,1.923,19.945,15.50775
7,19.25,-1.04,-25.9425,-5.6925,0.246,1.33475,-40.24,51.54,25.8425,17.8,30.755,8.925,90.601,0.55775,19.12125,15.45775
7,19.75,-0.122,-28.8725,-2.505,0.1425,1.0945,-70.125,8.3975,3.67625,16.8375,33.2975,7.6725,90.601,-0.9575,18.06125,15.5535
7,20.25,0.26,-24.79,-3.87,0.1345,0.91,-74.05,0,0,16.21075,35.225,7.1675,90.62575,-2.04675,17.1025,15.5975
7,20.75,0.3945,-24.875,-2.83,0.11975,0.79075,-73.05,0,0,15.63,36.91,6.575,90.7,-2.6765,16.25325,15.592
7,21.25,0.568,-31.8825,-1.22,0.095,0.62475,-71.8,0,0,15.3725,39.19,6.1225,90.7,-3.6905,15.3325,15.37325
7,21.75,0.864,-28.685,-2.79,0.084,0.50725,-70.06,0,0,15.0175,40.9,5.72,90.7,-4.49775,14.505,15.28575
7,22.25,0.637,-20.7225,-3.17,0.08975,0.5035,-68.335,0,0,14.6525,42.325,5.3975,90.7,-4.8105,13.79125,15.186
7,22.75,0.68,-18.8975,-4.61,0.07875,0.5255,-67.48,0,0,14.2075,44.4575,5.1725,90.7,-5.214,13.27875,15.069
7,23.25,0.641,-21.555,-1.2675,0.07675,0.5615,-66.755,0,0,13.9025,47.215,4.82,90.7,-5.46925,12.78375,15.0095
7,23.75,0.57825,-20.4,-0.7375,0.07,0.64425,-64.67925,0,0,13.535,50.6075,4.37,90.62575,-5.98975,12.435,14.734
8,0.25,0.799,-15.505,-0.9425,0.0545,0.62875,-63.08,0,0,12.9425,52.52,4.21,90.62575,-5.5545,12.92625,15.401
8,0.75,0.90375,-12.06,-0.915,0.06225,0.44975,-62.535,0,0,12.635,54.685,3.85,90.62575,-5.75975,12.69125,15.18225
8,1.25,0.682,-18.5675,-0.0375,0.046,0.703,-60.465,0,0,11.9675,57.525,3.3575,90.62575,-5.9485,12.38875,15.01225
8,1.75,0.892,-9.9075,-1.3025,0.04975,0.67825,-59.285,0,0,11.325,61,3.065,90.62575,-6.311,12.025,15.29175
8,2.25,0.445,-12.125,-1.01,0.048,0.60875,-58.435,0,0,11.0725,62.0475,2.665,90.62575,-6.699,11.68375,14.93775
8,2.75,0.449,-10.82,0.0575,0.05025,0.66525,-57.16,0,0,10.735,63.74,2.545,90.62575,-7.18775,11.2225,15.1695
8,3.25,0.66975,5.625,11.58,0.042,0.62825,-55.2225,0,0,10.3175,64.4025,2.01,90.62575,-7.6785,10.8275,14.999
8,3.75,0.3545,28.24,26.6175,0.04825,0.64275,-54.3325,0,0,9.855,65.845,2.115,90.62575,-7.92975,10.2225,14.84675
8,4.25,0.735,66.525,49.9,0.044,0.769,-53.75,0,0,9.4375,66.48,1.8,90.62575,-8.23375,9.79375,14.71925
8,4.75,-0.097,106.6125,62.8075,0.04525,0.73075,-51.64,0,0,8.775,69.1925,1.485,90.62575,-8.51175,9.38375,14.71525
8,5.25,-0.662,129.08,79.83,0.04825,0.5995,-44.9225,8.36,3.14925,8.535,70.425,1.25,90.62575,-8.78775,9.28375,14.7205
8,5.75,-1.4,156.9325,87.09,0.04425,0.693,-31.7325,46.1475,12.4575,8.3,70.7,1.01,90.651,-8.87175,8.77375,14.44575
8,6.25,-2.557,206.55,98.6025,0.04225,0.59775,-20.43,74.925,17.0025,7.9675,70.65,1.1075,90.651,-8.8805,8.6925,14.48475
8,6.75,-2.1275,213.64,99.5775,0.04075,0.66725,-11.9825,94.025,20.8675,8.32,69.6325,1.015,90.72525,-8.67375,8.32125,14.18925
8,7.25,-3.097,248.115,100.8125,0.047,0.4755,65.87275,268.7,141.125,9.54,65.48,2.1025,90.72525,-7.83175,8.27125,14.04425
8,7.75,-4.968,243.66,89.0575,0.074,0.0285,152.65,626.95,353.75,11.4875,58.66,3.51,90.72525,-5.90425,9.44375,13.71675
8,8.25,-6.7745,261.455,108.045,0.09625,0.01725,225.0775,720.75,482.575,14,52.3,5.1,90.72525,-2.2115,10.90375,13.15875
8,8.75,-7.80575,237.8125,86.9625,0.129,0.07475,298.1,1027.75,588.95,15.7975,44.0975,7.01,90.651,1.80775,14.0675,12.34975
8,9.25,-8.22575,255.3475,92.4425,0.134,0.20425,438.825,1235.25,663.35,17.2875,38.2125,9.0125,90.62575,5.595,17.9975,11.606
8,9.75,-8.78075,274.15,102.46,0.17425,0.423,503.675,1390.25,738.75,17.985,33.2725,10.67,90.62575,7.48475,18.85375,11.8695
8,10.25,-8.9,254.27,91.3525,0.17825,0.633,559.9,1509,794.75,19.3,29.66,12.07,90.62575,9.449,19.565,12.3435
8,10.75,-8.8635,203.1525,81.135,0.194,0.77,596.8,1587,821.5,20.22,26.66,14.52,90.7,11.312,21.73875,12.875
8,11.25,-8.67675,189.5375,78.27,0.27875,0.974,621.4,1623,851.25,20.89,24.58,15.85,90.7,14.67225,26.225,12.72925
8,11.75,-8.6095,161.67,79.015,0.27075,1.34575,609.725,1638.5,868.75,21.18,23.3075,16.8425,90.601,18.98475,28.48375,12.921
8,12.25,-8.1445,117.155,47.44,0.30475,1.48725,595.65,1633,868.75,22.18,21.25,17.7675,90.601,20.933,26.37375,13.20325
8,12.75,-7.76825,71.745,53.425,0.324,1.6355,547.055,1577,856,22.8525,20.2725,18.735,90.601,18.17075,25.4625,13.2825
8,13.25,-7.365,26.98,35.945,0.339,1.796,561.2025,1571.5,842,23.43,19.7125,19.8125,90.52525,19.0035,27.75,13.62125
8,13.75,-7.31275,-2.565,21.8725,0.38,1.90225,566.675,1536.75,805.25,23.745,19.495,20.325,90.52525,18.57575,27.77625,13.86875
8,14.25,-6.626,-23.775,7.82,0.434,2.0205,509.7,1422.75,754,23.82,19.34,19.96,90.52525,19.5625,29.74875,13.96875
8,14.75,-7.245,-25.79,0.565,0.45675,2.10575,429.53,1287.5,710.25,23.26,18.9425,20.3575,90.52525,24.50575,30.29125,13.9425
8,15.25,-5.679,-21.635,-1.2475,0.435,1.99625,414.175,1177.25,620.175,23.435,18.5275,19.755,90.5,24.12,29.89625,14.074
8,15.75,-5.4535,-29.9525,-4.3125,0.4955,2.2575,359.115,1018.5,553.075,23.14,19.4075,18.8975,90.5,16.16425,30.08375,14.774
8,16.25,-4.816,-25.2325,-2.9725,0.4735,2.2605,278.3325,852.25,473.125,23.14,20.895,18.555,90.5,12.7025,27.64625,15.32625
8,16.75,-4.608,-29.5525,-4.49,0.454,2.34975,219.22,675.675,375.875,21.9525,21.985,17.5625,90.52525,10.9295,27.055,15.568
8,17.25,-4.008,-26.925,-2.85,0.477,2.1,133.075,455.65,270.225,21.6675,23.6825,15.9425,90.5,10.3775,27.24875,15.61375
8,17.75,-3.195,-31.135,-3.6525,0.3945,1.88525,55.545,283.25,174.7,20.8425,23.555,15.0475,90.52525,7.6105,24.98375,15.86225
8,18.25,-2.14775,-34.2625,-4.9325,0.3285,1.5155,-5.015,128.925,90.2,20.14,25.17,13.8075,90.5,5.17725,23.5025,16.12425
