DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,TA,PA,RH,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
1,5.25,-0.180274,-12.1467,-0.149437,0.317948,-0.630744,-0.2542465,-0.13372325,0.588351,0.0929,-8.12603,-8.42442,97.6376,68.4585,388.322,2.76545,0.341399,0.359,0.0858,0.0956,-8.394965,68.74445,-6.4282525,-2.82586,0.25693175,272.907,275.19575,0.000727,-1.4909725,-16.3434,-21.6588,-9.6075
1,5.75,-0.103469,-14.598,-0.5320615,0.1846275,-0.702614,-0.20831875,-0.056975,0.614514,0.0917,-7.79025,-8.19133,97.6552,68.4801,388.875,2.8361775,0.327914,0.339856,0.0917,0.0836,-8.172135,68.48695,-6.5728875,-3.037485,0.253309,271.95075,274.33725,0.001775,-1.5251675,-16.329575,-21.773025,-9.56
1,6.25,-0.110048,-12.3764,-0.105232,0.075207,-0.700498,-0.267351,-0.06375,0.557346,0.0962,-8.48594,-8.68465,97.7233,69.6652,388.811,2.80468,0.350465,0.334322,0.0868,0.0874,-8.6217125,69.75515,-6.60788,-3.0383025,0.2519055,270.13775,272.60775,0.00232,-1.570725,-16.2704,-21.8217,-9.69
1,6.75,-0.114236,-13.4235,0.437449,0.101831,-0.696278,-0.4423235,-0.0307,0.622908,0.0997,-8.87338,-9.13938,97.7554,69.2035,388.69,2.74447,0.342333,0.360783,0.0864,0.09,-9.0460325,69.290175,-6.6061075,-2.819905,0.268972,269.6855,270.91275,0.010625,-1.6055925,-16.197425,-21.7607,-9.6175
1,7.25,-0.124439,-14.2641,0.02986,0.06145,-0.670138,-0.351818,-0.0187,0.706001,0.0919,-8.72338,-9.04762,97.7307,68.3458,389.055,2.6195175,0.338327,0.32135,0.0957,0.0812,-8.965075,68.394725,-5.9818875,-1.671365,0.46667975,269.79,272.4985,0.55014475,-1.63605,-16.120975,-21.9079,-9.52
1,7.75,-0.12624,-7.70183,-0.22825975,0.23730575,-0.427151,-0.2733115,-0.0316,0.451678,0.0899,-8.55975,-8.77035,97.6974,68.4214,388.8855,2.55458,0.35777,0.320903,0.0832,0.0753,-8.70996,68.422625,-0.83790525,4.221585,1.685485,270.86125,273.0265,7.8147275,-1.6820925,-16.44845,-21.557625,-9.755
1,8.25,-0.149119,-6.984555,0.506268,0.07185,-0.124024,-0.12738425,-0.0368,0.61582975,0.094,-8.2982075,-8.57435,97.6855,68.22215,388.99775,2.7468325,0.39355725,0.37661525,0.092585,0.089975,-8.57435,68.22215,9.463,19.512075,3.84933,274.4915,275.6115,31.637575,-1.680645,-16.369975,-20.943625,-9.035
1,8.75,-0.126616,-6.60312,2.2984825,-0.0608,0.11994,-0.11040775,-0.0803,0.629797,0.128395,-7.98972,-8.1977,97.6679,67.1941,389.35575,2.673155,0.413347,0.349705,0.12428,0.107759,-8.1491225,67.243025,21.412525,38.21405,8.5856575,277.916,278.9395,57.038025,-1.653305,-15.7672,-20.246025,-7.96225
1,9.25,-0.135918,-1.76677,3.42757,-0.204606,0.139674,-0.25325525,-0.054675,0.797879,0.12465925,-7.967365,-8.08217,97.686075,65.553375,389.438,2.78174,0.42219025,0.4185115,0.14722125,0.1099865,-8.08217,65.553375,31.32135,53.590375,11.4813,279.56275,281.14675,89.9913,-1.6052675,-13.859675,-19.36665,-7.4465
1,9.75,-0.172946,-3.3713775,8.720765,-0.695695,0.2380325,-0.1852085,-0.0969,0.8734495,0.14036025,-7.7437975,-7.59024,97.682325,62.706925,389.788,2.770775,0.4527875,0.45429875,0.1790545,0.118301,-7.59024,62.706925,47.4432,70.2834,14.489725,282.3135,284.26575,114.6865,-1.5294675,-13.3643,-17.671975,-6.4915
1,10.25,-0.1869495,-2.8095225,6.5117875,-0.535442,0.35598775,-0.0845,-0.0645,1.07536,0.15229275,-7.164915,-7.044085,97.6656,61.02165,389.138,2.68672,0.53859675,0.49545,0.1867835,0.1424995,-7.044085,61.02165,55.60175,80.4219,18.0919,287.88575,287.96975,138.0895,-1.4418825,-12.714075,-14.61915,-5.715
1,10.75,-0.218805,0.731141,7.89021,-0.799682,0.124538,-0.17923425,-0.0766,1.1976675,0.17253,-6.8134025,-6.5728025,97.64935,58.970475,387.884,2.763305,0.572251,0.5059905,0.21417275,0.142454,-6.5728025,58.970475,67.747875,101.574,22.586925,290.56625,292.61675,164.32425,-1.223225,-11.021875,-13.65705,-4.393
1,11.25,-0.2153515,2.4130775,11.6583,-0.882894,0.17731425,-0.289449,-0.0482,1.12354,0.1602865,-6.411615,-6.198405,97.600425,57.321325,388.333,2.90069,0.5730725,0.5452625,0.22652425,0.149699,-6.198405,57.321325,71.018575,132.12025,22.991075,291.67,294.2195,207.6705,-1.050235,-9.728645,-12.399175,-3.83875
1,11.75,-0.2066345,-0.974748,13.74135,-1.42369,0.37210425,-0.29552275,-0.0612,1.24332,0.1615095,-5.9818275,-5.933425,97.5538,55.319975,388.699,2.8263075,0.557773,0.56544225,0.234324,0.156322,-5.933425,55.319975,81.692425,136.558,29.02005,294.28475,297.307,219.583,-0.8900005,-9.25958,-11.183775,-3.16875
1,12.25,-0.258222,3.319955,12.83945,-0.948753,0.182589,-0.19927525,-0.108309,1.332045,0.20653625,-5.6473325,-4.983735,97.51975,52.1635,389.241,2.769905,0.63427725,0.56630525,0.260675,0.1541195,-4.983735,52.1635,83.9662,135.74725,32.9073,294.83875,297.36125,225.27125,-0.71467125,-8.4811825,-10.75135,-3.11925
1,12.75,-0.23305825,4.8944775,14.9064,-0.996048,0.14088625,-0.24923675,-0.069,1.36259,0.17981725,-5.62631,-5.076735,97.4251,49.933175,389.261,2.89891,0.6785385,0.540932,0.24877575,0.15404475,-5.076735,49.933175,92.83555,146.58925,28.846425,295.058,297.9645,231.788,-0.562026,-8.233025,-10.104075,-4.0655
1,13.25,-0.209175,3.0611725,12.613425,-0.891168,-0.082925,-0.103001,-0.0961,1.3201275,0.203971,-5.3427175,-4.8677275,97.4703,48.10745,388.65375,2.9091175,0.64024025,0.615372,0.239799,0.1377125,-4.8677275,48.10745,79.1498,119.0965,25.673975,297.3885,298.84675,200.38475,-0.45317425,-7.51198,-9.372735,-3.2015
1,13.75,-0.2096175,1.4457425,12.2069,-0.8147845,0.0383,-0.1161955,-0.0361,1.15455,0.19889425,-4.9359325,-4.3851675,97.3834,46.5831,388.52075,2.900475,0.62035375,0.65147525,0.2419495,0.14404675,-4.3851675,46.5831,80.467225,119.5975,20.822525,298.0275,299.2905,199.792,-0.3686425,-7.1326975,-8.695045,-3.292
1,14.25,-0.21909875,1.1195975,10.107675,-0.76905675,-0.0888535,-0.09933925,-0.05205,1.2948925,0.16616725,-4.62327,-4.065955,97.4429,45.4349,388.76475,2.8491125,0.71229875,0.55620275,0.23098625,0.12796225,-4.065955,45.4349,60.684475,108.98275,19.943225,298.09525,299.3125,166.8645,-0.33005025,-6.7780375,-8.400235,-3.604
1,14.75,-0.208993,-1.8654725,6.9988425,-0.63659725,-0.20950975,-0.175309,-0.052075,1.3157375,0.20969175,-4.424875,-4.0953925,97.46205,46.420725,388.1085,2.8158425,0.65148425,0.6443095,0.217393,0.1154105,-4.0953925,46.420725,63.774275,95.138575,17.30395,296.96275,298.205,153.41225,-0.284819,-7.0737925,-8.5831,-3.93775
1,15.25,-0.23023625,-2.91639,7.74405,-0.490223,-0.40140475,-0.180884,-0.0395,1.3009675,0.17855025,-4.185245,-4.078025,97.476975,45.873025,389.30075,2.736985,0.57179225,0.575895,0.21555875,0.0975,-4.078025,45.873025,47.999775,68.32615,13.4887,296.96075,298.12025,106.09275,-0.24206075,-7.098675,-9.0021475,-4.763
1,15.75,-0.2299645,-8.4281475,6.318475,-0.0381,-0.60928775,-0.1779675,-0.0349,1.296785,0.1639645,-3.952125,-4.0611575,97.4901,46.31225,389.054,2.75295,0.49318275,0.49928025,0.19072175,0.08995,-4.0611575,46.31225,32.964725,44.97695,9.7263325,295.93525,297.21425,71.4422,-0.219668,-7.4553025,-9.696925,-5.08025
1,16.25,-0.18082725,-12.81995,3.4668675,0.162269,-0.9121775,-0.3083155,-0.038,1.1234525,0.105456,-3.923255,-4.066915,97.4989,46.956875,389.066,2.7852775,0.47637125,0.3921965,0.15911775,0.07785,-4.066915,46.956875,20.092825,27.4105,5.2590275,294.179,295.88,41.94105,-0.2546865,-7.7636175,-10.2234,-5.417
1,16.75,-0.16540225,-18.77465,0.107938,0.13228925,-1.6640025,-0.32339125,-0.0462,1.0843425,0.13134175,-3.858085,-4.10075,97.519575,50.582775,389.12925,2.76256,0.440939,0.398993,0.14807225,0.097825,-4.10075,50.582775,1.9382375,7.65766,2.2066775,292.4675,295.2155,19.198975,-0.31643625,-8.3861475,-11.8468,-7.282
1,17.25,-0.16197425,-18.2801,0.4846665,0.1889855,-1.5797525,-0.26283325,-0.0406,0.84793425,0.093925,-3.9655475,-4.2927125,97.53895,53.02065,388.987,2.7870875,0.39141825,0.32446925,0.1171255,0.1083165,-4.2927125,53.02065,-5.4685625,-0.8953915,0.60855175,289.241,290.48675,1.577355,-0.4493765,-8.8242775,-12.5374,-7.91625
1,17.75,-0.1398785,-17.712025,0.381634,0.14876275,-1.4113925,-0.16277275,-0.0232,0.736916,0.095575,-4.4915825,-4.9576475,97.568975,53.681775,389.2955,2.81439,0.39160025,0.31063175,0.10854875,0.09882675,-4.9576475,53.681775,-7.1241125,-3.04763,0.2420805,289.2505,290.16,0.008855,-0.576937,-9.1977175,-13.74135,-8.143
1,18.25,-0.1206775,-20.2177,0.389056,0.312864,-1.134465,-0.0992945,-0.0185,0.63759475,0.082225,-4.974575,-5.3930225,97.585775,54.6598,389.503,2.80398,0.32618075,0.32446225,0.086775,0.13357775,-5.3930225,54.6598,-7.1362925,-3.1174325,0.24452725,288.6445,289.55225,-0.0201,-0.644924,-10.4242175,-13.77935,-8.2375
1,18.75,-0.14236,-16.04435,-0.016375,0.0577,-0.8968205,-0.1269895,-0.040125,0.5459245,0.0834,-5.3860925,-5.739965,97.63255,56.6767,389.569,2.8410575,0.28251675,0.31529175,0.07665,0.102091,-5.739965,56.6767,-7.4910475,-2.9158075,0.30772575,285.43125,287.79775,-0.00917,-0.68584225,-10.906925,-14.4491,-8.08325
1,19.25,-0.134507,-15.896975,0.0622,0.248388,-0.86682525,-0.1605725,-0.0216,0.5661515,0.089175,-5.8597275,-6.22232,97.671625,57.815075,389.84425,2.79434,0.2878795,0.3080605,0.0694,0.1004185,-6.22232,57.815075,-7.14588,-3.0684075,0.35930775,283.93525,285.97875,-0.01009,-0.89207525,-11.345275,-15.0948,-7.99025
1,19.75,-0.14505925,-16.2408,0.2493105,0.209284,-1.02683,-0.1992985,-0.0328,0.48384075,0.092475,-6.0376,-6.4115725,97.67685,59.272225,389.865,2.7758775,0.31978225,0.36440825,0.0827,0.09973675,-6.4115725,59.272225,-7.124035,-3.1405475,0.3006135,284.3835,284.792,-0.00808,-0.98737475,-11.914025,-16.25945,-8.2075
1,20.25,-0.15474,-17.500575,-0.1400275,0.20362525,-0.8855285,-0.190023,-0.049825,0.55691475,0.0993505,-6.29902,-6.6067725,97.6819,59.465175,390.0105,2.81235,0.2999835,0.35383975,0.085725,0.11022725,-6.6067725,59.465175,-7.14914,-3.1384475,0.2936475,284.5335,284.97725,-0.0086275,-1.082565,-12.477825,-16.373125,-8.76
1,20.75,-0.18337625,-21.8301,0.0901735,0.1755905,-0.81697425,-0.274748,-0.051675,0.56318,0.09785025,-6.4743275,-6.73504,97.685825,60.1916,389.6615,2.870445,0.36494525,0.37240825,0.0887,0.098275,-6.73504,60.1916,-6.95734,-3.14489,0.24595575,283.6735,283.64325,-0.0049275,-1.0780325,-12.7994,-17.007675,-8.2125
1,21.25,-0.150987,-13.5946,-0.1201765,-0.0103,-0.908282,-0.297212,-0.056675,0.65100475,0.098275,-6.3046775,-6.56778,97.71455,60.3525,390.43675,2.89311,0.293691,0.3599835,0.0925,0.09225,-6.56778,60.3525,-7.489355,-2.7908725,0.17975675,282.18275,284.08275,-0.0051,-1.09986,-12.79485,-17.000225,-9.0025
1,21.75,-0.14103025,-16.6343,0.00542,0.137442,-0.72151325,-0.137014,-0.02455,0.6147895,0.093225,-6.4102275,-6.6452775,97.693975,61.185625,390.359,2.900415,0.28970075,0.32336275,0.07805,0.10147725,-6.6452775,61.185625,-7.10294,-2.936615,0.3174805,279.5855,281.13225,0.000843,-1.0844225,-12.6833,-16.55745,-8.6425
1,22.25,-0.1457895,-21.884925,0.0497,0.0787,-0.70083025,-0.213886,-0.02335,0.55435875,0.0977,-6.232725,-6.4908475,97.651375,61.240975,389.67525,2.79965,0.287463,0.3068895,0.078525,0.115073,-6.4908475,61.240975,-7.0037125,-3.0047325,0.27568825,278.63425,280.62775,-0.002285,-1.0598425,-12.620575,-16.19795,-9.695
1,22.75,-0.118332,-17.789025,-0.28601275,0.295746,-0.641216,-0.2303865,-0.0445,0.603284,0.08165,-6.40689,-6.69471,97.663775,61.947425,389.726,2.78096,0.26925075,0.2772685,0.069425,0.1089645,-6.69471,61.947425,-6.9464125,-3.0870975,0.26775225,278.5955,280.069,0.0014275,-1.0802,-12.679025,-16.33595,-9.365
1,23.25,-0.130329,-18.18435,-0.29741275,-0.0187175,-0.744822,-0.163562,-0.053525,0.481441,0.101021,-6.9975625,-7.3809225,97.65485,63.1032,389.913,2.7674325,0.2945205,0.32440475,0.084775,0.11131575,-7.3809225,63.1032,-7.089705,-3.0770375,0.32775675,278.64175,279.81525,-0.001169,-1.161335,-12.51705,-16.196675,-10.25
1,23.75,-0.13940325,-19.6326,0.3637485,0.183032,-0.8228845,-0.161457,-0.0412,0.482643,0.095,-7.497355,-7.8096425,97.689625,63.4297,389.822,2.7466575,0.359546,0.3286385,0.078025,0.12483,-7.786925,63.508825,-6.9164225,-3.2170175,0.263542,276.35175,277.57675,-0.001476,-1.1894175,-12.435825,-16.51965,-10.2575
2,0.25,-0.08355,-11.108025,-0.284278,-0.10744925,-0.924369,-0.24199875,-0.0183,0.53070875,0.088875,-2.778955,-2.860835,97.639225,61.828075,391.171,3.0848325,0.281732,0.32439825,0.0692,0.1471275,-3.014185,61.836775,-6.8451125,-2.7547275,0.229794,293.0995,294.67725,-0.000184503375,0.041925,-8.66662,-12.0156,-5.54425
2,0.75,-0.093075,-13.5432,-0.1124435,0.224038,-0.91833325,-0.241061,-0.0626,0.49588575,0.083825,-3.186695,-3.2075675,97.6464,61.82125,391.153,3.051675,0.29751125,0.31161875,0.077875,0.1567995,-3.5214025,61.92085,-6.6727125,-2.7492925,0.30470825,292.68075,294.55775,-0.00123,0.042875,-8.97103,-11.92075,-5.898
2,1.25,-0.06635,-10.679225,-0.349966,0.1124195,-0.62839775,-0.3550795,-0.0444,0.56148,0.08035,-3.4941,-3.5272625,97.6436,62.091475,391.1595,3.10272,0.317299,0.296686,0.071075,0.1248365,-3.5744875,62.043625,-6.4881325,-2.802025,0.31987225,291.46225,292.6915,0.00067725,0.043325,-9.19063,-11.8459,-5.60975
2,1.75,-0.078275,-11.8003,-0.814159,0.0211,-0.9219565,-0.355878,-0.0264,0.58568325,0.0801,-3.878235,-3.8105575,97.650825,61.51185,391.389,3.04884,0.3098215,0.311374,0.0752,0.1441445,-3.8187525,61.24715,-6.328285,-2.5705025,0.28080375,290.87225,292.748,0.000904,0.03855,-9.389595,-12.468975,-5.6585
2,2.25,-0.070375,-13.10135,-0.617721,0.0296,-0.78146775,-0.23422825,-0.0631,0.58951725,0.08395,-4.0224225,-3.84366,97.631375,62.798675,391.117,3.09993,0.3007105,0.28198425,0.072125,0.13547475,-3.91612,62.773025,-6.4139025,-2.50351,0.203971,289.57075,292.5295,5.9502715e-05,0.039025,-9.285115,-12.668275,-6.06375
2,2.75,-0.08755,-13.086225,-0.560362,-0.03335,-0.912988,-0.3128045,-0.0562,0.60872575,0.080025,-3.921455,-4.02939,97.626775,62.3916,390.59275,3.216955,0.2854455,0.29188675,0.071325,0.15240175,-4.12549,62.3488,-6.35531,-2.3777875,0.317568,287.004,289.88425,0.0016875,0.011065,-9.5948525,-12.674175,-6.23475
2,3.25,-0.0668,-17.722625,0.09499575,0.020025,-0.76197325,-0.29870675,-0.0654,0.55889575,0.093625,-3.658895,-3.9052375,97.60865,63.382075,390.998,3.235695,0.28338525,0.28976525,0.069425,0.138271,-4.1438725,63.354425,-6.5762975,-2.545325,0.293468,286.05575,287.8025,0.00244,0.0074375,-9.63429,-12.4243,-6.2725
2,3.75,-0.08275,-14.82185,-0.021,0.15964275,-0.9642285,-0.374163,-0.0559,0.4994305,0.090325,-4.170055,-4.2044375,97.594575,64.332675,390.9995,3.21934,0.297613,0.3213345,0.0706,0.13755,-4.5081725,64.165225,-7.0922575,-2.8542025,0.269432,287.3685,288.58925,0.001745,-0.024525,-9.5657375,-12.404,-6.33925
2,4.25,-0.083975,-14.905825,-0.219305,0.0706,-1.031005,-0.204751,-0.05865,0.45808325,0.0967,-4.6384,-4.6463175,97.607275,66.098725,391.266,3.21158,0.3164415,0.33819525,0.08285,0.14081025,-5.0211925,65.916975,-6.3061025,-2.7175975,0.247074,287.37025,288.95325,-0.0007139983075,-0.05225,-9.083095,-12.2984,-6.2225
2,4.75,-0.099314,-15.018825,-0.51332625,-0.11999,-0.85440975,-0.278001,-0.0465,0.4309405,0.090025,-4.803405,-4.952505,97.6312,66.917,391.4925,3.1463475,0.31471025,0.31602,0.071875,0.13251025,-4.997595,66.4364,-6.7285575,-2.73083,0.3612005,288.022,289.7825,0.0013525,-0.0336,-9.2328675,-12.334225,-6.296
2,5.25,-0.10210725,-17.001675,-0.45783275,0.12585175,-1.0232,-0.318616,-0.03485,0.4809765,0.089825,-5.3397725,-5.071995,97.645525,68.94075,391.975,3.2898875,0.2846395,0.31407375,0.059875,0.1605265,-5.329865,68.58245,-7.3422275,-2.699795,0.387219,285.24025,287.09375,0.00078175,-0.04415,-9.39387,-12.227625,-6.38275
2,5.75,-0.08995,-14.798775,-0.560295,-0.450294,-0.69722125,-0.355062,-0.1023585,0.558116,0.0845,-5.1212725,-5.0962025,97.639425,69.79935,391.857,3.26122,0.248669,0.3261715,0.063725,0.13748075,-5.4284825,69.51845,-7.1380325,-2.95562,0.36312025,283.4235,284.996,0.0010715,-0.10958,-9.4481,-12.46605,-6.1685
2,6.25,-0.0991855,-12.928775,-0.945942,-0.0327,-0.9413655,-0.40559575,-0.0473,0.39030525,0.099689,-4.8518575,-4.9981975,97.664475,68.2441,392.3595,3.0995425,0.32837375,0.29116475,0.066125,0.148974,-5.1182525,68.1173,-7.0035125,-2.6773175,0.368079,283.808,285.847,0.0067125,-0.14037475,-9.4480425,-12.436625,-6.1445
2,6.75,-0.0928,-14.395825,-0.339795,-0.12573925,-0.63964875,-0.229368,-0.100659,0.55988975,0.091,-4.824845,-4.9700775,97.640525,69.17975,392.979,3.23912,0.3119155,0.322375,0.07925,0.147587,-4.9737925,69.01845,-5.10711,-2.086085,0.3035885,284.2975,286.45125,0.1102075,-0.20630175,-9.452405,-12.37135,-5.7865
2,7.25,-0.09275,-14.49855,-0.23224175,0.0854,-0.564161,-0.246243,-0.0363,0.4799515,0.0854,-5.437415,-5.20039,97.66935,69.36605,392.278,3.28788,0.372846,0.2658135,0.0765,0.130688,-4.9568975,69.733175,-1.79858,0.9699635,1.303035,284.23875,285.9525,3.73678,-0.2219285,-9.428595,-12.541575,-5.87375
2,7.75,-0.0985,-13.57085,-0.027988,0.1630755,-0.243136,-0.13925575,-0.0421,0.544864,0.0998635,-5.23059,-4.844075,97.68215,69.1186,392.189,3.350665,0.359227,0.3501805,0.09095,0.1214235,-4.9372025,69.141875,6.06014,13.308725,4.1399025,285.88025,287.5555,21.902225,-0.2339705,-9.3888875,-12.394225,-5.47525
2,8.25,-0.09025,-9.879375,2.00282,0.036455,0.250201,-0.10801225,-0.07615,0.6188455,0.103333,-4.395855,-4.141085,97.68475,66.8412,392.188,3.3871,0.351664,0.365752,0.116377,0.114479,-4.1632225,67.00315,16.625975,30.9246,9.2449825,290.6455,292.10425,52.23495,-0.29573575,-9.2249025,-12.357725,-4.85075
2,8.75,-0.11120975,-7.98139,3.184755,-0.099318,0.17234125,-0.2165405,-0.097075,0.692574,0.11659775,-4.103125,-4.0555725,97.6894,63.643325,392.732,3.308115,0.39123675,0.32984175,0.12940325,0.124558,-4.0555725,64.0912,27.514725,52.7979,12.6727,295.19,296.69475,84.967775,-0.2259235,-9.07822,-11.6964,-4.52775
2,9.25,-0.14090525,-6.236215,6.46256,-0.503636,0.3238155,-0.126045,-0.14185925,0.852808,0.12143225,-3.86017,-3.701965,97.68145,60.1427,392.368,3.181105,0.459883,0.3955055,0.16109225,0.13812675,-3.701965,61.417075,44.001125,69.6858,18.7952,298.11575,299.693,116.86875,-0.17323225,-8.1450875,-11.152975,-3.985
2,9.75,-0.150229,-2.417135,6.978205,-0.872222,0.533493,-0.11084475,-0.15205,0.9583345,0.1500855,-3.2456,-3.025205,97.65995,57.8294,391.87075,3.26638,0.498826,0.471393,0.1924075,0.157387,-3.2732275,58.146925,44.400875,92.23345,27.164175,300.45,302.897,162.65525,-0.16375475,-7.5927825,-10.372975,-3.19375
2,10.25,-0.199931,-0.00931,9.7671475,-0.61987,0.225881,-0.1889225,-0.14125625,1.1537275,0.15655975,-2.90881,-2.7770325,97.673625,56.27715,391.95875,3.3170575,0.54163725,0.468434,0.2073725,0.155493,-3.1214175,56.7213,53.3594,113.06625,32.214075,304.40375,305.10475,201.98375,-0.11184025,-7.3219275,-9.9492075,-2.285
2,10.75,-0.20774325,-2.0900675,10.6558,-1.075734,0.3482365,-0.0898,-0.15813625,1.0980075,0.17692025,-2.5184675,-2.3376125,97.63075,52.058025,392.20925,3.44174,0.61223475,0.594727,0.23907025,0.18299275,-2.7062575,52.5522,59.560475,123.40775,36.125775,306.9765,307.889,200.39825,-0.083575,-7.1572775,-9.497355,-1.92225
2,11.25,-0.19883225,2.1772525,10.5597,-1.1041625,0.34226875,-0.330656,-0.10045375,1.5146,0.21494725,-2.27822,-1.598495,97.608375,49.9169,392.0555,3.2872,0.7448575,0.688483,0.26055625,0.189687,-1.801805,50.06545,65.582225,157.17375,39.631075,307.85325,310.04925,235.5485,-0.053225,-6.9037,-9.10665,-1.624
2,11.75,-0.1920375,0.286876,14.3369,-1.13181,0.3932795,-0.28744975,-0.032575,1.575955,0.189369,-2.0418875,-1.08397325,97.575475,47.725375,391.81825,3.476415,0.7050495,0.73408325,0.2809,0.179526,-1.62029775,47.950675,85.982625,158.049,49.838775,310.73875,311.74475,238.13975,-0.0193175,-6.5269925,-8.5309975,-1.7425
2,12.25,-0.2419665,-0.618337,14.440325,-0.978649,0.4088715,-0.219142,-0.045525,1.72513,0.22188075,-1.6669025,-0.82527525,97.533175,46.594775,392.03025,3.40227,0.87255175,0.74968025,0.2845925,0.18405625,-1.22971175,46.89165,75.249325,137.55525,46.13195,314.1595,314.9725,231.593,0.030375,-6.4797575,-8.1278075,-1.28775
2,12.75,-0.23158075,-0.370012,22.857475,-1.221645,-0.0013785,-0.3382305,-0.0697,1.74818,0.2357245,-0.998716,-0.62661225,97.467525,44.414825,391.7,3.4117175,0.8029295,0.74076225,0.3058605,0.17903825,-0.65690875,44.618175,76.0799,135.591,35.06385,314.6875,315.43625,241.9635,0.063525,-6.1725625,-7.8527125,-1.18075
