DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,CO2,VPD,NETRAD,H2O
1,13.25,0.2513,22.4748,1.36075,-39.142675,-38.51825,-0.4765,24.44975,-1.248225,92.37575,-6.047325,10.8374,20.071575,20.1741,44.71785,318.7157,7.45975,186.29415,15.449875
1,13.75,0.16225,22.70825,1.34725,-37.747975,-37.439725,-0.218675,19.20735,-1.47345,81.332775,-4.6012,10.0425,19.888725,19.925175,46.288625,319.3529,7.115,120.175,15.709925
1,14.25,0.2274,21.90905,1.445,-37.615575,-36.7008,-0.288775,23.30465,-3.4658,74.036075,-6.58235,9.64295,19.97675,20.281125,45.536525,318.2367,4.98825,155.021525,16.062625
1,14.75,0.283575,22.03385,1.524275,-37.84075,-38.0382,-0.246125,26.456,-3.3428,69.3626,-3.14395,8.304875,20.14135,20.36325,46.913725,318.728025,4.89,128.426075,16.14105
1,15.25,0.228925,22.100425,1.613975,-34.8226,-33.7402,-0.285175,14.416,-3.177475,59.4592,-5.86715,7.5244,20.474175,20.402925,46.877825,319.512025,6.3865,111.660225,16.120425
1,15.75,0.2459,22.515775,1.34135,-29.4008,-28.9285,-0.36195,6.1074,-2.7552,53.76915,-5.48095,7.375025,20.5727,20.424025,46.80225,321.29655,5.83775,78.76005,15.898825
1,16.25,0.24075,21.967175,1.460925,-26.341275,-25.46375,-0.22175,6.652875,-2.91935,47.656225,-5.437025,6.210075,20.548775,20.51865,47.701975,323.63395,6.64075,72.086,16.340775
1,16.75,0.2395,21.74325,1.43725,-20.040375,-19.298375,-0.0321,-0.128925000000001,-3.5729,41.51485,-3.3779,3.55225,20.562975,20.584775,49.27765,325.41825,6.14,47.62725,16.473575
1,17.25,0.2397,21.674925,1.433625,-13.873025,-13.782125,-0.100425,-12.89325,-4.3628,33.024875,-3.081725,0.3487,20.7513,20.767875,50.9534,325.975075,5.9035,7.8896,16.279725
1,17.75,0.18485,21.00065,1.308475,-7.8716,-7.804,-0.3538,-23.8765,-4.726725,14.1453,-4.07815,-4.4577,20.812925,20.8277,53.7215,326.71465,5.1085,-23.020325,15.77715
1,18.25,0.1276,20.343275,0.9899,-1.773575,-2.1034,-0.00467499999999999,-41.545675,-7.3193,-2.127275,-3.356975,-3.90635,20.608075,20.82735,58.687025,328.05855,4.2265,-53.899225,15.51135
1,18.75,0.058,19.5509,0.5841,2.1305,1.79305,-0.0666,-51.9912,-5.174,-1.4364,-4.506075,-7.68555,20.36155,20.87075,60.334325,332.1905,3.193,-66.0193,15.27715
1,19.25,0.036,18.693,0.6015,2.190625,1.8848,-0.266825,-58.2046,-3.321675,0.23265,-5.388425,-16.67525,20.029925,20.88815,63.47355,332.718975,2.725,-66.0015,15.099025
1,19.75,0.04375,18.49675,0.59575,2.68125,-0.874,-0.67065,-68.69305,-2.64325,-14.5225,-4.7833,-18.533,19.714725,20.886075,62.894,332.846875,2.07,-63.9885,14.852275
1,20.25,0.029575,18.67,0.556675,2.06725,2.01175,-0.1271,-62.9754,-4.11635,-10.411325,-5.743275,-18.7682,19.4661,20.853725,63.565575,333.76035,2.01825,-66.111,14.71315
1,20.75,0.048675,18.39255,0.4846,2.7172,2.706975,-0.397,-55.83635,-3.7209,0.509725,-5.141525,-19.6626,19.266525,20.838,64.6396,333.656875,2.21975,-67.8548,14.55685
1,21.25,0.0424,18.143675,0.680425,2.431175,2.46075,-0.342075,-64.86175,-3.836,3.112625,-10.046025,-20.76175,19.073525,20.833525,64.279075,333.105225,2.35625,-73.78475,13.954825
1,21.75,0.066,17.83975,0.9805,-5.033975,-2.3916,-0.43655,-64.9094,-3.472275,-18.694,-5.407375,-21.19335,18.90705,20.7926,63.5766,331.7756,2.1975,-68.88515,13.436725
1,22.25,0.04725,17.2765,0.816,1.4776,1.8448,-0.549575,-69.195375,-2.699225,-4.1314,-7.200425,-20.737675,18.7598,20.819225,64.2167,331.602425,2.295,-67.86275,13.432975
1,22.75,0.06125,17.44875,0.9885,2.2865,2.5121,-0.5671,-68.85065,-3.44455,2.3485,-5.387025,-20.125225,18.64975,20.7965,62.5486,331.4761,2.34,-69.9949,12.995925
1,23.25,0.033,17.5585,0.72325,1.74125,2.0533,-1.13565,-67.103625,-2.540825,-3.8776,-6.31015,-20.50975,18.51615,20.763975,63.097975,331.90315,2.81,-74.01075,12.950775
1,23.75,0.0675,16.92675,0.9585,1.7407,-2.5951,-0.27865,-85.49725,-4.653725,-5.5299,-8.505725,-20.28875,18.3547,20.7807,62.822525,332.220225,2.98,-75.018,11.93855
2,0.25,0.0387,16.67925,0.7466,2.2669,2.227025,-0.895725,-61.208925,-3.028,2.3428,-5.365925,-19.2072,20.0243166666667,20.3152,59.44395,328.437075,4.15375,-63.42565,11.75845
2,0.75,0.0534,16.900225,0.59525,-20.376375,-19.72225,-0.7446,-72.5342,-2.18425,-0.3382,-3.3239,-18.8847,19.8910916666667,20.30755,58.718225,326.395425,3.73725,-62.2757,11.70315
2,1.25,0.069,16.582,0.791875,-6.6454,-6.05045,-0.86805,-70.62845,-3.7838,-10.235875,-3.0971,-19.0836,19.7063666666667,20.3036,60.336125,324.45185,4.09175,-63.3423,11.558375
2,1.75,0.064,16.31505,0.89765,-1.9942,-0.7792,-0.859325,-63.0274,-4.375825,-2.6425,-11.09785,-19.3444,19.59035,20.324425,58.493275,319.233625,4.635,-65.425325,11.26735
2,2.25,0.051525,16.164675,0.96615,-12.143325,-13.777525,-0.461625,-53.630375,-2.359575,-4.713275,-5.018975,-19.0694,19.4413583333333,20.3202,58.383575,324.6883,4.453,-61.981425,11.108375
2,2.75,0.07495,15.757825,0.9604,1.14545,1.6638,-0.887425,-56.90365,-2.3725,-6.0571,-8.596125,-19.0667,19.3038666666667,20.313025,57.27715,324.261675,4.666,-61.07085,10.8916
2,3.25,0.06425,15.3856,0.711175,1.8888,1.876,-0.439,-51.861,-3.03865,2.5728,-3.610825,-19.217075,19.22695,20.283975,56.696725,320.6725,4.853,-60.085825,10.632725
2,3.75,0.053875,15.2006,0.9218,2.2585,2.059,-0.570525,-54.13405,-2.7957,2.080675,-3.71495,-20.090325,19.0924083333333,20.248275,57.265525,326.561725,4.8125,-58.1377,10.5048
2,4.25,0.04375,14.807925,0.947075,1.572675,1.459825,-0.65325,-58.09505,-2.9091,-6.384975,-4.13245,-20.444125,18.9902416666667,20.22735,57.859525,330.533375,4.629,-61.711375,10.443275
2,4.75,0.076175,14.9914,0.990425,2.5265,2.636,-4.873775,-55.766,-3.34605,2.222275,-14.34305,-20.9191,18.8658416666667,20.20655,58.7185,333.15985,4.14675,-62.1103,10.22125
2,5.25,0.066175,14.9872,1.0346,-10.51525,-11.27545,-0.785675,-54.7092,-2.531725,-4.4668,-5.510475,-21.330675,18.7861916666667,20.192525,58.6254,332.39435,2.95125,-64.14675,10.4279
2,5.75,0.058775,15.017375,0.8577,-9.136,-7.785,-1.131325,-62.915925,-2.8435,1.8949,-5.034275,-21.6668,18.6862083333333,20.1676,59.202375,332.0243,3.62475,-63.7956,10.278
2,6.25,0.07465,15.274525,1.0838,2.1065,1.9085,-0.45735,-56.2575,-4.4246,3.4645,-4.913625,-21.833075,18.5573833333333,20.13155,58.7317,330.81315,4.2285,-63.479725,10.50635
2,6.75,0.05685,15.4499,0.920075,2.62965,2.56505,-0.593575,-70.2093,-3.254025,-1.4816,-9.293525,-21.39,18.4405333333333,20.067775,56.1097,330.709775,4.089,-79.311925,9.85275
2,7.25,0.071775,15.095725,1.1665,1.4515,2.32195,-1.7577,-67.74355,-3.48625,1.07305,-10.336675,-21.5057,18.35595,20.07405,56.63065,333.038775,4.30525,-62.27915,9.736625
2,7.75,0.07765,15.4871,0.95915,0.636,0.334,-0.98015,-67.641,-1.538325,-0.979725000000001,-6.126025,-22.03465,18.3804166666667,20.041875,52.882125,333.130675,5.04425,-51.763775,9.50075
2,8.25,0.069175,16.4296,0.7799,-13.6655,-12.553,-1.3689,-61.739075,1.255175,8.449875,-2.8985,-21.34575,18.6049833333333,19.96915,53.011425,329.454025,5.43375,-22.993925,10.1049
2,8.75,0.0559,18.575675,0.488075,-14.3674,-13.588,-1.76535,-46.2699,2.087525,1.6938,-1.068825,-18.9183,18.895975,19.85005,50.101775,325.1425,7.01675,27.5328,11.6567
2,9.25,0.069175,19.542925,0.397425,-22.589225,-22.117825,-0.936175,-30.866175,-0.19115,30.1377,-0.8807,-15.78405,19.1222833333333,19.6746,48.71695,324.648175,8.03875,60.78185,12.6942
2,9.75,0.10885,20.209575,0.59605,-27.6021,-27.515,-0.430675,-7.5455,-1.4631,62.3687,-1.064575,-12.297375,19.4449083333333,19.365625,49.046275,325.194425,8.4395,114.3989,13.02965
2,10.25,0.12455,20.70455,0.72715,-31.74,-31.6401,-0.357025,24.5184,-3.361225,55.5657,-3.150925,-9.162475,19.8421,18.868625,48.9534,324.879925,9.8435,114.7701,12.6517
2,10.75,0.176075,21.043925,1.0362,-33.774,-33.589,-0.299,14.36275,-0.0815,76.4702,-5.7627,-6.426875,20.3476166666667,18.78895,46.58445,323.9395,10.85725,182.089125,12.538
2,11.25,0.18965,21.479225,1.0411,-31.8925,-31.701125,-0.3032,24.953825,-0.23185,84.223575,-4.864725,-3.2038,20.853725,19.003025,44.833,323.773375,11.368,213.077675,12.440525
2,11.75,0.24535,21.794325,1.283575,-39.0746,-39.626825,-0.368725,27.418375,-0.588225,110.4076,-3.974675,-1.75075,21.3632,19.193225,44.056575,324.847475,10.22925,208.550875,12.37385
2,12.25,0.21865,22.2569,1.1445,-36.60205,-36.489025,-0.798025,56.170825,-0.350675,125.60245,-5.45995,0.342025,21.9773833333333,19.410525,42.41365,324.423675,10.1825,275.0646,12.6137
2,12.75,0.256025,22.344025,1.40595,-36.532275,-36.34655,-0.509,26.5584,-1.9662,70.1768,-5.683025,1.8931,22.52795,19.579875,42.86485,324.6999,10.484,153.06805,13.3528
2,13.25,0.274125,21.769675,1.493975,-35.5245,-35.5406,-0.287725,29.65845,-3.07975,65.586075,-3.2868,3.609325,23.1402166666667,19.914675,41.84135,324.894125,9.52625,122.270675,13.363375
2,13.75,0.324725,21.86395,1.522725,-36.46625,-36.249475,-0.582675,16.389475,-1.139125,71.477275,-3.006275,3.08405,23.100475,20.081675,43.28945,324.722025,9.4145,143.5205,13.315075
2,14.25,0.3116,22.396325,1.9062,-35.4421,-35.504875,-0.350875,20.27285,-3.31765,54.5099,-2.421175,4.97155,23.1233583333333,19.974575,43.8283,324.83665,10.29625,179.206825,13.180875
2,14.75,0.31285,21.671875,1.725975,-34.7599,-34.6811,-0.311025,-8.19339999999999,-4.154125,93.4604,-2.31515,8.0973,23.229325,20.1488,43.274925,324.928725,9.06475,121.008625,12.997425
2,15.25,0.28165,21.1965,1.53,-32.9697,-32.9376,-1.95675,28.3953,-4.303325,74.0308,-4.9543,9.7233,23.5738666666667,20.152375,43.601775,316.60465,7.43075,147.9121,13.405675
2,15.75,0.273025,20.73795,1.296925,-35.4877,-35.8839,-0.3661,18.6668,-4.405675,60.7585,-2.5105,8.169225,23.6528916666667,20.16275,44.66615,324.5639,2.24825,169.8771,13.224725
2,16.25,0.31435,20.03895,1.679075,-26.3491,-26.3778,-2.137,2.4928,-4.3213,63.0907,-12.26995,6.31185,23.7508416666667,20.14325,44.6946,315.6461,3.7865,96.605325,13.1742
2,16.75,0.272275,20.037275,1.5691,-23.5852,-23.5309,-0.6277,-9.3943,-3.58875,43.413,-6.8017,3.53725,23.6150416666667,20.1449,45.89325,313.196725,5.67575,92.64995,13.331
2,17.25,0.318225,19.95465,1.652325,-18.7723,-22.4704,-6.1694,-10.1762,-5.978425,16.4679,-25.611625,1.4732,23.5379833333333,20.2206,45.8939,325.6063,3.63525,-27.6918,13.321325
2,17.75,0.22755,19.731025,1.131125,-18.4923,-17.1727,-1.9945,-22.433725,-4.324525,-8.54409999999998,-7.3511,-0.260199999999999,23.3969416666667,20.276775,47.366925,297.4202,4.91325,-5.61859999999999,13.471625
2,18.25,0.193775,19.64205,1.14195,-5.7855,-6.192,-1.7605,-30.0486,-5.50845,11.0594,-11.9119,-3.5101,23.0699166666667,20.3328,50.488875,327.798225,4.107,-33.591,13.395725
2,18.75,0.152175,19.0251,0.827425,0.5472,0.0667000000000003,0.136225,-44.6169,-6.996675,1.1554,-4.659525,-6.467,22.7238583333333,20.396825,53.6514,329.8123,3.58025,-62.2616,13.4905
2,19.25,0.069625,18.34825,0.580875,1.903775,1.4141,0.0276,-44.4331,-5.91015,3.79705,-3.2244,-9.7336,22.3261166666667,20.440375,58.290075,315.210575,3.5255,-65.1097,13.144125
2,19.75,0.052875,17.532675,0.43975,2.237,2.2615,-2.216075,-48.22665,-4.2461,5.732875,-13.529675,-12.7115,21.96405,20.422425,58.9869,300.225375,3.70825,-63.5262,12.986375
2,20.25,0.0428,17.479,0.544525,-2.444,-3.32805,-0.5147,-60.064425,-4.11675,2.017125,-3.778725,-14.8444,21.690575,20.38045,59.16515,314.541575,3.9425,-64.5813,12.3933
2,20.75,0.052525,17.478425,0.701525,-12.71675,-11.031975,-2.0165,-60.4373,-2.77545,-5.9049,-7.116125,-15.9893,21.440325,20.37405,59.5266,307.2038,3.871,-63.3407,11.994725
2,21.25,0.056525,16.875275,0.611575,-31.1499,-32.0861,-0.1694,-55.4071,-3.409325,0.288,-14.87895,-17.1534,21.1966166666667,20.421375,60.044125,311.667525,2.996,-64.345075,11.6875
2,21.75,0.047075,16.954075,0.8105,-4.568,-7.2878,-1.030775,-62.983125,-2.45385,-5.83815,-6.448475,-18.3996,20.9771083333333,20.424025,60.54525,319.777925,3.732,-62.9726,12.158975
2,22.25,0.059525,16.8369,0.860275,-0.68975,-1.48705,-0.64295,-67.497475,-3.131575,-13.156,-6.7145,-18.1152,20.7960083333333,20.364,60.8847,327.361225,2.66975,-61.9206,11.94195
2,22.75,0.055625,16.742075,0.98955,-6.195,-6.487,-0.872475,-74.6895,-3.718025,2.4279,-5.846925,-17.9356,20.6358333333333,20.416,59.30965,332.607575,3.182,-62.418,11.6379
2,23.25,0.038975,16.437875,0.910425,1.948675,1.9066,-1.106125,-54.8712,-2.83985,3.5778,-10.30895,-18.9324,20.4389333333333,20.42975,60.08515,329.33665,4.04725,-60.4131,11.70715
2,23.75,0.0556,16.4679,0.829475,1.25615,1.5875,-0.6239,-55.2213,-2.764575,-3.122125,-4.263,-19.75855,20.2213,20.414825,61.112175,326.54825,4.34,-67.820025,11.662475
3,0.25,0.041625,16.572,0.545925,-1.510775,-1.5215375,-0.6493,-43.15965,-3.40225,-23.5666,-5.5795875,-21.8185,21.8174333333333,20.750625,61.8685,325.5387875,1.28725,-56.952,12.5955375
3,0.75,0.045975,16.61055,0.9022,-12.8147125,-12.47105,-0.532425,-43.15965,-2.554,-2.9916625,-3.4625125,-22.0223,21.6159333333333,20.6951,58.465625,324.1518375,1.24525,-57.4939,12.5543875
3,1.25,0.03995,16.42955,0.832225,-2.922275,-2.541975,-0.769775,-43.15965,-3.2560875,-19.0799375,-3.9411125,-22.0216,21.3753333333333,20.68075,57.56035,322.586175,1.382,-56.1402,12.314875
3,1.75,0.06725,16.2012,0.93225,-0.528,0.0580499999999998,-0.6221625,-43.15965,-3.4437875,-8.9755,-7.688425,-22.315625,21.2392,20.682575,59.57875,318.7388125,1.013,-54.711475,12.038175
3,2.25,0.064675,16.01985,0.976075,-5.6477375,-6.4612625,-0.4541875,-42.1387,-2.759725,-4.7423375,-4.755425,-22.719825,21.0582166666667,20.638,59.33325,322.0652125,1.6675,-54.60975,11.8251875
3,2.75,0.0548,15.63055,0.825725,0.9566125,1.215875,-0.6999625,-41.11775,-2.5391875,-3.29115,-7.0025,-23.2171,20.8330583333333,20.6241,58.557875,321.5263375,1.8285,-55.88255,11.7186125
3,3.25,0.07535,15.9257,0.9222,1.32315,2.3406,-0.4486875,-40.0968,-2.9641375,4.870175,-3.78785,-23.425675,20.718975,20.58065,57.691175,321.774,2.13,-55.3576,11.52705
3,3.75,0.077175,15.74805,1.051825,1.662625,2.735425,-0.4766375,-50.799125,-2.52735,5.62285,-4.9377875,-23.058275,20.5541416666667,20.546475,57.186975,324.2822375,1.85425,-56.686575,11.429275
3,4.25,0.05145,15.927725,0.93655,1.2584,0.1835,-0.5245,-55.1565,-2.6853,6.891,-3.917225,-23.4061,20.3450833333333,20.549175,56.712275,325.936,1.7335,-57.7385,11.409075
3,4.75,0.047175,15.693725,0.838825,1.7616875,-35.3206,-2.712825,-48.6205,-3.3749,-1.3019,-9.2252125,-23.4395,20.1246833333333,20.5199,56.522975,326.664175,1.7515,-58.2818,11.15975
3,5.25,0.057075,15.588325,0.894075,-4.679925,-44.5456,-0.5794625,-57.161875,-2.52605,-7.930825,-5.2969875,-22.9697,19.9746083333333,20.496475,57.583425,325.9854875,1.07625,-57.6008,11.058325
3,5.75,0.07745,15.21485,0.979625,-4.0983375,-3.433625,-0.771475,-52.876275,-3.2163125,-3.740425,-6.38595,-23.1103,19.8235416666667,20.49315,58.351675,325.9587125,1.60975,-57.494,10.8145
3,6.25,0.071875,15.136175,1.145125,1.4932,2.585125,-0.4491125,-48.590675,-3.6237375,3.31415,-3.95525,-23.9034,19.6477166666667,20.482225,58.4064,324.82145,1.558,-56.3146,11.0269875
3,6.75,0.080175,15.387525,1.19365,1.524125,0.2452,-0.5304125,-75.8749,-2.0952,-8.1782,-5.6688875,-24.0431,19.4836916666667,20.4091,59.214325,324.70845,1.50725,-56.1464,10.6503125
3,7.25,0.05215,15.950175,1.0389,-1.14635,-2.2614,-1.258225,-43.3006,-1.651875,6.4196,-8.0344,-23.117425,19.38515,20.36215,58.542375,325.6983875,1.86025,-51.358475,10.679625
3,7.75,0.049325,16.769075,0.985775,-5.35175,-3.0656,-1.2348875,-64.663775,-0.55635,2.209425,-2.6448875,-22.181775,19.4791833333333,20.27545,59.6316,325.140525,2.46425,-16.13015,10.9355625
3,8.25,0.059425,18.875975,0.6138,-15.11625,-8.16215,-1.3437625,-31.510525,0.4049,-1.90555,-1.46,-19.9711,19.9740916666667,20.128125,57.187775,322.3346375,3.19925,20.364125,12.1282
3,8.75,0.04725,19.681525,0.45685,-18.6761375,-16.4555,-1.057925,-54.2504,0.7370125,21.5535,-1.5436625,-15.910375,20.6317,19.9814,52.792225,320.2680625,3.2495,15.373025,13.04085
3,9.25,0.07305,21.005925,0.52695,-23.5494125,-22.189625,-0.644775,-37.60825,-0.4746375,49.19825,-1.5150375,-11.321575,21.1053916666667,19.8808,48.212225,320.0420875,5.02575,36.982,13.68085
3,9.75,0.08225,20.832725,0.67735,-26.8573,-25.8127,-0.4456375,-37.32735,-1.110825,59.85855,-2.0487125,-7.377125,21.6444416666667,19.879275,44.4913,319.8492125,3.57925,42.659375,13.844525
3,10.25,0.129625,20.826975,0.758825,-31.8653,-31.0184,-0.3319125,-13.108375,-1.6763125,74.17635,-3.2054625,-3.482,22.2412,19.859575,43.441225,319.8229625,4.19875,163.2171,13.61095
3,10.75,0.1171,21.739375,0.83,-34.66415,-36.9206,-0.3857,-2.098,-0.0937,113.88595,-4.27155,-1.268025,23.0532333333333,19.714725,44.9049,320.72705,5.11575,153.19465,13.5234
3,11.25,0.116425,21.2438,0.8363,-32.41225,-31.42425,-0.31355,14.671425,-1.013325,95.401425,-4.1476125,-0.212125,23.59675,19.47895,45.893525,319.9902625,4.942,161.727,13.2618875
3,11.75,0.1403,21.27525,0.90065,-37.0267,-34.04295,-0.3593625,24.006875,-1.1439125,87.196325,-3.9560125,2.992475,24.27355,19.391175,45.656325,320.0437375,4.5105,117.786575,13.268075
3,12.25,0.1703,22.23565,1.2896,-37.217975,-37.3855,-0.5894375,16.206125,-1.3222625,84.492,-3.795775,4.39405,25.0891916666667,19.650625,43.01915,319.7082375,5.14125,123.92275,13.659375
3,12.75,0.182175,21.762875,1.3899,-35.8261625,-45.574625,-0.40695,30.228225,-1.38195,101.07425,-5.3647625,7.5557,25.75455,19.8299,41.107925,319.655925,5.1775,207.8201,13.92645
3,13.25,0.14485,21.616725,1.27515,-36.86995,-35.62815,-0.3141125,-7.5003,-2.738375,95.302775,-3.7582,7.3681,26.2088583333333,19.869525,41.29385,319.6476125,5.68975,173.0338,14.2425625
3,13.75,0.223675,20.33435,1.540475,-38.291125,-33.2285,-0.4411625,-18.84105,-1.3879,74.416575,-2.617075,4.78925,26.312225,19.9049,44.520625,319.5325125,4.3565,106.451925,14.4231375
3,14.25,0.2385,21.36615,1.747925,-36.02765,-40.422575,-0.3432375,-19.490275,-3.402225,73.726125,-4.1058125,4.495475,26.2699666666667,19.8986,44.2144,319.4135,4.875,98.248025,14.1336125
3,14.75,0.1707,21.5852,1.305175,-34.113775,-34.8434,-0.2774875,17.3619,-3.3351875,17.8225,-3.6999,1.2976,26.3173,20.290125,43.2389,319.3582375,2.5505,90.5446,13.9106625
3,15.25,0.1575,21.60145,0.95645,-33.34885,-32.61775,-1.0822,-2.831625,-3.9677125,66.618,-4.616725,1.1397,26.6735583333333,20.214325,43.171625,314.92985,4.879,25.3942,14.2966875
3,15.75,0.1484,21.0748,0.6272,-32.691775,-27.22995,-0.36305,-4.164,-4.2174875,61.391825,-2.440475,1.2654,26.7330833333333,20.264675,40.976725,318.7352,4.743,-1.26619999999998,14.1872625
3,16.25,0.168325,20.739325,0.942425,-25.7655125,-34.7316,-1.1438125,-40.7585,-4.7576,50.441975,-8.44625,4.33635,26.9529083333333,20.361625,41.166075,314.0345,3.3395,91.2365,14.37865
3,16.75,0.19495,20.8617,1.1033,-22.6689,-23.4685,-0.4321,-20.4029,-3.318725,48.6219,-4.99115,0.7709,26.6671083333333,20.442175,40.19025,312.4876125,3.8165,-6.98719999999999,14.4604
3,17.25,0.19,20.73045,1.159675,-18.93015,-19.9389,-3.14375,-41.641075,-4.2052625,44.6597,-13.8605625,0.20105,26.3246666666667,20.521725,45.314675,318.67835,3.41675,42.7531,14.3479125
3,17.75,0.168275,20.67285,0.98335,-16.49825,-14.1483,-1.04885,-36.5625,-3.9873625,18.338275,-5.4684,-2.6778,25.9809583333333,20.564375,48.723175,304.517225,3.7015,22.4061,14.2241875
3,18.25,0.10295,20.574675,0.8867,-6.79835,-23.28575,-0.8986875,-23.955625,-5.563225,13.45135,-7.2296375,-5.7581,25.5317583333333,20.575825,47.415875,319.8689875,3.49425,-15.7972,14.3288
