DOY2,HR2,H,LE,FC,SC,USTAR,WS,PA,RH,CO2,H2O,NETRAD,PPFD_IN,PPFD_BC_IN,TA_1_1_1,TA_1_2_1,TA_1_3_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,NEE
1,18.25,-60.756075,-1.709975,-0.82135,-0.3492,0.033175,1.3505,96.67225,57.45,361.93685,0.332373,-55.6996,-5.039125,0.08595,-32.7501,-34.0246,-35.912,-4.235,-2.426,-1.87,-0.241,0.203,-17.4695,-17.9063,-16.049275,-3.278525,-0.374,-0.36267175
1,18.75,-59.5654,-2.141625,-0.8303,-0.5725,0.03,1.331,96.62225,56.95,361.86275,0.31670575,-54.5641,-5.039125,-0.0316499999999997,-33.026375,-34.184375,-36.2195,-4.235,-2.426,-1.87,-0.241,0.203,-17.4695,-17.780875,-15.9544,-3.27375,-0.374,-0.7107735
1,19.25,-63.334325,-3.010175,-0.71012425,-0.3028,0.038757,1.173,96.6435,54,361.94815,0.208722,-55.44,-5.479,0.8154,-33.3128,-34.473,-36.6802,-4.235,-2.4168,-1.8424,-0.241,0.203,-17.462225,-17.73645,-15.88885,-3.29145,-0.374,-0.520605
1,19.75,-62.305375,-3.3135775,-0.85085,-0.2984,0.02395,0.972,96.66575,56,361.83835,0.27332375,-55.712,-5.0489,-0.0228000000000001,-33.4566,-34.6247,-36.96065,-4.235,-2.4168,-1.87,-0.241,0.203,-17.462225,-17.6631,-15.866425,-3.29145,-0.374,-0.51774925
1,20.25,-61.18865,-2.2213,-0.71465,-0.352475,0.0301,1.33375,96.75125,55.95,361.9301,0.252941,-54.12,-4.697,0.41265,-34.0101,-34.9313,-36.909,-4.235,-2.4168,-1.87,-0.241,0.203,-17.42755,-17.63755,-15.866425,-3.29145,-0.374,-0.4664775
1,20.75,-61.3276,-1.8886,-0.715,-0.331375,0.0259,1.1815,96.7745,54,362.1902,0.25101,-54.170675,-4.697,-0.414,-34.169775,-35.249675,-37.08,-4.235,-2.426,-1.87,-0.241,0.2041,-17.497375,-17.641225,-15.844,-3.331,-0.374,-0.53413775
1,21.25,-59.860825,-3.9275,-0.788,-0.38435,0.0369056,1.15,96.92,54,362.326,0.2571715,-54.120275,-5.42035,0.38955,-34.491675,-36.652825,-37.37045,-4.26195,-2.4168,-1.87,-0.241,0.203,-17.462225,-17.641225,-15.844,-3.331,-0.374,-0.46822725
1,21.75,-58.591025,-2.2487,-0.5759,-0.715375,0.02785,1.047,97.03575,52.45,362.107,0.2168565,-54.131375,-4.697,0.4095,-34.6436,-36.871125,-37.965475,-4.26195,-2.4168,-1.87,-0.241,0.2041,-17.497375,-17.6175,-15.79915,-3.331,-0.374,-0.444188
1,22.25,-56.3049,-3.29545,-0.644725,-0.370875,0.02412075,1.081,97.09675,52.35,362.16965,0.199941,-54.120875,-4.697,0.6063,-34.938975,-36.558475,-38.328225,-4.26195,-2.4168,-1.87,-0.241,0.2041,-17.53205,-17.5941,-15.79915,-3.331,-0.419,-0.481143
1,22.75,-59.088,-2.7085,-0.97125,-0.419,0.03,0.96,97.09675,50.35,362.1608,0.179922,-53.9718,-5.479,0.81055,-35.2613,-36.822075,-38.453775,-4.24035,-2.4168,-1.87,-0.241,0.203,-17.53205,-17.5941,-15.775,-3.331,-0.374,-0.77701925
1,23.25,-60.886975,-2.3049725,-1.04245,-0.45125,0.024,0.707,97.06675,51.275,362.2653,0.178835,-54.17135,-4.697,-0.22045,-35.566225,-37.054425,-37.900825,-4.24035,-2.426,-1.87,-0.241,0.203,-17.570375,-17.570375,-15.775,-3.331,-0.374,-0.90486925
1,23.75,-60.0128,-3.3591675,-1.08415,-0.3598,0.031,1.126,96.99675,50.8,362.2868,0.17315475,-53.054625,-5.479,0.20895,-35.578075,-37.067175,-38.38705,-4.24035,-2.426,-1.87,-0.241,0.203,-17.640675,-17.497025,-15.7308,-3.331,-0.374,-0.7129045
2,0.25,-57.0064,-5.71085,-0.601,-0.217875,0.020625,1.043,97.19,45.65,363.55875,0.2935645,-56.421325,-5.5672,0.86815,-32.351,-35.23475,-37.3752,-3.6416,-2.37735,-2.426,-0.643,0.07,-16.30865,-14.9583,-13.09055,-4.1128,-0.41675,-0.36630425
2,0.75,-58.7778,-4.8374,-0.433125,-0.22555,0.01625,0.90375,97.19,47.475,363.7078,0.289435,-54.769225,-5.479,0.82625,-32.625,-35.391875,-37.3582,-3.6416,-2.3624,-2.4076,-0.625,0.07,-16.30505,-14.9517,-13.1315,-4.136075,-0.41675,-0.296929
2,1.25,-57.182775,-4.47205,-0.5291,-0.2004,0.016175,1.202,97.16675,42.65,363.606575,0.2800885,-53.570075,-5.479,1.2116,-32.96645,-35.81075,-37.9411,-3.6728,-2.37735,-2.4542,-0.625,0.0436,-16.30145,-14.9451,-13.17245,-4.136075,-0.41675,-0.40535725
2,1.75,-59.5442,-3.4785,-0.406225,-0.27,0.02,1.11925,97.169,40,363.724,0.26583,-53.61425,-5.479,1.05225,-33.2925,-36.239,-37.9323,-3.6416,-2.37735,-2.438125,-0.643,0.07,-16.4012,-14.940175,-13.1598,-4.1385,-0.417875,-0.28835125
2,2.25,-64.77945,-9.586,-0.77465,-0.3624,0.02285,0.97,97.16675,42,363.954625,0.26583,-53.6281,-5.479,0.874,-33.4865,-36.3801,-37.78,-3.644,-2.380825,-2.44045,-0.643,0.0425,-16.446775,-14.94515,-13.1692,-4.140925,-0.419,-0.41067725
2,2.75,-61.6522,-4.598,-0.55665,-0.4016,0.01989445,0.89875,97.15225,40.75,364.176175,0.24038,-52.301,-5.871,1.063,-33.5106,-36.618625,-39.2223,-3.674,-2.380825,-2.364725,-0.643,0.07,-16.5062,-14.953425,-13.16155,-4.14335,-0.417875,-0.45904925
2,3.25,-60.662,-3.80525,-0.498375,-0.363,0.0183926,0.918,97.19,40.775,364.19055,0.234072,-52.315025,-5.479,0.82995,-34.243975,-37.0552,-39.2316,-3.6464,-2.3843,-2.364725,-0.643,0.07,-16.57095,-14.953425,-13.207225,-4.140925,-0.419,-0.352082
2,3.75,-60.57375,-5.32825,-0.6334,-0.33105,0.024,0.838,97.13575,44.1,364.2341,0.235108,-55.22325,-5.479,0.81585,-34.5448,-37.12915,-38.88,-3.6464,-2.3843,-2.364725,-0.643,0.07,-16.631225,-14.953425,-13.224275,-4.140925,-0.419,-0.56525675
2,4.25,-67.9966,-2.92465,-0.4946,-0.3376,0.02,1.0555,97.16675,43.325,364.2637,0.237102,-53.5953,-5.479,0.8092,-34.849625,-37.6531,-39.2223,-3.6752,-2.3702,-2.364725,-0.643,0.07,-16.69065,-14.9518,-13.287275,-4.140925,-0.419,-0.403891
2,4.75,-61.906,-6.8984,-0.7245,-0.32335,0.0206,1.08725,97.09675,40.45,364.2702,0.2287775,-52.8874,-4.697,0.4193,-34.9468,-37.84465,-39.639275,-3.6764,-2.37485,-2.3659,-0.643,0.07,-16.6942,-15.032,-13.31375,-4.140925,-0.419,-0.58937625
2,5.25,-60.537075,-4.5450775,-0.811475,-0.357,0.0275,0.9485,97.10125,40.725,364.3676,0.2138775,-51.7664,-5.479,0.4152,-35.3204,-38.12235,-39.644125,-3.6764,-2.37485,-2.3659,-0.643,0.07,-16.7581,-15.032,-13.32925,-4.140925,-0.419,-0.3611235
2,5.75,-56.378525,-9.7745,-0.90845,-0.298,0.02,0.946,97.0945,41.725,364.167,0.22371725,-52.359,-5.479,0.8297,-35.54265,-38.599,-39.27465,-3.656,-2.3795,-2.333,-0.643,0.07,-16.6942,-15.05555,-13.3576,-4.14335,-0.419,-0.4781665
2,6.25,-64.019825,-8.36825,-0.67075,-0.2105,0.0264,0.833,96.99675,41.55,364.3682,0.202032,-52.4817,-5.479,0.825775,-35.75,-38.59435,-39.846,-3.656,-2.3795,-2.367075,-0.643,0.07,-16.7013,-15.043775,-13.37965,-4.140925,-0.419,-0.52243825
2,6.75,-59.930625,-2.57175,-0.5962,-0.348,0.024,1.025,96.96,43,364.5579,0.20674325,-51.678475,-5.479,0.0704,-35.642,-38.49775,-40.045,-3.656,-2.3795,-2.367075,-0.643,0.07,-16.6455,-15.108125,-13.393825,-4.140925,-0.419,-0.3299155
2,7.25,-67.0762,-2.370295,-0.848,-0.405625,0.02565,0.73625,96.9245,42.6,364.387825,0.2025975,-50.33,-5.479,0.826,-35.8148,-38.98395,-39.876075,-3.656,-2.368,-2.333,-0.643,0.07,-16.5816,-15.1988,-13.471,-4.1482,-0.419,-0.63650825
2,7.75,-61.503025,-3.193375,-0.8807,-0.34795,0.0232,0.8675,96.91225,42,364.329925,0.197242,-48.55335,-3.914,0.59425,-36.074,-38.88,-40.252075,-3.656,-2.368,-2.36825,-0.643,0.07,-16.5816,-15.31015,-13.471,-4.14335,-0.419,-0.4880375
2,8.25,-50.853775,-2.672075,-0.926675,-0.344625,0.01413845,0.7585,96.92,40.775,364.2439,0.19296775,-41.4069,-1.566,0.8088,-35.7986,-38.73385,-40.045,-3.6512,-2.368,-2.473,-0.643,0.07,-16.5744,-15.435,-13.519,-4.1385,-0.419,-0.42322575
2,8.75,-38.833975,-2.0333,-0.818725,-0.32895,0.022,0.798,96.93125,42,364.46475,0.199837,-25.048275,7.045,0.82555,-35.431,-38.031925,-40.045,-3.6296,-2.368,-2.426,-0.643,0.07,-16.5114,-15.5047,-13.471,-4.140925,-0.419,-0.523839
2,9.25,-19.93755,-5.900975,-1.49055,-0.505,0.0371,0.62225,96.96675,49.25,364.36625,0.201293,1.1856,26.26165,0.81895,-34.9934,-37.0217,-39.27455,-3.6584,-2.34745,-2.426,-0.643,0.07,-16.473025,-15.5778,-13.5222,-4.14335,-0.419,-0.90575325
2,9.75,-14.1081,-2.0848,-1.10225,-0.629925,0.07114455,0.5395,96.99225,55,364.1097,0.22988,11.3854,43.835,1.23545,-33.673,-35.9282,-38.36385,-3.6608,-2.3521,-2.538,-0.643,0.07,-16.4694,-15.5778,-13.619025,-4.140925,-0.419,-1.0537525
2,10.25,-7.253,-2.17915,-1.2581,-0.7671,0.07925,0.464,96.99,58.5,364.003,0.249792,21.747,62.50345,1.5545,-32.697975,-34.4055,-37.06515,-3.6656,-2.3707,-2.426,-0.643,0.07,-16.45225,-15.639,-13.6429,-4.150625,-0.419,-0.910689
2,10.75,2.1063,-8.461,-2.0395,-0.7301,0.1375,0.56475,96.99225,57,364.2784,0.28696,29.8756,88.119225,1.698725,-31.3656,-32.87075,-35.31645,-3.6704,-2.38,-2.426,-0.643,0.07,-16.413825,-15.6611,-13.782025,-4.15305,-0.38975,-1.3517225
2,11.25,12.34,-2.1818,-1.7306,-0.8207,0.1286,0.6755,96.99675,52.5,363.797475,0.315544,34.6305,108.3342,1.7608,-30.4765,-30.4393,-32.948825,-3.6752,-2.382325,-2.426,-0.643,0.07,-16.4189,-15.78425,-13.471,-4.1224,-0.419,-1.5769275
2,11.75,19.40615,-1.4763,-1.874875,-0.6069,0.12735,0.64,97.05225,55,363.5252,0.366161,34.814075,116.3182,2.075,-29.587325,-29.189,-31.384875,-3.68,-2.3887,-2.426,-0.643,0.07,-16.3576,-15.8532,-13.542975,-4.1224,-0.39425,-1.493935
2,12.25,21.051,-1.1577,-1.8174,-0.526975,0.1563,0.81,97.08125,55.55,363.635525,0.39405,37.5314,121.1712,1.99,-28.27875,-28.0094,-29.252,-3.668,-2.3707,-2.426,-0.643,0.0524,-16.232,-15.8016,-13.466275,-4.12,-0.419,-1.3135625
2,12.75,17.0643,0.482281,-1.5656,-0.39125,0.1299,0.758,97.1125,54.8,363.442275,0.410385,39.8885,116.582275,1.15205,-28.001,-27.55095,-28.0048,-3.662,-2.37535,-2.426,-0.643,0.07,-16.211,-15.796375,-13.4726,-4.1212,-0.419,-1.2401125
2,13.25,18.596,-0.044025,-1.70315,-0.509,0.15925,0.88075,97.19675,51.6,363.564,0.42967375,37.958975,125.73075,2.047125,-27.1012,-27.03315,-27.34755,-3.656,-2.3428,-2.426,-0.643,0.037,-16.10415,-15.7379,-13.57895,-4.1188,-0.419,-1.3431725
2,13.75,13.0005,0.53095,-2.0914,-0.33955,0.1404,0.833,97.19675,50.6,363.569525,0.45589925,43.6405,121.05395,1.671125,-26.409825,-26.657225,-27.19855,-3.6512,-2.33815,-2.41795,-0.635125,0.07,-16.1358,-15.6594,-13.886,-4.09,-0.419,-1.6279525
2,14.25,15.97395,1.05825,-1.378075,-0.3071,0.146849,0.8645,97.25,50.2,363.39,0.4635955,33.9832,103.03065,1.6498,-26.3025,-27.2931,-27.89275,-3.6368,-2.3242,-2.426,-0.643,0.026,-15.9897,-15.5727,-13.8028,-4.06795,-0.419,-1.1767625
2,14.75,13.441625,0.6416,-1.861225,-0.1984,0.196875,0.8715,97.259,48,363.7295,0.46999725,29.803375,92.32675,1.5681,-25.607,-26.6665,-27.1985,-3.379025,-2.194,-2.426,-0.63625,0.07,-16.10475,-15.5149,-13.8221,-4.074075,-0.419,-1.22748
2,15.25,2.1402,0.3638,-1.4183,-0.238275,0.157,1.144,97.2945,48,363.33775,0.47841775,24.216,78.66725,1.249,-25.2387,-26.39625,-26.952,-3.6464,-2.345,-2.426,-0.643,0.026,-16.58775,-15.4401,-13.5222,-4.069175,-0.419,-1.142355
2,15.75,-3.4145,0.1151292,-1.446,-0.20165,0.14835,1.09,97.3045,48.7,363.683675,0.490985,12.5173,56.710625,2.0601,-25.2591,-26.51905,-27.166,-3.35045,-2.2285,-2.426,-0.643,0.026,-16.6418,-15.435,-13.5222,-4.071625,-0.419,-0.91603
2,16.25,-13.821225,0.001825,-1.3164,-0.222475,0.134349,1.2225,97.25675,49,363.5431,0.49102775,-3.95325,32.876,1.603,-25.5345,-26.784625,-27.480175,-3.32885,-2.22735,-2.426,-0.643,0.026,-16.588525,-15.367,-13.619025,-4.071625,-0.419,-1.13946
2,16.75,-33.2143,-1.448625,-0.91875,-0.196375,0.06893885,1.106,97.20125,51.45,363.598125,0.49690425,-41.201225,10.959,0.667425,-25.629725,-26.924875,-27.677225,-3.608,-2.3345,-2.426,-0.643,0.026,-16.574375,-15.3,-13.563075,-4.069175,-0.419,-0.703583
2,17.25,-49.3518,-1.20665,-0.86095,-0.1618,0.051792,1.1125,97.19675,53.1,363.7588,0.49783425,-58.00245,-0.783,0.87865,-26.15105,-27.71,-28.239,-3.6128,-2.3275,-2.426,-0.643,0.026,-16.49015,-15.233,-13.493725,-4.06795,-0.419,-0.75323975
2,17.75,-53.8552,-1.719875,-0.551,-0.1765,0.03535,1.06325,97.1425,56,363.6006,0.4884025,-62.534,-3.914,0.8264,-26.7771,-28.608,-29.072,-3.59,-2.2958,-2.426,-0.643,0.026,-16.560225,-15.2296,-13.408,-4.09,-0.419,-0.4382895
2,18.25,-59.463125,-2.3901,-0.6951,-0.141225,0.03,0.822,97.117,56.5,363.47145,0.46431975,-63.172,-4.765425,0.82675,-27.101,-28.3538,-30.0047,-3.29555,-2.22275,-2.426,-0.643,0.026,-15.722,-15.09135,-13.324525,-4.069175,-0.419,-0.4697785
2,18.75,-60.0782,-2.39225,-0.8261,-0.19355,0.0244,0.934,97.22675,59.175,363.69285,0.470915,-62.3415,-5.479,0.82,-27.7375,-28.8854,-30.902,-3.62,-2.302775,-2.426,-0.643,0.026,-16.434125,-15.165,-13.327675,-4.09,-0.419,-0.62747925
2,19.25,-54.89385,-3.206675,-0.8107,-0.1864,0.0259,1.069,97.18675,58.8,363.7922,0.44191925,-60.8554,-4.7752,0.816675,-28.1104,-29.6717,-31.548,-3.6056,-2.298125,-2.426,-0.643,0.0436,-16.34655,-15.2279,-13.25995,-4.09,-0.460625,-0.55397975
2,19.75,-61.08,-2.9837,-0.4821,-0.2293,0.024,1.1,97.129,55.8,363.7541,0.43444225,-59.4424,-5.479,0.39445,-28.4718,-30.90905,-32.0666,-3.5576,-2.298125,-2.426,-0.643,0.0436,-16.41305,-15.165,-13.2379,-4.09,-0.419,-0.40674875
2,20.25,-64.241,-2.7895,-0.50665,-0.2869,0.02,1.023,97.09675,53,363.779,0.41802375,-59.123,-5.479,0.0640500000000004,-29.1428,-31.37835,-32.764,-3.5576,-2.298125,-2.4542,-0.643,0.026,-16.41305,-15.0914,-13.23475,-4.09,-0.419,-0.40656675
2,20.75,-63.722275,-3.2977,-0.7714,-0.306375,0.02,1.0495,97.1645,50,363.682,0.372763,-59.1307,-4.83385,0.6423,-29.60835,-31.812,-33.8525,-3.5504,-2.2958,-2.426,-0.643,0.026,-16.269525,-15.078,-13.195375,-4.09,-0.4595,-0.5356325
