DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,TS_1,TS_2,TS_3,G_1,G_2,WS
1,6.75,1.0627154,3.2596475,7.6063,0.3401365,0.743099999999999,0.868625,5.39227500000001,0,0.00577114999999997,2.541395,93.8825,99.855,0.129249999999997,-0.31685,-1.372425,-1.62455,-2.7678375,-2.5548,2.148135
1,7.25,2.5620094628,4.1819,13.06823,0.3360435,0.844801749999999,1.034225,3.20599999999999,0.00295168,0,2.2270225,94.0683,99.8275,-0.404525000000001,-0.29775,-1.3505,-1.6194,-2.7885125,-2.5547625,2.051175
1,7.75,1.7604273199,3.68326000000001,16.173775,0.3543005,0.719990249999999,0.9882,1.0778,0,0,2.060065,94.2061,99.8275,-1.281025,-0.296825,-1.3607,-1.6215,-2.80245,-2.5483375,2.105155
1,8.25,1.9152954074,24.68435,13.337225,0.3891585,1.062875,1.09975,5.0984,0,0,2.23564,93.325075,99.8275,-1.234,-0.300525,-1.381875,-1.629675,-2.801875,-2.5457625,2.21113
1,8.75,1.00558927035,6.525,13.48455,0.3107985,1.0234085,1.082575,3.6006,0.0218242,0.00506604999999997,2.4286325,94.12005,99.8275,-1.0758,-0.295675,-1.394875,-1.63215,-2.7763125,-2.5424125,2.01746
1,9.25,1.8880053046,6.10492000000001,13.41239,0.3689185,0.839929249999999,1.0093,4.6506,0.735442,0.33877625,2.35716,95.329675,99.8275,-0.485327750000001,-0.29205,-1.4187,-1.635275,-2.7561,-2.541275,2.273535
1,9.75,1.138568225775,4.91749,18.66275,0.425326999999999,2.006805,1.43245,4.04225,5.329675,3.0392075,2.296445,93.857275,99.8275,-1.0205125,-0.2951,-1.445475,-1.64175,-2.7402,-2.5385125,1.8839375
1,10.25,2.7444451592,12.9325,14.2167,0.389166,9.361,4.797725,5.079875,18.18425,10.7686,2.28975,93.934675,99.8275,0.0985754999999994,-0.307025,-1.469175,-1.64795,-2.7337125,-2.536825,2.142355
1,10.75,5.8919442285,11.7469,14.06215,0.30347,25.17875,8.245925,8.679375,36.83075,19.80145,2.21301,93.0227,99.8275,-0.425818250000001,-0.31345,-1.48965,-1.652975,-2.7408875,-2.536575,2.31813
1,11.25,0.84348076345,14.43175,11.75,0.266983,58.717175,11.7085,8.4675,49.82925,27.3705,2.275245,91.762275,99.9,0.443576749999999,-0.32215,-1.50855,-1.65465,-2.756,-2.5324625,2.061485
1,11.75,1.41028516195,12.12995,11.0522,0.2746595,78.50445,20.4885,10.000625,76.541,37.9407,2.3152,90.9449,99.8275,0.0638772499999986,-0.329975,-1.53405,-1.6577,-2.7800875,-2.532275,1.941745
1,12.25,1.4894420426,16.3628,11.5854,0.367503,102.1203,26.26625,17.0675,111.0675,48.079325,2.4566625,90.328525,99.8275,-0.565067500000003,-0.32915,-1.537875,-1.657575,-2.8016875,-2.524825,1.6455975
1,12.75,2.208083332425,21.97995,10.4886,0.3649125,106.13675,24.02925,14.36375,108.43625,54.43305,2.55487,91.808925,99.8275,0.0382749999999985,-0.31815,-1.521275,-1.651925,-2.8347125,-2.52255,1.710905
1,13.25,0.6679161282,17.785,11.68775,0.3436125,126.5795,34.19975,20.4025,125.21125,61.080775,2.5693625,92.9641,99.8275,0.6728,-0.312025,-1.508825,-1.649175,-2.8712625,-2.5205,2.06664
1,13.75,1.0006153324,9.00256499999998,10.26865,0.346144,105.4175,34.963,16.32375,120.73125,58.477575,2.499025,93.5,99.8275,0.673549999999999,-0.312175,-1.49405,-1.647775,-2.900825,-2.516325,2.03909
1,14.25,1.7870682018,8.5853,11.0426,0.372637,111.6925,31.2915,17.91,103.07,51.7884,2.3375325,93.545,99.7825,0.787475,-0.301875,-1.47775,-1.65165,-2.93965,-2.5169625,2.23433
1,14.75,1.777029515,7.8093,12.9045,0.373861,84.290075,19.8805,3.1425,67.245,37.91415,2.331015,93.94365,99.7825,0.47125,-0.280925,-1.4613,-1.6568,-2.9613875,-2.5158375,2.1153325
1,15.25,1.906104193525,9.31701249999998,9.7317375,0.379796,56.6254,11.183,2.306125,43.803625,24.58915,2.38312,92.603175,99.7825,0.0254749999999987,-0.27695,-1.4595,-1.66785,-2.93025,-2.518225,2.3523225
1,15.75,1.6021597388,6.29855499999999,10.912525,0.3236125,29.8748,6.01115,-0.1185,22.775,13.323025,2.3090125,94.7668,99.7825,-0.282550000000002,-0.30045,-1.468225,-1.68315,-2.897075,-2.5240625,2.42243
1,16.25,1.3123378108,5.86551999999992,13.65395,0.3860875,5.95233,2.751775,0.00137500000000002,9.75575,5.484075,2.1465425,92.67965,99.7825,-0.827025000000002,-0.312075,-1.4885,-1.6979,-2.8664,-2.530175,2.2023525
1,16.75,1.101620315825,6.64408249999997,12.97275,0.35903,1.350205,1.057325,1.063,2.1699,1.110505,2.34851,93.625775,99.7825,-0.778925000000001,-0.30485,-1.50255,-1.71215,-2.833675,-2.5345125,2.2565025
1,17.25,1.295094439,4.12730000000001,9.86268,0.39703125,1.4697075,0.9653,1.42825,0.16972,0,2.60278,92.27905,99.855,-0.900850000000003,-0.30345,-1.4829,-1.7269,-2.8083125,-2.5449,2.3524425
1,17.75,3.7497377566,7.44399,20.8517749999999,0.388662,1.6025275,0.961875,-0.15375,0.0062876875,0.00441292499999998,2.368895,90.68365,99.855,-1.72175,-0.30215,-1.479725,-1.748575,-2.7803,-2.5513125,2.1123
1,18.25,2.4520155717,6.1709,16.363,0.3197735,1.30116,0.87295,-1.2582,0.00280363999999998,0.00349964999999998,2.2004325,91.011375,99.8825,-1.882925,-0.299425,-1.48395,-1.7584,-2.755,-2.559675,2.1961875
1,18.75,1.8706835193,3.74011,19.4188,0.392728,1.27613375,0.8651,-0.251600000000003,0,0,2.44605,91.463175,99.8825,-0.179650000000002,-0.309525,-1.5019,-1.772675,-2.7319,-2.5718625,2.33814
1,19.25,1.5106860242,4.666095,17.3798,0.45489975,1.03559349999999,0.874025,-0.483625,0,0,2.70321,92.290025,99.8825,0.388099999999998,-0.3283,-1.518175,-1.790475,-2.7132375,-2.5874125,2.5277825
1,19.75,1.913574577,4.3291525,14.5654,0.378508,0.828511249999999,1.146075,0.677099999999999,0,0.00263881749999999,2.54673,92.282675,99.8825,0.156599999999999,-0.3228,-1.5332,-1.802025,-2.7007875,-2.608425,2.33845
1,20.25,1.3386305386,7.2416,15.092825,0.4218225,0.835088749999998,1.12475,3.386475,0,0,2.299495,92.04495,99.8825,-0.661675000000001,-0.307775,-1.545,-1.79945,-2.6884625,-2.6230875,2.30562
1,20.75,3.1133372475,6.39665499999999,15.34065,0.47535125,0.91720875,1.1882,0.435199999999996,0.00294734999999998,0,2.07763,91.9625,99.955,-1.049775,-0.304575,-1.563925,-1.79805,-2.67945,-2.6291375,2.730005
1,21.25,1.2438200111,7.01553999999998,14.912,0.4627425,0.16927875,0.89495,4.99674999999999,0.00823319499999997,0.00720637499999996,2.09356,91.9625,99.955,-1.15725,-0.3052,-1.56265,-1.7979,-2.67665,-2.6317625,2.7663675
1,21.75,2.2972893874,9.0756125,16.0627,0.4007325,0.6113125,0.85455,1.40319999999999,0.00727883499999998,0,2.140055,93.125,99.955,-1.0129,-0.299125,-1.58255,-1.806025,-2.6807,-2.632375,2.64137
1,22.25,1.995813119025,8.47174,12.81135,0.42710125,0.7009035,0.960375,-0.97675,0,0,2.440555,93.001325,99.955,-0.647725000000001,-0.303175,-1.588775,-1.81715,-2.6859625,-2.6361375,2.62434
1,22.75,4.0585732692,11.0372,12.699,0.35156125,0.546638,1.023925,-3.209,0,0,2.52885,92.035,99.955,-0.0695750000000008,-0.3378,-1.57255,-1.8271,-2.6966125,-2.63925,2.666315
1,23.25,4.31265364494999,8.139135,16.8167,0.31482,0.421408,1.307625,-3.17975,0,0,2.2855375,91.761175,99.955,-0.365500000000004,-0.3354,-1.5793,-1.832075,-2.7125,-2.6437375,2.6161575
1,23.75,1.1786262388,2.04584499999999,8.8719025,0.336655,0.368623999999999,1.054125,-3.093125,0,0,2.0036625,93.038375,99.955,-0.757375000000002,-0.3347,-1.5737,-1.8375,-2.73185,-2.6507125,2.3191225
2,0.25,3.3792581235,10.43722,9.8304375,0.357654,0.171199999999999,1.0794,2.30839999999998,0.0114864499999999,0,2.6959,96.11,101.635,1.3104,-1.041675,-2.515975,-1.902775,4.16129999999999,10.3560125,2.03166
2,0.75,2.8710463792,12.064625,14.1413125,0.342342,0.0594749999999998,0.95285,-1.5224,0,0,2.5380575,96.2625,101.6675,1.1949,-1.04145,-2.505725,-1.900125,4.05628749999999,10.879775,1.9203175
2,1.25,1.23652942225,6.7785875,6.57334499999999,0.2790755,0.241949999999999,0.893675,-2.459375,0,0,2.5395,95.125,101.7,1.173475,-1.040275,-2.5112,-1.9009,3.92073749999999,10.5083875,1.9243325
2,1.75,6.01807683984998,3.36938,10.4369275,0.32819875,0.231949999999999,1.025625,0.834650000000002,0,0,2.56619,95.355,101.7,1.113325,-1.048625,-2.521975,-1.90135,3.76136249999999,10.2479375,1.9746525
2,2.25,2.024513719875,3.5287,8.47884,0.2694625,0.267025,1.18835,2.1984,0,0,2.28936,95.8025,101.6675,0.702425,-1.055675,-2.532425,-1.902825,3.59229999999999,10.00875,2.01892
2,2.75,1.3787495828,8.519975,14.835965,0.2926515,0.477125,1.00865,4.91125000000001,0,0,2.1472475,95.735,101.6675,-0.0143250000000006,-1.0618,-2.535625,-1.904625,3.43376249999999,9.78517499999998,1.7296975
2,3.25,2.352636213,14.4289,16.701,0.322768,0.61,0.97745,6.83189999999998,0.00269457999999999,0,2.324015,97.005,101.6675,-0.182025000000002,-1.06595,-2.54205,-1.90575,3.28402499999999,9.57029999999998,1.5956475
2,3.75,4.157260723375,22.532,16.44445,0.2712305,0.507199999999999,1.0597,8.33409999999996,0.00943188499999996,0,2.55528,97.7575,101.6675,0.263574999999997,-1.0704,-2.545125,-1.9106,3.14332499999999,9.37152499999998,1.726955
2,4.25,1.18621852865,4.5968725,10.60628,0.26046575,0.6008,0.99055,9.30374999999999,0.0142689999999999,0,2.691545,97.81,101.6675,0.422299999999996,-1.075175,-2.554475,-1.91575,2.98471249999999,9.17031249999998,1.7584725
2,4.75,1.5986386672,8.83220999999999,7.73510499999998,0.27106525,0.4846,0.848725,6.69749999999999,0.00610431999999997,0,2.9697775,98.0725,101.6675,0.869224999999998,-1.084175,-2.572675,-1.9263,2.80451249999999,8.97974999999998,1.75764
2,5.25,3.181845218125,7.77031750000001,18.496275,0.29543375,0.495025,0.929225,5.9176,0,0,2.9347225,97.7775,101.6675,1.19025,-1.09215,-2.5853,-1.936175,2.62281249999999,8.78833749999998,1.9839
2,5.75,2.372595981,4.39160499999999,13.084875,0.32562425,0.413325,0.93665,4.115725,0,0,2.81319,97.3075,101.6675,1.0267,-1.101875,-2.593625,-1.945275,2.46746249999999,8.60708749999998,1.635305
2,6.25,6.9204958822,19.5731499999999,15.8178,0.319255,0.559425,0.9074,4.73605,0,0,2.81894,97.34,101.6675,0.743524999999997,-1.112875,-2.596625,-1.947025,2.33116249999999,8.42839999999998,1.9226275
2,6.75,1.3704228214,5.77924499999998,8.4617,0.290476,0.660999999999999,0.883775,4.8657,0,0,2.8723175,97.3075,101.6675,1.15195,-1.1216,-2.603275,-1.9521,2.20006249999999,8.25739999999998,1.9740975
2,7.25,1.479890363675,7.39617,4.7328375,0.2264625,0.692025,0.957125,4.682,0.084068,0,2.736275,97.74,101.6675,1.156675,-1.13165,-2.63255,-1.959475,2.07758749999999,8.08806249999998,1.7212075
2,7.75,3.315084197425,4.90974000000001,7.4453,0.2672775,1.0455375,1.257975,3.393,2.8649,1.08636875,2.7838925,97.6925,101.6675,0.984924999999999,-1.142675,-2.641325,-1.9665,1.95789999999999,7.92482499999998,1.5692825
2,8.25,3.84059277125,5.46255,11.4022,0.358808,7.9171,5.018775,5.87,19.942,7.9791875,2.6259325,97.355,101.6675,0.783149999999997,-1.150425,-2.65225,-1.9785,1.84998749999999,7.77109999999998,1.448825
2,8.75,2.821120096725,5.154925,18.5272,0.43314025,24.571,12.834,9.93,71.208,25.09005,2.8014925,97.055,101.735,0.774724999999999,-1.15385,-2.654225,-1.99145,1.74962499999999,7.61558749999998,1.4570625
2,9.25,3.61747459495,29.0433,7.63661,0.3679835,101.9975,30.3185,19.046,166.09925,47.98935,2.85044,97.105,101.7675,0.42325,-1.1586,-2.643825,-2.00435,1.66322499999999,7.45621249999998,1.7852
2,9.75,1.9426778338,25.1383,13.085,0.426556,108.8,40.54075,18.5232499999999,258.4255,78.53075,2.937055,96.085,101.7675,0.430475,-1.16405,-2.64435,-2.016325,1.58758749999999,7.31876249999999,2.4264975
2,10.25,2.84790253945,33.072125,18.1062,0.37919625,143.2,58.98725,36.9349999999999,339.5845,111.2809,2.9854475,95.89,101.7675,0.83475,-1.174575,-2.6524,-2.019825,1.51441249999999,7.17468749999999,2.655615
2,10.75,2.1884506345,44.7847,20.4607749999999,0.410272,175.1,63.34825,83.295,314.258,121.6895,3.161065,95.0425,101.7675,1.5645,-1.191025,-2.660475,-2.0207,1.44963749999999,7.03503749999998,2.373565
2,11.25,4.53575083852499,39.61715,20.14125,0.4483575,292.045,78.536,65.83,439.85,149.555,3.46104,94.0675,101.7675,2.0334,-1.199625,-2.662525,-2.024175,1.39387499999999,6.90998749999999,2.245515
2,11.75,1.3425867613,55.95765,26.01,0.46317,303.41,81.9775,68.61,473.96,177.80925,3.55922,93.485,101.7675,2.6439,-1.1981,-2.662575,-2.0283,1.34256249999999,6.78126249999999,2.463475
2,12.25,0.34231545525,69.9779999999999,27.6339,0.468056,304.11,92.165,83.3,490.31,205.84325,3.9432375,93.155,101.7675,3.81605,-1.202325,-2.663375,-2.0364,1.3040375,6.65621249999999,2.7723125
2,12.75,1.45507549415,59.4148,24.3307,0.44528825,298.105,100.6625,87.56775,493.3655,209.24575,4.2946625,91.31,101.7675,4.079325,-1.1887,-2.66155,-2.04315,1.2779125,6.53502499999999,2.6576325
2,13.25,0.721430143,51.6632,19.8522,0.44073375,310.675,111.2975,104.57,490.467,232.64525,4.1808425,90.04,101.7675,3.9562,-1.160575,-2.65445,-2.045025,1.2480875,6.42578749999999,2.719815
2,13.75,0.99484748825,51.98325,25.019,0.4234775,313.485,103.6925,94.0475,498.6185,204.30625,4.5064725,88.11,101.7675,4.399175,-1.120575,-2.645925,-2.047825,1.22025,6.30839999999999,2.8446625
2,14.25,0.756451246625,46.267,26.9055,0.40621525,257.025,76.6755,88.261,408.775,158.3325,4.6518925,89.815,101.7675,5.052025,-1.103975,-2.63795,-2.05845,1.200625,6.19612499999999,2.6400125
2,14.75,0.6626513934,39.55655,21.6585,0.384023,232.65,65.949,79.3255,362.98175,143.5825,4.833365,91.835,101.765,5.0226,-1.095,-2.6266,-2.0564,1.1484,5.98087499999999,2.8958575
2,15.25,1.00833497675,36.003,23.757175,0.3925165,212.695,58.2575,71.01,317.058,124.3935,5.281425,92.6775,101.765,5.401775,-1.0703,-2.6226,-2.0475,1.13765,5.87407499999999,2.702345
2,15.75,1.7338153432,15.4095,22.847,0.33394075,173.14,45.6695,46.056,238.552,100.8716,5.240675,91.9375,101.765,5.8328,-1.04805,-2.6188,-2.0386,1.132525,5.78719999999999,2.58589
2,16.25,1.63153441375,20.27175,14.472,0.327591,140.57,29.6615,27.53075,184.06775,69.642,5.3581475,93.6575,101.7,5.6255,-1.06795,-2.61715,-2.0253,1.124625,5.67769999999999,2.341545
2,16.75,2.0884248355,7.13441250000001,20.875,0.318666,66.89875,22.575,1.305,109.6,51.77855,5.148825,92.4375,101.7,5.6899,-1.1002,-2.6163,-2.00465,1.112,5.57504999999999,1.9923675
2,17.25,1.4095997789,5.87107999999998,8.00353999999998,0.388045,33.0115,13.32,2.43535,55.91225,30.12905,4.1434025,93.9725,101.7,4.0522,-1.1311,-2.6254,-1.99885,1.10075,5.46899999999999,2.0680075
2,17.75,1.90019295575,1.66554,7.5292,0.323861,10.508,6.5387,3.54119999999999,27.7858,14.4775,3.4815475,96.02,101.7,2.944,-1.1523,-2.65445,-1.9951,1.071775,5.36519999999999,1.97482
2,18.25,5.0782096261,6.9141,8.59006499999999,0.342266,2.0185,2.5008,2.46719999999998,6.28494,3.21726,3.02732,96.405,101.7,2.38335,-1.1735,-2.6718,-1.9872,1.029525,5.26644999999999,2.2677475
2,18.75,1.2157278736,3.81445249999996,10.7427125,0.24439875,0.2257,1.3749,-0.164075000000001,0.46402,0.05849695,2.528605,96.805,101.7,1.40155,-1.19475,-2.67895,-1.98135,0.985099999999998,5.16609999999999,2.42495
2,19.25,2.0492619011,15.19045,15.3227600000002,0.35130175,0.1718,1.143,-3.59275,0.0386641,0,2.4559775,97.5675,101.7,1.492025,-1.21115,-2.6856,-1.9728,0.939374999999998,5.06644999999999,2.86508
2,19.75,1.8887711514,4.45551999999997,11.2968874999999,0.2979665,0.0580000000000001,1.0537,-3.32385,0.0294654,0,2.42927,97.605,101.7,1.615025,-1.21995,-2.69345,-1.9649,0.897949999999998,4.96209999999999,2.448115
2,20.25,3.91849971425,5.59018999999999,17.5516,0.2860205,0.0485750000000001,1.11095,-3.58215,0.0141121,0,2.8203075,97.405,101.7,1.767325,-1.2366,-2.69985,-1.9573,0.866224999999998,4.87077499999999,2.1274975
2,20.75,1.842602607225,5.27701499999999,21.37615,0.3196295,0,1.06745,-0.559649999999992,0.00645048,0,2.675445,94.9125,101.7,1.6991,-1.2549,-2.70625,-1.95175,0.841524999999998,4.78189999999999,1.9295525
2,21.25,2.322414147075,6.51343999999999,14.92275,0.319201,0.10875,1.06795,-1.95605,0.005125855,0.00667029999999999,3.0315275,95.23,101.7,2.010775,-1.2639,-2.7035,-1.9422,0.818399999999998,4.68672499999999,2.198245
2,21.75,3.1761149369,6.63684,22.75925,0.375481,0.1981,1.0195,1.79017499999999,0.0039752925,0,2.9087725,96.03,101.7,2.078275,-1.26185,-2.7013,-1.936,0.803724999999998,4.59545,2.2775375
2,22.25,4.50218868905,17.5893999999999,11.6857725,0.3546925,0.016675,1.16795,0.0253000000000002,0,0,2.872655,96.6925,101.665,1.75385,-1.26465,-2.7013,-1.92915,0.796874999999998,4.8143,2.1804725
2,22.75,2.588025297275,18.386485,13.4007,0.3433175,0.0638000000000001,1.20645,2.72825,0,0,2.84199,96.4925,101.665,1.1224,-1.27695,-2.699,-1.92065,0.786049999999998,5.783025,2.3121225
2,23.25,4.86480551324999,8.22444750000001,11.795175,0.32631225,0.3306,1.116,0.894050000000001,0,0,2.9002375,96.51,101.63,1.3198,-1.2866,-2.6957,-1.91085,0.774399999999998,8.62097499999999,2.2764625
2,23.75,5.29101777355001,4.84069499999999,8.845625,0.270264,0.3195,1.0176,5.17125,0,0,2.67189,96.4525,101.63,1.311725,-1.29715,-2.69375,-1.9036,1.5539,9.45337499999999,2.182115
3,0.25,2.84678272475,7.1011,8.85013999999998,0.309909,0.19615,1.3174,-1.4601,0.00355905499999999,0,2.9867525,95.0525,101.4,2.109175,-2.1306,-1.73235,-0.470575,2.7037875,6.12138749999999,2.2511425
3,0.75,2.33386617337499,5.04668,4.58059999999998,0.251347,0.184175,1.25525,-1.760375,0.0151985199999999,0,3.0858825,94.8575,101.4,1.9471,-2.118075,-1.703075,-0.4489,2.8666125,6.00483749999999,1.941855
3,1.25,2.16966901925,13.997225,5.97897499999995,0.25859675,0.173099999999999,1.213325,3.65739999999997,0.0147585199999999,0,2.75403,94.6575,101.4,1.93745,-2.110625,-1.676975,-0.408575,2.86975,5.72569999999999,2.5219375
3,1.75,4.6391760955,5.63313999999999,12.31045,0.22588375,0.529099999999999,1.051775,3.2815,0.00941098999999999,0,2.4820525,95.005,101.3525,1.124075,-2.086525,-1.64895,-0.3853,2.6736625,5.717875,2.23437
3,2.25,2.9897116673,22.1504000000001,3.488575,0.2243445,0.3655,1.127375,0.162499999999994,0.00408004,0,2.3332525,95.3,101.405,0.808349999999998,-2.0577,-1.609325,-0.36875,2.5658375,5.835625,2.026535
3,2.75,4.087128995375,12.3080575,5.28318000000001,0.13872675,0.496299999999999,1.0905,-0.2762,0.00686389,0,2.1182575,95.815,101.405,0.780549999999998,-2.02415,-1.55925,-0.3497,2.5068875,6.0744625,1.81827
3,3.25,4.080186440125,6.7048075,9.75265,0.2207825,0.299375,1.0009,-0.825599999999997,0.00722271500000001,0,2.27709,96.3875,101.3575,0.457249999999998,-1.980925,-1.502025,-0.333175,2.4470125,6.37405,1.8073825
3,3.75,6.05546532210001,7.00358999999999,10.2805625,0.17920075,0.193825,0.991175,-1.30515,0.006423075,0,1.9609225,96.8825,101.3575,0.425249999999998,-1.932175,-1.43765,-0.3158,2.390175,6.6217375,1.3186775
3,4.25,1.61019201775,21.5683,10.972825,0.15215275,0.763825000000001,0.949275,2.22205,0.00738710500000001,0,1.84804,97.4625,101.3575,0.756999999999999,-1.8807,-1.383675,-0.304625,2.3316,6.81611249999999,1.5614025
3,4.75,2.9864299343,10.713445,9.60724999999998,0.15421925,1.1893,1.048925,2.2853,0.0018684,0,1.8310925,97.4525,101.31,0.611775,-1.836925,-1.347375,-0.29455,2.2677625,6.92366249999999,1.7921125
3,5.25,3.86477879255,10.313,3.52091,0.1862095,0.631599999999999,1.1953,4.04989999999999,0.0174576699999999,0,1.568275,97.4575,101.31,0.316025,-1.80305,-1.319825,-0.290575,2.1970625,6.92894999999999,1.7179325
3,5.75,2.3080782455,12.986,12.04435,0.1711145,0.51765,1.007325,6.98545,0.748143,0.170155075,1.635865,97.4,101.31,0.1635,-1.7799,-1.3041,-0.28365,2.1205875,6.87742499999999,1.561175
3,6.25,8.16286818509997,10.0345,17.0395,0.21481,4.58489999999999,2.493125,4.9045,9.67067999999998,3.99349,1.6066125,97.4525,101.2625,0.134099999999999,-1.762175,-1.295275,-0.28115,2.04475,6.79782499999999,1.523925
3,6.75,11.063217514375,14.118625,20.0335,0.1935325,28.603,7.434175,6.53,49.3721999999999,14.92665,1.64504,97.21,101.2625,0.451,-1.7447,-1.29075,-0.28065,1.9623625,6.71479999999999,1.5253275
3,7.25,2.6066080737,6.69538499999999,16.94325,0.207173,123.13,21.869,30.2205,121.782,38.983325,1.8218575,96.7825,101.2625,0.858149999999999,-1.72995,-1.287425,-0.287375,1.887625,6.64216249999999,1.3872125
3,7.75,5.643262677,18.5412499999999,15.4385,0.241901,171.2225,30.03,37.015,248.77,63.396125,2.1388075,96.55,101.315,0.828675,-1.71345,-1.28235,-0.297375000000001,1.827975,6.57506249999999,1.6860775
3,8.25,2.9292476232,16.9658,10.194895,0.2985785,293.8,44.994,74.255,364.3475,98.274125,2.6014625,96.745,101.315,1.624825,-1.693775,-1.27215,-0.287325,1.783525,6.47807499999999,1.71571
3,8.75,2.19703676645,35.487475,9.89730499999999,0.2905595,357.6,73.1675,110.975,469.27,158.26175,3.3036625,96.4925,101.315,2.927075,-1.675775,-1.262525,-0.27395,1.7686875,6.35946249999999,1.8548225
3,9.25,3.097647681125,61.669675,16.12735,0.2903375,346.8575,97.8575,145.3775,559.71275,209.349,3.951275,96.2725,101.315,3.7397,-1.64845,-1.244575,-0.267075000000001,1.7571,6.24121249999999,2.2159925
3,9.75,0.826726240849999,60.86325,19.084375,0.326095,382.785,119.5075,171.46,622.47125,259.66125,4.48404,92.7625,101.2675,4.338475,-1.628075,-1.23015,-0.265475000000001,1.753825,6.12599999999999,2.6841525
3,10.25,8.78997781755,70.946175,23.47495,0.374703,431.635,139.615,203.7225,721.69125,309.1595,4.993255,88.8075,101.2675,4.9524,-1.6067,-1.21525,-0.257000000000001,1.75125,6.02388749999999,3.0792975
3,10.75,0.749293660125,88.17645,21.042025,0.406911,469.56,154.7275,228.94,780.528,348.455,5.4311175,87.75,101.1675,5.576975,-1.59145,-1.205525,-0.256225000000001,1.7556625,5.91882499999999,3.109585
3,11.25,3.18278196795,99.99235,27.866375,0.3801525,504.6,169.9675,243.24,828.21,379.39225,5.72413,85.0025,101.1675,6.4025,-1.577425,-1.195975,-0.256350000000001,1.7633,5.81383749999999,3.375205
3,11.75,1.44506815789999,111.562,30.820125,0.459994,508.0075,181.4725,240.07,820.5505,398.9425,6.1499425,85.0225,101.1675,6.916125,-1.57185,-1.192975,-0.256150000000001,1.779575,5.70281249999999,3.593825
3,12.25,-0.0438509002250002,120.412,31.093625,0.51995,518.785,187.725,245.1425,860.613,416.562,6.5830025,86.165,101.1675,7.696125,-1.546975,-1.174575,-0.259100000000001,1.8048,5.60479999999999,3.63916
